Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Afghanistan,0.176070607,0.197536078,0.21849083,0.238331146,0.255931015,0.270899775,0.282057325,0.290512799,0.297092433,0.302828976,0.308448349,0.31403873,0.320497555,0.327722988,0.335963886,0.345549735,0.355507016,0.366543427,0.379258657,0.389806927,0.393755801,0.394432046,0.398996744,0.415444719,0.439964568,0.471452023,0.476516649
Albania,0.043461067,0.047922513,0.052017387,0.055578287,0.059374772,0.063512142,0.067628934,0.069556345,0.070955507,0.072270981,0.072741491,0.073409142,0.074352086,0.075525505,0.076589186,0.076783273,0.077517873,0.077864264,0.077743034,0.076535944,0.070836009,0.067766849,0.066868778,0.064767225,0.062256015,0.05951687,0.062343544
Algeria,0.075559093,0.084188493,0.093594426,0.104227674,0.11588233,0.129043026,0.144015726,0.160600928,0.179207583,0.200103605,0.223152501,0.249158712,0.278185155,0.309999175,0.345608072,0.384896903,0.379239702,0.310149779,0.2877906,0.291057578,0.263666244,0.228240049,0.217607855,0.196085992,0.170728272,0.158829649,0.155772892
"American Samoa",0.364709455,0.527391965,0.703752333,0.867132326,1.018173916,1.151030835,1.26623173,1.367109463,1.454274188,1.528726386,1.591188984,1.644904305,1.693512339,1.741000122,1.792256882,1.853987035,1.931852221,2.028381713,2.146722329,2.284117677,2.439906544,2.615402811,2.810464439,3.027440113,3.265221356,3.354086774,3.406203995
Andorra,4.091103932,4.482646898,4.839729126,5.149796749,5.431042469,5.691664729,5.71451141,5.347866396,4.769277101,4.12227735,3.542200451,2.915403412,2.328372306,2.041065337,1.904882866,1.821647107,1.782456723,1.763210904,1.750344302,1.743851458,1.752278733,1.776660709,1.782636512,1.780181253,1.771895013,1.755280168,1.709007172
Angola,7.702434675,9.632317245,11.90831728,14.43181498,17.12720102,20.03790995,23.08391723,26.30997152,29.68621129,33.21869601,36.84210235,40.40823612,43.92516655,47.30557809,50.45260536,53.17875198,54.53735526,54.133242,53.94169775,53.39776489,52.75921253,52.25409764,51.97998401,50.34601395,46.31112083,42.70009951,39.37510488
"Antigua and Barbuda",4.158196646,4.826492685,7.571575045,9.987699718,12.27782095,11.55079186,13.46694236,10.29431395,10.25805556,15.80761192,24.3901154,20.55940982,19.11157766,16.35734358,16.05488212,12.59275459,14.65995755,11.60812418,10.38760524,9.608391714,10.57913764,10.43429422,10.0574622,9.342950469,11.30405952,9.655612523,9.142883575
Argentina,1.888802287,2.161129279,2.851883397,3.16880415,4.080117889,4.879338188,5.462781307,5.717842105,5.207807587,4.644624926,4.59130047,4.522728651,4.670249212,4.765223077,4.38770323,4.006409223,4.124731842,4.084472128,4.000258288,3.980621652,3.754900804,3.538979056,3.843137487,3.843057582,3.855079643,3.793447575,3.686302052
Armenia,0.056757751,0.056969685,0.055825105,0.055517882,0.054494186,0.054157438,0.053267208,0.052124389,0.051320397,0.050111626,0.049704592,0.049892664,0.050368492,0.050710836,0.105449705,0.176980774,0.446646882,0.334544314,0.609554543,0.643729251,0.559857282,0.513463678,0.941578753,0.831202932,1.218212166,0.860994826,0.780556358
Australia,2.053799264,2.379396554,2.643604834,3.153280718,2.872626149,2.648350657,2.690839349,1.301184468,0.989979996,0.911719954,0.841156795,0.749141903,0.676140571,0.675171724,0.714677766,0.551731212,0.624118039,0.548412389,0.417088321,0.444405832,0.390071531,0.438492892,0.33660996,0.308328701,0.303032259,0.313640776,0.305750572
Austria,0.883967051,1.113503774,1.697991021,1.831330256,2.201158801,1.999541049,1.427851087,0.792896877,0.824201195,0.647847816,0.559610501,0.554134802,0.630916906,0.593536986,0.642054388,0.761938594,0.504820445,0.68147428,0.544840532,0.461742498,0.526019558,0.466684335,0.445606809,0.567592674,0.479093097,0.431677755,0.409641852
Azerbaijan,0.247211883,0.300845139,0.357980424,0.418898655,0.482295809,0.54847945,0.617518781,0.689341715,0.766263298,0.849433842,0.93881965,1.025742226,1.105411521,1.18042346,1.247013032,1.304181568,1.337295408,1.314724793,1.230971448,1.13609226,0.997132995,0.789144635,0.598097334,0.483316196,0.409604023,0.376058933,0.377250755
Bahamas,19.87123701,27.22715928,36.05321293,47.70237172,58.54813859,59.59934699,70.95891852,59.94651779,58.31583018,82.35326414,84.27925538,83.00264276,72.34136282,62.13860222,57.39952608,46.14465157,51.6557708,40.01755109,37.36940567,35.84030763,33.93015386,33.65670381,32.18123298,30.09826489,30.14555873,29.41593437,28.09691471
Bahrain,0.502514394,0.581004361,0.662190604,0.744149004,0.825081206,0.903805002,0.96610225,1.019410168,1.063146502,1.097812948,1.147156154,1.156852204,1.174562236,1.198799599,1.226922165,1.286485369,1.288094258,1.297636286,1.304972294,1.303289866,1.260888166,1.230886808,1.219214503,1.218489959,1.210688699,1.190884549,1.149456119
Bangladesh,,,,,2.94,0.001069244,0.001952736,0.003498247,0.005646939,0.008500509,0.012255821,0.017318837,0.024185534,0.03345811,0.045319919,0.059583893,0.075520383,0.093028584,0.109734591,0.123547908,0.138875524,0.15366384,0.16529392,0.174699198,0.180759059,0.186982793,0.193664812
Barbados,5.470312356,6.583889137,10.63118468,13.04044737,18.17559601,17.28090733,16.55483891,17.37181281,18.67412308,20.79483345,27.52944241,25.1507739,20.16761911,14.22396016,13.62135582,13.10387004,13.51242009,12.05554027,10.53991767,10.25289084,11.10841054,11.42786545,9.938960164,9.431773892,9.232574415,8.953346403,8.541368491
Belarus,1.070815621,1.13309924,1.070751117,1.254144799,1.598322372,1.677923601,1.62650069,1.842998535,1.792852282,2.296404835,2.077101468,1.934211542,2.235666798,3.018553461,2.957645465,3.198053078,3.458753814,3.858452478,4.050160865,4.508875434,4.526097221,4.850616159,4.464835116,4.051973768,4.163657749,3.984463626,3.810631016
Belgium,1.302403352,1.590216178,1.285021865,1.829115605,2.008711717,2.236236084,1.844705009,0.9519732,0.725999342,0.722887769,0.70014638,0.832515104,0.76970555,0.764605651,0.851363134,0.734715015,0.612590266,0.633411256,0.644298677,0.565233934,0.684355937,0.593990105,0.576879993,0.638728578,0.533688803,0.506385431,0.482134834
Belize,6.007985207,6.937976432,8.555213712,11.07449158,13.33151463,13.63440338,15.53602935,15.26803937,17.44946828,22.8022428,27.13103798,26.54063717,29.72665345,30.46856951,30.12243304,27.05653081,27.65297831,25.8859358,24.11011746,24.6271799,24.83833586,24.00824484,23.31102939,22.95106798,23.26701143,21.58984048,20.67689148
Benin,7.353860551,9.554570886,12.25583023,15.48157355,19.24850022,23.53568605,28.08478306,32.8057415,37.58006308,42.19760076,46.47045512,50.23505118,53.31654196,55.36962792,56.58888359,57.41772983,56.57793286,55.50206989,48.69759135,36.09006244,30.94867467,27.3347697,24.13687806,23.78822105,24.21706253,21.94957864,18.23447762
Bermuda,10.90147268,12.49653442,18.68723071,26.70483085,28.63728341,19.71077218,30.96762014,19.49980935,19.37004824,25.8260411,38.78357978,28.42052799,29.72204808,27.24167642,24.1060615,17.33026454,20.67545947,17.64851256,15.69834322,13.86874177,14.21935939,14.18524724,13.27757002,12.75207988,14.57199729,12.58046437,12.34351281
Bhutan,0.55038293,0.730735341,0.910074141,1.078350839,1.233869234,1.369269527,1.502268047,1.626325769,1.743070662,1.856425654,1.975943837,2.112258124,2.265199696,2.432529206,2.594754085,2.756513222,2.895313801,3.030381431,3.225086781,3.434750579,3.616000109,3.759513585,3.945108976,4.103897442,4.378870922,4.67202847,4.940003962
Bolivia,2.278792603,2.876229406,3.462146255,4.007375917,4.503957796,4.952102251,5.35542577,5.710998035,6.019570763,6.276633387,6.478188238,6.611291431,6.659633524,6.654910502,6.615863757,6.5090378,6.326477842,6.173804846,6.064887069,5.837658482,5.584643423,5.667597959,5.532401043,5.0474029,4.800911671,4.440962984,4.116852543
"Bosnia and Herzegovina",0.086289217,0.094987699,0.10282519,0.109872295,0.116882498,0.123709109,0.127886351,0.126803824,0.123965998,0.121497414,0.118265583,0.116372394,0.115163908,0.113914743,0.112589366,0.111201751,0.109784467,0.108255444,0.106716385,0.10549903,0.099923425,0.089949902,0.087118115,0.087606827,0.088930958,0.090279137,0.09164264
Botswana,73.20048138,114.2029954,171.0615771,244.610466,334.3139036,438.8209555,550.3188473,666.5946784,783.3289248,894.0575187,994.1576103,1071.551151,1126.449776,1138.138117,1091.674574,988.7989774,893.6899242,812.8713482,736.0584198,638.2200195,543.8566462,469.5181525,406.0263028,333.5948368,286.738273,247.9157826,212.2455358
Brazil,5.001834186,6.466140664,7.764212687,9.227923822,10.35795673,11.28392018,11.47468787,9.771281416,8.874396127,8.628919835,8.420823971,8.218693379,8.115955442,8.24123558,7.912105734,7.930237587,7.695305791,7.678435433,7.751120918,7.689119447,7.68631994,7.543084492,7.415765891,7.541000084,7.515427739,7.550576826,7.291569064
Brunei,0.385140288,0.435122935,0.510838286,0.573969965,0.529266492,0.56223833,0.590407114,0.628915844,0.65593444,0.570676744,0.564758686,0.594053378,0.660773934,0.735827161,0.739049668,0.79557978,0.853095745,0.925452972,0.997313496,0.954748221,0.915589324,0.929221937,0.979099241,0.977010378,0.887368513,0.859060842,0.864157014
Bulgaria,0.357075704,0.34243169,0.393575444,0.49911001,0.709587744,0.445982151,0.774934174,1.033531357,1.280602054,0.942793103,0.81952073,0.825262149,0.783720895,0.875338351,0.809661849,1.198187085,1.289359589,1.241821891,1.190360458,0.908550613,0.916720408,0.802028236,0.951581812,0.745589539,0.760882983,0.73270162,0.702511881
"Burkina Faso",63.08853914,76.06368082,88.53078038,99.84656457,109.4102884,116.8501834,121.6611555,123.8306323,123.4486859,120.944103,116.8075694,111.2905776,104.8193841,97.29982921,88.20609908,78.25587527,67.79356873,58.5932951,51.34954426,43.28610742,36.64552712,30.59311248,26.27861967,23.88480793,21.29041645,18.10287234,15.52713233
"Burma (Myanmar)",0.177391055,0.473959825,1.20025197,2.168733649,3.317353124,4.714529745,6.30487925,7.972777324,9.79062739,11.74026221,13.91875505,16.28379208,18.71220106,21.05670173,23.12490332,24.69657853,25.63001002,25.75573265,25.26702842,24.45766616,23.19520158,21.57535186,19.60952402,17.53094615,15.55842193,13.51299895,11.08396036
Burundi,31.64101926,40.0320941,49.91262417,60.59645828,71.80878492,83.08306837,94.25227822,104.0715417,112.0281862,117.9290462,121.7286553,124.315409,124.3047655,122.5388195,117.4234344,108.358054,99.40165353,91.65024809,82.31264204,72.85272597,63.5315652,53.17291514,46.09344751,39.996379,34.6435769,29.64782696,24.77893172
Cambodia,0.054450556,0.301130003,0.886073767,2.003199418,4.158419525,7.534457792,12.0043569,17.16771451,22.53026733,27.47997524,31.6750407,34.66682768,36.25548199,36.31257701,34.71471282,31.47515779,26.89218791,22.58684893,19.92878369,17.63262598,16.02213635,14.49252028,12.40767196,11.04481119,9.903310439,8.810072827,7.672114171
Cameroon,24.88121936,32.8483626,42.46570601,53.76893072,66.59763836,80.76673212,95.73992002,111.0576695,126.3176763,141.008279,154.5635738,166.1213594,175.6049086,183.0853196,186.2052864,183.1190062,180.0574431,177.058381,168.099073,159.7673708,151.6488097,145.3040795,137.6106791,129.800403,126.1202871,120.667043,116.5714488
Canada,3.88083692,4.502610498,5.207366049,5.674821079,5.987766356,6.212430773,4.696138934,2.415078805,1.862203473,1.555178694,1.848614259,1.569308453,1.506636253,1.518702803,1.457698288,1.560336547,1.461540167,1.366756028,1.266319487,1.098838688,0.992109312,0.923471182,0.950276775,0.923572375,0.892338911,0.863056092,0.833157989
"Cape Verde",11.51757011,13.76775167,15.9291649,18.09572763,20.33469039,22.68589017,22.59145398,24.20089832,25.48051254,26.591966,27.52192898,28.55212646,29.40364916,29.96872605,30.30080441,30.00180505,28.53221787,27.04017453,25.91678996,25.60047227,25.74062651,25.38495171,25.35558865,24.70513633,23.8757398,22.79531033,22.47196959
"Central African Republic",66.28309654,86.60907333,109.8602328,135.4158362,162.7227059,190.9587216,217.6823126,242.6759629,265.0154403,284.0357061,299.4872718,309.2960768,314.5578456,315.3612511,312.100728,304.548823,291.9855616,276.2865792,254.5850996,230.5933185,218.7436242,209.5442012,202.4964412,193.1694874,180.7719572,160.7492917,148.5477643
Chad,17.28437171,22.49427654,28.69305124,35.87548927,43.9447957,52.6446919,61.78711376,71.01851725,80.15193014,88.88120819,97.03816577,104.1521855,110.1791946,114.1531586,117.780274,119.8732391,118.7338445,115.1559301,110.1424894,99.8269161,92.56251035,89.4775739,88.5203813,84.92920869,81.39676512,74.83919774,67.54822585
Chile,1.075190389,1.048758836,1.258652377,1.622379467,2.106073949,2.119630356,2.472640787,3.029984907,2.926715443,3.471781694,3.385862107,3.680209708,3.028117799,2.857093149,2.682254972,2.564864957,2.649019267,2.516276709,2.497795053,2.718546904,2.664460964,2.957327747,2.821587318,3.113397455,3.060810739,2.714890194,2.583793407
China,0.076559459,0.097671845,0.124835321,0.156478287,0.192915927,0.242413948,0.299162524,0.366942905,0.448391522,0.543162254,0.652700535,0.78137299,0.920635449,1.053654238,1.204500563,1.384774379,1.508677802,1.572780025,1.663562465,1.696067497,1.701304479,1.724937942,1.688963426,1.711942616,1.898658648,2.094314696,2.261182352
Colombia,1.162285412,1.352723242,1.490141787,1.772113791,2.3859226,2.665578602,2.78076951,4.481529648,4.399827195,4.828796457,5.170888065,5.790333548,5.643105935,5.97246926,6.155339858,6.0101022,5.904243736,6.024546551,5.891558054,5.717586976,5.782626226,5.649120302,5.460861098,5.684118926,5.322716772,5.140984291,4.991656503
Comoros,0.037269594,0.058665569,0.087838283,0.12535944,0.174614103,0.235903374,0.313563221,0.412534364,0.539614481,0.702118497,0.906842917,1.156771273,1.450098373,1.782395507,2.141923492,2.498483202,2.822174789,3.111150567,3.328215807,3.49783208,3.541169484,3.490591622,3.40716725,3.334124934,3.192612245,2.983105322,3.018123447
"Congo (Kinshasa)",47.29461737,52.25879592,57.03618268,61.42759214,65.88515911,70.01567537,73.90728986,76.67812105,79.26386232,81.20765906,82.88756131,83.80875703,83.80764631,83.64337112,81.98702424,79.5407495,76.44476237,72.70581086,69.75105919,66.30244218,61.46499812,57.02362699,52.59136108,47.2187407,41.574224,35.26531895,30.72646532
"Costa Rica",1.36352111,2.552113057,2.741337276,3.189808025,3.60861891,4.390067761,4.734860683,5.43964622,3.969814163,3.776131251,3.814647821,4.128430257,3.695158816,3.963275115,3.445656819,3.552694892,3.766167288,3.205800211,3.425195693,3.093787644,3.314774808,3.328221607,3.976458216,3.605497763,3.864584282,3.370651313,3.221350699
Croatia,0.13738214,0.179502024,0.214610444,0.174938844,0.264124546,0.2786257,0.326338835,0.37420185,0.300513217,0.288068016,0.298509357,0.208447787,0.240458377,0.101483569,0.155218723,0.1386375,0.228886713,0.088416748,0.108052541,0.236721071,0.269086972,0.190123423,0.218610993,0.172910806,0.15486581,0.149357563,0.143565194
Cuba,0.647760852,0.65246048,0.795006434,1.185690288,1.139303959,1.249785515,1.269664828,1.008785908,0.926198932,1.197096847,1.260918281,1.213351107,0.94695672,0.817140066,1.119684263,1.194678506,1.216114843,1.560528315,1.714541965,1.807773049,2.052353732,2.403243219,2.903486806,3.340924105,3.658865899,3.206605127,3.051665319
Cyprus,0.165448039,0.192873587,0.22376034,0.255777297,0.291484474,0.333857784,0.373975104,0.404958561,0.428124472,0.445153899,0.459366938,0.455940196,0.430305912,0.423345275,0.424122082,0.429389194,0.439278868,0.450728938,0.46089657,0.469585172,0.48085386,0.4965313,0.502275672,0.503937071,0.503537081,0.50183096,0.490539367
"Czech Republic",0.086467512,0.068088066,0.099448906,0.11289814,0.134829295,0.100455235,0.117425591,0.100735317,0.095081538,0.14444284,0.064706312,0.089953164,0.069521524,0.067769452,0.065341637,0.099762622,0.083865977,0.125997613,0.115255651,0.198866313,0.168262264,0.181495172,0.19152914,0.160413967,0.260697605,0.20993285,0.19998946
Denmark,1.574723226,1.833736776,2.154840415,2.614245425,4.506989237,4.936520282,3.268451409,1.400131616,0.858087545,0.919939821,0.634748644,0.723668013,0.769149483,0.887503547,0.826949687,0.732777816,0.555548972,0.664173774,0.499835486,0.640037065,0.661434589,0.479540547,0.523765232,0.488740297,0.463568206,0.444446767,0.426651419
