Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Niger,332.4,322.37,312.34,302.31,292.28,282.25,272.22,262.19,252.16,242.13,232.1,221.7,211.3,200.9,190.5,180.1,169.7,159.3,148.9,138.5,128.1,122.44,116.78,111.12,105.46,99.8
Nigeria,222.9,220.16,217.42,214.68,211.94,209.2,206.46,203.72,200.98,198.24,195.5,189.68,183.86,178.04,172.22,166.4,160.58,154.76,148.94,143.12,137.3,132.82,128.34,123.86,119.38,114.9
Norway,9.7,9.27,8.84,8.41,7.98,7.55,7.12,6.69,6.26,5.83,5.4,5.22,5.04,4.86,4.68,4.5,4.32,4.14,3.96,3.78,3.6,3.46,3.32,3.18,3.04,2.9
Oman,42.8,40.34,37.88,35.42,32.96,30.5,28.04,25.58,23.12,20.66,18.2,17.66,17.12,16.58,16.04,15.5,14.96,14.42,13.88,13.34,12.8,12.76,12.72,12.68,12.64,12.6
Pakistan,141,138.41,135.82,133.23,130.64,128.05,125.46,122.87,120.28,117.69,115.1,113.11,111.12,109.13,107.14,105.15,103.16,101.17,99.18,97.19,95.2,93.08,90.96,88.84,86.72,84.6
Palau,39.8,38.79,37.78,36.77,35.76,34.75,33.74,32.73,31.72,30.71,29.7,28.88,28.06,27.24,26.42,25.6,24.78,23.96,23.14,22.32,21.5,20.84,20.18,19.52,18.86,18.2
Panama,34.1,33.56,33.02,32.48,31.94,31.4,30.86,30.32,29.78,29.24,28.7,28.03,27.36,26.69,26.02,25.35,24.68,24.01,23.34,22.67,22,21.36,20.72,20.08,19.44,18.8
"Papua New Guinea",94.9,93.77,92.64,91.51,90.38,89.25,88.12,86.99,85.86,84.73,83.6,82.33,81.06,79.79,78.52,77.25,75.98,74.71,73.44,72.17,70.9,69.08,67.26,65.44,63.62,61.8
Paraguay,50.3,48.94,47.58,46.22,44.86,43.5,42.14,40.78,39.42,38.06,36.7,35.67,34.64,33.61,32.58,31.55,30.52,29.49,28.46,27.43,26.4,25.62,24.84,24.06,23.28,22.5
Peru,83.8,79.58,75.36,71.14,66.92,62.7,58.48,54.26,50.04,45.82,41.6,39.74,37.88,36.02,34.16,32.3,30.44,28.58,26.72,24.86,23,22.08,21.16,20.24,19.32,18.4
Philippines,63.6,61.63,59.66,57.69,55.72,53.75,51.78,49.81,47.84,45.87,43.9,43.05,42.2,41.35,40.5,39.65,38.8,37.95,37.1,36.25,35.4,34.56,33.72,32.88,32.04,31.2
Poland,19.4,18.47,17.54,16.61,15.68,14.75,13.82,12.89,11.96,11.03,10.1,9.73,9.36,8.99,8.62,8.25,7.88,7.51,7.14,6.77,6.4,6.24,6.08,5.92,5.76,5.6
Portugal,16.4,15.55,14.7,13.85,13,12.15,11.3,10.45,9.6,8.75,7.9,7.53,7.16,6.79,6.42,6.05,5.68,5.31,4.94,4.57,4.2,4.14,4.08,4.02,3.96,3.9
Qatar,22.6,21.68,20.76,19.84,18.92,18,17.08,16.16,15.24,14.32,13.4,13.04,12.68,12.32,11.96,11.6,11.24,10.88,10.52,10.16,9.8,9.58,9.36,9.14,8.92,8.7
Romania,41.6,40.42,39.24,38.06,36.88,35.7,34.52,33.34,32.16,30.98,29.8,28.36,26.92,25.48,24.04,22.6,21.16,19.72,18.28,16.84,15.4,14.76,14.12,13.48,12.84,12.2
Russia,29.7,29.36,29.02,28.68,28.34,28,27.66,27.32,26.98,26.64,26.3,25.01,23.72,22.43,21.14,19.85,18.56,17.27,15.98,14.69,13.4,12.84,12.28,11.72,11.16,10.6
Rwanda,160,163.27,166.54,169.81,173.08,176.35,179.62,182.89,186.16,189.43,192.7,180.29,167.88,155.47,143.06,130.65,118.24,105.83,93.42,81.01,68.6,63.96,59.32,54.68,50.04,45.4
Samoa,33.6,32.59,31.58,30.57,29.56,28.55,27.54,26.53,25.52,24.51,23.5,23.18,22.86,22.54,22.22,21.9,21.58,21.26,20.94,20.62,20.3,20.04,19.78,19.52,19.26,19
"San Marino",12,11.4,10.8,10.2,9.6,9,8.4,7.8,7.2,6.6,6,5.78,5.56,5.34,5.12,4.9,4.68,4.46,4.24,4.02,3.8,3.66,3.52,3.38,3.24,3.1
"Saint Thomas and Principe",116.9,114.66,112.42,110.18,107.94,105.7,103.46,101.22,98.98,96.74,94.5,91.12,87.74,84.36,80.98,77.6,74.22,70.84,67.46,64.08,60.7,58.86,57.02,55.18,53.34,51.5
"Saudi Arabia",46.6,44.37,42.14,39.91,37.68,35.45,33.22,30.99,28.76,26.53,24.3,23.68,23.06,22.44,21.82,21.2,20.58,19.96,19.34,18.72,18.1,17.58,17.06,16.54,16.02,15.5
Senegal,146.8,146.21,145.62,145.03,144.44,143.85,143.26,142.67,142.08,141.49,140.9,133.77,126.64,119.51,112.38,105.25,98.12,90.99,83.86,76.73,69.6,66.48,63.36,60.24,57.12,54
Serbia,30.1,28.48,26.86,25.24,23.62,22,20.38,18.76,17.14,15.52,13.9,13.35,12.8,12.25,11.7,11.15,10.6,10.05,9.5,8.95,8.4,8.18,7.96,7.74,7.52,7.3
Seychelles,17.8,17.55,17.3,17.05,16.8,16.55,16.3,16.05,15.8,15.55,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.16,15.02,14.88,14.74,14.6
"Sierra Leone",275.7,272.73,269.76,266.79,263.82,260.85,257.88,254.91,251.94,248.97,246,238.24,230.48,222.72,214.96,207.2,199.44,191.68,183.92,176.16,168.4,160.18,151.96,143.74,135.52,127.3
Singapore,8.3,7.9,7.5,7.1,6.7,6.3,5.9,5.5,5.1,4.7,4.3,4.18,4.06,3.94,3.82,3.7,3.58,3.46,3.34,3.22,3.1,3.06,3.02,2.98,2.94,2.9
Slovakia,19.8,19.11,18.42,17.73,17.04,16.35,15.66,14.97,14.28,13.59,12.9,12.53,12.16,11.79,11.42,11.05,10.68,10.31,9.94,9.57,9.2,8.96,8.72,8.48,8.24,8
Slovenia,11.5,10.95,10.4,9.85,9.3,8.75,8.2,7.65,7.1,6.55,6,5.76,5.52,5.28,5.04,4.8,4.56,4.32,4.08,3.84,3.6,3.44,3.28,3.12,2.96,2.8
"Solomon Islands",43,42.3,41.6,40.9,40.2,39.5,38.8,38.1,37.4,36.7,36,35.89,35.78,35.67,35.56,35.45,35.34,35.23,35.12,35.01,34.9,34.06,33.22,32.38,31.54,30.7
Somalia,187.8,187.18,186.56,185.94,185.32,184.7,184.08,183.46,182.84,182.22,181.6,180.14,178.68,177.22,175.76,174.3,172.84,171.38,169.92,168.46,167,162.28,157.56,152.84,148.12,143.4
"South Africa",65.7,67.26,68.82,70.38,71.94,73.5,75.06,76.62,78.18,79.74,81.3,79.04,76.78,74.52,72.26,70,67.74,65.48,63.22,60.96,58.7,56.26,53.82,51.38,48.94,46.5
"South Sudan",262.7,255.44,248.18,240.92,233.66,226.4,219.14,211.88,204.62,197.36,190.1,182.72,175.34,167.96,160.58,153.2,145.82,138.44,131.06,123.68,116.3,112.54,108.78,105.02,101.26,97.5
Spain,12.1,11.59,11.08,10.57,10.06,9.55,9.04,8.53,8.02,7.51,7,6.8,6.6,6.4,6.2,6,5.8,5.6,5.4,5.2,5,4.88,4.76,4.64,4.52,4.4
"Sri Lanka",23,22.47,21.94,21.41,20.88,20.35,19.82,19.29,18.76,18.23,17.7,17.12,16.54,15.96,15.38,14.8,14.22,13.64,13.06,12.48,11.9,11.66,11.42,11.18,10.94,10.7
"Saint Kitts and Nevis",31.1,30.02,28.94,27.86,26.78,25.7,24.62,23.54,22.46,21.38,20.3,19.64,18.98,18.32,17.66,17,16.34,15.68,15.02,14.36,13.7,13.24,12.78,12.32,11.86,11.4
"Saint Lucia",25,24.46,23.92,23.38,22.84,22.3,21.76,21.22,20.68,20.14,19.6,19.4,19.2,19,18.8,18.6,18.4,18.2,18,17.8,17.6,17.2,16.8,16.4,16,15.6
"Saint Vincent and Grenadines",26.7,26.45,26.2,25.95,25.7,25.45,25.2,24.95,24.7,24.45,24.2,24.05,23.9,23.75,23.6,23.45,23.3,23.15,23,22.85,22.7,22.16,21.62,21.08,20.54,20
Sudan,134.3,132.06,129.82,127.58,125.34,123.1,120.86,118.62,116.38,114.14,111.9,109.24,106.58,103.92,101.26,98.6,95.94,93.28,90.62,87.96,85.3,83.2,81.1,79,76.9,74.8
Suriname,52.4,51,49.6,48.2,46.8,45.4,44,42.6,41.2,39.8,38.4,37.33,36.26,35.19,34.12,33.05,31.98,30.91,29.84,28.77,27.7,26.92,26.14,25.36,24.58,23.8
Swaziland,80.2,85.7,91.2,96.7,102.2,107.7,113.2,118.7,124.2,129.7,135.2,131.04,126.88,122.72,118.56,114.4,110.24,106.08,101.92,97.76,93.6,87.92,82.24,76.56,70.88,65.2
Sweden,7.7,7.38,7.06,6.74,6.42,6.1,5.78,5.46,5.14,4.82,4.5,4.38,4.26,4.14,4.02,3.9,3.78,3.66,3.54,3.42,3.3,3.3,3.3,3.3,3.3,3.3
Switzerland,9.1,8.81,8.52,8.23,7.94,7.65,7.36,7.07,6.78,6.49,6.2,6.07,5.94,5.81,5.68,5.55,5.42,5.29,5.16,5.03,4.9,4.78,4.66,4.54,4.42,4.3
Syria,40.2,38.74,37.28,35.82,34.36,32.9,31.44,29.98,28.52,27.06,25.6,24.72,23.84,22.96,22.08,21.2,20.32,19.44,18.56,17.68,16.8,16.26,15.72,15.18,14.64,14.1
Tajikistan,117.1,115.48,113.86,112.24,110.62,109,107.38,105.76,104.14,102.52,100.9,96.61,92.32,88.03,83.74,79.45,75.16,70.87,66.58,62.29,58,56.34,54.68,53.02,51.36,49.7
Tanzania,171.9,168.31,164.72,161.13,157.54,153.95,150.36,146.77,143.18,139.59,136,129.12,122.24,115.36,108.48,101.6,94.72,87.84,80.96,74.08,67.2,64.18,61.16,58.14,55.12,52.1
Thailand,41.8,40.17,38.54,36.91,35.28,33.65,32.02,30.39,28.76,27.13,25.5,24.58,23.66,22.74,21.82,20.9,19.98,19.06,18.14,17.22,16.3,15.8,15.3,14.8,14.3,13.8
"Timor Leste",183.2,176.49,169.78,163.07,156.36,149.65,142.94,136.23,129.52,122.81,116.1,111.33,106.56,101.79,97.02,92.25,87.48,82.71,77.94,73.17,68.4,66.06,63.72,61.38,59.04,56.7
Togo,155.4,152.81,150.22,147.63,145.04,142.45,139.86,137.27,134.68,132.09,129.5,126.3,123.1,119.9,116.7,113.5,110.3,107.1,103.9,100.7,97.5,94.88,92.26,89.64,87.02,84.4
Tonga,19.6,19.21,18.82,18.43,18.04,17.65,17.26,16.87,16.48,16.09,15.7,15.69,15.68,15.67,15.66,15.65,15.64,15.63,15.62,15.61,15.6,15.48,15.36,15.24,15.12,15
"Trinidad and Tobago",33.3,33.11,32.92,32.73,32.54,32.35,32.16,31.97,31.78,31.59,31.4,30.85,30.3,29.75,29.2,28.65,28.1,27.55,27,26.45,25.9,25.2,24.5,23.8,23.1,22.4
Tunisia,60.6,58,55.4,52.8,50.2,47.6,45,42.4,39.8,37.2,34.6,33.03,31.46,29.89,28.32,26.75,25.18,23.61,22.04,20.47,18.9,18.18,17.46,16.74,16.02,15.3
Turkey,77.8,74.24,70.68,67.12,63.56,60,56.44,52.88,49.32,45.76,42.2,40.05,37.9,35.75,33.6,31.45,29.3,27.15,25,22.85,20.7,19.48,18.26,17.04,15.82,14.6
Turkmenistan,101.6,100.62,99.64,98.66,97.68,96.7,95.72,94.74,93.76,92.78,91.8,89.44,87.08,84.72,82.36,80,77.64,75.28,72.92,70.56,68.2,66.26,64.32,62.38,60.44,58.5
Tuvalu,60.4,58.93,57.46,55.99,54.52,53.05,51.58,50.11,48.64,47.17,45.7,44.56,43.42,42.28,41.14,40,38.86,37.72,36.58,35.44,34.3,33.34,32.38,31.42,30.46,29.5
Uganda,199.5,195.53,191.56,187.59,183.62,179.65,175.68,171.71,167.74,163.77,159.8,151.99,144.18,136.37,128.56,120.75,112.94,105.13,97.32,89.51,81.7,77.34,72.98,68.62,64.26,59.9
Ukraine,21.7,21.57,21.44,21.31,21.18,21.05,20.92,20.79,20.66,20.53,20.4,19.66,18.92,18.18,17.44,16.7,15.96,15.22,14.48,13.74,13,12.38,11.76,11.14,10.52,9.9
"United Arab Emirates",18.3,17.71,17.12,16.53,15.94,15.35,14.76,14.17,13.58,12.99,12.4,12.1,11.8,11.5,11.2,10.9,10.6,10.3,10,9.7,9.4,9.02,8.64,8.26,7.88,7.5
"United Kingdom",10.5,10.17,9.84,9.51,9.18,8.85,8.52,8.19,7.86,7.53,7.2,7.05,6.9,6.75,6.6,6.45,6.3,6.15,6,5.85,5.7,5.5,5.3,5.1,4.9,4.7
"United States",12.5,12.18,11.86,11.54,11.22,10.9,10.58,10.26,9.94,9.62,9.3,9.18,9.06,8.94,8.82,8.7,8.58,8.46,8.34,8.22,8.1,7.9,7.7,7.5,7.3,7.1
Uruguay,25.5,24.82,24.14,23.46,22.78,22.1,21.42,20.74,20.06,19.38,18.7,18.18,17.66,17.14,16.62,16.1,15.58,15.06,14.54,14.02,13.5,13.02,12.54,12.06,11.58,11.1
Uzbekistan,79.5,78.62,77.74,76.86,75.98,75.1,74.22,73.34,72.46,71.58,70.7,68.81,66.92,65.03,63.14,61.25,59.36,57.47,55.58,53.69,51.8,50.26,48.72,47.18,45.64,44.1
Vanuatu,38.5,37.73,36.96,36.19,35.42,34.65,33.88,33.11,32.34,31.57,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.8,30.6,30.4,30.2,30,29.8
Venezuela,32.9,32.02,31.14,30.26,29.38,28.5,27.62,26.74,25.86,24.98,24.1,23.54,22.98,22.42,21.86,21.3,20.74,20.18,19.62,19.06,18.5,18.12,17.74,17.36,16.98,16.6
Vietnam,56.5,54.66,52.82,50.98,49.14,47.3,45.46,43.62,41.78,39.94,38.1,37.11,36.12,35.13,34.14,33.15,32.16,31.17,30.18,29.19,28.2,27.48,26.76,26.04,25.32,24.6
"West Bank and Gaza",47,45.5,44,42.5,41,39.5,38,36.5,35,33.5,32,31.37,30.74,30.11,29.48,28.85,28.22,27.59,26.96,26.33,25.7,25.14,24.58,24.02,23.46,22.9
Yemen,131.7,128.52,125.34,122.16,118.98,115.8,112.62,109.44,106.26,103.08,99.9,95.72,91.54,87.36,83.18,79,74.82,70.64,66.46,62.28,58.1,55.58,53.06,50.54,48.02,45.5
Zambia,199.3,196.55,193.8,191.05,188.3,185.55,182.8,180.05,177.3,174.55,171.8,163.4,155,146.6,138.2,129.8,121.4,113,104.6,96.2,87.8,84.02,80.24,76.46,72.68,68.9
Zimbabwe,82,85.1,88.2,91.3,94.4,97.5,100.6,103.7,106.8,109.9,113,111.27,109.54,107.81,106.08,104.35,102.62,100.89,99.16,97.43,95.7,91.78,87.86,83.94,80.02,76.1
