Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Comoros,2800,2800,2800,3000,3300,3300,3300,3400,3400,3500,3500,3600,3600,3700,3700,3800,4000,4200,4200,4200,4300,4800,5000,5000,5580,6580,8766,8970,9108,9215,9313,9419,9728,10132,10140,10150,10170,10680,10700,10750,11257,11240,11550,11764,12070,12990,12997,12996,12118,10991,10103,8900,9208,9000
"Congo (Brazzaville)",10650,11150,11250,11350,11550,12200,12300,12400,12900,13450,14450,15650,15650,15125,16229,16772,16826,16750,16150,17170,17850,18000,18050,18300,18350,18606,18925,18900,18800,20447,20413,21144,21344,21848,23924,25736,26309,26823,29486,30512,30851,29902,30245,31001,31504,32754,33727,35488,37413,37247,36521,36986,37354,37659
"Cook Islands",872,873,896,956,1000,963,1043,1178,1220,1292,1335,1534,1727,2830,2450,2455,1513,1464,1223,1274,1252,1250,839,813,787,746,702,693,630,502,493,467,421,417,432,427,436,513,433,424,412,381,341,288,301,311,328,338,331,331,339,380,368,382
"Costa Rica",35170,39170,38870,41380,41680,41480,41280,44980,53090,54690,55540,56440,54074,52655,55970,58525,53970,42982,43531,45122,44275,44728,43331,41585,45167,49018,50900,53301,57854,72545,80296,91542,107310,115904,118925,125365,125648,127940,136340,132004,134146,126261,134428,135493,144027,147097,158663,160996,164560,171031,170322,166152,172361,196087
"Ivory Coast",339595,380295,366295,386295,397130,404100,407000,407100,413450,420150,431115,448647,436250,467610,513622,513952,513960,515760,435620,345167,352267,362067,320363,342140,347575,349059,360309,381252,383912,396356,414845,432284,425394,464589,474423,468804,492524,531584,565864,558435,551654,538472,528215,531577,520842,525706,523401,531181,544443,559732,569501,581451,587663,583604
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83171,83729,79347,78091,92758,82630,94388,92207,90959,84308,84257,92067,92847,57429,75323,84505,78565,63297,59672,58577,53561,48845,46150
Cuba,22100,22500,23100,22000,22000,19620,18160,17188,15697,13623,14388,17916,22473,22206,21319,22280,27355,25670,32597,29977,36343,40600,45810,50112,130920,137980,146980,154870,172370,201566,202846,261259,236089,238104,242552,226382,227986,220381,220346,241642,241320,250539,271734,243053,207727,210901,219887,184397,225889,253197,202288,182745,157468,154954
Cyprus,69921,70385,72482,72317,73473,72587,75552,84405,89425,95950,99744,92679,93309,83895,72468,73407,73497,50880,51099,51608,51501,51173,51283,51309,44734,44265,43813,42680,41582,39930,38425,37060,35773,33690,32907,33058,32014,31578,30595,29909,28495,28565,26574,27283,26786,23816,25131,17300,19820,14820,15760,14941,12526,13345
"Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61301,58347,59159,60308,62128,59649,57503,60622,52557,43866,43350,46009,46062,41270,40941,40210,39998,37864,39104,39320,38374,38132
Czechoslovakia,20241,20002,20320,20307,20678,21267,21178,22093,23190,24121,25592,27217,29127,30138,31472,31907,33199,34185,35585,36715,37462,38367,38136,39070,156945,155630,155235,154581,155424,153557,154104,158543,,,,,,,,,,,,,,,,,,,,,,
"North Korea",20600,20600,20600,20600,21600,22700,23200,23200,23500,26000,41500,39500,44500,48500,65000,70000,75000,78000,80000,95000,106000,115000,126000,138500,151100,151100,151100,151100,151100,152731,162723,165355,156015,168669,158739,161536,160910,161500,162127,165150,165806,167445,167120,171056,172631,176715,179449,187309,197518,204333,215500,214200,214200,217511
"Congo (Kinshasa)",320500,323000,327300,329800,334200,335600,339000,347500,329000,361400,371400,383000,390300,398700,405100,411800,419100,429700,431600,447700,470000,483400,496400,500200,527180,537810,541350,558330,564310,599228,605838,617055,655147,677519,440549,452966,404546,403663,404985,409570,415896,409022,412069,413730,413013,415847,417560,418792,421378,415164,408276,414028,407947,407395
Denmark,,,,,,,,,,,,,,,,,,,,,,,,,6615,6495,6495,6615,6590,6797,8081,9788,9315,8263,7940,8036,7465,7184,7335,7526,7986,7501,6196,6189,6719,6787,6550,6987,6841,6934,7901,6570,6135,5877
Dominica,4082,4000,5000,6000,6000,8094,6475,6475,6500,5100,5000,5000,4000,5000,5000,5450,5400,6400,4300,2500,3200,3210,3730,3293,9667,11160,13039,14772,13510,11182,11014,11076,10485,9289,7923,10515,11038,10645,10567,10646,9651,9285,8484,8595,8300,8476,8531,8666,8862,8603,8710,8968,8997,8847
"Dominican Republic",81360,79570,79950,76170,76420,77130,70030,69600,79810,82120,82420,81150,82280,82900,81160,85760,82160,87460,83310,86160,89380,86220,87120,88050,149532,161161,152470,147580,152620,95587,100838,109475,115555,108610,107376,115249,112118,103807,92754,109133,115693,111578,117143,105100,109637,114397,113754,104619,110352,119602,148636,128609,131933,135926
Ecuador,153485,147443,160385,213335,269425,251067,268019,260394,252911,257501,246536,237419,229986,250473,230054,229398,251309,198584,181739,192826,184032,184376,173737,172369,188153,237563,244316,257907,260589,280036,308938,336358,342785,362834,365831,377593,384154,338938,388545,428770,426029,454543,465497,441813,435943,414608,402055,431279,434272,445266,420589,412108,451322,397898
Egypt,74406,77810,81418,90101,93882,103220,109836,119008,121787,127652,128719,133125,134816,140226,141904,155635,160560,164248,161468,171405,173170,183994,197819,206240,216542,267233,275435,286334,293719,292609,296039,370110,371544,344039,353006,362719,373741,377640,420298,414923,422082,393004,398043,406898,418589,498883,514945,456241,464538,479673,491280,505041,522884,538830
"El Salvador",7800,8200,8300,8400,8700,8900,9200,9700,10600,11210,10212,9300,9500,9564,10774,10908,12030,11978,12307,12089,11720,11620,11365,11245,18435,18844,19185,19345,19454,23277,22188,24191,24549,25584,24075,23336,20080,20207,19899,20127,21299,20167,19495,20609,21201,23634,26481,34325,37156,25752,27956,31344,26232,28640
"Equatorial Guinea",2300,3000,2500,2500,2500,3300,3300,3500,3500,3500,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3700,3700,3800,3800,3900,3900,3900,3900,3435,9200,9419,9600,10000,9800,10100,10100,10100,10500,10861,11218,11475,11733,11885,12104,12307,12550,12696,12862,13200,13188,13100,13560,13900
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,400,380,350,400,450,350,354,415,650,549,563,577,700,609,621,634,648,662,700,710,733
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12023,11333,11760,11660,11617,11940,12399,11543,11644,18526,17578,15562,15690,11778,9421,8575,8147,8275,7093,7041,6892,6705,6607
Ethiopia,9500,9400,10200,10850,11250,11550,12400,12600,13800,14300,14700,15115,15365,15665,15765,16115,16115,16165,16265,16870,16970,17170,17320,17570,17720,17870,17970,17806,18170,18805,12656,12845,,,,,,,,,,,,,,,,,,,,,,
Fiji,2225,2300,2315,1892,2306,1737,1994,1636,1572,1420,1295,1176,1164,1179,1328,1197,1257,1319,1318,1305,1371,1378,1409,1460,1500,1460,1759,1866,1522,1813,1524,1628,1674,1820,2033,2223,2232,1826,1859,1978,2121,2061,2205,2261,2314,2537,2882,5140,2629,2776,2947,2935,3390,3258
Finland,715,767,721,782,720,684,695,754,779,757,1004,1293,1969,2013,1983,2105,2057,1985,1954,2139,3216,3209,3400,2983,4173,4699,4770,4850,5333,4687,4413,4931,4884,6461,6707,8086,8239,8406,8439,8332,8122,7850,7468,7346,7429,7292,7149,7000,6910,6862,6774,6706,6666,6501
France,1640266,1645052,1644272,1633218,1630933,1635977,1589761,1579060,1480451,1456845,1442336,1423564,1428700,1423293,1394273,1424970,1398439,1370445,1358941,1306061,1285470,1270223,1246003,1226367,1241094,1242455,1197932,1153907,1124351,1104231,1107647,1104266,1096979,1098583,1086143,1078216,1058699,1037675,1030883,1029995,1019561,1020941,1005118,1003317,1002442,1027691,967583,939568,919692,894000,886343,881527,876286,868408
"French Guiana",355,365,215,220,220,220,200,200,200,855,758,762,695,715,890,902,848,780,720,720,594,547,602,738,683,1082,1172,1519,2053,2195,1909,1919,2345,2252,2418,2516,2483,2381,2381,2299,2273,2293,2212,2213,2271,2396,2145,2191,2457,2710,2832,3196,3416,3506
"French Polynesia",277,280,263,264,265,268,269,280,281,288,271,290,322,332,385,397,399,390,405,382,381,388,392,421,577,525,573,619,676,683,713,689,729,753,753,741,800,766,815,876,958,1052,1144,1350,1422,1357,1368,1345,1345,1385,1400,1388,1361,1361
Gabon,24620,24420,25420,25220,26120,26520,27520,27620,29620,29620,30320,30320,31220,31340,31840,32340,35160,37660,40160,42680,38680,43680,48190,52200,52200,52290,52370,52500,52100,55317,54190,51487,48975,50514,49545,53850,54921,56539,57105,59309,59113,59047,59181,59587,60094,61522,62415,62317,63392,64356,69203,60620,66547,63713
Gambia,,,,,,,,,,,,,,,,,,,,,,,,,750,775,800,800,800,721,925,952,1000,1012,1008,1141,1157,1193,1245,1258,1276,1311,1375,1406,1459,1526,1569,1630,1618,1671,1733,1755,1800,1848
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178800,160133,160700,175300,172000,156250,138100,139929,133643,104527,81550,133000,99093,150597,84100,111645,90572,106341,67154,96348,91199,129878,127961
Germany,98865,97137,101354,102023,98816,100166,98460,101214,101836,104700,104514,107551,110622,112328,114970,108896,106730,118917,117592,116485,109007,117422,118372,122195,425800,386734,392796,399000,381678,360628,223963,202531,215462,213770,207529,205412,200465,203233,204953,296651,238378,213073,189011,185574,178832,180110,177706,177730,178266,178275,177996,178796,179889,181499
Ghana,133400,133400,144400,143900,150297,151066,163418,170917,180294,195500,198700,200800,221761,240000,283400,252500,201400,189500,167600,172700,176000,187050,181300,272610,300660,225600,224000,246200,216600,156468,208700,195147,204523,229365,266129,293607,290632,316143,323975,319937,340811,351268,357465,351970,361654,368755,367462,368989,387549,392453,402489,404993,407983,426925
Greece,383280,383110,381420,380580,382160,381390,380400,372720,363290,361700,355250,353150,346450,345250,339750,337050,342400,330600,322950,314148,316021,311891,312427,312768,360265,358729,357432,356261,356585,342253,332940,327065,317449,316308,314967,312333,303899,300679,296540,300751,315596,300777,289159,284955,284614,271306,266503,235973,251857,249684,248869,237073,265920,271994
Grenada,4000,4000,4000,3500,6000,6000,6000,6000,6000,6000,6000,6000,5000,4500,6000,6000,6000,6202,6330,6300,5870,5580,5500,5500,6975,5970,5660,5660,5440,5386,5303,4785,4473,4413,4256,3606,2624,2782,3014,3009,3013,3023,2723,2744,1852,3035,2911,2817,2678,2757,2913,3182,3142,3122
Guadeloupe,8590,8290,8590,7980,8290,8200,8750,8700,7400,8400,8600,9100,7100,7100,6900,6900,7600,7600,7650,7700,9180,9380,9380,9070,10990,10870,11543,11280,10508,10005,12378,10789,9348,8248,8167,8117,8924,7949,8144,6584,6716,6557,7046,5731,4560,4226,4099,4039,3856,4149,3993,3875,4225,5087
Guam,130,130,130,130,130,130,130,130,133,137,136,134,125,125,200,105,190,305,306,103,206,208,205,206,209,217,216,217,210,204,210,218,221,227,228,232,245,255,285,321,354,315,309,322,328,339,357,363,371,358,366,382,392,392
Guatemala,34970,34970,36520,37950,37560,39080,40555,44050,45750,45870,45920,46910,48425,49380,45830,49440,51580,53390,47710,47123,48884,50771,47152,45432,53581,55475,54768,54875,55410,58219,64768,61607,70186,70815,71520,71583,73950,78613,72799,74040,79522,87291,94584,96034,129659,132196,149697,155858,158918,164723,168878,164763,170407,173015
Guinea,117000,122000,113000,119000,121500,122000,127800,123600,126300,122750,132250,135250,135900,131600,132300,143000,137400,133408,154202,154388,152108,147835,155568,161316,169771,169200,169700,173245,179517,191560,205446,223956,220344,238862,226866,226255,228050,233663,231689,237283,252189,275471,277466,280111,277386,281463,282865,285498,285889,289089,288172,296381,304788,302904
"Guinea Bissau",7000,7000,7000,8000,8000,8000,8000,8000,8000,8000,8000,8300,8300,8300,8500,8500,9050,8615,9210,10350,9765,9920,10110,10680,13285,13500,14050,14305,15530,13166,15852,16286,16632,16878,17285,17710,17877,18243,18784,18892,19251,19562,19459,20070,20278,20464,20320,21357,21705,22199,22698,23246,23537,23764
Guyana,8567,9285,8111,9904,9967,9502,10146,8817,9621,10907,11934,11844,11988,5352,7253,6945,9185,9145,6335,6345,6445,7660,7975,9595,11785,11435,10555,10685,10785,9099,8951,9359,9809,12606,12621,11175,9740,8615,8656,13258,13098,11589,9727,8161,9890,8471,8257,7793,11047,10141,7410,8366,10732,11076
Haiti,55000,56000,57000,59000,61000,60000,62000,64000,65000,66000,67000,67000,69000,69000,69000,71000,72953,72943,82492,80500,78000,78000,79000,77000,156370,156370,157370,153370,150358,145334,142162,138284,137519,142100,139161,138587,141941,150483,151900,157297,150897,155229,157527,157764,161770,156710,163467,164052,187966,201906,225408,238477,248627,264091
Honduras,39728,36947,33618,38851,37733,40566,49393,51850,54799,54022,58325,62886,51381,44761,52111,54863,56392,58871,51995,56705,60100,62130,57565,45034,56657,56497,58862,62625,58746,52388,50644,54910,61324,58593,59339,59461,60746,62163,58620,56794,57820,55811,58371,61841,64689,65390,63761,64410,63679,61120,64244,68056,68042,65826
Hungary,204372,219039,229312,242614,246560,244900,239700,236141,233502,229715,222323,218488,213339,210330,206216,199843,191798,185703,173829,167744,161282,159257,156656,154741,297034,296114,307731,301038,290330,243116,249525,259283,274140,259366,233031,227811,222615,209029,189631,186227,198807,159951,193676,193526,187109,156773,161099,164972,158206,154687,154861,150335,150024,150650
India,1549270,1588500,1613650,1623900,1652850,1684900,1723200,1778050,1799500,1822084,1871012,1880153,1910622,1945826,1954664,2000370,2046378,2096638,2142595,2206514,2268140,2344240,2397410,2591140,2353615,2452204,2466236,2586676,2474107,2526297,2797336,3046677,3129948,3288107,3337272,3522473,3414744,3726915,3750067,3808195,3904831,3960471,3932298,4661703,4832453,5360221,5616776,5894518,6184184,6409360,6285134,6611615,6943437,7148581
Indonesia,391500,396500,420500,420300,441300,458000,469000,491000,520500,487000,497000,620500,669000,634500,636200,517247,487290,494294,547332,519315,557672,613443,607250,657014,617856,647500,666175,670862,619608,689243,727571,600619,506802,555397,685931,639059,581429,457598,450950,500577,566499,629689,677509,697914,692979,710775,725688,729291,767880,633753,762562,775923,710392,734105
Iran,293955,295655,293305,301555,308605,325205,337055,342955,356905,365255,387795,405705,432755,472205,491407,510957,531007,531507,529007,538123,550930,591447,607308,644359,676539,722783,744738,811287,818264,846341,908541,917203,941214,1008243,1007243,1033223,1086192,1209831,1091380,1116951,1127381,1132340,1185617,1323659,1368791,1367901,1342867,1157276,1084469,1027158,959453,979455,1003741,984681
