Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Afghanistan,39.68434143,39.68434143,39.68434143,39.68434143,39.68434143,39.68434143,39.68434143,39.68434143,39.68434143,39.68434143,38.43222809,38.84721375,39.02021408,38.72814178,38.80092239,38.49520493,38.47990036,38.00762177,37.54640961,36.96720886,37.15615082,37.13581848,36.81794357,36.87163925,36.69626617,36.70993805,36.2950058,35.91198349,35.6435585,35.75273132,35.63665771,35.33559418,35.54681015,37.31056213,40.34149933,40.44832611,29.18999672,31.05349159,31.25475883,29.19889069,29.29460144,27.3666153,25.10513306,26.55554962,26.00492477,26.52570152,25.52962494,25.62207603,26.41215706
Albania,27.01026344,27.01026344,27.01026344,27.01026344,27.01026344,27.01026344,27.01026344,27.01026344,27.01026344,27.01026344,26.71385765,26.35898972,26.15864563,26.13597298,26.05205154,25.41825676,25.32950783,25.31057358,25.33052444,25.27457428,25.25689507,32.37753296,44.27275467,49.10852432,37.79956436,30.29857826,25.16328621,30.28634834,37.27638245,33.99637222,39.00086212,42.77419662,40.64693069,40.85132599,39.04206848,39.14643097,44.96931458,46.17390442,53.75756454,58.79332733,58.87966537,55.13799286,57.84754944,58.90491486,61.49790573,65.48960876,65.00758362,67.56244659,63.54524231
Algeria,33.89142609,35.95556641,33.97572708,39.544384,38.92835617,36.94423294,40.12106323,43.29363251,42.18399811,42.33963013,40.79838562,40.29852295,34.58714294,28.03297615,27.41486168,27.92790413,26.22962952,26.25665092,27.65459442,27.71068764,25.74719238,41.9532547,40.50587463,40.37108612,46.91815948,47.04995728,48.32506561,50.14507294,50.19272614,47.86714935,47.60240555,48.0192337,48.71889114,46.42110443,43.74837875,43.1048317,41.98217773,39.74840927,38.52836227,44.86399841,39.82732391,38.7450943,38.1817627,37.91485214,37.13179779,38.19783401,35.25747681,34.35184479,34.1761322
Andorra,85.88160706,85.88160706,85.88160706,85.88160706,85.88160706,85.88160706,85.88160706,85.88160706,85.88160706,85.88160706,85.65213776,85.46963501,85.41918182,85.33528137,85.25051117,85.15415192,85.01584625,84.79779053,84.5712738,84.28895569,84.1321106,83.79150391,83.44773865,83.11368561,82.81349945,82.39720917,81.61445618,81.33031464,81.15047455,81.00239563,80.56272125,80.09654999,80.0490036,78.9584198,78.14073181,78.79270935,78.51386261,78.52622223,77.83074951,77.61656952,79.52442932,80.39766693,82.13746643,82.08264923,82.09445953,82.09632111,82.09514618,82.06568146,82.04358673
Angola,,,,,,39.03821564,39.03821564,39.03821564,39.03821564,39.03821564,39.08968353,38.94066238,38.74454498,38.4187851,38.06938553,37.60265732,38.96424866,40.25563431,50.2870903,47.01225281,45.94423676,51.13422394,63.55979538,67.89437866,72.57118988,71.27458954,70.3035965,72.44574738,75.63059235,82.1655426,78.6896286,79.58152771,71.21461487,70.4134903,68.73390961,69.05874634,63.5411644,61.36962891,61.66014862,69.41992188,68.7771225,64.92856598,62.44849777,62.53053284,61.65054703,64.62174988,68.18720245,62.09132004,69.02158356
"Antigua and Barbuda",,,,,,,,,,,,43.59653091,55.75841522,45.25625992,43.70059586,37.97306442,64.07738495,64.60668945,58.55365753,61.08851624,61.92027664,59.50232697,61.65219498,54.4824028,57.03032684,60.98205185,58.54931641,57.1300621,60.7648468,62.2924614,69.5424118,69.28609467,68.77768707,71.40599823,73.13490295,76.02246094,78.66342926,79.48590851,77.43229675,77.3704834,74.08575439,75.92160034,77.47212219,79.34759521,78.2309494,83.97009277,82.55923462,82.07444763,80.22938538
Argentina,11.91215992,10.86876392,11.31581497,10.1979866,8.540703773,9.440788269,16.40837097,22.41119766,28.16819763,37.44454956,42.66110992,47.50641251,46.54124451,41.56264114,51.36380005,49.21367264,39.00250244,39.62337494,39.755867,59.4640274,46.09710312,39.33078766,35.70968246,39.93143845,42.40525818,48.2459259,50.04364777,53.78440857,57.64717865,61.60225677,64.95981598,63.66059113,83.09721375,78.98297119,76.27316284,69.51353455,67.84099579,64.66395569,55.94466782,58.17601395,53.73350143,48.77928162,46.65652466,46.04428101,47.17666626,44.99642181,48.90785217,50.880867,60.81742859
Armenia,,,,,,,,,,,,,,,,,,,,,,13.23857784,13.40219593,14.27824974,15.47057724,32.98083496,40.56015396,54.42284775,54.77039337,57.20928192,60.83349991,58.06511307,60.88165665,60.67881393,66.24417877,60.85881805,59.66866684,58.9197464,58.40778732,68.49247742,70.64789581,71.58052063,71.00849915,71.05378723,68.34692383,69.62029266,72.6488266,72.06900024,70.54023743
Aruba,,,,,,,,,,,,,,,,,52.48604584,55.26176834,56.3286972,53.4057045,51.69001389,52.59364319,48.83188248,48.39968872,44.9579277,47.96178436,49.56054688,55.17312241,59.52359772,70.75004578,70.11086273,73.48018646,77.5863266,69.84477234,72.3918457,84.54644012,79.10341644,84.24604034,77.2481842,77.86758423,78.46224976,80.81453705,75.83811188,77.14700317,75.07408142,75.83504486,76.81646729,78.21930695,78.07957458
Australia,40.01200867,42.12498093,44.36466217,41.24312592,36.77096176,36.75717545,36.21327972,36.16236877,36.90510559,37.08716583,38.95447922,38.07821274,39.30807114,42.99866104,41.69290161,44.12347031,48.32454681,53.4345932,55.43148422,52.69290924,54.7683754,52.51557159,49.97081757,51.9341507,57.22252274,57.88563538,60.35065842,58.45345306,59.76307678,66.26907349,65.99948883,69.48395538,72.97364807,76.86955261,77.55787659,77.76220703,81.61242676,84.06510162,76.47154999,81.21807098,80.86710358,78.19088745,76.36139679,74.95744324,76.70439148,77.11017609,80.557724,81.54151917,80.32034302
