Country,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Chile,1.2,1.1,1.1,1.2,1,1,1.4,1.2,1.3,1.1,1.1,1,1.2,1.1833,1.1667,1.15,1.1333,1.1167,1.1,1.0833,1.0667,1.05,1.0333,1.0167,1,0.9833,0.9667,0.95,0.9333,0.9167,0.9,0.8833,0.8667,0.85,0.8333,0.8167,0.8,0.7833,0.7667,0.75,0.7333,0.7167,0.7,0.4,0.6,0.4,0.4,0.4,0.3,0.4,0.2,0.4,0.3,0.2,0.2,0.4,0.2,0.3,
Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.5,0.5,0.5,0.5,0.6,0.8,0.6,0.5,0.5,0.4,0.4,0.5,0.5,0.4,,
"Costa Rica",,,,,,,1.4,1.3,1.1,0.9,0.7,1.2,0.5,0.5267,0.5533,0.58,0.6067,0.6333,0.66,0.6867,0.7133,0.74,0.7667,0.7933,0.82,0.8467,0.8733,0.9,0.9267,0.9533,0.98,1.0067,1.0333,1.06,1.0867,1.1133,1.14,1.1667,1.1933,1.22,1.2467,1.2733,1.3,0.8,1.1,0.9,1.2,1.4,0.7,0.7,0.7,0.8,0.5,0.6,0.8,0.5,0.7,0.9,
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,1.1,1.4,0.7,1.3,0.9,0.9,0.6,0.7,0.7,0.8,0.6,0.6,0.4,0.2,0.5,0.4,0.4,0.6,0.3,0.5,0.5,0.3,0.4,0.3,0.3,0.6,0.5,0.1
Cuba,,,,,,,,,,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.3,1.5,1.1,1.1,1.1,1,0.9,1.1,1,0.8,0.9,0.9,
"Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,1.4,1.5,1.7,1.4,1.5,1.4,1.5,1.1,1.2,1.3,0.9,0.8,0.9,0.8,0.8,0.6,0.6,0.6,0.4,0.4,0.3,0.6,0.4,0.4,0.3,0.3,0.4
Czechoslovakia,2.5,2.5,2.8,2.8,3.2,3.4,2.9,3.2,3,3.2,3.3,2.9,3.3,2.5,3,3,2.4,2.5,2.2,2.1,2.3,1.9,1.8,2.3,1.6,1.5,1.9,1.5,1.4,1.6,1.5,1.7,1.4,1.5,1.4,1.2,1.4,,,,,,,,,,,,,,,,,,,,,,
Denmark,2.1,2.1,2.6,2.2,2.8,2.3,2.9,2.8,2.7,2.5,3,2.4,2.1,2,2.1,1.6,1.5,1.3,1.7,1.1,1.3,0.9,1.5,0.9,1.2,1.2,0.9,0.8,1.3,1,0.9,1,0.6,0.7,0.9,1.1,0.7,0.6,0.7,0.5,0.9,0.8,0.4,0.3,0.6,0.2,0.2,0.4,0.5,0.3,0.2,0.3,0.4,0.3,0.3,0.3,0.4,0.3,
"Dominican Republic",,,,,,,,,,,,,0.3,0.2966,0.2931,0.2897,0.2862,0.2828,0.2793,0.2759,0.2724,0.269,0.2655,0.2621,0.2586,0.2552,0.2517,0.2483,0.2448,0.2414,0.2379,0.2345,0.231,0.2276,0.2241,0.2207,0.2172,0.2138,0.2103,0.2069,0.2034,0.2,0.2,0.4,0.5,0.2,0.2,0.15,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,,
Ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.5,0.3,0.4,0.3,0.4,0.4,0.3,0.5,0.4,0.3,0.4,0.4,0.4,0.3,0.4,
"El Salvador",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.5,0.4,0.3,0.8,0.4,0.6,0.6,0.4,0.5,0.4,0.3,0.3,0.3,0.3,0.5,
"England and Wales",2,2,2.3,1.9,2.1,2,2.1,2.1,2,1.8,2,2.1,2.1,2,2,1.8,1.9,1.7,1.5,1.6,1.6,1.4,1.4,1.4,1.2,1.1,1.1,1,1,1,0.8,0.9,0.9,0.8,0.7,0.7,0.7,0.7,0.6,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.3,
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,1.8,1,1.9,0.9,0.8,0.3,0.3,0.7,0.8,0.9,0.8,0.7,0.6,0.55,0.5,0.5,0.5,0.2,
Finland,1.8,1.6,2,1.9,2.1,2.1,2,1.8,2,2.7,1.9,1.7,2.1,1.7,2.2,2,2.2,1.3,2.3,1.6,1.3,1.3,1.6,1.7,1.6,1.7,1.3,1.2,1.5,1.2,1.1,0.9,1,0.6,0.9,0.8,0.7,0.7,0.7,0.3,0.7,0.5,0.3,0.2,0.5,0.4,0.4,0.2,0.3,0.3,0.3,0.4,0.2,0.2,0.3,0.3,0.3,0.3,0.2
France,1.5,1.4,1.8,1.6,1.8,1.9,1.8,1.8,1.7,1.5,1.5,1.6,1.6,1.6,1.4,1.6,1.5,1.5,1.6,1.4,1.4,1.1,1.2,1.2,1.1,1.1,0.9,0.8,0.8,0.9,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.5,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,,
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,1.6,1.9,1.6,1.4333,1.2667,1.1,0.5,0.7,0.1,0.4,0.7,0.2,0.6,0.6,
Germany,,,,,,,,,,,,,,,,,,,,,,1.4,1.425,1.45,1.475,1.5,1.5,1.5,1.3,1.3,1.2,1.1,0.9,1,1,0.8,0.9,0.9,0.8,0.6,0.5,0.5,0.6,0.4,0.4,0.4,0.3,0.2,0.3,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.2
Greece,,,,,,,,,,1.6,2,1.6,1.6,1.9,2.1,1.9,1.8,1.8,1.7,1.6,2.5,2.1,2.3,2.1,1.5,1.1,1.5,1.3,1.2,1.3,1,1.3,1.3,1.1,1.1,1.3,1.1,1.2,1.3,1.2,1.2,1.2,1.3,1.2,1.7,1.6,1.5,1.1,1.4,1.4,1.3,1.1,1.2,1.2,1.5,1.2,1.3,1.2,
Guatemala,,,,,,,,,,0.1,0.5,0.4943,0.4886,0.4829,0.4771,0.4714,0.4657,0.46,0.4543,0.4486,0.4429,0.4371,0.4314,0.4257,0.42,0.4143,0.4086,0.4029,0.3971,0.3914,0.3857,0.38,0.3743,0.3686,0.3629,0.3571,0.3514,0.3457,0.34,0.3343,0.3286,0.3229,0.3171,0.3114,0.3057,0.3,0.2,0.3,0.3,0.6,0.4,0.3,0.2,0.3,0.4,0.3,0.4,0.4,
"Hong Kong",,,,,,,,,,0.3,0.55,0.8,0.9,0.8,0.2,0.6,0.2,0.4,0.3,0.7,0.2,0.1,0.3,0.3,0.2,0.3,0.2,0.2,0.2,0.4,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Hungary,,,,,,,,,,,,,,,,0.6,1,1.1,1.4,1.3,1.5,0.9,0.8,0.5,1.3,1.2,1.1,1,1,1.2,0.9,1.5,1.2,1.4,1.3,1.2,1.4,1.2,1.1,1.1,1.1,0.9,0.9,0.8,0.7,0.9,0.8,0.4,0.4,0.5,0.4,0.4,0.3,0.3,0.3,0.3,0.4,0.1,0.3
Iceland,,,,,,,,,,3.2,2.55,1.9,2.1,0.8,2.5,3.9,0.9,1.95,3,3.8,0.8,1.3333,1.8667,2.4,2.3,1.6,0.9,1.3,0.8,0.6,0.62,0.64,0.66,0.68,0.7,1.25,1.8,0.8,0.7833,0.7667,0.75,0.7333,0.7167,0.7,0.85,1,1.4,0.5,0.5429,0.5857,0.6286,0.6714,0.7143,0.7571,0.8,,,,
Ireland,2.2,2,2,2.2,2,2.3,2.1,2.7,2.6,1.7,2.2,1.6,2.1,2.2,1.6,2.4,2.1,1.7,2,1.3,1.8,1.4,1.8,1.6,1.1,1.7,1.3,1.4,1.4,1.6,1.4,1.8,0.9,0.8,1.2,1.1,0.5,0.5,0.8,0.8,0.8,0.9,0.6,0.6,0.7,0.5,0.4,0.4,0.7,0.3,0.5,0.2,0.4,0.2,0.4,0.3,,,
Israel,,,,,,,,,,,,,,,,,,,,,1.1,1,1.4,1.2,1.7,1.1,1,0.6,0.9,0.6,0.8,0.7,0.6,0.8,0.5,0.5,0.4,0.3,0.7,0.8,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.8,0.5,0.7,0.3,0.3,0.4,0.3,0.4,0.2,0.4,
Italy,2.3,2.5,2.4,2.3,2.5,2.8,2.6,2.7,2.5,2.7,2.6,2.7,2.6,2.6,2.6,2.4,2.4,2.3,2.3,2.2,2,2.2,2.1,2.1,1.7,1.6,1.7,1.4,1.5,1.2,1.2,1.1,1.2,0.9,1,0.9,0.8,0.8,0.7,0.6,0.7,0.5,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4333,0.4667,0.5,0.5,0.5,0.4,0.4,0.4,0.4,
Japan,0.7,0.7,0.7,0.7,0.7,0.6,0.8,0.6,0.8,0.7,0.7,0.9,0.7,0.6,0.6,0.5,0.5,0.5,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Kuwait,,,,,,,,,,,,,,,,,,,,,,0.1,0.7,0.45,0.2,0.4,0.6,0.8,0.3,0.8,0.5,0.3,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.275,0.3,0.2,0.4,0.4,0.3,0.25,0.2,1.3,0.3,0.4,0.5,0.1,0.2,0.1,0.7,,,,
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.4,0.5,0.4,0.4,0.5,0.7,0.2,0.7,0.4,0.1,0.4,0.2,0.3
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,1.1,1.2,1,0.9,0.8,0.4,0.5,0.4,0.6,0.5,0.5,0.7,0.6,0.9,0.9,0.6,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,1.8,1.6,1.2,1.3,1.2,1.6,0.8,1,0.8,0.7,0.9,0.6,0.8,0.7,0.5,0.5,0.5,0.4,0.2,
Luxembourg,,,,,,,,,,,,,0.5,0.5417,0.5833,0.625,0.6667,0.7083,0.75,0.7917,0.8333,0.875,0.9167,0.9583,1,1.4,1.8,0.9,0.6,0.3,1,1.1,1.2,1.3,1.2,0.4,0.8,1.25,1.7,0.7,0.6667,0.6333,0.6,0.575,0.55,0.525,0.5,0.5,0.4,0.3,0.6,1.3,1.05,0.8,0.55,0.3,0.3,0.3,0.3
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,1.2,0.8,0.8,0.9,1.5,1,1.1,1.3,1.3,1.2,1.7,0.6,1.1,0.8,0.9,0.4,0.3,0.6,1,,,
Malta,,,,,,,,,,,,,,,,,,,,,,,,3,1.8,1.2,1.4,2.5,2.6,2.2,1.1,1.5,1.9,0.3,0.6,0.7667,0.9333,1.1,1.2,0.5,2,0.4,1.1,0.3,0.3,0.4,0.6,0.4,0.4,0.4,0.3,1,0.4,0.35,0.3,0.3,0.3,0.5,
Mauritius,,,,,,,,,,0.8,1,1,0.8,0.9,2,1,1,1.1,0.8667,0.6333,0.4,0.1,0.2,0.425,0.65,0.875,1.1,1.5,0.9,0.9,0.7,0.8,0.2,0.3,0.4,0.5,1.6,0.5,0.1,0.6,0.4,0.5,0.2,0.2,0.6,0.5,0.1,0.2,0.2,0.3,0.3,0.3,0.2,0.3,0.1,0.2,0.3,0.4,0.4
Mexico,,,,,,,,,,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.7,0.7,0.6,0.6042,0.6083,0.6125,0.6167,0.6208,0.625,0.6292,0.6333,0.6375,0.6417,0.6458,0.65,0.6542,0.6583,0.6625,0.6667,0.6708,0.675,0.6792,0.6833,0.6875,0.6917,0.6958,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.6,0.6,0.5,0.6,0.6,0.6,0.5,
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,1.1,1.8,1.1,1.7,1.8,1.3,2.4,1,1.1,1.3,1.2,1,1.2,0.8,0.8,0.6,0.6,0.8,0.8,0.6,0.8,0.8
Netherlands,1.8,1.8,2.1,2.4,2.3,2.4,2.4,2.3,2.3,2.4,2.3,2.1,2,2.6,2,1.9,1.9,1.6,1.6,1.5,1.3,1.2,1.3,1.4,1.2,1.2,1.1,1,1,1,0.9,1.1,1,0.8,0.7,0.8,0.6,0.5,0.6,0.5,0.4,0.5,0.4,0.4,0.4,0.5,0.6,0.3,0.3,0.4,0.4,0.3,0.4,0.4,0.3,0.3,0.4,0.3,0.2
"New Zealand",1.6,2.3,0.8,1.4,1.3,2,1.6,1.6,2.1,1.7,2.1,2.7,1.9,2.9,1.7,2.2,1.6,2.1,1.9,1,1.5,1.1,0.9,0.8,0.7,1.4,0.7,0.8,1.4,0.6,0.7,1,0.7,0.7,0.6,0.2,0.3,0.5,0.6,0.3,0.5,0.3,0.5,0.4,0.4,0.2,0.4,0.3,0.4,0.4,0.4,0.4,0.6,0.3,0.4,0.2,0.2,,
Nicaragua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.1,0.2,0.7,0.4,0.2,0.5,0.4,0.6,0.1,0.6,0.2,0.2,0.4,0.4,0.2,
"Northern Ireland",1.2,2.5,1.5,1.5,1,1.1,2,1.1,1.9,2.1,1.8,2.2,2.9,0.9,2.1,2.1,1.4,1.3,1.1,0.8,1.4,1.4,1.4,1.4,1,1.8,1.5,1.1,1.3,2.4,1,1,1.4,0.9,0.7,1,0.8,1.1,0.9,0.7,0.4,0.4,0.7,0.5,0.5,0.7,0.4,0.5,0.2,0.4,0.4,0.4,0.2,0.2,0.2,0.3,0.3,0.3,0.2
Norway,2.1,1.6,2.1,1.3,2.3,2.2,2.5,2.4,1.6,1.9,2.1,2.1,1.8,2.1,2,1.2,1.4,1.3,1.2,1.2,1.1,1.3,1.9,1.6,1.1,0.9,0.9,1,1.2,0.8,0.7,0.6,0.7,0.6,0.4,0.4,0.4,0.3,0.4,0.4,0.5,0.4,0.3,0.4,0.3,0.3,0.2,0.2,0.4,0.3,0.3,0.1,0.1,0.2,0.1,0.2,0.4,0.1,0.2
Panama,,,,,,,,,,2,0.7,1.4,0.9,0.8774,0.8548,0.8323,0.8097,0.7871,0.7645,0.7419,0.7194,0.6968,0.6742,0.6516,0.629,0.6065,0.5839,0.5613,0.5387,0.5161,0.4935,0.471,0.4484,0.4258,0.4032,0.3806,0.3581,0.3355,0.3129,0.2903,0.2677,0.2452,0.2226,0.2,0.3,0.5,0.1,0.2,0.1,0.7,0.4,0.3,0.1,0.2,0.3,0.4,0.8,0.4,
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.4,0.4,0.5,0.1,0.2,0.2,0.4,0.5,0.3,0.2,0.4,0.2,0.2,0.6,0.3,
Peru,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.3889,0.3778,0.3667,0.3556,0.3444,0.3333,0.3222,0.3111,0.3,0.2889,0.2778,0.2667,0.2556,0.2444,0.2333,0.2222,0.2111,0.2,0.1,0.4,0.3,0.3,0.3,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.1,
Philippines,,,,,,,,,,0.3,0.2,0.2,0.2,0.2,0.1,0.1043,0.1087,0.113,0.1174,0.1217,0.1261,0.1304,0.1348,0.1391,0.1435,0.1478,0.1522,0.1565,0.1609,0.1652,0.1696,0.1739,0.1783,0.1826,0.187,0.1913,0.1957,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1,,,,,
Poland,,,,,,,1.2,1.6,1.8,1.8,1.7,1.9,1.8,1.8,1.65,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.7,1.4,1.5,1.4,1.5,1.5,1.6,1.6,1.6,1.6,1.3,1.4,1.4,1.3,1.4,1.5,1.4,1.3,1.2,0.9,0.9,0.9,0.8,0.9,0.7,0.6,0.7,0.5,0.5,0.5,0.4,0.4,0.4
Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,0.8,1,0.9,0.9,0.8,0.6,0.7,0.6,0.6,0.5,0.5,0.7,0.7,0.7,0.7,0.5,0.6,0.5,0.4,0.5,0.4,0.4,0.5,0.475,0.45,0.425,0.4,0.4,0.5,0.4,0.4,0.3,0.2
Romania,,,,,,,,,,,,,,,1.2,1.2,1.2,1.4,1.2,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.2,1.2,1.1,1.2,1.1,1.2,1,1.1,1.1,1.2,1.2,1.1,1.1,1,1,1,0.9,0.8,0.7,0.7,0.8,0.9,0.6,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.5,
Scotland,2.2,2.3,1.8,2.2,1.9,2,2.7,2.5,2.3,2.6,2.3,2,2.7,2.6,2.5,1.5,1.5,1.4,1.2,1.5,1.3,1,1.1,0.8,1.2,1,1.1,0.9,0.9,0.8,1,0.9,0.7,0.6,0.8,0.7,0.6,0.6,0.7,0.7,0.3,0.6,0.5,0.6,0.5,0.4,0.7,0.3,0.3,0.2,0.6,0.6,0.3,0.2,0.3,0.3,0.2,0.25,0.3
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.6,0.6,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.7,0.5,0.5,0.6,0.6,0.5
Singapore,,,,,,,,,,1.1,0.5,0.5,1.1,0.3,0.7,0.4,0.3,0.7,0.3,0.2,0.2,0.2,0.5,0.2,0.5,0.3,0.3,0.5,0.4,0.6,0.1,0.3,0.1,0.2,0.2,0.5,0.2,0.1,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.4,0.375,0.35,0.325,0.3,0.3,0.1,0.15,0.2,0.1,0.1,0.1
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.9,0.7,1.2,0.8,0.7,1.1,1,1,0.8,0.6,0.7,0.5,0.5,0.4,0.8,0.3,0.7,0.5,,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,0.7,1.3,0.8,1.4,0.3,0.6,1,0.7,1.6,0.6,0.6,0.5,0.6,0.5,0.2,0.5,0.6,0.6,0.3,0.2,0.5,0.4,0.3,0.3,0.3,,,
"South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.2,0.2,0.3,0.4,0.3,0.3,0.3,0.2,0.3,0.2,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.2,0.3,0.2
"South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Spain,1,1,1,1.1,1.2,1.3,1.4,1.4,1.5,1.3,1.3,1.3,1.3,1.5,1.3,1.5,1.4,1.2,1.3,1.3,1.3,1.4,1.1,1.1,1,1.1,1,0.9,0.9,1,0.8,0.9,0.9,0.9,0.7,0.9,0.7,0.7,0.6,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.4,0.4,0.5,0.4,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.3
Suriname,,,,,,,,,1.3,2.5,2.4323,2.3645,2.2968,2.229,2.1613,2.0935,2.0258,1.9581,1.8903,1.8226,1.7548,1.6871,1.6194,1.5516,1.4839,1.4161,1.3484,1.2806,1.2129,1.1452,1.0774,1.0097,0.9419,0.8742,0.8065,0.7387,0.671,0.6032,0.5355,0.4677,0.4,0.55,0.7,1.2,2.6,0.6,0.4,0.6,1.1,1.3,0.6,0.6,0.6,0.6,0.6,0.85,1.1,,
Sweden,2.1,1.6,2.2,1.9,2.1,1.8,2.4,2.1,2.2,2.1,1.8,1.9,2.1,1.9,1.6,1.7,1.8,1.6,1.4,1.7,1.1,1.3,1.2,1.4,1.2,1.1,0.9,0.8,0.5,0.7,0.6,0.6,0.7,0.4,0.6,0.3,0.3,0.4,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.2,0.3,0.2,0.3,0.2,0.2,0.1,0.3,0.2,0.3,0.2
Switzerland,1.9,1.7,1.6,2,2.3,2.1,2.2,1.6,2.3,2.5,2.4,2.1,2.1,2.6,2.3,2.4,2.2,2,2.4,2.6,3,3,4,3.2,3.4,1.6,1.6,1.7,1.1,1.3,1.3,1,1.1,1.2,1.1,0.9,0.8,1,0.7,0.6,,,,,,,,,,,,,,,,,,,
"Trinidad and Tobago",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.3,0.3,0.7,0.5667,0.4333,0.3,0.9,0.8,0.5,0.2,,,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,
"United Kingdom",2,1.9667,1.9333,1.9,2.1,2,2.1,2.1,2,1.9,2,2.05,2.1,2,2,1.8,1.8,1.7,1.5,1.5,1.6,1.5,1.4,1.3,1.2,1.1,1.1,1,1,1,0.9,0.9,0.9,0.8,0.7,0.7,0.7,0.7,0.7,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.4,0.4,0.4,0.3,0.3,0.3
"United States",2,2.1,2,2,2,2,2,2,2,2.1,2,2,2,1.9,2,1.9,1.7,1.7,1.5,1.4,1.3,1.1,1.1,1.05,1,0.9,0.9,0.8,0.8,0.9,0.7,0.7,0.7,0.6,0.7,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.3,0.4,0.3,0.3,0.3,0.3,,,
Uruguay,,,,,,,,,,,,1.9,2,1.9567,1.9133,1.87,1.8267,1.7833,1.74,1.6967,1.6533,1.61,1.5667,1.5233,1.48,1.4367,1.3933,1.35,1.3067,1.2633,1.22,1.1767,1.1333,1.09,1.0467,1.0033,0.96,0.9167,0.8733,0.83,0.7867,0.7433,0.7,0.5,0.6,0.5,0.5,0.3,0.1,0.7,0.5,0.6,0.6,0.5,0.5,0.4,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.4,,,,,,,,
