Country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Kazakhstan,0.533655556,0.5432,0.5527,0.5622,0.5717,0.581166667,0.5862,0.5912,0.5962,0.6012,0.606266667,0.6117,0.6171,0.6226,0.628,0.633433333,0.6433,0.6532,0.6631,0.6729,0.682811111,0.6973,0.7118,0.7263,0.7408,0.7553,0.759471111,0.758086667,0.75948,0.755317778,0.753933333,0.759488889,0.762266667,0.762266667
Kenya,0.3481,0.3522,0.3564,0.3605,0.3647,0.368822222,0.3734,0.3779,0.3825,0.387,0.391583333,0.3961,0.4007,0.4052,0.4098,0.414315385,0.4177,0.4211,0.4244,0.4278,0.431166667,0.4383,0.4454,0.4525,0.4597,0.466777778,0.471888889,0.490888889,0.501555556,0.512222222,0.514555556,0.514555556,0.514555556,0.514555556
Kiribati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.602070533,0.602070533,0.602070533,0.602070533
"South Korea",0.565088889,0.5797,0.5944,0.6091,0.6237,0.638388889,0.6465,0.6546,0.6626,0.6707,0.678822222,0.6916,0.7043,0.7171,0.7298,0.7426,0.7535,0.7644,0.7753,0.7862,0.797144444,0.8051,0.8131,0.8211,0.829,0.837025166,0.84252206,0.848018954,0.853515848,0.856234964,0.861731858,0.864509636,0.864509636,0.864509636
Kuwait,0.453711111,0.4658,0.4779,0.4901,0.5022,0.514288889,0.5056,0.4969,0.4882,0.4795,0.470855556,0.4814,0.492,0.5026,0.5131,0.523708405,0.5463,0.5689,0.5915,0.6141,0.636716936,0.6311,0.6255,0.6199,0.6143,0.608720207,0.609646469,0.612372722,0.619348054,0.625957916,0.632567777,0.639177638,0.645787499,0.645787499
Kyrgyzstan,,,,,,,,,,,0.598011111,0.5941,0.5902,0.5862,0.5823,0.578366667,0.5895,0.6007,0.6118,0.6229,0.634077778,0.6384,0.6428,0.6472,0.6515,0.655866667,0.659284444,0.659924444,0.657786667,0.652871111,0.650733333,0.656288889,0.656288889,0.656288889
Laos,0.246,0.248,0.2499,0.2519,0.2538,0.255788889,0.2623,0.2688,0.2752,0.2817,0.288211111,0.2926,0.297,0.3014,0.3059,0.310266667,0.3186,0.327,0.3353,0.3437,0.352055556,0.3587,0.3653,0.3719,0.3786,0.385177778,0.390315556,0.395453333,0.403368889,0.414062222,0.421977778,0.435866667,0.435866667,0.435866667
Latvia,0.579954444,0.585,0.59,0.595,0.6,0.604976667,0.6042,0.6035,0.6028,0.6021,0.60134,0.6056,0.6098,0.614,0.6182,0.622464444,0.6397,0.657,0.6742,0.6914,0.708694444,0.7262,0.7437,0.7612,0.7788,0.796264499,0.803538057,0.813589392,0.823640728,0.822580953,0.821521177,0.813187844,0.813187844,0.813187844
Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,0.633353901,0.62224279,0.625020568,0.625020568,0.627798346,0.627798346,0.633353901,0.630576124,0.630576124
Lesotho,0.351637778,0.3602,0.3688,0.3774,0.386,0.39456,0.3985,0.4024,0.4063,0.4102,0.414083333,0.4171,0.4201,0.4232,0.4262,0.42925,0.4333,0.4373,0.4414,0.4454,0.449477778,0.4543,0.4591,0.4639,0.4687,0.473505556,0.477413904,0.483174104,0.488934304,0.494694504,0.500454704,0.502306556,0.504158407,0.504158407
Liberia,0.17034775,0.1794,0.1885,0.1975,0.2066,0.215683722,0.2254,0.2352,0.2449,0.2547,0.264419694,0.274,0.2835,0.293,0.3026,0.312089,0.3185,0.3248,0.3312,0.3376,0.343977778,0.3451,0.3461,0.3472,0.3483,0.349377778,0.352951111,0.356524444,0.360097778,0.363671111,0.367244444,0.367244444,0.367244444,0.367244444
Libya,0.421455556,0.4289,0.4364,0.4438,0.4513,0.458778389,0.4701,0.4815,0.4928,0.5042,0.51556325,0.5266,0.5375,0.5485,0.5595,0.570514778,0.5814,0.5922,0.6031,0.6139,0.624766306,0.6317,0.6387,0.6456,0.6526,0.659555556,0.667222222,0.674888889,0.682555556,0.690222222,0.697888889,0.697888889,0.697888889,0.697888889
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.750433333,0.761544444,0.761544444,0.761544444
Lithuania,,,,,,,,,,,0.662026186,0.6631,0.6642,0.6653,0.6665,0.667560908,0.6874,0.7073,0.7271,0.747,0.766829304,0.7834,0.8,0.8165,0.8331,0.849689409,0.856445471,0.864040354,0.872280153,0.881690905,0.882642757,0.876659891,0.876659891,0.876659891
Luxembourg,0.551066667,0.5578,0.5644,0.5711,0.5778,0.584488889,0.5872,0.59,0.5927,0.5954,0.598188889,0.6067,0.6152,0.6237,0.6322,0.640655556,0.6593,0.6779,0.6965,0.7151,0.73373053,0.7355,0.7373,0.739,0.7408,0.742580634,0.744264494,0.745948353,0.747632213,0.754871629,0.762111044,0.762111044,0.762111044,0.762111044
Madagascar,,,,,,,,,,,,,,,,,,,,,0.398240426,0.4031,0.4079,0.4127,0.4175,0.4223145,0.430647833,0.433425611,0.441758944,0.455647833,0.456573759,0.457499685,0.458425611,0.458425611
Malawi,0.191766667,0.1928,0.1939,0.195,0.1961,0.197144444,0.2035,0.2099,0.2163,0.2226,0.228988889,0.2629,0.2968,0.3308,0.3647,0.3986,0.3964,0.3942,0.392,0.3898,0.387611111,0.386,0.3844,0.3828,0.3812,0.379566667,0.387697778,0.387495556,0.403034074,0.418572593,0.434111111,0.439666667,0.439666667,0.439666667
Malaysia,0.397533333,0.4095,0.4215,0.4335,0.4455,0.457522222,0.4634,0.4693,0.4752,0.4811,0.486977778,0.4967,0.5064,0.5161,0.5258,0.535533333,0.5489,0.5623,0.5757,0.589,0.602422222,0.6121,0.6218,0.6314,0.6411,0.650744444,0.654704444,0.658664444,0.662624444,0.666584444,0.670544444,0.670544444,0.670544444,0.670544444
Maldives,,,,,,,,,,,,,,,,,,,,,0.484377245,0.4915,0.4986,0.5057,0.5128,0.519947857,0.525466957,0.530986057,0.536505157,0.542024257,0.547543357,0.547543357,0.547543357,0.547543357
Mali,0.078933333,0.0778,0.0767,0.0756,0.0745,0.073338889,0.0757,0.078,0.0803,0.0826,0.084924444,0.0916,0.0983,0.1051,0.1118,0.118475556,0.1301,0.1417,0.1534,0.165,0.176633512,0.1892,0.2017,0.2142,0.2268,0.239311734,0.250977639,0.262643544,0.275896751,0.286372181,0.294069832,0.301499581,0.305180943,0.305180943
Malta,0.580488889,0.5813,0.582,0.5828,0.5836,0.584349478,0.5846,0.5848,0.585,0.5852,0.585432289,0.5858,0.5861,0.5865,0.5868,0.587171678,0.5929,0.5986,0.6043,0.61,0.615717912,0.6294,0.643,0.6567,0.6703,0.683944003,0.681626908,0.679309813,0.68807763,0.70517878,0.72227993,0.721647305,0.732538011,0.732538011
Mauritania,0.165022222,0.1663,0.1676,0.1689,0.1702,0.171555556,0.1732,0.1748,0.1764,0.178,0.179622222,0.1921,0.2046,0.2171,0.2296,0.242055556,0.2497,0.2573,0.2649,0.2725,0.280111111,0.2862,0.2924,0.2985,0.3046,0.310733333,0.32182,0.324573333,0.318993333,0.335635556,0.338388889,0.341166667,0.352277778,0.352277778
Mauritius,0.401511111,0.4073,0.4131,0.4188,0.4246,0.430377778,0.4407,0.4509,0.4612,0.4715,0.481766667,0.4891,0.4965,0.5039,0.5112,0.518585185,0.5297,0.5408,0.5519,0.563,0.574105266,0.5869,0.5998,0.6126,0.6254,0.638253329,0.648319838,0.65560857,0.665675079,0.678519366,0.685808097,0.695874606,0.718096828,0.718096828
Mexico,0.4165,0.4267,0.4369,0.4472,0.4574,0.467611111,0.4698,0.472,0.4743,0.4765,0.478677778,0.4852,0.4918,0.4983,0.5048,0.511388889,0.518,0.5245,0.5311,0.5377,0.544288323,0.5531,0.5619,0.5707,0.5795,0.58832816,0.601369625,0.604486656,0.612260776,0.621041616,0.63064341,0.635627148,0.637833108,0.637833108
Micronesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.611084533,0.611084533,0.611084533,0.611084533
Moldova,,,,,,,,,,,0.599533333,0.5979,0.5963,0.5947,0.5931,0.591488889,0.5967,0.6019,0.6072,0.6124,0.617633333,0.6234,0.6291,0.6349,0.6406,0.6464,0.654475556,0.654217778,0.656737778,0.653702222,0.653444444,0.656222222,0.653444444,0.653444444
Mongolia,0.477077778,0.4828,0.4884,0.4941,0.4998,0.505451852,0.5117,0.518,0.5243,0.5306,0.536933333,0.5239,0.5108,0.4977,0.4847,0.471622222,0.4836,0.4956,0.5077,0.5197,0.531677778,0.5508,0.5699,0.589,0.6081,0.627211111,0.636057778,0.648608148,0.661158519,0.673708889,0.682555556,0.688111111,0.693666667,0.693666667
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,0.716888889,0.730444444,0.744,0.756888889,0.768,0.773555556,0.773555556,0.773555556,0.773555556
Morocco,0.205255556,0.2125,0.2198,0.227,0.2343,0.241555556,0.244,0.2465,0.249,0.2515,0.253988889,0.2616,0.2693,0.2769,0.2846,0.2922,0.3029,0.3135,0.3242,0.3349,0.345533333,0.358,0.3705,0.3829,0.3954,0.407877778,0.410984444,0.422424444,0.431086667,0.439748889,0.453966667,0.467855556,0.467855556,0.467855556
Mozambique,0.157533333,0.1543,0.151,0.1478,0.1446,0.141322222,0.1391,0.1369,0.1346,0.1324,0.130177778,0.1317,0.1332,0.1347,0.1363,0.137777778,0.1547,0.1717,0.1886,0.2055,0.222468649,0.2427,0.263,0.2833,0.3036,0.323826187,0.33417923,0.352865606,0.365996427,0.373571692,0.372813624,0.372055556,0.372055556,0.372055556
"Burma (Myanmar)",0.2218,0.2268,0.2317,0.2367,0.2416,0.246588889,0.2459,0.2452,0.2446,0.2439,0.243222222,0.2517,0.2603,0.2688,0.2773,0.285822222,0.2906,0.2953,0.3001,0.3048,0.309596296,0.3163,0.323,0.3297,0.3364,0.343096296,0.351365926,0.359635556,0.363275556,0.366915556,0.370555556,0.370555556,0.370555556,0.370555556
Namibia,0.4506,0.4546,0.4586,0.4626,0.4666,0.470566667,0.4754,0.4802,0.4851,0.4899,0.494733333,0.5013,0.5079,0.5144,0.521,0.527555556,0.5235,0.5195,0.5155,0.5115,0.507522222,0.509,0.5105,0.512,0.5136,0.515066667,0.513868889,0.515448889,0.517028889,0.518608889,0.520188889,0.520188889,0.520188889,0.520188889
Nepal,0.1545,0.1646,0.1748,0.1849,0.1951,0.205188889,0.221,0.2368,0.2526,0.2684,0.284233333,0.2886,0.293,0.2975,0.3019,0.306266667,0.3124,0.3185,0.3245,0.3306,0.336733333,0.3427,0.3486,0.3545,0.3604,0.366333333,0.383528889,0.386835556,0.398475556,0.418448889,0.443977778,0.452311111,0.452311111,0.452311111
Netherlands,0.667223333,0.671,0.6748,0.6785,0.6823,0.686087778,0.6977,0.7094,0.7211,0.7327,0.744362222,0.7578,0.7712,0.7846,0.798,0.811401111,0.814,0.8165,0.8191,0.8217,0.824235556,0.8281,0.832,0.8359,0.8398,0.843646357,0.850266933,0.859665288,0.859768963,0.859493415,0.866459963,0.89160543,0.893532297,0.893532297
"New Zealand",0.760166667,0.7626,0.7651,0.7675,0.77,0.772466667,0.7767,0.7809,0.7851,0.7893,0.793511111,0.8076,0.8216,0.8357,0.8497,0.863766667,0.8679,0.8721,0.8762,0.8804,0.884566667,0.8892,0.8939,0.8985,0.9032,0.9078,0.909593333,0.911386667,0.91318,0.914973333,0.916766667,0.916766667,0.916766667,0.916766667
Nicaragua,0.327444444,0.327,0.3266,0.3262,0.3258,0.325355556,0.3289,0.3325,0.336,0.3396,0.343111111,0.3519,0.3608,0.3696,0.3784,0.387277778,0.3948,0.4024,0.4099,0.4175,0.425007407,0.4326,0.4402,0.4479,0.4555,0.4631,0.46726,0.47142,0.47558,0.47974,0.4839,0.4839,0.4839,0.4839
Niger,0.059811111,0.0618,0.0638,0.0658,0.0678,0.069766667,0.0726,0.0754,0.0782,0.081,0.083811111,0.0866,0.0893,0.0921,0.0949,0.097620202,0.1016,0.1056,0.1096,0.1136,0.117579798,0.1238,0.13,0.1361,0.1423,0.148522222,0.152293333,0.158842222,0.165391111,0.17194,0.184044444,0.192377778,0.197933333,0.197933333
Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,0.415333333,0.417238667,0.419144,0.421049333,0.422954667,0.42486,0.42486,0.42486,0.42486
Norway,0.666122222,0.6728,0.6795,0.6861,0.6928,0.699466667,0.7096,0.7198,0.73,0.7401,0.750288889,0.7612,0.772,0.7829,0.7938,0.804666667,0.8178,0.8309,0.844,0.8571,0.870211111,0.8781,0.886,0.894,0.9019,0.909777778,0.912028889,0.908724444,0.902642222,0.902115556,0.907144444,0.909922222,0.909922222,0.909922222
Oman,,,,,,,,,,,,,,,,,,,,,,,,,,0.526736709,0.527250845,0.538876092,0.556056894,0.589390228,0.596334672,0.603279117,0.603279117,0.603279117
Pakistan,0.161411111,0.166,0.1705,0.1751,0.1797,0.184251852,0.1871,0.1899,0.1927,0.1955,0.198322222,0.2046,0.2109,0.2171,0.2234,0.229646154,0.236,0.2423,0.2486,0.2549,0.261203419,0.2751,0.2891,0.303,0.317,0.330922222,0.325908816,0.337562077,0.338104227,0.352018478,0.359106482,0.366111787,0.371667343,0.371667343
Palau,,,,,,,,,,,,,,,,,,,,,0.759994558,0.7653,0.7707,0.7761,0.7814,0.786759955,0.786759955,0.786759955,0.786759955,0.786759955,0.786759955,0.786759955,0.786759955,0.786759955
"West Bank and Gaza",,,,,,,,,,,,,,,,,,,,,,,,,,0.613260023,0.619511631,0.639343166,0.642734273,0.649898614,0.651819791,0.656171682,0.662476603,0.662476603
Panama,0.5049,0.5087,0.5124,0.5162,0.5199,0.523677778,0.5262,0.5287,0.5313,0.5338,0.536344444,0.5443,0.5523,0.5603,0.5683,0.576333333,0.5857,0.5951,0.6045,0.6139,0.623255556,0.6292,0.6351,0.6411,0.647,0.652944444,0.655504444,0.655286667,0.657846667,0.657628889,0.662966667,0.657411111,0.657411111,0.657411111
"Papua New Guinea",0.155455556,0.1595,0.1636,0.1677,0.1718,0.175866667,0.1823,0.1887,0.1951,0.2015,0.207922222,0.2146,0.2213,0.228,0.2347,0.241344444,0.25,0.2587,0.2674,0.2761,0.284838462,0.2931,0.3014,0.3097,0.318,0.326295726,0.335033846,0.343771966,0.352510085,0.361248205,0.369986325,0.376311111,0.376311111,0.376311111
Paraguay,0.382411111,0.3882,0.3941,0.3999,0.4057,0.411577778,0.4148,0.4181,0.4213,0.4246,0.427844444,0.4376,0.4473,0.457,0.4667,0.476388889,0.4859,0.4954,0.5049,0.5145,0.523977778,0.5346,0.5453,0.5559,0.5665,0.577168544,0.565310293,0.564147499,0.574388716,0.582530563,0.587322222,0.587322222,0.587322222,0.587322222
Peru,0.485077778,0.4926,0.5002,0.5077,0.5152,0.522766667,0.5287,0.5347,0.5407,0.5466,0.5526,0.5588,0.565,0.5712,0.5775,0.583666667,0.5954,0.6071,0.6188,0.6305,0.642150647,0.6408,0.6395,0.6381,0.6368,0.635474957,0.633145714,0.629427581,0.631153213,0.633389537,0.656041866,0.660189872,0.664337879,0.664337879
Philippines,0.487944444,0.4937,0.4994,0.5051,0.5108,0.516526667,0.5204,0.5242,0.528,0.5319,0.535713333,0.54,0.5444,0.5487,0.553,0.55738,0.5624,0.5674,0.5724,0.5774,0.582423333,0.5876,0.5927,0.5978,0.603,0.608116548,0.603115461,0.609419107,0.614237053,0.607943887,0.609984056,0.609984056,0.609984056,0.609984056
Poland,0.591233333,0.5985,0.6058,0.613,0.6203,0.627557424,0.6354,0.6432,0.651,0.6588,0.666659293,0.6774,0.688,0.6987,0.7094,0.72012191,0.732,0.7439,0.7558,0.7677,0.779609128,0.7827,0.7858,0.7889,0.792,0.795109422,0.797077431,0.79904544,0.801013449,0.807882267,0.817020173,0.822553465,0.824699932,0.824699932
Portugal,0.4507,0.4609,0.4711,0.4813,0.4915,0.501696296,0.5084,0.515,0.5217,0.5283,0.535011111,0.5543,0.5736,0.5929,0.6122,0.631466667,0.6364,0.6413,0.6462,0.6511,0.656069292,0.6571,0.6581,0.6592,0.6602,0.661235523,0.667247025,0.677464628,0.689630953,0.701223013,0.712815073,0.720369667,0.727614636,0.727614636
Qatar,0.478588889,0.4855,0.4923,0.4992,0.5061,0.512922222,0.5119,0.5109,0.5099,0.5088,0.507811111,0.5187,0.5295,0.5404,0.5513,0.562155556,0.5722,0.5822,0.5923,0.6023,0.612374939,0.6245,0.6367,0.6488,0.6609,0.673074214,0.686020056,0.698965899,0.703233814,0.689298217,0.680365133,0.67143205,0.685686747,0.685686747
"Congo (Brazzaville)",0.440066667,0.4448,0.4495,0.4542,0.459,0.463688889,0.4622,0.4607,0.4592,0.4577,0.456244444,0.4539,0.4516,0.4492,0.4469,0.444511111,0.4376,0.4307,0.4238,0.4168,0.409933333,0.4198,0.4296,0.4394,0.4492,0.459023457,0.467016296,0.475009136,0.483001975,0.490994815,0.498987654,0.505160494,0.511333333,0.511333333
Romania,0.5973,0.6015,0.6058,0.61,0.6142,0.618433333,0.6222,0.626,0.6298,0.6335,0.637311111,0.6346,0.6319,0.6292,0.6265,0.623855556,0.6299,0.6359,0.6419,0.6479,0.6539,0.6648,0.6758,0.6867,0.6977,0.708632757,0.717370866,0.73166453,0.748065366,0.754178026,0.746929179,0.747894287,0.747894287,0.747894287
Russia,0.575755556,0.5844,0.593,0.6017,0.6103,0.618966667,0.6271,0.6352,0.6433,0.6515,0.659577778,0.6597,0.6597,0.6598,0.6599,0.659966667,0.6725,0.6851,0.6976,0.7101,0.722677778,0.7309,0.7392,0.7474,0.7557,0.763944444,0.764924444,0.768682222,0.77244,0.778975556,0.779955556,0.779955556,0.779955556,0.779955556
Rwanda,0.174144444,0.18,0.1858,0.1916,0.1974,0.203211111,0.2059,0.2087,0.2114,0.2141,0.216833333,0.2217,0.2265,0.2313,0.2361,0.240941975,0.2484,0.2558,0.2632,0.2706,0.278011111,0.2871,0.2963,0.3054,0.3145,0.323655556,0.355113333,0.356015556,0.35414,0.366153333,0.375388889,0.3865,0.478166667,0.478166667
"Saint Kitts and Nevis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.637912633,0.637912633,0.637912633,0.637912633,0.637912633
"Saint Lucia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.636986944,0.625875833,0.631431389,0.631431389,0.631431389
"Saint Vincent and Grenadines",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.656834011,0.656834011,0.656834011,0.656834011,0.656834011
Samoa,,,,,,,,,,,,,,,,,,,,,0.677196814,0.6812,0.6853,0.6894,0.6934,0.697456309,0.701508208,0.701508208,0.701508208,0.701508208,0.701508208,0.701508208,0.701508208,0.701508208
"Saint Thomas and Principe",,,,,,,,,,,,,,,,,,,,,0.392159074,0.3981,0.4041,0.41,0.416,0.421973889,0.430301158,0.438628427,0.441388011,0.458054678,0.4552769,0.462221344,0.469165789,0.469165789
"Saudi Arabia",0.30413266,0.316,0.3279,0.3397,0.3516,0.363486239,0.3761,0.3888,0.4014,0.414,0.426673152,0.4377,0.4486,0.4596,0.4706,0.481593397,0.4983,0.5151,0.5318,0.5485,0.565279063,0.5756,0.5859,0.5963,0.6066,0.616940331,0.623622329,0.630304328,0.641152993,0.660334992,0.687850324,0.707032322,0.720658765,0.723174097
Senegal,0.179533333,0.1845,0.1894,0.1944,0.1993,0.204255556,0.2087,0.2131,0.2175,0.2219,0.226261111,0.2301,0.2339,0.2377,0.2415,0.245262393,0.2495,0.2537,0.2579,0.2621,0.266277778,0.2755,0.2848,0.294,0.3032,0.312477778,0.323544444,0.329055556,0.3429,0.356744444,0.363644444,0.367811111,0.367811111,0.367811111
Serbia,,,,,,,,,,,0.645777778,0.6503,0.6548,0.6594,0.6639,0.668444444,0.6719,0.6754,0.6788,0.6823,0.685777778,0.6869,0.688,0.6892,0.6903,0.691444444,0.692244444,0.693044444,0.696622222,0.697422222,0.695444444,0.695444444,0.695444444,0.695444444
Seychelles,,,,,,,,,,,,,,,,,,,,,0.666484444,0.6715,0.6765,0.6815,0.6865,0.691484444,0.688706667,0.685928889,0.683151111,0.633151111,0.677595556,0.635928889,0.635928889,0.635928889
"Sierra Leone",0.163888889,0.1709,0.1779,0.1849,0.1919,0.198855556,0.1956,0.1924,0.1892,0.1859,0.182711111,0.1905,0.1982,0.206,0.2137,0.221466667,0.2319,0.2424,0.2528,0.2633,0.273722222,0.2761,0.2785,0.2809,0.2833,0.285666667,0.287733333,0.2898,0.291866667,0.293933333,0.296,0.3045,0.3045,0.3045
Singapore,,,,,,,,,,,0.544811111,0.5518,0.5588,0.5658,0.5728,0.579744444,0.585,0.5903,0.5956,0.6009,0.606144444,0.6184,0.6306,0.6428,0.655,0.667221611,0.6838884,0.697777411,0.7144442,0.715444444,0.758888889,0.758888889,0.758888889,0.767777778
Slovakia,,,,,,,,,,,0.680277778,0.6858,0.6913,0.6968,0.7023,0.707844444,0.7149,0.7219,0.729,0.736,0.743044444,0.7512,0.7594,0.7676,0.7758,0.783988889,0.789277778,0.797344444,0.799855556,0.802366667,0.804877778,0.8021,0.8021,0.8021
Slovenia,,,,,,0.652922222,0.6617,0.6705,0.6792,0.688,0.696766667,0.7023,0.7078,0.7133,0.7188,0.7243,0.7382,0.7521,0.766,0.7799,0.7938,0.8034,0.8131,0.8227,0.8323,0.841948965,0.848662557,0.8495025,0.85409139,0.857638423,0.864089351,0.861858622,0.863083331,0.863083331
"Solomon Islands",,,,,,,,,,,,,,,,,,,,,0.333276567,0.3433,0.3533,0.3633,0.3733,0.383276567,0.399943233,0.405498789,0.405498789,0.405498789,0.405498789,0.405498789,0.405498789,0.405498789
"South Africa",0.46793,0.4679,0.4679,0.4678,0.4678,0.467783333,0.4808,0.4938,0.5068,0.5198,0.532846667,0.5536,0.5744,0.5951,0.6159,0.636676111,0.6404,0.6441,0.6478,0.6515,0.655240096,0.6561,0.6569,0.6577,0.6585,0.659323029,0.661080683,0.66642927,0.669089608,0.682193984,0.684514655,0.687192127,0.695447164,0.695447164
Spain,0.515813333,0.5229,0.5299,0.537,0.544,0.5511,0.56,0.569,0.5779,0.5868,0.595757778,0.6154,0.635,0.6546,0.6742,0.693861111,0.6993,0.7047,0.7101,0.7155,0.720953685,0.7253,0.7295,0.7338,0.7381,0.742437818,0.747014056,0.752925449,0.762743293,0.767758359,0.782522678,0.791840458,0.794396973,0.794396973
"Sri Lanka",0.512777778,0.5196,0.5263,0.5331,0.5399,0.546666667,0.5558,0.5649,0.574,0.5831,0.592222222,0.6004,0.6086,0.6168,0.625,0.633236111,0.6424,0.6515,0.6606,0.6697,0.678861111,0.685,0.6911,0.6972,0.7034,0.709486111,0.715144444,0.720802778,0.726461111,0.728994444,0.737777778,0.737777778,0.737777778,0.737777778
Sudan,0.132768889,0.1347,0.1367,0.1386,0.1406,0.142531389,0.1458,0.1491,0.1524,0.1556,0.158924444,0.1621,0.1652,0.1683,0.1714,0.174557778,0.1808,0.1871,0.1934,0.1997,0.206,0.2171,0.2281,0.2392,0.2503,0.261371605,0.271985926,0.282600247,0.293214568,0.303828889,0.305955556,0.305955556,0.305955556,0.305955556
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,0.588380289,0.588380289,0.588380289,0.588380289,0.588380289,0.588380289,0.588380289,0.588380289,0.588380289
Swaziland,0.354544444,0.3627,0.3709,0.3791,0.3873,0.395488889,0.4017,0.4078,0.414,0.4202,0.42637619,0.4307,0.435,0.4394,0.4437,0.448025926,0.4502,0.4524,0.4546,0.4568,0.459033333,0.466,0.4731,0.4801,0.4871,0.4941,0.514426667,0.522531111,0.530635556,0.53874,0.546844444,0.551288889,0.551288889,0.551288889
Sweden,0.659428889,0.6604,0.6615,0.6625,0.6635,0.664518889,0.6701,0.6757,0.6813,0.6869,0.692473333,0.7123,0.7321,0.7519,0.7718,0.791593333,0.8065,0.8215,0.8364,0.8513,0.866283333,0.859,0.8516,0.8443,0.837,0.829666667,0.826688889,0.823711111,0.823511111,0.823311111,0.832911789,0.830134011,0.830134011,0.830134011
Switzerland,0.677937778,0.6774,0.6768,0.6763,0.6757,0.675171111,0.6791,0.6831,0.6871,0.691,0.694988889,0.7011,0.7073,0.7134,0.7196,0.725726667,0.7413,0.7569,0.7725,0.7881,0.803632084,0.8073,0.8111,0.8148,0.8185,0.822214757,0.826589647,0.82818676,0.829783872,0.834158763,0.841311431,0.844089209,0.844089209,0.844089209
Syria,0.346613333,0.3571,0.3675,0.378,0.3884,0.398854444,0.4035,0.4082,0.4128,0.4175,0.422144444,0.4217,0.4212,0.4208,0.4203,0.419884444,0.4261,0.4322,0.4384,0.4446,0.450793423,0.4674,0.484,0.5007,0.5173,0.533934729,0.5365,0.539007319,0.537637101,0.544858249,0.547636027,0.553191582,0.553191582,0.553191582
Tajikistan,,,,,,,,,,,0.633766667,0.6285,0.6233,0.618,0.6127,0.607477778,0.6061,0.6047,0.6034,0.602,0.600644444,0.6066,0.6125,0.6185,0.6244,0.630322222,0.634924444,0.631193333,0.638573333,0.63762,0.639444444,0.639444444,0.639444444,0.639444444
Tanzania,0.287611111,0.2839,0.2802,0.2765,0.2728,0.269088889,0.2699,0.2706,0.2714,0.2721,0.272911111,0.2756,0.2783,0.281,0.2836,0.286333333,0.2941,0.3018,0.3095,0.3172,0.324919048,0.3337,0.3426,0.3514,0.3602,0.369050794,0.378910476,0.388770159,0.398629841,0.400949841,0.403269841,0.425888889,0.425888889,0.425888889
Thailand,0.343211111,0.35,0.3567,0.3635,0.3702,0.376955556,0.3787,0.3805,0.3822,0.384,0.385733333,0.3952,0.4047,0.4141,0.4236,0.433033333,0.4496,0.4661,0.4827,0.4992,0.515787472,0.5263,0.5369,0.5474,0.558,0.568555723,0.559031121,0.582375773,0.589053758,0.601287299,0.607965284,0.607965284,0.607965284,0.607965284
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,0.597453333,0.603008889,0.608564444,0.636342222,0.63912,0.641897778,0.641897778,0.641897778,0.641897778
"Timor Leste",,,,,,,,,,,,,,,,,,,,,0.361503144,0.365,0.3685,0.3721,0.3756,0.379095737,0.398961627,0.418827516,0.438693406,0.458559296,0.472406667,0.472406667,0.472406667,0.472406667
Togo,0.3156,0.3082,0.3009,0.2935,0.2861,0.278733333,0.2852,0.2917,0.2982,0.3047,0.311177778,0.3199,0.3286,0.3373,0.3461,0.354788889,0.3652,0.3756,0.3861,0.3965,0.406911111,0.4147,0.4225,0.4303,0.4381,0.445877778,0.460142222,0.449406667,0.466448889,0.483491111,0.500533333,0.514422222,0.514422222,0.514422222
Tonga,0.627987778,0.6267,0.6255,0.6243,0.623,0.621777778,0.627,0.6323,0.6376,0.6428,0.648103175,0.6542,0.6604,0.6665,0.6726,0.678761905,0.6757,0.6727,0.6697,0.6667,0.663666667,0.6729,0.6821,0.6913,0.7005,0.709666667,0.7118,0.713933333,0.716066667,0.7182,0.720333333,0.720333333,0.720333333,0.720333333
"Trinidad and Tobago",0.532733333,0.5353,0.5378,0.5403,0.5429,0.545388889,0.5479,0.5504,0.5529,0.5554,0.557955556,0.5613,0.5647,0.5681,0.5715,0.574921212,0.5813,0.5876,0.5939,0.6002,0.606568687,0.622,0.6374,0.6528,0.6682,0.683559705,0.689089193,0.694618681,0.700148169,0.700320689,0.700320689,0.700320689,0.700320689,0.700320689
Tunisia,0.297888889,0.3107,0.3236,0.3364,0.3493,0.362133333,0.3703,0.3785,0.3867,0.3948,0.403022222,0.4144,0.4257,0.437,0.4484,0.459722222,0.4728,0.4859,0.499,0.5121,0.525222222,0.5362,0.5471,0.5581,0.569,0.58,0.588291111,0.596582222,0.604873333,0.610386667,0.618677778,0.621455556,0.621455556,0.621455556
