Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
"Congo (Kinshasa)",121.9837731,122.3482484,121.8126482,120.82598,120.2043062,120.2777169,119.24406,117.073739,115.5932808,114.80695,114.2625139,114.9989001,113.3162188,116.1376203,115.6663321,114.3244834,112.3791072,111.5501113,105.9856255,100.2526461,92.90460129,85.48125041,76.64736426,68.7664418,63.0374424,60.14630112,61.29354957,60.81406212,54.4102588,53.83769592
Djibouti,15.63834082,30.91641682,30.40306252,3.575433363,27.16804827,4.850577398,4.957073768,19.57054051,4.630209946,4.611071844,3.439643813,3.158895138,3.815319249,24.37581347,2.25313883,4.267585153,14.05035404,2.28693009,1.221760346,10.48531079,3.319223822,0.103776757,0.048780684,2.78625208,19.68833855,15.48603375,20.03319815,14.78019068,9.03971176,9.526602765
"Dominican Republic",0.102827717,0.10351402,0.177719021,0.248224267,0.381714758,0.436296311,0.352368949,0.188178768,0.413824278,0.674339799,0.245969296,0.183614612,0.198078685,0.201419668,0.247847983,0.378852796,0.326959922,0.298056806,0.235277259,0.232633527,0.457946237,0.230490643,0.135492223,0.061509821,0.056670725,0.069653608,0.068039601,0.030218761,0.04178836,0.045963817
Ecuador,7.871204203,4.932599833,5.572801181,7.034643537,3.187230793,1.295459912,0.542656547,0.858057064,4.877017737,10.23842463,9.507480629,6.8189703,3.207632401,1.619651811,0.763429522,0.247620706,0.156849278,0.103136878,0.031048026,0.039485169,0.017775215,0.01950859,0.004035137,0.010339672,0.001972916,0.007826759,0.016167736,0.011089573,0.009980554,0.005643766
"El Salvador",0.045610775,0.042310456,0.039643734,0.037449183,0.036892906,0.032134927,0.029969639,0.028401215,0.027027998,0.02446012,0.021992527,0.019972102,0.018694306,0.018033439,0.017612164,0.016820787,0.015372591,0.015015398,0.013474632,0.012661279,0.011375301,0.01081879,0.009411581,0.009269123,0.009755847,0.009334863,0.008603526,0.008025632,0.007533005,0.006905363
"Equatorial Guinea",96.29420637,108.1469275,116.9833156,124.6694813,131.5846865,138.7968072,142.8077078,136.3853293,135.935143,136.9590827,132.5566108,129.4476602,123.3679379,126.8546656,114.2652867,103.6678855,95.91118011,96.47215575,96.35938433,86.14181568,87.80732496,87.13906802,89.61339008,87.84485438,86.49945862,82.47661531,77.22889879,72.56555669,68.86845036,73.51723117
Eritrea,22.63128623,20.19987486,18.63297627,21.55441161,22.58193348,14.06256934,21.81339204,21.00848663,34.804801,20.49120333,14.40956689,31.72974716,6.597236913,8.018384859,2.415598048,3.841442775,2.413883774,3.293453698,2.041865055,2.397264718,7.419468554,10.13685038,5.886014194,4.223711958,5.910935711,4.500536073,6.40129052,6.531788867,6.854478057,6.023698093
Swaziland,9.274454278,6.155551604,4.721679707,4.397432194,4.99223662,5.868544096,7.244933499,6.866254965,9.47069055,6.888870816,6.489736087,5.595016197,2.796669027,1.10927756,1.788507048,1.106217918,0.728195973,0.793988288,0.676973591,0.728179928,0.428696673,0.422117418,0.445511182,1.00903536,0.366462443,0.025530373,0.122937456,0.812383157,0.597429886,0.798182147
Ethiopia,7.336904214,7.73277608,4.158974765,5.222979053,5.817442122,6.154910342,6.407015687,6.321113725,7.033904496,6.616357949,13.49890099,21.41589593,21.88935084,27.19053697,32.51978284,24.25091087,21.254678,17.70384175,13.48910062,16.81382306,17.07249555,13.1172439,13.36772667,13.49094383,7.46780408,7.379587755,5.652371042,5.263950629,7.224452301,9.116782268
Gabon,86.13102269,90.06409585,91.50194496,87.77079547,86.77117808,86.98314733,86.41178394,86.39471433,86.35758522,86.61702932,83.20149987,84.67105797,78.58458026,71.79598948,60.14911399,49.01487402,40.85989698,37.23136123,38.29509098,43.81025573,49.88998769,57.9661731,63.9984171,66.11736035,65.66761104,59.43958036,56.8912772,53.03215,50.60800056,48.41172192
Gambia,168.8028126,164.6675401,144.7277589,170.574445,184.8792584,123.3946669,181.7113591,177.8738727,142.5743685,89.24303593,138.8856703,162.5567605,151.0953268,134.9921414,80.18689545,68.14716847,80.6655277,83.53645429,109.3927081,96.35451258,107.0436797,164.3211283,161.0553787,144.558321,96.94907849,111.5977021,78.03543598,42.35123381,49.35972143,46.77218626
Georgia,,,,,,,0.021005257,0.0195,0.017945651,0.016823655,0.015978857,0.015374334,0.015156804,0.014122044,0.013482384,0.012867485,0.012221625,0.011591001,0.011735847,,,,,,,,,,,
Ghana,83.19373807,89.0655137,91.66021623,93.08354631,94.77086023,97.35123084,101.4664951,107.1296716,112.3419054,117.7747169,119.9253456,134.6143439,136.2556264,147.2236533,147.8912188,148.3399525,141.8466814,148.5177778,149.4465236,147.50077,144.5254537,135.917939,128.568113,117.9095713,110.7132048,94.77575131,85.78330252,78.18948299,83.49083522,81.39159086
Guatemala,0.525514914,0.796613341,0.817426042,1.061373186,0.214879967,0.28251986,0.051797324,0.28140036,0.352384756,0.412965242,0.371482139,0.215431684,0.310785888,0.16590112,0.083989104,0.08900394,0.056849571,0.013866347,0.003898869,0.004606579,0.002724356,0.006024272,0.005231868,0.00874822,0.00275963,0.003808803,0.000775603,0.000731945,0.000914546,0.001178852
Guinea,87.6361487,91.21042035,91.56546225,91.34610162,91.60164392,94.37709555,96.78438906,96.63723348,101.5860774,105.4967492,107.3825523,116.6707994,119.5702082,124.6953905,126.87471,122.6781138,120.1766794,123.1942511,124.4727929,124.8746401,125.7421286,124.4093539,119.5016785,115.0083891,107.3769665,98.52994562,92.98369831,87.22149075,81.70704619,83.61974774
"Guinea Bissau",107.0100079,105.7199637,104.0621032,102.3388264,100.8092345,99.46233514,99.58494855,99.0259681,98.67079487,98.17169845,101.0284284,90.0702757,74.95134721,61.00404545,42.5484821,28.80593804,22.83295996,23.25986491,28.04022825,33.36445998,36.12250026,37.1857332,33.59796802,31.97849013,28.06679286,24.58801017,23.11065031,24.75143734,38.30175635,37.5773793
Guyana,22.61163208,35.36125286,36.08601823,28.34595261,33.24200733,46.37023331,26.20502476,28.41464652,30.56286602,21.48503848,16.62118523,13.45695041,9.592935707,9.983702581,8.262954794,9.871433433,6.02708361,2.916691022,3.811257811,5.327200664,9.244414311,16.16081181,15.11867962,16.63885585,4.651622972,4.394655918,5.024028062,5.760160601,2.344277711,2.182114133
Haiti,7.102314047,26.47489631,16.35353895,19.81068241,23.26157216,18.73659311,20.04443604,7.972425921,26.17212321,17.09448313,14.51643238,8.044817931,10.22091734,8.785533048,5.371804545,9.059033991,12.00554478,10.73785786,13.54221845,17.31662385,19.82551955,9.81180927,8.830256383,6.886764583,4.376216568,3.860280458,4.389155167,3.282480731,3.714112111,4.02341693
Honduras,0.276047272,0.50344174,0.423415602,0.170141582,0.22131471,0.389599138,0.262514299,0.22325613,0.222532042,0.243128874,0.20361377,0.114022014,0.058040732,0.046794857,0.056965409,0.05801128,0.037541673,0.037358319,0.026966314,0.056609326,0.033569455,0.023269402,0.021381839,0.035041823,0.019461082,0.025415147,0.035194531,0.003721193,0.01032793,0.009179098
India,15.78323889,15.35614876,14.53227447,13.45199809,12.37181688,11.54614859,11.12820695,10.9401121,9.874312696,7.603599805,6.160711179,6.51989763,6.996022043,6.863430238,6.656720934,6.038694185,5.955526227,5.73384502,5.14952008,4.810270345,4.901586848,5.121802832,3.432757334,2.653224444,3.685324613,4.075722231,2.781875081,2.341884716,2.685982342,2.609417485
Indonesia,2.001009111,2.273132314,1.778279683,1.909904431,1.561524322,1.591729268,1.585536081,1.739598008,1.477446922,1.824182128,0.572558069,0.531287629,0.603316162,0.536399106,1.163461762,0.798364933,1.508627274,1.093028058,1.024007931,1.346182486,2.678709066,2.638559904,1.632911719,0.617464348,0.848518451,0.397547148,0.440604242,0.522425909,0.289869798,0.250629312
Iran,4.838980184,5.496866799,3.238256468,3.44414403,2.226124179,2.181724096,2.075177737,0.820976012,0.495185826,0.39840166,0.046195109,0.025713124,0.034594654,0.082505169,0.021642093,0.05023134,0.022306919,0.024428639,0.015398951,0.003153858,0.001125323,0.00102234,0.000281196,0.000567847,0.000142541,5.57088E-05,2.97868E-05,1.31465E-05,3.13607E-05,6.10875E-05
Iraq,0.049741052,0.046997345,0.045667075,0.043815096,0.041140289,0.03925815,0.03747849,0.035941508,0.032177545,0.029605735,0.028201776,0.024821945,0.023725778,0.021366502,0.019413013,0.017669239,,,,,,,,,,,,,,
Kenya,39.54347264,41.87282792,42.97903889,43.75560871,44.56322339,46.01837613,47.29068536,47.88002844,48.77451835,49.47862447,40.31685262,46.51182757,42.18806235,45.03196349,40.81024297,33.02966062,25.93671562,22.1649063,18.24175384,14.2416102,8.131898277,4.321709382,3.801867357,6.901851725,9.334880863,10.714155,13.97984595,16.62842804,18.05218018,18.00107688
Kyrgyzstan,,,,,,,0.033780814,0.0317,0.029555756,0.0282,0.026775227,0.025652793,0.024299766,0.023130588,0.021802583,0.020508416,0.019273493,0.017720844,0.015856348,0.014020724,,,,,,,,,,
Laos,2.739331445,4.868056112,4.434052101,4.82019646,5.69867984,5.017236556,8.10953678,7.587631768,4.473248859,3.04748203,7.901824386,4.236450436,3.980867163,4.048156882,3.716495737,3.083807809,3.621821453,3.604756681,3.207805474,2.438602764,3.022037919,2.108930984,4.564180794,2.763007107,2.581668465,1.183419969,0.330141323,0.345776824,0.363610052,0.344761913
Liberia,163.9465634,153.2203055,167.1690081,175.934346,176.4678142,178.0680128,179.0194067,193.848829,194.5180419,199.0705892,195.4485768,209.2957458,210.0810904,212.4345871,203.5282639,200.0289621,185.3159379,184.11916,171.9785668,155.0251667,142.3119834,140.2238056,115.4368271,107.3264938,122.0653471,121.6738656,134.518186,138.0542475,135.1968813,130.7807504
Madagascar,43.12933167,43.74897018,43.88234457,44.12890495,42.9258232,42.3182166,41.94844718,42.78963109,43.31213847,43.16278749,42.53493657,48.29487251,49.46586244,54.79936732,58.46464845,62.77751894,60.36495153,52.25334739,35.58519641,28.75349856,27.60962357,24.94649576,25.15192653,26.38111562,27.6656856,25.93976451,24.82013408,24.64184721,25.63272377,25.8580001
Malawi,167.1269921,168.4223248,169.5129867,172.7516194,172.7732861,159.8809243,154.4806822,148.6610704,143.3783203,144.2047882,116.9165789,112.1044175,101.1694383,93.42216595,84.68600775,82.95738101,86.09566653,94.15285954,93.30057231,83.26149012,62.95707078,54.49222629,50.69330789,50.11097186,47.76557499,43.85695423,42.38147266,42.67012787,44.65781717,43.81936204
Malaysia,0.816967567,0.645129418,0.588591584,0.60317632,0.844794513,0.817963279,0.685699953,0.349796404,0.184850564,0.141492534,0.284954808,0.275532912,0.278247669,0.160512579,0.152446451,0.14202466,0.108549277,0.09734442,0.114790276,0.068685408,0.047819418,0.019781939,0.017580232,0.029624319,0.023185308,0.018423219,0.009743031,0.016387893,0.015070689,0.016683479
Mali,166.448328,164.6122431,161.9666181,158.3371617,154.5474858,152.1557571,149.0668362,144.7456358,139.5670139,136.606804,134.5380148,136.8014429,138.003272,143.8056464,148.9649153,152.7922865,150.9123979,144.8299661,137.4545301,129.7477231,126.2893525,132.5449205,145.4066056,146.1687287,139.5387364,115.6955407,85.67296161,61.26926162,65.27839471,67.10936191
Mauritania,12.93499517,18.61026699,18.85067273,20.30480815,53.81389425,72.19331525,71.1990822,71.01321443,60.16569028,70.37704565,54.86483608,41.94962382,30.53159439,37.34981621,21.93212881,21.12836831,4.117857802,20.12701086,29.75676878,15.0117573,24.28326539,25.20431661,14.77107496,14.99542544,39.15056708,44.02927033,58.00874212,47.99791188,62.73274254,71.80079959
Mexico,0.031538121,0.027829201,0.025850108,0.022330848,0.020036381,0.018438475,0.019681597,0.018183213,0.012036731,0.01258367,0.008374663,0.007774088,0.0065036,0.006125861,0.00518693,0.004264784,0.004055919,0.003023808,0.002994181,0.002916557,0.002818149,0.002342093,0.002328881,0.001962552,0.00176698,0.001311336,0.001243991,0.001174218,0.001100062,0.001020831
Mozambique,210.777491,212.2252412,209.9345474,202.8075274,196.2859889,193.1681822,190.1556434,187.5120948,185.1604326,184.4260848,175.3846566,181.2829454,170.2025743,167.8228882,154.0332278,141.2874773,138.2227918,139.3191513,121.2490217,127.7638456,128.3520872,124.0351563,119.5158458,114.0024089,107.802706,97.56118913,96.76300108,90.82582201,89.24041166,88.04416571
"Burma (Myanmar)",12.10867708,8.126167509,7.657428371,7.524959175,7.464992123,6.616428186,7.287123315,7.435629508,6.949096592,8.397100752,7.912114358,10.95366464,12.84867479,15.5667289,14.25220202,15.91629802,17.63896145,22.37674361,27.91357526,24.51517191,23.3272366,17.80040319,18.95449492,11.47526477,5.681407432,3.713008616,1.875822572,0.409999551,0.509090994,0.545855472
Namibia,39.12596444,34.46510502,28.62360798,32.08613116,26.83539074,32.69941657,40.05231191,39.84301506,39.94792625,30.80246434,20.21689915,22.75234642,16.99905517,16.09719963,21.88205135,13.01915545,12.1107808,4.89844412,1.716850846,0.729024484,0.337481765,0.383630331,0.041537132,0.674017007,1.794672974,0.85303652,1.905533483,5.843794683,4.032909026,8.350606438
Nepal,0.388522133,0.940524819,0.566037817,0.311153408,0.229626893,0.160528874,0.183078818,0.136347357,0.256968412,0.351652762,0.152501827,0.133470261,0.476288837,0.26419367,0.150311196,0.182654838,0.230539785,0.236939821,0.132401492,0.106965355,0.107305344,0.0602,0.013103903,0.029172207,0.010639024,0.025684116,0.00907702,0.004700105,0.002642216,0.002420161
Nicaragua,0.46322525,0.456941335,0.594212453,0.644495073,0.429775947,0.873257024,0.587312085,0.374905887,0.558796532,0.285348007,0.206534176,0.169330102,0.107937458,0.110381648,0.097912478,0.082839697,0.020081517,0.006733612,0.003647107,0.005550711,0.008806697,0.008144637,0.01287422,0.011159673,0.008322201,0.015199295,0.05748544,0.070556447,0.040148066,0.05861263
Niger,152.0789254,150.1585144,149.4939483,148.364447,146.5325663,145.3847774,142.92343,143.5106941,142.9403844,142.1675753,135.4376174,137.6802087,121.6274963,125.3475943,125.8552503,134.8209681,130.7742803,144.8523668,153.0045945,165.5042209,173.2918526,178.7540634,180.5899687,174.5232277,165.9933916,145.5954156,131.5744543,113.5554119,100.4700724,102.8815874
Nigeria,144.1863778,149.8680863,153.2480577,156.1558649,158.051365,158.972406,159.5567865,160.8007193,161.3759596,161.8817662,160.6909532,167.078,166.2381946,172.3488297,171.0313758,173.5292663,175.3864858,181.0075804,182.3213268,174.3246889,163.3444296,151.1663753,138.2153727,127.0034268,123.6226746,112.7914968,109.4525965,105.832529,111.3316225,112.3366057
Oman,0.876095645,6.824498428,5.31965964,5.949808082,1.511592586,0.309891674,0.130580529,0.024410388,0.018609948,0.004899194,0.00086289,,,,,,,,,,,,,,,,,,,
Pakistan,10.22066351,9.78806733,9.855407353,10.25030567,9.589998561,9.441208644,9.952475652,10.02922974,9.212108375,9.174165802,4.91295465,3.703315892,2.834880324,2.697336333,1.435640758,2.087036773,2.030641146,2.3504035,1.749679297,2.699244937,4.744435102,5.07062403,5.047599868,1.993589681,1.559093031,1.837229137,1.928286639,2.408108626,1.93843643,1.810841028
Panama,0.160950641,0.184712313,0.161554392,0.022029485,0.019852629,0.022326532,0.034672222,0.173904832,0.121129474,0.039710612,0.037886941,0.026325474,0.161555208,0.265543684,0.309825967,0.232101172,0.018014786,0.01292776,0.001059365,0.000801151,0.004444579,0.000184035,0.000183596,0.0007,0.0013,0.0018,0.002350505,7.57792E-05,0.000257212,0.001033983
"Papua New Guinea",19.07845485,17.2314291,16.34927815,20.31091089,23.12295497,23.67298668,19.24114664,19.0372231,16.17182703,14.04382451,19.64653255,22.47633891,22.34305718,27.20752522,31.50145803,32.28039182,35.22782428,30.788408,32.62750648,36.97099531,25.4553243,18.93819813,17.2489894,22.12193812,19.6014683,11.79433265,17.82459757,16.65488597,11.63768115,11.06659719
Paraguay,0.026667383,0.025906857,0.025045488,0.025597276,0.024753181,0.022537087,0.021414881,0.019241525,0.01803161,0.017232483,0.016152409,0.015065771,0.014366123,0.014089587,0.013824706,0.012825747,0.012113126,0.011083219,0.01056914,0.010258091,0.009461487,0.008708829,0.0082,0.0077,0.0073,0.0068,0.006288881,,,
Peru,2.812676024,3.513452869,2.957774979,3.385519358,2.205051915,1.525923926,1.269552485,0.92638951,0.814054551,0.707597633,0.755711904,0.490545724,0.524911773,0.377303003,0.353793101,0.213333054,0.100393321,0.082697519,0.052293737,0.045385441,0.021647058,0.029974811,0.03415046,0.114339129,0.134528992,0.129928645,0.121722282,0.102542371,0.034092911,0.056903851
Philippines,1.557272494,1.153823674,1.347083344,1.133075711,1.161624508,0.861638966,0.713371462,0.739547582,0.695159133,0.459662819,0.260231137,0.202600889,0.30218163,0.432200204,0.432188199,0.508534833,0.615312392,0.691259513,0.476091904,0.430111369,0.373429288,0.145045302,0.095080918,0.088646342,0.022827376,0.044773621,0.016745758,0.037779342,0.031032378,0.040610611
"South Korea",0.03552022,0.032254601,0.028991141,0.026417918,0.024520674,0.022387221,0.020272414,0.018278418,0.016541988,0.014892029,0.013372702,0.011918558,0.010760377,0.009797203,0.008824542,0.007978854,0.007134283,0.006535176,0.005989827,0.005537696,0.005072372,0.004602796,0.004185225,0.003740979,0.003356118,0.003070212,0.002811227,0.002641045,0.002448448,0.002298217
Rwanda,133.7681496,136.9421735,157.7620596,205.7753063,145.372718,140.9893584,131.1198685,142.4215102,144.0620682,137.257294,124.1514616,119.0626341,93.2650878,71.5509822,47.62417675,29.69092517,21.82868143,22.1853334,28.47257051,35.02039597,38.61370788,35.66103317,29.29704087,22.89520358,23.32987854,25.78553264,33.84153392,36.62400556,28.88528073,28.33737761
"Saint Thomas and Principe",52.20479527,51.51551398,50.08360463,47.92587832,49.85061223,50.9300124,48.92328073,47.19841183,43.90109512,33.66338699,83.24446594,77.90271823,46.87721192,80.99913308,36.07959236,76.47425934,35.07011908,18.05275357,38.01898877,34.65612598,15.9517528,37.40905969,49.09331543,37.30810794,7.382221209,6.891766427,7.230463232,6.703597909,6.309423694,6.350547274
"Saudi Arabia",0.573288084,0.311875762,0.630249884,0.617874134,0.246437929,0.573521524,0.48545104,0.550173335,1.229704054,0.299702786,0.131131651,0.038889124,0.030557489,0.018580351,0.009555992,0.006097681,0.005932882,0.009826486,0.000748491,0.000820658,0.000570598,0.001244633,0.001303322,0.000430788,0.000676138,0.00104023,0.003359009,0.002160712,0.001859316,0.002477647
