Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Azerbaijan,5.383971232,5.293946883,5.227158585,5.178548585,5.142135787,5.115849158,5.11978651,5.139836536,5.166831813,5.186112584,5.191075333,5.204415452,5.186298098,5.15186344,5.122047966,5.10599233,5.117440183,5.139845004,5.155935897,5.13868917,5.077341938,5.026242855,4.939178444,4.83379303,4.731863941,4.646127515,4.600824385,4.560615072,4.541003784,4.564093937,4.641345783,4.75142825,4.895854928,5.0516628,5.193910909,5.313303734,5.446376595,5.550395809,5.640681039,5.73821489,5.849897221,6.062133545,6.278302021,6.464654849,6.574313619,6.58586425,6.534591629,6.411353846,6.244023402,6.066083719,5.898240091,5.819024119,5.746527465,5.696231327,5.689036489,5.738111964,5.849717276
Bahamas,3.778029362,3.687840984,3.605791069,3.540323404,3.492198836,3.450097819,3.410628151,3.381845107,3.369539864,3.371121718,3.384626286,3.467097657,3.523411625,3.571586,3.624546864,3.682722546,3.766679454,3.867871402,3.980388362,4.078978023,4.151219257,4.203420676,4.217001475,4.207170041,4.198421842,4.200914409,4.202299158,4.221978446,4.252380048,4.283122029,4.3169902,4.381577536,4.442123141,4.500949606,4.566229906,4.647153311,4.767962226,4.898421438,5.042060263,5.192933931,5.351304173,5.529879427,5.7048684,5.86959138,6.033312043,6.218393981,6.363934133,6.511006987,6.653454783,6.798532362,6.951434463,7.171111499,7.42529681,7.701728343,7.995938969,8.306060935,8.645253967
Bahrain,2.991497719,2.832739705,2.634223536,2.394184349,2.109499308,1.785190283,1.874022317,1.985586266,2.124563301,2.294181312,2.499000494,2.480119104,2.473871397,2.467362761,2.445308065,2.405990778,2.322803011,2.229735301,2.144228421,2.086651614,2.063697595,2.206243986,2.344345122,2.470147861,2.568100838,2.63476623,2.532054387,2.428208378,2.329740629,2.245525785,2.182360046,2.248879386,2.310705485,2.357831683,2.385605217,2.400749336,2.442678704,2.475081102,2.483778772,2.473352237,2.453153259,2.389222836,2.34143329,2.305476615,2.273066875,2.240296547,2.178599227,2.128988475,2.092787482,2.074548387,2.079763906,2.143210858,2.202093958,2.253744267,2.295051545,2.324371016,2.342946917
Bangladesh,2.682323208,2.686335408,2.685812895,2.67969966,2.667397019,2.650607144,2.685340226,2.710045068,2.725551094,2.735192808,2.743297733,2.805576488,2.864583541,2.920887156,2.97269835,3.018723985,3.052286811,3.069362027,3.071797817,3.064054499,3.050025494,3.058275467,3.058000951,3.048414751,3.028930295,3.001008639,3.033251788,3.06055463,3.083597031,3.103743086,3.12267295,3.176993089,3.228193165,3.276976512,3.323567443,3.368933042,3.46545502,3.558003156,3.648414587,3.738785982,3.830664527,3.923055264,4.009380862,4.092296707,4.175310199,4.260475558,4.365523929,4.463981999,4.552951137,4.628717235,4.689533429,4.789703872,4.879536249,4.954786434,5.008360482,5.038168959,5.077477626
Barbados,6.81132247,6.893619593,6.950547324,7.002530107,7.076620038,7.189409196,7.36345766,7.579208946,7.81790817,8.048740506,8.257134244,8.475430666,8.738366723,9.079497564,9.48805712,9.908793094,10.07217795,10.19920895,10.31467972,10.42611386,10.52642014,10.58479532,10.57788143,10.52224204,10.44346828,10.34721245,10.3012433,10.24606868,10.18655692,10.13034865,10.08587647,10.18773323,10.30879077,10.43601215,10.56000606,10.67674621,10.82341262,10.97641836,11.13976488,11.32261399,11.52690228,11.57655578,11.61788432,11.65512125,11.68841156,11.72041794,11.81759678,11.92431649,12.05759432,12.23435199,12.46561672,12.72661181,13.03052364,13.37975073,13.75937329,14.16382553,14.54967789
Belarus,8.365288551,8.31443845,8.26138493,8.219784503,8.205474015,8.227738633,8.362571179,8.524529651,8.702778948,8.879094791,9.041063023,9.26235563,9.450415548,9.627767634,9.818962683,10.03118508,10.24313114,10.47099328,10.67015014,10.77917872,10.77497476,10.68133846,10.49003508,10.26112968,10.07958251,9.992952146,10.01313251,10.097672,10.24196995,10.44062018,10.69273238,11.03199308,11.41796832,11.81375245,12.16593739,12.44544141,12.75552296,12.96684295,13.12226647,13.28704218,13.49556843,13.81488289,14.16595596,14.49037141,14.69650101,14.73545355,14.7316623,14.58591629,14.35854079,14.14017716,13.98559137,13.97864498,14.02641334,14.11489432,14.2214253,14.3353435,14.5647667
Belgium,11.87392451,12.02186527,12.17110068,12.3209943,12.46714494,12.60984426,12.8072361,12.99510486,13.16770154,13.31704663,13.43965748,13.62928533,13.77081613,13.87770978,13.96736644,14.04734093,14.20987941,14.36882633,14.49138918,14.52471323,14.44505748,14.37425004,14.18940317,13.96328305,13.80059358,13.75962555,13.90976641,14.16193997,14.46899394,14.75893812,14.99149956,15.25087293,15.45501479,15.61991225,15.77249681,15.92897523,16.14472572,16.35244037,16.54796837,16.72103604,16.86648934,17.00842881,17.12131876,17.20652168,17.26268896,17.29105634,17.31496209,17.29478909,17.26196435,17.26464026,17.33402726,17.43430972,17.59521092,17.79118383,17.98094349,18.1423094,18.368607
Belize,4.148201251,4.179381857,4.207056601,4.234056148,4.245699483,4.249003477,4.272636652,4.280694282,4.283092512,4.282204577,4.29277635,4.35280825,4.401101062,4.453416245,4.505471909,4.56250938,4.578717989,4.59087956,4.587486058,4.556809738,4.490999272,4.461054715,4.408580858,4.335074636,4.259512183,4.182608643,4.14700887,4.119435521,4.110530196,4.11186631,4.130054598,4.19252221,4.270856384,4.364019108,4.454714043,4.526412934,4.394503828,4.253494941,4.121866912,4.006677098,3.907567273,3.802983717,3.700525541,3.591201278,3.476053012,3.347959771,3.415684427,3.489529401,3.576176245,3.683954015,3.820800478,3.795353472,3.773080567,3.758196995,3.753547118,3.762441273,3.803201491
Benin,5.02138079,4.98441319,4.922857362,4.837586355,4.730961169,4.605038224,4.64681624,4.671395204,4.680092707,4.673512564,4.652719119,4.669599795,4.672346625,4.660602022,4.633320073,4.590273386,4.570633188,4.535219644,4.487025595,4.428294836,4.360850272,4.313232436,4.257081855,4.192552926,4.119857035,4.039732607,3.993024416,3.939992014,3.881462542,3.817891891,3.750208898,3.697000427,3.641226054,3.584887653,3.530070596,3.478384261,3.432853773,3.387141477,3.342088771,3.298570939,3.257305507,3.233215101,3.207708864,3.184073516,3.16625643,3.156049848,3.173984434,3.194307228,3.213288481,3.225740455,3.229890581,3.236786902,3.23626089,3.232021427,3.228291022,3.227718885,3.235718888
Bhutan,2.35928487,2.369844224,2.376164222,2.375632325,2.365308804,2.345321932,2.360397187,2.366030847,2.36409495,2.356514091,2.344276419,2.360308129,2.371991385,2.379443944,2.382111446,2.383265425,2.405278665,2.423364156,2.437828244,2.450741086,2.461067717,2.49678862,2.5305649,2.561067519,2.587058098,2.608641674,2.652230449,2.689649247,2.72196693,2.75602208,2.795004467,2.874643578,2.951319317,3.02112147,3.080330608,3.121716449,3.209816631,3.294726848,3.374127325,3.449061328,3.519434407,3.577001357,3.631437387,3.685554525,3.737728064,3.788230672,3.866247761,3.940415571,4.013553035,4.090933267,4.17334922,4.26840961,4.371373513,4.478398245,4.581375701,4.679534561,4.786873327
Bolivia,4.595650299,4.528857077,4.442331708,4.343440925,4.241845799,4.141168725,4.086288622,4.027943476,3.967586974,3.905278923,3.841267812,3.822161109,3.797421203,3.768649804,3.737611604,3.705040488,3.735375744,3.762058683,3.783342386,3.796349067,3.800199478,3.84690872,3.88901323,3.930043155,3.973168333,4.020027207,4.087225834,4.156692033,4.231397131,4.314309318,4.406115068,4.483104162,4.563493705,4.644406485,4.721627754,4.792978828,4.854885226,4.911982243,4.965417242,5.015745391,5.064085285,5.120783864,5.175744178,5.234722068,5.305126453,5.390739199,5.491356877,5.603687317,5.722263513,5.839140431,5.951256281,6.049178918,6.140099174,6.232861012,6.339120629,6.465464551,6.578864466
"Bosnia and Herzegovina",3.442697761,3.536244276,3.646369198,3.765946253,3.885144992,3.999813329,4.114219628,4.215055101,4.307959946,4.400605143,4.498997082,4.688453033,4.86906382,5.032952681,5.173096499,5.286187082,5.43817612,5.580613857,5.70039143,5.774594154,5.793550255,5.751790818,5.663011598,5.559241114,5.48312864,5.458627135,5.572715074,5.73830322,5.959886035,6.240928689,6.584857986,7.044738509,7.550633924,8.092761275,8.649504054,9.198191748,9.576132334,9.911974397,10.22937033,10.56976663,10.95532808,11.48370157,12.07744464,12.67128081,13.15988445,13.48665752,13.72867822,13.80331214,13.79009825,13.80853001,13.92684851,14.15947724,14.47801656,14.86449788,15.28355845,15.71705683,16.13371299
Botswana,3.975582974,3.902659661,3.795112918,3.670980785,3.555446893,3.456856277,3.408486316,3.368058956,3.326527205,3.267769135,3.189202944,3.13050085,3.058418087,2.976401149,2.88746946,2.792913882,2.722488066,2.647977523,2.576152051,2.511704416,2.45865288,2.434906881,2.414840193,2.40198143,2.401736484,2.415664099,2.453925221,2.504282955,2.556885832,2.599012857,2.626074815,2.657102866,2.67200977,2.680818068,2.696098581,2.72297262,2.763300625,2.808379157,2.856869057,2.906294746,2.95595774,3.022847,3.087721979,3.149463599,3.206365172,3.256401911,3.318423681,3.376333437,3.428672423,3.472883738,3.508620424,3.545879058,3.573946485,3.604216477,3.65221738,3.72596921,3.823558167
Brazil,3.150490321,3.198164918,3.244345858,3.286070936,3.31968915,3.344415832,3.368517173,3.387133831,3.403622935,3.421745883,3.444000261,3.483137409,3.520538577,3.556859853,3.592590407,3.627726808,3.666297074,3.699837794,3.727961497,3.749414856,3.764380156,3.782824036,3.794838908,3.803529196,3.812881717,3.826100599,3.864760083,3.903471966,3.94441054,3.990248792,4.042532499,4.139466834,4.237029464,4.331649478,4.417848888,4.493425901,4.611812827,4.719659351,4.824939837,4.938168779,5.06524458,5.22085627,5.391160675,5.568541392,5.741907297,5.906693707,6.069761175,6.224719331,6.380334207,6.54805089,6.734380213,6.951560841,7.180183196,7.422775823,7.68207792,7.960422992,8.247331911
Brunei,3.939078843,3.906724613,3.857410966,3.807600239,3.762979315,3.726629241,3.670468523,3.625082227,3.597286986,3.580988735,3.570684426,3.557166645,3.536914122,3.517770598,3.514302845,3.522585993,3.430544988,3.324312108,3.197669607,3.044400392,2.860545814,2.858785016,2.852596445,2.838744956,2.826872935,2.823011688,2.8025042,2.778362273,2.746893127,2.702434059,2.642734316,2.635255414,2.627362089,2.624303019,2.632587859,2.655858839,2.598630123,2.544882354,2.496068567,2.448749422,2.398564402,2.518545089,2.631844482,2.739474064,2.850721651,2.973233504,3.098446995,3.20783004,3.294379463,3.3587651,3.402184932,3.494300949,3.600268169,3.728963117,3.891873773,4.095156894,4.324473766
Bulgaria,7.575183643,7.703380878,7.853144953,8.023929004,8.211863557,8.416740955,8.641140176,8.870905784,9.10784973,9.355892205,9.61772916,9.880688887,10.13499158,10.38124818,10.62323524,10.86410827,11.13183361,11.40401175,11.6459036,11.80225833,11.84743391,11.79433871,11.63100735,11.43365955,11.31105238,11.32596146,11.58130499,11.93715019,12.35183751,12.76483162,13.14352717,13.57698112,13.98124741,14.36526289,14.73855793,15.10473579,15.48417535,15.83760832,16.15171322,16.40736577,16.59263994,16.85290017,17.04063495,17.17253249,17.27138581,17.35403604,17.48863174,17.6072417,17.73196148,17.89633357,18.12306961,18.46871481,18.87433258,19.3075389,19.71833853,20.07647342,20.47434941
"Burkina Faso",2.331627354,2.393116468,2.444113552,2.484833887,2.515684786,2.537319778,2.605356594,2.662427366,2.708279161,2.743220456,2.768143512,2.831892547,2.885339199,2.928564166,2.961370626,2.983681166,3.04645956,3.096468397,3.134354206,3.160939353,3.176901476,3.224722125,3.264482755,3.295465614,3.31675705,3.328313863,3.339064652,3.339933192,3.331041651,3.311956435,3.28290641,3.255881382,3.217719307,3.170298465,3.114666725,3.05209835,3.006022032,2.952113281,2.892588053,2.829623864,2.764874256,2.730483691,2.692298932,2.651379287,2.609026513,2.565830696,2.552465703,2.536398171,2.517296783,2.494396213,2.467911853,2.46120733,2.450924543,2.437970791,2.423277365,2.407873964,2.409753115
Burundi,2.947770114,2.972567901,2.988386025,2.995702265,2.995789574,2.988294525,3.006226681,3.015872181,3.017851882,3.012512998,3.001962608,3.075434381,3.143383821,3.205514058,3.258483634,3.297785588,3.306370982,3.304778559,3.295724223,3.281705126,3.262836313,3.261795868,3.256852724,3.245556932,3.225652616,3.197828359,3.183949818,3.163980612,3.140447465,3.115913867,3.091452825,3.074116283,3.051205773,3.023444233,2.991531961,2.956227531,2.988141918,3.015135395,3.034340755,3.041643972,3.033602856,3.015713192,2.989496955,2.956057237,2.916260758,2.870870311,2.832917586,2.791724442,2.74827989,2.703194275,2.658501893,2.614936593,2.570992016,2.533065505,2.508908903,2.502483021,2.527679994
"Cape Verde",5.038801839,4.930179262,4.81203792,4.681708374,4.541515149,4.391430596,4.293281061,4.185779125,4.089177466,4.023645856,4.007431587,4.189500059,4.397937519,4.606875332,4.78640577,4.913314955,5.011474427,5.062969826,5.076433509,5.056742737,5.009122401,4.963957723,4.91144861,4.848237125,4.76604492,4.665962059,4.575820703,4.468548107,4.371024446,4.316733496,4.321068904,4.319100173,4.364922443,4.437772009,4.512126935,4.578196835,4.673836995,4.761438109,4.84972072,4.952555215,5.07333151,5.21234303,5.361574498,5.50845708,5.629896678,5.714893787,5.704302249,5.662797726,5.599087291,5.517915821,5.4217491,5.214272921,4.990670825,4.772873222,4.593712068,4.471273923,4.441026021
Cambodia,2.524670722,2.545438757,2.55052997,2.543700446,2.531152162,2.516437956,2.540849591,2.559338587,2.57073493,2.571787584,2.56069896,2.590522586,2.605315615,2.608373387,2.608178745,2.611838764,2.658819083,2.705524765,2.743313772,2.750976403,2.709923795,2.786553378,2.816683364,2.815908963,2.811072601,2.815384667,2.816480412,2.841007184,2.874481936,2.896703844,2.900714137,2.940968083,2.96493147,2.980696259,3.001131515,3.032160711,3.036809741,3.045783064,3.05924284,3.071871269,3.080037004,3.153774251,3.218145795,3.276160722,3.331627036,3.386851488,3.45865435,3.528243268,3.596741301,3.664693949,3.7334035,3.796769351,3.861184097,3.931565661,4.015954643,4.119313285,4.258699675
Cameroon,3.602653495,3.634107951,3.653645367,3.663094901,3.664477865,3.659260546,3.68152953,3.696419219,3.703971566,3.703927163,3.696530213,3.714578563,3.724196492,3.726508911,3.722340494,3.712760625,3.722120701,3.724333475,3.720122144,3.709887882,3.694394544,3.694139468,3.68599189,3.671740496,3.653309298,3.63210114,3.622927577,3.609799076,3.593243071,3.573665865,3.552106329,3.542149069,3.526943618,3.507737081,3.485864622,3.462218318,3.453523743,3.439290165,3.420515755,3.397372436,3.369877665,3.369368681,3.361851616,3.347953006,3.328299452,3.303494473,3.294935373,3.281806109,3.264768281,3.244382708,3.221507529,3.213935837,3.203029752,3.189915456,3.175872522,3.161892331,3.16413678
Canada,7.679895493,7.682245792,7.68413188,7.689506909,7.702682425,7.727634193,7.75121235,7.792704328,7.851133513,7.920992236,7.998625071,8.091947499,8.174065707,8.257894207,8.359379618,8.485378587,8.657069017,8.846922588,9.045059478,9.235586372,9.412472101,9.582617402,9.736791914,9.888914979,10.0579223,10.25289955,10.43410658,10.63292014,10.84290163,11.05175164,11.252284,11.41729001,11.56270621,11.69565867,11.82540057,11.95861667,12.08135188,12.20833257,12.33638568,12.45775416,12.57037524,12.67791129,12.77197783,12.86633034,12.97861554,13.12037173,13.27594387,13.44890716,13.64997964,13.89278331,14.18638268,14.49750948,14.86380003,15.27452954,15.70742234,16.14769955,16.57274042
"Central African Republic",4.296152731,4.294195695,4.286867854,4.268544543,4.234972002,4.183564982,4.192799865,4.185899827,4.166362833,4.136713127,4.099340026,4.125017832,4.140677582,4.146494214,4.142502155,4.127845534,4.146372803,4.155971906,4.156921798,4.147391907,4.127604755,4.117953108,4.098280005,4.072101992,4.044542781,4.018742465,4.025907477,4.028753896,4.027068775,4.020965876,4.010061977,4.007100056,3.998698885,3.985103837,3.966006359,3.941908281,3.942754876,3.932125383,3.912814447,3.88662285,3.854821296,3.852353333,3.840760035,3.820386698,3.791409004,3.754514997,3.757593845,3.751882689,3.736376929,3.709570118,3.671464137,3.691897931,3.698543743,3.694084855,3.680965019,3.659884296,3.65851721
Chad,3.822203743,3.835470068,3.839689403,3.832669871,3.81323916,3.780759633,3.793195479,3.791096512,3.775841927,3.747615162,3.706386273,3.714509388,3.707789803,3.687885656,3.657771248,3.619786749,3.617705639,3.604264139,3.579836449,3.544018661,3.496886775,3.491825784,3.476164411,3.450709388,3.415692951,3.371321222,3.357463257,3.335930062,3.307177448,3.271345122,3.229487218,3.205193558,3.173100897,3.134692568,3.091345075,3.04407174,3.015024995,2.981522973,2.944598569,2.905004647,2.863318078,2.835214819,2.804251513,2.771446909,2.737691275,2.704398099,2.682228069,2.658312567,2.632231532,2.602386935,2.568678483,2.546471537,2.519445878,2.492753504,2.472814276,2.462637086,2.472222363
"Channel Islands",13.16669713,13.21660522,13.29391604,13.38691771,13.47947228,13.57276403,13.63452554,13.70601154,13.77204656,13.84156303,13.92031156,14.04426001,14.14160208,14.22329124,14.3011728,14.37883163,14.60181873,14.78813992,14.92032342,14.98684334,15.00483574,15.03709849,15.01857992,14.96995944,14.90415468,14.84066722,14.81771796,14.78539454,14.73872361,14.67713037,14.59646978,14.61559109,14.62202477,14.6101009,14.57624282,14.52522111,14.52333442,14.48375253,14.4193467,14.36551626,14.32442427,14.47464167,14.60891578,14.7068496,14.78030946,14.88586724,15.09288274,15.31502176,15.51582995,15.68129228,15.84461809,16.08067441,16.34812033,16.64323591,16.95782634,17.29320094,17.64727332
Chile,4.791265612,4.858319658,4.909226769,4.947016732,4.975994083,4.998539528,5.028243372,5.047111225,5.060169845,5.073199745,5.089971471,5.147021777,5.206056745,5.262484902,5.309672023,5.345064277,5.416043033,5.472460249,5.519202055,5.561965773,5.603606745,5.673011897,5.737804838,5.798567735,5.854847519,5.907210787,5.973873936,6.03527274,6.095928457,6.162693922,6.240022377,6.337880178,6.445021382,6.558429547,6.673266915,6.787978383,6.927762825,7.064754385,7.200373246,7.33554103,7.471574265,7.606289142,7.736976702,7.872664916,8.024582538,8.199719776,8.382704878,8.583063697,8.796267566,9.015052311,9.236999359,9.447748333,9.659864449,9.883752958,10.13387913,10.41924358,10.74068354
China,3.703864109,3.726173227,3.687355514,3.609751157,3.521039895,3.431684716,3.497538903,3.572751952,3.648180377,3.711719449,3.760914782,3.832924317,3.899776054,3.964224507,4.032292177,4.108141484,4.222146678,4.338487062,4.458269941,4.580589526,4.703826069,4.85408647,4.993795198,5.122465058,5.23666662,5.333768022,5.413581991,5.474289108,5.525191152,5.580871742,5.652049239,5.720444048,5.8151437,5.927618939,6.044713888,6.161093662,6.331473685,6.480808145,6.619130019,6.760150081,6.908387403,7.068802205,7.233552736,7.399071423,7.554075427,7.694778185,7.830041148,7.958585632,8.088613608,8.232538934,8.400253239,8.592063161,8.791407171,9.020001394,9.309291702,9.676144679,10.12290075
Colombia,3.172377729,3.195547839,3.212214326,3.224711718,3.235598112,3.246451945,3.271623574,3.294282794,3.31570937,3.338038416,3.363459356,3.403447181,3.446078493,3.488977002,3.528020733,3.561089637,3.617420184,3.660182789,3.692928344,3.720274231,3.744519232,3.773136945,3.800774599,3.828997207,3.859290547,3.89355136,3.943633829,3.996126756,4.048862285,4.099315367,4.14659208,4.201620505,4.250705918,4.297300126,4.345307731,4.397225072,4.461182435,4.528835261,4.599386115,4.670473817,4.741651796,4.825485841,4.907803095,4.99171442,5.081157471,5.179314227,5.289177169,5.408070189,5.540326186,5.690777919,5.863367988,6.060101822,6.273524884,6.505973927,6.760512255,7.039004185,7.33310027
Comoros,3.198497287,3.191012625,3.17041755,3.13616673,3.091979014,3.036774915,3.046652607,3.044044151,3.038422305,3.027626761,3.015378998,3.053135814,3.087758898,3.113739108,3.129098295,3.133817871,3.162964885,3.185574484,3.200946154,3.21099221,3.216396116,3.237344383,3.244878359,3.242823479,3.233603307,3.213850514,3.213309274,3.206922003,3.192056975,3.171918165,3.146304368,3.144345463,3.135081384,3.122815921,3.105497353,3.084809653,3.084766089,3.076981311,3.066057413,3.051160258,3.035823268,3.038381832,3.036108443,3.028920922,3.016101054,2.99855958,3.002434449,3.000529909,2.993020698,2.976300108,2.950012469,2.940123328,2.922494156,2.903304113,2.891945456,2.893273169,2.924204469
