Country,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Afghanistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.06612913,15.6573216,17.15815683,21.48745898,21.96740849,21.53016473,21.84757651,21.10080477,22.97614962
Albania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.35027593,34.51244889,34.91855844,32.62355606,31.89287131,30.91435232,28.69938913,29.42553416,28.32639147,29.35143486,29.27785299,31.83561469,33.38927175,30.02529663,28.53131075
Algeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.71067821,27.79504763,28.72666198,32.82139387,31.05385236,29.38094454,28.19490272,30.40054672,30.93947632,31.84289133,28.57092276,31.25140167,34.28508888,32.20215905,30.76497374,27.13616768,28.82494119,33.24836325,37.83689811,42.18088794,36.89302109,40.42180789
Angola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.61943782,41.93654204,38.18909321,43.18540431,35.73805267,34.73572254,38.36049875,41.16722447,55.39420359,41.91572421,37.9340226,38.58781232
Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8309,3.50673,4.93219,5.91977,7.19086,6.72442,8.55703,9.59289,8.60308,9.17462,8.90755,9.95568,8.62453,5.581,6.2327,7.60541,8.03725,8.70619,11.0194,10.5513,10.5266,8.62224,9.25764,7.2597,7.24074,12.6066,7.72925,10.6963,8.51234,7.42116,7.24206,7.39053,8.99936,9.2607,16.5616,8.5667,8.25302,8.0013,9.41239,7.5143,7.53021,10.2202,7.1783,7.23804,6.38883,9.41996,8.9189,9.03057,7.64341,7.47126,8.64302,7.41933,6.6579,6.26142,4.82945,4.81985,4.61587,6.13217,7.10542,6.54041,6.15383,6.61198,7.03799,9.38856,7.76711,8.01251,9.39853,9.91965,9.37126,8.87369,8.58386,8.46368,8.53147,8.60894,9.27249,10.0371,8.80091,8.49654,8.37876,9.18292,11.0057,11.3986,9.89264,9.31709,12.8943,11.816,11.1998,11.9804,11.8937,11.0372,10.9747,10.2167,10.0611,8.4185,13.198,13.6234,11.3048,12.2502,11.3456,11.1819,11.7759,11.612,12.1185,12.96,12.8016,12.2633,12.0469,11.7246,11.1593,12.5871,14.0412,12.507,13.0195,12.5925,14.8525,14.4999,15.174,17.0253,15.8724,14.1823,13.0395,14.7474,13.6855,13.7269,12.3347,11.0132,10.9903,11.4322,12.0994,13.3105,14.1744,14.3942,14.11,25.2041,25.8624,28.4677,28.2137,29.6607,38.9037,30.3407,31.8803,30.9829,30.7924,33.598,34.2086,37.917,38.7632,40.3281
Armenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.87110292,20.00044737,22.41966058,22.23597396,28.55347701,26.20052817,24.97430527
Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16945,2.54504,2.8271,2.58929,2.59009,2.48434,2.37477,2.76119,2.42583,2.66453,2.67544,2.87466,2.74314,2.83565,4.80907,6.97626,8.61057,8.59699,9.43231,7.69353,6.63531,5.58781,4.63576,4.83748,4.32056,4.88849,4.78311,5.00287,5.02337,5.47254,6.39472,6.09091,5.57753,5.39823,5.48883,5.10165,4.9039,4.87345,5.38758,7.07071,11.9347,16.9403,24.3877,24.7848,22.6249,18.7734,15.3797,12.7836,12.7197,12.2181,13.1699,14.7516,13.2703,12.1047,11.7672,11.6098,12.0102,11.9348,11.1664,21.8251254,23.34178642,22.70216757,22.96449955,23.50248326,25.8323058,25.62864096,26.37193031,25.28369987,24.70626543,25.3162673,26.05185635,27.02365877,26.59158013,30.91218353,33.03219606,33.28926274,34.08332539,33.20684392,32.51658288,33.21014559,33.38966271,36.66004354,37.04433175,38.41279549,38.73400497,38.41347669,36.04185088,34.6076426,34.45496506,36.0985986,38.09328099,38.03913275,37.94717343,37.74515334,36.87675215,36.05107526,34.80287438,34.99671775,34.53296417,35.6330148,35.12228657,34.46217925,34.65354482,34.69910496,33.93445819,33.74199093,33.61192389,36.07610024,36.96823143,37.1573,36.3671
Austria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3641,14.2327,11.6698,11.7792,17.5392,12.576,12.6731,12.8132,12.7306,14.3149,13.4469,17.2074,15.0071,16.1421,15.8962,14.1851,15.2156,16.4745,15.8471,14.9626,15.5876,16.2532,16.135,16.1112,17.058,15.0395,14.3264,17.9427,16.9007,22.2257,17.325,17.0755,17.2903,17.0742,16.8582,16.6421,16.4261,16.21,15.994,15.7779,15.5618,15.3458,15.1297,14.9137,14.6976,13.7123,15.5837,16.5166,16.9264,16.4599,19.801,22.5,20.1466,14.3015,16.637,17.221,15.5579,14.389,16.0578,17.7265,19.3953,21.0641,22.7329,24.4016,26.0704,27.7392,29.408,31.0767,32.7455,33.8142,36.3574,26.281,22.0753,26.337,24.6186,24.228,24.2479,25.8311,28.3818,27.3466,36.2942,35.7136,37.5606,38.6364,38.6713,38.3485,38.7462,40.7306,40.8932,40.6874,39.5416,40.0326,40.0675,41.5018,42.0256,46.0928,47.9401,47.6352,50.7709,49.756,50.0084,51.521,52.0307,52.4378,52.5535,53.5177,54.2616,54.5324,53.0991,51.6089,51.5051,52.587,53.3828,56.4297,56.12,56.311,55.8612,53.4719,53.709,53.4185,51.9428,51.295,50.6739,51.321,53.7575,49.9852,49.1414,48.6025,49.3354,52.8932,52.5259,50.56
Azerbaijan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.83096966,18.6612704,27.67312245,28.5210859,25.86450473,22.67047777,26.86968075,25.93760837,31.12546748,33.78462976,31.67379961,34.23560692
Bahrain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.98396852,33.56764231,35.1060852,29.05947936,27.44170489,30.32204384,27.23072229,37.22143593,27.85970798,32.32913814,25.10706048,31.89427078,36.01887466,33.27242366,30.49613324,29.57185396,28.15246812,27.46876102,27.44706295,30.48514001,34.15256635,30.87475394
Bangladesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.02972137,14.07790451,14.4717196,14.50498116,12.9178603,12.75571949,13.47182125,12.97905308,12.74488073,13.13420351,12.50017941,12.12290114,12.03338732,13.32317669,13.74588571,14.31177213,13.39410428,13.5042526,13.33643393,11.63675413,13.23526144,14.76889437,14.27050889,14.09308201,13.63044042,14.16293731,14.07483116,13.41928039,15.92202885,14.52890339,14.58698767,16.03481519
Belarus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.669429045,0.189906391,0.640115905,0.551566992,0.558097424,10.92511043,10.47018122,11.30733365,46.84072076,46.66153151,46.98541537,46.50404012,48.03783325,47.6379801,49.01668987,52.5742241,46.36661811,43.37130541,35.9836114
Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.01391,6.18562,6.07558,6.83464,6.69549,9.00718,6.17223,6.69976,6.87961,11.2938,7.46238,6.39862,5.86568,7.32599,6.03812,6.33886,6.1817,6.4129,5.77261,5.18412,5.15547,4.90551,4.88878,5.06428,5.32504,5.04035,5.07432,5.40465,5.62071,5.23461,5.23341,5.20949,4.9296,4.73784,4.70027,4.80197,5.10278,4.51153,5.87468,5.21485,5.61001,5.79445,7.59332,6.98181,7.02597,6.17933,6.32021,6.70166,7.03891,8.03062,8.3294,8.69542,8.29272,8.26,8.17359,8.74438,8.40301,8.67885,8.5193,8.78374,9.22209,9.51322,10.918,14.3757,10.7408,9.89928,10.4344,10.6721,10.7788,8.54494,9.61181,10.7527,10.4232,10.3541,11.0623,10.775,10.1862,10.5509,10.7942,12.6735,14.5528,16.4321,18.3114,20.1907,22.0699,23.9492,25.8285,27.7078,29.5871,31.4664,27.3995,23.3325,19.2656,19.2071,19.1487,19.0902,20.2774,21.4646,22.6518,22.4536,22.689,21.2052,21.7408,22.2117,24.3031,27.3182,30.3334,33.3485,36.3636,35.3664,34.3693,33.3721,36.1651,21.0292,19.4144,22.8531,22.0098,23.4965,21.8245,22.5234,20.8315,19.8357,19.6015,22.2841,24.4844,23.7499,22.1041,22.4745,23.1024,22.5139,23.444,25.1301,25.4892,26.6705,26.4984,42.6602,43.8684,45.0343,44.9782,44.5207,50.1902,50.4204,52.1725,52.758,54.8221,54.8906,61.5415,59.6244,62.1863,59.0903,58.3843,57.5853,55.7718,53.8618,52.3185,52.3076,53.5163,53.792,54.8944,52.5877,52.102,52.4235,51.1611,50.3602,50.1178,49.0782,49.1145,49.7744,51.0412,49.3472,52.0761,48.603,48.32,49.8997,53.828,52.9423,53.2863
Benin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.05878893,20.968131,22.39892532,19.93612471,22.55677867,24.58293984,22.09344905,21.11779255,18.11734802,19.31917284,23.27940793,22.63861763,22.72775812,20.52999685,20.37859341,21.2986878,19.4264483,23.42376322,21.38093521,25.03769363,20.44689087,21.54696953
Bhutan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.58719826,35.72339527,44.44137857,41.38922078,56.99916509,51.29233321,49.96139642,47.7364248,49.27941361,37.73752601,32.43229001,36.27403337,37.07113346,39.8744009,40.64761392,39.88457932,39.82519393,32.74643624,42.29210411,45.30104877,52.95481934,41.37945093,36.11112223,32.44024014,37.94362699,35.86815173,35.04758945,34.67285988,33.29351013,44.69797463,37.76077135
Bolivia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.13043,4.6375,3.91589,2.75229,2.37342,1.73218,2.79289,9.22297,9.84826,11.7297,10.1362,10.6732,10.2121,10.7915,10.8464,12.9248,12.8679,13.1084,14.1287,12.3144,10.0338,11.2618,11.8137,14.0574,14.2247,14.392,16.799,18.6414,17.3322,17.9955,19.7716,16.6133,24.9868,32.0723,29.0281,21.7818,22.2306,24.4192,23.9751,24.4088,22.7761,24.1809,25.2533,27.1814,26.7666,25.7806,26.0476,28.2797,29.9729,29.3643,29.3144,31.9549,33.2926,31.9897,32.3445,33.1825,29.8341,31.81,34.595,35.4745,31.2166,35.3772
"Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.63096182,60.24744778,59.5993363,51.23667168,47.55668877,47.38532516,45.59616533,45.65436064,45.49337781,46.36913503,49.3264902,51.0011494,50.75438702,49.18037116
Botswana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.13566281,37.05888785,36.51317752,34.25379984,34.38196442,31.28139697,35.30739164,35.75702982,31.88799739,33.8682057,38.72011358,40.88902586,42.09446157,41.75383558,37.43055514,36.16786617,35.49326623,36.52664835,37.1017149,37.54087133,37.99397147,37.9013002,40.36845294,38.92673792,35.85628894,31.62135225,28.91228327,31.03230956,39.22001817,45.27334839,36.21639839,31.75317421
Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1936,23.9655,24.386,22.1739,28.5185,25.0794,21.6901,22.8788,22.9688,28.1818,25.6977,14.0764,14.2347,13.0303,14.1825,12.3656,12.6804,11.8809,23.9187,12.3853,15.5047,13.7573,10.2759,12.5172,14.4688,13.8889,13.2188,14.1081,13.8108,12.3333,13,12.4,13.8421,13.386,16.3192,15.3111,14.3125,14.5636,15.7636,11.2289,12.5204,11.89,11.9,9.80625,7.265,7.98546,7.9287,8.0344,7.20786,8.8984,11.205,11.3006,15.8872,12.5884,12.2008,9.57333,8.71919,9.86643,9.20889,9.63244,10.8102,10.6659,10.9366,9.71985,11.8159,11.4856,9.59628,7.20064,8.04903,9.01157,8.70213,7.61898,8.04884,8.34931,8.85475,7.63226,7.51359,8.19933,8.53469,7.92651,13.7056,12.001,23.0509,22.7696,25.394,14,14.6,13.5,14.4,11.2,11.4,11.7,12.6,11,10.5,10.7,10.6,10.4,10.2,9,6.8,7.8,8.1,9.7,10,11.1,11.7,14.428,17.156,19.8839,22.6119,25.3399,28.0679,30.7959,33.5238,36.2518,38.9798,39.463,42.3106,40.7095,35.2869,36.483,39.5237,39.2297,37.6527,39.2963,39.4859,38.3439,37.7172,38.7075,40.4036,37.6269
Brunei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.13986571,54.06617009,41.97199117,50.65185738,49.82586296,44.68735308,43.50735064,45.04254071,51.66038589,69.09578728,66.4295082,51.89976777,52.82690126,59.98259073,55.46716265,41.54315533,39.30865643,45.90151126,34.22423365,36.73623723,32.19218235,30.79886316,32.492131,30.13006305,38.67583945,40.08620179,33.63677888
Bulgaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.592,13.7816,11.2892,12.6336,14.7395,18.6593,16.9043,14.6516,14.318,15.2683,12.0383,15.3646,15.4675,15.0792,14.1314,14.0508,14.2851,18.4528,23.0123,13.4049,10.1324,10.8248,11.5171,12.2095,12.9018,13.5942,14.2865,14.9789,15.6713,16.3636,17.056,17.7483,18.4407,19.133,19.8254,20.5178,21.2101,21.9025,22.5948,23.2872,23.9795,24.6719,25.3643,26.0566,26.749,27.4413,28.1337,28.826,29.5184,30.2107,30.9031,31.5955,32.2878,32.9802,33.6725,34.3649,35.0572,35.7496,36.442,37.1343,37.8267,38.519,39.2114,39.9037,40.5961,41.2885,41.9808,42.6732,43.3655,44.0579,44.7502,45.4426,43.9975,32.8893,39.3817,39.9641,41.2676,40.5828,39.5584,39.1363,38.5717,37.2732,34.3719,39.7579,38.3001,40.6776,38.0513,34.4424
"Burkina Faso",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.31803963,14.73417136,17.14626662,14.92250408,12.0107153,9.419711632,15.79194296,15.3020274,20.08837059,20.04920458,21.85469299,22.21069672,22.51873451,22.19783672,24.30447236,22.29528878,22.1144379,21.88714947,19.79983662,22.79079028,22.73169318,24.61237205,26.77286946,21.11469376,24.91169818,24.86952599,24.28004408
