Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Bulgaria,,,,,,,,,,,,,,,,,,,,,21049620607.37,22002594176.1757,23164054807.732,23698622712.5147,24920359445.0397,24893384288.8558,25367328094.7292,26817095912.1151,28576281706.9201,27485667469.8791,29051339119.7468,21774011725.5099,21251435528.4986,20635143804.372,19727197583.6317,23390283061.4639,24162851412.0079,16332588126.0328,16006877280.3791,17175526387.9025,18772288321.9668,20210205155.9839,21382710490.6571,22750926866.1468,24879795076.6124,26729068595.7861,29001993841.049,32287938641.1826,33391468598.0095,31927106779.9614,32026519561.3916,32857577114.1465,33953357531.4184,33074896710.1825,34037047443.4049,35331576695.4228,36568959487.2321,37960352229.0791,39617584229.5078,41925141348.6088
Bahrain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5404335106.38298,5806622340.42553,5846835106.38298,6038882978.7234,6126702127.65957,6294547872.34042,6368856382.97872,6675930851.06383,8357021276.59574,9272659574.46808,10589680851.0638,11290531914.8936,11418164893.617,12547739361.7021,12462313829.7872,12782234042.5532,12754680851.0638,12921462765.9574,12676462765.9574,
Bahamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4792362046.84873,4694525226.72826,4491394947.14307,4267134899.86166,4253969777.28546,4347232115.26655,4665007096.90884,4965325605.5579,5020813074.99332,5597286711.44786,6047211234.44759,6186808372.81908,6232745970.51366,6455705490.29733,6398857364.64535,6297530715.31012,6805632329.46261,7005860033.75752,7090774423.83143,6843103580.50541,6164820034.53355,6227300000,6099737898.8558,6333143273.34484,6203285686.33567,6493065219.75964,6538203579.46074,6526763323.99604,6968147152.62367,7104417230.51071,
"Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14188537315.5783,15200153729.4115,15217627020.9037,14545632922.2285,14558140448.2969,14530818898.3489,14437991656.6731,14445409245.9375,14725413464.6561,14988772179.7156,15329276130.9047,15434667952.0967,15796091287.1303,16169324044.8091
Belarus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11226863018.7214,10526581163.8648,9949612862.73398,9462358119.42807,8139179763.20153,7190525440.50519,7573972650.7956,8397348333.23518,9509787603.44769,10374740004.9351,11176511291.9992,13110754518.7848,14558211707.7913,15605317626.3897,17072340829.965,19572064190.1258,22058566636.7868,25007597364.3349,29091654281.4314,29091712283.7404,31841490433.0312,32544480370.3258,36022490202.4685,39859577291.6242,41566134114.6639,40601870140.2797,39306914887.3488,41147072314.9204,44403599256.2582,46443444767.639
Belize,,,,,,,,,,,,,,,,,,,,,262355433.407468,207753625.668986,235581704.823709,217517758.226747,185334324.307124,174074929.085129,161078809.197385,191726910.097136,224948201.495679,251574720.177192,270098944.171149,299205214.977936,525123268.956597,532847445.199276,562609772.678913,588772485.858756,597962867.265385,611649295.74136,652995584.09085,709939889.789786,767594107.487554,842093155.443708,898538785.784346,931768805.830415,929554774.398817,910721655.136948,888464796.467567,918130377.192299,900648599.669155,938245857.881159,969030750,1014122768.88723,1026725247.71735,1077856841.53388,1085540924.52677,1137142057.61325,1197900140.31267,1146801168.95404,1112875680.44011,1115842082.87109
Bermuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3161547000,,,,,,,,,
Bolivia,2539891818.79401,2724611223.79721,2728967813.53785,2882264614.19398,2905994769.09431,3115769338.41322,3352121681.2205,3555251807.16731,3660139091.82677,3898864450.12407,4154675519.94962,4302947502.01411,4345579174.15555,4704992684.15052,4854099217.70881,5053626570.68396,5448786702.99654,5729961010.4481,5569240301.9345,5616879283.03872,5720711398.05853,5744315979.09098,5514170652.17926,5261415100.64654,5260340793.32022,5469616813.54537,5741742195.00361,5920233936.14557,5972927413.28492,6079530574.52695,6284822815.3912,6493691668.37438,6724577732.57024,6948164437.08118,7151997970.85622,7362769761.5086,7603229285.91504,8016008446.73058,8437107267.97911,8670174244.87932,8869861450.08243,8982441339.31831,9166101827.68529,9338783625.85447,9610542080.26633,9930511995.29839,10334805240.1361,10765733258.6276,11356009274.6974,11773131729.2526,12241421180.897,12878391708.1095,13471512070.6342,14269997741.7466,15043448186.9791,15825634990.4591,16363303834.0195,17137415065.6212,17874547675.4041,18531594883.3458
Brazil,139666704552.232,152568060648.692,162286743858.374,161154772529.67,166636292978.123,168340966607.505,175473794896.978,190889545954.429,213285323680.298,204336419626.865,241851532082.807,273242168226.257,304753933888.128,332641384117.426,372578374837.21,352916003987.044,414639379959.789,462292497079.527,471069955330.089,520668596338.778,567139946995.179,553895978951.581,571872880260.391,601270783692.247,658282495532.174,650155771283.106,655733060549.636,630001972294.361,638360958197.471,613534713484.431,631446109064.922,683707729990.905,679294165927.694,710122731809.914,762979647567.076,828761488460.664,854154156718.963,880060429172.351,873723873863.12,877028800591.178,912396148249.204,919433519668.031,931559441564.348,926473194292.86,962823315313.779,1005398185879.95,1058530457594.36,1126025224818.1,1198814481014.1,1252238407401.09,1330244429286.04,1394339163369.71,1443134089699.86,1493227761255.12,1526829575488.86,1477718241018.64,1420332464358.8,1449124645350.16,1478904358742.61,1506058515802.64
Barbados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3522718700,,,,,,,,,
Brunei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970588892.601214,1017358201.47777,1000259777.59315,1224048382.42851,1434761739.19822,1323118903.60573,1260256891.45327,1403582199.94718,1585127605.37534,1429732769.4245,1388998224.2764,1291922054.69427,1346355215.72114,1355894012.14806,1570258900.45988,1762804595.08402,1752840025.01842,1818219785.95557,1854629483.10969,1887217119.22817,1981359228.02334,2016868353.50202,2125999164.25971,2310163424.09333,2449526427.94209,2358638680.61229,2481957014.40244,2449261486.35454,2564948993.79803,2620802018.26497,2776375155.55136
Bhutan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335846126.379215,312618324.14377,375183748.902799,438326025.323876,476750994.829495,583353284.839657,377718731.389128,652907879.154776,597165530.437818,663330713.041293,701222393.047251,743165040.631539,724044513.398293,1160735213.87801,1115729751.02693,1270075230.44145,1207876730.41733,1269949468.74024,1459030277.1883,
Botswana,,,,,,,,,,,,,,,,640669047.466013,708582547.07439,770804512.616266,868880414.864422,977184568.877411,996431324.828481,977514529.09678,930634958.962002,868577964.649886,931844759.820143,1092527554.55967,1168194737.48647,1170449367.97299,1275509081.88075,1596407249.9155,1953966859.43366,2148662800.37527,2121113333.15908,2071264565.04619,2119975317.60729,2479114967.53863,2613645817.51539,2965202012.27313,3027077323.33834,3028267233.16652,2988911409.59576,2855534949.75082,2996974380.67028,3036893191.4284,3130302480.44862,3467607498.15109,4065703010.51262,4675296781.38247,5482184901.0617,5785507355.02065,6284159296.9854,6779152159.66941,6687317210.15111,7362431731.8035,7424992075.73278,7722694940.77022,7895744344.03505,8412822323.84669,8755711712.69174,9059795833.25966
"Central African Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1818778634.41554,1763142784.78956,1763905831.69625,1916238672.5444,1036148564.16143,1061976933.78484,1081752139.35651,1177952381.92132,1185949011.08101,1344063596.6114,1349526172.08747
Canada,,,,,,,,,,,266823047934.853,282223681218.041,301579930688.603,321882810698.655,337966797143.466,350873511064.491,368866044591.916,379117388482.913,390427823275.128,399363492640.352,406182072086.239,411045155095.112,400502623851.735,410500806449.073,426257352792.306,447145323499.998,462447854940.504,480370064217.59,500181773193.317,517242409903.024,524334193231.085,518493238569.923,526492582430.231,536274902590.034,551778045358.655,564161507243.234,580912663039.512,609313348666.578,625991298921.793,650628470807.668,677069970654.147,693352329621.55,721075394990.375,740862467572.411,763540688224.369,793528431644.817,826839282646.86,863326360965.098,889149837441.202,889904651882.897,921814509040.194,942811584059.736,960686866735.607,985931034161.43,1011350003248.73,1034823864571.77,1056597574967.33,1094258522315.68,1117673256024.07,1135998564780.41
Switzerland,,,,,,,,,,,164963276869.664,172817201479.304,182214136822.581,187244351863.387,186333975505.967,180887147640.801,182815911033.274,188355319493.31,192536878606.041,194990265697.098,200113061332.774,202040170505.093,202549542527.807,205098521800.701,208420368672.869,212871647944.205,218835266413.308,225386110920.332,230196879488.44,236015687000.411,239737918845.399,244102289288.284,245247118546.23,244335959360.995,247315491573.154,249498335278.214,252443254194.305,256457874783.964,261978523783.924,267318215902.444,272115361654.517,277751378380.158,278988006584.709,280192926134.32,285001568957.284,289543163301.707,293635139448.529,300629256077.49,305021963334.211,309013163669.76,314398680016.141,316740128430.781,324146079331.689,332644198789.234,336877161006.707,342759883795.121,347634051586.68,351903286038.573,355286066383.848,358879333735.509
Chile,18392364080.8295,19448207816.4384,20242577141.5266,21095664368.1523,20967443644.3863,20947072127.5264,23311006910.4518,24100343272.5509,25021016002.171,26338094483.3965,26184229614.8773,29629891943.069,31916295129.4742,29818628055.1543,24369966289.8156,21586498092.0263,21641141690.192,25105737545.8182,26995734980.6183,28747685430.5787,30737623130.4449,34853029033.5222,29711977172.7695,28008798530.821,28184712570.5298,27908139271.0422,29336596565.8666,31457077727.9511,33668225679.2289,37084118911.3362,37896948838.6188,41258486550.8898,46948073273.3469,50435435889.5826,54559208866.1308,59915101443.9316,65566057483.566,70555663171.1323,73984566234.8429,73248897253.996,76279097180.0077,77842603592.0343,79509155989.9002,83103887916.946,89983587165.0717,96917347408.0474,104146247758.257,111514318167.578,116145888753.205,115144344352.403,127461510867.631,137913456756.148,146258151998.757,152950972103.874,157036632784.784,160370669541.143,164710946040.271,170326975657.249,176679345807.07,178542215507.018
China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544856280831.347,607934200842.77,644066896136.648,687643715849.908,751854002975.293,838996235865.405,897599512072.88,979525076971.11,1039853936740.36,1123941407017.82,1247851697937.09,1375345917446.06,1564815746431.81,1702254430115.42,1872334136929.58,2089500634206.76,2403906269780.73,2625192628056.02,2857863521165.37,3120630017430.72,3392222847101.87,3695385313789.69,4047742775360.99,4384571839740.27,
"Ivory Coast",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15391486987.8885,15971827971.4066,16708692885.104,16001695592.1764,17540259609.8145,18280847434.6572,20149220247.9289,22915968558.781,25468170913.2159,27319713270.783,29502902707.8375,
Cameroon,3623149350.16954,3672192040.43232,3786822441.71337,3893768631.41043,4002016865.10863,3979093678.63376,4087287135.42698,3536227558.91285,3923045192.33621,3990455797.67101,4041480847.4868,4414918926.72465,4346252355.49838,4321413232.9965,4725319037.849,5530651981.10597,5130246674.22169,6142048879.16391,6824650295.07841,7337179015.74346,6291232879.85532,7460353223.07101,8505285204.01645,8442268559.78461,8494230999.26511,8988675518.53459,11154391284.7028,11665005137.5485,10288916131.7537,8916696097.65922,8727287073.41146,8516640499.38683,7676975550.1003,8910614623.95444,9306697154.24459,9512005246.23968,9897433663.0726,10782855304.6816,11177188096.7968,11873707768.7332,12568026894.0294,13052699777.0878,13429695165.4538,14333301569.0725,14961404893.271,15716624565.0723,16226690402.4967,16938858928.4714,17515460593.1678,17823172498.7224,18366749576.5412,18917294107.2064,19788000874.3792,21011911677.4104,22121609240.9678,23296219516.6381,24075273048.8449,25107834382.4608,26288943446.1808,27683190440.2168
"Congo (Kinshasa)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11011944675.0288,11493302630.3385,11680848045.3567,11218026738.7174,10562493947.7052,11196280647.0745,10569968547.8058,10701147943.2986,10616850312.7713,9562347031.28646,11819557683.7432,12363515491.917,13229589780.2229,13244033504.8675,14215611290.2447,14296134810.1086,14615857447.0725,15624114746.6066,14661497112.3773,17030395580.5915,19187430252.864,20679169142.0174,22054596964.8558,22587422035.6104,23121264040.0911,23564312335.7161,24920906198.4895
"Congo (Brazzaville)",720113967.923723,712821669.107368,652660274.642548,594321931.373834,605260331.597773,607083421.686667,557100214.239891,532512986.711548,604174703.910668,678176942.328695,713550704.081981,705012209.933576,699229960.046976,686164187.329351,662425297.172376,673145329.65278,794912702.088131,692532872.029098,779958608.198923,689149141.862447,827987638.64525,989075480.539316,1455912961.59624,1207469755.35546,1294262142.16339,1343522685.6681,1252085733.42678,1268711167.09962,1273214812.14614,1278422528.90506,1193154529.17323,1376565123.11608,1066545109.9728,1214231406.87855,1448395772.86347,1720599801.34753,1966773286.50549,1943948201.11319,1092416904.75333,2103041823.17372,2049901491.1902,2511635379.35899,1856781122.6615,2071768917.49151,2225664947.71818,2583303685.68566,2696830471.40634,2970970547.92844,3620977651.09008,3860655688.62862,4641357024.52514,4255156561.68831,3137717527.78837,4106812575.42771,3731822097.21571,4007936277.13825,4472161088.38379,3233541884.87113,2608556675.53012,2627226222.08357
Colombia,27380722755.8998,29256291024.1942,31527623089.5729,33056898557.3571,36306880831.1525,35532563645.9001,38056071703.0271,38863754678.2404,41454376188.756,44576840160.0862,47396449396.7859,51017410150.8317,53981165578.2998,56599645503.4294,60014833876.8035,61790596759.8563,66100209081.2195,68769551717.8794,74544896535.4156,77758533500.0283,81189972615.2604,83556249468.6944,84790672704.1327,85173303807.8853,87612181378.1922,89256038889.0194,92143816822.0855,95621686628.3411,99196849837.1503,102401411712.154,105490318956.79,107147894626.32,110399520338.124,117133869973.925,124071670455.803,130825666888.054,132190123760.806,135371578155.39,134279177525.157,127033141709.687,129570156276.86,131576145621.128,134207801512.646,138156615140.62,143494395205.578,149855142896.76,159399711599.673,169844938325.336,176834061770.001,179854875653.554,188942240093.011,199335472724.804,210565767297.586,220308429201.114,229669514614.088,236772079718.107,240521670322.358,245461538943.315,252845129976.187,264548412373.856
Comoros,,,,,,,,,,,,,,,,,,,,,396669102.659059,412000060.667088,438300583.456723,459431183.794364,478315005.803238,489222376.029031,498357201.414141,506520236.864663,520133070.268345,503589318.421951,529229024.056069,500673948.764037,543386059.898425,559719904.952479,530185265.340932,549325639.891087,542230173.95931,564083863.662869,571319189.709715,582312077.34761,645481766.206953,660540389.667351,675896536.446338,690118099.111943,703365617.237713,723322917.398598,742468578.507233,742897460.808038,777070744.005208,810484786.068696,825883997.039039,863874660.643911,901021271.324181,931655994.346103,945630834.420152,952660852.31849,983377084.071539,1024660621.84602,1043607015.86615,
"Cape Verde",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985241526.499418,1001133641.12373,1062017116.22002,1048876485.1283,1071565278.45086,1107460271.27368,1127381944.54274,1140783406.76618,1177070919.3848,1205911673.6754,1292024471.19805,1311316185.43606,1388397362.36439
"Costa Rica",2969256914.38252,3492032325.29581,3521721910.56171,3787287045.10101,3984222987.56834,4752869938.77419,4761075603.04365,5013362480.85598,5319359161.15939,5555085516.53696,6100687593.50897,6170062755.05997,6455023096.05437,6722080169.55175,7063734190.95342,7217105515.84463,7517880409.79475,8543140861.79136,9257033653.23546,9478735782.40702,9306715220.53972,8512556113.1506,7695421145.80696,8126293116.90217,8715310617.55447,9090234877.72145,9567655344.30893,9924527143.08308,10137874414.0894,10657665947.0865,11099279878.6799,10993650600.4082,12047475022.0541,13181390060.499,13853087695.9845,14149066777.173,14406958027.6386,15100932113.148,15783498018.5564,16009342114.8191,16158334920.4511,16545502674.9281,17209210331.602,17891239362.0828,18347178869.3195,19227927697.5755,20207604094.2018,21750135784.8015,23018686733.8201,23236423039.7099,24373165907.9607,25891877384.4642,27481893982.1691,28285144040.1619,29459052640.3344,30820499372.3571,32041073851.905,33203447614.169,33853028287.8433,34389471726.0197
Cuba,,,,,,,,,,,11917618473.4485,12939157713.569,13563481318.1905,14031036520.5698,14173640690.7871,15510967326.2091,16342953737.3809,17774676324.1589,18962482958.9,19193355574.937,18192741806.3191,21735989368.9009,23813516356.4831,25165522007.4583,27258975987.5375,26886948436.0883,27147424780.4328,27674808921.9211,28308313204.0521,28755303461.6016,26862187036.5253,24111749600.4948,19808422988.3005,17565432242.6479,18560387441.5386,18833405316.1566,19571355743.9847,20023935353.7369,20400051741.7501,21443025585.5712,21891342887.3549,22728046857.6673,23212529196.7599,24651768520.8092,25031372251.7058,25126047152.9468,29827243681.4173,30279694130.322,29745097382.387,30011814532.5406,32369000000,32822354574.8374,33890514783.9272,35639352659.5108,37273237380.7909,40014030565.4204,41671164239.2562,42369924424.4044,43320548262.2401,
Cyprus,,,,,,,,,,,,,,,,1821992841.98147,2123288161.03497,2510794981.38184,2788982329.6002,2954294798.07782,3121829062.48853,3175155678.8256,3539998831.30087,3797299582.94404,3968389395.52474,4203026479.29633,4275906080.52939,4508765811.88914,4982483992.97166,5326440267.75628,5803269553.48753,6378752353.17513,6581393344.82302,6276099032.2153,6704933713.37664,8653717353.838,8974909187.326,9198202306.77449,9861352247.11653,10273249370.2771,11097412170.2241,11712613018.6928,12073770383.1367,12600151133.5013,13506504043.484,14034596314.4637,14584180034.469,16005854434.5751,17320551504.7064,16190243934.774,16930969110.4335,16781781784.4359,16319338459.4989,15176242874.188,15211291263.423,15641946175.2618,16334012992.1782,17061525918.0697,17622696539.8383,18145830571.3907
"Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70552115841.2423,55434431741.0488,60318885548.2593,61069172658.8745,63623100072.7121,66578089614.4197,71594413098.0059,73662613064.0788,73211629334.1407,75457437198.5027,76665924889.3172,78854292930.1535,81186915030.6961,85068946107.8797,88031887736.8581,90927022106.3428,94361106380.3781,98311049439.1819,101150262455.975,100518319739.538,101575065778.278,101831947949.398,100597122772.718,101114342935.212,102931944023.038,106734491378.179,110616522455.363,115318052699.694,118988179540.867,122612124147.436
Germany,,,,,,,,,,,874805932136.302,922764670345.258,972466184640.329,1000389359399.72,998573287984.356,1035811506965.64,1080225750987.6,1126157747521.28,1166552739839.82,1204606503802.32,1222791866289.59,1218236243974.24,1205983190798.55,1222948956666.91,1246826701259.37,1269918993715.58,1318459934911.92,1365429971960.58,1401717860106.05,1444289365216.69,1505240449966.05,1570904247532.89,1616901443649.66,1617901376454.83,1640899980754.05,1666298426282.03,1692896811146.92,1705496036885.88,1730094543658.73,1775091794488.64,1804490008682.37,1826088692076.32,1800690234066.66,1808289770816.39,1819889063750.18,1833688228826.05,1858486717167.26,1853886991314.74,1860286601209.25,1858486717167.26,1871685912574.68,1906483791376.06,1934882060282.93,1941881627364.2,1962280383902.94,1999878092033.16,2045275330963.16,2072673654583.17,2099072045398.01,2132869991394.21
