Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Benin,1261379992,1301149710,1256552668,1316110334,1403787989,1478220622,1535036605,1549894355,1603939197,1644056810,1678524474,1649587927,1764327617,1840553285,1910814850,1805030960,1824902060,1915283341,1940596131,2069082969,2201497601,2419825825,2468049463,2342276164,2483600902,2694223083,2757708928,2720182462,2821564055,2712294463,2970804312,3109855174,3130552180,3381092960,3434558043,3648288034,3808090968,4054320031,4250203579,4483265732,4744784810,4994535144,5206142771,5381871268,5628892033,5752024265,5966035995,6308928319,6661160378,6794184851,6916757693,7163111997,7459598189,8000412747,8519968378,8726455086,9108461689
Bermuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7163899000,,,,,,
Bhutan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688049780.7,744966288.9,812850985.2,868687073.9,919303919.9,993431167.9,1072708457,1252705965,1294653437,1362477960,1497491569,1603852481,1657934958,1711012885,1808897124,1886670962,2025175951
Bolivia,,,,,,,,,,,6550246609,6932946483,7455971639,7878911971,8134247116,8708077374,9121430357,9491363510,9644261929,9571440120,9239703639,9897341628,8302169878,8257857861,7938465824,7688456554,7513513337,7848055092,8108963901,8452555150,8878393774,9399920788,9672144991,10071182515,10585573009,11061441503,11662873881,12208530375,12894290138,12891781298,13176345948,13409864507,13739607474,13940855274,14409426159,15115340282,15896820780,16582485401,17689148359,18179103453,18785524235,19638842116,20346863092,21698062267,23232774994,24891108276,26337020765
"Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16194426963,17111465614,18177168483,17692417462,17443652333,17456743560,17290921414,17796918447,17889893291,18382780690,
Botswana,,,,,,,,,,,,,,,,1063530377,1176768463,1318122362,1507046225,1690131076,1814493746,2127362247,2369708673,2551262602,2631156586,2803828321,3053431713,3253425792,4097847401,4530343136,5165442664,5802458700,6030517961,6397242303,5901426461,6603181242,6681912572,7381052985,7843593807,7987935120,8038919021,8367241777,7930333265,8607107617,8729851851,9372587380,10235716367,11180564750,11957970148,11517219523,12237098092,13455694940,14199498285,15363837354,16057713942,15782935932,
Brazil,247650000000,273099000000,287344000000,289857000000,299960000000,309119000000,306814000000,326117000000,367186000000,405381000000,442690000000,494553000000,555672000000,631048000000,690880000000,722379000000,791747000000,826904000000,847534000000,901972000000,978262000000,926892000000,922606000000,883694000000,930543000000,1008910000000,1100350000000,1148390000000,1143970000000,1300280000000,1162470000000,1185150000000,1183720000000,1231980000000,1279910000000,1339070000000,1380720000000,1419980000000,1406310000000,1402310000000,1473740000000,1492370000000,1541790000000,1558780000000,1655750000000,1707340000000,1771150000000,1876630000000,1958500000000,1957710000000,2144020000000,2236500000000,2291720000000,2383910000000,2376500000000,2283530000000,2203050000000
Brunei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9490220609,9593609021,9895418335,10366299817,10397872754,10724927173,11205265273,11527788412,11358194866,11294758343,11639492116,11971150348,12299643564,12775897690,13146904070,13213206307,13264408434,13847739934,13920733887,13653065024,13415477624,13606894023,13759917578,13929719235,13859333024,13678345219,14251451505,
Bulgaria,,,,,,,,,,,,,,,,,,,,,28041291773,29623296583,30383113788,31547700423,32712786317,33539110899,34836710013,36764992063,40452747221,38678453925,33318722242,30049600985,30369595806,29882001170,30364129932,30850854061,31222039571,31140215136,32510801460,30823177676,32019993984,34219573109,36931345179,38645154118,41003962166,43602598593,45324489874,46494443799,50411787800,48957467478,49555704616,49923351084,50899625627,50887935953,52268688849,53516435485,55981474555
"Burkina Faso",,,,,,1283065664,1296843494,1411412940,1455267699,1484965808,1492505906,1511812527,1544701041,1554931303,1678861470,1710515584,1863086479,1851901006,1960685357,2038048429,2061063106,2140654356,2344893001,2352021231,2317345093,2513738981,2716706863,2707105550,2859849981,2923050468,2912282617,3174564708,3179804352,3281874983,3320547513,3522134451,3937480054,4171241321,4475548814,4803402463,4849898912,5178295414,5418749774,5840091117,6099939383,6645840883,7085307613,7469648747,8014305926,8246950040,9202852644,9241348496,9751517338,10260335622,10522084927,10940182043,11663888901
Burundi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404316256,1476559126,1454787254,1484761085,1471946725,1533607957,1505778930,1567016409,1602289605,1704925231,1790069079,1883783436,1935168987,2014764469,2096707684,2189587633,2297743988,2406272640,2306487246,2282308772
"Cape Verde",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525922640,1618403917,1598572541,1591147122,1663393213,1675166486,1702022274,,,
Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3605991251,3773950725,4039657615,4217523971,4672683722,5052824963,5449591879,5754065720,6281681425,6917019789,7789370984,8646499048,9586721038,10140539604,10152612523,10727606651,11477752123,12237546861,13046224068,13963844802,14874686977,15892830711
Cameroon,,,,,,,,4143099618,4476350240,4817809364,5034069521,5352469259,5591403500,5516490135,6141559153,7019815553,6612895644,6548594954,9475207929,10358575167,9006251289,11409869935,12654299607,13612978561,14996459525,16271153088,17675094861,17302234711,16096952361,15570327259,14278127037,13434216976,13156413472,12094554146,12260935774,12765775195,13391499464,14093376897,14980308223,15647688949,15970895919,16569766097,17430358803,18555785286,19502737599,19873809383,20825553428,21276179840,22050754191,22766641598,23358489264,24319979301,25293105719,26588672059,28510443236,29966917214,31410697911
Canada,311603000000,320799000000,343727000000,361379000000,385732000000,411414000000,438453000000,450967000000,475727000000,501838000000,517610000000,539007000000,569148000000,608330000000,630097000000,641465000000,672822000000,693968000000,718857000000,744271000000,760313000000,782039000000,755875000000,779751000000,824681000000,864219000000,880468000000,918959000000,958125000000,978328000000,978423000000,960577000000,966601000000,994318000000,1037190000000,1066070000000,1084400000000,1133650000000,1175150000000,1235610000000,1308590000000,1329240000000,1373500000000,1398740000000,1445890000000,1493540000000,1539740000000,1573200000000,1588650000000,1538580000000,1581500000000,1632330000000,1662920000000,1708470000000,1750420000000,1769360000000,1798230000000
"Central African Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1874964056,1922306363,1995649833,2060686444,2147101367,1357233249,1372001404,1438333859,1498490939
Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7524588935,7521431771,8987413560,10302348837,10392916546,11330227039,11696588610,12544738040,13015097112,12234348860
Chile,28948544143,30514023094,31734988688,33592139067,34399982920,34600952763,38254961352,39471496612,40896766313,42593621773,43646458613,48311116503,48109118405,45617388328,46476478496,39530977851,41232086339,45827260793,49165217381,53267774167,57482566314,60669371576,52300714859,49126667953,50385670518,51648307886,55256456098,60155132802,64563536491,71728792403,75189298209,81163310728,91156351734,97839937752,101731000000,111410000000,119799000000,128875000000,135461000000,134171000000,140469000000,145423000000,149159000000,151954000000,159033000000,166933000000,169044000000,179230000000,194579000000,193001000000,203016000000,217837000000,232949000000,243429000000,250413000000,258439000000,262011000000
China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6074550000000,,,,,,
Colombia,36351614782,38238320229,40297776158,41393032204,44198101360,45104983786,47648691036,49124937303,53005983190,56032618392,59183306083,63013664138,67773991919,72743085920,77337679964,78335998119,82234737593,86268771454,93691502313,99187679896,103650000000,105404000000,104443000000,105511000000,108504000000,110806000000,118297000000,123855000000,129813000000,132667000000,140550000000,144821000000,152699000000,157746000000,169620000000,178568000000,181502000000,187509000000,189468000000,181533000000,188772000000,191406000000,195758000000,201945000000,212507000000,222115000000,237131000000,252763000000,261020000000,266447000000,275805000000,291268000000,304923000000,321013000000,337023000000,352748000000,360288000000
Comoros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448989410,456551030.7,465630778.1,473860345.8,488017312.4,501378325,508596692.3,507494129.1,517875153.7,529642819.4,543541498.5,559008874.1,580383218.8,593406786.4,,
"Congo (Kinshasa)",14493145662,12873284290,15876283567,16649797978,16579826363,16820373777,17930177474,17760433371,18512137056,20216347676,20171130290,21385118649,21447117416,23209712635,23932893145,22672112869,21279903116,21268803975,20467115172,20474242398,20694138296,21037082632,20859567046,21207773983,22411359006,21942216379,23911548841,22851993295,22917795123,22871694414,21180750362,19429169392,17289076711,15373008666,13848711403,13625602736,14693319138,13792898399,13678263527,12612542735,12710778636,12062980518,12638603486,13444364084,14280688021,14960826720,15919914582,16808151198,17320085490,18356234155,19612504708,20790651700,22224374210,23387554344,25774298286,27850236696,28278536207
"Congo (Brazzaville)",1953087322,2111790965,2219251619,2130277076,2210466531,2290993241,2324481623,2389395940,2563338317,2746755395,2908504739,3141550473,3433687565,3637028875,3957671148,4242560878,4244816995,3867824618,4076364199,4404083304,5082231877,6201228869,7543459053,7812325656,8545732862,8468503438,8473384053,8495877277,7673652646,7685535984,7341030094,7652395408,8186366627,7574395067,7554649722,5616456018,5497892898,6701038667,7787888905,6837214635,6198787911,6792597828,7046775346,8157938192,6421415672,6405935888,7129405542,6325945632,7557681719,8790500345,9024207605,9108975109,11149508272,12308440441,14671317949,19317392146,17897171083
"Costa Rica",3772144138,3730215371,3996426513,4200080841,4356163092,4774914759,5147427312,5432249798,5889609870,6257448480,6744197586,7206893265,7683354592,8305860540,8796420380,8897058733,9396748117,10280254194,10862505318,11351501899,11349994122,10406151174,9084428420,10142544567,10973342020,11167255895,11895493069,12727561941,13145126206,13777637704,14697201548,15224066964,16629569208,17810389509,18821256550,19448707781,19769163585,20778112461,21878436379,20495628530,23273645883,24097373055,24904120224,25973927362,27196838626,28371035170,30707333932,33406040470,35197993791,34346121071,36060012377,37557745911,39440242794,40103371186,41386447825,43180781560,44638603453
"Ivory Coast",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22797097965,23488044080,23972203265,22886885397,25516226982,27409690101,30436527254,33041339481,35974568918
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39533048629,41773870321,44670266164,45228145048,44189123385,45950514469,47561559087,50176202412,52083522015,55081420475,57093262225,59685070829,62941422374,63760676894,58750854721,57989400236,57867484149,56458365298,56400116159,56140791589,57864213308,58092740674
Cuba,,,,,,,,,,,19207121149,20855780258,21862268984,22613161049,22836339170,25000105424,26356589107,28651272607,30542468082,30879076305,29375918963,35157582732,38289974009,40378722750,43606867698,44220685068,44291840657,43219084234,44949492778,45323484513,43713512277,39183146175,34793095421,29587934976,29776625511,30310171301,32766162775,33703708164,33823310632,35893413016,37951044396,39329810554,39796578127,41398450459,43722960422,48741189883,54780977347,58492793349,60918737631,61256008645,62895900000,65125558764,67191192896,69151231524,,,
Cyprus,,,,,,,,,,,,,,,,3852007993,4630072435,5455649282,5871359991,6420403940,6805131365,6959016224,7370682560,7689276795,8380509668,8802736331,9114171103,9874262781,10720979486,11600043770,12470038546,12571494529,13693904015,13814835930,14583762229,15270634881,15492769591,15776825389,18053472088,17344168129,17957752188,18670601606,19617686037,20260234539,21090299384,21838153479,22711127630,24335611554,25158965592,24901474094,24790941457,25646761124,24069835758,22269434345,22157657318,23304172730,23191555905
"Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127358000000,126996000000,130680000000,137650000000,142702000000,141795000000,141220000000,142675000000,148702000000,151816000000,153056000000,158819000000,164343000000,175155000000,184254000000,193682000000,198866000000,187961000000,191445000000,195343000000,196683000000,196091000000,199554000000,209029000000,215915000000
Denmark,,,,,,,,,,,151129000000,155483000000,161502000000,168570000000,166006000000,163489000000,173357000000,176345000000,180083000000,185707000000,185436000000,182726000000,188210000000,193461000000,200595000000,208412000000,219156000000,220431000000,220001000000,220734000000,223456000000,226417000000,231744000000,233336000000,246067000000,254517000000,261356000000,269555000000,276296000000,285117000000,292258000000,296580000000,298615000000,301429000000,312678000000,321161000000,335035000000,335744000000,336052000000,319191000000,327262000000,333118000000,334379000000,340532000000,347805000000,352474000000,354734000000
Dominica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333705481.2,355114070.7,345463620.2,375778417.4,383501690.3,389217515.8,418885477.9,442055822.3,477412860.9,476510102.7,484383222.2,482599289.1,478117836.5,473018685.7,495630653.7,485893230.6,490290264.9
"Dominican Republic",4140343976,3989835464,4665760104,4989942739,5344890091,4714859149,5312860511,5490575137,5510917331,6101891481,7320058438,8162236902,9204884942,10213637583,10777586935,11351766007,12104052185,12500432197,12990562387,13711957371,14193809650,14681320069,15076432064,15731559589,15944457244,15199820122,16050503211,17481666955,17645504790,18661723341,17711127763,17976778383,19846729001,20901227900,21527776802,22703108228,24525522743,26455031528,28248560068,30057664580,31838586338,32385581667,34301103271,33335564859,33044949719,37349459057,41576585006,45451037466,47598598296,48028314891,51997530108,53494345398,54952171364,57078889287,61304719467,65900882080,70004957996
Ecuador,9938124756,10064094603,10560242799,11057364918,11931489841,12561899380,12519355001,13105538682,13343691173,13990080621,14931975856,15824380892,16606736232,18646542040,20792111131,23527023533,25161154174,25495980665,26847494498,27626132019,28643152240,30149368364,29929963844,29825293230,30245778051,31002323743,32122046009,31730341720,33427944513,33726975871,35035654011,37071610101,38378046647,39560276163,41403722580,42486545769,43089181806,45126323659,46402779218,43168616046,43094637636,45918730018,48241953449,49425606943,53293698324,56425568476,59126218750,60391933879,65226854712,65839541815,68509925400,73829256572,78076338222,81965183042,85161893168,85164416008,83744447751
Egypt,,,,,,23359876921,23615680581,23841687351,24510285107,26036010290,27501492261,28434418142,29045706495,29076101547,29801196962,32183175889,36701541639,41261122987,42968892232,44840873976,48905199613,50376532480,55632562303,59859933136,63488574093,65549004523,66468895369,75649248417,80254122257,83685848971,87354355938,89626752820,93768428311,96041050476,100886000000,106070000000,111981000000,118641000000,123635000000,130782000000,137575000000,142683000000,144644000000,148904000000,154769000000,161683000000,174139000000,187236000000,200496000000,208284000000,214526000000,216950000000,226775000000,231700000000,238596000000,249298000000,260189000000
"El Salvador",,,,,,7503488837,8048607467,8475354438,8756227289,9061330393,9330485280,9687288139,10267644143,10753179246,11226797604,11551314529,12302630754,13081538715,13690259601,13187327099,11496417144,10251529012,9551423410,9680540266,9816164048,9932540356,9933738755,10197828907,10405305449,10516706263,11028995259,11418341151,12391743371,13325717969,14199996672,15124314342,15357141392,15958564476,16573896411,16981670420,17414347412,17708525836,18059357206,18367632709,18698288941,19369413399,20236017064,21033463316,21408597668,20558925027,20880140000,21306604466,21465719450,21789119167,22087139395,22559523005,22997220176
"Equatorial Guinea",,,,,,,,,,,,,,,,,,,,,154855564.1,150389301.1,149032094.8,169711146,174627110.5,195144016.4,191170381.1,202742559,206749302.9,202795219.6,215988729.6,216428438.4,295775695.3,323954015.2,342935641.6,389579167,645964371,1677179090,2009353304,2600978257,2908822576,4404011214,5437986659,5581662385,7067526827,7106353790,9830213050,11565262758,11847917108,12461391947,9569119907,10323716900,11551399335,11426126161,11476500630,11977863359,
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179352295,1338031346,1622573940,1689336317,1802819256,1958054121,2013493728,2019512387,1940508382,2102354560,2154581245,2090653583,2114249855,2182173551,2164608815,2199110101,1978027526,2053732630,2097411538,2282596777,,,,,
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13632742610,14369806606,15243488670,16237582419,17322885549,19131954278,20810189014,22000892515,21163883327,18473891004,18457311665,19916952357,20993470419,21664297756,22182545805,22652441148,23138127684
Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29825574928,,,,,,
"Faroe Islands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2384392100,,,,,,
Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3043130949,,,,,,
Finland,54004823190,58074842615,59747650677,61643196445,64819125056,68215156046,69806109021,71211951487,72773423713,79715649407,84009021197,85956597780,92509268606,98939430289,102153000000,103725000000,103969000000,103887000000,106968000000,114827000000,121037000000,122021000000,125453000000,129373000000,133702000000,138786000000,142954000000,147966000000,155972000000,162400000000,162772000000,151896000000,145267000000,143245000000,150589000000,158338000000,165346000000,177143000000,185869000000,196111000000,208006000000,214692000000,219076000000,221371000000,233180000000,238948000000,249939000000,261246000000,262782000000,243706000000,251157000000,255315000000,251840000000,249491000000,249316000000,249831000000,253241000000
France,,,,,,,,,,,,1107310000000,1156460000000,1228110000000,1279600000000,1267760000000,1322750000000,1367760000000,1422800000000,1475120000000,1502850000000,1518470000000,1551000000000,1560940000000,1581810000000,1615550000000,1662060000000,1710170000000,1788160000000,1861520000000,1915550000000,1934770000000,1969590000000,1959650000000,2001490000000,2042530000000,2080800000000,2136700000000,2214020000000,2305520000000,2390470000000,2435480000000,2443830000000,2469610000000,2543450000000,2591700000000,2659880000000,2724720000000,2731370000000,2642340000000,2700870000000,2763630000000,2744880000000,2760180000000,2784370000000,2822690000000,2873360000000
Gabon,2207687992,2523768104,2681499716,3504343531,2907726532,3140500048,3308561462,3421550261,3503589853,3872797170,4264524357,4640298676,5180712761,5632391147,7635342435,9326295509,12849770048,11285795688,8164682965,7830830846,8011678197,8528093499,8304225672,8766198068,9881877656,9616314650,9725930265,8082595822,9120004163,10090960828,10109517447,10772079039,10205169169,10517421864,11188962554,11627616734,11916400591,12614577493,13431745548,11976469849,10925301631,11780393411,12195207340,12205944975,11524600503,12528884486,11472361406,11919508479,11313809646,12255478807,12472296425,12801334375,14441685921,15512390019,17518515030,17476268985,18132867223
Gambia,,,,,,,,,,,,198235844.9,197311676.3,218907012.1,233972367.5,266309362.8,290912840.4,302049165.6,314563680,305409732,322032161.9,333888266.4,324786813.9,346768638.2,392494934,432103268.8,469923787.5,473191885.6,440339959.3,426909042.4,431064815.9,470808389.9,488533733,503726820.4,505459952.4,512237902.4,524314781.2,542938133.9,560699562.1,593981739.5,625663370.7,657283581,626807648,680961100,729276084.9,718939101.2,722021878,749719382.4,809921823.9,886031851.5,944381893.5,895321376.3,944917485.8,985676926.9,982267102.5,1031975101,1053792061
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11279109241,,,,,,
Germany,,,,,,,,,,,1541990000000,1589140000000,1656100000000,1735780000000,1751380000000,1737670000000,1825320000000,1884760000000,1947330000000,2024140000000,2053430000000,2062620000000,2052760000000,2090050000000,2156590000000,2207080000000,2254360000000,2284030000000,2380070000000,2476820000000,2609220000000,2727780000000,2776060000000,2744720000000,2793390000000,2835320000000,2861550000000,2908480000000,2954950000000,3008180000000,3103190000000,3150120000000,3138530000000,3125560000000,3213880000000,3242470000000,3390090000000,3491980000000,3511930000000,3357460000000,3484420000000,3630610000000,3642150000000,3661980000000,3714550000000,3777550000000,3828400000000
Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24817364492,25907784165,28323193165,29712494274,31640997973,35515218918,38007875700,41772708599,42754566279,45107177944,46582687213
Greece,57127000531,63592687103,64602655222,71166004529,77053941564,84205830021,89347828590,94259156413,100570000000,110457000000,119686000000,129658000000,142760000000,154312000000,145488000000,154105000000,165086000000,170127000000,181740000000,187940000000,189759000000,185899000000,184026000000,181328000000,183220000000,187284000000,187261000000,184041000000,191619000000,199154000000,201466000000,208496000000,210483000000,206589000000,210874000000,215295000000,220735000000,230796000000,239519000000,244004000000,252406000000,263566000000,273042000000,286844000000,301077000000,300700000000,315555000000,323466000000,321079000000,309661000000,293229000000,264629000000,253820000000,243696000000,245389000000,245167000000,245400000000
Grenada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731138259.3,,,,,,
