Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Afghanistan,8.931576729,8.931576729,8.931576729,8.931576729,9.311552048,9.311552048,9.311552048,9.311552048,9.395825386,9.395825386,9.380047798,11.88191986,11.46037197,11.81802368,11.78563404,11.86822987,11.85321522,11.83810997,12.22490311,12.20908356,10.18297291,10.44741726,9.209225655,8.255854607,8.243256569,7.816738605,7.806364536,7.795711517,7.510738373,7.499505997,7.207471371,7.194138527,8.865242958,13.4670248,16.62822914,19.50055122,23.32995224,26.58165359,29.02528572,34.80197525,34.87000275,36.03067398,36.26258469,37.28752899,37.35446167,35.47879028,35.7117157,34.76741028,34.97294617
Albania,30.41034889,29.27042389,28.51047325,26.6105957,24.33074188,21.29093742,21.29093742,21.6709137,21.6709137,21.6709137,21.68295288,22.09700775,22.14779282,22.19389343,22.25356674,22.31822205,22.34379196,22.37182999,22.40965652,22.44726563,22.86951828,22.85940933,23.26752663,23.22452164,35.05482864,35.44369507,36.4174614,39.17852402,40.8745079,43.55383301,43.07334518,51.0343132,54.91524506,56.66295624,60.05226517,59.4196167,60.68312836,62.67492676,62.10822678,63.78125763,65.54302979,66.74234772,69.22642517,70.66046906,69.36923218,69.29788208,69.13978577,69.74689484,66.82601929
Algeria,36.31771088,36.31771088,36.31771088,36.69768906,36.69768906,36.69768906,36.10628128,36.86623383,37.54191208,37.71045685,37.72487259,38.03677368,38.3410759,38.26304626,38.18727875,38.89170456,38.84731674,38.38470078,38.74973679,39.38683319,39.61920166,38.93852997,35.0655899,34.92002106,34.89431,35.82326508,35.7930603,36.16893387,36.27189636,36.36346436,36.71224976,36.47359848,37.51154709,39.20713425,43.86605835,47.77706909,50.99770355,52.53372192,52.44657135,53.46411133,53.40743256,52.9292984,53.1657486,54.24764252,54.86428452,55.32147598,55.74180603,55.75014114,54.16198349
Angola,,,,,,11.00475025,13.75034904,11.38472557,12.14467716,12.52465248,12.91530037,12.93311405,13.3487196,12.98463058,13.01479816,13.04820633,13.06224346,13.88182068,13.90530014,13.92897797,13.94226456,13.94228649,12.71138287,14.44026184,14.42404079,13.99344349,13.97154617,14.3601923,14.05611801,16.09358597,15.78997231,17.44578552,18.67986107,21.15823746,22.50510216,25.80669785,28.81237221,31.24807358,32.87828445,35.79285812,36.29657364,36.51534271,40.50497055,36.14285278,36.45933533,35.66791916,34.67131805,34.43724442,33.81381607
"Antigua and Barbuda",,,,,,,,,,,,66.42789459,66.78914642,67.84874725,70.23487091,71.29525757,72.45303345,73.5896225,74.33055115,75.61537933,76.77214813,75.90756989,76.94487762,76.38566589,78.24472046,78.34642029,79.2555542,81.94168854,82.32754517,83.99551392,85.67182159,85.81435394,86.78477478,87.63134766,88.46968842,91.52774048,93.597435,93.58356476,94.40196991,94.39213562,94.70175934,94.68811798,93.86229706,92.36220551,91.5418396,94.36882782,94.33779144,94.29891205,94.54386902
Argentina,41.58815002,41.58815002,41.9681282,41.9681282,45.22086334,45.89653778,45.30513,45.30513,45.00942993,45.30513,43.57930756,42.84438324,42.79755402,41.33026886,41.12730789,41.22148895,42.04239273,42.70541,42.68699265,42.66883087,43.59410858,44.00905609,44.95492935,44.86719131,47.63087082,49.03743744,49.51817703,51.13703918,51.26395416,52.89538574,56.55412674,57.73824692,58.96529388,59.42967224,60.84896851,66.97851563,69.04740906,72.40897369,73.37760925,76.79097748,74.42503357,76.15142822,75.23036194,78.84474182,74.82894897,75.55197144,75.73405457,75.63559723,76.91986847
Armenia,,,,,,,,,,,,,,,,,,,,,,50.4078598,50.41278839,50.81006241,49.7302742,51.32255936,50.76317596,49.64073944,49.31764984,48.97291565,48.3176651,48.1837616,48.0304184,48.28077316,48.99478149,50.08030319,54.64382553,57.25549698,55.48135376,57.86287308,63.15638351,60.60188675,60.97192001,61.24741745,61.60884094,61.53298569,61.05582047,60.95173645,61.20219421
Aruba,,,,,,,,,,,,,,,,,78.1915741,78.51237488,79.23389435,79.55433655,79.88601685,79.84075928,79.78829193,79.74988556,79.68913269,81.30905151,82.53740692,82.52568817,82.92996979,84.20140839,84.36473846,88.20337677,88.37076569,85.70428467,87.894104,88.27707672,88.04782867,88.42308807,89.12033844,92.69982147,90.2279892,89.888237,90.20135498,90.59960938,90.58909607,90.57196045,90.27872467,90.2501297,90.21376038
Australia,53.22578049,53.60575485,53.60575485,53.98573303,54.87284088,46.9731369,46.9731369,47.35311127,47.73308945,48.11306381,48.2805481,48.76535797,49.28554153,49.41300201,49.94210434,50.10382462,50.58298874,51.06646729,51.16267395,51.66761398,51.74498367,52.18771744,52.64473343,52.64989853,53.50531387,53.94056702,54.76379013,55.14140701,55.10383224,56.2873764,56.73568344,57.81018066,58.06204224,58.64332962,59.29695892,59.35918045,59.74530792,58.33905029,58.76015854,60.14146805,69.93840027,69.60811615,68.76486206,69.80588531,66.76882935,66.68909454,68.48899841,66.94949341,68.49080658
Austria,59.63737106,60.39731979,60.77729797,61.15727234,61.5372467,61.621521,61.11438751,62.08576965,62.46574402,63.43712616,63.29047394,63.84987259,63.72749329,63.70886612,64.927742,65.01700592,65.0061264,65.12334442,65.11373901,65.77980042,66.18399048,65.91999817,66.60044098,65.95791626,66.38803864,66.40206146,66.44725037,66.88067627,68.58085632,70.1500473,72.54696655,72.95793152,73.82556152,74.21669006,74.45378876,74.64009857,75.01180267,75.10990143,77.81952667,80.1357193,81.1605835,81.44419098,81.82521057,81.71286011,81.38447571,81.72318268,80.38227844,79.83118439,79.70100403
