Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Afghanistan,,,,,10.10052967,10.3578,10.6152,10.87248993,11.59414005,15.2953,18.99644089,23.33513069,12.68367004,14.8291,16.9745903,19.67222977,18.9871,18.3019,17.6167,16.9316,16.2464,15.5612,14.876,14.19087982,13.3624,12.5338,11.7053,10.8768,10.0483,9.219770432,56.2834,103.347,150.4105835,154.6950226,123.6967,92.69844055,85.5533,78.40809631,83.7196,89.03111267,95.98092651,100.7304916,106.9742889,102.0565796,97.9156723,93.48584747,
Albania,,,,,,,,,,,,,,,,,,,,,,,,,,,96.45511627,97.2562,98.0573,98.8584,99.65944672,100.9958878,100.4204,99.8449173,97.96218872,98.5241394,96.61620331,101.0813065,103.8924179,88.35340881,105.0843887,104.6049271,110.169487,114.7126694,115.2282562,115.5073624,
Algeria,,,66.83663177,71.6460495,71.2855835,70.50492096,76.65753174,79.49716949,77.38980103,76.15824127,76.70287323,75.20986938,75.48905945,76.7147522,80.42649078,77.9952774,83.42777252,86.20571899,86.05187988,83.22885895,85.17379761,89.60881805,92.65437317,87.36192322,89.06971741,87.27893829,93.08615112,92.57512665,94.8079,97.04060364,95.26042175,83.12628174,99.00138855,95.17504883,97.22612762,96.53710938,95.93052673,99.8564682,104.5745468,104.6278381,112.7355194,109.9990387,112.6135025,112.1181793,110.3476181,106.9689331,
Angola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.46980286,72.3788,79.2878,86.1968,93.1058,100.0149,106.9239,113.8329,120.7419,127.6509,134.559906,132.9904938,132.841217,131.0711365,,,,,
"Antigua and Barbuda",,,,,,90.32257843,98.81080627,99.9976,101.1843,102.3711,103.5578,104.7446,105.9313,107.1181,108.3049,109.4916,110.6784,111.8651,113.0519,114.2386,115.4254,116.6122,117.798912,116.6997,115.6005,114.5013,113.402,112.3028,111.2036,110.1044,109.0052,107.9059,106.8067,105.7075,104.6083,103.5091,102.4098,101.3106232,97.89749908,93.28946686,92.9164,92.54328156,85.63758087,93.8462,102.0547867,105.6708221,
Argentina,118.4446793,119.78228,118.7063,117.6304,116.5545,115.4785233,116.6569672,115.1392,113.6215,112.1037,110.5859,109.0682,107.5504,106.0327,104.5149,102.9972,101.4794,99.9617,98.4439,96.9262,95.4084,93.89064026,97.948,102.0053,106.0626,110.1199,114.1772614,113.7509918,113.622261,110.3391495,109.8694611,112.0542297,113.008728,111.2740097,110.2306671,108.7676926,109.3871384,107.151062,104.9280624,105.796257,104.5553436,105.1472702,102.1527481,100.351799,100.7388611,,
Armenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.5932007,96.25376129,99.8353,103.4168167,94.66956329,95.45301056,103.0476303,107.4080429,102.9011,98.39411926,100.5634308,100.0056,99.4478,98.89,98.3322,97.7744,97.21662903,
Aruba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7194214,106.7226868,104.5716,102.4206,100.2695389,97.83783722,104.2582397,107.1729965,104.2918472,104.9275436,105.2785873,100.5908432,104.9691,109.3473,113.7254868,109.7116776,,
Austria,,100.8612518,99.50798798,96.70484161,97.0598,97.4148,97.7697,98.1247,98.4797,98.8346,99.1896,99.5445,99.8995,100.2545,100.6094,100.9644,101.3193,101.6743,102.0293,102.3842,102.7392,103.0942,103.4491,103.8041,104.159,104.514,104.869,105.2239,105.5788879,104.3237762,102.7619,101.2001,99.63825989,102.0470963,101.3611603,101.401001,101.2624969,101.6638412,100.5948868,101.5738297,100.968277,97.81243896,99.05896759,98.43714142,98.51783752,98.99243927,
Azerbaijan,,,,,,,,,,,,,,,,,,,,,,95.30654144,92.4556427,91.34368134,103.2308273,104.5895462,95.0802536,93.25485992,93.23609924,98.8172226,94.05400085,96.19299316,90.53392029,90.85900879,96.65538788,85.67810059,85.40493774,90.51734161,95.00388336,93.52971649,88.34544373,98.17105865,102.3047485,110.1119232,110.5853806,101.6601868,
Bahamas,,,,,,,,,,,,,,,,,,,,,,,,,,99.89022827,104.5851517,89.65885162,96.38430023,109.9499207,109.0945,108.239,107.3836,106.5282,105.6727295,111.7033234,117.3782806,118.2437515,118.1431274,120.8699112,110.8398819,,,,,,
Bahrain,,,,,,,,,,,,,90.270401,95.76670074,108.1018982,110.6669693,107.9938278,102.8462219,101.2899323,99.80233002,102.8176,105.8328705,82.98605347,103.9128876,103.7663498,104.9140472,104.4225998,103.7811,103.1396866,105.3709717,99.61602783,94.92584991,89.96411133,91.7492218,90.14143372,90.0067215,96.2633667,91.7782,87.29302979,90.05079651,97.75900269,98.24900055,95.87278748,95.67241669,97.71498108,100.4706879,
Bangladesh,,,,,,,82.06285095,84.958,87.8532,90.7484,93.6436,96.53878784,97.5678,98.5967,99.6257,100.6547,101.6836,102.7126,103.7416,104.7705,105.7995,106.8285,107.8574,108.8864,109.9154,110.9443,111.9733,113.0023,114.0312,115.0602,116.0892,117.1181,118.1471,119.1761,120.205,121.2340088,122.0441513,104.052002,105.5935669,110.567749,113.4979477,125.9059372,124.2237,122.5414276,117.8419,113.1423798,
Barbados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.13696289,89.64304352,92.00200653,89.0200119,95.69100952,96.01937103,102.2453537,102.7533035,108.618782,100.1103821,102.9637833,95.35518646,97.04917908,95.1772,93.3053,91.4333725,,
Belarus,,,,,,,,,,,,,,,,,,,,,,,,95.06008911,95.63065338,97.87529755,98.82888794,99.88916779,103.3399734,132.6342926,101.5916672,100.4211578,96.98114014,96.26830292,95.61367035,96.94663239,103.4922028,105.6065598,106.9929123,102.0986176,98.81221008,98.17838287,97.04708099,99.2469635,103.5911331,105.4323425,
