Country,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Albania,2.152164736,2.227583041,2.534265379,2.466744314,2.175658716,2.412084763,2.82307185,2.580453907,2.281148038,2.468731755
Algeria,3.38832244,3.226010699,2.967032713,3.093027138,2.487696487,2.099971483,2.513589098,2.628943314,2.986287682,3.412515123
Angola,,,,1.459323,1.56550988,1.8122,2.058824,1.887032782,,
Argentina,3.479948281,3.561816601,3.808479683,4.11445411,4.220987211,4.077903892,4.046010893,4.103112912,4.36840312,4.64662012
Armenia,3.543160447,3.361975836,3.195568275,2.99807075,2.96963274,2.967386714,3.143645723,3.1474344,3.15561118,3.395936978
Australia,5.515294092,5.72866689,5.69584492,5.565391045,5.480735923,5.757237171,5.741114008,5.778248666,5.8155634,5.749357963
Austria,5.177662342,5.319244425,5.080217491,5.124228751,5.181979597,5.085584042,5.040310966,5.005232503,5.0779482,5.274839687
Azerbaijan,3.971603218,4.357077866,4.28168025,3.433991118,3.313069251,3.65197195,3.551808378,3.42864305,3.42864305,3.854997285
Bahrain,2.894439622,3.373362098,2.920862006,2.784922728,3.12326518,3.080707179,3.001133779,3.212023107,3.45822861,3.743228216
Bangladesh,3.272337093,3.246753921,2.994066769,2.79652815,2.748334306,2.548520332,2.645351209,2.719122434,2.747095033,2.908444085
Barbados,4.013532426,4.323669846,4.299448258,4.047116994,4.093416058,4.226354505,4.151558307,3.990323231,3.8663,3.742320919
Belgium,5.692970409,5.79581435,5.699525405,5.735907431,5.856440919,5.943151279,5.997944447,6.082054222,5.999903161,5.948872152
Belize,,,,,2.382786,,,,,
Benin,3.185982179,3.41096548,3.237148195,3.31001503,3.361379182,3.192055985,2.907156004,3.2997,3.692307711,3.728205132
Bhutan,,,,,,,2.595777,2.670296218,2.725183662,3.016990655
Bolivia,2.551485266,2.532314554,2.472968262,2.578862229,2.965440463,3.309227752,3.315701162,3.213516963,2.842284377,2.431313711
"Bosnia and Herzegovina",2.889361275,2.651129608,2.5942868,2.974587916,3.221401,3.57140395,3.85777,3.4866,3.115384579,3.235609938
Botswana,3.7718055,3.888145351,3.640758388,3.335858718,3.384444297,3.565792313,3.314063509,3.220931643,3.285487386,3.47343194
Brazil,4.25939997,4.325699351,4.222827799,4.188443797,4.1368731,4.115646721,4.257830607,4.031151079,3.578263477,3.594875442
Brunei,,3.500694,3.216015737,3.212606994,3.348956836,3.445514481,3.517762369,3.5839,3.6501,3.716216326
Bulgaria,3.676304302,3.730845739,3.633234059,3.513079078,3.412549473,3.527711251,3.611207946,3.505383153,3.69769358,3.896252692
"Burkina Faso",3.626484666,3.73012141,3.863434892,3.84421405,3.695002623,3.740411672,3.32236813,3.387667637,,
Burundi,2.579103627,3.280321737,3.244166384,2.46041941,2.342935174,2.267448047,2.3567472,2.39212756,2.39212756,2.234509757
"Cape Verde",,,,2.609617,2.621438929,2.77711769,2.976405491,3.101160278,3.349184101,3.525999975
Cambodia,2.846405786,2.981212458,3.011223288,2.932791614,3.312499449,3.600636795,3.230950235,2.857305707,2.817182695,2.843903323
Cameroon,2.899258373,3.051679438,3.081018759,3.090181982,3.23644456,3.377601752,3.348991717,3.472419042,3.409965637,3.562995143
Canada,5.668886345,5.808421391,5.682820535,5.713786916,5.608405569,5.451551274,5.466611721,5.470439733,5.390121717,5.580933526
Chad,2.513577768,2.717632524,2.756495097,2.567513728,2.707523889,2.724019233,2.210457599,2.19120244,2.617310008,2.627990574
Chile,4.029999404,3.931206994,3.867748456,3.932043552,4.027158992,4.19587888,4.131004975,4.026597208,4.072575838,4.279248929
China,3.976748162,4.429279275,4.427559002,4.321955856,4.31204331,4.183871507,4.303633905,4.339201378,4.240716504,4.481382285
Colombia,3.479917926,3.70237054,3.473563545,3.340126541,3.649211022,3.410224294,3.328115741,3.476267946,3.679370701,3.825412959
"Congo (Kinshasa)",,,,,,,,,,3.202127695
"Costa Rica",4.428321466,4.569026975,4.633226537,4.69242715,4.635307128,4.641914739,4.797394518,4.789127221,4.55886578,4.590691966
"Ivory Coast",,3.297534,3.324284936,3.161079975,2.788806152,2.891627802,3.442266264,3.893030503,3.970315587,4.242517451
Croatia,4.008302808,4.13402234,4.093769609,4.012837223,4.0537226,4.058242094,4.029761288,4.003189308,4.012658119,3.972411219
Cyprus,3.603691842,3.927721494,4.057318884,4.214974317,4.105646739,4.02457645,4.042207858,4.307179222,4.119145324,3.753288964
"Czech Republic",4.62994122,4.867022514,5.138626549,5.086042615,4.816801496,4.891587703,4.882102273,4.54865637,4.668096998,4.840967268
Denmark,5.524751531,5.643694925,5.697144871,5.518916175,5.362005566,5.320335563,5.347671288,5.384014554,5.507116809,5.599947772
"Dominican Republic",2.755315588,2.891552391,2.76540055,2.60433301,2.651664849,2.558940786,2.683139681,2.947391903,2.894037559,2.825290251
Ecuador,2.829141414,2.591885364,2.473370445,2.385540454,2.706575703,2.979081,3.441598648,3.4182,3.394736767,3.380107868
Egypt,3.398593375,3.412847166,3.160861264,2.87623885,2.808672136,2.867261542,2.668311892,2.366517052,2.601121289,2.601121289
"El Salvador",2.769763186,2.654807,2.609268117,2.3380391,2.177030021,2.266265906,2.951962246,3.612202913,3.08826331,2.59731705
Estonia,4.796286245,4.938921769,4.803214727,4.749586352,4.7966787,4.90836163,4.933684293,5.005126325,5.155802438,5.316997692
Ethiopia,3.579782175,3.342902544,2.890304692,3.009297226,3.238260404,3.217899538,3.131252868,3.119853436,3.58531371,3.796591701
Finland,5.714925625,5.717550224,5.580474178,5.36768509,5.22202779,5.52625507,5.690359916,5.722247191,5.758234202,5.799993674
France,5.177741157,5.352520462,5.22186122,5.18165075,5.348092603,5.462352664,5.590369219,5.560466147,5.637704394,5.796175244
Gabon,,,,,,2.668852,3.036440501,3.234466708,2.981936416,3.17040813
Gambia,3.437878698,3.804216481,3.605912283,3.423162421,3.479947677,3.73378762,3.51894106,3.339306918,3.288191397,3.08992476
Georgia,3.134578544,3.077602843,2.700853023,2.690098607,2.724737424,2.572142,2.752247183,2.841970171,2.845066155,2.98302607
Germany,5.81811021,5.750066138,5.773699287,5.868093175,5.594990302,5.613789022,5.780365857,5.781352292,5.780066279,5.754668266
Ghana,,3.806553,3.667014613,3.763274434,3.668495575,3.499951061,3.786459714,3.709204978,3.621207135,3.668836749
Greece,3.612381443,3.756720304,3.62198803,3.295826231,3.29220841,3.329444884,3.597886536,3.738390126,3.768400134,3.859657474
Guatemala,3.22066966,3.30213977,3.221415235,3.129687518,3.117320394,3.142737041,3.139434357,3.043734192,3.280572026,3.519674805
Guinea,,,,,,2.482188,2.315844876,2.331598273,2.331598273,
Guyana,3.065776915,3.065788892,2.789229789,2.624210713,3.148045635,3.259497487,3.470757973,3.768227811,3.515062285,
Haiti,,,,,1.928571,1.873016418,2.076207664,2.17305163,2.197539063,
Honduras,2.799117386,2.917335783,2.8376945,2.809547037,2.85501894,2.782231026,2.847880892,3.261098581,3.386026646,3.084761291
"Hong Kong",4.799210198,4.73719134,4.43323835,4.459356667,4.615905723,4.701101025,4.859896181,4.753741768,4.801130791,4.801130791
Hungary,4.896951763,4.957927666,5.021301151,5.219578705,5.183209382,5.130484711,5.159280567,5.078441947,4.830156257,4.508118634
Iceland,4.654621711,4.982992116,4.9455515,4.951158898,5.111791328,5.015274009,4.877043741,4.823808489,5.094925311,5.352488021
India,5.058263872,4.838241659,4.886831225,4.695717936,4.512604737,4.445439346,4.488521688,4.006839648,4.12160725,4.591363677
Indonesia,4.697195882,4.364469106,4.204305068,4.156438938,3.93564335,3.877224323,4.131708194,4.260181263,4.255044442,4.387666044
Iran,,,,3.95334,4.046747878,4.247987027,4.241102586,4.149862663,3.966141702,3.870447636
Ireland,5.391078649,5.340618215,5.297939872,5.287778581,5.290608332,5.483525131,5.579141918,5.497522669,5.541924025,5.605788464
Israel,6.044795784,5.882761803,5.98719673,6.24173299,6.318319496,6.347296351,6.351711005,6.265788837,6.234454684,6.207016126
Italy,3.356074031,3.393113377,3.597790479,3.752039415,3.90544716,4.190991219,4.425096113,4.501879821,4.650718923,4.667933471
Jamaica,4.281509181,4.379350214,4.067629279,3.718720115,3.732710361,4.019732877,4.058247919,4.080280377,4.058763448,4.104742716
Japan,5.555380595,5.442394444,5.343193897,5.321853351,5.544706992,5.599741304,5.692491927,5.806639849,5.827437696,5.741469229
Jordan,3.920063564,4.128105098,3.657717588,3.08111812,3.040276213,3.508774114,3.775861,3.945267863,3.959839105,4.047054258
Kazakhstan,3.865990904,4.006518096,3.595770967,2.852875285,2.682676,3.023926747,3.213936036,3.224811966,3.563265303,3.915773815
Kenya,4.570766287,4.686123128,4.274288457,3.934066647,4.007631656,4.030219107,4.031791864,4.213937105,4.188407266,4.193485089
"South Korea",5.562285012,5.536983254,5.026161936,4.82422473,4.817100089,4.9360446,4.948307047,4.977447102,4.830999899,4.643499994
Kuwait,4.124234204,4.090573568,3.512986544,3.466982642,3.514400335,3.155646489,3.110435232,3.175457888,3.28920813,3.275618136
Kyrgyzstan,2.986990524,2.897567115,2.646710498,2.1761502,1.987184078,2.11328985,2.328228648,2.612739047,2.684126673,2.869744519
Laos,,,,,,,3.586966,3.456652634,3.223601404,3.367419115
Latvia,3.697778062,3.585321907,3.705492758,3.794559305,3.935541485,3.774882095,3.896960703,4.174187687,4.060648381,4.197990636
Lebanon,,,,2.415235,2.414910983,2.515022656,2.646161961,2.620798425,3.288138046,3.54192839
Lesotho,2.694840984,3.042058103,2.893541286,2.707463074,2.310459125,2.240802568,2.409828535,2.928772135,3.866631182,3.555962986
Liberia,,,,,,3.491481,2.799837257,2.8102,2.820512772,3.042476093
Libya,3.258823529,3.630929411,3.402969941,2.550124913,2.6213,2.692548,2.091204533,1.726556363,,
Lithuania,4.242290099,4.268425957,4.112768923,4.233841832,4.397999519,4.653186102,4.845877309,4.829366611,4.720027415,4.627952873
Luxembourg,4.006456878,4.095262459,4.319282756,4.555460144,4.697899882,4.768561138,4.860439894,4.991705992,5.091953341,5.152874197
"Macedonia (F.Y.R.O.M.)",3.444810061,3.481674392,3.442113322,3.522980224,3.322843976,3.216643087,3.434130956,3.72070585,3.946566089,4.098008595
Madagascar,3.176279174,3.036344594,2.993188687,2.808987637,2.731812007,2.992820812,3.163740573,3.158118488,3.276069269,3.551583716
Malawi,,3.89387,3.464114458,3.446313775,3.671171233,3.397288728,3.196064369,3.077871361,3.010727262,2.964733939
Malaysia,5.309525361,5.099407926,4.725517025,4.666029254,4.863468669,4.863669625,4.879107878,5.20590134,5.338042908,5.250329828
Mali,3.48322149,3.69576236,3.647669475,3.513188443,3.70504363,3.622718253,3.425363429,3.5977884,3.666960979,3.748433373
Malta,3.580284232,3.844803441,3.659209161,3.5438926,3.5893277,3.678946,3.96564853,3.927513664,3.944478158,4.212428365
Mauritania,2.154338581,2.457922293,2.321086603,2.03151971,2.255374298,2.72273282,2.505860147,2.688346708,2.446062402,2.07077162
Mauritius,3.738047138,3.956224825,3.493154627,3.304124162,3.472334207,3.437543606,3.38709845,3.37911234,3.391975025,3.617435915
Mexico,3.805157351,3.672031774,3.707956149,3.801555111,3.952081085,4.034777744,3.998104131,3.93985811,4.104854343,4.262677335
Moldova,,,,2.970402,2.66709401,2.439802709,2.591921103,2.721685186,2.729607135,2.759477151
Mongolia,3.326475155,3.206954216,3.017435363,2.864850947,2.872030136,3.150289192,3.290769249,3.118718542,3.038611078,3.184299237
Montenegro,3.236111111,3.504385307,4.106674919,4.38837735,4.109364341,3.919797148,3.966545992,3.925603579,3.805947756,3.645519036
Morocco,3.576029408,3.495760956,3.163719926,3.135078203,3.231626,3.151212278,3.206694715,3.456655975,3.231909926,3.123423837
Mozambique,3.091241314,3.071652045,3.180850272,3.311820584,3.137466541,2.922634034,2.780248217,2.924452993,3.023386482,2.848702741
"Burma (Myanmar)",,,,,,,2.158919,2.341637053,2.416156201,
Namibia,3.008659794,3.20816561,3.270981139,3.412059454,3.358926108,3.367794315,3.483289933,3.46338303,3.455416045,3.533415019
Nepal,3.198049302,3.105232571,2.54082739,2.10325603,2.10539437,2.249292077,2.3921141,2.580318325,2.501863149,2.401060275
Netherlands,5.573653833,5.689781088,5.703368536,5.630634019,5.680646903,5.739635556,5.756698399,5.866153548,5.974177387,6.048815036
"New Zealand",5.211865534,5.134485328,5.399182422,5.326787978,5.239185491,5.412376014,5.293130962,5.256331914,5.376415939,5.561717959
Nicaragua,2.573039191,2.719294891,2.876946207,2.5442533,2.285221878,2.656753803,3.057276547,2.706755845,2.335697953,2.335697953
Nigeria,3.946029293,3.625208104,2.884751043,2.824856695,3.238316935,3.23275087,3.09927539,2.803376804,2.522500597,2.677147471
Norway,5.077927669,5.0441034,5.120080836,4.999338075,4.726590812,4.873904506,5.104469706,5.199819605,5.395786662,5.409489277
Oman,4.291666667,3.999039562,3.758032352,3.882250588,3.752018018,3.545364619,3.599303,3.368540736,2.937621107,3.241333324
Pakistan,3.677259462,3.670164156,3.551992451,3.414193118,3.409865947,3.505487179,3.5660178,3.353981492,3.206324235,3.579191158
