Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Afghanistan,7.111708641,7.111708641,6.951365471,6.951365471,6.951365471,6.951365471,6.951365471,6.951365471,6.951365471,6.951365471,8.984933853,8.494701385,8.255245209,8.010715485,8.02100563,8.726019859,11.12757969,11.68424606,12.06615639,11.54350376,12.09193802,12.35873795,12.61000061,12.94986248,13.21535778,13.76067448,14.06224823,14.08850098,14.47730923,14.7843504,14.56649494,14.63718796,14.70241356,14.76158428,15.0769062,15.42747879,15.94772243,16.93960381,19.29781532,23.58016586,26.93164635,27.65657997,28.54904747,33.39276505,36.18310547,37.28011703,28.49617004,34.14784241,33.01709747
Albania,36.8910675,36.8910675,36.76521301,36.76521301,36.76521301,36.63935852,36.63935852,36.63935852,36.51350021,36.51350021,36.41243744,36.31840897,36.08218765,35.97000504,35.87852097,35.78326035,35.55503464,35.48497009,35.42351532,35.36366272,35.60063171,39.53568268,46.28380585,46.79987335,45.07891846,46.88087463,47.4992485,52.13354874,55.86858749,58.03460693,59.62331772,61.21820068,62.62810516,64.93234253,67.98053741,69.84157562,70.56994629,73.99936676,75.01638794,74.78074646,74.75357056,75.34081268,76.31201172,75.02307892,75.83403015,76.03229523,71.80996704,68.91938019,69.86567688
Algeria,24.66234016,24.53648567,24.53648567,24.41062927,24.28477287,24.28477287,24.28477287,24.28477287,24.87709618,25.07453537,25.46912003,25.394804,25.52611732,24.64411354,24.15341949,25.1183815,26.88301277,25.07695007,24.02840042,24.32773399,22.93037224,21.88745689,22.62197113,23.69415474,23.98761559,24.6256218,24.92624664,25.57519722,26.07889557,26.52241898,26.39772415,26.4203434,27.50141525,29.67103386,35.58364487,35.32548904,34.23297501,34.6750145,34.93164063,36.1423378,36.13227844,38.98455048,38.82590485,39.04078674,38.2456665,36.58817291,37.01561737,35.99919891,36.01099396
Andorra,97.44797516,97.44797516,97.44797516,97.44797516,97.44797516,97.44797516,97.60478973,97.60478973,97.60478973,97.76160431,97.77059937,97.78020477,97.7884903,97.79318237,97.79781342,97.80053711,97.80233002,97.8045578,97.8067627,97.80917358,97.80973053,97.80929565,97.63684082,97.63748932,97.63804626,97.63946533,97.63925934,97.63917542,97.64147949,97.91176605,97.64833069,97.38913727,97.92695618,98.19777679,98.46646881,98.21225739,94.08333588,98.22603607,98.23124695,98.22747803,98.01937103,98.0178299,97.76816559,97.77275085,98.02641296,98.03034973,97.76941681,97.76589966,97.7651825
Angola,,,,,,13.45497036,13.8325386,14.0842495,14.46181774,14.71352959,15.08180523,15.07132339,15.05556011,15.03437042,15.01635361,14.99798203,16.88630295,14.44840813,13.60741234,14.45963955,14.83253002,14.61266136,15.2318716,16.05648994,17.02474022,17.4372406,25.92257881,15.14963531,15.97981644,14.87884903,14.41058159,16.02577019,15.51953602,15.88406181,16.42888641,17.45375061,16.16825294,17.29382133,18.0604248,18.61163139,19.23595619,23.40476418,24.24149323,25.88850021,30.91179848,29.52433205,16.72126389,15.02172852,13.23329926
"Antigua and Barbuda",,,,,,,,,,,,84.14354706,83.61196899,84.15343475,85.0585556,85.22309113,83.42797852,83.80875397,84.20765686,86.02536011,85.58744049,84.87462616,85.10467529,85.68000793,86.45070648,90.80397034,88.25315094,87.53065491,86.66491699,87.06422424,87.40726471,88.2483902,88.65222168,88.87804413,89.05891418,88.85483551,89.98749542,90.83612823,90.3949585,89.32437134,89.37319183,88.56799316,88.78917694,88.96009827,90.90844727,90.93109131,91.33557892,91.3343811,91.32722473
Argentina,26.97324753,26.84739113,26.72153473,26.72153473,26.59568024,26.34396744,26.34396744,26.41555214,26.61299324,26.68457794,26.60968781,26.86258507,26.15716553,25.80578423,25.66000366,25.64200974,25.4905777,25.34742546,25.00690079,25.23540306,30.21712685,29.24814034,31.19761086,30.81669617,30.50167847,30.18595695,30.21237564,30.67569733,30.5811882,30.70218468,31.40361786,32.52497864,32.7685051,34.34074783,36.67966461,38.03123856,39.57190704,41.11942291,43.04582977,42.86288834,43.71118546,45.21471786,44.99679947,45.80084229,45.36951828,45.73256683,46.73499298,47.6947403,47.22750473
Armenia,,,,,,,,,,,,,,,,,,,,,,51.95593262,51.99363327,52.04704666,54.51605225,56.42362976,56.83625412,58.56064606,57.72219086,57.94042206,58.37574005,60.97857666,61.38661957,62.70402908,67.08328247,68.99912262,70.35918427,71.98780823,72.53064728,71.11515808,70.88820648,71.78070831,72.43904877,72.31286621,72.693367,70.67350769,69.63466644,69.75147247,70.17831421
Aruba,,,,,,,,,,,,,,,,,81.40288544,81.75080109,81.47670746,81.93634796,84.88124084,85.60784149,85.05682373,85.23593903,85.23930359,86.52479553,82.42172241,82.96977997,84.00732422,85.70649719,87.01938629,86.28372955,89.50511932,86.41288757,88.31214905,85.33965302,88.66906738,87.45315552,83.99423218,89.01765442,91.79194641,88.8562088,87.131073,92.15560913,92.177742,92.69140625,92.68169403,92.4641037,93.05174255
Australia,71.63326263,71.63326263,71.63326263,71.63326263,71.63326263,71.63326263,71.63326263,71.63326263,71.63326263,71.63326263,71.65068817,71.66098785,71.66306305,71.65589905,71.6478653,71.64059448,71.81422424,71.81344604,71.81375885,71.99187469,73.11064148,72.84333801,73.14643097,72.91374207,73.48651886,73.5103302,75.4477005,76.04398346,75.53794098,76.11945343,75.06446838,74.77593994,76.35997009,76.94606781,78.04695892,79.58148193,79.84925842,80.91157532,81.63521576,81.31880188,82.37553406,83.4564209,83.38803864,83.60785675,83.57913971,83.23396301,83.20098877,83.99558258,83.68452454
Austria,82.66364288,82.66364288,82.78949738,82.78949738,82.78949738,82.78949738,82.78949738,82.78949738,82.78949738,82.78949738,82.90658569,82.89855194,82.89559937,82.90065765,82.9039917,82.91168976,82.919487,82.92366791,82.92842865,83.06944275,83.07418823,83.07845306,83.20951843,83.19909668,83.33690643,83.33602142,83.48347473,83.27415466,83.62887573,83.63208008,83.78979492,84.36363983,83.96469116,84.3902359,85.61737823,85.61608887,86.15505219,86.5597229,88.22135925,87.78063202,88.97956085,89.62495422,89.22919464,89.80865479,89.61940765,89.43630219,89.61943054,89.82059479,89.80950928
Azerbaijan,,,,,,,,,,,,,,,,,,,,,,36.34156418,36.38287354,36.2914505,36.17556381,36.18865967,36.04865646,35.84895325,37.21568298,36.79747009,36.66875839,36.99807358,39.98033905,39.58665466,38.84725571,43.40707016,44.33378601,47.83732605,51.56083298,52.57846832,55.94083405,58.26248169,59.22245026,59.75941086,60.75600815,55.30461121,52.00185776,51.56635284,52.32884979
Bahamas,,,,78.54026031,78.41440582,78.28855133,78.16269684,80.6035614,81.07003021,80.74673462,81.53447723,79.9367218,81.46657562,79.95568848,79.94933319,79.67102051,79.60169983,79.97085571,80.99990845,76.17771149,77.21559143,77.78917694,78.66982269,80.16683197,79.88027954,79.22252655,81.22068024,81.60108948,81.06416321,86.6061554,83.34041595,84.74394226,82.21071625,82.33254242,87.39672852,84.30474091,82.48330688,83.0942688,85.34103394,85.3433609,85.97050476,86.8855896,86.45122528,86.08747864,87.55577087,88.7769165,90.48960876,90.22052002,90.42588806
Bahrain,,85.89202881,85.89202881,86.0178833,86.0178833,86.14373779,86.34117889,89.23120117,89.55449677,88.89059448,89.87098694,89.86889648,89.99380493,89.36658478,89.14544678,90.29829407,90.49396515,90.06491089,91.32900238,89.41692352,90.04451752,90.25174713,90.04330444,90.46703339,90.67396545,90.8816452,91.29467773,92.1333313,91.70238495,92.12049866,92.33413696,93.12420654,92.255867,92.86277008,92.67479706,92.49198914,92.1343689,92.50080109,93.33312988,92.66129303,94.31987762,94.32572937,94.77645111,95.38071442,96.00234222,95.98673248,95.80242157,95.60990906,95.62090302
Bangladesh,,16.2404995,16.2404995,16.2404995,16.2404995,16.2404995,16.2404995,16.70696449,17.10184669,17.69416809,18.15838623,17.55996704,18.36239243,18.5595417,18.01388359,17.79011154,17.76731873,18.04105568,18.23777199,17.79602432,17.8480587,18.03678513,18.0173912,18.20852089,18.18717957,18.59337044,17.99620628,17.97480392,18.35767365,18.9642601,18.56103134,18.90818214,19.54727173,20.71927261,21.14279938,21.78869057,22.87716293,24.72945595,24.15913773,26.43639374,29.62623596,31.64828491,32.48062134,32.98390198,35.59342575,36.18459702,34.75707626,32.9963913,33.46471786
Barbados,72.09489441,72.41819,72.9389267,73.53125,75.63150787,75.9548111,77.85762787,77.26530457,77.98348236,78.37836456,79.22264862,80.16049194,78.68862915,79.36711884,79.52405548,80.10595703,81.04284668,80.94345856,81.27320099,82.03232574,81.73233032,81.51798248,81.51404572,81.85503387,82.4754715,82.45935059,83.28309631,83.40278625,83.7962265,84.40803528,85.0139389,85.35487366,85.333992,85.93462372,85.90425873,87.14422607,87.32546234,87.08148956,87.43627167,86.97224426,86.74468994,86.51904297,86.28839111,86.67365265,86.44244385,87.54804993,86.70224762,84.02570343,84.00066376
Belarus,,,,,,,,,,,,,,,,,,,,,,40.03579712,40.0993042,40.17434311,40.06964874,41.14648056,42.20478821,42.0044136,42.10186005,42.36055756,43.86534119,44.12612152,47.10218048,45.13656998,47.30081558,47.05778122,47.95862198,49.66194153,53.77502441,53.41109848,56.60692596,63.72195435,72.53614044,71.30005646,69.61087036,64.29093933,66.69719696,67.60093689,68.27068329
Belgium,77.2347641,77.36061859,77.48647308,77.48647308,77.7381897,77.7381897,77.86404419,77.86404419,77.86404419,77.98989868,78.00807953,78.02304077,78.0459137,78.07988739,78.10716248,78.13563538,78.16371155,78.18339539,78.19596863,78.20469666,78.21320343,78.21224976,78.19559479,78.03892517,78.03489685,78.03771973,78.05442047,78.68580627,79.10707092,78.55873871,79.60159302,78.99770355,79.42147064,80.27119446,78.43157959,78.67300415,78.1965332,78.5825119,79.18307495,80.3813858,80.95222473,81.73285675,83.10453033,83.67195892,84.64118195,83.94267273,84.53716278,83.77910614,84.00247955
Belize,,,,,,,,,,,,66.83008575,67.22189331,67.47658539,67.73769379,68.61995697,68.40673828,68.616745,67.98216248,68.54244232,68.32975006,68.11690521,68.55995941,68.1619873,68.59588623,68.60831451,67.41333008,68.26618195,68.26621246,68.56176758,70.50102234,70.73937225,70.77109528,71.41246033,71.82900238,72.52114105,73.49580383,74.86301422,74.63264465,73.10273743,73.54673004,72.49828339,71.67976379,71.49149323,71.12497711,70.15760803,69.42617035,67.96363068,68.63674927
