Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Afghanistan,36.40177536,36.40177536,36.40177536,36.40177536,32.93988419,32.75767899,26.56271172,33.48649597,24.55845642,26.56271172,25.91591263,26.2635498,24.49194145,24.42728806,24.53561974,24.34082413,24.24614906,23.78047371,27.10533714,26.6111927,26.59623337,26.50040245,26.18780899,26.1178627,25.92675209,25.82498932,25.49897766,25.2541275,27.69265175,27.75300598,27.70394707,27.60029221,27.83239746,28.87614822,31.82564163,32.74915695,26.88892937,28.64748764,29.44400597,28.15768814,28.13382721,27.02082253,25.59015274,26.36492157,25.90344429,26.23212814,25.59522438,25.63128853,26.23698807
Albania,26.52547646,26.52547646,26.52547646,26.52547646,26.52547646,26.52547646,26.52547646,26.52547646,26.52547646,26.52547646,26.39775848,26.18392181,26.13593864,26.21196938,26.39084244,26.20434189,26.19887543,26.18684578,29.2153244,29.26053619,29.30674171,32.92883301,38.96785736,44.97429276,41.41823196,40.32340622,38.57051468,41.03139877,44.76782227,42.91198349,45.28158188,46.95790863,45.77344513,46.02789688,45.73260117,44.40427399,41.74830627,42.88276291,46.91781235,52.29799271,59.96563339,55.76727295,55.44472504,55.20046997,58.92993927,60.56221771,62.870327,64.09063721,62.23994064
Algeria,23.20854378,25.88616371,23.25069237,26.03502083,25.72700691,24.7349453,26.32336235,27.90964699,27.35482979,27.4326458,26.68475533,28.99578667,26.10418129,22.76696205,22.30493927,22.47095871,21.59446716,21.60900879,25.13938332,25.18221283,24.23993111,32.32077408,31.5628891,32.27159882,36.26845932,36.68384171,37.60825348,38.6955986,38.5566597,37.63484573,37.96022797,38.29161835,39.50379562,37.36012268,38.19335938,42.44407272,41.86776352,36.89164734,34.77189636,38.2049675,36.50850296,35.54215622,35.19549561,35.14400101,34.56041336,34.73562241,33.31445694,32.75587463,32.95867538
Andorra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.59000397,57.79706192,58.04848099,63.81882858,63.50732422
Angola,,,,,,26.1041317,26.1041317,26.1041317,26.1041317,26.1041317,26.29688835,26.37538147,26.35885048,26.33198547,29.21502113,28.92708015,29.5155735,30.00181961,34.93287277,33.13871384,32.45123291,34.95743179,41.04051208,45.491745,48.82358932,48.00765228,49.42395782,51.13848877,52.6986618,55.94022369,54.19223404,54.67956924,50.56134796,50.80439377,49.95980835,50.18104553,47.48043823,44.97610474,41.97373199,44.4328804,47.5362854,46.12724304,41.78668976,41.61455917,41.01650238,42.47130203,44.17434692,41.34905624,45.04429245
"Antigua and Barbuda",,,,,,,,,,,,45.33705521,52.90002441,46.49787521,45.84579849,42.48445129,58.78491211,61.99372864,58.28864288,59.91975784,60.46080017,59.08739853,60.51270676,57.65758133,59.3059845,61.83408737,58.99843216,58.30032349,60.55248642,61.55019379,66.05519104,67.55735779,68.19930267,70.29058075,71.32511902,73.5185318,75.0671463,75.51083374,74.22813416,74.54401398,72.59454346,73.66197968,74.58469391,76.05960083,75.42220306,78.81812286,78.0002594,77.73169708,76.60120392
Argentina,32.97370911,29.31050682,24.44778633,23.88887215,21.41468048,21.86472321,25.34851456,35.68010712,38.55860519,43.19678497,46.13994217,52.00461578,46.24170303,44.05311203,49.0877037,47.97930908,42.63572311,42.46525192,42.28235626,51.72020721,44.59581375,41.01767349,44.05055618,59.48455429,61.98891068,66.33563232,65.97676849,70.50840759,72.56443787,74.54839325,76.28901672,64.41060638,68.80218506,73.54663849,71.49310303,63.54312897,60.83379364,58.99149323,54.42403412,56.14861679,54.31765366,50.05906296,38.84023285,38.29057312,42.1065979,38.87430191,44.73742294,57.93120575,63.33209229
Armenia,,,,,,,,,,,,,,,,,,,,,,25.38983154,25.58283234,26.10390663,29.84050369,43.71229935,49.35790634,59.20180893,60.36431885,61.9120636,64.0342865,62.45171738,63.84076691,64.26970673,67.23953247,66.38815308,65.8473053,65.22041321,63.47679901,67.41662598,68.3331604,69.48620605,69.24719238,67.93379211,68.77027893,67.78283691,67.96327209,67.53759003,67.01419067
Aruba,,,,,,,,,,,,,,,,,42.12814713,43.7423439,44.34939575,42.54368591,41.44449615,42.04387283,39.86228943,39.6667366,37.73190689,39.7099762,32.43346024,35.97703552,38.76288223,45.77053833,45.69778442,51.11535645,53.8571167,48.90591812,50.25105667,57.31498337,53.84750748,56.77165222,52.41335297,52.60847473,52.81994629,54.0337944,51.04308701,51.78385925,50.58987808,51.1212616,51.74982071,52.67216873,52.4539299
Australia,42.86977005,43.92625809,45.0460968,43.48532867,41.2492485,41.24235535,40.97040558,44.20218277,44.57355118,44.6645813,45.8428688,48.11380005,48.8433075,50.87985611,52.42725754,55.49959183,57.85952377,60.41705322,62.76821136,61.33883286,62.28133011,62.77524185,62.47379303,64.4119873,67.39604187,68.53897095,69.9262085,69.64195251,70.60834503,74.06248474,73.23278809,75.10904694,72.04485321,76.21567535,76.90414429,75.90113068,78.02555084,79.09169769,74.19831848,76.9054718,76.58070374,75.74225616,76.02009583,74.15925598,76.89851379,76.65659332,78.12120056,78.40762329,77.89627838
