Country,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Albania,5.583413629,5.388715264,5.318694681,5.212651459,5.11531874,4.742507947,4.2722949,4.121045309,4.351033362,4.654247961
Algeria,4.169411765,3.415824019,3.946993663,4.510802798,3.944336687,4.025180067,4.412181882,4.589993295,4.394579515,4.32748986
Angola,,,,4.804066,4.765715452,4.5235,4.28125,4.103792258,,
Argentina,3.521923941,3.143638963,3.063576173,2.99236926,2.748506105,2.648880108,2.662120817,2.640535394,2.831891108,3.01149416
Armenia,5.565874635,5.478902223,5.316233486,5.2142399,5.413816297,5.603547453,5.4186286,5.074283568,5.345467864,5.420935294
Australia,4.821326565,5.070045761,4.765882253,4.414867293,4.264763685,4.053025971,3.733830968,3.683536489,4.078113766,4.335784395
Austria,2.757448406,2.560741374,2.287725362,2.399980941,2.62704979,2.518116299,2.389042524,2.504096894,2.404858135,2.247519171
Azerbaijan,5.430208333,5.350733327,5.55533305,5.812301753,5.691441413,5.447191094,5.438426903,5.385211211,5.385211211,5.470995108
Bahrain,5.99686064,5.852632429,5.774784017,5.965374791,6.0547371,6.025832745,5.908647658,5.799925462,5.810972004,5.617423381
Bangladesh,5.062462406,4.769300089,4.807323553,5.1140744,5.16130043,4.810228997,4.78374107,4.835349126,4.813696127,5.033886263
Barbados,4.917073736,4.896772349,4.70103326,4.529986841,4.566323874,4.689719299,4.860995371,4.903579424,4.857,4.810504292
Belgium,3.202928593,3.779011591,3.826694133,3.562059342,3.535252158,3.595201977,3.768921412,3.84262882,3.817332576,3.875547861
Belize,,,,,5.270744,,,,,
Benin,5.213705075,5.597113233,5.672830142,5.257517322,5.451845568,5.536781362,5.304684943,5.324,5.343283653,5.429477644
Bhutan,,,,,,,5.154686,5.163576575,5.330744772,5.237037707
Bolivia,5.294796191,4.813269586,4.444926083,4.653859336,4.219877312,3.78873886,3.97674571,4.00549292,4.108527279,4.377579312
"Bosnia and Herzegovina",5.726312981,5.481415353,5.528196562,5.442571341,5.218068,4.77044555,4.404209,4.7462,5.088235378,5.247340172
Botswana,4.929922065,4.506007574,4.325922315,4.685678189,4.723094561,4.760359224,5.251809101,5.374214108,5.069565288,4.947031623
Brazil,4.241181953,4.349723258,4.236942217,4.26591875,4.273933305,4.218859606,4.138351545,3.96773445,3.994874117,4.092862002
Brunei,,5.470917,5.523682407,5.672705948,5.790491256,5.876862148,5.779294877,5.71,5.6407,5.571428776
Bulgaria,5.632306355,5.644715365,5.552627304,5.234471996,5.171692843,5.181803159,5.292442463,5.369641332,4.976409499,5.015910876
"Burkina Faso",4.475731675,4.732896127,4.799523348,4.6890029,5.162475248,5.405864198,5.183402794,5.31412724,,
Burundi,5.699361652,5.784418556,5.428569355,5.744179615,5.944915148,5.724358413,5.141912994,5.140633645,5.140633645,5.750400807
"Cape Verde",,,,5.39866,5.400002067,5.33118169,5.227366426,4.904101651,4.821727016,5.083215141
Cambodia,4.833954866,4.897645314,5.023761972,4.90341301,4.893394027,5.045863079,5.117836279,4.762098982,4.360045628,4.447235105
Cameroon,4.61245298,4.681992416,5.152775602,5.048658429,4.85982713,4.799685103,4.537491281,4.68868982,4.825080456,4.897027945
Canada,5.530919433,5.684890484,5.563988513,5.541475221,5.459382037,5.522882266,5.505980483,5.356159453,5.393854872,5.399348245
Chad,5.606099617,5.378082466,5.286591008,5.039531832,5.0652165,5.376123393,5.139837949,5.052940144,4.874143294,4.795463338
Chile,6.112114132,6.008232741,5.691180694,5.625976243,5.543876925,5.378562694,5.58371335,5.616968715,5.812190593,6.077789354
China,5.391810784,5.30129813,5.261100102,5.260273521,5.257834727,4.987421638,4.812204167,4.8403215,4.969279517,4.852855464
Colombia,5.250525514,5.123231984,5.15969979,5.30396976,5.152762176,4.922239268,5.072378076,5.257620882,5.317955804,5.33412648
"Congo (Kinshasa)",,,,,,,,,,5.178947449
"Costa Rica",4.978105546,5.283696066,5.106703463,4.98593325,4.624272817,4.809342345,5.00056467,4.975578111,4.715305624,4.541038499
"Ivory Coast",,5.146652,5.24002454,5.425714496,5.461347526,5.290495075,5.220536906,4.717863375,4.882842526,5.04914682
Croatia,5.164932845,5.275067858,5.137257071,5.022121418,5.14950465,5.112760754,5.308333557,5.467689025,5.160173288,5.077165739
Cyprus,3.971582852,4.188381049,4.48410999,4.600298032,4.351966268,4.131121158,4.348210336,4.524786126,4.629145321,4.739255683
"Czech Republic",5.727901464,5.961067137,5.60540304,5.083613737,5.183422829,5.218634168,5.17875923,5.373387075,5.751040553,5.932926952
Denmark,4.530746127,4.324414862,4.410512861,4.504007442,4.165981468,4.636465475,4.82169031,4.545671609,4.396232031,4.547477717
"Dominican Republic",5.236792603,5.352496725,5.4724384,5.298587278,5.358285533,5.279248124,5.27646641,5.224692723,5.301465685,5.330729451
Ecuador,4.480704722,4.548009711,4.255032231,4.324502581,4.279968679,4.080889,4.382393534,4.855,5.327586174,5.168192746
Egypt,5.676417245,5.230069844,5.238108971,5.23424735,5.146982165,5.230578452,5.312476403,5.052748756,4.988477923,4.988477923
"El Salvador",5.798325705,5.762763945,5.682298659,5.617063597,5.652563486,5.550339934,4.424998662,3.948390649,4.73841309,5.206906776
Estonia,6.203848371,6.195092017,6.195628455,6.021715477,5.993119833,5.993975237,6.049023237,6.164862343,6.17856783,6.245456347
Ethiopia,5.339719991,5.090667429,5.062702526,5.364554342,5.179090171,4.76187195,4.685800243,4.983189045,4.826235975,4.202940045
Finland,3.275132153,3.47370944,3.223654765,3.133386556,3.329585704,3.221974935,2.750629505,2.367977622,2.195948662,2.175750862
France,4.756503198,4.447718448,4.797794624,5.290643,5.215050633,5.141531265,5.074930978,4.824976106,5.012171498,5.082341135
Gabon,,,,,,4.672053,4.437727751,4.471181028,4.74584452,4.524677481
Gambia,5.508935263,5.754832096,5.711479717,5.4348094,5.154145518,5.21674398,5.581792557,5.669080011,5.573282372,5.571855092
