Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Bermuda,20.79885494,21.7749,22.751,23.7271,24.7032,25.6792449,26.7382,27.7971,28.8561,29.915,30.97399838,31.2272,31.4805,31.7337,31.987,32.24023581,32.73292493,35.20725106,37.00427806,38.57678575,39.90047622,41.66267752,46.61978781,48.13789721,49.99825911,51.58528359,53.8744373,55.99672394,58.60584906,61.08923222,62.40844175,64.81746243,65.77829214,69.18965149,72.35786993,75.56467504,78.641233,83.64466383,86.27721755,87.8127148,89.23564142,88.96476329,88.3378291,84.82430373,84.257796,81.81081123,89.61250913,89.28571429,89.07170582,89.02672345,88.99016181,97.3962,105.8022571,110.191151,44.65865172,18.29881973,
Brazil,0.893153024,0.916,0.9388,0.9617,0.9845,1.007355246,1.0661,1.1249,1.1837,1.2425,1.301265149,1.4478,1.5944,1.7409,1.8875,2.034050062,2.265173236,2.697097257,3.202452376,3.607403157,4.066027757,4.2773182,4.565675612,4.829227071,5.023834081,5.286562274,5.359529634,5.509015154,5.725060498,5.976393897,6.287406821,6.62220811,7.012381177,7.198852672,7.69539995,8.192558619,9.18891864,10.20744427,11.7934025,14.52562551,17.72229453,21.1511322,21.63435521,21.57048883,21.50907132,21.40973758,20.62366985,20.7369732,21.50294636,21.44648316,21.58771823,21.84771916,22.3025178,22.47838106,21.84199693,21.44640055,20.39012787
Barbados,3.00314479,3.3206,3.6381,3.9555,4.273,4.590427295,5.2382,5.886,6.5338,7.1815,7.829315721,8.4653,9.1013,9.7374,10.3734,11.00939091,11.74757439,12.67035155,13.14218553,13.60970596,13.88312753,14.00182622,15.22848712,16.63511642,18.18770661,19.06319539,20.23566256,21.45808967,23.10201672,25.58126937,27.81758028,29.97098107,30.69209045,31.52563485,32.53150232,34.24923527,36.5869094,40.98811062,42.59373705,43.19735557,46.34604588,48.06482393,49.34625488,49.47497452,49.86388935,49.30328109,48.83585586,48.59651726,48.62516839,48.63694688,49.03279647,49.91696356,50.61700933,52.2529897,47.46282326,52.01438699,48.44351983
Bhutan,,,,,,0.098932322,0.1056,0.1122,0.1188,0.1254,0.132050556,0.1383,0.1445,0.1507,0.157,0.163192854,0.185079805,0.178689062,0.172728046,0.274621709,0.288313608,0.282964144,0.299131139,0.314601086,0.317730223,0.319663118,0.330312352,0.329215151,0.32862561,0.347107469,0.349237874,0.467372711,0.560094188,0.733832188,0.893687889,1.029846495,1.184953394,1.233819314,1.955457463,2.185567236,2.506423319,3.021752902,3.277606503,3.838035767,4.777620198,5.073668124,4.736706092,4.394839298,3.969463664,3.739734466,3.667257605,3.768701272,3.640361165,3.512846394,3.111872218,2.809027111,2.679930081
Botswana,0.076310684,0.1013,0.1263,0.1513,0.1764,0.201374718,0.2275,0.2535,0.2796,0.3057,0.331806064,0.3797,0.4276,0.4755,0.5233,0.571216058,0.584969102,0.618828591,0.638270482,0.666106721,0.71456211,0.75527591,0.792155735,0.853345314,0.879336593,0.892747859,0.960254564,1.15501924,1.397721901,1.652102066,1.905251201,2.2889928,2.489775247,2.888920038,3.265463325,3.768536231,4.453392343,5.16439205,6.02878708,7.178229302,7.741935484,8.307684026,8.18999257,7.170078391,7.104719316,7.274903308,6.964024254,7.150528904,7.35794601,7.041089503,6.978070329,7.528963845,8.008742908,8.617149496,8.301632454,7.804529341,6.850507563
Canada,27.84877654,27.6313,27.4139,27.1964,26.979,26.76156109,27.4873,28.2131,28.9389,29.6646,30.39039906,31.4683,32.5462,33.6241,34.7021,35.77997691,36.75670039,37.60690247,38.64494024,39.56235092,40.71224022,41.57076055,41.32064158,41.42934621,46.30512952,48.2932946,49.4640816,50.66196069,51.92702113,53.6709156,55.30383664,56.46279524,57.30875282,58.29478498,59.50213582,59.96607123,60.75095125,62.47802304,64.01340493,67.0049485,67.88843038,68.17744388,65.91921568,65.24512774,64.43237593,56.26747352,55.9198091,55.42391779,54.69000834,55.42681163,53.89987294,52.98744638,50.88125379,48.09602173,46.17515482,43.52303485,41.37660292
Switzerland,20.59951436,21.5088,22.4181,23.3274,24.2367,25.14597875,26.4221,27.6983,28.9745,30.2506,31.52678634,32.9934,34.46,35.9266,37.3932,38.85983055,39.69949231,40.98582985,42.34698809,43.68454652,45.03769904,46.31243015,47.46609131,48.53627789,49.63005794,50.7619027,52.07549401,53.58326852,55.28093372,57.18272515,59.07624005,60.5438283,61.41365968,61.91048285,61.17358683,63.84456584,64.74840831,66.11965627,68.65813688,70.9840653,73.06780846,74.7624668,74.39839558,73.03325976,71.52809065,69.51016979,67.11615766,65.13379492,63.08431841,66.27875199,62.67481886,61.89066606,59.04395917,56.86328252,53.62534654,50.25119529,48.42613848
Chile,1.723134423,1.7552,1.7873,1.8194,1.8514,1.883506618,2.0016,2.1198,2.2379,2.356,2.474182118,2.5491,2.6239,2.6988,2.7737,2.848529583,2.911043336,3.028959556,3.171438885,3.181861035,3.243276857,3.40313779,3.501574901,3.723771601,4.033002737,4.428885534,4.524816684,4.63105972,4.902887374,4.975436468,6.539727394,7.847723282,9.360882823,10.89160216,11.172338,12.5899379,14.67025382,18.10921907,20.21374287,20.36482047,21.36930306,22.24200857,21.91604146,20.33091105,20.68933782,21.18189599,20.50102002,20.75489481,20.94202048,20.92377415,20.17034231,19.47086073,18.85220192,18.99708554,19.2864113,19.22488329,19.16710278
"Ivory Coast",0.106195485,0.1257,0.1452,0.1648,0.1843,0.203804074,0.2279,0.252,0.2761,0.3002,0.324309021,0.3322,0.34,0.3479,0.3558,0.363617374,0.3789093,0.382699221,0.403243707,0.412750366,0.453266928,0.493501058,0.522230935,0.543028655,0.529487031,0.561998568,0.579601253,0.582318934,0.589085131,0.583846556,0.600480067,0.648711046,0.647587309,0.674112546,0.748380555,0.81442286,0.887127743,0.946154702,1.101294532,1.387669653,1.634502346,1.787849616,1.948061489,1.407467776,1.504474513,1.486231397,1.531913781,1.379308923,1.952361122,1.516395968,1.493118784,1.425965219,1.391827014,1.339554282,1.16648227,1.301922059,1.327146459
Colombia,1.717669719,1.7976,1.8776,1.9576,2.0376,2.117544063,2.2525,2.3874,2.5224,2.6573,2.792251652,2.9319,3.0716,3.2112,3.3509,3.490545543,3.506850636,3.726331469,3.929200381,3.883198494,3.993749153,4.117796433,4.589526758,4.509358588,5.117281965,5.659865959,5.855802992,6.116534984,6.46805101,6.664793272,7.249918268,7.754662725,8.153276866,8.903651161,9.781310174,10.5890964,12.47566207,14.23367733,16.50833529,16.98884249,18.02792342,18.17502645,18.84205823,18.74344775,17.8441104,17.78158433,17.92873945,17.80760607,17.56015658,16.31757447,15.47248628,15.13787779,14.81231501,14.77908393,14.67602728,14.35365976,14.19805821
Comoros,,,,,,0.048058439,0.0643,0.0806,0.0968,0.1131,0.129310345,0.1379,0.1466,0.1552,0.1639,0.172504341,0.185245562,0.214096086,0.240223751,0.264307284,0.286991626,0.308643881,0.329343289,0.349133567,0.396213333,0.439036214,0.475200794,0.52590191,0.589246381,0.717395029,0.790959083,0.860819587,0.888789391,0.903519445,0.939592887,0.939482072,1.042827108,1.124733726,1.239922888,1.266144753,1.282007602,1.637710895,1.844871122,2.321684304,2.576577285,2.819721906,3.09167821,4.113089819,4.436993582,4.621999499,3.105049035,3.30555143,3.344933749,3.129605112,3.123180913,1.895831223,1.656458462
"Cape Verde",0.088576046,0.1145,0.1404,0.1662,0.1921,0.218,0.2439,0.2698,0.2957,0.3216,0.3475,0.3734,0.3993,0.4252,0.451,0.476932778,0.477,0.477,0.4771,0.4771,0.477136254,0.514104956,0.548224398,0.595356221,0.674229946,0.689496806,1.109332761,1.656125363,1.872239937,1.964131493,2.342879873,2.528903743,3.152575548,4.023212873,4.73679346,5.385291268,6.172362338,7.960733975,9.387648733,10.79420869,12.35099203,14.22588574,15.28662282,15.35875136,15.14009337,14.95870687,14.85205627,14.83607015,14.82716429,14.79759694,14.76022404,15.18746076,14.20304571,13.26466184,11.62225968,11.49995574,11.64563576
"Costa Rica",0.749600463,0.8524,0.9551,1.0579,1.1606,1.263361628,1.4497,1.6361,1.8225,2.0089,2.195261966,2.5457,2.896,3.2464,3.5968,3.947222228,4.312766787,4.912011626,5.540552705,5.849192409,6.702358643,7.06467365,7.592913619,7.630259301,7.711075842,7.779172732,7.74322775,8.442138223,8.771904028,9.063053529,9.141735836,9.659855151,10.10614281,10.99291219,12.67100329,13.7697491,14.7390025,18.7160267,19.79464537,20.89152971,22.87094729,23.54435842,25.35482579,27.79148172,31.63181152,32.14030596,30.26766349,32.18960904,31.7190529,32.58993303,22.70782719,21.77688236,20.70817713,19.87738103,17.84651122,17.18458503,16.33175703
Cuba,2.176154194,2.1692,2.1622,2.1552,2.1482,2.1412,2.1342,2.1272,2.1202,2.1132,2.1062,2.0992,2.0922,2.0852,2.0782,2.0712,2.064167745,2.044911445,2.018535719,2.158321141,2.253,2.34771037,2.457054662,2.556369963,2.557690632,2.660190829,2.826087597,3.60103909,3.398334864,2.895182341,3.175672572,3.173255618,3.132073006,3.225046022,3.21239715,3.230539517,3.24347372,3.36349442,3.503659689,3.907209604,4.386674012,5.139965093,5.936778265,6.440207769,6.814257644,7.580163722,8.508667298,9.335944392,9.632213223,9.919419433,10.31420784,10.58362354,10.79342242,10.98275116,11.23423283,11.51997509,11.7656189
Cyprus,1.855378241,2.1917,2.5281,2.8645,3.2008,3.537181718,3.917,4.2969,4.6767,5.0566,5.436435312,5.6682,5.8999,6.1316,6.3634,6.59510123,7.254313898,6.513324759,7.923927445,8.89233,9.736564897,11.20241217,12.31612624,14.40264295,17.12155501,19.33428356,21.88856445,24.89949957,27.46100693,29.70746172,32.08159027,34.33596633,36.32653061,37.98054259,39.46218552,40.60643754,41.95415725,43.3365554,44.56962248,45.82000257,46.65504772,45.24041557,43.62047481,42.4893452,41.18495403,40.67748352,38.95006649,38.49881713,52.60570192,51.35819601,49.9205026,47.70600707,43.19898136,40.50446688,38.42873887,38.39485233,38.02312893
Germany,4.392090694,4.7778,5.1635,5.5492,5.9349,6.3205446,7.2225,8.1244,9.0264,9.9283,10.83024231,11.884,12.9378,13.9916,15.0453,16.09909557,17.84342161,19.79646275,21.78619972,23.8546562,25.80754295,27.38633348,28.59997475,29.66173063,30.9805043,32.18371061,33.12748418,34.05748679,34.9440666,36.05005749,39.61749973,41.41821372,43.39451533,44.99838456,46.88797331,50.51247917,52.88471743,54.13776819,55.72407307,57.74283302,60.1347399,62.60807984,64.13323461,64.72608168,65.02892276,65.35499592,64.96274637,63.53286218,60.32655158,64.55663525,63.72157819,62.00772023,60.50715795,58.86859208,56.89015917,54.92841477,53.73950486
Denmark,18.20650869,18.8963,19.5862,20.276,20.9658,21.65563576,22.3913,23.127,23.8627,24.5984,25.33414008,27.0113,28.6884,30.3656,32.0427,33.71988835,36.12710095,38.35033113,40.2272455,42.11070004,43.44300259,44.65795492,45.90160478,46.94786017,48.20810399,49.73768962,51.39794207,53.00048804,54.51008501,55.51980789,56.63443529,57.24833338,58.10805166,58.94863264,59.92772274,61.02937326,61.87451505,63.30683499,65.97601667,68.39328046,71.83957838,72.17678952,68.930362,67.14374329,64.67110291,61.80080005,56.9495286,51.67020847,54.13014383,50.21901819,47.08662053,44.50876259,41.07550163,37.27562227,33.19756944,29.97311949,27.39546064
Egypt,0.787574142,0.7888,0.7899,0.7911,0.7923,0.7935,0.7946,0.7958,0.797,0.7982,0.799344719,0.8104,0.8215,0.8326,0.8437,0.854827115,0.856535975,0.859986827,0.869650686,0.891895223,0.9139,0.935888279,1.015945795,1.213552189,1.302306451,1.772737124,2.08836894,2.118353028,2.222914301,2.525530431,2.843740307,3.165370826,3.473796927,3.767996501,4.077843249,4.440549586,4.869240336,5.472316265,6.197319995,7.19895704,8.291327085,9.962018885,11.41205044,12.58150851,13.40696178,14.48381766,14.80691376,15.1271898,15.70040699,13.43217963,12.31897041,10.97621278,10.60121201,8.312445865,7.574243909,7.3609384,7.113448886
Spain,4.282644617,4.5315,4.7804,5.0293,5.2782,5.527113152,6.1053,6.6836,7.2618,7.84,8.418246165,9.3636,10.309,11.2544,12.1998,13.14524386,14.16767563,15.55827411,16.77894999,18.00790762,19.28020206,20.27330262,21.1095779,22.14531599,23.16810004,24.27869178,25.36260874,26.47263485,28.32144014,30.39846159,32.41155625,34.03479091,35.29214552,36.36372403,37.35583742,38.2931494,39.0061594,40.03266557,40.99831054,41.25811259,42.45977964,43.01381307,42.66538511,42.26775867,41.99098714,44.85356915,45.10838663,45.20973202,45.47863034,44.24573753,43.69972585,42.75914342,41.86679108,41.30726508,41.17257784,41.52470465,41.31836559
Ethiopia,0.038986569,0.0448,0.0506,0.0564,0.0622,0.067963161,0.0776,0.0872,0.0969,0.1065,0.116135848,0.1207,0.1253,0.1298,0.1344,0.138931925,0.157183584,0.170129993,0.174208472,0.176928081,0.181790017,0.190588995,0.200921406,0.219026313,0.227489966,0.234378588,0.245091746,0.244106128,0.235959424,0.249471711,0.261013341,0.267552495,0.246558714,0.248282039,0.249512894,0.249812713,0.252892471,0.258380587,0.263239171,0.303144286,0.351303012,0.417445678,0.505824698,0.562289037,0.653966785,0.801324822,0.926095274,1.094082862,1.086025268,1.078594091,1.043549076,0.927373973,0.869411323,0.809185848,0.849687829,0.900164826,1.13108016
Finland,9.667290261,10.3934,11.1195,11.8456,12.5716,13.29772668,14.3849,15.472,16.5591,17.6463,18.73342103,20.7302,22.7269,24.7237,26.7205,28.71721902,30.2530061,31.50487587,32.86357301,34.55980757,36.40486968,38.2844963,39.94915186,41.64266187,43.12162882,44.66705792,46.16672895,47.90107223,49.87998512,51.97496828,53.536293,54.25021575,54.46080536,54.59154612,55.06734593,55.00985087,55.44261329,55.65330384,55.14012671,55.18734583,55.0336889,54.08622813,52.41290866,49.25162275,45.2916222,40.40890765,36.25790342,32.87819705,31.02496908,26.75934757,23.28747192,20.04051152,16.44643786,13.86205723,11.73510337,9.83776118,8.348459935
Fiji,1.312715598,1.3563,1.3999,1.4434,1.487,1.530555053,1.5933,1.656,1.7188,1.7815,1.844277648,2.0364,2.2286,2.4208,2.6129,2.805103088,2.955123383,3.093324597,3.217886777,3.433584807,3.76588336,3.762715718,3.854424971,3.87060818,4.114969574,4.191450167,4.624958072,4.711929423,4.933534614,5.408121708,5.824897472,6.201773917,6.664964935,7.152650005,7.767245162,8.351351944,8.92350318,9.052223054,9.609225896,10.10315335,10.64502179,11.3197496,11.94689778,12.48409249,12.82059109,13.67722655,13.88788252,14.58536831,15.2989094,16.04520463,15.08844832,14.96046299,10.10778035,7.970467559,8.5397626,8.128464805,8.25960607
France,4.800385745,5.0946,5.3887,5.6829,5.9771,6.271288236,6.7005,7.1298,7.559,7.9883,8.417498955,9.4235,10.4295,11.4355,12.4415,13.44749019,15.90819547,18.8700105,22.44363997,25.98802239,29.47280497,32.73426474,35.74521337,38.21702243,40.07764794,41.5605779,42.91730305,44.2833076,45.87338448,47.61808582,49.40553029,50.96500664,52.49472367,53.67379682,54.85159978,55.8534425,56.5134548,57.68737905,58.15386546,57.54000222,57.39795467,57.18713034,56.82840569,56.0289481,55.24852188,54.85721435,55.17805502,55.93877096,56.11276293,65.08999016,64.24394061,63.49270059,62.10842542,60.78584841,60.03129981,59.90653479,59.7190065
"Faroe Islands",9.362049845,10.1104,10.8588,11.6072,12.3556,13.10397932,14.0647,15.0254,15.9861,16.9469,17.90758546,19.5219,21.1361,22.7504,24.3647,25.97892867,27.8225216,29.17219582,30.298479,31.26824903,32.04138572,33.60729126,35.18195216,35.64855243,37.66661509,38.55366492,39.37764779,41.19379582,43.55814099,45.84346742,47.52139243,49.93262591,50.96822671,51.09861136,50.74536529,50.44558834,51.87707113,53.04077635,53.34517203,54.2740456,53.67060291,49.12697571,51.11515989,50.28566697,49.11237752,48.46308766,46.63253329,45.32227469,43.99508074,42.18548387,40.6909905,39.47649896,37.74289985,43.61721482,42.45653053,40.10627121,46.66249899
"United Kingdom",9.586192047,10.0734,10.5606,11.0477,11.5349,12.02210721,12.929,13.8359,14.7428,15.6497,16.55665557,17.9507,19.3446,20.7386,22.1326,23.52663849,24.80767212,26.77183777,29.05769749,30.77646338,32.25590053,33.37688943,34.1508517,35.24524213,36.40539127,37.46669578,38.37124307,39.93352963,41.72002269,43.45846674,44.33842777,45.16671444,46.09505484,47.39716548,49.03471147,50.71178009,52.73944657,54.6372573,56.08505891,57.92286801,59.75765411,58.42648696,58.44938219,57.87521629,57.64273637,56.50626804,55.83636352,54.88273318,55.74772101,54.3039987,53.82787936,53.26604356,52.8763044,52.8758757,52.35231378,52.01988113,52.19766208
Gibraltar,9.103999257,9.6534,10.2028,10.7522,11.3016,11.851,12.4004,12.9498,13.4992,14.0486,14.59794818,15.3512,16.1045,16.8577,17.611,18.3642,19.1175,19.8707,20.624,21.3772,22.1305,22.8837,23.637,24.3902439,26.29503024,29.36003908,30.04920557,31.89134431,34.38576779,36.29671151,40.06260947,42.86510177,47.46069909,50.31312164,55.63796585,60.53509254,64.14956012,68.4144819,74.95127064,80.52911997,86.06997916,88.75371135,87.71077451,87.98789287,88.04695097,85.96973865,82.07372957,81.9000819,81.92244675,82.00362183,82.0428674,82.01763379,78.91537463,79.3418,79.76819499,68.8761,57.98399455
Guinea,0.057427494,0.0629,0.0683,0.0737,0.0791,0.0845,0.09,0.0954,0.1008,0.1062,0.111660146,0.1182,0.1248,0.1314,0.138,0.1446,0.151139385,0.150574064,0.1697,0.1888,0.2079,0.226980702,0.247772773,0.272256443,0.297015552,0.286282328,0.249570011,0.225840839,0.180638514,0.192197307,0.187704118,0.181886595,0.160196203,0.16225927,0.123874559,0.138506576,0.200203811,0.238486741,0.179881784,0.24490429,0.277963003,0.286554114,0.287306257,0.284260631,0.279328984,0.261060316,0.234718715,0.218971556,0.261762897,0.207679458,0.165501521,0.161268213,,,,,
"Guinea Bissau",0.051104164,0.0593,0.0675,0.0757,0.0839,0.0922,0.1004,0.1086,0.1168,0.125,0.1332,0.1414,0.1496,0.1578,0.166,0.1743,0.1825,0.1907,0.1989,0.2071,0.2153,0.223519812,0.369717108,0.444235753,0.555310749,0.604172525,0.590786735,0.577842776,0.5652522,0.572970278,0.58532414,0.593340937,0.603461474,0.611897341,0.622392302,0.646065912,0.680071903,0.640528602,0.663117564,0.489590777,0.873548667,0.76059268,0.841342632,0.776004569,0.698810964,0.676320686,0.467005677,0.308151047,0.306344435,0.312333766,,,,,,,
Greece,2.180764646,2.7153,3.2498,3.7842,4.3187,4.853230702,5.9001,6.947,7.9938,9.0407,10.08756736,11.7997,13.5117,15.2238,16.9359,18.64800525,19.73773296,20.53772569,21.52742008,22.6126895,23.54581341,24.68251129,25.87334072,27.56278023,29.58685544,31.37413315,33.01007839,34.63285416,36.01849474,37.52779431,38.86278836,40.89186726,43.44487796,45.34366396,47.0675326,48.37766493,49.53162041,50.1295872,50.79968244,51.25203193,51.50936803,50.91995037,57.07964497,57.11192299,57.56346315,57.16229525,55.8285201,49.42154449,47.4029156,54.06632223,53.0881866,51.66997405,49.09096826,48.4598746,47.79804004,47.28239225,46.09706427
Grenada,1.171809795,1.3136,1.4554,1.5972,1.7391,1.8809,2.0227,2.1645,2.3063,2.4481,2.5899,2.7317,2.8735,3.0154,3.1572,3.298973532,3.3187,3.3384,3.3581,3.3779,3.397600108,3.312172233,3.222653103,3.262103958,3.652986591,3.9076341,4.992710642,7.043599883,9.177773472,12.38760826,15.7863033,16.79539682,19.04095637,20.44719334,21.12612295,23.14145213,23.90967896,26.20519159,27.13075754,29.01095218,30.85514662,32.15544581,32.85438643,31.88856001,31.85913984,26.6398578,26.82742592,27.54233198,27.49778701,27.16499195,27.10146451,26.71640939,26.28575221,26.99321038,25.66155236,25.33788217,25.00934021
Guatemala,0.430392819,0.447,0.4635,0.4801,0.4967,0.513222132,0.5504,0.5877,0.6249,0.6621,0.699292564,0.7131,0.7268,0.7406,0.7544,0.768184136,0.830752287,0.990605181,1.113169565,1.150774211,1.185170732,1.234403269,1.341038608,1.406869607,1.515299675,1.618447465,1.615150656,1.599191235,1.627750926,1.828218373,2.139605857,2.222415658,2.302275925,2.424220172,2.512136139,2.868148906,3.309324289,4.112219794,4.835802523,5.581300089,6.039092721,6.586689205,7.190097213,7.82684999,9.15377836,9.844380266,10.42621782,10.61497465,10.61590276,10.10247489,10.44936763,11.05859568,11.56176848,12.04439843,10.83435679,10.57422984,10.05795906
