Country,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Albania,2.383457233,2.464674302,2.859361885,3.070125984,3.035007462,2.912407722,2.7009573,3.08020041,3.363080749,3.023579445
Algeria,3.879578578,3.36570589,2.816110762,2.811912783,2.591098157,2.239601492,2.59828878,3.009629425,3.074754953,3.035532384
Angola,,,,2.15704,1.914485373,2.0455,2.176471,1.981709052,,
Argentina,2.071991938,1.931902419,1.937372376,1.90279854,1.848334316,1.853213622,1.760311746,1.73577344,1.730191584,1.979775258
Armenia,2.399797734,2.75106923,2.896987213,2.843375,2.852257602,2.990132071,3.1037562,3.050241369,3.109312557,3.247891925
Australia,4.795975109,5.203339747,4.96150579,4.582682596,4.245386115,4.179181143,4.038843392,3.942248314,4.050471491,4.243591268
Austria,4.561142152,4.72806594,4.291567609,4.035325271,3.887011768,3.77828009,3.871808694,3.958604623,3.869928485,3.873423273
Azerbaijan,2.830929487,3.296824026,3.5872176,3.097929686,3.14775692,3.588218376,3.609906967,3.260953128,3.260953128,3.648485978
Bahrain,3.79854058,3.930450573,3.20263671,3.571668785,4.628157069,4.545066324,4.010501469,4.040482029,4.227722729,4.290246344
Bangladesh,1.905714286,1.926794694,2.325086744,2.4780026,2.232324986,2.238022126,2.245252752,2.249703532,2.181248796,2.237442851
Barbados,3.804891304,4.118882192,4.016559368,3.878447363,3.940045922,3.721043499,3.554371824,3.332983431,3.049,2.765086144
Belgium,3.995847454,4.215634273,4.011207116,3.932540094,4.124106872,4.103297485,4.043940992,4.072826336,4.310841524,4.470337619
Belize,,,,,1.77743,,,,,
Benin,3.015830678,3.22299517,3.230487,2.888927542,2.759975168,3.069055331,2.761399039,3.0115,3.261538506,3.084359026
Bhutan,,,,,,,3.889655,3.710482675,3.653840069,3.828912147
Bolivia,2.125053418,1.911476257,1.912589921,2.317969683,2.869935353,3.237112308,3.43813871,3.633796692,2.914003849,1.810470878
"Bosnia and Herzegovina",2.360267746,2.083559355,2.2185252,2.69393458,2.97808,3.01817115,3.050973,2.7928,2.534653425,2.473846589
Botswana,3.547397047,3.811133018,4.407908843,4.240155498,4.163505255,4.06263623,3.756862908,3.514886463,3.430468383,3.573243781
Brazil,2.745264193,3.178767061,2.98316919,2.918820992,3.050387345,2.949030218,2.898494277,2.584327472,1.991569409,2.160323082
Brunei,,3.989537,3.856745185,3.895488574,4.131765108,4.286996593,4.421840159,4.0914,3.761,3.430555582
Bulgaria,2.412687039,2.440932558,2.460966887,2.566207766,2.526654657,2.613240037,2.482733325,2.121978717,2.291655311,2.697543364
"Burkina Faso",3.08320138,3.236633415,3.332484936,3.01915005,2.805148527,2.783412689,2.774511288,2.844621479,,
Burundi,2.750304284,2.666646489,2.518191826,2.547378868,2.527762061,2.38288833,2.406752265,2.408633575,2.408633575,2.479687634
"Cape Verde",,,,3.51563,3.585220547,3.453253613,3.254793928,3.4130788,3.476515141,3.410089326
Cambodia,2.738437603,2.824541908,3.011539605,3.218717351,3.379363348,3.503717623,3.084736765,2.609299228,2.800279957,2.989946155
Cameroon,2.311100838,2.644811998,2.809823007,2.830524375,2.818728786,2.591571131,2.446188123,2.780762917,2.914882357,2.682228664
Canada,3.956872701,4.346902433,4.500270544,4.347946463,4.213121418,4.22799679,4.219839814,4.41547536,4.277163764,3.990626169
Chad,2.160521783,2.023814211,2.359208143,2.687788678,2.456544529,2.425646062,2.196609742,2.127925,2.214223176,2.311380194
Chile,3.839410704,3.598902156,3.589819378,4.270943539,4.626057958,4.271216686,4.116760988,3.981861033,3.557061425,3.395630745
China,3.002827257,3.402064748,3.75615654,3.807134652,3.833470201,3.834640349,3.99745031,4.101822203,3.957571232,4.143098483
Colombia,2.887124262,2.727592832,2.450318022,2.456414448,2.606900819,2.61359503,2.61038082,2.587303868,2.39467926,2.347686324
"Congo (Kinshasa)",,,,,,,,,,2.787234068
"Costa Rica",3.381235599,3.775799635,3.823981495,3.62339575,3.400330626,3.344137181,3.359351029,3.470922388,3.220141609,3.105317679
"Ivory Coast",,2.219964,2.274273345,2.25934583,2.188011367,2.750885225,2.939066175,3.248010089,3.531295561,3.171214682
Croatia,3.034513995,2.839889907,2.749624802,2.700693691,2.73724495,2.733817065,2.574709179,2.454707213,2.677947535,2.564742783
Cyprus,3.334597191,3.984265287,3.883778862,3.600340052,3.530111302,3.331105842,3.252258704,3.179270626,2.819768295,2.56296829
"Czech Republic",2.689047291,2.453705551,2.570791166,2.592564563,2.376874522,2.429645173,2.418994083,2.588790418,2.760110017,2.697832086
Denmark,5.664717132,6.04685857,5.745161503,5.363173283,5.40950896,4.567690461,4.41923553,4.64214111,4.71696578,4.89672778
"Dominican Republic",1.953906222,1.825921617,1.8129591,1.833616211,1.766875987,1.798061531,1.911402329,2.188658646,2.18960123,1.990492306
Ecuador,1.974839186,2.151756211,2.385940867,2.56295997,2.841818327,2.946051,3.409851087,2.8672,2.324561357,2.149559298
Egypt,3.345030151,3.214423083,2.910778593,2.6962076,2.579704878,2.996060451,2.952960211,3.735487638,4.096763383,4.096763383
"El Salvador",3.267171303,2.7160749,2.644959179,2.58927271,2.53184115,2.416552129,2.360899846,2.942808354,2.660793238,2.153817182
Estonia,3.513240901,3.492005915,3.616050182,3.810742868,3.9844087,4.10500969,4.078745084,4.099661836,4.167503941,4.232440809
Ethiopia,3.124908294,3.147773986,3.159200333,3.346108653,3.292055837,3.0051419,2.761999385,2.823742153,3.567909301,3.907446394
Finland,5.694349683,5.896363043,5.369763019,4.95031439,4.987657279,5.063066365,5.270283111,5.348235827,5.401397983,5.599901838
France,4.324166477,4.4023142,3.971827518,3.84625415,3.67575083,3.674433835,3.85122131,3.89895571,3.955442595,4.030739999
Gabon,,,,,,3.032639,3.092048458,3.149051221,2.979212514,2.97348604
Gambia,3.703816278,4.178345578,4.428467935,4.603391855,4.557563627,4.343383735,3.919336984,3.869760602,4.013871691,3.922315252
Georgia,2.989174427,3.374518983,3.155723972,3.015703524,3.246783885,3.355119,3.368317591,3.440754288,3.445500052,3.483900767
Germany,5.105027305,5.182252948,4.965142591,4.6271576,4.346834229,4.475910816,4.628605662,4.670972865,4.509570074,4.558403821
Ghana,,2.467591,2.547886319,2.838053319,2.884244403,2.971348566,2.913121411,3.027792309,2.950933817,2.858506942
Greece,3.214270821,3.134187931,2.729902163,2.620212369,2.614099743,2.52658251,2.55050991,2.582673512,2.83889615,2.829501209
Guatemala,3.220954928,3.048941285,2.642712357,2.346363812,2.378175788,2.737242458,2.773627035,2.56721693,2.301408959,2.266831606
Guinea,,,,,,3.268449,2.668757724,2.003048476,2.003048476,
Guyana,2.133337355,2.20564835,2.430965704,2.665136369,2.640712335,2.285174165,2.426701679,2.772113247,2.658874368,
Haiti,,,,,2.178854,2.147800777,2.46767566,2.545062286,2.374199273,
Honduras,2.67221984,2.891192555,2.53746525,2.456287733,2.583053548,2.518766336,2.243257689,2.78921103,3.13598954,2.703219875
"Hong Kong",4.663302224,4.827277248,4.20510395,4.041258952,4.09223169,3.8649499,4.0510547,4.332065312,4.602304437,4.602304437
Hungary,2.612200231,2.425599585,2.41873098,2.568386922,2.800776772,2.608165161,2.489242418,2.392173342,2.212015445,1.870385564
Iceland,5.041373927,5.241534084,4.48271955,3.920098455,4.027307518,3.783700098,3.612382146,3.740178807,3.93629799,4.122581573
India,3.291282574,3.243493751,3.210217349,2.932742988,2.704358193,2.760665746,2.790847956,3.432210883,3.878943719,4.091437572
Indonesia,3.569116352,3.487282885,3.713554506,3.930824039,3.89604765,3.79493733,3.711912474,3.85294199,3.826606768,3.772191345
Iran,,,,3.452724,3.527205222,3.625491717,3.358389548,3.081367207,3.323702736,3.440914498
Ireland,4.035844156,4.436413347,3.950879639,3.588251952,4.046087093,4.078610803,4.124869179,4.503113493,4.886157814,5.163119843
Israel,3.818387217,3.447364011,3.660465903,3.823081636,3.585827533,3.536644312,3.320212308,2.944439014,2.916692189,3.483407439
Italy,2.762793863,2.767994666,2.612789554,2.487085969,2.400474467,2.494950306,2.37090796,2.093204992,2.188338052,2.203816924
Jamaica,2.434969801,2.531027671,2.727843301,2.47873415,2.380744914,2.547556714,2.648998818,2.755224943,2.66541671,2.764237196
Japan,4.634477352,4.62919676,4.480535323,4.637171457,4.861025054,4.806767507,4.799631864,5.128259906,5.123877328,4.927784074
Jordan,3.641219338,3.946801168,3.843942454,3.491865368,3.259255716,3.543710038,3.778412,3.766137774,3.789338805,3.883340381
Kazakhstan,3.065284227,3.157451937,3.160635287,2.817406876,2.593889,2.770231133,3.010042307,3.289526169,3.426184818,3.375512185
Kenya,2.359035785,2.356622522,2.285400872,2.425205173,2.519467139,2.475798404,2.756067732,3.032171546,2.823546531,2.747026385
"South Korea",4.712937654,4.37047816,3.064192555,2.781073826,2.651808161,2.802849267,2.957819026,2.911793343,2.931865048,2.860443282
Kuwait,3.023096878,3.068824071,3.120065711,3.463261418,3.17962685,2.705564556,2.751722781,2.912403564,2.876196164,2.834167677
Kyrgyzstan,2.359238813,2.640914054,2.879841354,2.7116296,2.127747474,2.19715915,2.35990118,2.329704175,2.676658467,2.872761329
Laos,,,,,,,3.505891,3.685337315,3.69680056,3.68533064
Latvia,2.86760879,2.880727645,2.699120321,2.621309383,2.947098141,3.098097626,3.148703169,3.053233576,2.846614489,2.638002742
Lebanon,,,,2.007809,1.951435316,1.970548507,1.746715527,1.737892986,2.396368129,2.214932876
Lesotho,2.598807917,2.75628159,3.0886465,2.737859572,2.248217114,2.493921153,3.201298603,3.659269016,3.643834084,3.305803744
Liberia,,,,,,4.031934,3.376917576,3.451,3.525000095,3.682281376
Libya,2.773809524,3.129028181,2.975936437,2.401587237,2.9227,3.443766,2.897158,2.328919469,,
Lithuania,2.854326689,2.900794217,3.011542492,3.305749547,3.166198621,3.129202381,3.149820093,3.185215926,3.193457389,3.077022682
Luxembourg,4.757561579,5.057536629,5.09228182,4.750172993,4.543229133,4.289259838,4.440403788,4.701850166,4.862787199,5.058440808
"Macedonia (F.Y.R.O.M.)",2.87806796,3.064860331,2.991190858,2.942032444,2.924337145,2.980339633,3.397356051,3.566471397,3.254263433,3.16675472
Madagascar,3.00993039,3.10461554,2.929196253,2.646270032,2.653936097,2.86245308,2.871745957,2.720964575,2.70170443,2.557661829
Malawi,,3.26825,3.419312639,3.316179204,3.079099227,2.675018528,2.848249113,2.684064436,2.219604837,2.285083354
Malaysia,4.259709976,4.121182398,3.681773429,3.70558133,4.143020131,4.133146133,4.047908614,4.523483851,4.628605613,4.412905788
Mali,2.991529312,2.922157148,2.62510283,2.502317153,2.744781991,2.753948736,2.464384007,2.742956023,3.268119684,3.309881267
Malta,3.435053835,3.647253274,3.519244462,3.48326065,3.223390089,2.989669982,3.19141846,3.044908549,3.120074663,2.968699012
Mauritania,3.318827597,2.840735547,2.919217143,2.644103542,2.225211777,2.098659168,2.088204588,2.274462911,2.455545275,3.463224309
