Country,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Egypt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.02,0.02,0.01,0.02,0.01,0.03,0.02,0.01,0.02,0.02,,,
"El Salvador",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.0417,0.0533,0.065,0.0767,0.0883,0.1,,
"England and Wales",0.09,0.13,0.13,0.14,0.11,0.1,0.13,0.11,0.12,0.13,0.11,0.11,0.12,0.1,0.12,0.12,0.1,0.11,0.11,0.07,0.12,0.12,0.14,0.09,0.1,0.14,0.13,0.11,0.11,0.15,0.11,0.15,0.13,0.12,0.12,0.14,0.11,0.13,0.11,0.07,0.09,0.1,0.08,0.09,0.09,0.08,0.05,0.07,0.08,0.08,0.06,0.06,0.05,0.1,0.08,0.06,0.1,0.1,
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,0.14,0.16,0.18,0.27,0.22,0.11,0.09,0.15,0.04,0.19,0.155,0.12,0.175,0.23,0.08,0.08,,,
Finland,0.27,0.1,0.12,0.27,0.13,0.18,0.27,0.04,0.09,0.1,0.3,0.14,0.14,0.18,0.09,0.12,0.11,0.11,0.1,0.05,0.09,0.05,0.13,0.07,0.22,0.04,0.06,0.09,0.12,0.04,0.06,0.17,0.09,0.095,0.1,0.05,0.06,0.06,0.04,0.01,0.07,0.13,0.05,0.04,0.06,0.02,0.08,0.1,0.02,0.01,0.08,0.07,0.05,0.12,0.11,0.04,,,
France,0.04,0.05,0.04,0.06,0.05,0.05,0.06,0.04,0.05,0.03,0.03,0.08,0.03,0.06,0.08,0.09,0.08,0.05,0.07,0.07,0.08,0.09,0.08,0.05,0.08,0.08,0.1,0.07,0.08,0.09,0.09,0.1,0.11,0.07,0.08,0.08,0.06,0.06,0.06,0.05,0.07,0.06,0.06,0.07,0.07,0.06,0.06,0.08,0.06,0.05,0.07,0.05,0.07,0.05,0.05,0.06,,,
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.05,0.04,0.06,0.0867,0.1133,0.14,0.02,0.025,0.03,0.085,0.14,0.05,0.075,0.1,
Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.08,0.07,0.1,0.07,0.07,0.09,0.09,0.08,0.08,0.08,0.06,0.05,0.07,0.06,0.07,0.04,0.06,0.05,0.06,0.06,0.04,0.06,0.05,0.06,0.05,0.06,0.04,0.07,0.1,0.1
Greece,,,,,,,,,,,,0.18,0.08,0.06,0.09,0.14,0.13,0.1,0.14,0.09,0.16,0.09,0.08,0.09,0.11,0.11,0.15,0.14,0.08,0.22,0.14,0.15,0.11,0.17,0.17,0.08,0.12,0.11,0.15,0.09,0.07,0.13,0.15,0.16,0.21,0.2,0.14,0.16,0.14,0.15,0.18,0.14,0.05,0.09,0.12,0.09,0.1,0.2,
Guatemala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.06,0.01,0.07,0.05,0.045,0.04,0.04,,,,
"Hong Kong",,,,,,,,,,,,6.64,6.21,6.28,6.78,6.5,5.28,6.22,5.95,6.85,6.05,5.03,5.34,5.56,5.7,5.17,4.52,4.32,4.12,4.18,3.63,4.03,4.03,3.62,3.72,3.8,3.88,2.57,3.45,2.71,2.52,1.93,2.31,2.42,1.99,1.89,1.69,1.7,1.4,1.78,1.79,1.51,1.48,1.58,1.27,1.03,1.1,1.1,1.1
Hungary,,,,,,,,,,,,,,,,,0.03,0.04,0.07,0.01,0.01,0.03,0.03,0.08,0.07,0.16,0.1,0.14,0.18,0.18,0.16,0.14,0.14,0.14,0.08,0.28,0.13,0.21,0.15,0.16,0.12,0.15,0.16,0.12,0.18,0.12,0.19,0.09,0.12,0.07,0.19,0.11,0.14,0.17,0.09,0.09,0.1,0.1,0.1
Iceland,,,,,,,,,,,,,,,,,,0.93,0.72,0.58,0.44,0.5314,0.6229,0.7143,0.8057,0.8971,0.9886,1.08,0.61,0.52,0.43,0.34,0.25,1.76,1.5125,1.265,1.0175,0.77,0.7056,0.6411,0.5767,0.5122,0.4478,0.3833,0.3189,0.2544,0.19,0.34,0.49,0.64,,,,,,,,,
Ireland,0.13,0.17,0.21,0.165,0.12,0.24,0.09,0.04,0.06,0.06,0.05,0.09,0.09,0.07,0.05,0.03,0.13,0.06,0.07,0.11,0.12,0.15,0.09,0.06,0.09,0.15,0.18,0.19,0.02,0.07,0.24,0.04,0.07,0.06,0.06,0.1,0.11,0.14,0.12,0.04,0.05,0.14,0.13,0.08,0.1,0.12,0.08,0.03,0.11,0.05,0.08,0.01,0.05,0.045,0.04,0.01,,,
Israel,,,,,,,,,,,,,,,,,,,,,0.33,0.29,0.16,0.1,0.26,0.3,0.45,0.22,0.2,0.3,0.38,0.15,0.05,0.28,0.12,0.13,0.24,0.23,0.1,0.19,0.29,0.16,0.17,0.05,0.04,0.21,0.08,0.1,0.25,0.04,0.07,0.12,0.05,0.11,0.04,,,,
Italy,,0.04,0.05,0.08,0.06,0.09,0.1,0.09,0.1,0.09,0.09,0.09,0.1,0.13,0.09,0.06,0.09,0.09,0.12,0.07,0.06,0.06,0.08,0.08,0.07,0.09,0.1,0.1,0.11,0.15,0.13,0.13,0.12,0.12,0.15,0.13,0.12,0.11,0.12,0.1,0.12,0.09,0.1,0.12,0.11,0.11,0.1,0.12,0.07,0.08,0.09,0.1,0.1,0.08,0.08,0.08,0.1,0.1,
Japan,0.02,0.03,0.03,0.03,0.06,0.03,0.03,0.05,0.05,0.06,0.04,0.03,0.05,0.05,0.08,0.04,0.07,0.04,0.07,0.05,0.06,0.07,0.08,0.06,0.07,0.06,0.06,0.08,0.09,0.08,0.08,0.09,0.08,0.07,0.07,0.07,0.06,0.07,0.06,0.07,0.08,0.07,0.07,0.06,0.06,0.05,0.06,0.06,0.07,0.06,0.05,0.06,0.05,0.04,0.04,0.05,,,
Kuwait,,,,,,,,,,,,,,,,,,,,,,2.24,0.97,0.28,0.764,1.248,1.732,2.216,2.7,0.57,0.655,0.74,0.61,0.7243,0.8386,0.9529,1.0671,1.1814,1.2957,1.41,0.56,0.36,0.58,0.37,0.16,0.79,0.6433,0.4967,0.35,0.56,0.69,0.35,0.12,0.2,0.28,0.24,0.2,0.15,0.1
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.04,0.21,0.18,0.18,0.17,0.31,0.25,0.18,0.12,0.04,0.2,0.1,0.1
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.08,0.07,0.05,0.02,0.05,0.1,0.12,0.05,0.1,0.09,0.08,0.14,0.12,0.04,0.1,0.1,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.17,0.09,0.36,0.08,0.07,0.17,0.07,0.07,0.04,0.16,0.12,0.04,0.17,0.07,0.07,0.15,0.17,,,
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.13,0.12,0.11,0.1,0.09,0.128,0.166,0.204,0.242,0.28,0.282,0.284,0.286,0.288,0.29,0.2925,0.295,0.2975,0.3,,,,,,,,,,
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.19,0.16,0.195,0.23,0.3033,0.3767,0.45,0.09,0.08,0.0833,0.0867,0.09,0.14,0.145,0.15,0.23,0.145,0.06,0.15,,,
Malta,,,,,,,,,,,,,,,,,,,,,,,,1.14,0.56,0.7133,0.8667,1.02,0.795,0.57,1.065,1.56,0.9,0.5,0.86,1.22,1.51,0.35,0.46,1.05,0.36,0.3,0.4,0.61,0.55,0.49,0.41,0.33,0.46,0.59,0.71,0.37,0.25,0.5,0.47,0.52,0.61,0.7,
Mauritius,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,0.246,0.222,0.198,0.174,0.15,0.3533,0.5567,0.76,0.5767,0.3933,0.21,0.21,0.205,0.2,0.2075,0.215,0.2225,0.23,0.33,0.54,0.37,0.2,0.26,0.14,0.15,0.16,0.14,0.12,0.1,0.1,0.1,
Mexico,,,,,,,,,,,,0.01,0.012,0.014,0.016,0.018,0.02,0.01,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.05,0.03,0.05,0.03,0.04,0.05,0.04,0.02,0.03,0.04,0.03,0.04,,,
Moldova,,,0.09,0.09,0.08,0.08,0.08,0.07,0.06,0.0667,0.0733,0.08,0.06,0.04,0.04,0.105,0.17,0.105,0.04,0.11,0.12,0.13,0.155,0.18,0.04,0.11,0.09,0.03,0.08,0.22,0.1,0.06,0.04,0.135,0.23,0.16,0.05,0.03,0.1,0.19,0.15,0.05,0.02,0.05,0.19,0.17,0.18,0.19,0.06,0.12,0.15,0.13,0.21,0.1,0.12,0.16,0.2,0.3,0.5
Netherlands,0.05,0.04,0.06,0.06,0.05,0.09,0.07,0.03,0.07,0.07,0.09,0.03,0.13,0.05,0.07,0.07,0.11,0.07,0.03,0.07,0.08,0.1,0.13,0.1,0.12,0.09,0.09,0.07,0.14,0.08,0.11,0.06,0.03,0.08,0.13,0.09,0.08,0.12,0.08,0.08,0.04,0.11,0.02,0.09,0.13,0.06,0.06,0.14,0.03,0.07,0.09,0.1,0.06,0.06,0.07,0.07,0.1,0.1,0.1
"New Zealand",,,0.09,0.09,0.08,0.08,0.08,0.07,0.06,0.0667,0.0733,0.08,0.06,0.04,0.04,0.105,0.17,0.105,0.04,0.11,0.12,0.13,0.155,0.18,0.04,0.11,0.09,0.03,0.08,0.22,0.1,0.06,0.04,0.135,0.23,0.16,0.05,0.03,0.1,0.19,0.15,0.05,0.02,0.05,0.19,0.17,0.18,0.19,0.06,0.12,0.15,0.13,0.21,0.1,0.12,0.11,0.1,,
Nicaragua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.03,0.03,0.03,0.11,0.08,0.05,0.08,0.08,0.08,0.16,0.05,0.075,0.1,0.1,
"Northern Ireland",0.11,0.06,0.075,0.09,0.105,0.12,0.06,0.12,0.115,0.11,0.2,0.19,0.28,0.29,0.12,0.1,0.25,0.19,0.21,0.23,0.14,0.1,0.115,0.13,0.46,0.24,0.18,0.12,0.06,0.18,0.13,0.16,0.07,0.04,0.12,0.11,0.38,0.2633,0.1467,0.03,0.11,0.33,0.09,0.15,0.205,0.26,0.226,0.192,0.158,0.124,0.09,0.06,0.07,0.08,0.06,0.2,0.2,0.15,0.1
Norway,0.21,0.12,0.11,0.17,0.18,0.08,0.1,0.2,0.24,0.12,0.26,0.27,0.11,0.17,0.14,0.11,0.08,0.05,0.02,0.04,0.09,0.04,0.03,0.06,0.05,0.05,0.12,0.16,0.08,0.13,0.04,0.085,0.13,0.07,0.03,0.01,0.01,0.01,0.065,0.12,0.06,0.01,0.12,0.04,0.01,0.01,0.1,0.105,0.11,0.06,0.02,0.02,0.0233,0.0267,0.03,0.01,,,
Panama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,0.18,0.13,0.08,0.1,0.12,0.14,0.21,0.07,0.36,0.29,0.1,0.1,0.1,0.1,
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.06,0.05,0.04,0.0583,0.0767,0.095,0.1133,0.1317,0.15,0.12,0.09,0.06,0.065,0.07,0.085,0.1,
Peru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.05,0.04,0.02,0.04,0.06,0.05,0.03,0.05,0.04,0.03,0.07,0.085,0.1,
Philippines,,,,,,,,,,,,,,0.16,0.1708,0.1817,0.1925,0.2033,0.2142,0.225,0.2358,0.2467,0.2575,0.2683,0.2792,0.29,0.3008,0.3117,0.3225,0.3333,0.3442,0.355,0.3658,0.3767,0.3875,0.3983,0.4092,0.42,0.35,0.46,0.52,0.5,0.62,0.51,0.58,0.55,0.59,0.57,0.65,0.664,0.678,0.692,0.706,0.72,,,,,
Poland,,,,,,,0.07,0.06,0.04,0.1,0.06,0.09,0.11,0.1,0.1,0.1,0.11,0.1096,0.1093,0.1089,0.1086,0.1082,0.1079,0.1075,0.1071,0.1068,0.1064,0.1061,0.1057,0.1054,0.105,0.1046,0.1043,0.1039,0.1036,0.1032,0.1029,0.1025,0.1021,0.1018,0.1014,0.1011,0.1007,0.1004,0.1,0.15,0.15,0.13,0.16,0.17,0.1,0.11,0.17,0.13,0.08,0.07,0.1,0.1,0.1
Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.14,0.16,0.17,0.16,0.11,0.11,0.21,0.25,0.07,0.17,0.14,0.1,0.12,0.12,0.15,0.12,0.17,0.1,0.15,0.145,0.14,0.135,0.13,0.14,0.15,0.09,0.2,0.2,0.2
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.31,0.28,0.26,0.19,0.25,0.2,0.26,0.29,0.24,0.2,0.17,0.2,0.2,
Scotland,0.14,0.12,0.19,0.08,0.13,0.17,0.15,0.08,0.27,0.19,0.12,0.04,0.1,0.19,0.14,0.15,0.14,0.09,0.07,0.17,0.11,0.16,0.06,0.16,0.1,0.27,0.11,0.13,0.04,0.12,0.13,0.09,0.06,0.16,0.13,0.04,0.05,0.08,0.1,0.17,0.01,0.06,0.06,0.09,0.12,0.04,0.06,0.07,0.11,0.01,0.07,0.02,0.1,0.085,0.07,0.11,0.1,,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.08,0.05,0.07,0.08,0.1,0.06,0.13,0.11,0.12,0.04,0.12,0.12,0.1,0.1,0.1
Singapore,,,,,,,,,,,,2.04,2.5,5.22,3.23,3.44,3.74,2.75,4.28,4.14,4.4,2.64,4.62,4.32,4.06,3.565,3.07,3.96,4.22,4.09,3.94,3.79,3.76,2.23,4.25,3.86,2.45,2.74,2.72,2.88,2.34,2.2,2.65,1.71,2.16,1.64,1,2.09,1.19,1.6,1.23,1.41,1.19,1.4,1.39,1.49,1.1,0.5,1
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.03,0.31,0.19,0.14,0.2,0.17,0.1,0.1,0.11,0.06,0.01,0.06,0.11,0.2,0.05,0.03,0.04,0.08,,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.03,0.03,0.07,0.2,0.135,0.07,0.1433,0.2167,0.29,0.254,0.218,0.182,0.146,0.11,0.08,0.1,0.06,0.15,0.05,0.06,0.07,0.08,0.05,0.02,,,,
"South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.11,0.06,0.06,0.11,0.2,0.16,0.11,0.07,0.16,0.17,0.09,0.12,0.05,0.08,0.06,0.09,0.095,0.1,0.1,0.1
"South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.01,0.01,0.0163,0.0225,0.0288,0.035,0.0413,0.0475,0.0538,0.06,0.06,0.05,0.03,0.06,0.08,0.09,0.11,0.12,0.11,0.12,0.11,0.13,0.13,0.12,0.09,0.1,0.1,
Spain,,,0.01,0.02,0.02,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.015,0.02,0.01,0.01,0.03,0.01,0.015,0.02,0.01,0.03,0.16,0.18,0.25,0.16,0.25,0.16,0.19,0.21,0.17,0.17,0.22,0.22,0.16,0.21,0.15,0.11,0.1,0.12,0.15,0.11,0.14,0.13,0.11,0.11,0.08,0.11,0.12,0.1,0.1,0.1
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73,0.89,0.97,0.76,0.55,0.34,0.4925,0.645,0.7975,0.95,1.1,1.25,1.4,0.4,
Sweden,0.05,0.24,0.11,0.08,0.17,0.2,0.18,0.24,0.29,0.33,0.22,0.24,0.21,0.22,0.11,0.12,0.2,0.22,0.27,0.18,0.17,0.12,0.18,0.17,0.21,0.1,0.11,0.09,0.06,0.17,0.16,0.03,0.07,0.09,0.05,0.05,0.04,0.07,0.1,0.02,0.05,0.04,0.08,0.02,0.06,0.01,0.05,0.04,0.08,0.03,0.06,0.03,0.05,0.08,0.06,0.08,,,
Switzerland,0.13,0.11,0.12,0.12,0.15,0.03,0.05,0.06,0.11,0.03,0.09,0.05,0.07,0.05,0.03,0.17,0.01,0.1,0.12,0.1,0.09,0.05,0.02,0.2,0.15,0.18,0.05,0.1,0.06,0.02,0.14,0.04,0.08,0.04,0.12,0.04,0.05,0.07,0.1,0.17,,,,,,,,,,,,,,,,,,,
Thailand,,,,,,,,,,,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.12,0.2,0.23,0.15,0.19,,,,,,,,,,,,,,
"Trinidad and Tobago",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.16,0.185,0.21,0.235,0.26,0.12,0.25,0.54,0.24,,,,,
"United Kingdom",0.1,0.11,0.12,0.13,0.1,0.11,0.13,0.11,0.112,0.114,0.116,0.118,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.09,0.12,0.12,0.13,0.09,0.11,0.15,0.13,0.11,0.11,0.15,0.11,0.15,0.12,0.12,0.12,0.13,0.11,0.12,0.11,0.08,0.09,0.1,0.08,0.09,0.09,0.08,0.05,0.07,0.08,0.07,0.06,0.05,0.06,0.09,0.08,0.07,0.1,0.1,0.1
"United States",,,,,,0.13,0.11,0.11,0.12,0.12,0.1,0.11,0.1,0.1033,0.1067,0.11,0.1133,0.1167,0.12,0.1233,0.1267,0.13,0.1333,0.1367,0.14,0.12,0.14,0.14,0.14,0.14,0.13,0.14,0.14,0.13,0.11,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.1,0.09,0.09,0.11,0.08,0.08,0.08,0.08,0.09,0.08,0.08,0.08,,,
Uruguay,,,,,,,,,,,,0.2,0.1961,0.1923,0.1884,0.1845,0.1806,0.1768,0.1729,0.169,0.1652,0.1613,0.1574,0.1535,0.1497,0.1458,0.1419,0.1381,0.1342,0.1303,0.1265,0.1226,0.1187,0.1148,0.111,0.1071,0.1032,0.0994,0.0955,0.0916,0.0877,0.0839,0.08,0.11,0.14,0.17,0.07,0.145,0.22,0.1,0.0733,0.0467,0.02,0.08,0.3,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.12,,,,,,,,
Venezuela,,,,,,0.07,0.07,0.13,0.09,0.05,0.16,0.12,0.05,0.0733,0.0967,0.12,0.11,0.065,0.02,0.025,0.03,0.09,0.11,0.105,0.1,0.09,0.07,0.1,0.09,0.03,0.12,0.12,0.07,0.08,0.08,0.07,0.07,0.08,,,,,,,,,,,,,,,,,,,,,
