Country,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Bahrain,23.10215774,22.562,22.0219,21.4818,20.9417,20.40160561,19.8124,19.2231,18.6339,18.0447,17.45543409,16.6031,15.7507,14.8984,14.046,13.19370001,12.6278,12.0618,11.4959,10.93,10.36403679,10.0731,9.7821,9.4911,9.2002,8.909221713,8.6568,8.4043,8.1518,7.8994,7.646911508,7.4622,7.2775,7.0929,6.9082,6.723480073,6.467,6.2105,5.954,5.6976,5.441081252,5.1251,4.8092,4.4933,4.1773,3.861410129,3.7044,3.5474,3.3904,3.2334,3.076409553,3.0348,2.993122553
Bangladesh,2057.607645,1998.313,1939.0183,1879.7236,1820.4289,1761.134213,1719.5699,1678.0056,1636.4412,1594.8769,1553.312572,1522.927,1492.5414,1462.1558,1431.7702,1401.384643,1365.2729,1329.1613,1293.0496,1256.9379,1220.826164,1190.1975,1159.5688,1128.9402,1098.3115,1067.682868,1042.958,1018.2331,993.5082,968.7833,944.0583565,924.8003,905.5422,886.2841,867.0261,847.7679964,831.9472,816.1264,800.3055,784.4847,768.6638895,757.6531,746.6423,735.6316,724.6208,713.610013,705.7393,697.8687,689.998,682.1273,674.2566431,666.4775,658.698386
Barbados,343.9587937,342.7857,341.6126,340.4396,339.2665,338.0934068,336.7435,335.3936,334.0437,332.6938,331.3438894,329.3879,327.432,325.476,323.52,321.5640877,320.2829,319.0016,317.7204,316.4391,315.1579138,314.2355,313.313,312.3906,311.4682,310.5457453,309.4624,308.3791,307.2958,306.2125,305.1292222,304.0408,302.9524,301.864,300.7756,299.6872015,298.6864,297.6856,296.6848,295.684,294.6831787,293.6861,292.689,291.6918,290.6947,289.6976281,288.5793,287.461,286.3427,285.2244,284.1060426,283.2038,282.3014627
Belarus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3328.112764,3334.6262,3341.1397,3347.6531,3354.1666,3360.680043,3377.8114,3394.9427,3412.074,3429.2054,3446.336686,3468.2955,3490.2544,3512.2132,3534.172,3556.130859,3563.3794,3570.6279,3577.8764,3585.1249,3592.373391,3590.4745,3588.575706
Belgium,1301.436851,1291.6455,1281.8541,1272.0628,1262.2714,1252.480041,1249.1235,1245.767,1242.4105,1239.054,1235.697446,1232.6996,1229.7018,1226.704,1223.7062,1220.70834,1220.0657,1219.423,1218.7804,1218.1377,1217.495038,1217.1514,1216.8077,1216.464,1216.1203,1215.776647,1211.5424,1207.3081,1203.0739,1198.8397,1194.605401,1191.4119,1188.2184,1185.0248,1181.8313,1178.63778,1175.1806,1171.7234,1168.2663,1164.8091,1161.351949,1154.949,1148.5461,1142.1432,1135.7403,1129.337361,1119.1373,1108.9372,1098.7372,1088.5371,1078.337053,1074.45,1070.562849
Belize,156699.2524,152442.0697,148184.887,143927.7044,139670.5217,135413.339,132333.8171,129254.2952,126174.7733,123095.2514,120015.7295,118291.7447,116567.7599,114843.7751,113119.7903,111395.8055,109261.8589,107127.9123,104993.9658,102860.0192,100726.0726,98088.8893,95451.706,92814.5227,90177.3393,87540.15603,85738.4192,83936.6823,82134.9455,80333.2086,78531.47177,76597.3677,74663.2636,72729.1596,70795.0555,68860.95142,66728.4643,64595.9771,62463.49,60331.0028,58198.51567,56786.4546,55374.3936,53962.3326,52550.2716,51138.21056,49974.9906,48811.7706,47648.5507,46485.3307,45322.11072,44356.0516,43389.99244
Benin,4115.232914,4045.3011,3975.3692,3905.4374,3835.5055,3765.573663,3689.2963,3613.019,3536.7417,3460.4644,3384.187041,3307.3312,3230.4753,3153.6194,3076.7635,2999.907673,2924.4042,2848.9008,2773.3974,2697.894,2622.39053,2552.1308,2481.8712,2411.6115,2341.3518,2271.092106,2203.2345,2135.377,2067.5194,1999.6619,1931.804307,1873.3833,1814.9624,1756.5414,1698.1204,1639.699448,1594.1295,1548.5596,1502.9896,1457.4197,1411.849723,1373.1286,1334.4075,1295.6864,1256.9653,1218.244188,1186.33,1154.4158,1122.5015,1090.5873,1058.673102,1029.9824,1001.291764
Bhutan,404761.7019,394017.992,383274.2821,372530.5722,361786.8623,351043.1524,340574.4958,330105.8392,319637.1827,309168.5261,298699.8695,289854.0251,281008.1807,272162.3363,263316.4919,254470.6475,247654.9312,240839.2149,234023.4985,227207.7822,220392.0659,214280.4697,208168.8735,202057.2774,195945.6812,189834.085,187613.47,185392.8549,183172.2399,180951.6248,178731.0098,173622.8739,168514.7381,163406.6022,158298.4664,153190.3305,149267.348,145344.3656,141421.3831,137498.4007,133575.4182,129569.1465,125562.8747,121556.603,117550.3312,113544.0595,111553.287,109562.5146,107571.7421,105580.9697,103590.1972,102023.8326,100457.4679
Bolivia,79075.64608,77586.2684,76096.8907,74607.5131,73118.1354,71628.75771,70223.1696,68817.5814,67411.9933,66006.4051,64600.81697,63278.6181,61956.4192,60634.2203,59312.0214,57989.82245,56794.2756,55598.7287,54403.1818,53207.6349,52012.08805,50999.0775,49986.0669,48973.0563,47960.0457,46947.03508,46068.9144,45190.7936,44312.6729,43434.5522,42556.43144,41757.1409,40957.8503,40158.5597,39359.2691,38559.97855,37862.6113,37165.244,36467.8768,35770.5095,35073.14224,34487.6151,33902.088,33316.5608,32731.0337,32145.50656,31644.7162,31143.9259,30643.1356,30142.3453,29641.55498,29188.1052,28734.65548
"Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8374.312422,8591.5567,8808.8009,9026.0452,9243.2895,9460.533718,9448.8197,9437.1057,9425.3917,9413.6776,9401.963607,9402.8639,9403.7643,9404.6646,9405.565,9406.465289,9471.3375,9536.2096,9601.0818,9665.954,9730.826161,9842.9762,9955.126217
Botswana,4356.982064,4243.6951,4130.408,4017.121,3903.834,3790.547008,3678.6107,3566.6744,3454.7381,3342.8018,3230.865535,3122.8537,3014.8418,2906.8299,2798.8181,2690.806188,2598.7876,2506.7691,2414.7505,2322.732,2230.713391,2164.2232,2097.7331,2031.2429,1964.7528,1898.262615,1848.3182,1798.3739,1748.4295,1698.4851,1648.540732,1611.9382,1575.3357,1538.7331,1502.1306,1465.528033,1442.0925,1418.6569,1395.2213,1371.7858,1348.350209,1329.4096,1310.4691,1291.5285,1272.5879,1253.64733,1232.6582,1211.6691,1190.68,1169.6909,1148.701847,1127.7102,1106.718566
Brazil,73929.2135,71981.3605,70033.5074,68085.6544,66137.8014,64189.94836,62657.7238,61125.4993,59593.2748,58061.0503,56528.82574,55254.2593,53979.6928,52705.1264,51430.5599,50155.99347,49043.4517,47930.91,46818.3683,45705.8265,44593.28478,43688.8704,42784.456,41880.0416,40975.6272,40071.2128,39382.0781,38692.9433,38003.8086,37314.6738,36625.53905,36058.0121,35490.4852,34922.9583,34355.4314,33787.9045,33315.0507,32842.1969,32369.343,31896.4892,31423.6354,31065.8304,30708.0255,30350.2205,29992.4156,29634.61059,29352.8543,29071.0979,28789.3416,28507.5853,28225.82895,27973.4334,27721.0379
Brunei,94955.09183,91075.9905,87196.8893,83317.788,79438.6867,75559.5854,72413.3479,69267.1105,66120.873,62974.6355,59828.39808,57589.6214,55350.8446,53112.0679,50873.2912,48634.51448,47154.9142,45675.314,44195.7137,42716.1135,41236.51323,40143.4303,39050.3474,37957.2645,36864.1816,35771.09864,34822.0964,33873.0942,32924.0919,31975.0897,31026.08746,30268.9244,29511.7613,28754.5982,27997.4351,27240.27202,26693.2316,26146.1911,25599.1506,25052.1101,24505.06967,24139.0338,23772.9978,23406.9619,23040.926,22674.89009,22392.5913,22110.2924,21827.9936,21545.6948,21263.39594,20954.6484,20645.90094
Bulgaria,2620.758957,2602.0086,2583.2582,2564.5078,2545.7575,2527.007087,2511.3331,2495.659,2479.985,2464.311,2448.636925,2435.9555,2423.2741,2410.5927,2397.9113,2385.229839,2379.1702,2373.1105,2367.0508,2360.9911,2354.931456,2352.1017,2349.2719,2346.4421,2343.6123,2340.782483,2364.4198,2388.0572,2411.6945,2435.3318,2458.969172,2472.4648,2485.9603,2499.4559,2512.9515,2526.447089,2557.066,2587.6849,2618.3039,2648.9228,2679.541737,2700.2685,2720.9952,2741.722,2762.4488,2783.175518,2801.4192,2819.6629,2837.9066,2856.1502,2874.393914,2890.6978,2907.001694
"Burkina Faso",2519.995662,2483.8968,2447.7979,2411.6991,2375.6002,2339.501319,2300.7729,2262.0444,2223.3159,2184.5875,2145.859016,2107.3772,2068.8954,2030.4136,1991.9319,1953.450066,1912.0072,1870.5643,1829.1214,1787.6785,1746.23564,1704.1111,1661.9865,1619.8619,1577.7373,1535.612764,1497.3909,1459.169,1420.9471,1382.7253,1344.503396,1310.0023,1275.5013,1241.0002,1206.4992,1171.998133,1140.9646,1109.9311,1078.8976,1047.8641,1016.83058,988.8782,960.9258,932.9734,905.021,877.0685926,852.5189,827.9692,803.4194,778.8697,754.3200209,732.5568,710.7936056
Burundi,3476.555197,3403.3795,3330.2038,3257.0281,3183.8524,3110.676702,3056.2539,3001.8311,2947.4084,2892.9856,2838.562807,2797.3872,2756.2117,2715.0361,2673.8605,2632.684967,2570.45,2508.2151,2445.9801,2383.7452,2321.510246,2260.5976,2199.685,2138.7724,2077.8598,2016.947168,1968.9632,1920.9793,1872.9954,1825.0115,1777.027556,1750.8053,1724.583,1698.3608,1672.1385,1645.916287,1615.1799,1584.4435,1553.7071,1522.9706,1492.234226,1447.2015,1402.1688,1357.1361,1312.1034,1267.07066,1229.5431,1192.0155,1154.4879,1116.9603,1079.432729,1048.2189,1017.005011
"Cape Verde",1422.697719,1379.3671,1336.0365,1292.7059,1249.3753,1206.044696,1184.0931,1162.1416,1140.19,1118.2384,1096.286876,1094.6045,1092.9221,1091.2397,1089.5573,1087.874909,1072.1265,1056.378,1040.6296,1024.8811,1009.13265,991.9823,974.832,957.6816,940.5313,923.3809285,905.7938,888.2066,870.6195,853.0323,835.445153,815.3519,795.2586,775.1654,755.0721,734.9788694,720.6953,706.4118,692.1283,677.8447,663.5612002,654.1946,644.828,635.4614,626.0947,616.7281339,610.1188,603.5095,596.9001,590.2908,583.6814345,576.7751,569.8687592
Cambodia,20004.80713,19611.7502,19218.6934,18825.6365,18432.5796,18039.52271,17735.659,17431.7952,17127.9315,16824.0677,16520.20396,16568.8271,16617.4503,16666.0735,16714.6967,16763.31985,16897.1618,17031.0037,17164.8457,17298.6876,17432.52953,16888.9093,16345.2891,15801.6689,15258.0487,14714.42845,14278.4273,13842.4262,13406.4251,12970.424,12534.42289,12162.8301,11791.2373,11419.6446,11048.0518,10676.45903,10450.1912,10223.9233,9997.6554,9771.3875,9545.119646,9399.6799,9254.2402,9108.8005,8963.3608,8817.921116,8686.6181,8555.315,8424.0119,8292.7089,8161.405808,8029.4181,7897.430323
Cameroon,50556.28581,49457.1024,48357.9189,47258.7354,46159.552,45060.36851,43989.8496,42919.3307,41848.8118,40778.2929,39707.77405,38685.5215,37663.269,36641.0165,35618.764,34596.51153,33638.8412,32681.1709,31723.5006,30765.8302,29808.15992,28951.1092,28094.0585,27237.0078,26379.9571,25522.90639,24818.3818,24113.8572,23409.3327,22704.8081,22000.28351,21454.6828,20909.0822,20363.4815,19817.8808,19272.28011,18812.315,18352.35,17892.3849,17432.4198,16972.45476,16546.0989,16119.7431,15693.3872,15267.0314,14840.67556,14462.3805,14084.0855,13705.7904,13327.4953,12949.20029,12612.2166,12275.23284
Canada,153110.5619,150413.1997,147715.8374,145018.4752,142321.1129,139623.7507,137615.5943,135607.4379,133599.2816,131591.1252,129582.9688,127619.9807,125656.9926,123694.0044,121731.0163,119768.0282,118431.6752,117095.3221,115758.9691,114422.616,113086.263,111937.937,110789.6109,109641.2849,108492.9588,107344.6328,105861.9634,104379.294,102896.6246,101413.9552,99931.28585,98953.1388,97974.9918,96996.8447,96018.6977,95040.55063,94207.3018,93374.053,92540.8041,91707.5553,90874.30649,90031.0326,89187.7588,88344.4849,87501.2111,86657.93722,85728.9702,84800.0032,83871.0362,82942.0692,82013.10224,81097.0696,80181.03697
"Central African Republic",90578.48819,88871.4667,87164.4451,85457.4236,83750.4021,82043.38058,80474.3339,78905.2871,77336.2404,75767.1937,74198.14694,72720.5524,71242.9579,69765.3634,68287.7688,66810.17429,65106.6011,63403.0279,61699.4547,59995.8814,58292.30823,56868.8748,55445.4413,54022.0079,52598.5744,51175.14093,50049.2077,48923.2745,47797.3413,46671.4081,45545.4749,44453.8728,43362.2708,42270.6687,41179.0667,40087.46459,39286.6554,38485.8462,37685.0371,36884.2279,36083.41872,35461.992,34840.5653,34219.1386,33597.7119,32976.28514,32661.0699,32345.8546,32030.6393,31715.4241,31400.2088,31313.3668,31226.52474
Chad,4805.81927,4718.0659,4630.3126,4542.5592,4454.8059,4367.05251,4279.9904,4192.9282,4105.8661,4018.804,3931.741817,3850.6139,3769.486,3688.3581,3607.2301,3526.102207,3457.1224,3388.1426,3319.1628,3250.183,3181.203246,3099.6874,3018.1716,2936.6557,2855.1399,2773.624019,2691.4079,2609.1919,2526.9758,2444.7597,2362.543666,2290.3952,2218.2467,2146.0983,2073.9498,2001.801354,1934.7119,1867.6224,1800.5329,1733.4434,1666.353948,1611.4871,1556.6203,1501.7535,1446.8867,1392.019903,1349.7409,1307.4619,1265.183,1222.904,1180.624999,1143.0251,1105.425295
Chile,109704.361,107436.0026,105167.6441,102899.2857,100630.9273,98362.56887,96528.1972,94693.8256,92859.454,91025.0823,89190.7107,87792.5752,86394.4397,84996.3042,83598.1688,82200.03327,80997.8451,79795.6568,78593.4686,77391.2804,76189.0922,75005.4235,73821.7549,72638.0862,71454.4175,70270.74883,69163.6821,68056.6155,66949.5488,65842.4821,64735.41539,63833.3808,62931.3462,62029.3116,61127.277,60225.24241,59509.1836,58793.1248,58077.0661,57361.0073,56644.9485,56048.6388,55452.3292,54856.0195,54259.7099,53663.40023,53156.1735,52648.9468,52141.7201,51634.4934,51127.26669,50685.9835,50244.70021
China,4225.182871,4125.7563,4026.3297,3926.903,3827.4764,3728.049831,3635.0854,3542.1209,3449.1564,3356.192,3263.227498,3206.9008,3150.5742,3094.2475,3037.9209,2981.594247,2943.0617,2904.5292,2865.9966,2827.4641,2788.931521,2750.1321,2711.3328,2672.5334,2633.734,2594.934665,2558.8786,2522.8226,2486.7665,2450.7105,2414.654455,2389.094,2363.5336,2337.9732,2312.4128,2286.852428,2268.8759,2250.8993,2232.9228,2214.9462,2196.969697,2184.4719,2171.9741,2159.4763,2146.9784,2134.480626,2124.1108,2113.741,2103.3712,2093.0014,2082.631534,2072.2701,2061.908566
Colombia,122570.2309,119177.3587,115784.4864,112391.6142,108998.7419,105605.8697,103018.5728,100431.2758,97843.9789,95256.682,92669.38506,90695.9364,88722.4878,86749.0391,84775.5905,82802.14183,81020.9744,79239.8069,77458.6394,75677.4719,73896.30443,72388.7824,70881.2604,69373.7383,67866.2163,66358.69427,65151.5196,63944.3449,62737.1702,61529.9954,60322.82074,59359.1865,58395.5523,57431.9181,56468.2839,55504.6497,54723.0437,53941.4376,53159.8316,52378.2255,51596.6195,50944.9945,50293.3695,49641.7444,48990.1194,48338.4944,47821.5315,47304.5686,46787.6057,46270.6428,45753.67989,45317.876,44882.0722
Comoros,6085.254414,5979.8447,5874.435,5769.0254,5663.6157,5558.205996,5449.7625,5341.319,5232.8755,5124.432,5015.988463,4882.6712,4749.3539,4616.0366,4482.7193,4349.401957,4213.5877,4077.7735,3941.9593,3806.1451,3670.33088,3573.4543,3476.5777,3379.7011,3282.8245,3185.947846,3098.652,3011.3561,2924.0602,2836.7643,2749.468436,2677.7072,2605.9459,2534.1846,2462.4233,2390.662074,2333.9675,2277.2729,2220.5784,2163.8838,2107.189203,2059.8045,2012.4199,1965.0352,1917.6506,1870.265889,1827.7649,1785.2639,1742.7628,1700.2618,1657.760807,1618.9935,1580.226104
"Congo (Kinshasa)",56105.30792,54678.4516,53251.5952,51824.7389,50397.8826,48971.02624,47699.4918,46427.9573,45156.4228,43884.8884,42613.35389,41514.1135,40414.8732,39315.6328,38216.3924,37117.15204,36187.852,35258.552,34329.2519,33399.9519,32470.65185,31685.4022,30900.1526,30114.903,29329.6534,28544.40382,27655.2974,26766.1909,25877.0845,24987.978,24098.87156,23385.8597,22672.8479,21959.8361,21246.8243,20533.8125,20038.9145,19544.0166,19049.1186,18554.2207,18059.32271,17528.7234,16998.124,16467.5246,15936.9253,15406.32593,14934.5626,14462.7993,13991.036,13519.2727,13047.50937,12627.6959,12207.88233
"Congo (Brazzaville)",203242.3564,198065.5585,192888.7606,187711.9628,182535.1649,177358.367,172496.4482,167634.5294,162772.6105,157910.6917,153048.7729,148765.3558,144481.9387,140198.5216,135915.1045,131631.6874,128060.6358,124489.5842,120918.5325,117347.4809,113776.4293,110761.9695,107747.5097,104733.0499,101718.5902,98704.13037,96192.4067,93680.6831,91168.9595,88657.2358,86145.51219,83903.9033,81662.2944,79420.6855,77179.0766,74937.46772,72981.2787,71025.0896,69068.9005,67112.7115,65156.5224,63291.5291,61426.5357,59561.5424,57696.549,55831.55569,54247.917,52664.2783,51080.6396,49497.001,47913.36228,46744.1372,45574.91212
"Costa Rica",78878.39116,76438.3279,73998.2646,71558.2013,69118.138,66678.07471,64949.775,63221.4754,61493.1757,59764.8761,58036.5764,56666.0433,55295.5103,53924.9772,52554.4441,51183.91104,49911.228,48638.545,47365.862,46093.1789,44820.4959,43724.8994,42629.3029,41533.7065,40438.11,39342.51349,38411.919,37481.3245,36550.7299,35620.1354,34689.54089,33888.3929,33087.2448,32286.0968,31484.9488,30683.80072,30109.1536,29534.5065,28959.8594,28385.2124,27810.56526,27420.7054,27030.8455,26640.9857,26251.1258,25861.26598,25544.9233,25228.5806,24912.238,24595.8953,24279.55262,24015.5744,23751.59614
"Ivory Coast",20004.83719,19304.3068,18603.7764,17903.2461,17202.7157,16502.18529,15880.369,15258.5527,14636.7364,14014.9201,13393.10381,12834.5499,12275.996,11717.4421,11158.8882,10600.33429,10179.4267,9758.5191,9337.6115,8916.7039,8495.796272,8191.2365,7886.6768,7582.1171,7277.5573,6972.997602,6745.9114,6518.8252,6291.739,6064.6528,5837.566595,5665.0043,5492.4421,5319.8798,5147.3175,4974.755254,4864.7255,4754.6957,4644.6659,4534.6361,4424.60627,4344.885,4265.1638,4185.4426,4105.7213,4026.00008,3938.3072,3850.6143,3762.9214,3675.2285,3587.535564,3498.9475,3410.359344
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8434.004474,8396.3724,8358.7404,8321.1084,8283.4763,8245.844269,8294.8736,8343.903,8392.9323,8441.9616,8490.990991,8492.5223,8494.0536,8495.5849,8497.1161,8498.64743,8565.7363,8632.8253,8699.9142,8767.0031,8834.092003,8864.4905,8894.889072
Cuba,5116.502438,5015.8083,4915.1142,4814.42,4713.7259,4613.031742,4535.1619,4457.292,4379.4221,4301.5522,4223.682315,4170.2539,4116.8255,4063.3971,4009.9687,3956.540331,3933.3453,3910.1502,3886.9551,3863.76,3840.56497,3814.8397,3789.1143,3763.389,3737.6637,3711.93839,3679.8593,3647.7802,3615.7011,3583.6221,3551.542979,3533.4454,3515.3478,3497.2501,3479.1525,3461.054915,3448.4661,3435.8773,3423.2884,3410.6996,3398.110786,3392.9588,3387.8069,3382.6549,3377.5029,3372.350986,3367.7018,3363.0525,3358.4033,3353.7541,3349.104817,3340.6703,3332.2357
Cyprus,1350.20279,1343.9841,1337.7655,1331.5468,1325.3282,1319.1095,1303.6945,1288.2794,1272.8644,1257.4493,1242.034261,1228.0278,1214.0213,1200.0148,1186.0083,1172.001779,1163.1321,1154.2624,1145.3927,1136.5229,1127.653238,1117.7769,1107.9005,1098.0242,1088.1478,1078.271448,1057.4688,1036.6662,1015.8636,995.061,974.2583458,954.4531,934.6479,914.8427,895.0375,875.2322732,859.8638,844.4954,829.127,813.7585,798.390118,785.3683,772.3465,759.3248,746.303,733.2811889,724.0624,714.8436,705.6248,696.4059,687.1871316,682.0445,676.9017685
"Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1276.187191,1278.8709,1281.5546,1284.2382,1286.9219,1289.605602,1287.0533,1284.5011,1281.9488,1279.3966,1276.844317,1271.6946,1266.5449,1261.3953,1256.2456,1251.095898,1250.2304,1249.364985
