Country,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Albania,3.122524618,3.19435136,3.230422409,3.348035914,3.427732763,3.136654978,2.8453669,2.773562835,3.048397068,3.537092165
Algeria,4.345988425,3.551651232,3.121924953,3.574828069,3.081982435,2.538433238,3.224164646,3.722643418,3.748118037,3.633009724
Angola,,,,2.868061,2.712227637,2.7385,2.764706,2.507418512,,
Argentina,2.968660865,3.176828013,2.916522049,2.652627856,2.753186263,2.647709622,2.471185967,2.623298274,2.876021471,3.193018279
Armenia,4.484871098,4.601098876,4.222765123,3.66883285,3.774896224,4.345886179,4.555453595,4.153577134,3.958414994,4.289407974
Australia,6.348620857,6.331810988,6.17024031,5.866821012,5.552712708,5.454567543,5.235334688,5.507707594,5.875487392,5.854435265
Austria,6.535499141,6.618106006,6.371144353,6.153880136,5.93902533,5.848986416,5.887910957,5.844382512,5.886311194,5.916511629
Azerbaijan,3.739926466,4.23635429,4.2171264,3.853254385,3.840592555,3.956306963,3.978709361,3.809204208,3.809204208,4.242790906
Bahrain,5.484133609,5.461427911,5.495511406,5.623917247,5.718239448,5.666200931,5.508988605,5.246784517,5.345502964,5.461427677
Bangladesh,3.689993734,3.567862976,3.477894107,3.44250515,3.66521236,3.62947959,3.355161092,3.252700961,3.458802616,3.840741682
Barbados,5.513752013,5.811163145,5.699774346,5.615331227,5.826416157,5.379239408,5.037332585,5.016668083,4.9579,4.899098834
Belgium,6.043805286,6.045243351,5.757493958,5.446110186,5.367090139,5.259987264,5.410799241,5.448596522,5.431063775,5.731678885
Belize,,,,,3.839633,,,,,
Benin,3.730022759,3.6087769,3.830206574,4.669539726,4.329745189,3.877018785,3.43977071,3.6507,3.86153841,3.843161035
Bhutan,,,,,,,4.323536,4.371725218,4.547631587,4.738204447
Bolivia,3.084785029,2.60247102,2.189997569,2.194799944,2.681363299,3.179380498,3.213370096,3.450808841,3.439012321,3.04751101
