Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
"Congo (Kinshasa)",5.4,5.8714,6.3429,6.8143,7.2857,7.7571,8.2286,8.7,9.1714,9.6429,10.1143,10.5857,11.0571,11.5286,12,12,8.4,8.4,8.4,8.4,8.4,8.65,8.9,8.9,10.6,8.9,8.9
"Costa Rica",10.5,11.2571,12.0143,12.7714,13.5286,14.2857,15.0429,15.8,19.3,19.3,19.3,19.3,35.1,35.1,35.1,35.1,38.6,36.8,36.8,36.8,38.6,38.6,38.6,38.6,33.3,33.3,33.3
"Ivory Coast",5.7,6.0286,6.3571,6.6857,7.0143,7.3429,7.6714,8,8,8,8.25,8.5,8.5,8.5,8.5,8.5,8.5,8.9,8.9,8.9,8.9,11,10.4,10.4,9.4,9.2,9.2
Croatia,,,,,,,,7.9,7.9,7.9,20.5,20.5,20.5,21.1,21.7,21.7,21.7,20.9,20.9,23.5,23.5,23.8,23.8,23.8,23.8,15.2,15.2
Cuba,33.9,32.3143,30.7286,29.1429,27.5571,25.9714,24.3857,22.8,27.6,27.6,27.6,27.6,27.6,36,36,36,36,36,43.2,43.2,43.2,45.2,45.2,48.9,48.9,48.9,48.9
Cyprus,1.8,2.3143,2.8286,3.3429,3.8571,4.3714,4.8857,5.4,5.4,5.4,7.1,10.7,10.7,10.7,16.1,16.1,14.3,14.3,14.3,12.5,12.5,10.7,10.7,10.7,12.5,12.5,12.5
"Czech Republic",,,,,,,,15,15,15,15,15,17,17,17,17,15.5,15.5,15.5,15.5,22,22,22,19.5,19.5,20,20
Denmark,30.7,31.0286,31.3571,31.6857,32.0143,32.3429,32.6714,33,37.4,37.4,37.4,37.7,38,38,38,36.9,36.9,38,38,38,38,39.1,39.1,39.1,39.1,37.4,37.4
Djibouti,,,,,,,,,,,,,,10.8,10.8,10.8,10.8,13.8,13.8,13.8,13.8,13.8,13.8,12.7,12.7,12.7,12.7
Dominica,10,9.9143,9.8286,9.7429,9.6571,9.5714,9.4857,9.4,9.4,9.4,14.1,18.8,18.8,18.8,19.4,12.9,12.9,16.1,18.8,14.3,12.5,12.5,12.5,12.5,12.9,21.9,21.9
"Dominican Republic",7.5,8.1,8.7,9.3,9.9,10.5,11.1,11.7,16.1,16.1,16.1,16.1,17.3,17.3,17.3,17.3,19.7,19.7,19.7,19.7,20.8,20.8,20.8,20.8,20.8,20.8,20.8
Ecuador,4.5,4.3857,4.2714,4.1571,4.0429,3.9286,3.8143,3.7,17.4,17.4,14.6,14.6,15.3,16,16,16,25,25,25,32.3,32.3,32.3,32.3,38.7,41.6,41.6,41.6
Egypt,3.9,3.6286,3.3571,3.0857,2.8143,2.5429,2.2714,2,2,2,2,2.4,2.4,2.4,2.9,2,2,1.8,1.8,1.8,12.7,2,2,5.225,8.45,11.675,14.9
"El Salvador",11.7,12.2429,12.7857,13.3286,13.8714,14.4143,14.9571,15.5,16.7,16.7,9.5,9.5,9.5,10.7,10.7,10.7,16.7,16.7,16.7,19,19,19,26.2,26.2,27.4,32.1,32.1
"Equatorial Guinea",13.3,12.6571,12.0143,11.3714,10.7286,10.0857,9.4429,8.8,8.8,5,5,5,5,5,18,18,18,18,6,10,10,10,10,12.1,24,24,24
Eritrea,,,,,,,,21,21,14.7,14.7,14.7,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
Estonia,,,,,,,,10.9,10.9,17.8,17.8,17.8,17.8,18.8,18.8,18.8,18.8,20.8,20.8,22.8,22.8,19.8,20.8,20.8,19,23.8,23.8
Ethiopia,,,,,,,,2,2,2,7.7,7.7,7.7,7.7,7.7,21.4,21.9,21.9,21.9,21.9,27.8,27.8,27.8,27.8,27.8,38.8,38.8
Fiji,,,,,,,,4.3,4.3,11.3,8.5,5.7,5.7,5.7,8.5,8.5,9.1111,9.7222,10.3333,10.9444,11.5556,12.1667,12.7778,13.3889,14,16,16
Finland,31.5,31.7857,32.0714,32.3571,32.6429,32.9286,33.2143,33.5,33.5,37,36.5,36.5,36.5,37.5,37.5,37.5,38,41.5,41.5,40,40,42.5,42.5,42.5,42.5,41.5,41.5
France,6.9,7.4714,8.0429,8.6143,9.1857,9.7571,10.3286,10.9,10.9,10.9,10.9,10.9,12.1,12.2,12.2,12.2,12.2,18.2,18.2,18.9,18.9,18.9,26.9,26.9,26.2,26.2,26.2
Gabon,13.3,12.5857,11.8714,11.1571,10.4429,9.7286,9.0143,8.3,8.3,8.3,9.2,9.2,9.2,9.2,9.2,9.2,12.5,16.7,16.7,14.7,14.7,14.2,15.8,15.8,15,14.2,14.2
Gambia,7.8,6.9714,6.1429,5.3143,4.4857,3.6571,2.8286,2,2,2,2,2,5.7,13.2,13.2,13.2,13.2,9.4,9.4,7.5,7.5,7.5,7.5,7.5,9.4,9.4,9.4
Georgia,,,,,,,,6.9,6.9,7.05,7.2,7.2,7.2,7.2,9.4,9.4,9.4,9.4,6,5.1,6.5,6.6,12,12,12,11.3,11.3
Germany,,,,,,,,26.2,26.2,30.9,30.9,31.1,32.2,32.2,32.8,31.8,31.6,31.6,32.2,32.8,32.8,32.9,32.9,36.5,36.5,36.5,36.5
Ghana,,,,,,,,9,9,9,9,9,9,9,10.9,10.9,10.9,10.9,7.9,8.3,8.3,8.3,9.6,10.9,10.9,10.9,10.9
Greece,6.7,6.6429,6.5857,6.5286,6.4714,6.4143,6.3571,6.3,6.3,6.3,8.7,8.7,8.7,8.7,14,13,13,14.7,14.7,17.3,17.3,18.7,21,21,21,19.7,19.7
Grenada,,,,,,,,20,20,23.35,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,13.3,13.3,13.3,13.3,13.3,33.3,33.3,33.3,33.3
Guatemala,7,7.7857,8.5714,9.3571,10.1429,10.9286,11.7143,12.5,12.5,7.1,8.8,8.8,8.8,8.2,8.2,8.2,8.2,12,12,12,12,13.3,13.3,13.3,13.3,13.9,13.9
Guinea,,,,,,,,7,8.8,8.8,8.8,8.8,14.05,19.3,19.3,19.3,19.3,19.3,19.6714,20.0429,20.4143,20.7857,21.1571,21.5286,21.9,21.9,21.9
"Guinea Bissau",20,18.5714,17.1429,15.7143,14.2857,12.8571,11.4286,10,10,8.9,7.8,7.8,7.8,10.9,14,14,14,14,10,10,10,10,14,14,13.7,13.7,13.7
Guyana,36.9,34.8556,32.8111,30.7667,28.7222,26.6778,24.6333,22.5889,20.5444,18.5,18.5,18.3,20,20,30.8,30.8,29,29,30,30,30,31.3,31.3,31.3,31.3,30.4,30.4
Haiti,,,,,,,,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,2,4.1,4.1,4.1,11.1,4.2,4.2,4.2,4.2,4.2,
Honduras,10.2,10.1,10,9.9,9.8,9.7,9.6,9.5,9.4,9.4,9.4,9.4,5.5,5.5,5.5,23.4,23.4,23.4,23.4,18,18,19.5,19.5,19.5,25.8,25.8,25.8
Hungary,20.7,19.3714,18.0429,16.7143,15.3857,14.0571,12.7286,11.4,8.3,8.3,8.3,8.3,9.1,9.8,9.1,9.1,10.4,11.1,11.1,11.1,9.1,8.8,8.8,8.8,10.1,10.1,10.1
Iceland,20.6,21.2857,21.9714,22.6571,23.3429,24.0286,24.7143,25.4,25.4,34.9,34.9,34.9,34.9,30.2,30.2,33.3,33.3,33.3,33.3,42.9,42.9,39.7,39.7,39.7,39.7,41.3,41.3
India,5,5.3143,5.6286,5.9429,6.2571,6.5714,6.8857,7.2,8.1,8.4,9,8.8,8.8,8.8,8.3,8.3,8.3,9.1,9.1,10.8,10.8,11,11,11,11.4,12,12
Indonesia,12.4,12.2571,12.1143,11.9714,11.8286,11.6857,11.5429,11.4,11.4,9.7,8,8,8,8,11.3,11.3,11.3,11.6,11.6,17.9,18,18.2,18.6,18.6,16.9,17.1,17.1
Iran,1.5,1.9857,2.4714,2.9571,3.4429,3.9286,4.4143,4.9,4.9,4.9,3.4,3.4,4.1,4.1,4.1,4.1,4.1,4.1,2.8,2.8,2.8,2.8,3.1,3.1,3.1,3.1,3.1
Iraq,10.8,10.1714,9.5429,8.9143,8.2857,7.6571,7.0286,6.4,6.4,6.4,7.6,7.6,7.6,12.075,16.55,21.025,25.5,25.5,25.5,25.5,25.2,25.2,25.2,25.2,25.3,26.5,26.5
Ireland,7.8,8.4,9,9.6,10.2,10.8,11.4,12,12,12,12,12,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.9,13.9,15.1,15.1,15.7,15.7,16.3,16.3
Israel,6.7,6.8143,6.9286,7.0429,7.1571,7.2714,7.3857,7.5,7.5,11.7,12.5,13.3,14.2,15,15,15,14.2,14.2,14.2,18.3,19.2,20,20,22.5,22.5,26.7,26.7
Italy,12.9,12.6429,12.3857,12.1286,11.8714,11.6143,11.3571,11.1,11.1,11.1,11.1,9.8,9.8,11.5,11.5,11.5,17.3,17.3,21.3,21.3,21.3,21.6,21.4,31.4,31.4,31,31
Jamaica,5,5.9571,6.9143,7.8714,8.8286,9.7857,10.7429,11.7,13.6,13.3,13.3,13.3,12.5,11.7,11.7,11.7,11.7,13.3,13.3,13.3,13.3,12.7,12.7,12.7,12.7,12.7,12.7
Japan,1.4,1.8571,2.3143,2.7714,3.2286,3.6857,4.1429,4.6,4.6,4.6,7.3,7.3,7.3,7.1,7.1,9,9.4,9.4,9.4,11.3,11.3,10.8,7.9,8.1,8.1,9.5,9.5
Jordan,,,,,,,,,,,,1.3,1.3,5.5,5.5,5.5,5.5,6.4,6.4,6.4,10.8,10.8,10.8,12.2,12,12,12
Kazakhstan,,,,,,,,13.4,13.4,10.8,10.4,10.4,10.4,10.4,10.4,10.4,10.4,15.9,15.9,17.8,17.8,17.8,24.3,24.3,25.2,26.2,26.2
Kenya,1.1,1.3714,1.6429,1.9143,2.1857,2.4571,2.7286,3,3.6,3.6,3.6,3.6,3.6,7.1,7.1,7.1,7.3,7.2,9.8,9.8,9.8,9.8,9.8,18.6,19.1,19.7,19.7
Kiribati,,,,,,,,,,4.9,4.9,4.8,4.8,4.8,4.8,4.8,7.1,4.3,4.3,4.3,4.3,8.7,8.7,8.7,8.7,8.7,6.5
Kuwait,,,,,,,,,,,,,,,,1.5,1.5,1.5,3.1,7.7,7.7,7.7,6.2,6.2,1.5,1.5,1.5
Kyrgyzstan,,,,,,,,1.4,1.4,1.4,2.3,10,10,10,10,15.2,20.4,25.6,25.6,25.6,23.3,23.3,23.3,23.3,23.3,19.2,19.2
Laos,6.3,8.1625,10.025,11.8875,13.75,15.6125,17.475,19.3375,21.2,21.2,21.2,21.2,22.9,22.9,22.9,22.9,25.2,25.2,25.2,25.2,25.2,25,25,25,25,25,25
Latvia,,,,,,,,9,9,17,17,17,18,21,21,21,19,20,20,22,20,23,23,23,18,18,18
Lebanon,,,,,,,,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,4.7,4.7,4.7,4.7,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1
Lesotho,,,,,,,,4.6,3.8,3.8,3.8,3.8,7.75,11.7,11.7,11.7,11.7,23.5,25,24.2,24.2,24.2,26.7,26.7,26.7,25,25
Liberia,,,,,,,,,,,7.8,7.8,7.8,7.8,5.3,12.5,12.5,12.5,12.5,12.5,12.5,9.6,11,11,11,11,11
Libya,,,,,,,,,,,,,,,,4.7,7.7,7.7,7.7,7.7,7.7,12.1,16.5,16.5,16,16,16
Liechtenstein,4,4,4,4,4,4,4,4,4,4,4,12,12,12,12,24,24,24,24,24,24,24,24,20,20,20,20
Lithuania,,,,,,,,17.5,17.5,17.5,10.6,10.6,10.6,10.6,22,22,24.8,22.7,17.7,19.1,19.1,19.1,24.5,24.1,24.1,23.4,23.4
Luxembourg,13.3,14.2571,15.2143,16.1714,17.1286,18.0857,19.0429,20,20,16.7,16.7,16.7,16.7,16.7,23.3,23.3,23.3,23.3,23.3,20,20,25,21.7,23.3,28.3,28.3,28.3
"Macedonia (F.Y.R.O.M.)",,,,,,,,3.3,3.3,7.5,6.7,6.7,17.5,18.3,19.2,19.2,28.3,29.2,31.7,32.5,32.5,30.9,32.5,34.1,33.3,33.3,33.3
Madagascar,6.5,6.1,5.7,5.3,4.9,4.5,4.1,3.7,5.85,8,8,8,5.9,3.8,6.9,6.9,6.9,7.9,7.9,10.2,12.5,12.5,17.5,17.5,20.5,20.5,20.5
Malawi,9.8,9.2,8.6,8,7.4,6.8,6.2,5.6,5.6,8.3,9.3,9.3,9.3,9.3,14,13.6,13.6,13,13,20.8,20.8,22.3,22.3,22.3,16.7,16.7,16.7
Malaysia,5.1,5.4857,5.8714,6.2571,6.6429,7.0286,7.4143,7.8,7.8,9.1,10.4,10.4,10.4,10.5,9.1,9.1,9.1,10,10.8,9.9,9.9,10.4,10.4,10.4,10.4,10.4,10.4
Maldives,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.15,6,6,6,6,6,12,12,12,12,6.5,6.5,6.5,6.5,6.5,5.9,5.9,5.9
Mali,,,,,,,,12.2,12.2,12.2,12.2,12.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,9.5,8.8,8.8
Malta,2.9,3.3143,3.7286,4.1429,4.5571,4.9714,5.3857,5.8,5.8,9.2,9.2,9.2,9.2,7.7,9.2,9.2,9.2,9.2,8.7,8.7,8.7,8.7,8.7,14.3,14.3,12.9,12.9
"Marshall Islands",,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9.1,9.1
Mauritania,,,,,,,,1.3,3.8,3.8,3.8,3.7667,3.7333,3.7,3.7,10.8,17.9,22.1,22.1,22.1,22.1,22.1,22.1,22.1,25.2,25.2,25.2
Mauritius,7.1,7.1714,7.2429,7.3143,7.3857,7.4571,7.5286,7.6,7.6,7.6,5.7,5.7,5.7,5.7,5.7,17.1,17.1,17.1,17.1,17.1,18.8,18.8,18.8,18.8,18.8,11.6,11.6
Mexico,12,12.3143,12.6286,12.9429,13.2571,13.5714,13.8857,14.2,17.4,18.2,16,16,16,22.6,22.6,24.2,22.6,23.2,23.2,27.6,26.2,26.2,36.8,36.8,37.4,42.4,42.4
Moldova,,,,,,,,4.8,6.85,8.9,7.9,12.9,12.9,12.9,15.8,21.8,21.8,21.8,21.8,23.8,18.8,19.8,19.8,19.8,17.8,21.8,21.8
Monaco,11.1,10.3143,9.5286,8.7429,7.9571,7.1714,6.3857,5.6,22.2,22.2,22.2,22.2,22.2,20.8,20.8,20.8,20.8,20.8,25,26.1,26.1,19,19,20.8,20.8,20.8,20.8
Mongolia,24.9,22.4714,20.0429,17.6143,15.1857,12.7571,10.3286,7.9,7.9,7.9,10.5,10.5,10.5,10.5,6.8,6.7,6.6,6.6,4.2,3.9,3.9,3.9,14.9,14.9,14.9,14.5,14.5
Montenegro,,,,,,,,,,,,,,,,,8.6,11.1,11.1,11.1,11.1,12.3,17.3,16,17.3,17.3,17.3
Morocco,,,,,,,,0.6,0.6,0.6,0.6,0.6,10.8,10.8,10.8,10.8,10.8,10.5,10.5,10.5,10.5,17,17,17,17,17,17
Mozambique,15.7,17.0571,18.4143,19.7714,21.1286,22.4857,23.8429,25.2,25.2,27.6,30,30,30,30,34.8,34.8,34.8,34.8,34.8,39.2,39.2,39.2,39.2,39.2,39.4,39.6,39.6
Namibia,6.9,9.0857,11.2714,13.4571,15.6429,17.8286,20.0143,22.2,22.2,22.2,25,25,25,26.4,25,26.9,26.9,26.9,26.9,26.9,24.4,24.4,24.4,24.4,32.85,41.3,41.3
Nauru,5.6,5.587,5.5739,5.5609,5.5478,5.5348,5.5217,5.5087,5.4957,5.4826,5.4696,5.4565,5.4435,5.4304,5.4174,5.4043,5.3913,5.3783,5.3652,5.3522,5.3391,5.3261,5.313,5.3,5.3,5.3,5.3
Nepal,6.1,5.7143,5.3286,4.9429,4.5571,4.1714,3.7857,3.4,3.4,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,17.3,33.2,33.2,33.2,33.2,33.2,33.2,29.5,29.5,29.5
Netherlands,21.3,22.7286,24.1571,25.5857,27.0143,28.4429,29.8714,31.3,36,36,36,36,34,36.7,36.7,36.7,36.7,39.3,41.3,42,40.7,40.7,38.7,38.7,38.7,37.3,37.3
"New Zealand",14.4,16.5143,18.6286,20.7429,22.8571,24.9714,27.0857,29.2,29.2,29.2,30.8,30.8,29.2,28.3,28.3,32.2,32.2,33.1,33.6,33.6,33.6,32.2,32.2,32.2,29.8,31.4,31.4
Nicaragua,14.8,14.2286,13.6571,13.0857,12.5143,11.9429,11.3714,10.8,10.8,9.7,9.7,15.2,20.7,20.7,20.7,20.7,15.2,18.5,18.5,20.7,20.7,40.2,40.2,40.2,42.4,41.3,41.3
Niger,5.4,4.8,4.2,3.6,3,2.4,1.8,1.2,1.2,1.2,1.2,1.2,1.2,1.2,12.4,12.4,12.4,12.4,12.4,9.7,11.5,13.3,13.3,13.3,13.3,13.3,13.3
Nigeria,,,,,,,,,,,3.4,3.4,3.4,4.9,4.7,6.4,6.1,7,7,7,7,6.8,6.7,6.7,6.7,5.6,5.6
"North Korea",21.1,20.9571,20.8143,20.6714,20.5286,20.3857,20.2429,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,15.6,15.6,15.6,15.6,15.6,16.3,16.3,16.3
Norway,35.8,35.8857,35.9714,36.0571,36.1429,36.2286,36.3143,36.4,36.4,36.4,36.4,35.8,36.4,36.4,38.2,37.9,37.9,36.1,36.1,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6
Oman,,,,,,,,,,,,,,,2.4,2.4,2.4,2.16,1.92,1.68,1.44,1.2,1.2,1.2,1.2,1.2,1.2
Pakistan,10.1,8.9857,7.8714,6.7571,5.6429,4.5286,3.4143,2.3,2.3,7,11.7,16.4,21.1,21.6,21.3,21.3,21.3,21.1,22.5,22.2,22.2,22.5,22.5,20.7,20.7,20.6,20.6
Panama,7.5,7.8143,8.1286,8.4429,8.7571,9.0714,9.3857,9.7,9.7,9.8,9.9,9.9,9.9,9.9,16.7,16.7,16.7,16.7,16.7,8.5,8.5,8.5,8.5,8.5,19.3,18.3,18.3
"Papua New Guinea",,,,,,,,1.8,1.8,1.8,1.8,1.8,1.35,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,2.7,2.7,2.7,2.7,2.7
Paraguay,5.6,5.1571,4.7143,4.2714,3.8286,3.3857,2.9429,2.5,2.5,2.5,2.5,2.5,2.5,8.8,10,10,10,10,12.5,12.5,12.5,12.5,12.5,17.5,15,15,15
Peru,5.6,6.3429,7.0857,7.8286,8.5714,9.3143,10.0571,10.8,10.8,10.8,14.15,17.5,17.5,17.5,18.3,18.3,29.2,29.2,29.2,27.5,27.5,21.5,21.5,21.5,22.3,22.3,22.3
Philippines,9.1,9.3857,9.6714,9.9571,10.2429,10.5286,10.8143,11.1,12.4,12.4,11.3,17.8,17.8,17.8,15.3,15.3,15.3,20.5,20.5,21,22.1,22.9,22.9,27.1,27.3,27.2,27.2
Poland,13.5,13.4286,13.3571,13.2857,13.2143,13.1429,13.0714,13,13,13,13,20.2,20.2,20.2,20.2,20.4,20.4,20.4,20.2,20,20,23.7,23.7,23.7,24.3,27.4,27.4
Portugal,7.6,8.3714,9.1429,9.9143,10.6857,11.4571,12.2286,13,13,18.7,17.4,18.7,19.1,19.1,19.1,21.3,21.3,28.3,28.3,27.4,27.4,28.7,28.7,28.7,31.3,34.8,34.8
Romania,34.4,30.5286,26.6571,22.7857,18.9143,15.0429,11.1714,7.3,7.3,7.3,9,10.7,10.7,10.7,11.4,11.2,11.2,9.4,11.4,11.4,11.4,11.2,13.3,13.3,13.5,13.7,13.7
