Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Afghanistan,28.34489441,28.34489441,28.34489441,28.34489441,24.64132309,24.64132309,24.64132309,24.64132309,24.64132309,21.96652222,21.38813591,20.89087296,20.82863808,20.35971451,19.64460373,19.26050377,19.43785477,18.99077606,18.75769043,21.27290726,18.60569382,18.47780609,17.99656296,20.4978981,18.18872833,18.1335144,17.63405228,17.59594917,17.55079842,17.55356789,17.57579994,17.55339432,17.72521019,21.0326004,20.16987991,21.05181503,25.15951538,25.025177,25.27656555,20.60373497,20.39897919,18.7287178,20.45072365,20.57477951,20.00587845,24.08696175,21.90655708,18.04128647,19.40946007
Albania,23.89492035,24.07414436,24.4325943,24.61181831,24.79104233,24.97026634,25.32871437,26.03410721,26.73950005,26.91872406,27.9652977,27.67754364,28.9425087,31.77809906,29.4803524,31.47032928,33.14490509,30.53660774,37.359272,37.2596817,36.97423553,38.7326622,44.93135452,47.75738907,39.81327438,41.04682159,43.22669601,40.93989563,44.09698868,43.38184357,48.5857048,51.24949265,50.44085312,52.4638176,59.92763138,54.13453293,61.33379745,62.72702026,57.40787125,57.72323227,59.58590317,57.35053253,56.3192482,57.88529587,57.43174362,57.73667908,58.91543961,60.40217209,59.38666534
Algeria,12.78953648,12.65419579,13.98107243,12.79143143,13.18036461,13.70463943,15.42045021,13.95248127,14.40356159,13.42698479,13.45542049,13.47901535,15.43852997,14.97902489,15.60377979,16.10980415,17.28625298,17.47344017,17.30755424,18.00154305,23.17991447,23.49751282,24.18676376,19.16956902,19.8888855,19.46789742,21.80074501,21.45540428,22.67718887,26.14078712,26.62064362,26.58613777,26.92956161,28.06494522,28.86792564,30.60982895,30.0607357,28.92499924,29.48302269,29.5049324,29.9856739,30.88381577,32.32659149,37.11608505,37.15153503,35.30234528,32.26379013,31.88142395,31.08374023
Andorra,85.22296906,85.22296906,85.22296906,85.22296906,82.26100159,82.26100159,82.01185608,81.76269531,81.26438904,80.516922,78.17765045,72.47089386,67.95517731,67.93656921,67.4669342,67.10643768,66.87497711,66.6823349,70.11405945,69.96315765,69.81676483,69.67595673,69.67448425,73.12466431,73.11711121,73.13286591,73.47074127,73.73756409,73.59819031,73.72179413,74.04431915,74.37500763,74.17047882,74.56122589,74.69895172,74.4377594,74.43132019,74.68262482,74.51848602,74.67930603,74.73722839,74.91819763,75.17085266,75.56089783,75.89797974,76.06593323,76.16465759,76.3841095,76.47921753
Angola,,,,,,20.84126282,21.01473427,21.18820763,19.62595749,19.79942894,19.67695045,19.61911964,19.72292709,18.68161774,18.32522202,17.87029839,17.85379028,17.71181488,17.58117676,17.79967499,19.34360695,19.26190186,25.52695847,20.54136467,18.54820442,18.53302383,20.43302536,20.45248222,20.54994965,20.49421883,20.69719315,20.79754829,20.93924332,23.30943298,24.65546417,25.31631279,25.95215225,26.76673698,27.55604172,27.95082664,27.43646812,27.57383728,29.5478096,27.41231918,24.39817429,28.57559776,24.37682724,24.52287865,27.7078476
"Antigua and Barbuda",,,,,,,,,,,,61.78842926,60.06545258,55.62720871,54.2872963,53.78452682,53.53639984,53.43909454,53.31581497,53.48475266,53.65395737,57.08416748,54.64316177,54.64693451,54.57089615,54.50951767,54.6700325,54.64154434,54.7743988,54.80443954,55.15565491,58.57248306,58.67094803,58.65323257,58.80050659,58.89361572,59.07471848,59.34355927,58.03195572,58.36142349,55.75603485,56.3730545,57.5545845,59.82584763,60.06912994,61.02070236,62.0029068,63.20443726,64.66925812
Argentina,54.82165909,52.14513016,49.89574432,50.13783264,50.77192688,45.92908478,45.92908478,45.05451584,46.57024384,46.52437973,46.79123306,45.58200836,43.79570007,47.73685074,48.26078033,52.58858871,55.42184067,60.13463211,65.71269989,64.4850769,57.17084885,54.45097733,54.82025528,55.49597549,56.35562134,57.68228149,57.38703537,61.20159531,60.10250854,62.28176498,61.59188461,65.15096283,59.81458282,60.9504776,65.01303101,66.04714203,67.02816772,68.33506012,69.12690735,68.00886536,66.74404144,67.40622711,67.37095642,68.37006378,69.35694885,69.84883881,69.83557892,70.92970276,71.00170898
Armenia,,,,,,,,,,,,,,,,,,,,,,42.69304276,42.03871536,48.30828857,47.5633316,50.67790604,51.3306694,51.23550034,55.17478943,56.17505264,53.06133652,55.75204849,51.78652573,51.1841507,57.74126816,58.95638657,59.99421692,60.20516968,60.10774231,59.15971756,60.33543396,59.40949249,59.10641861,58.77899551,58.46098709,58.07744598,57.57292557,57.25653076,56.46091843
Aruba,,,,,,,,,,,,,,,,,70.70142365,70.48428345,70.25184631,70.07039642,69.88991547,69.73135376,69.72377777,69.60788727,69.63974762,69.71173096,69.86069489,70.02784729,70.15229034,70.20760345,67.47162628,67.69742584,65.05039215,64.37177277,64.84342194,65.55030823,66.50376129,68.16955566,69.28244781,71.87333679,74.87554169,72.86248779,84.10541534,74.63536072,73.47628021,73.51395416,73.08624268,73.17157745,73.17440033
Australia,72.19316864,75.31513214,76.16110992,77.00709534,77.50038147,79.92922974,79.84988403,80.2571106,80.13088226,80.68410492,80.66487122,80.65137482,80.99034882,80.93715668,81.05755615,83.33585358,84.09516144,84.85683441,85.68877411,86.65507507,86.19801331,86.00084686,86.09713745,87.19421387,87.86516571,87.80492401,88.1326828,89.56784058,90.5510025,91.31339264,92.6337738,91.01727295,91.44451904,92.03287506,92.59406281,92.40895081,92.58090973,92.97000122,93.09157562,91.70558167,91.01517487,91.51869965,91.61431122,91.63381958,91.94461823,92.51546478,93.04162598,93.06429291,92.96234894
