"Data Item",1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Silver,420,402,515,499,554,601,558,686,630,652,721,818,704,719,701,714,691,498,831,816,600,897,973,882,767,931,915,917,775,964,836,757,450,336,357,165,595,862,628,1390,1380,2250,3150,3670,3740,3930,2710,3060,3270,2740,3420,3270,3000,3300,2680,3150,3110,2970,2660,3140,3170,3280,3430,3420,3830,4260,5710,5320,4520,4400,3990,4020,4700,6670,4900,4990,5350,4780,4980,4900,3880,3630,3750,3690,5300,6390,5670,3990,4140,5060,4360,3830,4060,3260,4820,4880,4930,4980,5300,5500,6280,6780,7300,8000,6700,6140,5130,5250,6320,6090,7540,7920,5920,6670,6890,8260
