Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Botswana,140.6478373,140.7145892,141.4058305,142.0691046,144.2366984,147.5702164,151.5227929,156.2962894,162.0519184,166.7382642,172.0732358,173.7482664,174.856979,172.7432582,168.8983623,162.5279875,157.9309603,154.0882276,151.8013633,147.7849296,145.0325958,143.1530199,143.8071326,142.9554017,142.5605218,142.7664512,143.1700396
Brazil,143.2918999,142.9699556,144.1122807,144.605743,145.1683505,145.7596455,146.7565119,146.9001463,146.9418542,147.2942397,146.6650267,145.1306886,143.8803387,142.7088819,141.2871059,139.4682258,138.1724624,136.4507,134.4386629,132.5560721,131.0271024,129.1739392,127.3821451,126.1985969,125.2288728,124.7773027,124.2325004
Brunei,154.5544689,155.0831406,154.1800738,152.4689322,150.1496476,147.8047388,146.3892581,143.5038032,141.116512,140.1100757,140.6097525,139.1795688,138.4214947,138.4743507,139.4519681,140.3161486,141.6637894,143.1712465,143.676619,144.4999468,144.7918377,146.9999635,149.2853091,149.8610834,150.7528486,150.0132314,149.2011134
Bulgaria,141.7412249,141.6768587,142.8073527,143.019912,144.9250713,145.5766941,146.0063586,147.1220149,145.0518103,143.6716137,143.2833068,143.0149378,143.6057527,144.6157432,147.0669487,151.1267503,152.9226648,153.0145559,152.18628,150.4191749,149.0375797,146.8904094,145.5058331,144.5682,142.4244618,141.4228229,140.5767188
"Burkina Faso",142.6339427,141.4534929,142.0723416,141.9355717,141.4953123,141.1890007,140.314978,141.1490796,142.2749676,139.6955606,138.2312485,135.076987,133.4860243,133.4798932,134.0292146,133.8493405,134.2146208,133.8690349,133.1125539,132.8814532,134.955321,135.9962995,138.1755339,140.1373687,140.9044386,141.2893643,141.5023998
"Burma (Myanmar)",200.5237944,200.6011197,200.7448392,200.8583088,200.8048376,200.0252553,200.0042498,199.9158818,200.0412147,199.7139425,199.4105247,198.6562522,198.0061092,197.0277912,195.6118511,193.9969232,191.7963094,189.6436077,187.8971226,186.2395131,184.4576195,182.9150918,181.2951514,179.8525086,178.516422,177.1828313,175.788336
Burundi,178.0198735,177.1371479,176.611754,176.1507849,175.8770118,176.0330188,174.9347532,171.0666268,167.5564371,161.6046222,158.1716154,151.6235407,148.1030178,145.7107857,145.0668566,144.258101,142.9811589,141.3361136,140.3713274,139.4437075,140.3930442,141.7444217,142.4978964,142.613892,142.8992935,142.7039516,142.360749
Cambodia,139.6805941,138.9768556,139.0436062,140.5814476,142.1460008,143.468583,143.6110436,143.7549767,144.4968475,144.9587206,145.8322382,146.0337632,146.2274712,146.1809332,145.961654,144.9000433,143.1530537,142.1053744,141.5428062,141.3547135,141.3598971,141.0616267,140.5829002,140.0256631,139.7387129,139.8045275,139.6469884
Cameroon,142.7818497,143.291642,144.4035888,145.7731183,146.592541,147.2101598,148.3296165,151.0383868,152.7083446,153.0545494,154.7639512,154.1653887,154.2595914,154.1356029,154.6408682,155.9140526,156.1802781,156.7755798,156.8610811,156.7413336,157.3713958,158.6791027,159.2313694,159.9074985,160.0743022,160.3009445,160.5794366
Canada,186.8994063,186.6235923,186.0830093,186.0902782,185.4577776,184.2170791,182.7620501,180.5074224,179.0319157,176.898517,174.4617837,172.1750091,170.4611854,168.1652659,166.8159941,165.4338875,163.3723824,161.0087199,158.4804272,155.7250144,153.2130727,151.2682055,149.8372479,148.6727714,148.2753752,148.6443075,147.7930113
