Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,0.478799748,0.473145281,0.448142475,0.433883836,0.431506207,0.421723937,0.409347524,0.399755934,0.389601779,0.385489966,0.386152158,0.388880939,0.381812321,0.376114084,0.37169148,0.362416726,0.356993763,0.351444897,0.344586117,0.337076288,0.330110308,0.324692136,0.319940908,0.3159783,0.312657424,0.310693253,0.308714374,0.306671834
Albania,0.850301962,0.917597068,0.90710184,0.91290333,0.898961065,0.978286789,1.110098083,1.319374548,1.479340668,1.487979278,1.439263461,1.464924309,1.490720781,1.48854463,1.502674992,1.469989423,1.40794811,1.330070753,1.313155522,1.247901484,1.184002047,1.212478576,1.220606297,1.23336935,1.251371661,1.249210257,1.243215869,1.234694758
Algeria,0.20193681,0.204761076,0.208596697,0.213574451,0.224176728,0.229088468,0.232582983,0.236350404,0.23789507,0.242466007,0.247065693,0.252187293,0.257214804,0.254634206,0.256992881,0.258131605,0.259877425,0.260703425,0.259950713,0.25971183,0.257931708,0.255558058,0.251075097,0.247474204,0.244710066,0.241355171,0.234184375,0.230307459
"American Samoa",0.859103248,0.849801654,0.838552687,0.833710785,0.83289999,0.829058033,0.831477376,0.851994903,0.795539634,0.709854289,0.650423052,0.612214984,0.580029726,0.577849366,0.547640141,0.543991642,0.535498446,0.53564994,0.530322489,0.531917944,0.536933,0.536363571,0.531499078,0.551154039,0.549285023,0.56485263,0.56913044,0.574105636
Andorra,1.249595234,1.243600481,1.235222671,1.212726367,1.179743024,1.147288133,1.119421352,1.072683094,1.046349211,1.019261837,1.010570726,0.993183194,0.974455104,0.956313791,0.942701359,0.916935903,0.900591992,0.889669902,0.878566032,0.871637858,0.862275887,0.83099837,0.822947014,0.817563221,0.818751308,0.807723665,0.807514825,0.80800781
Angola,0.553523022,0.554565896,0.559067608,0.57320326,0.582915093,0.57397746,0.542804098,0.53174252,0.581269397,0.568797099,0.57310871,0.568987445,0.560912622,0.561997885,0.56787815,0.549197588,0.541098573,0.523362426,0.510564563,0.495637673,0.4831485,0.473240224,0.462628587,0.451035551,0.432045755,0.420336422,0.410125418,0.405857927
"Antigua and Barbuda",0.144664986,0.142834108,0.141569044,0.140872233,0.139791766,0.137127201,0.138317662,0.134841039,0.140343149,0.142138993,0.139815285,0.141058605,0.139569493,0.143292083,0.143626153,0.143147752,0.135853314,0.133633458,0.136162563,0.134309483,0.135691225,0.137258234,0.141248522,0.144676924,0.145537102,0.147321634,0.147233551,0.147524039
Argentina,3.574580252,3.691381803,3.919801596,4.005317143,4.142110675,4.242518586,4.423107578,4.554635977,4.650041999,4.68676316,4.540229004,4.536426904,4.40095641,4.0349711,3.62184803,3.448210459,3.319038708,3.284796967,3.154834769,3.043431052,2.881779916,2.830946227,2.784218159,2.768245102,2.682068625,2.620287644,2.66678352,2.678390729
Armenia,0.216595465,0.224323513,0.244267103,0.259860061,0.269163917,0.277845294,0.270279976,0.262185425,0.251644258,0.24760887,0.250930908,0.268127347,0.287962202,0.305819271,0.352490256,0.411526355,0.484706672,0.50759332,0.558212101,0.589958112,0.622846628,0.644544972,0.659691035,0.645222258,0.645005523,0.66238759,0.670595881,0.64686225
Australia,2.955741057,2.814982518,2.703621786,2.523569675,2.422788009,2.251247584,2.119960956,1.91118049,1.732365209,1.580279812,1.419849098,1.321708042,1.199812152,1.106435744,1.035341125,0.984249825,0.963590413,0.973995768,0.966486313,0.934425187,0.911029444,0.872869802,0.866751032,0.869096096,0.896153703,0.908198599,0.904914735,0.913479325
Austria,3.967974173,4.070395196,4.016504849,3.976993446,3.970377427,3.990619636,3.927094929,3.723657226,3.58286201,3.410769958,3.333944857,3.211733744,3.140386076,2.972271094,2.877841957,2.827694285,2.726517672,2.665708465,2.625713079,2.727449457,2.745276953,2.692098418,2.713400593,2.72830819,2.718266676,2.707215274,2.63441969,2.612867356
Azerbaijan,0.277508481,0.267968761,0.270515701,0.263321847,0.25532557,0.238736867,0.231227882,0.228864998,0.230173752,0.240637826,0.261333679,0.295233178,0.310489695,0.336674198,0.364130779,0.386641682,0.406952031,0.434927807,0.417222145,0.405745699,0.39889576,0.392924495,0.384690929,0.375633201,0.366479375,0.356487237,0.347881923,0.344626151
Bahamas,0.285239707,0.283890833,0.289027888,0.297768816,0.295120846,0.296888569,0.291158122,0.285207437,0.283061312,0.284198844,0.279688813,0.275634525,0.26856573,0.242063066,0.246818405,0.246039862,0.239172412,0.23866459,0.245786991,0.245010245,0.255761461,0.259581391,0.258599123,0.261798696,0.264704397,0.264551898,0.265289056,0.265345945
Bahrain,0.199164826,0.205952859,0.212290638,0.216367907,0.21883527,0.223885912,0.225245238,0.21339289,0.215179395,0.202918804,0.186043651,0.174173074,0.167642253,0.159540496,0.162545068,0.160626024,0.157602711,0.156399178,0.153447563,0.149295534,0.147559161,0.147340018,0.139738694,0.137982208,0.129252216,0.132882149,0.134893625,0.135605665
Bangladesh,0.681181523,0.642601682,0.650943378,0.651490751,0.635781685,0.634571341,0.612792917,0.576581789,0.552509532,0.520797922,0.488736245,0.472366,0.453080145,0.431181591,0.428030206,0.426254786,0.432437356,0.436078482,0.43143867,0.421987272,0.422948244,0.395088103,0.370711375,0.358341998,0.360310105,0.350558519,0.343201688,0.345494571
