Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Finland,,,,,,,,,,,-0.173717716,5.015076798,12.76392118,6.495053182,2.496907225,-1.44004258,-1.730406772,-3.946557265,18.44639442,8.551641022,-4.587580751,2.212508553,4.112771317,0.917850033,6.361489295,3.524353991,8.798430072,10.8720271,8.992547009,-0.374869892,-13.3196292,0.699385127,1.36111424,12.81011296,8.189339003,7.233891629,11.87904312,8.471613281,4.286812429,14.8613949,1.382650631,4.291459981,4.107041505,8.123201973,11.18241413,6.588353108,7.377133447,7.962279568,-16.99199958,6.304424094,6.207410934,1.118405088,0.126900182,-0.895179902,1.790377725,5.784490118,4.065508163,4.986665401
France,7.457774844,7.149553112,12.94546526,15.27279303,2.533375076,11.43855833,9.78808483,11.99914293,20.38932467,7.286162648,7.249274773,14.76153214,14.95075911,5.512030835,-8.882090255,18.59743366,1.796590482,4.430246532,8.802740917,5.146066524,-1.396727185,3.562336145,-2.698606354,3.401593132,4.744087492,6.664912783,7.671901106,8.443713654,8.068385046,5.042199334,2.955856499,1.766858281,-3.319230233,8.862599083,7.522724568,2.445829369,7.975597974,11.90040798,6.950600008,15.35348851,2.38176801,1.9455852,0.893617109,6.203819979,6.320284073,5.600583887,5.755701862,1.295002618,-9.354562673,8.892522546,5.837368307,0.20022363,2.418481078,4.898686358,5.898053716,2.928765304,3.948891974,1.209309389
Gabon,15.02590597,5.855849496,24.68085146,10.58020762,8.950617169,10.56709767,26.54911387,7.552389129,11.18341027,7.134289389,4.25758351,17.17332042,67.5675,117.9617591,28.2084397,12.53597295,-1.165097673,-18.80396163,-14.62469994,16.1344907,43.71100826,-9.550483127,14.7391237,1.700175414,1.870770865,-4.154727797,-39.23087376,13.61806798,6.80968313,-4.717154964,-1.929178205,1.870319707,5.815262892,-16.10343534,0.711487973,2.440011586,13.95631527,26.05490381,-23.32280993,-16.47776352,0.387022835,8.174679506,-10.65713843,2.685961891,9.277664297,17.17690542,3.610901154,12.5073537,0.131796846,31.58822876,12.49551965,9.145948684,2.545368808,7.867691508,-10.73458541,-6.553894476,-7.282378724,-0.568872683
"United Kingdom",,,,,,,,,,,5.379010647,9.918032757,11.18447957,1.004965331,-6.593124115,5.158575433,1.922301075,3.731439158,9.644816618,-3.525339535,-2.73664778,4.930745404,6.565150091,9.875722387,2.51815304,6.873098761,7.885703598,12.78204375,7.420830286,0.562301709,-4.375626006,6.781248025,3.320700516,5.934560172,5.543259307,9.190757057,7.0426397,7.412035083,7.249538391,9.514323905,5.595031026,5.308187144,2.218209014,6.37046906,6.945125165,9.991301023,-2.986047745,-1.893699133,-7.770055967,8.082071062,1.535637029,1.826388015,3.441935656,3.627013924,5.406491235,4.394030372,3.503706101,0.714195975
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.94044824,15.55772464,2.879935644,11.08649473,10.37423745,6.32260876,0.910213283,
Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.67935794,24.63187175,-12.55079461,26.70100753,40.07964906,12.78606646,2.273068239,-14.44991899,7.932311943,-1.142687117,7.90564687,4.556612591
Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.14417994,-8.307994731,2.7426613,3.534876173,19.2283196,12.80789195,8.524394667,-4.955918411,9.434736829,70.95779631,-17.62924287,-5.63590027
Gambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.017981163,1.695234507,-5.46397481,-4.476880878,13.34222131,4.695982628,-0.233341976,12.55197505,2.509043331,17.4262332,6.368286445,0.180331811,27.93111724,12.86994043
"Guinea Bissau",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.54363319,-2.926831046,-23.51654468,29.97457547,-13.45789164,-5.8961,1.6658,9.227599305,0.075742073,7.344647494,-0.544794152,-24.48924782,-1.425570006,30.45533765,15.72935212,14.64077942,18.62086943,-1.725043914
"Equatorial Guinea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4251814,40.94983444,20.23099998,-10.2474244,29.5202407,-19.38276528,23.8098347,-17.66340072,-5.642925287,-15.45279104,-16.28645003,8.329639321,7.378735664
Greece,12.52686633,10.54646265,16.17132533,20.02643435,16.42411006,1.055838539,5.691196641,11.21927598,14.23047208,6.358265063,7.885033611,14.29961118,33.63290446,-14.92157606,1.47632001,9.588130367,10.11466057,4.534670888,9.723164537,9.336087844,6.459826335,-2.605991832,2.574854369,-2.12247715,4.430498049,13.87728563,2.140082677,7.335633878,10.47205362,8.366086101,5.836823587,1.076734263,0.628097324,1.500280543,8.94500036,9.936284171,8.437792773,18.16182873,14.48626827,20.18010743,0.991431816,-3.432186922,7.393443777,4.417603417,0.85410534,13.3097813,15.49941858,1.32071286,-20.35391382,-3.430611159,-9.448723953,-9.099416668,-2.39233306,7.677460167,0.404163758,0.253516258,7.079272435,4.15477995
Greenland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.930958049,14.15441176,-7.036894532,12.53774814,16.72705479,-9.398557659,38.5613086,18.00258415,-30.00488397,-6.626451787,-11.46104522,1.73566207,10.99633366,-3.112643456,5.728505661
Guatemala,-7.445512968,7.782862245,29.49029011,9.746952922,5.465414044,1.659919358,6.37196304,3.968551439,-2.124594975,7.910228144,6.409819083,-5.575135957,10.01017974,14.34299804,-5.01753411,29.82107313,9.341500843,4.361744703,-7.438650301,-8.616404337,-4.102447899,-20.98794591,-19.86239924,7.129526264,-12.89198621,-14.56000027,47.84644212,3.768207719,5.859017494,3.891611562,2.455327218,36.76408097,4.422851232,4.961282746,7.590820518,-6.861420016,19.50252216,24.5011204,0.711916592,6.035788771,6.920223992,1.986358632,0.536843238,5.683716384,-0.571970373,6.450058721,7.234670288,-5.747167634,-7.801369293,9.994590017,7.001978032,2.791891889,4.258782627,6.967184138,9.313625623,3.456105935,2.281762553,3.805032657
Guam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.386100386,1.841085271,-2.854424358,6.856023506,14.98625115,1.95296931,3.166536357,0.265251989,3.439153439,1.09609061,5.818576075,1.673497268,-3.426268055,-0.730434783,-0.630693763,0.493653032
Guyana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7956632,7.44212356,-5.554375571,-3.616037411,-17.41534918,-8.45407603,14.2620675,6.085447786
"Hong Kong",,15.36385342,9.610366238,10.33166407,5.130399196,13.60145799,2.696135695,15.69144902,11.39486104,12.15929953,12.70146059,5.059166364,10.27267974,-7.430385342,3.946557397,23.27222617,8.153116531,20.55827706,17.76910606,19.13619738,12.49310239,-1.821204589,9.530452044,14.14287682,6.011125356,11.87995567,26.4991746,22.83443453,6.670101262,10.3596659,17.16104786,20.53826933,11.20623699,13.28316383,12.47623521,4.888950669,8.683313847,-7.051125374,-2.309484981,17.16332705,-0.985196079,7.097469236,11.66747371,14.46242399,9.314619756,9.85724993,9.12494218,3.291821223,-7.935645894,18.34836128,5.670144469,4.255690629,8.306250784,1.035004607,-1.77973518,0.869545568,6.610732864,4.607097485
Honduras,2.125919671,9.580997354,20.09255121,12.12735613,17.14602867,16.96773772,11.24603984,9.729473444,-3.644027836,13.34305501,-10.69306916,-4.212860389,20.83333327,9.674323318,-7.161566784,10.06585136,18.03418267,12.59957065,2.572347267,2.257053292,-11.34273452,-23.58229599,2.352941176,15.91511936,0.381388253,5.623100304,2.230215827,7.459535538,1.24426981,-2.846054334,5.99201059,7.47487445,7.071887678,1.091703171,3.995680242,2.440290764,-1.419158628,7.506426861,4.256336585,3.807339479,3.584148437,5.902666578,7.885728992,16.16641618,3.615814916,4.056064079,10.88659527,2.38084196,-26.20929452,15.20475548,12.66606079,6.278771169,-4.096478079,3.364474096,8.466691385,-1.571184627,7.162557388,2.169109446
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0666124,29.05581162,-10.76212663,-3.179805137,7.130132072,11.88507736,18.17947188,11.71202023,5.19520134,5.233080293,8.258531159,6.056739966,3.843101581,-20.34281519,-2.637079591,2.816330989,-2.85092506,3.331049347,3.224027388,9.370618835,6.52138976,8.357670308,9.775589316
Haiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.77327766,26.81751241,-15.51042273,-11.05700475,47.66505831,-18.18975005,69.15489179,32.57683336,7.215881239,6.597183933,22.70646981,29.261677,-2.078824849,-1.171979741,3.171376375,-1.064039347,6.63214508,1.886439761,0.458295106,5.273722553,5.841567106,5.047690426,0.103992404,-5.677506775,3.208351291,2.635363986,2.178925003,0.840596381,2.048874654,1.539099742
Hungary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.246965749,20.24439215,8.844418805,15.05185869,7.045695058,24.02507006,22.57418486,13.26216435,23.18038283,5.849451278,8.678172259,9.435504293,17.3156372,7.869800891,15.47387548,14.04778464,6.005733805,-14.53909005,9.907326629,4.278436996,-3.472583312,4.275728439,10.96036576,6.009531339,3.391965489,8.196205535,6.788360226
Indonesia,34.69387755,-1.96969697,-26.58423493,8.842105263,-8.123791102,-4.210526316,28.13186813,6.861063465,19.74317817,12.19839142,9.916367981,27.17391304,21.36752137,26.86226817,7.884961055,8.0973009,22.18454583,15.60003364,20.1767787,15.11849632,27.05999895,8.206762405,12.33075805,-7.514050311,5.277337036,4.168171185,1.976328269,-18.69451697,13.44324475,23.11287247,16.82754671,6.565017026,4.437746106,20.29521708,20.93900796,6.864758591,14.71597567,-5.290133273,-40.67523812,25.93397024,4.179861045,-4.24945353,1.563733656,26.65329446,17.76894842,8.582667544,9.064258352,10.00256726,-14.97745445,17.34432298,15.02888271,7.998411217,1.861896662,2.11970235,-6.249011052,-2.405113085,8.056020629,12.03933699
India,-9.755901107,3.9092154,3.391988818,3.379742773,-11.05620779,28.62227578,-3.943618053,-14.3609761,-13.03513508,17.91495982,18.0284835,-1.888413706,8.07509593,-12.75808591,1.279461279,1.896219441,27.39561353,0.049143819,19.32083754,14.35419806,10.02942042,3.454170118,21.98417709,-14.3300619,13.87090923,17.08396893,-1.668219433,9.194473411,2.084370823,3.365822756,0.015200483,21.12807932,19.2672648,22.60159333,28.12587832,-2.439987721,13.20068411,20.84559133,6.992507063,4.589716461,2.944248576,11.99681938,13.88391695,22.19523474,32.2696449,21.50464422,9.951587207,22.44862579,-1.925816179,15.81189146,20.41173479,6.021794075,-8.145800952,0.871230764,-5.850043681,4.381621994,17.62193176,15.38290884
Ireland,,,,,,,,,,,4.660148548,5.063955427,19.03372041,-2.28753982,-10.2096746,14.6710545,13.26545385,15.70684345,13.86098617,-4.495927342,1.710209502,-3.117325812,4.665449018,9.854253186,3.244322211,5.627801323,6.177126519,4.903783013,13.46005561,5.086008119,2.40025575,8.166155381,7.545673434,15.48585443,16.4089186,12.84371971,16.64395893,27.77577514,12.61600702,21.68653521,13.10129662,5.338444623,-2.417458037,1.903957287,12.72317343,9.301760913,9.351270674,-2.785985365,-1.702636381,0.449061623,2.693479544,-0.938084962,1.041845907,14.60014707,33.16355668,18.41050126,1.111628334,-2.862585336
Iran,-4.740518962,-7.647983237,-5.388542258,40.28776978,15.12820513,13.7342242,24.24934726,20.17336485,11.65027322,7.71339076,19.50199927,16.28897338,26.99472697,79.66257055,51.15324978,-2.21653159,13.34683058,-30.30175447,-24.61305886,2.005821365,-5.230637626,-10.77604828,38.74601231,-31.27792318,-6.940916606,-12.93242471,10.00118645,-14.89608525,19.41973943,32.2155175,33.36483307,-9.361417789,-19.81682341,-39.57596262,-1.239141951,17.66853187,-6.384609497,4.715785273,-6.137328207,15.93356,18.25722393,17.8723276,18.76969372,9.895051827,-1.490277743,4.134308335,5.826693766,5.774805034,-1.653241962,2.343717978,-9.301964525,-21.41077545,-17.89906599,-4.540784718,-20.22887046,6.138645158,13.40537458,
Iraq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.20249274,-5.728716005,-1.745296663,13.07666329
Iceland,,,,,,,,,,,24.57887138,0.513406796,20.32985721,12.51728206,-12.75433893,-3.648308138,20.57982926,3.640588703,2.466367707,2.990517882,7.115991967,-0.570198756,-9.695380432,9.145147238,9.41921346,0.948542507,23.26525833,-4.584886687,-10.25728877,0.990818279,5.258668875,-5.972338574,-7.501211875,3.821978186,3.617510909,14.59908843,6.864383087,21.94314876,3.353103957,7.803279226,-9.986859618,-2.732255719,10.25186018,13.74268364,28.81690858,9.8204772,-2.262790373,-20.31174096,-22.36943729,4.408208068,6.770667554,4.603620658,0.133728173,9.78145762,13.78536926,14.49150931,12.45830203,0.14756915
Israel,,,,,,,,,,,10.95406356,-0.10615726,37.83209368,-1.69622217,5.568627489,-2.29858371,-2.709125394,8.988764102,-0.448229592,-4.795137256,9.595608683,2.74072139,5.938553199,0.353637893,-1.093971176,8.435045115,19.91742459,-2.654173024,-4.566618956,8.458435015,12.99906481,7.009167249,14.96420568,10.36344509,7.749175562,7.185219976,4.190980006,2.123239982,15.55036005,11.95978,-5.441150019,-1.246210017,-0.786109983,11.84836,3.487960017,3.415379967,11.09275001,2.474560019,-13.83768,15.24730998,11.11873001,2.120030012,1.3384,2.175069999,-0.106580007,10.04011153,4.927770013,6.436249977
Italy,,,,,,,,,,,2.981780967,9.946091712,9.647369901,3.070958807,-14.15105047,13.56408517,1.552396352,5.9612203,11.99280561,5.570977385,-0.808591264,-0.0542594,-3.064694515,12.82220959,4.276242223,5.316476977,12.03353768,5.961847869,8.549332701,9.795100035,1.893138708,7.114525486,-11.19531887,8.049603022,9.554820231,-1.201260862,10.38921187,9.035771109,4.494825141,10.9908182,2.430980883,0.562751835,0.739811925,4.573083886,3.440307948,7.95854329,5.45420841,-4.024321844,-13.11816502,12.1668588,0.56323092,-8.119492766,-2.702130672,3.452286711,6.463675291,3.942164098,6.214855397,2.959765752
Jamaica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.951152986,-27.46848563,-4.892798107,4.684016392,-5.068856243,2.46369495,-0.122673786,-1.968966689,-0.301931747,5.853222633,5.633933024
Jordan,,,,,,,,,,,,,,,,,26.860884,6.839441038,34.15515333,7.392563087,21.20263515,-7.711978571,-9.04968834,11.15738073,-7.396759953,-19.69672887,30.26491493,9.553097745,9.621475566,-7.641464417,-10.57219176,17.10422889,3.436702913,-10.05840363,8.961038961,8.435968746,-6.424035173,-3.210649961,-4.247572816,20.03943107,3.930079775,1.241675133,6.633961423,40.76746131,16.10339449,4.311944213,7.531432076,6.752980095,-5.374792969,-2.653718028,-1.055623224,5.363737617,2.837431846,0.18394287,-3.601900853,-3.91014509,6.401212616,1.632787245
Japan,,,,,,,,,,,7.045229682,10.50115865,24.33278566,4.181122719,-10.29044801,6.67530451,4.089629644,6.911433083,12.91237705,-7.761028001,2.424176541,-0.575249416,-3.229787143,10.61505266,-2.578105055,4.263691268,9.373699134,18.9991634,17.8009239,8.164603488,-1.135467554,-0.686230832,-1.20057979,8.272326714,12.92095693,11.02858523,0.347965257,-6.708480803,3.605524501,9.266723524,1.029115572,0.687094184,3.396514078,8.120556449,6.100015667,4.707085168,2.184546866,0.696754656,-15.65041234,11.17292414,5.803887725,5.40960465,3.273591853,8.267962521,0.751334173,-1.619979526,3.426420806,3.393480893
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.3,-22.3,-25.2,-5.600000003,-19.9,-17.1,7.5,-7.2,0.6,28,-1.5,3.1,-7.6,14.9,12.1,12.6,26.1,-11.5,-15.7,2.9,2.8,24.8,7.8,-4,-0.1,-2,-1.4,3.2
Kenya,1.946966766,1.904685409,-3.034207959,8.778272745,1.970757458,17.36780554,1.674928129,7.433733602,2.347447654,17.81236141,16.19410351,-16.00711272,-1.543634758,19.87858369,-23.81352216,-2.650662334,18.30480244,27.45020652,-19.03096598,9.986288495,-21.03629728,-16.12670033,-18.39625911,17.86694179,-7.121447668,16.8442882,13.28657391,9.027236693,9.767473998,3.378439887,-4.482877751,-2.341673005,33.81488208,16.82200403,17.49157136,1.820524593,10.55318535,4.680687315,-1.479136042,1.918480419,19.46955228,-11.28595341,-0.061591416,12.29587313,14.94337649,25.31704594,4.405638246,12.74387047,8.347732181,8.113339616,13.23783154,5.199535663,-0.443288286,10.37931802,1.172102549,-3.411102955,8.653170917,2.622934707
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.1698111,-18.45080425,6.89907291,-20.1789317,1.546515402,-4.919809822,0.391614835,-13.84408602,13.07954404,15.99522403,16.26529515,6.471549086,44.99258147,11.00066159,13.57851397,-19.36598814,-6.861634195,14.92690884,12.36317132,4.094202874,1.59189101,-13.19286824,-1.053648744,7.444715138,6.719934009
Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.21083049,35.526309,-0.090781277,5.789301198,-1.621708375,37.56827239,23.72036039,9.55482862,15.25484753,12.94684079,19.82418036,17.32079617,15.95204317,12.06099213,22.60379979,-10.16009599,16.82105016,16.34968315,16.86377261,15.10975227,10.13511939,6.500887806,8.613840332,4.060025017,4.060642352
"South Korea",-8.634772462,34.94891443,25.10765154,-24.89125912,13.44546279,49.51171875,30.09619381,42.39256943,26.07099928,9.155627876,20.13882419,0.086277095,34.00939513,19.54350309,4.109481372,24.43566886,21.9958744,30.27356228,13.59286308,-3.435118451,4.478502972,1.540475928,6.763887242,4.386825342,-1.941604682,33.07779343,18.12309134,13.0856813,15.72721959,13.501907,19.99697395,4.760056402,6.829815504,22.75386576,22.52600613,15.03048682,2.490335272,-23.98516798,24.91216703,21.79367243,-3.638783285,15.0070525,10.61691408,12.32029949,7.806157736,12.35208523,11.64167375,3.195222518,-6.756041261,17.25597644,14.34531034,2.403519643,1.710224706,1.465973786,2.093817509,4.727544696,7.028342513,1.71898013
Kuwait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.167811971,13.96414739,-0.084756326,7.952230067,6.836408459,4.203953014,9.213958992,-0.85348236
Laos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.388,-2.095,2.724999999,31.132,16.231,18.436,15.783,21.851,9.447,9.241,17.1,31.03,13.387,2.493,4.048,4.552,,
Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.902451049,29.34758775,107.0732418,28.92773027,8.327560611,8.405532615,2.939691968,-4.624199605,1.3,-6.2,-5.2,21,-1.9,6.1,13.4,-5.55607702,-3.389787115,13.61794076,14.30462152,18.45994081,5.853972769,-5.286866864,4.310568507,4.484536742,0.957286656,5.698589877,10.90240815,6.387655988,-4.594731462
Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.96946602,1.676246135,-18.60738313,5.184390805,6.936000387,7.576344736,1.046602599,0.537006285,89.65517241,6.96969697,6.232294618,4,-1.025641026,6.994818653,-0.242130751,-1.45631068,-0.492610837,-7.673267327
Libya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.872890834,11.41950736,-4.792489044,32.21376895,7.143311878,27.60309031,2.368199218,-57.4608413,123.2732429,37.6398487,-8.81948168,-37.53283686,-41.5546448,25.53012577,27.46045687
"Sri Lanka",-9.884266864,11.64903281,-11.20216639,0.434838548,-2.255490715,4.768537869,-4.368504909,11.00996004,7.101410043,-5.913544849,-9.825423602,-7.757072973,-2.553215338,-2.385677745,-0.833215165,13.59742499,-5.68760837,36.9185552,18.94676215,19.24964809,-6.97394842,14.6515773,10.7858205,10.76442534,-6.48742474,7.68051755,-0.27149524,-2.001159933,-2.000503508,7.900034125,7.899990415,7.89999228,14.49999618,14.20000896,1.000002342,2.799998431,10.46854995,11.48993586,7.0069839,14.88816882,-9.527915319,11.21738525,11.24696758,9.010948491,2.688156993,6.93715866,3.733227845,4.011839932,-9.585903828,12.64715371,23.6,0.48543689,-1.52979066,9.566639412,10.59701493,7.894736842,7.131957473,1.758277683
Lesotho,22.10504919,23.27653369,19.57997764,7.602695793,13.58658008,9.569514151,4.803505233,0.833247509,0.413340526,-1.234599296,25,43.33324751,32.55821891,38.59644606,45.56973288,54.78258417,6.179744564,11.11111111,43.80953607,22.5165629,20.48648224,20.22881149,10.74106457,18.88805183,13.54532778,10.00769003,12.99369537,38.12350144,19.97843422,4.455893243,41.64468705,12.98524706,7.808204425,9.824135797,15.65237263,19.9104652,9.454069543,37.45756354,-0.513497966,6.341247593,15.15739836,19.80973034,2.703790032,1.262477818,1.654111424,9.557798454,15.25100565,8.108313099,2.457815149,3.870891633,2.810740813,8.459397892,-7.553972887,-0.972381772,7.808849952,0.76396492,-1.275292602,2.493231308
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.50080307,29.19551251,6.42401528,-14.54056523,6.591292001,19.71746516,20.12798043,9.597022829,15.4900063,20.34039555,14.25867267,10.8088951,12.18748054,-27.99680036,16.49468478,14.2174293,5.169700777,5.811386349,-1.672029482,9.353104223,3.950807128,11.4753142,6.022010067
Luxembourg,,,,,,,,,,,7.975155712,2.656723641,11.25672492,5.854097605,-9.011623321,1.152519162,-0.396827643,6.986148718,6.409769498,3.888200164,-2.864466401,-0.292283769,1.249338236,13.90862776,6.53464494,1.714696277,7.305959887,10.451059,9.147518151,4.998615331,9.129731758,-3.09501462,5.221604641,6.710741245,11.33809899,4.494988071,11.43204595,13.84335633,12.90699899,13.67789709,6.614051887,1.075270907,4.695188214,11.60532487,5.764000236,12.38417533,6.737043098,9.235723002,-13.67716305,12.17229575,5.334208055,4.760274321,5.097506015,19.46699647,3.398665092,1.631594561,0.621261184,-0.338204336
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.72974048,4.534657708,16.76757824,-5.20480715,2.67453008,15.63930118,2.710922597,11.8651778,21.02813555,16.859139,21.38843807,17.34930579,-10.73151082,-31.71414617,12.4119782,22.03129628,5.381152195,0.366041267,2.978889159,1.679669242,3.813834866,8.35869667,6.404149145
Macau,,,,,,,,,,,,,,,,,,,,,,,12.95557695,5.192986728,-1.047514324,20.22458767,13.12025686,10.06321765,7.271519556,6.1338967,10.94103919,10.56425169,1.709521278,5.507262324,-0.779579705,-7.857049008,-1.143590475,-0.969305331,9.147051969,5.327212555,4.665011149,11.46108219,10.52151437,17.81931097,6.513761468,14.82107901,24.50660811,-3.916220272,-21.82711602,16.69753672,21.98935213,14.28834865,10.66261496,12.51002406,1.132493862,-10.4221542,7.901136454,7.408744071
Morocco,3.955204747,1.773127839,4.174282541,-10.41779795,-16.02521123,9.035647421,16.17466365,2.291924843,5.801027489,19.65227455,-6.057359193,-1.525691018,16.24538235,18.23067932,30.68114403,26.27957695,23.02998589,-19.01139519,3.598858601,-12.35773526,7.218108081,1.467249765,-5.030664515,7.708389822,3.19683774,-2.078970664,8.713402611,4.371361535,8.009169218,9.176370217,4.879651187,10.19411944,-5.298941567,-0.472012942,9.151217858,-5.768365461,9.598377967,8.079814355,7.142835611,7.583088588,1.364102773,6.545886395,7.100077781,9.776441111,9.636130512,8.240062632,15.01705389,13.84799871,-8.36413106,7.828034296,9.075178618,3.349624738,-0.071429074,3.828573454,-1.063686962,14.45761202,7.912972876,7.471621356
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.10722807,12.29527775,-10.3799682,-22.62319803,32.28450226,10.60767463,15.72604787,28.74674201,3.601343388,23.42862932,9.093536991,14.57723395,2.856239465,-23.55786371,14.30000006,22.36346674,2.733941458,5.589839691,3.090794067,-5.773639176,2.809124912,11.00018227,8.879789352
Madagascar,22.84121684,-0.453642369,12.07302049,3.251972396,2.559016128,2.495164466,-6.367040542,18.20015122,4.906850697,-3.870975014,0.671170279,-13.16669561,1.919373597,-11.11098529,6.779524307,-27.57932886,9.315059539,13.28309283,38.05323267,-0.961499844,-34.95149881,-3.980023808,-14.76701765,-7.522279387,11.84725902,-12.92519986,-7.053321697,-2.333740965,-10.7008537,44.70078104,-20.04895954,0.629543053,13.94735814,-0.106394691,3.017740685,3.917553784,7.768516107,4.950978114,6.107871085,16.51687912,11.76470585,-24.90666385,56.84100639,8.861884476,-8.823874364,4.877470055,28.284562,37.0258286,-17.82341241,-5.891262784,2.530663017,-3.450117744,10.94070301,6.971684162,6.545787158,4.840874138,23.67460217,-4.07289189
Mexico,-1.174406598,1.737720169,10.38902666,15.29027802,31.84718095,7.761982198,-0.38156461,6.182358014,-0.154729508,7.676114188,-4.289906816,15.43809587,20.79452272,17.8221906,-3.90777918,-6.06088426,-18.25755795,22.01453364,29.45146337,37.18445452,17.72135529,-37.85199019,-33.7909498,17.80724393,10.98353226,-7.582357746,5.140668729,36.7189689,21.25730095,19.74479233,16.77840508,20.86115728,-1.250031253,17.74457929,-15.94223527,17.47795715,23.11313626,14.80427569,11.51340351,20.29653164,-0.841021617,1.207803305,2.5106365,12.21110112,8.685599241,6.756,4.826423036,3.281476563,-15.94898539,17.05531082,5.618029808,5.416564974,2.118308623,5.91857567,5.919285797,2.848863518,6.369643691,5.87854789
"Marshall Islands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.488799731,-7.97270735,4.373730079,8.659682343,4.752019079,9.450420553,-7.313817771,0.611471724,12.20090555,-6.412157724,-0.931736709,0.502584713,10.90487486,3.079179978
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.20024276,1.679856889,19.60468279,18.01014251,8.937238038,-8.637122218,26.39985499,7.353749103,0.113480929,28.60032222,-9.686096557,8.522614454,-5.914641422,21.362983,9.666564486,9.400867792,14.98121469,5.128075633,-12.25872157,10.36661484,7.983014019,8.239077503,2.168044685,14.14678122,9.94522592,11.12611763,6.426235173,9.028059618
Mali,,,,,,,,-5.6336195,7.464069795,-16.66766199,10.00152,12.62483101,-3.588270196,38.14112654,-5.050437892,-10.28411703,-2.767154919,47.96826933,6.593517547,9.794033809,-2.913284519,-2.430872834,15.41424856,10.6079059,30.50794892,-10.5325957,-3.956030996,1.630642742,-4.628514398,7.210949207,9.566955973,4.207687993,-5.256733291,-10.24527072,22.19534034,-3.713261453,6.555357586,15.45000861,3.453781748,0.550940802,24.4443828,-5.483087684,9.80617147,-1.119808708,5.750648434,10.66667837,3.224218643,17.62645868,-4.730753706,26.68117211,5.513450243,-5.286526523,5.938717573,75.9673975,46.52559264,11.22737564,-0.178839663,1.819995452
Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.156346623,1.242571583,4.553539666,-1.175569922,5.985642721,18.43225157,8.13149738,19.52868359,0.302419355,7.635017191,-0.496078079,5.019683629,-0.03500288,0.243448309,18.10002753,1.568849685,-0.369284525,2.58956781
"Burma (Myanmar)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.186171165,3.717557792,54.3620317,22.26477812,21.63618504,-11.42076544,9.373091237,
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.80662531,17.37574396,-27.76816342,-3.065969844,0.34684074,0.640080092,-3.117411019,1.566527428,4.393893155,15.31827983,8.427392031,9.237571874
