Country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Mozambique,21.61448,22.07012,22.478,22.88318,23.30055,23.78392,24.37095,25.04067,25.77319,26.57522,27.41884,28.31355,29.25404,30.21425,31.19371,32.16769,33.09634,33.98583,35.08131,36.12104,37.10646,38.06331,39.01456,39.98212,40.82382,41.69392,42.61312,43.69922,44.62879,45.66796,46.64048
Namibia,59.72578,60.50986,61.27892,62.00101,62.69888,63.35017,64.00152,64.6593,65.31232,65.91824,66.46749,66.9632,67.38142,67.70218,67.93736,68.05528,68.05047,67.93354,67.74712,67.53083,67.40967,67.46432,67.59135,67.97502,68.66178,70.26631,71.30498,72.26394,73.17726,73.95364,74.85003
Nepal,27.89729,29.18267,30.40438,31.69529,33.01608,34.31017,35.61529,36.93031,38.24468,39.56231,40.89097,42.26659,43.75008,45.23626,46.76445,48.29119,49.80943,51.33587,52.83535,54.31695,55.78244,57.23822,58.59234,59.95037,61.27609,62.59306,63.82816,65.00816,66.11161,67.13921,68.16679
Nicaragua,59.39687,60.33538,61.21028,62.10927,62.98557,63.7686,64.58614,65.40615,66.21972,67.056,67.93803,68.81882,69.64474,70.45751,71.25452,71.99861,72.68714,73.32288,73.97225,74.59975,75.22124,75.87486,76.51376,77.10442,77.69603,78.2593,78.83006,79.35567,79.86076,80.31962,80.80515
Niger,,,,,,,,,,0.1997351,2.274992,4.48909,6.942965,9.45555,12.07341,14.6407,17.23098,19.86027,22.50604,25.10611,27.69408,30.24085,32.73417,35.1874,37.63623,40.03574,42.36905,44.68765,46.95369,49.16824,51.40946
Nigeria,38.84966,39.15459,39.3133,39.4857,39.52662,39.53081,39.50042,39.42606,39.31271,39.16537,39.04818,38.9299,38.82668,38.77256,38.78209,38.94456,39.20484,39.57814,40.05748,40.60218,41.24403,41.91336,42.59766,43.2868,44.35015,45.39637,46.39738,47.41289,48.34235,49.33094,50.26619
"North Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.26376,,
Oman,57.52006,59.21957,60.93684,62.63992,64.2825,65.91289,67.42081,68.89201,70.29102,71.59364,72.81149,73.92895,74.94315,75.90775,76.78754,77.61212,78.38925,79.1627,79.8902,80.59801,81.2539,81.84191,82.34127,82.74727,83.08487,83.37141,83.63395,83.94951,84.32103,84.77304,85.19839
Pakistan,39.46949,40.08792,40.77361,41.46308,42.15849,43.00924,43.75025,44.51653,45.30703,46.1235,46.89968,47.56784,48.24616,48.90762,49.55117,50.31005,51.13022,51.91952,52.71683,53.45243,54.08913,54.6795,55.2898,55.90952,56.50009,57.10534,58.78779,59.30896,59.80033,60.3548,60.88259
Palau,75.64555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panama,79.47275,79.87174,80.23129,80.56929,80.88783,81.16435,81.42996,81.67461,81.91545,82.16856,82.39568,82.71582,83.02111,83.32296,83.62313,83.92226,84.22175,84.52332,84.82691,85.11899,85.42515,85.67636,85.92424,86.16813,86.39455,86.64432,86.86604,87.10052,87.33678,87.57447,87.79884
"Papua New Guinea",48.89128,49.67902,50.36779,50.99771,51.46689,51.87636,52.2468,52.60797,52.96368,53.36765,53.87316,54.33452,54.85935,55.34842,55.8087,56.25378,56.67339,57.11716,57.53982,57.95778,58.40005,58.86846,59.3343,59.80883,60.26441,60.73815,61.24125,61.73201,62.19468,62.66744,63.14019
Paraguay,71.08678,71.71703,72.33181,72.9315,73.53149,74.14727,74.78342,75.4022,76.01763,76.5902,77.19858,77.79826,78.42663,78.80956,79.21936,79.60614,80.00217,80.42288,80.79117,81.21064,81.62466,82.02644,82.43636,82.8233,83.18656,83.53937,83.88531,84.22903,84.58696,84.92095,85.24162
Peru,64.16915,64.94113,65.73905,66.61229,67.50542,68.41533,69.4187,70.31473,71.18368,71.97404,72.72964,73.46733,74.24629,75.04132,75.76512,76.48076,77.2019,77.92393,78.62894,79.31376,79.97306,80.58937,81.16056,81.72456,82.21348,82.7569,83.44773,84.12601,84.7745,85.40971,86.0316
Philippines,70.69247,71.26829,71.84093,72.43771,73.04425,73.63503,74.26286,74.88748,75.50964,76.16917,76.83913,77.13223,77.4099,77.6854,77.94511,78.17612,78.37806,78.57787,78.77516,78.95703,79.14822,79.33858,79.54866,79.72936,80.11224,80.48795,80.87756,81.27323,81.71568,82.15132,82.6003
Poland,84.82617,85.60129,85.73629,85.74908,85.6926,85.5997,85.89764,86.01729,86.41012,86.27777,86.24046,86.08454,86.51231,86.94166,87.10942,87.37156,87.7309,88.12229,88.49047,88.61626,89.19568,89.58209,89.84681,89.97057,90.17638,90.32257,90.468,90.57796,90.81855,90.96295,91.09402
Portugal,78.56313,79.35464,80.38998,80.7389,81.35629,81.99652,82.74355,83.4537,83.88828,84.69142,84.88992,85.322,85.77439,86.13142,86.63064,87.11285,87.26359,87.54518,87.93111,88.28095,88.69984,89.2218,89.5641,89.83281,90.30091,90.72382,91.10435,91.17038,91.44563,91.71788,92.00346
Qatar,75.10676,75.83531,76.5219,77.18335,77.8232,78.45609,79.06947,79.66409,80.25166,80.80837,81.3598,81.88049,82.38396,82.89513,83.36318,83.84036,84.29974,84.75562,85.2479,85.72393,86.19751,86.66862,87.12547,87.5802,88.04564,88.67039,89.30446,89.93444,90.39243,90.78861,91.1848
Romania,81.46049,81.82269,82.07754,82.32798,82.35268,82.4196,82.31641,82.17136,82.33179,82.50558,82.74068,82.87035,82.96938,82.91166,82.95935,83.00703,82.87008,82.91125,83.60562,84.23071,84.83086,84.95413,84.98495,85.35931,85.70932,86.09839,86.48684,86.95824,87.13041,87.81635,88.50228
Russia,81.29355,81.54688,82.03483,82.02941,81.81364,82.38091,83.5846,83.76308,83.88361,83.77921,83.65189,83.41195,82.32681,80.99013,80.70813,81.29346,82.0471,82.68675,82.6846,82.28881,81.933,82.20496,82.08738,82.16782,82.59635,82.76549,83.73131,84.44468,84.80041,85.44228,86.07082
Rwanda,39.17781,40.54074,41.919,43.09936,43.98124,44.27396,43.606,42.07473,39.79205,36.94453,34.15043,31.11651,29.16463,29.4996,26.76798,29.69459,33.82595,36.49389,39.65728,42.83123,45.50568,47.6058,49.39243,51.04557,52.63722,54.16065,55.49854,56.7616,57.90882,58.94111,59.96006
"Saint Thomas and Principe",57.39555,58.06341,58.67162,59.30244,59.92274,60.57708,61.22661,61.86562,62.54421,63.24904,63.92721,64.61832,65.1673,65.7418,66.26263,66.79498,67.33807,67.87902,68.4052,68.94467,69.49957,70.05907,70.38467,70.65188,71.03481,71.41437,71.75098,72.15003,72.52812,72.88454,73.28096
Samoa,69.73414,71.02235,72.31058,73.59879,74.88702,76.04346,77.13675,78.08754,78.98885,79.83812,80.67351,81.15037,81.60868,82.00582,82.36494,82.8024,83.18333,83.48223,83.80496,84.11205,84.41705,84.69577,84.97591,85.23441,85.49821,85.72457,85.97111,86.18506,86.41917,86.64794,86.86338
"Saudi Arabia",59.7272,61.20058,62.59895,63.93679,65.21413,66.44576,67.62194,68.74693,69.84909,70.90221,71.87582,72.75211,73.63293,74.46593,75.24033,75.94719,76.63268,77.30425,77.94332,78.56881,79.2,79.97462,80.74399,81.51942,82.2874,82.60595,82.91228,83.21582,83.50029,83.8044,84.08184
Senegal,33.14094,34.33537,35.50618,36.64523,37.72893,38.8111,39.78819,40.72435,41.58169,42.36311,42.99432,43.54938,44.06912,44.52565,44.99622,45.46163,45.95491,46.52721,47.17746,47.84015,48.56712,49.30193,50.02698,50.6883,51.30755,51.93897,52.56921,53.83582,55.09108,56.34691,57.57607
Seychelles,77.22436,77.68813,78.16522,78.61565,79.09275,79.52985,79.95361,80.37737,80.759,81.14062,81.5089,81.89053,82.24548,82.5603,82.87511,83.18708,83.48571,83.77101,84.18333,84.56899,84.95465,85.34031,85.7393,84.37449,85.48269,85.14365,85.20419,85.88338,85.86263,85.77094,85.67927
"Sierra Leone",13.28569,14.36475,15.23908,15.84389,16.22268,16.54224,16.83804,17.01656,16.90431,16.80256,16.75013,16.78494,16.85233,16.98012,17.39438,18.06898,19.13096,20.34014,21.67975,22.91977,24.22285,25.6425,27.14871,28.54259,30.01396,31.38591,32.78191,34.10079,35.24676,36.39058,37.54774
Singapore,81.86044,82.29356,82.74159,83.22659,83.74211,84.28075,84.85621,85.45937,86.07826,86.71429,87.34064,87.85051,88.31631,88.73391,88.47488,88.67239,89.05283,89.39021,89.75903,89.98044,90.44234,90.71906,91.03088,91.3199,91.7198,92.12981,92.31694,92.57881,92.90605,93.30349,93.68759
Slovenia,86.28272,86.47544,86.48964,86.24741,86.62391,87.04926,87.47572,87.71063,88.11777,88.38017,88.82516,89.00763,89.06027,89.08601,89.25362,89.69392,90.10442,90.31443,90.41726,90.58246,90.88842,91.15331,91.34746,91.96703,92.22798,92.52225,92.85827,93.18431,93.31265,93.42963,93.54662
"Solomon Islands",,,,,,,,,,,,,,,,,,,,70.70843,,,,,,,,,,,
"South Africa",62.07289,62.9265,63.79183,64.641,65.45952,66.22414,66.95439,67.61556,68.20966,68.72005,69.10177,69.36444,69.44959,69.32999,69.048,68.5689,67.92699,67.18983,66.39365,65.58749,64.8142,64.15512,63.71006,63.36227,63.24295,63.32145,63.91291,64.40952,65.07455,65.8615,66.55511
Spain,87.2026,87.58208,88.25043,88.31618,88.78954,88.95042,89.31437,89.65424,89.84042,90.06001,90.24895,90.52736,90.92856,91.10271,91.44232,91.57377,91.74685,92.15185,92.25654,92.34281,92.56855,92.89339,93.08337,93.15848,93.37517,93.62618,94.13354,94.20715,94.32573,94.56704,94.79503
"Sri Lanka",77.30517,77.85627,78.339,78.74786,79.04753,79.28265,79.50843,79.69948,79.9262,80.15211,80.39439,80.60262,80.75053,80.82213,80.85002,80.8894,81.01084,81.26598,81.66596,82.21741,82.88087,83.5917,84.20471,84.73083,85.13452,85.45124,85.66196,85.76406,85.89922,86.0039,86.1219
Sudan,41.75005,42.40069,43.08582,43.79423,44.48809,45.18606,45.89558,46.58411,47.28364,47.99628,48.65221,49.33863,49.98256,50.66357,51.37334,52.04586,52.79362,53.55929,54.35798,55.23545,56.08062,56.94841,57.77532,58.58421,59.31576,59.9981,60.66787,61.31918,61.90188,62.57032,63.19876
Suriname,64.13303,64.93102,65.72902,66.40993,67.17206,67.8421,68.47797,69.08772,69.75747,70.34368,70.96742,71.57436,72.17595,72.79766,73.36007,73.94254,74.51533,75.0673,75.64296,76.18304,76.73807,77.33445,77.96602,78.58188,79.28669,80.02137,80.80318,81.49795,82.2404,82.97147,83.64921
Swaziland,52.40991,53.56966,54.6825,55.71049,56.66966,57.58765,58.47007,59.31361,60.10052,60.8056,61.36981,61.73309,61.85562,61.75559,61.35812,60.7169,59.85419,58.82353,57.72205,56.67101,55.78629,55.13351,54.77335,54.71153,54.93895,55.43895,56.90015,58.20174,59.44006,60.26085,61.2283
Syria,62.79055,63.93525,65.10014,66.218,67.32801,68.48328,69.59145,70.6378,71.67444,72.68659,73.65887,74.60202,75.50211,76.38455,77.24931,78.04216,78.81633,79.56007,80.25031,80.92801,81.60914,82.25716,82.91286,82.77889,82.64195,83.06671,83.47472,83.89093,84.2883,84.68121,85.07411
Tajikistan,68.38223,68.62165,68.88345,69.14792,69.39349,69.64948,69.85004,69.98183,70.08443,70.10119,70.09539,70.05893,70.02517,70.07572,70.23643,70.51262,70.97809,71.54288,72.1358,72.77317,73.39677,73.9992,74.61262,75.19495,75.83369,76.40316,76.96375,77.48653,78.03651,78.46544,78.96104
Tanzania,44.90102,45.45266,45.89392,46.28376,46.63234,46.99496,47.32767,47.70018,47.99192,48.23633,48.36557,48.44786,48.51922,48.60265,48.72776,48.97459,49.44242,50.07574,50.88527,51.71425,52.62191,53.61317,54.64307,55.63849,56.6829,57.78248,58.90212,60.09674,61.35429,62.4074,63.48718
Thailand,74.57687,75.63907,76.66442,77.69859,78.69086,79.64451,80.51934,81.27887,81.94932,82.50052,82.94127,83.33025,83.55949,83.80873,84.03233,84.28785,84.51739,84.66533,84.84441,85.01736,85.22212,85.44683,85.65204,85.85934,86.07865,86.27092,86.45084,86.6719,86.87208,87.09013,87.30819
"Timor Leste",5.068131,7.092829,9.117527,11.14222,13.16692,15.19162,17.21632,19.06497,21.05443,23.00784,25.09478,27.22501,29.32301,31.43717,33.5025,35.56342,37.5638,39.58575,41.7333,43.79914,45.75962,47.65777,49.47736,51.17844,52.85745,54.4401,56.00188,57.47529,58.95125,60.36958,61.78792
Togo,40.19429,40.85165,41.53389,42.21189,42.85863,43.52639,44.16037,44.77359,45.38952,45.95448,46.55896,47.10654,47.63754,48.15303,48.66744,49.1436,49.61134,50.07454,50.52197,50.982,51.43633,51.8782,52.2925,52.6817,53.09319,53.50117,53.93596,54.39664,54.91702,55.47255,56.05474
Tonga,82.28114,82.55457,82.82797,83.09853,83.35057,83.58059,83.79657,83.985,84.17043,84.32793,84.48589,84.62081,84.75104,84.88077,85.01203,85.14828,85.30215,85.43399,85.58172,85.71849,85.87086,86.0248,86.16702,86.30964,86.46507,86.60668,86.74828,86.8895,87.04322,87.1832,87.33651
"Trinidad and Tobago",79.3725,79.69429,79.98488,80.24481,80.52484,80.7709,81.02142,81.26201,81.49152,81.69451,81.92007,82.05598,82.17168,82.25356,82.34308,82.40955,82.43762,82.46996,82.43456,82.43551,82.42181,82.45196,82.52254,82.65386,82.80654,83.00257,83.2308,83.46098,83.73217,83.9316,84.17104
Tunisia,54.14451,55.72448,57.19821,58.59021,59.92882,61.19631,62.4338,63.64326,64.80695,65.99169,68.30525,69.17442,70.03822,70.67066,71.44658,72.35098,73.10019,73.98128,74.69392,75.61919,76.29692,77.06678,77.76727,78.38344,79.1281,79.67312,80.35798,80.96202,81.42218,81.89063,82.39909
Turkey,53.37076,55.00863,56.55868,58.32423,60.11511,61.81948,62.95314,64.18575,65.29474,66.32472,67.28315,68.23518,69.1982,70.13651,71.21159,72.35822,73.44152,74.60108,75.78659,76.92445,78.01872,79.02146,79.99403,80.88058,81.73155,82.61432,83.10063,83.73608,84.54461,85.28313,86.02165
Turkmenistan,67.45364,68.06347,68.56645,69.12689,69.62965,70.11869,70.55658,70.91483,71.252,71.57311,71.8521,72.13105,72.42569,72.74538,73.08076,73.4444,73.80155,74.17959,74.54005,74.89091,75.22887,75.56609,75.83954,76.13339,76.40843,76.67808,76.91507,77.18785,77.40759,77.68539,77.90985
Uganda,40.07555,40.35729,40.76175,41.13473,41.53127,42.00515,42.44706,42.78126,42.91634,42.8788,42.79668,42.81723,42.91319,43.06839,43.28386,43.66613,44.1919,44.90626,45.78472,46.82185,47.95845,49.17498,50.43672,51.57825,52.74116,53.91321,55.09876,56.18043,57.20173,58.13985,59.06464
Ukraine,83.85611,83.99365,84.18887,84.40437,84.63644,84.85677,85.03266,85.46899,85.53391,85.60028,85.35181,84.50926,84.53311,83.86081,83.89426,83.38185,83.56913,83.60813,84.13525,84.35809,84.18646,84.54962,84.59114,84.62058,84.6521,84.55234,84.70016,84.86481,84.9347,85.66212,86.37621
"United Arab Emirates",71.22938,72.11606,73.0023,73.8365,74.67374,75.44892,76.24063,76.95506,77.6589,78.31239,78.98333,79.59412,80.21175,80.82445,81.42028,82.02588,82.60345,83.17744,83.7478,84.30175,84.85204,85.39754,85.9381,86.461,86.97928,87.4801,87.98845,88.48073,88.96944,89.45369,89.92461
Uruguay,81.64817,82.25632,82.82224,83.30268,83.72067,84.11279,84.43826,84.75215,85.05837,85.37189,85.66995,85.91824,86.15849,86.40634,86.66289,86.92665,87.0843,87.29223,87.61021,87.8635,88.46883,88.54389,88.60382,88.74357,89.10796,89.50982,89.70526,89.89487,90.15927,90.34896,90.53866
Uzbekistan,71.1449,71.71544,72.25225,72.82355,73.35101,73.83956,74.24118,74.58759,74.89415,75.07682,75.26305,75.41538,75.52163,75.68405,75.91085,76.18838,76.49339,76.84383,77.15362,77.46891,77.75457,78.03332,78.27055,78.51254,78.77831,79.02419,79.24792,79.51158,79.8586,80.20883,80.53239
Vanuatu,58.17134,59.21046,60.18584,61.16145,62.05749,62.98518,63.83223,64.63397,65.47881,66.33002,67.13699,67.9657,68.79764,69.62966,70.44609,71.23198,72.02593,72.78659,73.54036,74.28513,75.00704,75.74474,76.43228,77.11044,77.79185,78.3838,78.98097,79.53188,80.0769,80.62917,81.15477
Venezuela,76.59306,77.13609,77.68726,78.21238,78.72544,79.25187,79.76009,80.25693,80.73876,81.18877,81.63377,81.95463,82.27405,82.69985,83.13876,83.35967,83.69659,84.00609,84.29409,84.57755,85.0133,85.31428,85.64265,85.24203,85.56667,85.90434,86.21574,86.55325,86.87775,87.19489,87.4987
Vietnam,66.76768,67.90209,68.94926,69.91133,70.80913,71.63124,72.43481,73.24172,74.06112,74.92278,75.7867,76.65711,77.50455,78.29445,79.03439,79.701,80.31884,80.90705,81.46692,82.02989,82.43658,82.96184,83.45863,83.90882,84.3417,84.74758,85.13425,85.49598,85.85443,86.21275,86.55775
Yemen,26.31412,28.43611,30.51355,32.48639,34.31731,36.01883,37.63323,39.09568,40.39959,41.645,42.78533,43.85751,44.85123,45.85044,46.85781,47.90508,48.9798,50.08519,51.25905,52.44668,53.66797,54.88596,56.12464,57.34389,58.53448,59.6596,60.695,61.71155,62.76681,63.7546,64.76905
Zambia,49.38459,49.46973,49.48338,49.36479,49.12167,48.72617,48.21682,47.63789,47.01623,46.37314,45.75975,45.17815,44.64436,44.30662,44.11914,44.05006,44.09508,44.22908,44.42289,44.67477,45.04397,45.52288,46.12461,46.82622,47.65574,48.61956,49.76959,50.78991,52.01147,52.98075,53.95004
Zimbabwe,63.63953,64.5302,65.42632,66.32172,67.12543,67.82918,68.38791,68.78542,68.97672,68.8741,68.4103,67.62305,66.52953,65.17176,63.72573,62.1755,60.67273,59.3173,58.13201,57.19492,56.59313,56.3141,56.34782,56.65098,57.2315,58.0202,59.00607,60.22608,61.58578,62.99425,64.30937
