Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,45664.10736,45607.39235,45431.40688,45288.95161,45245.76407,45215.41759,45215.0823,45263.6287,45338.56686,45411.86603,45415.53211,45197.05339,44595.35286,43793.72923,42951.09722,42119.08602,41280.64936,40279.61402,39182.84615,38105.06209,37124.52861,36214.59383,35291.02167,34365.58769,33451.29113,32551.13923,31672.64467,30811.70304
Algeria,8305.078284,8392.407307,8455.610323,8469.824572,8419.319002,8280.645385,8086.982032,7879.605716,7670.90918,7451.767444,7228.395895,6974.847919,6679.499186,6371.755413,6079.298974,5833.278757,5619.678478,5414.882371,5218.686934,5038.149051,4880.191839,4733.274453,4590.855013,4449.918604,4320.43235,4195.895362,4081.352211,3980.796975
"American Samoa",6458.205408,6905.062701,7316.377097,7663.524417,7919.422366,8051.358019,8109.485057,8164.097026,8209.17546,8236.879865,8247.755186,7852.359835,6887.578914,5684.209546,4578.488307,3916.979778,3562.541441,3177.497862,2818.794521,2546.391344,2423.923693,2396.80082,2373.11476,2355.148132,2344.982905,2339.972816,2336.332317,2322.914619
Andorra,8.066634279,7.716849828,6.838447181,7.109847752,7.035165055,7.060700803,6.554950086,6.299083587,6.243226093,6.24948031,6.835423429,8.714061881,9.894294594,11.88815292,13.35901305,14.78888536,17.18704781,20.56495654,23.95399196,26.65540375,27.68108277,27.63523109,27.73276568,27.47872748,26.97486757,26.10175553,24.76722286,22.9591166
Angola,74423.93518,73706.82101,72871.49067,71942.99529,70949.84263,69914.64354,68689.58438,67157.31564,65437.68321,63664.63609,61980.94687,60406.38432,58835.56064,57264.02541,55667.83432,54030.74072,51790.74509,48710.45114,45321.95974,42234.62893,40187.1156,38898.39565,37618.08099,36417.1954,35357.75763,34514.23283,33953.08983,33749.66282
"Antigua and Barbuda",8883.170857,8616.237182,8363.494652,8138.580515,7948.281599,7799.168547,7746.736482,7809.348915,7952.259362,8129.327863,8289.352603,8461.567013,8664.435369,8848.198596,8973.467582,8988.558373,8805.44868,8448.05184,8015.117025,7609.23225,7331.952184,7159.989154,7020.135277,6909.184237,6811.163804,6724.938684,6643.687947,6524.032845
Argentina,17639.4951,16558.10695,15515.01311,14550.71051,13698.33972,12992.72993,12355.8022,11691.52483,11043.46603,10456.13641,9975.49621,9540.741363,9100.756407,8692.658419,8377.779641,8187.097779,8104.204597,8059.834943,8030.539765,7991.908794,7920.365375,7811.063103,7666.067959,7492.294953,7286.934186,7059.856889,6814.612839,6555.710165
Armenia,13333.1825,12601.33082,11913.8176,11307.99707,10804.9057,10434.62365,10143.97068,9858.348779,9557.904099,9232.543112,8873.466697,8414.190882,7857.957991,7295.630011,6810.427528,6487.445016,6285.805195,6106.297452,5953.194661,5834.204531,5745.549439,5672.379947,5586.376473,5494.664721,5394.374383,5284.906253,5176.871045,5072.019324
Australia,25.81093594,24.82720284,24.21741123,23.58497177,22.79293953,22.46548388,22.03279222,20.66516935,19.58955548,19.15833093,18.97395992,19.46359126,19.78693687,20.7166657,21.35360902,21.83201846,22.17544272,22.54572332,22.69494877,22.40265641,22.47377441,22.75043844,22.35357232,22.45276002,22.08512948,22.1149137,21.87610356,21.84799269
Azerbaijan,11726.21989,11329.57808,10985.69358,10700.33422,10491.06948,10375.39368,10328.65119,10301.90283,10283.47581,10272.12207,10252.78312,10043.8561,9558.750258,8937.69233,8321.170844,7854.876886,7504.046788,7150.951438,6823.135358,6547.278835,6359.259892,6214.122975,6060.12837,5898.450965,5732.239921,5569.133956,5409.692579,5263.051661
Bahamas,6374.892742,6195.870651,6042.245202,5915.440575,5814.346504,5732.112777,5695.622031,5716.027287,5769.97258,5836.734294,5882.268691,5914.36807,5951.973816,5977.269631,5983.699559,5964.059266,5814.303191,5505.798778,5137.295156,4813.206552,4623.835557,4541.236991,4465.521217,4398.843562,4342.056449,4295.857114,4263.335131,4247.614506
Bahrain,4310.937482,4495.414553,4661.291281,4800.204187,4899.59523,4947.661117,4939.073126,4884.527113,4790.096777,4673.86707,4555.946957,4426.330872,4285.912485,4152.362646,4036.558209,3941.800847,3861.317776,3796.702154,3746.499617,3703.716952,3656.8882,3596.011672,3538.076824,3487.07057,3442.347417,3401.279771,3353.470518,3313.049344
Bangladesh,54694.83363,53753.37981,52850.24064,52049.90373,51434.11999,51085.04552,50849.29802,50539.45564,50185.90361,49838.07785,49533.90566,49263.99505,48986.47215,48708.4529,48425.72344,48128.10196,47858.76457,47624.7094,47405.57415,47156.57974,46827.35344,46435.32917,46027.26723,45592.30985,45135.4666,44666.17661,44180.66754,43687.66659
Barbados,6357.553276,6064.259627,5798.695382,5570.041758,5391.882877,5264.510574,5242.019543,5332.33141,5477.436446,5614.667302,5685.688182,5684.938593,5658.457287,5618.756827,5571.625349,5530.88252,5434.841472,5257.814415,5044.810258,4849.962454,4720.226384,4642.395944,4564.574438,4487.182277,4420.25161,4357.789844,4301.87772,4232.154511
Belarus,120.3930855,120.3036624,120.4291181,120.3228418,120.7191232,120.8007425,120.8455305,121.3119374,121.6418739,121.9703569,122.1562969,122.5835495,122.5914465,122.3112981,122.4404535,123.05225,123.4382745,124.4231951,125.0089429,125.7648013,126.2844027,126.4713999,125.9137807,124.6819951,122.9230439,121.2943829,119.1004741,116.5299293
Belize,18713.26314,17226.69673,15935.47078,14863.16384,14059.61792,13556.18331,13353.03148,13375.31487,13542.73668,13759.75564,13957.40512,14175.55744,14463.44104,14740.94501,14923.47866,14919.58966,14510.57065,13679.83047,12674.33018,11738.41121,11103.71194,10694.44368,10287.11965,9913.499688,9576.650987,9295.095284,9082.103052,8913.24395
Benin,76423.15029,75628.92354,74839.30858,74089.79845,73404.5585,72816.63309,72302.77377,71802.90384,71300.44153,70803.79803,70304.35485,69832.32279,69436.42138,69148.75076,68951.07202,68811.275,68327.40067,67290.76621,65972.12684,64642.22375,63592.34252,62690.07304,61583.71834,60281.3583,58786.15209,57103.86281,55247.56518,53229.41388
Bermuda,4975.212405,4790.914511,4621.585546,4475.798824,4352.32361,4253.589588,4221.603682,4271.418328,4359.201198,4450.864803,4507.542817,4518.725588,4510.57628,4487.464029,4453.707678,4414.67391,4313.133323,4115.506241,3886.398353,3678.293629,3545.342448,3470.17664,3401.840117,3338.592214,3285.095428,3240.061268,3205.931041,3184.257042
Bhutan,56758.26066,55004.88049,53102.52362,51228.59766,49473.46231,47983.10387,46254.45478,43914.18413,41386.37465,39109.76309,37521.87817,36329.96067,34960.08422,33468.07217,31942.39624,30482.34523,28916.48835,27131.55,25285.92288,23573.41684,22167.26654,20988.08101,19844.0953,18767.53253,17782.69566,16908.93781,16174.65214,15603.2812
Bolivia,30965.30377,30299.92574,29593.40387,28859.37613,28101.15754,27338.42795,26461.80976,25448.4654,24395.71947,23421.70046,22644.88976,22033.5028,21485.87092,20999.5827,20589.45206,20247.0392,19877.28229,19421.42501,18914.72022,18409.42122,17980.47494,17592.69301,17183.26595,16757.88779,16321.80721,15875.4381,15435.15866,14995.97913
"Bosnia and Herzegovina",93.76465359,95.30067314,97.03846891,98.95659466,100.2167476,102.1789425,103.5298408,102.2963483,100.5317152,99.22766157,98.60006704,98.26917318,97.75499741,96.654973,95.98660403,96.15343175,96.73522896,97.08968867,97.41799406,97.9033665,98.60018845,99.22601562,99.88785101,100.3480912,100.8542732,101.6151079,101.9673302,102.8851006
Botswana,42279.38049,40881.86966,39234.83952,37413.35267,35496.53726,33574.42864,31154.91242,27993.6245,24587.99541,21503.22697,19336.38919,17920.57811,16686.44943,15630.41199,14770.1602,14093.01184,13578.24831,13180.29648,12866.19257,12611.93242,12380.61504,12153.78554,11928.41176,11716.0197,11517.39455,11348.86929,11217.5717,11131.19049
Brazil,16681.0791,15875.01169,15163.83861,14574.04661,14127.01279,13847.49549,13754.71036,13817.20719,13963.68042,14135.78666,14269.93995,14388.65677,14528.85718,14653.17749,14724.63823,14707.14039,14461.05646,13963.6105,13363.11596,12806.7615,12441.19978,12218.89977,11998.4571,11786.69957,11589.32431,11409.75322,11256.82391,11125.78183
Brunei,115.7852227,115.8032557,116.0735908,116.2234819,116.3171217,117.4136629,117.6025789,118.1907197,119.6348735,120.8705662,122.5522137,128.5949719,138.0100496,147.522697,157.3078092,166.0389071,195.2522977,255.6266406,325.5925181,386.6300803,419.4812004,428.5350729,433.7365544,433.4672723,423.7149061,403.9838608,369.2372163,314.9709327
Bulgaria,2.703208682,2.728668663,2.76936494,2.788765299,2.845486348,2.896692684,2.878168926,2.907211269,2.934800247,2.976354771,3.050915921,3.041735327,3.08830639,3.10762047,3.176723827,3.180837942,3.184523955,3.229881761,3.252650734,3.2717548,3.310415753,3.348327788,3.38149357,3.447717535,3.462607224,3.511358966,3.490026672,3.477242328
"Burkina Faso",84304.06002,84458.27548,84474.7333,84397.29599,84263.9291,84135.28896,83801.82503,83110.99814,82184.60861,81161.62352,80231.17851,78944.99902,76960.62358,74637.72295,72478.89734,71098.11813,70439.28168,69908.06643,69415.79901,68856.09657,68140.15328,66908.92299,64930.40264,62228.366,58840.29093,54782.97803,50113.87571,44908.5311
"Burma (Myanmar)",65660.02664,65264.67145,64922.0419,64620.68346,64356.24967,64122.97271,63831.5491,63394.67393,62793.04656,61961.13954,60805.81725,58947.79201,56329.64163,53304.8082,50284.99854,47802.53648,45722.23131,43632.8615,41646.64307,39929.2928,38624.52771,37567.65333,36503.39042,35450.93955,34436.29416,33490.87388,32636.1481,31898.15236
Burundi,60104.35264,60220.81128,60401.55943,60648.78341,60960.15654,61317.3324,61810.81174,62487.27779,63210.72288,63862.02791,64308.49195,64171.91031,63338.23962,62156.99164,60921.19345,59823.68276,58571.13111,56896.48702,55117.3413,53559.15096,52551.49294,51817.76564,50833.73672,49628.71099,48247.24243,46742.60603,45204.58936,43701.16186
Cambodia,53105.71028,52785.4968,52273.69954,51617.80864,50862.61609,50055.6568,48869.62926,47102.95735,44973.14546,42734.70071,40664.83362,38352.3385,35444.4422,32360.37009,29607.1928,27745.75939,26717.85588,26010.59434,25521.08084,25154.56996,24795.94979,24377.06116,23908.17575,23395.69759,22849.14319,22258.72804,21634.39621,20992.49914
Cameroon,82191.67335,81892.88257,81564.33116,81225.20386,80877.15312,80529.66416,79980.89909,79134.99789,78144.82414,77217.36073,76584.49114,76297.63802,76162.57401,76059.59699,75805.95221,75080.78988,72744.62719,68331.27247,62667.98977,57130.64672,53739.90237,52116.64215,50378.64573,48571.20442,46775.94116,45060.23758,43507.32752,42219.39778
Canada,8.602591757,8.439364917,7.795490407,7.562383868,7.418677211,7.23872238,8.111515931,8.199681922,8.622723999,8.743886275,8.855242137,8.847989692,8.860242164,8.835703013,8.902770585,8.958998381,9.029789064,9.150739974,9.25816081,9.286085659,9.378597971,9.269012395,9.205590288,8.857365041,8.444678376,8.018041676,7.503403233,7.027534197
"Cape Verde",35593.36761,34581.05553,33457.99609,32274.68287,31091.66691,29970.84096,28678.42565,27039.70806,25222.4381,23395.57522,21736.42951,20108.77413,18352.58043,16646.96992,15172.30929,14127.22667,13339.56169,12526.83256,11763.97997,11103.87434,10611.07834,10231.57211,9876.115987,9548.359269,9248.169159,8978.175528,8747.667941,8521.611592
"Central African Republic",79131.71133,78213.55155,77232.29594,76195.98131,75134.29101,74069.89356,72778.96651,71191.0973,69555.06402,68142.58167,67250.79257,67206.28695,67838.44154,68733.09913,69447.50902,69541.25695,68775.81783,67385.46842,65639.92853,63830.4201,62316.77444,61073.54658,59757.87738,58392.11884,56997.41764,55576.21322,54143.97992,52735.59193
Chad,63228.16573,62207.99565,61200.50828,60217.90944,59264.60959,58374.8194,57476.71981,56547.46912,55625.91444,54745.48005,53957.22011,53494.50706,53475.71,53772.97502,54259.55915,54793.71707,55682.97876,57009.05754,58369.01077,59358.96258,59605.14874,59186.7737,58419.14848,57262.4577,55670.53591,53587.82433,50944.08457,47648.47821
Chile,13350.83063,12452.81139,11615.44856,10863.32827,10243.23217,9787.046201,9429.848234,9079.902593,8742.212772,8416.020357,8105.972727,7773.2845,7410.070627,7064.442264,6785.211416,6617.714023,6532.626569,6458.979556,6391.741807,6320.581145,6238.956013,6143.261783,6042.742702,5933.327027,5815.731959,5691.782648,5560.198436,5423.209658
China,28058.23768,26304.28375,24588.77611,22994.77272,21629.70195,20613.61774,19719.72053,18728.53861,17761.26365,16925.63603,16326.25172,15449.46124,13988.44283,12357.47777,11004.35411,10400.56766,10484.57751,10776.90102,11149.25404,11472.24293,11623.10851,11641.85095,11646.16134,11632.28426,11603.40555,11574.5811,11515.37644,11429.96243
Colombia,40078.58756,39000.00958,38099.02792,37351.11566,36694.46438,36080.69797,35951.0691,36499.27829,37248.5944,37731.35858,37457.80096,36557.70871,35535.24255,34417.78496,33256.75817,32091.89198,30532.09596,28383.59166,26015.43043,23824.18692,22228.68846,21094.07892,19998.81922,18965.2663,17987.74451,17068.70665,16219.66723,15404.30307
Comoros,39129.50161,35733.41568,32888.23034,30722.09204,29273.96285,28558.09471,29324.98354,31616.93134,34371.84439,36591.73506,37382.79835,36501.92124,33952.59081,30604.74036,27478.65129,25697.58246,25453.03749,25885.08705,26561.10691,27061.13479,26935.83075,26240.34153,25284.46524,24035.35681,22464.62868,20544.71675,18236.56016,15507.10027
"Congo (Brazzaville)",64541.57398,63535.40359,62568.05235,61651.34986,60795.20164,60007.32484,59233.59917,58461.375,57749.36632,57183.41191,56815.46492,56636.89796,56515.52485,56414.0242,56290.78064,56098.08227,55291.70017,53635.12689,51574.67307,49588.59764,48211.74421,47235.61614,46048.73561,44665.80465,43096.71081,41345.30993,39429.39107,37357.69727
"Congo (Kinshasa)",79616.6117,79328.80863,79103.53985,78932.12465,78816.29068,78750.67344,78755.24014,78854.99123,79034.79141,79268.32299,79527.43351,80120.51645,81115.77646,82186.48843,83051.04458,83432.69412,82934.59117,81595.89122,79798.12244,77968.00319,76622.77274,75616.99808,74457.71349,73131.16186,71641.92192,69985.90695,68176.91016,66220.02673
"Costa Rica",32148.42758,31815.71811,31622.74836,31530.4574,31493.21215,31481.61773,31792.54006,32520.02057,33285.43716,33724.97994,33432.59783,32403.78565,30982.36807,29324.43264,27588.14043,25955.01666,24282.2626,22443.43159,20648.25818,19110.35774,18029.74502,17260.92135,16527.35247,15838.24896,15196.59029,14601.94549,14063.90038,13578.7759
Croatia,165.681584,166.2789079,166.8908437,167.289534,167.0960639,166.9062665,164.1596464,158.9490887,152.5802517,147.1229493,145.0328697,145.8024133,146.0291617,146.9557392,147.9816174,149.0588171,149.6397568,150.4107908,150.5560203,150.9938255,151.5294652,152.026214,152.521023,152.6932775,153.0657249,153.1801678,154.1852153,154.236635
Cuba,9123.182868,8873.211807,8667.089926,8495.827346,8358.05391,8260.749806,8365.013688,8717.016044,9173.042155,9577.777639,9784.500922,9795.342747,9745.240383,9664.372799,9572.981152,9496.733766,9229.56773,8657.672732,7949.892688,7288.399821,6844.571905,6565.003478,6286.159985,6022.117002,5777.541937,5559.458312,5378.21997,5242.877338
