Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,7.931641806,7.585342491,6.710382602,6.237961837,6.318061834,6.235142018,6.136259123,6.098042265,6.05497056,6.137000215,6.09352532,5.884595292,5.446239457,5.412561079,5.293239474,4.943832392,4.688547298,4.447427163,4.116277106,3.860777735,3.685756037,3.480512165,3.302011579,3.20238507,3.093396696,2.999324749,2.927106047,2.862789732
Albania,0.763987205,0.719534472,0.633106804,0.549639491,0.455044426,0.387713591,0.325152023,0.287200208,0.234223266,0.209087431,0.185075926,0.153295473,0.133778666,0.130516021,0.125223538,0.120340672,0.117490288,0.103874175,0.095481362,0.092015434,0.096495267,0.098095296,0.099695201,0.101579633,0.103583889,0.104950658,0.105868459,0.106972575
Algeria,1.106270908,1.066650494,1.035963954,1.013440798,1.001900818,0.986471249,0.980867414,0.985716465,0.979924928,0.987326463,0.98549003,0.97313177,0.961333811,0.942653463,0.929712721,0.913710097,0.894940753,0.877582944,0.859820618,0.844423752,0.829719303,0.817908899,0.805473906,0.800439929,0.796092438,0.788565727,0.777109831,0.772802157
"American Samoa",0.168021989,0.16423866,0.16000624,0.155774029,0.15338981,0.150517347,0.149130651,0.150304477,0.142875797,0.131613658,0.142276033,0.157818254,0.173679937,0.18221963,0.185103476,0.17825093,0.169380217,0.165853924,0.163118537,0.161503111,0.163607303,0.16110997,0.15074641,0.133471856,0.117301253,0.110068674,0.114207308,0.116686441
Andorra,0.170101344,0.169715128,0.174670711,0.181085423,0.188296297,0.19435558,0.19766378,0.200680504,0.204358311,0.204479935,0.201677558,0.195812646,0.189093338,0.179251396,0.170921839,0.162415384,0.159018206,0.157444718,0.15657087,0.1576447,0.157309065,0.150972331,0.148875517,0.148566076,0.147730055,0.14618717,0.146392967,0.146433849
Angola,4.728895718,4.668707621,4.629564301,4.655893946,4.664286163,4.56549609,4.108979648,3.808575926,3.808721913,3.517383232,3.311733704,3.199788634,3.071644447,2.978971345,2.993584897,2.847684108,2.660792238,2.490618799,2.333725769,2.183309201,2.069557748,1.958252877,1.870709452,1.771752658,1.654822713,1.590357168,1.505530605,1.459159129
"Antigua and Barbuda",0.386594938,0.396924231,0.409700703,0.420592712,0.434747066,0.438813005,0.468728629,0.47948009,0.484324518,0.465223406,0.440154581,0.412221101,0.400917962,0.386554848,0.362440899,0.329121211,0.297583953,0.26878937,0.249038953,0.230048956,0.231745072,0.22614693,0.215824585,0.227256155,0.20628103,0.191089696,0.207541087,0.215379703
Argentina,0.298035315,0.305217887,0.315674486,0.324810637,0.353620591,0.387906244,0.437882417,0.498044276,0.54827451,0.573950559,0.583094696,0.570537025,0.56291649,0.565926573,0.545668872,0.528736801,0.507948143,0.49917187,0.47089658,0.45421844,0.428688352,0.415027002,0.404563086,0.397199893,0.392902096,0.397089887,0.400592539,0.403030451
Armenia,0.234308799,0.214644676,0.221259806,0.214733773,0.181976288,0.173794901,0.169279974,0.155365587,0.135832239,0.141080402,0.160073708,0.147332908,0.156006958,0.184545256,0.2159821,0.255901657,0.302118851,0.327090091,0.372871418,0.42768227,0.412112701,0.370527182,0.267621488,0.212085935,0.210929051,0.19474829,0.19631349,0.191315073
Australia,0.284880507,0.334311148,0.39079281,0.464120585,0.526018125,0.590712104,0.634463124,0.693514746,0.720011105,0.720921968,0.773314174,0.785073164,0.777877382,0.76854307,0.775881376,0.753578989,0.738587166,0.724241595,0.750547627,0.741715585,0.722777121,0.696950943,0.607721489,0.468339292,0.434664639,0.420833191,0.442247984,0.451285555
Austria,0.105682066,0.099479789,0.110657184,0.128938061,0.139618026,0.15491374,0.182648029,0.227962624,0.290458337,0.332522838,0.297128352,0.265564262,0.211087747,0.149077567,0.105610098,0.086072827,0.072114172,0.061791531,0.057345487,0.055574576,0.054498944,0.051877684,0.050033175,0.051957787,0.0589298,0.059729737,0.067292979,0.064141618
Azerbaijan,0.95232681,0.894156671,0.836148061,0.775597667,0.712045254,0.651644137,0.614050553,0.587222608,0.569571023,0.561833953,0.569129754,0.593264954,0.622901397,0.6770835,0.725721811,0.732977259,0.717488739,0.722325722,0.68192561,0.647892175,0.622000584,0.598840061,0.574204633,0.553009633,0.53377167,0.513794276,0.498947235,0.489105688
Bahamas,0.34363555,0.356912913,0.369745677,0.380998172,0.396208121,0.401937362,0.429800472,0.428275577,0.431726651,0.41752801,0.388554245,0.366681156,0.349335002,0.339003555,0.321725893,0.293148094,0.273281611,0.250223938,0.235289508,0.220885238,0.21931349,0.223232574,0.224235203,0.248747207,0.249985787,0.255321247,0.260474916,0.26491052
Bahrain,0.294285758,0.313274828,0.337344782,0.354512295,0.36892955,0.383381993,0.387293345,0.374600874,0.420324128,0.559522147,0.75644409,0.899471083,0.995674396,1.08914376,1.116148558,1.050947062,0.978586901,0.897383392,0.79742966,0.684377461,0.576585834,0.493726028,0.390044453,0.295253913,0.261525481,0.281718832,0.300618251,0.319256026
Bangladesh,12.9022481,11.46272806,10.4765767,9.665922479,8.677178357,7.806861829,6.904368577,5.965032112,5.03096887,4.23598281,3.576359495,3.28969139,2.860138303,2.506526026,2.171636154,2.137094445,2.037549764,2.185793058,2.26779271,2.286115515,2.337964652,2.295882439,2.240399535,2.204995448,2.13284379,2.027038786,2.017242919,2.036400172
Barbados,0.495531705,0.522103966,0.541652062,0.555364412,0.576741419,0.570883257,0.575858903,0.590065147,0.602291075,0.608977963,0.607213475,0.575442182,0.577080709,0.570048468,0.541176191,0.495088453,0.444688546,0.400752946,0.370692573,0.342324751,0.335273739,0.33827507,0.335545275,0.372450526,0.371239459,0.375653762,0.380725144,0.386322349
Belarus,0.247509075,0.254308127,0.250397139,0.259213569,0.261349519,0.265367584,0.271819383,0.28024966,0.300867079,0.298243793,0.304447017,0.311559858,0.31847505,0.287672566,0.294208647,0.301306079,0.296116874,0.293182491,0.268709126,0.272257335,0.277117916,0.302858307,0.264400511,0.254622178,0.261996555,0.237540432,0.227982735,0.224230954
Belgium,0.468069259,0.524650575,0.61047229,0.725149443,0.798672034,0.883206896,0.918254224,0.92569078,0.906464303,0.803359216,0.674450648,0.543200917,0.455720195,0.400651817,0.349743116,0.326318734,0.311499447,0.299748423,0.292264577,0.290974875,0.292970571,0.311402422,0.341227003,0.354894102,0.348463527,0.355844491,0.346040869,0.343977259
Belize,0.573146462,0.574873749,0.570671642,0.56928025,0.582539801,0.58746581,0.646381803,0.666789302,0.694868209,0.677323667,0.643416046,0.619880353,0.600027828,0.581699575,0.539709793,0.483600156,0.43366692,0.387403145,0.353679615,0.322433949,0.309046253,0.305339753,0.292560799,0.298628629,0.26844932,0.24955164,0.271339827,0.279092888
Benin,4.535803222,4.410335162,4.281588166,4.152503534,4.073967051,3.984908945,3.842925825,3.692202819,3.553798803,3.415277987,3.314531524,3.146356081,2.998903741,2.824820946,2.67083509,2.503049757,2.378776872,2.263612747,2.163111932,2.093571944,2.036966742,2.03364507,2.027915899,1.991438141,1.927127159,1.869317355,1.798348025,1.735800873
Bermuda,0.110546196,0.113546042,0.117249972,0.120450641,0.122019751,0.118850201,0.123357353,0.121720822,0.122265431,0.113073727,0.106243622,0.100272114,0.096219982,0.092434572,0.085254384,0.076262339,0.068673478,0.061312559,0.056606309,0.052210268,0.050546737,0.048660396,0.046926724,0.048229337,0.044173807,0.042442014,0.045159437,0.046592727
