"Data Item",1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Arsenic,1980,2610,3030,3290,2360,3150,3240,4750,3920,3090,1950,3470,4290,2770,4300,4740,4850,5030,5610,7150,10500,4430,7630,16800,16000,14900,13400,16500,15700,19000,19200,13900,11900,14000,18600,18500,22100,22500,17200,23300,21700,29800,32300,32000,28900,26200,17100,21400,16700,10200,22000,19800,9430,11000,11200,13000,17400,15700,14000,18300,12800,14400,14200,15000,17100,16900,16700,18300,16400,14100,13900,13500,13000,22000,25200,15400,9700,12000,13400,15600,12400,20000,16200,13600,17300,18100,21100,21900,22300,22300,20500,21600,23900,21300,21500,22300,21400,23700,30100,22000,24400,24900,19600,21600,6800,5870,7450,5280,4130,5100,5300,5620,6620,6810,5940,6430
