"Data Item",1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Cobalt,20,20,30,20,10,20,10,20,70,5,5,200,260,70,110,70,110,170,240,70,120,70,120,193,128,185,291,308,371,550,360,186,137,349,454,529,717,787,567,1210,1940,2250,2100,2140,1710,2470,1710,3920,3330,3810,4990,4870,7620,9020,8610,9300,8330,9590,8820,10500,5340,4770,5790,4970,6340,6520,8140,6960,6620,8850,7380,6140,8830,9990,10700,6380,9000,8310,9240,8530,7740,5680,5070,6980,8060,7060,7740,7990,7830,6800,7640,7790,6590,7350,8730,8970,9380,11200,11500,10700,11700,11800,9830,10000,9950,11800,11000,9630,10100,7580,10300,9300,9540,8650,8710,10300
