Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Dominica,,,,,,,,,,,,,,,,,,1555555.56,2214814.82,1851851.85,2555555.56,3777777.78,4962962.96,5222222.22,4592592.59,5333333.33,6259259.26,6777777.78,7774074.07,9085185.19,9788888.89,11374074.07,13166666.67,13900000,13062962.96,13766666.67,14603703.7,15662962.96,18814814.81,18259259.26,22893888.89,24177740.74,28900259.26,18021962.96,16965296.3,14444444.44,16155222.22,14643000,10792444.44,11340000,11661222.22,13309962.96,14957444.44,15419740.74,15805222.22,14417666.67,10193280
"Dominican Republic",,,,,,138100000,178700000,199000000,189000000,229700000,275400000,306200000,347300000,398900000,544800000,752100000,814800000,870600000,873700000,928600000,1015000000,1132999900,1455000100,1527000100,1708000000,618453993.4,776090658.7,745422362.7,650961161.6,1181414401,1270371013,2561485613,2833813468,3166456000,3532944444,3823705426,4507238510,4768699663,5136496882,5280768235,5634869824,5575937841,6127773225,5043033669,5129117036,7168549664,7346201962,7168415428,7824595910,7436880084,8248524787,8731352167,9099283089,9171755502,9460181532,9653012233,9752521934
Ecuador,,,,,,275073859.4,305668525.3,315923441.1,333582906.3,422208389.8,462668784.9,458419748.1,517843233.3,601764461.8,1078865165,1265489625,1620093608,2060926926,2158853868,2652367439,3015684599,3506470862,3357001212,3035847264,3493789783,3392708329,2948346319,2760746391,2700157347,2797501010,3171141118,3766737369,4221100550,3820580290,4557127564,4807765883,4938336168,5069311656,4857067534,3613990995,3355419710,3928871000,4176340000,4345472000,4621154000,5864209000,6386841000,7003937000,8464608000,8677243000,9321734000,10338482000,11390409000,12407628000,14140760000,14564848000,14721322000
Egypt,,,,,,,,,,,,,,,1549968834,1928978518,1972194638,1964567620,1999696938,2357142857,2677777778,2897297297,3288177463,3571594878,3895936358,4518898859,4494855192,6391987353,5907439125,6838599597,7295648093,5988700465,6538681431,7328931573,8312574140,9828959009,11183962264,12797345133,14403187721,16285756414,17968912373,17278987480,16249524693,14349117127,13590518432,14986076645,17173328229,20054518062,25273236364,29833049249,35245990857,37210871474,45161931771,47929497720,51250909747,55524864887,56659866142
"El Salvador",,,,,,166200000,187160000,199280000,211400000,220000000,228720000,244080000,262000000,285800000,331600000,377400000,430560000,489200000,566400000,615920000,589440000,586440000,563474800,581808600,624983500,677847100,660526300,785172400,832208900,911292300,1042500000,1173300000,1418800000,1557300000,1771700000,2026400000,2169600000,2339300000,2568500000,2815400000,3030700000,3191100000,3307900000,3391000000,3495800000,3648100000,3789300000,4026000000,4233450000,3924790000,4026880000,4291590000,4397500000,4573610000,4711150000,4964030000,5081160000
"Equatorial Guinea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729149394.9,915419136.1,1385582082,2855353914,1682414083,2919023003,3278977747,2871980002,2797186574,1797025782,1231153296
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35214801.56,36640403.89,37029220.78,46953125,59779445.31,65862025.86,64018799.49,63182297.67,65745454.55,67200141.47,66469888.67,79190655.65,95158658.2,75001386.01,72485352.85,72005495.93,90042276.42,101983739.8,,,,,,,
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763126671.9,779314475.2,850632890,840371565.2,831719655,878664056,1002399338,1153548366,1553102981,1808314037,2063955727,2456787856,3108433753,3337219716,2410233537,2675061392,3367364161,3205071962,3413699337,3684605741,3073110586,3125928753
Ethiopia,,,,,,,,,,,,,,,,,,,,,,321947391.3,329041884.1,353816280.2,400694106.3,384916135.3,433048357.5,541743913,531447294.7,554711401,563123333.3,433672801.9,326700303.3,348479879.2,296074144.5,374472398.1,445549847.3,627105918.4,410994260.4,441548416.3,462006283.7,475460169.6,452716190.4,497590222,542090005.2,600582377.8,708686392,902546270.2,1111945402,1258653671,1189540726,1176676923,1481252970,1764026833,2219664905,2839412343,2898688263
"Faroe Islands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78348853.87,82136406.64,70517499.47,88672081.51,91453760.12,104133460.8,112333294.4,104220340.1,113338679,118485570.8,128674610.7,136358548.9,134955526,143609876.3,142426151.7,153659563.1,,,
Fiji,,,,20652310.79,22919027.83,22919027.83,23024660.29,24866343.4,24275735.72,22987191.22,27169551.76,24669706.54,32719340.77,39788466.38,59582919.56,73001581.7,74635178.79,75648572.05,83608880.49,117865262.7,131540342.3,117130821.4,116751394.3,92864306.78,103888786.3,96505721.22,120601112.2,126482032.3,95937915.12,133331760.3,159366804,170562618.6,179020825,205742508.8,233313776.4,235093507.8,243925033.8,263974509.9,213408496.1,223547928.5,205973879.5,226240446.3,237427408.7,269715159.8,345465089.4,364071969.2,392474179.8,409104949.4,428267051.5,353170373.8,386610332.1,450100323.4,459254874.6,484650429,498404334.2,465236456.6,
Finland,,,,,,,,,,,,,,,,6821183934,7339896446,7487089125,8351706859,10678787361,12983742429,12263709011,11962501542,11357813834,11791650178,12130660015,15263898663,19365616123,22582800284,24343910212,27594464313,21924716953,20374303159,17694389508,21683551508,29833877996,28266891017,27487114878,30708722741,30866183678,30358393219,30545861298,31954639563,37590293454,42464613856,43451063301,47308995107,56663016699,59153361652,42083912198,42312712529,44712261207,37347088486,39355558180,39679952725,33995114898,33754219340
France,13799244449,15095996094,16323658511,18224940892,20223213918,21618284848,23243210320,24632966694,26326981394,28126525334,29378764616,33240203623,39403120936,52221567472,56995362793,69781245220,71547391423,78598555764,96071220930,114000000000,127000000000,109000000000,100000000000,96068508477,89962470915,94108628997,128000000000,152000000000,164000000000,163000000000,202000000000,199000000000,215000000000,196000000000,201000000000,234000000000,228000000000,209000000000,216000000000,212000000000,193000000000,189000000000,199000000000,236000000000,263000000000,264000000000,267000000000,303000000000,318000000000,280000000000,268000000000,292000000000,273000000000,286000000000,283000000000,243000000000,244000000000
Gabon,,,,,,16322471.03,16281445.19,24796657.5,23428227.64,22695753.06,22069217.69,27237425.59,33329675.34,48005918.7,56500773.89,91921671.39,116342090.4,132693143.9,142695164.1,151841624.4,195002303.6,155668398.4,155200972.5,151942116.4,191323320,242129908.4,317320608.4,278235697.3,291524321.8,268018105.3,332397004.7,333490602.3,346440652.9,275503053.4,198269214.9,224382167.7,231256856.6,234207926.6,251545973.8,220399867.4,188770328.5,127537639.6,142028229.5,173305141.1,215758621.1,227562576.8,264699981.9,243730631.9,276633617.3,276661987,279134444,397747127,432696608.7,481143131.5,515394228.1,403471779.6,
Gambia,,,,,,,1316010.53,1389418.62,1224019.58,1344021.5,1536024.58,1654823.32,1748863.24,2202772.56,2834765.33,3429203.54,4133531.02,5494984.74,6472647.07,7254818.89,11766414.88,12410812.98,10045861.54,14193132.72,15387405.49,15062020.08,11617328.52,13223736.29,12804841.69,13997309.98,17533951.01,63601905.39,63539417.92,65721342.05,59904412.53,64080089.69,64249418.2,64453108.76,63387208.61,58285692.97,52977470.36,45586280.53,40597370.19,28816347.42,32412949.01,41474233.08,44858093.69,53340930.47,55919305.71,44852471.81,44975007.14,49548115.34,52085721.59,49429077.58,44283631.66,45086366.22,44667175.38
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334611175.8,352139499,307349673.7,231251294.2,261405359,248556397.7,284721021.3,520152354.8,626421494.9,775385549,861146146.9,1113721042,1336193856,1068961389,1229691466,1625474711,1749849694,1879842131,1884528855,1528032609,1549919635
Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464000000000,500000000000,443000000000,462000000000,535000000000,504000000000,450000000000,460000000000,443000000000,404000000000,400000000000,415000000000,503000000000,572000000000,581000000000,628000000000,726000000000,760000000000,611000000000,682000000000,773000000000,724000000000,760000000000,802000000000,691000000000,706000000000
Ghana,,,,,,200303686.5,217112387.5,207943210.4,209834492.2,243172682.6,252978032.7,265881943.5,229613408.1,288028177.7,311801239.5,392021277.6,363559338.2,344000000,316404885.5,348575499.5,347095423.3,252209291.1,145518206.8,156547616.9,282224398,519463119.6,638624116.9,501496598.6,497089936.6,525523280.1,574951476.5,611625000,598485125.9,559784283.5,495815899.6,603002502.1,598776758.4,623779296.9,672361591.7,696624156,449311800.3,478500628.2,556650681.5,685048454.1,776409116.2,928864614.4,1989616258,2128368370,2152102373,1759243399,2055536408,2541645985,2374034636,2456593828,1819971483,1783694564,2145932330
Greece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15034683042,14704469422,13000452265,12982709904,13593622736,12353120509,13536292438,15130676830,18485768849,21036399429,21275850392,23117816711,26957318916,30142518822,25210365518,21662362959,22485723596,19757000793,20249271160,19819460150,16312271963,16631477401
Greenland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78601029.19,93505366.29,100351848.5,99330732.49,102522181.6,106765265.5,71517842.15,73540655.39,86762158.44,78325420.8,60253191.6,75723830.73,57105486.11,
Grenada,,,,,,,,,,,,,,,,,,1407407.41,1677777.78,1855555.56,2662962.96,2611111.11,4351851.85,3963759.63,5064383.7,6322222.22,6648148.15,8018518.52,9444444.44,10677777.78,11849674.81,12908694.44,14739285.56,12904912.22,13948148.15,15692403.33,16929187.41,17836918.52,20435299.26,22897520,23581481.48,23459777.78,23590740.74,22981740.74,20138703.7,20141962.96,23640481.48,27268518.52,27370000,25570518.52,26623407.41,26298518.52,25970777.78,28486111.11,31173259.26,35925925.93,37349696.67
Guatemala,,,,,,187449200,204923800,223097200,253430900,276442500,300570100,317937100,330771700,409527700,495384300,552146100,679891400,876461500,984278300,1128498000,1311637600,1379445900,1372703600,1434748700,1501607400,1539703043,1150886256,1110922440,1209623473,1276856179,1151419680,1398099326,1528810776,1652660060,1862589877,2068464373,2189606891,2445457803,2631452313,2454136797,2540524464,3679163159,3845197198,4048293787,4525350569,5089313654,5661781522,6240528860,7226167013,7036831465,7703550641,8886261464,9634484783,10273991956,11028059026,11796328317,12601054356
Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106966428.8,108155849.5,126123148.4,117999734.7,147784922.4,150980638.4,152620315.4,141591688.5,142883466.1,131131196.9,131659799.1,133071876.2,113086717.8,106999139.3,111682548.5,204304331,207718565,178691213.3,166095157.4,267629041.9,281994649.4,310855977.9,315466624.6,337136070.3,356307032.4,384647783.5,397141976,387353354,316727170.6
"Guinea Bissau",,,,,,,,,,,16727346.6,16854871.465,16982396.33,17109921.195,17237446.06,17364970.925,17492495.79,17620020.655,17747545.52,17875070.385,18002595.25,18130120.115,18257644.98,18385169.845,18512694.71,18640219.575,18767744.44,13740399.82,9864769.97,15725260.41,19185920.79,9293154.91,5480311.59,8034196.95,16012079.94,18863921.12,18862851.54,29552689.96,18876119.17,22575961.66,,,,,,,,,,,,,,,,,
Guyana,15866534.45,18374846.88,20766493.61,23158140.35,21583153.47,25117647.06,25000000,27352941.18,24500000,26250000,28500000,30650000,30428571.43,30619047.62,54681818.18,67333333.33,53960000,49160000,55000000,58400000,64800000,71785714.29,59666666.67,52666666.67,48157894.74,52790697.67,63023255.81,42653061.22,46000000,44522062.5,36075946.84,38828266.55,46091127.9,44208911.67,52979031.81,59373240.14,60477206.55,72085167.24,56477921.06,59416397.94,48308938.77,49449925.48,54598381.45,58737879.9,63423386.41,25335834.9,59154306.22,67942793.24,74344422.06,75797989.7,79740399.28,84806450.43,89406694.03,96959894.68,101288840.1,106329297.8,107283293
Honduras,38050000,40050000,44100000,47550000,53200000,57500000,62950000,68100000,75500000,82350000,90500000,98000000,110500000,130500000,147000000,159500000,181500000,221500000,260000000,303000000,343500000,363500000,384000000,417000000,457500000,467500000,486000000,535000000,533905579.4,478965482.8,443336600.2,445200989.3,522926953.9,530378600.7,508395966.1,606673618.4,629645270.3,725095057,826144756.3,900069686.4,1458753742,1485825459,1546635446,1609657672,1680511425,1845808462,2056692524,2203630611,2455288782,2425994041,2619282248,3045174637,3276986071,3199391104,3408908384,3614261449,3670939708
"Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7880557552,6869646612,5869161036,5011301176,5067796610,5097655999,5108911146,4148614351,4046077978,3704171934,3914173918,3928314491,3945129184,3888086643,3596162030,3446425346,
Hungary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8391725204,8431207488,9334222749,9803952114,9571107732,9017099772,10297482438,12524035022,15730123086,19484867257,21331614746,22572123200,26560565019,28782249832,22362622238,23835864595,26206565368,23871241832,25533789311,27377086722,25101980615,25091451271
Iceland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074152061,1115556602,1054215577,1031558461,1081513293,1073698175,1207980811,1419241876,1463075782,1509076660,1662742955,1956362801,1432233028,1708556164,1896561780,1621302218,1749979847,1825356107,1671809879,
India,5598824229,6174633285,6855803148,7818751910,8597931825,9163747437,6819025891,6800023961,7358525128,8475527463,9250272814,10343584384,11063223144,13162132065,16676092248,15987440475,17126546892,20025780827,24061691652,27996545214,31996120746,33262388692,33680435774,37283679622,36335257274,39130439097,41401603191,46363520393,48952096295,51293539487,54609832232,43403486995,46680418100,45565885287,56239807120,65980437645,70867991356,70416900509,67893336551,71396816598,76470826844,76168629051,82125351225,97098164449,115000000000,134000000000,160000000000,208000000000,203000000000,222000000000,268000000000,294000000000,289000000000,283000000000,308000000000,319000000000,337000000000
Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,12866380944,15573590058,17131226623,21114601485,24377539295,27854102625,35243312000,41300798334,48780883715,58244417880,57805513814,23857255087,36393182007,45785820885,46615184770,56190403303,66329892898,72083392028,78349462923,100000000000,117000000000,142000000000,142000000000,166000000000,194000000000,197000000000,192000000000,188000000000,181000000000,191000000000
Iran,358711042.9,394439234.3,467324745.9,511627703,570221936.6,670260873.9,768870682.5,893204789.4,1034688428,1220475023,1363387790,1636351174,2007924366,2975079176,4037304138,4718332086,6407748709,7411482500,6883249660,6748073144,9274584281,10623135559,12776390638,14170585227,15362889109,15992972596,19152406290,13724980716,13918161236,13152680243,18113443361,14957754668,11802065975,8646377282,11144417049,14794876764,19873322790,19862924355,18626556326,18967137808,18235210864,21757334500,19418372536,22714082876,26332896226,30056689785,35326941735,39855133104,47191433638,48781799703,55409150305,64926917803,73404758409,59244404177,49285504394,48685535691,
Iraq,,,,,,,,,264911789.4,288434612.2,324838980.7,335219236.2,420546710.7,520303730.6,635963427,916356247.9,1286149678,1654588554,1714188960,2128682696,2411784626,2447003048,3254606365,3255387584,4183660341,4760051463,5647475072,6661627533,8494692827,8665808942,6621743326,6194844497.56,5767945669.11,5341046840.67,4914148012.23,4487249183.79,4060350355.34,3633451526.9,3206552698.46,2779653870.01,2352755041.57,1925856213.13,1498957384.69,1072058556.24,645159727.8,659668002.7,1003953615,1449036608,2216251791,2915634103,3144200513,5241675897,5933499216,5490781561,4287507633,3435945158,3393310660
Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14306477273,15493094758,18054799427,20960962207,23262827616,23104846140,27572071588,34220139281,38371952596,40964738018,41470737470,43066629030,48449000821,48133924125,47991719922,43385046034,52636885336,46534945083,47574524567,49212136633,96986270553,99590964130
Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234000000000,236000000000,243000000000,194000000000,203000000000,221000000000,242000000000,227000000000,231000000000,222000000000,200000000000,199000000000,212000000000,253000000000,286000000000,288000000000,303000000000,351000000000,369000000000,300000000000,302000000000,323000000000,286000000000,295000000000,299000000000,261000000000,270000000000
Jamaica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775113516.5,772159795.7,859603940.6,935881900.7,1030825128,911189631.7,885068877.6,843458681.5,824097222.2,816415327.6,778646642.5,834153896.3,868512000,906602914.4,986099044.3,1100329128,988439371.7,1021183337,1136210961,1191954110,1153738337,1119074769,1174284160,1112546156
Japan,,,,,,,,,,,,,,,,,,,,,294000000000,322000000000,298000000000,325000000000,354000000000,374000000000,538000000000,642000000000,776000000000,771000000000,792000000000,904000000000,951000000000,1030000000000,1150000000000,1280000000000,1130000000000,1030000000000,923000000000,1030000000000,1100000000000,915000000000,859000000000,938000000000,1030000000000,1030000000000,979000000000,997000000000,1080000000000,1000000000000,1190000000000,1210000000000,1220000000000,1000000000000,955000000000,892000000000,
Jordan,,,,,,65247829.74,78689442.73,59367124.05,71688602.63,84010081.21,66928031.36,70848501.82,80649677.96,109555690.8,83203973.92,106316447.8,138253012,175827512.9,214986911,288045288,315542128.2,475181598.1,484255319.1,488295235.5,508712613.8,456158134.8,755428571.4,834564254.1,657493988.8,425861468.8,506252825.1,480834190,653942777.3,639801414.3,838693860,865954337.9,803976445.7,876796050.8,1046531030,1072987588,1138557969,1214643724,1393070240,1526965726,1852781664,2011776446,2559633850,3236273625,4132732140,4262394366,4431120282,4908917606,5117417887,5738609014,5992319437,6106026056,6191013380
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2976078379,2786612352,2956125269,2659015793,2376900745,3016030019,3637593408,3565544567,4383856572,5745276583,6878485852,9422742911,12048935083,15711268238,12536534716,16760911404,21355680777,23047903429,25166022696,22846198234,18946666258,14210277648
Kenya,68907986.38,72841984.8,74843984,80541981.71,95675975.65,104999971.9,116479953.3,126839963.2,140167943.8,159151936.2,174047930.2,200703919.8,218203912.7,269671870.4,334753081.2,345898560.1,344633683.3,434818286.6,567495466.5,668868522.9,795532458,725393888.9,681759607.1,613393665.4,639605935.3,630959493,749709951.6,793060051,848544269.2,831558037.1,861802360.3,848776547.8,764029947.1,489533855.3,645045726.5,756584703.8,1428576431,1517270031,1540468503,1308246429,1310631371,1270023713,1291583015,1447083380,1609661277,1974240974,3277092626,4087593735,4341795410,4428224222,4502127896,4929738275,5549582631,5882430805,6119034783,6005314771,6482266010
Kiribati,,,,,,,,,,,,,,,,,,,801190.34,552202.1,562514.23,614801.2,580180.55,584684.68,115840.28,129198.97,106951.87,66517.29,178138.92,160525.07,291936.62,3166225.27,2920094.01,2891744.87,3197616.61,3365530.02,3553720.95,3470981.15,3133747.96,3520000,2978084.42,2783231.61,2845648.16,3664180.56,4538093.84,5314089.35,5242093.37,7037653.75,7449337.36,6606925.6,7913869.02,9283135.64,8283288.47,8688936.09,,,
"South Korea",444357843.5,284395053.5,323924322.8,506232716.3,488248781,528978979,649885752.2,807481886.7,1037917947,1296744864,1544951056,1630131067,2009213775,2943613175,4019581180,4319834711,6309710744,7960123967,10784917355,14232644628,14024332022,15506952704,16602287027,19617918144,23314722450,23913013494,28876510296,38483533316,53531518723,63649361094,68725132813,80443717188,83682316019,93109247885,113000000000,140000000000,145000000000,134000000000,93594160292,122000000000,146000000000,131000000000,148000000000,162000000000,197000000000,229000000000,254000000000,286000000000,259000000000,235000000000,304000000000,342000000000,344000000000,369000000000,388000000000,375000000000,376000000000
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390164345.8,481795784.3,629138713.9,665184773.5,662251655.6,641228801.8,729410253.1,776420605.4,763964442.1,694022402.1,684222222.2
Kuwait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6899511514,8646014493,10382279385,10240479549,9012649332,7683615819,
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706437500,706444444.4,744553125,509280303,344293706.3,142407407.4,144405826.5,241705314.7,232735756.1,161983523.2,247948328.9,269039829.1,209511554.4,254737036,338924571.6,316201678.5,311534160.7,377178337.6,679452406.9,667313846.5,808342561.5,1132223327,797355572.3,1156593673,1021351584,938335859.4,970523828.5
Laos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66207558.12,85482162.91,126623749.1,149284991.5,170750433.8,195061808.1,245398843,290775441.1,272075748.3,215563626.7,245563767.6,108416429.1,109325344.1,148660236.7,165396310.4,199096585.9,256606829.2,273460813.1,343964444.3,456490535,470791216.7,506210584.1,587746190.9,915487263.4,1007361512,1118281078,1178585054,1235936258
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026766971,1027677386,1196633196,1067368045,1028077108,1090026651,1145133199,1302676216,1464605830,1780504748,1950614810,2290624530,3132799891,3459200409,2573723937,2855990222,3335917807,3285866664,3399938634,3406185890,2941694269,3051770794
Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220736857,1465129851,1717160470,1972718415,2143612825,2061884386,1970149254,1998673300,2074295191,2155223881,1456716418,1537645108,1499834163,1688225539,2283250415,2673300166,2818573798,3026202322,3275198095,3472737849,3889466391,3958806709,2261944981
Lesotho,,,,,419991.6,419991.6,1119977.6,2099958,2379952.4,2519949.6,2939941.2,3355704.7,3642513.33,5619596.54,7064017.66,7572684.25,7129714.81,8279668.81,11614535.42,22515083.14,33138161.27,35958404.56,18447688.34,27799569.16,27175218.6,16452685.42,25230196.94,31527946.95,45024631.63,47535821.86,56802148.96,60544489.91,72676928.47,79517152.74,77829165.26,89684072.68,83994743.33,101814236.1,101415408,101494623.1,120857575.1,169381491.7,190514795,262389136.4,348010139.9,336222713.2,392856782.1,377627402.3,377640633.3,308457474.3,289866989,334518778.1,290529707.7,268203674.7,254155832.2,215668325.6,
Liberia,,,,,6233200,5891600,6660100,7599300,7940900,11100100,12978600,14601000,15369400,19297200,29543500,30995000,38594400,42863700,45852200,70016300,65747000,48243000,45766800,42351300,43717500,41839000,40045900,36007466.6667,31969033.3333,27930600,23892166.6667,19853733.3333,15815300,11776866.6667,7738433.3333,3700000,10000000,16300000,17300000,21400000,21439000,21524900,17363400,16871300,36101000,39167700,45806900,54233800,51072500,49649800,52076700,54603300,57602200,59159100,71203900,68000000,64000000
Libya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640236220.5,1556015625,1883615385,2393534087,2768651035,3191905592,3879208892,,,,,,,,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316389356,1354929046,1619419249,1763619853,1660809063,1934083729,2110540181,2325461351,3134432600,4127470815,4766765642,5308981177,6315284209,7512150007,5651023909,6268408109,7973943015,8009413657,8171862799,8419923709,7202211896,7279171568
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2512308429,2248919870,2109934596,2202350522,2122266141,2047568638,1943320805,2023873518,2600919865,2930562453,2960016167,3029769163,4132673145,3882740589,2455547374,2789200821,2965462460,2701689949,3017890580,3262970289,2896526415,2979530238
Macau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482115862.7,496218155.4,445680004,449354923.8,456964281.2,458174332.2,474590297.5,487667318.4,472853764.4,497015911,405053837.1,382030024.6,375130903.1,385929046.9,376103156.9,424800659.9,383528914,298001271.8,212166376.5,155457249.3,168242248.9,199376713.1,205399722.1,230872281.6,256355666.9,
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410530035,1147556122,680400707.1,639330560.3,672487845.3,873410459.3,861900578.9,704396277.1,644717305.9,646115015.8,338370963.8,332553856.6,338990952.6,441770690.9,436729035.3,606671171.2,700937260.5,850372682.2,968359857.4,829898005.9,928076342.2,1197446124,997780343.8,1072479324,1244328350,1148295464,1414652702
Madagascar,,,,,,,,,,,,,,,,,,,,,,,,,291764473.7,286770667.7,311868043.6,255777950,232698525.1,292224626.8,313599777.7,274198058.7,289844315.6,309957482.1,224206554.3,233282817,359385875.4,370179519.9,399197676.3,395872322.9,430025130.1,519524680.8,517721425.6,688165176.3,562853432,639951944.6,723227454.7,967396981,1214214240,,,,,,,,
Malawi,,,,,,,,,,,,,,,,75130219.05,75355027.13,88932885.76,100504289.5,151200562.1,151707619.2,156903880.2,145127789.6,158234509.8,149312216.2,145397990.1,157159094.6,174625924,189297248.4,249885689.8,313139265.2,359049374.6,342790976.5,296975478.2,183136759.3,195400548.1,295427667.4,335533901.8,215548149.8,216079168.7,202550840.1,180129697.4,433073474.9,433252570.5,391984475.5,375905673.2,495892379.2,618255503.6,623521793.3,642543741.6,689695639.1,805893366.9,557878789.7,527827624.4,578213680,611907029.3,520177018.9
Malaysia,196625212.3,190372141.6,211215797.7,235533385.6,272704593,301538318.3,332109042.2,372406768.6,394292630.3,480446458.9,531860838.9,599260623.1,739990246.8,1280067040,1777781355,1740671760,2177013495,2683993134,3300991796,4369624292,5374618908,5327141661,5199735977,5925836342,6674883427,6137393677,5458522159,6373233847,7697036811,9246898996,10664719583,12556008147,15278595830,17343149062,19841487578,23398724083,28080928532,28381716233,20771759071,24485526316,28946842105,27219473684,29493684211,32981842105,37896315789,39543279633,44847550134,50559784501,56689568230,48137502483,59760330322,69483006536,72756410256,73838585801,77404442543,67524516707,59592968013
Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31420722.18,32398683.09,38409430.76,41634146.13,47021265.93,49699405.27,48440245.1,47492492.19,55987500,64301789.06,64953171.88,74462593.75,84405585.94,112998828.1,92836156.25,92637343.75,117858279.7,133451310.8,127678681.8,133481574,147270325.3,148862750.8
Mali,,,,,,,,14105639.86,22729410.94,20563500.01,24768896.59,28540060.18,37583977.71,42918185.81,41689672.03,53387825.93,50630152.27,54587740.05,59015962.8,64809123.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,,,,,,,,,,,43245621.27,42617420.65,58254275.43,73053660.81,88090655.98,122375320.8,145827830,173394429.2,221015149.8,281312215.6,336858066.1,316601021.3,305985937.5,279983222.5,272836670.1,272897419.5,345667467.8,398282803.2,446786946.9,473675289.5,557416858,587002656,606460358.1,530181695.7,595186981.7,634849221.8,648404001.9,643754866,699414299.9,712117950.9,822751322.8,678813316.8,718146718.1,843746443.6,802815147,809227708,820348764.3,969066520.7,1205507544,956237843.8,992980132.5,1092858011,1016518091,964855217.9,974232574.7,812211906.3,827407642.3
"Marshall Islands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2768300,4069702.36,4196900,1064700,2795000,4952100,2090700,1779200,2410800,1851200,
Mauritania,,,,,,,,,,,,,,,,,,,,,,,,,,78264253.38,94131091.09,98581037.36,112714712.5,102671850.3,93972136.99,101274942.7,114872395.9,111881860.2,104568076.1,107160471,111942691.4,116566679.6,188276961.5,200535205.8,159962158.1,165874093.4,169906935,172301772.4,195866619.2,201861697.1,213201787,189043003,208552574.7,315604176.4,329488380.1,352054824.5,384731387.3,394672464.4,398514224.1,274372253.7,279167632.6
Mauritius,,,,,,,,,,,,,,,,,98795465.09,110671242.4,135956760.2,161194163.1,153426792.3,161193711.2,150098652.6,149953853.5,165480496.8,194015761.7,297528701.1,404209773.1,455186907,456045810.4,547852121,582681203.4,661676371.2,653905428.4,702093912.2,821828606.4,919755288.9,870193818.8,877037778.2,890798997.8,941000148.6,941372291.8,942106394.8,1062293267,1161583345,1091225154,1112270997,1260566461,1529585840,1361022284,1416951443,1597157389,1592512479,1686796042,1739752332,1526184724,1504626841
Mexico,,,,,,4073416000,4567144000,5088360000,5780024000,6504336000,7828592000,8633432000,9846720000,12003072000,15662792000,18566192000,18522448052,17587433628,21842622807,28456135965,39946695652,50794693878,34423102837,29298001665,36589195471,40095165434,29517415822,33414881004,40138967489,44781029454,49992345517,59213028426,67325144916,86387525677,86361567065,62912336044,77626727110,96021124582,101000000000,114000000000,132000000000,133000000000,132000000000,123000000000,134000000000,143000000000,168000000000,174000000000,182000000000,143000000000,174000000000,193000000000,205000000000,213000000000,217000000000,203000000000,187000000000
