Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,20270.07996,20009.6367,19348.96709,18853.19721,18628.88002,18418.20778,18236.23107,18109.29597,18022.14052,17976.94314,17930.37554,17896.66959,17846.80471,17821.90178,17834.10435,17806.9659,17737.40294,17595.79401,17410.7031,17260.028,17183.34913,17170.66742,17190.54652,17230.18533,17287.63393,17377.12958,17482.77057,17614.9673
Albania,11964.23649,11943.79422,11949.07739,11989.35775,12069.84592,12194.49303,12362.85203,12550.3374,12558.52515,12810.13544,13299.26521,13571.53149,13854.13558,14138.08192,14433.43974,14739.85025,15056.06864,15379.02276,15706.50845,16034.44066,16359.20637,16686.36632,17009.74943,17326.24973,17664.62962,17977.34458,18261.02651,18560.75502
Algeria,14053.27918,14177.33319,14309.52574,14451.81496,14606.58142,14772.77291,14955.96006,15156.42634,15374.01318,15607.77253,15848.75989,16047.92936,16189.97393,16324.39412,16500.46861,16764.72087,17107.75676,17485.10375,17888.90707,18306.35129,18727.44944,19145.37822,19558.30533,19965.47581,20368.09184,20771.12109,21183.4461,21607.25399
"American Samoa",23464.52841,23533.83663,23624.29355,23743.29958,23896.12997,24077.97807,24313.75097,24594.22861,24898.26178,25205.17844,25490.40265,25762.72249,26031.19749,26297.75594,26564.78884,26833.41827,27119.87704,27423.05759,27738.80458,28059.89796,28382.46341,28717.30969,29065.50917,29426.08057,29795.41717,30167.3229,30542.61317,30914.4539
Andorra,9724.736222,9806.105787,9952.188988,10210.4681,10400.31258,10577.41273,10767.91472,10982.25088,11206.04466,11411.88038,11627.08032,11822.79508,11988.56121,12042.21981,12057.66614,12067.93611,12162.97152,12288.83474,12408.18713,12542.39406,12633.98188,12421.16207,12437.01942,12554.07365,12677.3523,12786.58415,12910.88485,13064.88673
Angola,21780.80309,21726.47603,21670.80666,21615.11868,21563.68056,21523.82136,21492.61256,21463.20635,21429.48263,21388.18764,21337.43727,21241.46868,21085.81791,20893.18827,20685.87909,20489.56178,20226.51993,19857.60055,19464.98274,19132.21366,18941.84509,18855.70827,18785.47373,18734.10397,18705.94829,18705.72695,18735.27356,18794.24318
"Antigua and Barbuda",11502.74648,11722.75474,11922.65727,12099.14829,12250.52901,12375.34297,12464.50626,12525.12682,12580.53347,12654.16867,12767.79569,12912.86621,13070.526,13246.22297,13446.19387,13676.39909,13968.42038,14328.76234,14722.94935,15115.23257,15468.24731,15788.74872,16109.04449,16425.36355,16734.16956,17032.29927,17315.66741,17580.60688
Argentina,8019.316435,8074.89035,8133.096987,8199.647325,8277.025555,8362.048309,8452.368479,8546.148852,8640.106418,8731.551499,8816.815995,8892.25792,8959.770923,9027.497758,9106.424845,9205.693029,9331.293409,9474.041533,9622.907462,9771.394842,9911.021418,10044.15384,10177.97282,10311.71629,10443.45842,10573.30438,10704.3694,10835.79646
Armenia,18376.56324,18469.92781,18567.35204,18670.26246,18781.36913,18917.21492,19016.17005,19056.3242,19060.19539,19064.29625,19118.7672,19194.83315,19257.05518,19316.06342,19405.58254,19563.77488,19761.9953,19958.54472,20137.75726,20312.19384,20491.81223,20669.69996,20835.71047,20982.60322,21131.4622,21292.95736,21466.04466,21641.91238
Australia,10783.16458,10912.83185,11051.86472,11194.82343,11343.72465,11499.66507,11642.72193,11754.282,11855.98086,11969.30767,12115.40336,12288.25051,12456.46866,12618.43083,12772.62183,12914.58964,13049.11074,13174.61762,13286.86952,13388.86576,13477.46536,13557.0258,13635.59775,13708.55947,13781.52019,13850.38641,13911.45837,13965.76444
