Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Malta,,,,,0.0009438,0.001884769,0.002822914,0.004702046,0.007519339,0.011271981,3.719719623,9.69281308,14.66293796,17.35115962,27.53640228,41.11554477,78.49431901,95.58309369,111.7085216,132.7681786,144.4952036,167.744425,200.930114,218.3305309,233.7842779
Monaco,0.376540097,0.386519325,0.44358993,0.449483349,0.509193634,0.69836901,1.50217818,1.510330949,2.311161248,2.608242481,5.667233324,3.600797608,4.683006659,5.298901565,6.178013442,6.654268344,5.840822028,7.869877407,7.831264713,7.839649641,8.034007054,8.988463623,8.279269995,9.536239128,
Netherlands,5606.3288,4366.074,5621.292034,6311.61511,8159.283637,7570.526541,9590.243468,10188.4733,11549.20948,5973.600028,4713.27017,1811.466473,1926.795783,1684.239677,1801.645506,1618.730397,1862.215848,1989.596435,2082.442095,2174.827589,2484.843422,2244.167977,2191.503364,2234.127799,2241.157617
"New Zealand",,,0.0429,0.1716,18.5498296,57.84704844,128.1052633,132.5064696,156.0099057,255.9831976,252.8987618,307.6002102,485.4198028,651.0861025,680.6946665,745.638644,838.0692773,967.3103104,1045.852596,1095.796679,1162.574464,1479.425953,1474.594323,1518.448759,1517.227974
Norway,0.043896921,9.909708197,19.94961002,31.6409788,49.883828,92.30067773,130.00939,191.9361115,244.4541617,316.3652828,383.5891516,473.5918777,578.4707306,557.8291309,597.3036538,614.3913645,678.0915787,715.3825995,806.1395529,856.1464277,1064.599733,1105.886756,1140.969992,1155.095142,1187.551061
Poland,,,,,,97.34355692,228.405822,373.9287227,462.2282865,673.3771577,1280.8261,1839.665852,2420.25702,2992.326142,3647.554226,4471.061431,5140.54959,5742.295442,6088.80617,6098.201218,6782.774561,7449.613407,7720.45274,8091.91898,8586.930998
Portugal,,,,,,35.4200481,59.05126226,100.884521,146.2341348,211.7712526,281.2242734,365.1091459,481.2294409,616.7053428,731.4080963,906.3691052,1087.602251,1320.691009,1569.106067,1763.339368,1909.740385,2050.624981,2165.804942,2309.500774,2439.305082
Romania,0.181192932,0.286688138,0.445934719,0.725574712,1.199434288,2.526035664,4.723782285,10.36019057,23.87806056,39.72718338,70.81504678,112.8741777,168.1606057,228.7482988,293.9337284,368.9083085,484.1987459,665.6294148,946.9450906,924.4244958,982.4648959,1092.237937,1197.433963,1298.59486,1373.276196
Russia,35937.15881,34229.66054,28192.14025,18278.41009,15469.63553,15447.32146,13611.07571,18009.60681,21834.29579,22672.18065,26569.67684,25208.80516,19302.07226,14612.75168,18416.21983,19813.79031,18026.71214,16857.99505,17934.27762,12514.10997,13421.61224,11309.90382,17648.8503,21503.2503,24149.07182
Slovakia,,,,,0.1958936,10.49071739,22.23123018,32.38528545,42.62148502,61.63497064,84.72555038,112.8335352,146.2299475,175.0184685,208.9430183,240.6737626,282.6733785,325.4410774,386.2289735,441.6269795,529.6785467,521.8560751,530.0530016,535.1923325,546.0155238
Slovenia,,,,,,35.82811683,34.79906475,41.33477836,37.69374527,36.74073352,50.04058617,62.458994,78.61324063,107.9527522,130.1980367,156.1507079,184.2818805,210.7675174,230.5153218,248.3945414,263.9051565,278.7271585,291.4758267,301.9227168,323.8241309
Spain,3039.92,2756.352,3494.576,2856.56422,4373.88139,5872.424049,6546.410349,7722.724481,7771.817593,9815.807391,11430.34749,8120.979048,6739.280742,8535.701034,8863.412993,9753.373159,10936.96495,11660.92126,14335.52154,15493.06748,18197.08571,18523.60629,18793.60761,17904.06211,17053.31966
Sweden,4.602346492,9.358778371,11.82277953,38.42742245,87.01933561,149.1819765,235.2668616,352.7904141,435.2719198,549.6534183,631.3742808,683.1850187,743.108494,790.7237555,856.754571,880.317199,913.2465012,937.9870337,968.0398687,973.1987826,950.2393382,915.2325036,869.9659344,838.5476811,807.1138985
Switzerland,0.024781191,1.589464184,15.67933934,32.79107309,81.67799463,245.8962025,297.5458619,361.6861829,456.5334462,530.462943,625.9415638,723.9922091,803.1802137,898.4839751,1020.50522,1071.185131,1118.298146,1193.909847,1243.098366,1253.066746,1329.364549,1410.149496,1489.046425,1513.188896,1500.979852
Turkey,,,,,,,,,,,115.6562115,232.0036437,417.1867279,628.7983072,909.3717963,1146.882829,1424.189692,1713.19301,1896.138125,2111.280343,3054.344671,3432.685768,4256.859587,4470.251907,4916.55267
Ukraine,,,,,,,,6.430905,12.507495,13.28774,20.0059435,28.66914357,63.80163676,104.3212619,185.4976567,282.580606,398.8214071,558.4421751,641.5821417,659.8051103,738.9772914,810.6504939,828.4075692,868.5514717,834.7574726
"United Kingdom",14391.42665,14991.04903,15597.63332,16505.69218,17593.43121,19096.09434,20249.43893,23105.01041,20075.14799,11466.71137,9883.83688,10891.35935,11388.35006,12830.74185,11944.90572,13180.69571,14103.9206,14562.76982,15066.73892,15796.4405,16716.06561,15235.31183,15794.76083,16177.98291,16422.55671
"United States",46288.81418,41618.41359,47427.66218,47500.26227,53246.65497,71273.92591,79480.07041,89069.66503,107654.3206,104296.8981,109295.2544,104598.3829,110780.087,102658.0875,112065.3385,114052.7472,118056.2629,129425.7514,133551.1307,131990.9868,141633.7978,146080.5957,147249.7509,149922.3938,157237.3449
