Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Portugal,,,,,,3,2.9,3.5,3.6,3.9,4.1,5,4.5,4,4.9,5.4,5.8,5.6,5.8,5.4,5,5.7,5.5,5.7,5.4,5.4,5.8,4.6,5.7,5.1,5.8,5.1,4.9,5.1,6,5.5,4.9,4.8,4.9,4.9,4.7,5.1,5.2,4.9,4.7,4.4,5.3,4.7,4.7,4.3,4.8,4.4,5,5.2,4.925,4.65,4.375,4.1,4.5,4.3,4.6,4.3,4.6,4.4
Romania,,,,,,,,,,,,,,4.3,4.3667,4.4333,4.5,4.5667,4.6333,4.7,4.5,4.8,4.7,4.4,4.7,4.9,4.5,4.2,4.8,4.7,4.6,4.6,4.4,4.6,4.1,4.9,4.7,4.7,4.6,4.8,4.6,4.2,4.4,4.4,4.4,4.5,4.4,4.5,4.3,4.7,4.4,4.7,4.3,4.6,4.5,4.6,4.8,4.5,4.4,4.5,4.1,4.4,4.5,
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,5.1,5.4,5.7,5.6,5.5,5.8,5.7,6,5.7,5.4,5.5,5.5,5.4,5.2,5,4.9,4.8,4.9,5.5,5.3,5,5.1,5,5,5.1,4.8,4.6,4.4,4.6,4.5,4.3,,
Scotland,4.3,4.3,4.1,4.5,5.7,5.3,4.7,5.2,5,4.9,4.8,5.7,5.5,5.2,4.8,6.4,5,5.2,4.4,6.5,6.1,5.5,5.4,5.2,4.2,5.4,5.5,5.5,5.4,4.9,5.3,4.9,4.9,4.7,4.7,5.5,4.8,4.4,4.5,5,4.4,3.8,4.2,4.3,4.2,3.9,4,4,4.7,4.5,4.1,4.6,5.2,4.4,4.1,4.3,4.6,4.4,4.4,4.7,4.3,4.6,4.35,4.1
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,3.6,3.6,3.8,3.7,4,3.6,4.3,4.1,4.9,4.2,4.4,4.5,4.2,4.2,4.2
Singapore,,,,,,,,,,,,,,4.1,4.6,4.6,4.1,3.1,2.7,4.9,3.2,3.4,2.4,3.9,3.9,3.9,5.4,3.2,3.9,4.2,3.5,2.6,5,4.5,4.6,4.1,3.8,4.8,3.6,4.1,4.8,4.5,4.8,3.2,4.3,3.9,4.6,4.6,3.5,3.3,4.2,3.2,3.2,3.5,2.5,2.8,2.8,2.6,3.1,2.7,3.3,3.1,3.1,3.2
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5.2,5.9,6.2,5.9,6.1,6.1,6.5,6.1,5.9,6.2,5.7,5.9,5.3,6.4,5.2,5.5,5,4.9,,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,5.8,5.1,6.2,6.6,4.9,5.1,5.1,5.8,6.1,5.1,5.2,6,4.5,4.4,5.2,5.3,5.5,5.8,4.8,4.6,4.8,5.6,5.4,5.5,4.2,,,
"South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,3,3.3,3.5,3.5,3.4,3.4,3.7,3.2,3.7,3.2,3.4,3,3.3,2.9,2.9,2.9,3,3.1,2.9,2.7
"South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2.9,3,3.1,3.1,3.5,3.6,3.9,4,3.5,3.6,3.6,3.1,3.5,3.6,3.6,3.7,3.4,3.6,3.3,3.3,3.2,3.2,3.1,3.2,3.1,3,
Spain,,1,1.8,2.1,2.4,2.7,2.7,3.1,3.4,3.4,3.5,3.6,3.9,4,4.1,4.3,3.8,4.3,4.7,4,4.4,4.4,4.5,4.2,4.6,4.9,4.7,5,4.6,4.7,4.6,5.3,5.3,5.4,5.2,5.2,5,5.3,5.4,5.2,5,5.2,5,4.8,5.2,5.2,5.1,4.8,5,4.8,5,4.7,4.7,4.8,4.8,4.5,4.7,4.3,4.1,4.1,4,3.9,4.1,4
Suriname,,,,,,,,,,,,,,1.7,5.5,1.8,3.2,2.98,2.76,2.54,2.32,2.1,4.9,2.1,2.95,3.8,1.4,5.2,0.3,4.4,1.7,2.5,1.4,1.85,2.3,1.8,1.8,0.9,1.3,2.4,0.5,2.6,2.9,2.5,2.1,1.7,1.6,3.2,0.8,2.3,2.5,2.3,3.2,2.3,2.8,3.1,3.2,2.7,1.1,3.1,1.9,5.6,0.9,
Sweden,,6.3,6,6.8,6.2,6.4,6.3,7.1,7.1,7.3,7,7.3,7.7,7,7.8,7.6,6.2,6.9,7.1,7.2,6.7,6.8,6.5,6.9,6.3,7,6.4,6.7,6.5,6.4,7,6.3,5.6,5.4,5.1,5.2,4.4,5,5.5,4.6,5,4.8,4.7,5,4.2,4.8,4.3,4.6,4.2,4.3,4.8,4.6,4.1,4.6,4,4.1,4,4.2,3.8,4.3,3.5,3.8,3.8,3.7
Switzerland,,5.6,5.7,5.8,5.8,5.3,6.6,6.1,6.3,7,5.9,7,6.1,6.5,6.2,6.2,6.4,6.6,6.2,6.4,6.7,7.2,7.6,6.7,6.2,5.6,5.9,6.8,6.1,5.6,5.9,5.9,6,6.2,6.6,6.3,6.2,6.1,5.4,5.5,5.1,6.6,6,5.9,5.7,4.8,5.4,4.1,4.7,4.2,4.4,4.9,4,4.5,4.5,4.6,4,4,4.1,4,3.6,4,3.8,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,3,3.6333,4.2667,4.9,3.8,4.1,4.2,3.8,3.7,3.8,2.7,3.1,2.9,1.8,1.5,1.6,1.6,2.5,1.7,2,1.8,1.6,1,1.2,,,,,,,,
Thailand,,,,,,,,,0.1,0.1,0.15,0.2,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.6,0.5,1,0.3,0.6,0.5,0.8,0.8,1.1,0.9,1,0.9,1.2,0.8,1.2,1.3,1.4,1.5,1.5,1.6,1.7,1.8,1.7,1.6,1.6,1.7,2.3,2.6,2.8,3,2.8,3,2.9,3,,,,,,,
"Trinidad and Tobago",,1.6,1.2,2.5,1,1.7,1.6,2.4,3.5,3.4,3.3,3.3,4.5,4,3.4,2.8,2.2,2.5,3.6,3.8,4,2.7,3.6,2.5,1.2,4.2,3.2,3.7,3.2,3.2,5.3,3.5,4.3,2.8,3.5,4,5.4,5.8,4.8,3.4,3,5.1,4.1,3.8,4.9,3,2.9,3.4,4.3,3.8,3.1,3.3,3.7,3.65,3.6,4.5,3.1,2,3.9,4.7,,,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,4,4.0333,4.0667,4.1,4.6,3.2,3.4,3,2.5,4.7,2.3,2.8,3.1,1.8,2,2.5,2.1,,,,,,,,,,,,,,,
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,5.9,5.9333,5.9667,6,5.9,6.3,6.3,6.3,6.3,6.2,6.2,6,5.9,6.3,5.8,5.8,5.5,5.9,5.6,5.5,5.4,5.3,5.8,5.4,5,4.8,4.7,4.8,5,4.4,4.8,
"United Kingdom",4.3,4.3,4.7,4.8,4.9,4.9,5,5.2,5.2,5.2,5.7,5.5,5.3,5.7,5.7,5.4,5.5,5.4,5.7,5.8,5.7,5.6,5.5,5.7,5.3,5.7,5.5,5.6,5.8,5.5,5.6,5.4,5.5,5.4,5.6,5.5,5.3,5.4,5.3,5.3,5,5.3,5.1,4.9,4.8,4.9,4.5,4.6,4.7,4.7,4.6,4.8,4.7,4.8,4.4,4.4,4.6,4.4,4.3,4.3,4.1,4.2,4.2,4.1
"United States",6.1,6.5,6.5,6.6,6.7,6.9,7,7.1,7.2,7.2,7.4,7.4,7.2,7.5,7.3,7.2,7.4,7.4,7.3,7.3,7.1,7,6.9,6.9,6.7,6.8,6.8,6.7,6.7,6.7,6.8,6.6,6.6,6.6,6.4,6.4,6.4,6.1,6.2,6.3,6.3,6.2,6.4,6.3,6.3,6.3,6.2,6.1,5.9,5.9,5.9,5.9,5.8,5.7,5.6,5.5,5.4,5.3,5.3,5.3,5.1,,,
Uruguay,,,,,,4.6,5.6,5.1,5.8,6.5,7.2,6.7333,6.2667,5.8,6.4,6.1,6.8,7,7.3,7.5,7.2,7.2,6.4,5.3,5.3,5,6.2,5.7,5,5.3,5.6,5.1,4.7,4.8,6.3,6.4,5.3,6.5,5.7,5,5.7,6.0667,6.4333,6.8,4.1,6.2,6.1,6.3,6.4,5.8,5.3,4.6,5.7,4.3,6,4.4,4.4,4.2,5.5,4,4.6,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,3.6,3.6,3.6,3.6,4.4,3.8,3.5,3.5,3.3,3.6,3.1,3.2,3.4,3.1,3.1,2.8,2.5,2.4,2.7,2.4,2,2.1,2.6,3,,,,,,,,
Venezuela,,,,,,2.4,1.7,2.1,2.4,2.4,3,2.9,3.3,3.8,2.7,3.2,4.1,3.1,3.6,3,2.9,3.4,3.6,3.9,3.4,3.6,3.8,3,4.3,4.2,4.2,4.1,3.5,4,3.9,3.8,3.6,4,3.8,4,4.2,3.8,3.4,4.2,4,3.85,3.7,4,3.7,3.7,4,3.8,3.7,3.9,3.8,3.5,3.4,3.6,3.7,3.6,,,,
