"Data Item",1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
"Seconds worked at average wage for one hour of light",21600,21341.25,21082.5,20823.75,20565,20306.25,20047.5,19788.75,19530,19271.25,19012.5,18753.75,18495,18236.25,17977.5,17718.75,17460,17201.25,16942.5,16683.75,16425,16166.25,15907.5,15648.75,15390,15131.25,14872.5,14613.75,14355,14096.25,13837.5,13578.75,13320,13061.25,12802.5,12543.75,12285,12026.25,11767.5,11508.75,11250,10991.25,10732.5,10473.75,10215,9956.25,9697.5,9438.75,9180,8921.25,8662.5,8403.75,8145,7886.25,7627.5,7368.75,7110,6851.25,6592.5,6333.75,6075,5816.25,5557.5,5298.75,5040,4781.25,4522.5,4263.75,4005,3746.25,3487.5,3228.75,2970,2711.25,2452.5,2193.75,1935,1676.25,1417.5,1158.75,900,887.2571,874.5143,861.7714,849.0286,836.2857,823.5429,810.8,798.0571,785.3143,772.5714,759.8286,747.0857,734.3429,721.6,708.8571,696.1143,683.3714,670.6286,657.8857,645.1429,632.4,619.6571,606.9143,594.1714,581.4286,568.6857,555.9429,543.2,530.4571,517.7143,504.9714,492.2286,479.4857,466.7429,454,441.2571,428.5143,415.7714,403.0286,390.2857,377.5429,364.8,352.0571,339.3143,326.5714,313.8286,301.0857,288.3429,275.6,262.8571,250.1143,237.3714,224.6286,211.8857,199.1429,186.4,173.6571,160.9143,148.1714,135.4286,122.6857,109.9429,97.2,84.4571,71.7143,58.9714,46.2286,33.4857,20.7429,8,7.877,7.7541,7.6311,7.5082,7.3852,7.2623,7.1393,7.0164,6.8934,6.7705,6.6475,6.5246,6.4016,6.2787,6.1557,6.0328,5.9098,5.7869,5.6639,5.541,5.418,5.2951,5.1721,5.0492,4.9262,4.8033,4.6803,4.5574,4.4344,4.3115,4.1885,4.0656,3.9426,3.8197,3.6967,3.5738,3.4508,3.3279,3.2049,3.082,2.959,2.8361,2.7131,2.5902,2.4672,2.3443,2.2213,2.0984,1.9754,1.8525,1.7295,1.6066,1.4836,1.3607,1.2377,1.1148,0.9918,0.8689,0.7459,0.623,0.5
