Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Canada,,,,,,,,,1.1,1,1.2,1,1,1,1,1.2,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.3,1.3,1.3,1.8,1.7,1.9,2,2.2,2.2,1.8,1.8,1.9,2.1,2.2,2.2,2.2,2.4,2.6,2.7,3.7,4.1,3.8,3.9,3.9,4.4,4.1,4.4,4.4,4.3,4.4,4.7,,
Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,2.1,1.9,3.5,5.1,4.8,5.2,3.7,2.1,2.1,2.4,2.2,2.1,2,1.9,2.5,2.3,5.7,6.6,5.6,5.3,4.5,5.2,5.8,5.1,5.6,5.7,5.1,5.4,5.5,5.4,5.5,6,
Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1.7,2,2.2,2.3,1.2,1.7,2,2.1,1.5,1.8,2.1,2.3,5.3,5.1,5.7,5,5.1,5,5.4,5.1,4.8,5.3,4.7,4.6,4.3,4.5,4,,
"Costa Rica",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,2.9,5.4,6.1,6.1,6.1,3.9,6.5,8,7.2,5.6,2.5,4,2.4,2.7,2,2.1,6.2,6.4,5.4,5.3,6.5,6.8,6.2,6.9,4.6,4.4,5.3,5.1,4.5,6.1,6.8,5.3,
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,6.2,7.2,6.9,6.8,6.4,7.3,7.4,7.1,7.6,6.9,7,6.7,7.9,7.7,8.2,7.8,8.6,8.4
Cuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.4,1.4,1.5,1.4,1.1,1.5,1.2,1.5,1.8,1.9,1.9,1.875,1.85,1.825,1.8,1.8333,1.8667,1.9,1.7,1.55,1.4,4.2,4.6,4.4,4.2,4,4.1,4.3,4.2,4.3,4.1,4.5,3.7,
"Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4.2,4.4,5,4.1,4.3,4.2,3.5,7.7,8.6,8.3,8.5,8,7.7,7.7,7.4,7.8,8.1,7.5,6.5,6.8,5.9,5.9,5.2,6.4,5.3,5.1,5.2
Czechoslovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,5.2,5.5,5,4.7,,,,,,,,,,,,,,,,,,,,,,
Denmark,,,,,,,,,,,,3,2.9,3.9,3.6,3.6,3,3.1,2.4,2.4538,2.5077,2.5615,2.6154,2.6692,2.7231,2.7769,2.8308,2.8846,2.9385,2.9923,3.0462,3.1,3.1538,3.2077,3.2615,3.3154,3.3692,3.4231,3.4769,3.5308,3.5846,3.6385,3.6923,3.7462,3.8,3.9,3.4,3,3.7,3.3,3.5,3.8,3.3,3.3,3.3,4.6,4.2,3.4,3.7,3.6,4.5,4.6,4.6,
"Dominican Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,4.8,3.95,3.1,2.8,1.6,1,1,0.8,0.5,1,0.6,0.5,0.5,0.5,0.5,4.2,3.9,4.5,5.1,4.5,4.6,4.8,5,4.1,4.9,4,3.9,3.85,3.8,4.2,3.7,,
Ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,1.5,1.5,3.3,1,1,1.8,1.7,1.2,1.6,1.6,2.3,2.4,1.5,2,1.4,1,1.1,5.6,5.8,6.2,5.6,4.9,5,4.6,5.3,5.1,4.9,4.4,4.6,4.7,4.9,4.8,4.8,
Egypt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,8.8,9.8,10.5,10.6,11.1,11.4,11.4,12,12,12.7,12.7,,
"El Salvador",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.7,0.3,0.4,0.3667,0.3333,0.3,0.2667,0.2333,0.2,0.15,0.1,0.1,0.925,1.75,2.575,3.4,3.8,3.7,4,3.9,3.9,3.9,3.4,3.9,4.5,4.5,4.1,3.7,4,4.5,3.8,
"England and Wales",,,,,,,,,0.8,0.9,0.8,0.9,0.9,0.8,0.9,0.8,0.9,0.9,0.9417,0.9833,1.025,1.0667,1.1083,1.15,1.1917,1.2333,1.275,1.3167,1.3583,1.4,1.3,1.4,1.2,1.5,1.7,1.5,1.7,1.7,1.8,1.8,1.8,2,2.1,1.7,1.7,1.7,1.8,2.1,2,2.1,2.3,2.6,2.7,2.9,2.9,3,3.3,3.2,3.5,3.6,3.7,3.8,4.2,
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,4.2,4.1,6.1,4.5,6.7,4.1,5.4,5.4,3.9,4.3,5,5.3,5.8,4.4,4.6,
Finland,,,,,,0.6,1.2,0.5,0.5,0.5,0.7,1.1,0.9,1.1,1.1,1.2,1.9,1.2,1.9,1.9053,1.9105,1.9158,1.9211,1.9263,1.9316,1.9368,1.9421,1.9474,1.9526,1.9579,1.9632,1.9684,1.9737,1.9789,1.9842,1.9895,1.9947,2,2.1,3.2,3.3,3.5,3.5,3.9,4.1,4.3,4.5,3.7,4.9,5,4.1,4.7,4.5,4.7,4.7,4.6,5.1,4.9,4.6,5.2,4.7,4.6,5.3,4.4
France,,,,,,0.4,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.8,0.9333,1.0667,1.2,1.3333,1.4667,1.6,1.7333,1.8667,2,2.1333,2.2667,2.4,2.8,3.5,0.5,4,4.3,5.1,5.8,6.1,6.3,6.3,6.6,7,7.2,7.4,8.6,8.2,9.2,9,9.1,9.2,10.5,10.6,10.4,10.4,10.2,10.2,10.2,9.9,9.7,9.7,9.9,9.5,,
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,4.7,6.1,5.7,5.6333,5.5667,5.5,3.6,3.1,3.5,4.2,4.9,3.1,5,4.9,
Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,1.5,1.6,1.7,2.2,2.7,2.5,2.2,2.4,2.5,2.9,2.9,3.1,3.2,3,4.8,4.7,4.9,4.8,4.8,5,5,4.8,5.2,5.3,5.1,5.3,5.3,5.3,5.4,5.1
Greece,,,,,,,,,,,,,,,,,0.7,0.8,0.85,0.9,0.95,1,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,2.2,1.9,3.8,1,0.8,1.3,0.8,0.8,1.7,1.1,0.6,0.7,1,1.2,1.4,1.4,1.2,1.2,1.8,2.1,2,1.9,1.7,2.2,1.9,2.1,1.7,1.6,1.5,1.6,2.1,1.9,2.2,
Guatemala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.2,0.4,1.6,1.05,0.5,1.0476,1.5952,2.1429,2.6905,3.2381,3.7857,4.3333,4.881,5.4286,5.9762,6.5238,7.0714,7.619,8.1667,8.7143,9.2619,9.8095,10.3571,10.9048,11.4524,12,13,11.5,12.1,13.2,11.1,11.4,12.6,
"Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8,31.9,33.1,29.6,31.8,30.2,27.3,29.3,28.9,30.1,28.3,27.2,26.9,27.1,27,26.575,26.15,25.725,25.3,24.875,24.45,24.025,23.6,23.4,22.4,22,22.2,20.7,20.7,20.6,19,18.9,18.9,16.8,17.2
Hungary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,8.3,8,7.8,7.8,7.7,8.4,7.6,8.4,8.4,8,8,8.8,8.8,8.2,8.1,8.3,7.9,7.8,7.6,7.2,7.4,7.2,7.8,8.4,8.1,6.9,5.6,5.7,6.3,6.5,6.2,6.4,6.6,6.8
Iceland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,2.8,1.1,1.2,1.5,2,3.5,1.2,3,2.9,0.7,2.1,1.9,2.7,3.2,3.4,4,4,2.2,1.9,0.7,0.9,2.3,3.3,3.7,1.6,2.9,1.2,,,,
Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.6,0.6,0.9,0.9,1.2,1,1,1.2,1,1.1,1,1.6,1,1.3,1.3,1.2,1,1.2,1,1.6,1.9,1.8,1.7,2.1,2,2.3,3,3.7,3.6,4.8,4.6,,,
Israel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,2.5,2.9,2.2,1.2,2.5,2.3,2.2,4,3.5,2.4,3.4,2.9,2.7,4.6,3.4,2.3,2.9,3.1,2.9,3.4,4.2,3.8,4.2,3.7,3.6,3.6,3.7,3.7,3.2,3.2,3.3,3.3,3.9,
Italy,,,,,,,,1.7,2,1.9,2.4,2.3,2.3,2.5,2.3,2.6,2.6,2.5,2.6583,2.8167,2.975,3.1333,3.2917,3.45,3.6083,3.7667,3.925,4.0833,4.2417,4.4,5,5,5.5,6.5,6.2,4.9,5.2,6.8,6.9,7.7,7.6,7.5,8,9.1,9.3,7.2,8,7,6.3,7.8,7.6,7,6.9,10.8,10.5,10.2,9.9,9.6,9.2,9.5,8.8,9.3,9.4,
Japan,,,,,,,,,1.8,2,2.2,2.5,2.5,2.2,2.2,1.7,1.7,1.4,2.0917,2.7833,3.475,4.1667,4.8583,5.55,6.2417,6.9333,7.625,8.3167,9.0083,9.7,10.4,11,11.9,12.6,13.2,13.7,14.3,15.2,15.4,15.8,16.2,16.1,16.3,16.2,16.4,23.4,22.8,22,21.8,21.1,20.4,19.7,19.1,18.1,17.6,16.7,15.6,14.9,14.3,13.4,12.9,12.1,11.3,10.8
Kuwait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,11.8,10.8,11.8,10.1,9.7333,9.3667,9,8.6333,8.2667,7.9,7.5333,7.1667,6.8,6.4333,6.0667,5.7,5.4,10.7,7.9,9.4,2.3,4.8,7.8,4.8,4,7,6.8,5.1,4.3,8.7,7.5,5.3,6.4,5.5
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,7,7.1,8.8,10.3,8.9,8.6,9.6,8,11,8.3,7.9,9.3,10
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,4.1,4,4.2,5.1,4.5,4.9,4.8,6.3,4.8,5.4,5.1,4.7,4.4,4.8,5,3.7,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,4.2,3.7,3.5,3.3,4.4,4.1,4,4,4.5,4.3,4.5,5.3,5.8,5.2,
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,5.1,5.3,4.8,6,6.9,4.8,5.9,5.2,5.8,8,7.1,8.7,6.6,6.8,6.9
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,9,6.5,8.8,8.4,,,
Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,3.6,4.5,3,3.3,6.4,3.5,0.7,2.1,3.5,3.4,2.7,2.1,2.3,0.3,0.6,1.2,1.4,2,3.5,5.3,2,1.4,2.6,2.5,2.8,1.3,3.3,3.1,4.5,3.7,4.4,4.3,3.6,
Mauritius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.2,1.2,0.2,0.4,0.4,1.2,0.6,0.3,0.3,0.3,0.3,0.5,0.44,0.38,0.32,0.26,0.2,0.2,0.5,0.3,0.9,0.1,0.2,4.8,4.3,4.3,3.8,3.5,4.2,3.9,3.6,3.8
Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.9,0.9,1.1,1.3,1.2,1.1,1.4,1.6,1.3,1.1,1.3,1.3,1.3,1.3,1.3,1.6,5.8,5.5,5.7,5.4,5.8,6,5.9,5.8,5.8,5.3,5.3,5.5,5.5,5.3,5.4,
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,5.4,7.1,6.6,5.7,9.1,7.1,7.8,7,7.1,7.3,9.4,7.2,10.2,11,11.8,11.2,12.8,12.3,11.9,10.3,12.1,14.2
Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,1.4,1.2,1.6,1.4,1.3,1.5,1.4,1.4,1.4,1.5,1.2,1.2,1.2,1.5,1.4,1.9,2.2,2.2,2.2,2.6,2.3,2.4,2.7,2.7,2.7,2.7,2.5,3,2.6,2.8,3,2.9,3.2,2.9
"New Zealand",,,,,,,,,1.2,1.3,1.3571,1.4143,1.4714,1.5286,1.5857,1.6429,1.7,2,2.025,2.05,2.075,2.1,2.125,2.15,2.175,2.2,2.225,2.25,2.275,2.3,1.8,2.2,1.8,1.7,3,2.1,2,3.1,3,2.7,2.7,2.5,2.5,2.9,2.6,3,2.6,3.2,3.3,3.3,3.9,3.1,3.5,3.8,4,3.3,4.3,4.7,4,4.1,4.2,4.6,,
Nicaragua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.1,0.2,0.1,1.7,0.9,0.4,1.25,2.1,4.4,6.1,4.7,4.9,4.7,6,5.5,5,6.1,5.6,6.1,5.5,6.3,7.6,6.3,7.3,
"Northern Ireland",,,,,,1.6,2.3,1.4,0.9,0.5,0.4,0.8,0.5,1.1,1.0688,1.0375,1.0063,0.975,0.9438,0.9125,0.8813,0.85,0.8188,0.7875,0.7563,0.725,0.6938,0.6625,0.6313,0.6,0.5,0.9,0.7,0.5,1,0.5,1.1,1.7,1.3,1.3,0.6,1.4,1.6,1.2,1.9,1.7,1.2,1.8,2.9,2.8,2.4,3.4,2.9,2.7,2.8,3.3,3.7,3.3,3.7,3.8,4.2,4.2,4.1,5
Norway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,1.7,1.5,1.3,1.2,1.5,1,1.2,1.2,1,1.4,1.1,1.6,1.9,1.5,1.4,1.3,1.6,1.6,2.3,2.2,1.9,2,2.2,2.8,2.6,2.7,3.2
Panama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,3.3,2.7,2,1.6,1.2,1.5,2,1.5,1.5778,1.6556,1.7333,1.8111,1.8889,1.9667,2.0444,2.1222,2.2,1.3,2.5,2.9,3.9,2.6,2.9,2.9,4.2,3.3,4,3.2,2.9,4.7,3.7,4,3.7,
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,2.2,3.2,2.7,2.3,2.2,2.9,2.5,2.2,2.6,1.9,1.9,1.6,2.2,2.6,2.6,2.5,2.4,
Peru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,1.3,1.4,1.6,1.7,1.8,1.9,2.2,2,1.4,1.6,1.3,1.4,1.2,1,1.1,1.7,1.3,1.4,4.2,5,4.1,4.5,4.8,5.2,5.4,4.5,4.6,5.6,5,4.4,5.3,4.9,
Philippines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,17,16.5,15.6,15.8,15.68,15.56,15.44,15.32,15.2,,,,,
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,8,7.7,7.7,7.5,7.5,7.1,7.2,7.1,7,6.6,6.8,6.2,6,5.7,5.1,5,4.8333,4.6667,4.5,4.2,4.3,4.1,4.2,4,3.5,3.8,3.7,3.6,3.8,3.7,3.4,3.8,3.5
Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.8,0.9,1,1.1,0.9,0.9,1,1.4,2.1,1.8,1.7,2.4,2.5,3,3.2,3.8,3.5,3.2,3.9,3.8,4.5,5.2,5.3,5.4,5.5,5.6,5.7,5.9,6.3,6.3,7,6.8,7
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,1.5,1.8,1.6,1.6,1.4,1.7,2.3,2.5,2.6,3.4,3.6,2.8,3.4,8.2,8.5,8.1,8.4,8.2,7.9,8.5,8.8,8.7,9,9,9.3,9.9,9,10.2,10.1,10.5,9.9,10.2,
Scotland,,,,,,1.6,1.6,1.6,1.4,1.6,1.6,1.3,1.9,1.4,1.9,1.9,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.8,2.3,2.1,2.3,2.2,2,2.1,2.9,2,2.3,2.6,2.5,2.5,3,2.7,2.9,2.9,3,3.1,3.2,3.4,3.2,3.9,3.7,4,4,4.5,5.5,4.4,4.5,4.5,5,5.65,6.3
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,5.9,6.7,6,6.2,6,5.6,5.9,6.1,6.1,6,6.3,5.1,5.7,5.1,5.3
Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.2,4.3,6.3,6.2,6.4,6.4,5.3,7.6,4.1,6.7,5.9,6.7,7.2,8.1,10.5,11,10,9.9,8.7,11.5,12.2,12.2,14.4,13.4,12.1,12.7,12.9,13.2,13.3,12.2,12.4,12.3,13.3,12.8
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,6.7,7.4,6.8,8.2,6.7,6.6,7.2,6,7.1,6.1,6.1,6.4,6.7,6.3,5.7,5.9,,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,3.5,3.3,2.2,4.1,3.1,3.3,3.3,3.7,4.5,2.7,3.7,5.5,5.9,5.9,6.9,6.1,5.9,6.6,5.6,5.8,6.2,6.7,7.1,7.6,7,,,
"South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,9.1,8.9,8.8,8.8,8.1,7.7,7.4,8.2,7.4,6.9,6.6,6.1,5.8,5.6,5.3,5.9,5.2
"South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.2,0.1,0.1,0.1,0.4,20.1,41.9,42.4,42.2,40.9,38.7,37.3,34.3,35,34.8,33.4,35,33.1,31.9,30.9,29.8,29.3,28.7,27.4,26.2,24.7,24.5,
Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,8.5,9.2,6.2,2.5,1.9,2.8,3.3,3.6,4,4.1,4.6,4.7,5.2,5.2,5.7,5.6,5.8,5.8,8.1,7.7,8,7.9,7.6,7.5,7.3,7.2,7.3,7.1,7,7.3,7.4,7.3,7.4
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,5.1,5.6,3.4,3.65,3.9,7.5,0.7,3.7,3.3,6.2,1.5,2.1,0.6,1.2667,1.9333,2.6,5.8,4.8,7.9,6.4,8.5,4.8,6.2,6.3,5.3,9.8,8.6,2.9,8.1,6.5,7.3,6.3,5.7,
Sweden,,,,,,,,,1.1,1.3,1.3,1.1,1.3,1,1,1.1,1.1,1.1,1.1,1.1632,1.2263,1.2895,1.3526,1.4158,1.4789,1.5421,1.6053,1.6684,1.7316,1.7947,1.8579,1.9211,1.9842,2.0474,2.1105,2.1737,2.2368,2.3,2,2.3,2.6,2.5,2.2,2.2,2.9,3.2,3,4.2,3.8,3.8,3,3.5,4,3.8,4.3,4,3.9,3.7,3.7,4,4,3.5,4.1,3.9
Thailand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6,17,14.7,15.6,19.2,20.1,22.5,24.3,26.1,28.3,27.9,26.6,27,,,,,,,
"Trinidad and Tobago",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,1.7,1.5,1.7,0.2,2.3,1,0.5,1.4,1.8,1.4,1.2,0.3,2.2,1.4,2.9,2.1,0.8,1.75,2.7,4.3,2.9,2.2,2.8,2.5,2.2,2,3,2.5,2.4,2.8,,,,
"United Kingdom",,,,,,,,,0.8,0.9,0.9,0.9,0.9,0.9294,0.9588,0.9882,1.0176,1.0471,1.0765,1.1059,1.1353,1.1647,1.1941,1.2235,1.2529,1.2824,1.3118,1.3412,1.3706,1.4,1.3,1.5,1.3,1.5,1.8,1.6,1.7,1.8,1.8,1.8,1.8,2,2.1,1.8,1.8,1.8,1.9,2.1,2.1,2.2,2.4,2.7,2.8,3,3,3.1,3.4,3.4,3.6,3.7,3.8,4,4.3,4.6
"United States",,,,,,,,,1.1,1.1,1.2,1.2,1.3,1.2,1.3,1.3,1.3,1.3,1.3083,1.3167,1.325,1.3333,1.3417,1.35,1.3583,1.3667,1.375,1.3833,1.3917,1.4,1.3,1.5,1.5,1.6,1.7,1.7,1.7,1.8,1.9,2,2.2,2.2,2.4,2.4,2.5,2.6,2.8,2.8,2.9,4.1,4.3,4.4,4.6,4.7,4.8,5,5,5.1,5.4,5.6,5.7,,,
Uruguay,,,,,,,,,,,,,,,,,1.9,2.2,2.0692,1.9385,1.8077,1.6769,1.5462,1.4154,1.2846,1.1538,1.0231,0.8923,0.7615,0.6308,0.5,0.5,0.7,1.1,1.2,0.9,1.2,0.6,0.4,0.6,1,0.8667,0.7333,0.6,0.9,1,1,3.1,2.2,2,2.3,2.5,2.2,2.7,2.6,3,3.1,2.7,2.8,3.2,3.7,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,5,,,,,,,,
Venezuela,,,,,,,,,3.7,4.5,5,2.4,2.7,2.3,2.4,2.7,2.2,2.8,2.925,3.05,3.175,3.3,3.425,3.55,3.675,3.8,3.925,4.05,4.175,4.3,4.3,2.6,1.8,1.8,1.8,1.8,1.8,1.8,1.4,1.1,1.6,1.4,1.2,1.1,1.2,2.85,4.5,4.6,4.8,4.3,4.4,4.1,4,4.1,3.7,3.7,3.9,4,4.3,3.9,,,,
