Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Afghanistan,16.40280151,16.40280151,16.37521553,16.37521553,15.29618454,15.29618454,15.29618454,15.29618454,15.31465626,14.47520638,14.64482307,14.95380497,14.80448532,14.69478607,14.46195793,14.47724915,14.93774223,14.88313293,14.95424175,15.66161442,14.45676327,14.51616955,14.13118744,14.78122902,14.08617306,14.07245255,13.97635269,13.78718948,13.80060577,13.8764019,13.99472332,13.89178658,15.18579102,19.04096222,19.80850601,22.70794678,25.09716034,26.57450485,28.59247971,30.8206234,31.43446159,31.86597443,32.81019974,34.71242142,35.57486725,37.04436874,35.25740814,35.24202347,35.397686
Albania,31.40051651,31.2702713,31.24211884,30.98521423,30.66498184,30.19711113,30.31659508,30.61505508,30.82920837,30.88895035,31.22287369,31.18184853,31.57728958,32.51795578,31.75320053,32.41902924,32.948349,32.07884598,34.35663223,34.32990265,34.35488892,35.60453415,38.86800385,39.8839798,38.90782928,38.68758011,39.78560257,40.36909485,45.16508102,46.85820007,49.21212769,52.56864929,54.50931549,56.84540939,61.0344162,59.40504837,65.1635437,67.34856415,65.90861511,69.25215149,70.28449249,67.85482788,68.14170074,69.09089661,68.96222687,69.63048553,69.02581787,68.77340698,67.96739197
Algeria,22.04198456,21.91705132,22.12397575,21.88746452,22.29034424,22.75931358,22.82078934,22.39928246,22.8198185,22.3787632,22.22736359,22.22150803,22.89382744,22.34859467,22.70674706,22.98104286,23.54502678,23.1147995,22.77005959,23.16266823,24.86756706,24.50725937,24.20916557,22.72673798,22.72713852,23.03515434,24.03175354,25.2525444,26.31091309,29.59957886,29.89001083,31.00426865,33.9887886,35.88071823,38.0753479,39.72002792,41.49403381,45.4226532,45.6123848,47.64184952,48.13636017,49.38917542,50.11250687,52.24066925,52.9777565,52.33631134,51.27337265,50.96921158,50.27466202
Andorra,79.15677643,79.24581909,79.42390442,79.51294708,78.6354599,78.72451019,78.76174164,78.76948547,78.78495789,78.65958405,77.96375275,76.34220886,74.92383575,75.07356262,74.89586639,74.84591675,74.84729004,74.86676025,75.99597168,76.03803253,76.08277893,76.13557434,76.211586,77.45094299,77.43560028,77.61040497,77.8716507,78.52626801,79.11672974,79.47239685,79.79779053,80.00908661,80.3653183,81.26873016,81.97071838,82.26756287,82.26281738,84.9519043,84.98645782,85.40323639,85.80819702,86.01831818,86.27731323,86.87261963,87.28330994,87.74067688,87.74806213,88.50559235,89.23877716
Angola,,,,,,17.44272804,18.02108192,17.7265873,17.39542198,17.5585289,17.64664459,17.63362694,17.74289513,17.34389877,17.24155998,17.10950851,17.43923187,17.13573074,16.9744854,17.21107674,17.80303383,17.73836517,19.73595047,18.50839233,18.00448799,18.35957718,20.93317223,19.69588089,20.65340424,21.59859085,21.65288544,22.51420021,23.30899048,25.09970474,26.25442886,29.01727295,30.30938911,31.63134384,32.50540161,33.94411469,34.55754852,36.07637024,38.25518799,37.51419449,37.85845566,38.4736824,34.72563934,34.2550354,34.90328598
"Antigua and Barbuda",,,,,,,,,,,,69.06517029,68.59053802,67.58569336,67.78187561,67.90918732,67.72769165,67.97148895,68.19577789,68.79801941,68.97667694,69.69535828,69.2170105,69.28061676,69.78448486,70.00776672,69.89748383,69.71930695,69.81718445,70.27212524,70.32401276,71.88355255,72.97548676,74.55406952,75.23227692,76.71341705,77.51623535,77.52684021,78.34883118,78.46061707,78.0111084,78.32131195,78.78877258,79.49106598,80.39936066,81.08651733,81.72546387,81.94534302,81.96298981
Argentina,45.53100204,43.97058487,43.73387527,43.8145752,44.4294014,42.70925903,42.43416214,42.21341324,42.70227814,42.8070488,42.61414337,42.20732117,41.32495499,42.17313004,42.36702728,43.84051132,44.79371643,46.40506363,48.09814072,47.67729568,46.17991257,45.0776329,45.75386047,47.10170746,48.16099167,49.48229599,49.78158188,52.41717911,53.05738068,54.71237946,56.35523224,59.10174179,57.68995667,58.35287857,60.85599518,62.34730148,63.74047852,68.21331787,69.40918732,69.53662872,69.40389252,70.32764435,70.20870209,71.49339294,71.29225922,71.66482544,71.78330994,72.53569031,72.68108368
Armenia,,,,,,,,,,,,,,,,,,,,,,41.63707733,41.42806244,43.59492493,44.6022644,47.80519485,49.36876678,49.70046234,48.52453232,50.6697731,50.24092865,52.43362427,50.53330231,51.35023499,54.90340042,56.72478104,58.21533203,61.63393021,62.00183105,63.01941299,65.3632431,66.2485733,65.88124084,66.45806885,66.50449371,66.37025452,65.67376709,65.7904129,65.97293854
Aruba,,,,,,,,,,,,,,,,,73.41014099,73.47608185,73.52068329,73.61700439,74.14903259,74.21871948,74.11210632,74.10263824,74.10191345,74.71259308,74.31505585,74.53794861,74.93067932,75.61300659,75.84770966,76.46022797,76.15171814,75.03944397,76.19928741,76.28911591,79.90975189,79.6584549,80.06827545,83.98631287,84.49524689,83.69437408,86.95417023,85.32025909,85.10378265,85.20237732,85.07685852,85.09129333,85.16829681
Australia,65.62326813,66.71257782,66.94517517,67.36642456,67.63056946,67.10214233,67.0745697,67.22072601,67.24288177,67.50108337,67.55451202,67.66210175,67.89465332,67.92175293,68.08282471,68.92954254,69.32848358,69.53379059,70.02577209,71.06807709,71.47750092,71.38385773,72.07292938,72.7148056,73.62527466,74.75862122,75.43143463,76.7227478,77.82847595,78.85405731,80.0904541,80.11813354,80.83586121,80.98218536,81.80895996,82.42660522,82.68437195,85.07966614,85.41442108,85.32806396,87.12546539,87.62618256,87.58607483,87.88327789,87.09616089,87.25268555,87.91477966,88.00775146,88.21851349
