Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Bahamas,36.717,37.077,37.732,38.671,39.865,41.314,43.023,44.99,47.2,49.668,52.38,55.327,58.466,61.742,65.095,68.452,71.82,75.172,78.394,81.328,83.887,86.013,87.741,89.27,90.837,92.643,94.726,97.055,99.545,102.081,104.579,107.026,109.45,111.836,114.165,116.45,118.639,120.753,122.84,124.957,127.162,129.506,131.949,134.364,136.561,138.411,139.829,140.937,141.958,143.264,145.096,147.542,150.514,153.846,157.311,160.706,164.007,167.225,170.376,173.428,176.387,179.245,181.974,184.561,187.025,189.349,191.536,193.585
Bahrain,62.115,62.223,63.512,65.601,68.214,71.138,74.206,77.33,80.488,83.69,86.962,90.319,93.683,96.943,99.918,102.536,104.744,106.687,108.731,111.351,114.923,119.423,124.807,131.354,139.37,149.003,160.516,173.641,187.252,199.838,210.36,218.279,224.031,228.601,233.478,239.714,247.704,257.064,267.169,277.088,286.169,294.454,302.322,309.883,317.318,324.897,332.61,340.858,350.777,363.87,381.224,402.692,428.001,457.881,493.193,534.143,582.042,635.711,689.914,737.593,774.053,796.305,806.676,812.284,823.302,846.759,885.455,936.281
Bangladesh,19784.5,20181.4,20565.6,20962.8,21391.8,21865.4,22389.5,22963.9,23582.5,24235.2,24911.9,25606.4,26321,27067.5,27862.8,28715.3,29638.9,30620.1,31607.3,32530.7,33344.4,34024.6,34597.6,35128.8,35711.6,36413.7,37256.8,38221.7,39284.2,40403.4,41548.7,42714.1,43907.6,45128.5,46378.7,47657.8,48964.8,50292.9,51629.7,52959.3,54271,55556.4,56818,58068.8,59327.8,60607.9,61909,63222.3,64540.1,65851.1,67144.7,68424.9,69687.1,70901.9,72031.4,73051.5,73946.8,74732.9,75454.7,76175.4,76941.1,77768.4,78645.1,79552.4,80459.1,81343,82198.9,83035.8
Barbados,96.999,99.371,101.238,102.564,103.398,103.781,103.809,103.627,103.394,103.284,103.459,104.009,104.917,106.049,107.208,108.244,109.117,109.873,110.588,111.35,112.247,113.307,114.486,115.672,116.747,117.624,118.257,118.695,119.006,119.299,119.648,120.075,120.567,121.103,121.678,122.266,122.873,123.508,124.143,124.755,125.317,125.824,126.266,126.679,127.08,127.494,127.921,128.36,128.811,129.23,129.632,130.016,130.369,130.723,131.102,131.533,132.016,132.546,133.099,133.64,134.147,134.615,135.049,135.457,135.819,136.173,136.497,136.794
Belarus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4793.5,4783.18,4769.46,4754.82,4740.41,4725.58,4708.98,4688.43,4662.62,4631.25,4595.73,4558.49,4522.84,4491.29,4464.44,4441.98,4424.28,4411.48,4403.46,4400.71,4402.77,4407.4,4411.61,4413.16,4411.15,4405.97
Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5034.82,5054.46,5078.87,5107.6,5139.66,5174.24,5211.46,5251.3,5292.39,5333.01,5371.96,5408.27,5442.23,5475.49,5510.44,5548.63,5590.81,5635.89
Belize,33.738,34.902,36.003,37.071,38.152,39.262,40.419,41.621,42.868,44.154,45.463,46.796,48.162,49.568,51.028,52.57,54.199,55.891,57.583,59.204,60.684,62.005,63.211,64.317,65.384,66.465,67.556,68.664,69.858,71.184,72.723,74.489,76.447,78.578,80.8,83.074,85.418,87.839,90.234,92.506,94.572,96.363,97.951,99.58,101.597,104.241,107.611,111.601,115.974,120.365,124.516,128.354,131.943,135.381,138.808,142.333,145.966,149.669,153.419,157.161,160.868,164.529,168.166,171.793,175.43,179.106,182.815,186.549
Benin,1050.73,1055.63,1061.64,1068.86,1077.35,1087.18,1098.38,1110.93,1124.85,1140.1,1156.65,1174.5,1193.68,1214.26,1236.33,1259.94,1285.19,1312.02,1340.31,1369.84,1400.5,1432.23,1465.18,1499.55,1535.63,1573.67,1613.8,1656.03,1700.36,1746.75,1795.18,1845.82,1898.84,1954.27,2012.14,2072.58,2135.32,2200.61,2269.54,2343.55,2423.54,2510.18,2602.82,2699.5,2797.46,2894.76,2990.57,3085.57,3181.24,3279.81,3382.86,3490.95,3603.45,3719.31,3836.99,3955.4,4074.23,4194.02,4315.62,4440.26,4568.83,4701.59,4838.31,4978.82,5122.84,5270.13,5420.68,5574.56
Bhutan,90.653,92.583,94.533,96.547,98.673,100.913,103.284,105.782,108.381,111.069,113.811,116.632,119.528,122.572,125.823,129.359,133.182,137.287,141.676,146.344,151.281,156.473,161.906,167.574,173.467,179.562,185.874,192.379,198.938,205.375,211.59,217.359,222.727,228.07,233.959,240.688,248.662,257.539,266.103,272.648,276.086,275.884,272.693,268.121,264.41,263.227,265.033,269.404,275.938,283.9,292.71,302.358,312.9,323.874,334.68,344.888,354.265,362.827,370.726,378.257,385.614,392.828,399.771,406.417,412.658,418.443,423.744,428.631
Bolivia,1523.89,1549.48,1576.23,1604.13,1633.14,1663.25,1694.46,1726.72,1760.03,1794.34,1829.64,1865.93,1903.23,1941.59,1981.06,2021.7,2063.53,2106.59,2150.89,2196.52,2243.5,2291.81,2341.47,2392.6,2445.36,2499.84,2556.07,2613.92,2673.2,2733.56,2794.76,2856.78,2919.56,2982.95,3046.69,3110.68,3174.77,3239.08,3303.94,3369.81,3437.04,3505.69,3575.68,3647.07,3719.85,3794.03,3869.64,3946.56,4024.47,4102.89,4181.46,4260.06,4338.69,4417.34,4496.07,4574.93,4653.87,4732.82,4811.87,4891.07,4970.47,5050.07,5129.86,5209.87,5290.14,5370.71,5451.58,5532.69
"Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2092.64,2013.41,1940.64,1885.95,1853.42,1839.65,1839.59,1844.99,1849.6,1852.35,1854.86,1856.64,1857.66,1857.79,1856.78,1854.03,1848.8,1840.25,1828.01,1811.42,1791.14,1769.63,1750.29,1735.5,1726.23,1721.71
Botswana,199.707,206.54,212.581,217.982,222.868,227.408,231.738,236.018,240.399,245.038,250.066,255.581,261.665,268.327,275.565,283.383,291.819,300.941,310.736,321.169,332.258,343.964,356.304,369.419,383.504,398.67,414.956,432.256,450.325,468.856,487.588,506.429,525.387,544.415,563.488,582.59,601.639,620.568,639.479,658.522,677.774,697.249,716.843,736.282,755.202,773.333,790.649,807.218,822.976,837.9,851.999,865.242,877.766,890.017,902.625,916.027,930.405,945.717,961.881,978.746,996.189,1014.2,1032.81,1051.96,1071.6,1091.64,1112.05,1132.77
Brazil,26776,27600.1,28448.2,29315.3,30198.8,31098,32014.6,32952.5,33917.2,34915.2,35952.1,37029.9,38145.6,39289.6,40448.8,41613.3,42780.9,43953.3,45129.5,46309.6,47494.6,48682.5,49874.6,51078.3,52303.5,53557.6,54840.9,56151.2,57488.7,58853.5,60243.6,61660,63098.2,64544.5,65980.4,67392.6,68776.1,70132.5,71463.6,72773.4,74065.8,75337.9,76589.5,77830.2,79073,80326.5,81594,82870.3,84144,85399.2,86623.2,87813.8,88972.1,90095.1,91179.7,92224.8,93226.9,94187.8,95117.2,96028.7,96931.9,97830.5,98721.3,99599,100455,101284,102083,102855
Brunei,24.705,26.262,27.825,29.41,31.053,32.756,34.535,36.38,38.27,40.212,42.184,44.162,46.182,48.267,50.476,52.832,55.357,58.044,60.875,63.799,66.825,69.9,73.036,76.286,79.713,83.347,87.229,91.301,95.427,99.408,103.12,106.485,109.566,112.495,115.45,118.581,121.896,125.366,128.969,132.681,136.464,140.361,144.348,148.283,151.998,155.369,158.318,160.91,163.345,165.889,168.754,172.014,175.591,179.328,182.99,186.402,189.536,192.426,195.174,197.884,200.662,203.519,206.423,209.35,212.252,215.1,217.896,220.638
Bulgaria,3624.01,3651.7,3680.9,3711.17,3742.11,3773.5,3805.24,3837.33,3869.89,3903.1,3937.1,3971.87,4007.14,4042.36,4076.78,4109.86,4141.29,4171.11,4199.44,4226.57,4252.69,4277.81,4301.74,4324.15,4344.59,4362.76,4378.28,4391.21,4402.3,4412.53,4422.53,4432.43,4441.55,4448.69,4452.17,4450.68,4444.31,4433.11,4415.8,4390.83,4357.4,4314.84,4264.31,4209.15,4153.9,4101.95,4054.58,4011.27,3971.48,3933.92,3897.67,3862.82,3829.83,3798.42,3768.25,3739.04,3710.61,3682.93,3656.05,3630.11,3605.15,3581.17,3557.99,3535.32,3512.78,3490.1,3467.14,3443.9
"Burkina Faso",2247.56,2260.18,2274.35,2290.56,2309.08,2329.98,2353.08,2378.02,2404.24,2431.09,2457.98,2484.68,2511.38,2538.87,2568.31,2600.48,2635.74,2673.84,2714.31,2756.4,2799.62,2843.98,2889.86,2937.43,2986.98,3038.85,3093.04,3149.8,3210.04,3274.87,3345.11,3421.19,3502.96,3589.84,3680.94,3775.65,3873.86,3975.82,4081.65,4191.54,4305.69,4424.2,4547.1,4674.45,4806.27,4942.64,5083.68,5229.69,5381.02,5538.2,5701.66,5871.5,6047.91,6231.41,6422.64,6622,6829.73,7045.69,7269.41,7500.24,7737.62,7981.44,8231.71,8488.18,8750.6,9018.77,9292.56,9571.93
Burundi,1105.63,1130.85,1153.12,1174.12,1195.13,1217.05,1240.37,1265.17,1291.19,1317.94,1344.89,1371.79,1398.93,1427.18,1457.76,1491.32,1528.77,1569.4,1610.35,1647.76,1679.05,1703.02,1721.14,1736.96,1755.52,1780.48,1813.15,1852.55,1897.46,1945.72,1995.77,2046.95,2099.81,2155.41,2215.31,2280.33,2351.04,2426.21,2502.66,2576.11,2643.52,2704.36,2759.7,2810.09,2856.71,2900.89,2942.27,2981.94,3024.54,3076.04,3140.7,3220.37,3313.96,3419.2,3532.39,3650.63,3773.72,3902.14,4034.47,4169.1,4304.97,4441.01,4577.64,4716.99,4862.16,5015.27,5177.07,5346.54
"Cape Verde",83.98,88.385,91.284,92.997,93.799,93.99,93.831,93.6,93.558,93.946,94.959,96.683,99.165,102.27,105.838,109.689,113.88,118.347,122.66,126.254,128.733,129.924,129.996,129.363,128.619,128.222,128.283,128.714,129.587,130.918,132.721,135.082,138.006,141.264,144.548,147.649,150.447,153.034,155.651,158.642,162.249,166.552,171.431,176.666,181.949,187.042,191.86,196.472,200.933,205.37,209.88,214.465,219.071,223.62,227.997,232.139,235.998,239.629,243.061,246.363,249.595,252.762,255.863,258.956,262.108,265.363,268.758,272.265
Cambodia,2216.26,2268.67,2327.72,2390.62,2455.32,2520.52,2585.64,2650.84,2716.88,2784.95,2856.08,2930.54,3007.31,3083.84,3156.7,3223.49,3281.03,3329.65,3374.58,3423.39,3480.25,3552.15,3634.68,3707.33,3742.04,3721.24,3634.15,3493.87,3335.67,3208.8,3148.21,3167.37,3254.8,3390.03,3541.11,3684.62,3814.5,3937.88,4059.83,4189.66,4333.59,4491.74,4659.37,4832.27,5004.69,5172.11,5333.41,5488.81,5636.82,5776.14,5906.07,6025.74,6135.77,6239.03,6339.54,6440.47,6542.65,6645.93,6751.21,6859.19,6970.35,7085.26,7203.83,7324.93,7446.95,7568.58,7689.44,7809.58
Cameroon,2110.83,2148.68,2187.23,2226.62,2267.05,2308.7,2351.82,2396.66,2443.51,2492.66,2544.37,2598.85,2656.21,2716.47,2779.55,2845.43,2914.28,2986.23,3061.35,3139.67,3221.3,3306.32,3394.94,3487.46,3584.23,3685.59,3791.62,3902.44,4018.33,4139.65,4266.59,4399.13,4537.16,4680.66,4829.56,4983.72,5143.11,5307.36,5475.45,5646.04,5818.12,5991.58,6166.53,6342.54,6519.19,6696.37,6873.89,7052.39,7233.67,7420.13,7613.61,7814.74,8023.5,8240.25,8465.23,8698.51,8940.45,9191.01,9449.4,9714.51,9985.48,10262,10544.1,10831.8,11125.2,11424.1,11728.5,12038.3
Canada,6965.25,7151.02,7344.43,7546.62,7757.58,7976.12,8199.73,8424.79,8646.7,8860.37,9061.43,9247.56,9419.7,9582.5,9742.92,9906.06,10072.9,10241.8,10412.6,10584.4,10756.4,10929.2,11102.6,11273,11435.9,11588.2,11728.9,11859.8,11983.2,12102.4,12220.5,12337.3,12453.3,12573.5,12703.9,12848.6,13010,13186,13370.4,13554.7,13732.5,13902,14064.8,14221.2,14372.7,14520.5,14664.5,14804.8,14943.3,15082.7,15225.1,15370.7,15519.7,15674.1,15835.9,16006.4,16186.8,16375.8,16569.7,16763.1,16952.3,17135.7,17314.1,17488.5,17660.8,17832.3,18003,18172.1
"Central African Republic",653.987,660.261,666.763,673.623,680.958,688.867,697.426,706.714,716.778,727.656,739.36,751.923,765.321,779.553,794.607,810.434,827.129,844.656,862.678,880.77,898.651,916.211,933.682,951.538,970.464,991.004,1013.13,1036.77,1062.27,1089.99,1120.13,1153.08,1188.51,1225.01,1260.7,1294.24,1324.96,1353.44,1381.28,1410.85,1443.78,1480.58,1520.58,1562.74,1605.46,1647.59,1688.78,1729.26,1769.09,1808.55,1847.76,1886.44,1924.31,1961.52,1998.36,2034.9,2071.82,2108.77,2143.41,2172.66,2194.63,2208.26,2215.2,2219.61,2227.22,2242.28,2266.18,2298.02
Chad,1235.02,1253.3,1273.41,1294.85,1317.25,1340.37,1364.1,1388.45,1413.56,1439.61,1466.81,1495.26,1524.88,1555.39,1586.38,1617.63,1648.86,1680.3,1712.82,1747.64,1785.53,1827.06,1871.81,1918.36,1964.72,2009.54,2052.53,2094.43,2136.39,2180.04,2226.73,2276.69,2330,2387.68,2450.88,2520.41,2596.98,2680.39,2769.39,2862.08,2957.19,3054.43,3154.48,3258.23,3366.95,3481.69,3602.32,3728.81,3862.31,4004.26,4155.47,4316.79,4487.43,4664.67,4844.76,5025.05,5204.33,5383.49,5564.69,5751.11,5945.02,6147.11,6356.43,6571.56,6790.3,7011.17,7233.68,7458.38
"Channel Islands",49.082,49.49,49.869,50.223,50.569,50.924,51.28,51.657,52.057,52.491,52.96,53.464,54.012,54.59,55.194,55.814,56.455,57.091,57.737,58.369,58.984,59.575,60.159,60.68,61.122,61.449,61.636,61.707,61.754,61.857,62.086,62.488,63.008,63.645,64.326,65.028,65.745,66.479,67.202,67.847,68.4,68.822,69.145,69.406,69.674,70.009,70.426,70.896,71.426,71.998,72.588,73.2,73.835,74.487,75.154,75.818,76.494,77.165,77.821,78.442,79.009,79.519,79.977,80.389,80.793,81.187,81.59,81.997
Chile,3050.46,3119.04,3188.18,3258.3,3329.78,3402.89,3477.82,3554.69,3633.57,3714.44,3797.23,3881.89,3968.34,4056.5,4146.32,4237.6,4330.36,4424.29,4518.46,4611.7,4703.15,4792.55,4880.08,4965.91,5050.36,5133.76,5216.2,5297.87,5379.51,5462.06,5546.24,5632.22,5720.1,5810.52,5904.23,6001.65,6103.04,6208,6315.48,6424.02,6532.46,6640.4,6747.79,6854.15,6959.03,7062.09,7163.06,7261.83,7358.47,7453.15,7546.05,7637.06,7726.2,7813.92,7900.8,7987.25,8073.48,8159.35,8244.47,8328.27,8410.31,8490.47,8568.89,8645.81,8721.6,8796.51,8870.62,8943.76
"Hong Kong",1014.2,1058.93,1108.55,1162.38,1219.62,1279.35,1340.51,1401.92,1462.35,1520.5,1575.34,1626.16,1672.93,1716.26,1757.2,1796.61,1835.27,1873.22,1909.73,1943.7,1974.78,2001.43,2025.08,2051.67,2089.24,2142.89,2215.74,2304.53,2400.15,2489.77,2564.27,2620.21,2660.57,2690.44,2717.84,2748.56,2784.16,2822.72,2862.47,2900.49,2934.79,2964.4,2990.52,3015.8,3043.98,3077.39,3117.62,3162.92,3208.38,3247.12,3274.39,3288.37,3291.09,3286.38,3279.91,3275.95,3275.72,3278.28,3283.22,3289.44,3296.19,3303.48,3311.94,3322,3334.25,3349.04,3366.67,3386.77
Macau,100.348,101.308,100.779,99.024,96.363,93.124,89.689,86.487,83.941,82.483,82.462,84.053,87.205,91.577,96.66,102.023,107.651,113.495,119.006,123.536,126.628,128.09,128.077,127.01,125.498,124.034,122.704,121.49,120.739,120.829,122.025,124.459,128.057,132.58,137.648,142.95,148.455,154.151,159.796,165.109,169.898,174.044,177.609,180.765,183.801,186.935,190.216,193.612,197.179,200.97,205.004,209.343,213.97,218.867,223.974,229.249,234.651,240.181,245.86,251.695,257.686,263.841,270.112,276.372,282.458,288.256,293.698,298.823
China,287740,295415,301659,306924,311588,315957,320258,324646,329211,333989,339003,344304,350009,356316,363460,371580,380756,390870,401611,412542,423324,433877,444211,454188,463670,472575,480838,488510,495771,502885,510066,517294,524576,532166,540384,549415,559398,570164,581216,591861,601589,610239,617924,624748,630917,636599,641792,646477,650795,654924,659001,663094,667208,671339,675458,679544,683601,687650,691705,695782,699882,704010,708137,712194,716092,719760,723170,726320
Taiwan,3929.16,4064.19,4196.31,4328.76,4464.32,4605.34,4753.69,4910.76,5077.51,5254.45,5441.69,5638.99,5845.74,6061.04,6283.63,6511.75,6746.49,6985.81,7221.16,7441.5,7639.39,7810.31,7957.62,8091.63,8227.25,8375.05,8538.48,8713.68,8894.97,9073.54,9242.85,9401.48,9551.23,9692.63,9827.04,9955.48,10077.6,10192.9,10301.6,10404.2,10501.2,10593.4,10680.8,10762,10835.3,10899.7,10954,10999.6,11041.8,11087.3,11140.9,11205,11277.4,11352.6,11422.3,11480.6,11525.8,11559.9,11586,11608.7,11631.4,11654.9,11678.3,11701.6,11724.6,11746.8,11768.7,11790.4
Colombia,6120.94,6300.33,6482.27,6668.66,6861.05,7060.67,7268.38,7484.73,7709.91,7943.87,8186.34,8437.07,8695.78,8962.37,9236.66,9518.1,9807.31,10103.1,10400.7,10694.2,10979.4,11254.2,11520.5,11783,12048.5,12322.3,12605.4,12896.5,13195.2,13500.4,13811,14127.1,14448.5,14773.3,15099.3,15424.4,15747.9,16069.4,16388.8,16706,17020.8,17333,17642.2,17948,18249.8,18547.5,18840.4,19128.8,19413.9,19697.6,19980.9,20264.4,20547.2,20828,21104.7,21376,21641.2,21900.5,22153.6,22400.4,22640.9,22874.7,23101.7,23322,23535.9,23743.5,23945,24140.1
Comoros,79.257,81.111,82.805,84.407,85.955,87.482,88.996,90.512,92.036,93.561,95.076,96.592,98.127,99.723,101.432,103.275,105.32,107.55,109.908,112.302,114.68,116.989,119.292,121.795,124.754,128.36,132.709,137.707,143.096,148.542,153.77,158.706,163.428,168.061,172.816,177.83,183.114,188.642,194.387,200.314,206.386,212.622,219.008,225.521,232.133,238.801,245.529,252.307,259.139,265.986,272.853,279.726,286.626,293.594,300.706,308.012,315.525,323.238,331.157,339.284,347.627,356.188,364.948,373.893,382.951,392.089,401.277,410.533
"Congo (Brazzaville)",408.808,417.322,426.303,435.731,445.581,455.874,466.601,477.811,489.522,501.781,514.639,528.116,542.23,556.972,572.32,588.274,604.795,621.921,639.797,658.584,678.412,699.342,721.314,744.128,767.499,791.232,815.246,839.597,864.452,890.032,916.504,943.947,972.28,1001.35,1030.88,1060.75,1090.92,1121.49,1152.59,1184.4,1217.1,1250.71,1285.28,1320.95,1357.95,1396.36,1436.44,1478.24,1521.45,1565.64,1610.58,1655.86,1701.8,1749.73,1801.47,1858.18,1920.58,1987.86,2057.8,2127.24,2193.99,2257.19,2317.63,2376.72,2436.63,2498.95,2564.08,2631.57
"Costa Rica",489.514,502.924,517.9,534.204,551.679,570.213,589.723,610.218,631.719,654.279,677.929,702.649,728.282,754.563,781.117,807.68,834.196,860.664,886.908,912.769,938.157,962.99,987.379,1011.76,1036.69,1062.61,1089.65,1117.75,1146.93,1177.16,1208.39,1240.67,1274.04,1308.25,1343.02,1378.13,1413.41,1448.96,1485.06,1522.14,1560.47,1600.02,1640.59,1681.95,1723.82,1765.94,1808.3,1850.7,1892.43,1932.54,1970.39,2005.63,2038.48,2069.53,2099.76,2129.86,2160.02,2190.04,2219.73,2248.74,2276.83,2303.97,2330.28,2355.88,2380.93,2405.54,2429.77,2453.56
"Ivory Coast",1333.14,1366.1,1405.04,1447.88,1493.19,1540.19,1588.78,1639.54,1693.56,1752.36,1817.33,1889.21,1967.64,2050.95,2136.72,2223.45,2310.34,2398.65,2491.43,2592.88,2706,2831.84,2969.43,3117.19,3272.65,3433.89,3600.32,3772.23,3949.57,4132.54,4321.09,4515.25,4714.41,4917.12,5121.56,5326.49,5530.75,5734.74,5940.61,6151.53,6369.49,6594.64,6825.34,7059.47,7294.13,7526.74,7757.9,7987.02,8209.19,8418.1,8609.93,8782.63,8939.31,9087.78,9238.94,9401.11,9576.85,9765.25,9966.97,10181.7,10409,10650,10905.1,11171.9,11447.2,11728.5,12015,12307.1
