Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,18.39337082,18.34747449,17.74260331,18.12493769,19.55205636,20.59303382,20.4907975,19.55937243,18.47114601,17.67211696,16.91197221,16.19683454,15.12072722,15.62199362,15.35825098,14.49333767,13.70345391,12.96146948,12.14035461,11.36760101,11.0045551,10.53283262,10.04765691,9.872692273,9.607039125,9.351339738,9.199179065,9.015671806
Albania,5.889517773,6.031613603,5.652795177,5.010286385,4.323084802,3.883530504,3.649608456,3.491563095,3.464782766,3.435285734,3.619106446,4.032211977,4.340013394,4.631238112,4.668065889,4.423322334,4.303298367,4.30598559,4.333878085,4.134622349,4.256091687,4.214540434,4.165309003,4.133162983,4.128446136,4.067142498,4.004087406,3.951369821
Algeria,7.680981048,7.318061581,7.054930143,6.848488703,6.887561224,6.693821962,6.528647591,6.487677413,6.292579284,6.214274925,6.067450196,5.882164235,5.686249014,5.313023681,5.147438447,4.961355069,4.774272898,4.605528389,4.434688656,4.27278857,4.11455234,3.986683384,3.8329775,3.76998681,3.713530841,3.597270151,3.420437433,3.261135781
"American Samoa",2.974574285,2.902898553,2.834365828,2.760462052,2.704706402,2.642871787,2.584959686,2.517612839,2.480406663,2.368715604,2.346339673,2.382385752,2.50628245,2.624781781,2.677957774,2.741195176,2.777958999,2.762293362,2.695509883,2.652767912,2.61125816,2.583117189,2.556739912,2.522316846,2.518446209,2.454955887,2.475523015,2.479895141
Andorra,2.401896562,2.3342307,2.295657222,2.192256931,2.136652225,2.062869364,1.97762235,1.834480694,1.741916731,1.650434897,1.584066203,1.517025941,1.454294626,1.387657795,1.334118255,1.280675776,1.234769612,1.204801344,1.178692593,1.164710191,1.140226391,1.109941432,1.09194906,1.077532288,1.082405184,1.057040426,1.053255919,1.047466993
Angola,30.72177112,30.54219661,30.26515319,30.31282294,30.31155355,29.5361734,28.0602712,27.11035147,27.92591568,26.71465135,25.90737206,25.11086247,24.19022787,23.33036744,23.85592159,22.56184758,21.40707108,20.14247696,18.82462712,17.26375226,16.22188956,14.99160735,14.05015299,13.05390769,11.93204374,11.37062106,10.51226633,9.903596817
"Antigua and Barbuda",2.045010575,1.999753522,1.971415573,1.943849507,1.91651991,1.880711175,1.832637706,1.805749696,1.714610561,1.670599879,1.603874888,1.549337338,1.508445533,1.44997897,1.419354236,1.408818925,1.367648981,1.337962336,1.328727212,1.312628541,1.316576027,1.326015254,1.382549127,1.386969994,1.330114311,1.308709044,1.303285022,1.293251008
Argentina,4.778373767,4.779018752,4.898948371,4.892284156,4.897582778,4.856239599,4.997903188,5.116452273,5.208111202,5.241068483,5.043365595,4.981487144,5.085846852,5.076555696,4.875161236,4.814385011,4.798941629,4.841137291,4.605710402,4.400793618,4.181786324,4.11795165,4.035967958,3.956185866,3.778140134,3.709179698,3.679722914,3.615347796
Armenia,6.171137692,6.163364102,6.063159091,5.508397197,4.898362268,4.620157477,4.412953292,4.113636138,3.857409296,3.577833175,3.54636694,3.497461083,3.4065459,3.332068717,3.118403467,3.002927477,2.841028236,2.826037013,2.748044296,2.719280587,2.68892437,2.701664706,2.739161121,2.720357279,2.768696896,3.018365049,2.986078208,2.880306189
Australia,3.068618981,2.777371734,2.673412039,2.487991422,2.482489158,2.425209837,2.35403374,2.281255363,2.265814159,2.204899755,2.102923762,1.982758089,1.879021986,1.78184878,1.684855411,1.608030416,1.56636092,1.550398309,1.526137998,1.500011659,1.459398911,1.419758449,1.362782426,1.322225549,1.32384488,1.328855484,1.32041698,1.327503231
