Country,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Mexico,0.0105388,0.0137,0.017,0.0202,0.0234,0.0266,0.0298,0.032992937,0.278956523,0.16454175,0.182329924,0.015802259,0.09024286,0.01430655
Mali,0.000185253,6.00E-05,6.14E-06,0.000264688,3.23E-05,0.000184109,0.00010188,6.54E-05,4.03E-05,1.78E-05,0.000147839,0.000311534,0.00158327,0.000708444
"Burma (Myanmar)",0.021104545,0.031882906,0.018475438,0.01220709,0.003462309,0.004591258,0.006517526,0.007878266,0.017406535,0.015647354,0.011373957,0.00871488,0.009915867,0.013537352
Mozambique,0.010022201,0.012986352,0.008561567,0.012454924,0.013238188,0.024576092,0.020876663,0.02735551,0.021221025,0.014906532,0.015117803,0.015072236,0.015882545,0.016888673
Mauritania,3.36E-05,0,1.37E-06,7.18E-08,7.18E-08,,,,,,,,,
Martinique,,,,,0.000205295,9.03E-05,0.000141242,3.33E-05,,,,,,
Malawi,0.000173175,0.000326568,0.000221574,0.000152295,0.000904977,0.000148295,0.000244803,0.000109673,0.000122584,8.13E-05,0.000352397,0.000301276,0.000543217,0.001588995
Malaysia,0.014216632,0.01323902,0.008393616,0.01425866,0.013206065,0.015570614,0.013633976,0.01042112,0.007225639,0.00334451,0.004133237,0.009384115,0.01311858,0.021723298
Namibia,0.000627498,0.00018734,0.000406248,0.000145999,0.000157187,4.86E-05,0.000204207,8.77E-05,0.000239184,7.10E-05,0.000151539,8.44E-05,9.70E-06,1.46E-05
Niger,4.44E-07,1.13E-06,1.03E-06,6.72E-07,0,1.65E-08,7.59E-08,0,1.61E-08,7.96E-09,0,5.36E-08,,
Nigeria,0.024340395,0.00517517,0.002651085,0.003055601,0.002346117,0.031133273,0.036749805,0.034790039,0.032755837,0.001908007,0.009947648,0.035703925,0.031490407,0.034580432
Nicaragua,0.0065055,0.004621927,0.003419409,0.012818354,0.026115577,0.026547591,0.039631863,0.037106908,0.051197163,0.040764291,0.026967027,0.005685016,0.005405759,0.009391958
Nepal,0.001460561,0.002040782,0.002207505,0.002413436,0.002719963,0.002953553,0.002693242,0.001934854,0.001768723,0.001290682,0.001035698,0.00125374,0.000484966,0.000652121
Panama,,,,,,,0.00069337,0.000749398,0.000967153,0.000637133,0.001464741,0.002982997,0.004144893,0.006422366
Peru,0.081075275,0.075587955,0.04220533,0.048443354,0.057748827,0.040370471,0.049825123,0.062519805,0.101916963,0.084453924,0.06114926,0.043946226,0.015161956,0.013824946
Philippines,0.004151432,0.001151491,0.001546889,0.001635889,0.001820513,0.001539787,0.002764256,0.001998287,0.001581776,0.000722873,0.000213094,0.001796371,0.002926756,0.006694945
"Papua New Guinea",0.009683221,0.014952216,0.009381876,0.014902368,0.009666598,0.008359116,0.007375631,0.009748081,0.004805811,0.002200694,0.002725378,0.008480552,0.011903498,0.020381287
Paraguay,,,0.064538533,0.188844667,0.193051986,0.106365789,0.149432451,0.081542549,0.009816682,0.010048805,0.008020991,0.011076249,0.011875535,0.017298815
Reunion,,,,,0.000215183,0.000533333,0.0004,0.0002,2.71E-05,3.21E-05,0.0002,3.33E-05,,
Rwanda,,,,,,,,,,,,,,0.000163516
Senegal,3.83E-05,0.000104592,0.0001,0.0001,0,1.40E-06,3.20E-06,5.33E-06,9.19E-05,6.27E-05,2.57E-05,4.02E-05,0.000293736,0.000281148
"Solomon Islands",0.000310853,0.000333333,0.000237369,,,,,,,,,,,
"Sierra Leone",0.00010783,7.39E-05,5.21E-05,3.07E-05,0.000961386,0.001116016,0.00098223,0.000195198,0.0002431,0.000397215,0.000421354,0.000369549,0.000448807,0.000603647
"El Salvador",0.004340492,0.00246303,0.005190284,0.003952015,0.000477279,0.000517833,7.87E-05,9.59E-05,0.000303793,5.47E-05,3.43E-05,2.23E-05,2.22E-05,1.70E-05
Somalia,0.000261092,7.71E-05,5.78E-05,0.000283978,0.00040221,0.000148587,0.000359496,0.000277804,0.000354087,0.000162087,0.000217502,5.44E-05,5.86E-05,0.000157748
Suriname,,,,,,0.000365425,0.0003,0.0002,0.0002,0.0001,1.08E-05,0.000127527,0.000567579,8.39E-05
Swaziland,0.002605664,0.002689763,0.001879351,0.00120774,0.000507785,0.000581214,0.00088148,0.000891218,0.000869503,0.000482838,0.00033959,0.000268094,0.000284242,0.000305674
Chad,0.000849657,0.005002274,9.48E-05,0.000300485,0.00026772,0.007844652,0.00257807,0.00496262,0.000545947,8.54E-05,0.000404993,0.006659743,0.008672269,0.007105538
Togo,0.003146662,0.002366178,0.002408871,0.002242311,0.000262408,3.44E-05,8.92E-05,6.23E-05,0.00070071,2.20E-05,7.54E-05,9.02E-05,0.002272143,0.002643893
Thailand,0.005873839,0.010654878,0.010480702,0.007675039,0.003825104,0.003153711,0.001433168,0.000891148,0.002202805,0.002514581,0.001875329,0.00319783,0.006816331,0.020221698
"Timor Leste",1.90E-05,4.19E-05,1.66E-05,3.76E-05,0.000131562,0.000112356,0.000113448,8.13E-05,6.29E-05,1.10E-05,3.14E-06,8.45E-05,0.00017985,0.000351201
"Trinidad and Tobago",0.000576206,0.000523836,0.000552418,0.00033941,0.000370118,0.000275175,0.000205549,0.000144669,0.000132824,0.000117862,0.000131918,0.000139098,0.000156885,0.000144248
Tanzania,0.015998128,0.00814154,0.007855698,0.006050508,0.012410428,0.005101304,0.006365203,0.008318163,0.008882072,0.003904968,0.003161925,0.005754106,0.015999639,0.021903187
Uganda,0.00102228,0.000359448,0.00054049,0.003468063,0.007832022,0.006989453,0.008924841,0.006696369,0.002690757,0.00037041,0.000913049,0.001794672,0.00234542,0.003846781
Venezuela,0.014449596,0.023434673,0.02579641,0.017653265,0.007710497,0.006086596,0.018109969,0.016355329,0.017342486,0.019004116,0.016977225,0.020408194,0.019095498,0.027712735
Vietnam,0.001173691,0.002977028,0.002024416,0.00300252,0.003837268,0.002906148,0.002556171,0.001682105,0.002789594,0.004490594,0.005408198,0.006245747,0.007181647,0.009123746
Yemen,,,1.49E-07,0,0,0,0,0,0,2.55E-09,,,,
Zambia,0.030697271,0.034286071,0.009869812,0.006854082,0.010551008,0.004684727,0.003855157,0.005028887,0.005137686,0.004406758,0.002593277,0.003178407,0.00305731,0.003262869
Zimbabwe,0.010706009,0.010114228,0.006936733,0.004539897,0.006076803,0.005762467,0.013655037,0.008016657,0.012157197,0.007505775,0.007045313,0.007306819,0.00588987,0.003793092
