Country,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
"Hong Kong",,,,,,,,,,,,13.75,16.53,17.93,18.12,19.11,14.74,16.26,17.5,15.21,17,15.94,15.13,13.42,15.86,14.93,14.71,14.575,14.44,12.82,11.33,11.35,11.18,11.32,11.05,10.765,10.48,10.45,10.11,8.53,8.35,7.48,8.47,8.34,6.83,6.61,6.65,6.82,6.31,6,6.28,5.74,5.01,5.06,5.3,4.71,5,4.5,4.2
Hungary,,,,,,,,,,,,,,,,0.04,0.16,0.07,0.07,0.12,0.08,0.03,0.09,0.05,0.33,0.37,0.56,0.44,0.41,0.35,0.5,0.44,0.7,0.61,0.48,0.43,0.52,0.78,0.62,0.63,0.36,0.77,0.57,0.6,0.61,0.55,0.78,0.57,0.64,0.41,0.38,0.38,0.47,0.6,0.56,0.37,0.4,0.5,0.4
Iceland,,,,,,,,,,,,,,,,,0.54,1.0433,1.5467,2.05,1.895,1.74,1.08,0.42,1,0.7,0.4,0.49,0.69,0.89,1.13,1.54,1,0.46,0.5038,0.5475,0.5913,0.635,0.6788,0.7225,0.7663,0.81,0.52,0.41,0.3,0.64,0.56,0.55,0.54,0.53,0.52,0.51,0.5,0.49,0.53,,,,
Ireland,0.12,0.16,0.09,0.22,0.15,0.33,0.06,0.06,0.095,0.13,0.25,0.15,0.17,0.2,0.14,0.15,0.39,0.14,0.06,0.16,0.11,0.19,0.38,0.43,0.1,0.2,0.31,0.36,0.16,0.36,0.38,0.31,0.33,0.22,0.23,0.12,0.33,0.05,0.48,0.1,0.42,0.14,0.11,0.25,0.28,0.28,0.26,0.2,0.23,0.04,0.13,0.25,0.24,0.31,0.3,0.29,,,
Israel,,,,,,,,,,,,,,,,,,,,,0.37,0.47,0.81,0.36,0.76,0.56,0.35,0.51,0.66,0.71,0.53,0.43,0.46,0.44,0.38,0.4,0.66,0.86,0.46,0.4,0.37,0.4,0.38,0.47,0.39,0.42,0.33,0.43,0.79,0.23,0.36,0.2,0.34,0.24,0.21,0.09,0.095,0.1,
Italy,,0.12,0.09,0.12,0.18,0.16,0.2,0.17,0.23,0.18,0.22,0.19,0.22,0.25,0.22,0.3,0.27,0.33,0.29,0.26,0.27,0.26,0.33,0.33,0.41,0.38,0.42,0.35,0.37,0.44,0.39,0.39,0.43,0.37,0.41,0.42,0.43,0.43,0.39,0.4,0.46,0.43,0.5,0.46,0.38,0.44,0.43,0.39,0.32,0.3133,0.3067,0.3,0.29,0.28,0.27,0.25,0.3,0.3,
Japan,0.06,0.05,0.02,0.06,0.08,0.11,0.09,0.11,0.08,0.09,0.06,0.11,0.1,0.13,0.13,0.11,0.18,0.17,0.15,0.18,0.17,0.2,0.2,0.21,0.21,0.25,0.23,0.19,0.25,0.25,0.25,0.26,0.24,0.26,0.25,0.22,0.27,0.26,0.26,0.27,0.26,0.31,0.25,0.28,0.26,0.25,0.24,0.22,0.26,0.21,0.22,0.21,0.19,0.21,0.17,0.18,0.2,0.2,0.2
Kuwait,,,,,,,,,,,,,,,,,,,,,,0.74,0.97,1.26,1.185,1.11,1.035,0.96,0.885,0.81,0.6,0.68,0.29,0.3,0.31,0.32,0.33,0.34,0.35,0.2,0.165,0.13,0.33,0.39,0.53,0.22,0.05,0.39,0.17,0.73,0.605,0.48,0.18,0.17,0.32,0.06,0.3,0.4,0.1
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.71,0.42,0.31,0.39,0.62,0.49,0.53,0.36,1.1,0.25,0.4,0.6,0.4
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.06,0.21,0.13,0.19,0.2,0.21,0.28,0.35,0.37,0.15,0.1,0.29,0.45,0.375,0.3,0.7,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.27,0.2,0.45,0.43,0.14,0.31,0.39,0.55,0.35,0.39,0.48,0.5,0.22,0.45,0.23,0.2,0.29,0.3,0.3,
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,0.34,0.46,1.21,0.41,1.05,0.68,0.34,0.52,0.502,0.484,0.466,0.448,0.43,0.39,0.3714,0.3529,0.3343,0.3157,0.2971,0.2786,0.26,0.245,0.23,0.2375,0.245,0.2525,0.26,0.2733,0.2867,0.3,0.13,,,,
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,0.4,0.47,0.18,0.36,0.26,0.47,0.28,0.4,0.35,0.13,0.3,0.08,0.38,0.43,0.8,0.45,0.26,0.16,0.22,,,
Malta,,,,,,,,,,,,,,,,,,,,,,,,3.85,2.74,2.75,1.82,0.49,2.9,1.25,4.64,4.33,2.5,2.39,1.97,1.59,2.15,2.01,2.97,0.76,3.12,3.38,1.21,1.33,4.06,1.54,0.85,0.74,1.01,1.22,0.33,2.08,0.9,0.85,0.8,0.92,1.1,0.8,
Mauritius,,,,,,,,,,,,,,,,0.33,0.3,0.27,0.2744,0.2789,0.2833,0.2878,0.2922,0.2967,0.3011,0.3056,0.31,0.61,0.16,0.225,0.29,0.31,0.33,0.15,0.395,0.64,0.32,0.71,0.45,0.23,0.335,0.44,0.22,0.5,0.14,0.63,0.67,0.36,0.25,0.14,0.3,0.57,0.13,0.315,0.5,0.19,0.2,0.1,0.4
Mexico,,,,,,,,,,,,0.02,0.01,0.0175,0.025,0.0325,0.04,0.07,0.02,0.04,0.0421,0.0442,0.0463,0.0483,0.0504,0.0525,0.0546,0.0567,0.0588,0.0608,0.0629,0.065,0.0671,0.0692,0.0713,0.0733,0.0754,0.0775,0.0796,0.0817,0.0838,0.0858,0.0879,0.09,0.08,0.08,0.08,0.06,0.08,0.07,0.07,0.08,0.09,0.08,0.09,0.09,0.1,0.1,
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46,1.01,1.26,1.58,0.94,0.86,1.33,0.86,1.28,0.92,0.65,1.12,1.11,1.05,0.98,0.9,1,0.5
Netherlands,0.13,0.14,0.05,0.16,0.19,0.11,0.09,0.11,0.2,0.12,0.13,0.26,0.18,0.15,0.13,0.26,0.28,0.21,0.21,0.26,0.42,0.28,0.35,0.22,0.29,0.2,0.24,0.26,0.32,0.24,0.3,0.29,0.3,0.39,0.28,0.24,0.28,0.24,0.21,0.24,0.25,0.26,0.3,0.25,0.2,0.15,0.25,0.15,0.15,0.21,0.13,0.2,0.1,0.15,0.18,0.14,0.2,0.2,0.2
"New Zealand",0.24,0.35,0.44,0.27,0.16,0.36,0.17,0.09,0.33,0.37,0.22,0.07,0.105,0.14,0.05,0.27,0.48,0.06,0.26,0.52,0.19,0.26,0.19,0.11,0.29,0.23,0.56,0.7,0.31,0.49,0.43,0.45,0.64,0.4,0.32,0.6,0.64,0.32,0.31,0.48,0.26,0.7,0.35,0.24,0.36,0.36,0.37,0.26,0.39,0.28,0.42,0.2,0.36,0.34,0.25,0.375,0.5,,
Nicaragua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.13,0.25,0.2,0.03,0.09,0.21,0.11,0.17,0.14,0.11,0.16,0.08,0.06,0.3,0.4,
"Northern Ireland",0.29,0.31,0.26,0.14,0.2,0.26,0.2667,0.2733,0.28,0.53,0.39,0.72,0.49,0.2,0.55,0.14,0.38,0.36,0.51,0.25,0.225,0.2,0.36,0.11,0.48,0.36,0.35,0.34,0.46,0.32,0.65,0.51,0.54,0.21,0.32,0.33,0.12,0.11,0.73,0.12,0.3,0.1,0.21,0.11,0.32,0.43,0.25,0.35,0.04,0.25,0.09,0.16,0.51,0.31,0.1,0.12,0.3,0.3,0.3
Norway,0.14,0.2,0.12,0.33,0.18,0.39,0.13,0.13,0.23,0.27,0.26,0.11,0.25,0.32,0.42,0.33,0.06,0.1125,0.165,0.2175,0.27,0.36,0.18,0.16,0.35,0.14,0.26,0.19,0.15,0.19,0.23,0.39,0.29,0.17,0.15,0.42,0.25,0.3,0.19,0.35,0.33,0.16,0.19,0.17,0.33,0.16,0.1,0.15,0.17,0.04,0.2,0.12,0.15,0.06,0.08,0.03,0.2,0.1,0.1
Panama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.26,0.09,0.26,0.06,0.4,0.3,0.29,0.24,0.29,0.66,0.07,0.085,0.1,0.2,
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.0725,0.065,0.0575,0.05,0.0467,0.0433,0.04,0.06,0.04,0.1,0.05,0.04,0.15,0.125,0.1,
Peru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.03,0.06,0.06,0.1,0.01,0.03,0.09,0.05,0.01,0.07,0.09,0.1,0.1,
Philippines,,,,,,,,,,,,,,0.43,0.4483,0.4667,0.485,0.5033,0.5217,0.54,0.5583,0.5767,0.595,0.6133,0.6317,0.65,0.6683,0.6867,0.705,0.7233,0.7417,0.76,0.7783,0.7967,0.815,0.8333,0.8517,0.87,0.97,1.28,1.1,1.12,1.17,1.25,1.4,1.42,1.47,1.46,1.41,1.502,1.594,1.686,1.778,1.87,,,,,
Poland,,,,,,,0.13,0.15,0.1,0.18,0.13,0.21,0.14,0.21,0.21,0.21,0.22,0.2243,0.2286,0.2329,0.2371,0.2414,0.2457,0.25,0.2543,0.2586,0.2629,0.2671,0.2714,0.2757,0.28,0.2843,0.2886,0.2929,0.2971,0.3014,0.3057,0.31,0.3143,0.3186,0.3229,0.3271,0.3314,0.3357,0.34,0.35,0.46,0.4,0.39,0.35,0.43,0.42,0.39,0.36,0.38,0.37,0.4,0.3,0.4
Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.32,0.42,0.44,0.59,0.51,0.41,0.5,0.49,0.44,0.63,0.45,0.39,0.52,0.62,0.51,0.56,0.72,0.42,0.38,0.4175,0.455,0.4925,0.53,0.56,0.42,0.49,0.4,0.7,0.5
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.84,0.94,0.85,1.04,1.05,0.78,0.79,0.86,0.91,0.66,0.75,0.7,0.9,
Scotland,0.48,0.17,0.22,0.33,0.28,0.14,0.37,0.35,0.45,0.31,0.36,0.22,0.34,0.25,0.58,0.37,0.31,0.18,0.28,0.16,0.42,0.45,0.15,0.22,0.48,0.44,0.31,0.37,0.46,0.27,0.44,0.53,0.42,0.36,0.32,0.34,0.27,0.33,0.26,0.29,0.33,0.1,0.31,0.49,0.07,0.19,0.2,0.17,0.34,0.11,0.09,0.21,0.28,0.36,0.26,0.23,0.2,0.15,0.1
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,0.19,0.2,0.29,0.28,0.22,0.26,0.3,0.27,0.43,0.12,0.41,0.21,0.3,0.4,0.3
Singapore,,,,,,,,,,,,7.62,7.09,11.72,10.24,8.83,11.64,8.43,10.21,13.11,11.2,12.39,11.64,11.33,11.87,11.025,10.18,9.56,10.71,13.2,10.26,9.39,10.36,7.41,9.2,10.85,8.86,9.54,7.2,7.83,9.67,8.75,7.7,6.32,6.57,6.95,6.53,5.53,5.03,4.89,4.81,4.48,5.74,4.67,3.7,4.05,4.6,4.3,4.6
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,0.59,0.46,0.62,0.72,0.53,0.75,0.49,0.54,0.71,0.46,0.59,0.51,0.27,0.45,0.38,0.64,0.44,0.47,,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.18,0.41,0.3967,0.3833,0.37,0.15,0.12,0.18,0.51,0.32,0.15,0.16,0.21,0.08,0.15,0.07,0.35,0.21,0.12,0.04,0.29,0.05,0.08,0.08,,,,
"South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,0.2,0.18,0.23,0.27,0.46,0.36,0.31,0.22,0.31,0.28,0.22,0.3,0.24,0.22,0.24,0.13,0.165,0.2,0.2,0.2
"South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.01,0.04,0.065,0.09,0.115,0.14,0.165,0.19,0.215,0.24,0.21,0.21,0.13,0.18,0.27,0.36,0.43,0.44,0.55,0.33,0.41,0.43,0.44,0.43,0.38,0.4,0.4,
Spain,0.01,0.01,0.02,0.03,0.02,0.07,0.01,0.03,0.01,0.01,0.02,0.03,0.03,0.07,0.05,0.04,0.05,0.06,0.01,0.01,0.03,0.01,0.04,0.03,0.04,0.04,0.04,0.03,0.17,0.44,0.53,0.54,0.6,0.63,0.69,0.67,0.73,0.67,0.64,0.7,0.58,0.59,0.6,0.63,0.61,0.6,0.54,0.49,0.48,0.55,0.49,0.43,0.46,0.43,0.42,0.41,0.4,0.4,0.4
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,0.66,0.64,0.63,0.95,0.38,0.57,0.59,0.99,1.0733,1.1567,1.24,0.835,0.43,1.14,0.92,0.7,,
Sweden,0.14,0.2,0.2,0.17,0.37,0.45,0.23,0.5,0.45,0.41,0.36,0.48,0.37,0.35,0.46,0.46,0.39,0.32,0.41,0.48,0.45,0.23,0.41,0.36,0.27,0.29,0.31,0.28,0.28,0.29,0.32,0.21,0.2,0.2,0.11,0.17,0.17,0.11,0.15,0.18,0.11,0.14,0.2,0.16,0.23,0.15,0.18,0.12,0.2,0.17,0.13,0.19,0.14,0.24,0.13,0.09,0.1,0.1,0.1
Switzerland,0.3,0.28,0.72,0.38,0.48,0.26,0.39,0.47,0.36,0.41,0.44,0.52,0.34,0.2,0.17,0.16,0.19,0.33,0.26,0.45,0.39,0.45,0.37,0.21,0.31,0.35,0.18,0.25,0.15,0.24,0.2,0.25,0.34,0.24,0.19,0.29,0.2,0.23,0.1,0.31,,,,,,,,,,,,,,,,,,,
Thailand,,,,,,,,,,,,,,,,,,,0.01,0.01,0.01,0.01,0.01,0.04,0.04,0.035,0.03,0.02,0.01,0.0133,0.0167,0.02,0.02,0.03,0.04,0.05,0.02,0.04,0.03,0.02,0.05,0.01,0.01,0.03,0.07,0.03,0.24,0.45,0.52,0.65,0.57,0.77,,,,,,,
"Trinidad and Tobago",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.36,0.46,0.4133,0.3667,0.32,0.32,0.32,0.3,0.41,,,,,
"United Kingdom",0.32,0.3167,0.3133,0.31,0.34,0.28,0.31,0.32,0.318,0.316,0.314,0.312,0.31,0.27,0.31,0.3,0.26,0.25,0.27,0.28,0.24,0.27,0.24,0.21,0.32,0.3,0.29,0.31,0.31,0.3,0.27,0.3,0.31,0.27,0.31,0.22,0.22,0.26,0.24,0.22,0.23,0.22,0.23,0.24,0.22,0.21,0.16,0.19,0.2,0.21,0.16,0.17,0.18,0.19,0.14,0.18,0.2,0.2,0.2
"United States",,,,,,0.34,0.37,0.35,0.39,0.36,0.36,0.32,0.37,0.3717,0.3733,0.375,0.3767,0.3783,0.38,0.3817,0.3833,0.385,0.3867,0.3883,0.39,0.31,0.35,0.34,0.37,0.35,0.31,0.3,0.31,0.33,0.31,0.29,0.31,0.32,0.3,0.28,0.29,0.29,0.27,0.28,0.24,0.25,0.23,0.21,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.22,,,
Uruguay,,,,,,,,,,,,0.52,0.93,0.9117,0.8933,0.875,0.8567,0.8383,0.82,0.8017,0.7833,0.765,0.7467,0.7283,0.71,0.6917,0.6733,0.655,0.6367,0.6183,0.6,0.5817,0.5633,0.545,0.5267,0.5083,0.49,0.4717,0.4533,0.435,0.4167,0.3983,0.38,0.54,0.25,0.38,0.21,0.335,0.46,0.61,0.6533,0.6967,0.74,0.56,0.49,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.12,,,,,,,,
Venezuela,,,0.1,0.15,0.18,0.17,0.09,0.1,0.02,0.05,0.27,0.1,0.15,0.1133,0.0767,0.04,0.13,0.09,0.04,0.06,0.08,0.1,0.21,0.08,0.085,0.09,0.0975,0.105,0.1125,0.12,0.1275,0.135,0.1425,0.15,0.1575,0.165,0.1725,0.18,0.1875,0.195,0.2025,0.21,0.13,0.23,0.15,0.13,0.24,0.2,0.18,0.18,0.13,0.22,0.19,0.21,0.17,,,,
