Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Finland,0.274583713,0.346164856,0.407830302,0.482017431,0.427145881,0.521477732,0.560660004,0.605676582,0.616427985,0.603576923,0.590398734,0.587731667,0.617241163,0.627213247,0.569704177,0.595031923,0.522778366,0.485006964,0.403639935,0.426923905,0.436714039,0.422870361,0.454550313,0.437440396,0.397087081,0.317228089,0.230787486,0.164222437,0.230645664,0.211900268
France,1.493123063,1.342650156,1.143711299,1.15678651,1.212790154,1.332436389,1.320838096,1.245629651,1.206083726,1.01539863,0.90506976,0.814912546,1.057073223,1.03669752,0.992416401,0.856581332,0.785145474,0.731581319,0.668222019,0.697187597,0.708646064,0.682731561,0.687431123,0.704786384,0.73259486,0.693391633,0.618275595,0.556194293,0.633872901,0.634074012
Gabon,0.249438752,0.256545436,0.231241883,0.23833369,0.219749459,0.224450439,0.181798771,0.171027246,0.158267346,0.183256841,0.091446748,0.061279548,0.038654651,0.07495266,0.161540727,0.303357201,0.485243362,0.473196592,0.298020218,0.240245417,0.272137312,0.361365659,0.412135772,0.530996395,0.637596542,0.654584142,0.526094933,0.364208241,0.788262205,0.887306736
Gambia,1.045764767,1.032750869,1.009171087,0.933829367,0.83402339,0.83135176,0.82922331,0.950635004,1.086818531,1.193576932,0.899004938,0.7252032,0.631467663,0.700296926,0.878745753,1.090978038,1.388615564,1.367305134,1.054448671,1.006228607,1.173004451,1.264076508,1.271949937,1.590538521,1.753976534,1.812460236,1.527531505,1.42379597,1.972974238,2.097668996
Georgia,1.285391442,1.08910309,0.957723594,0.919447472,0.87590767,0.773663326,0.657457992,0.643464165,0.679942234,0.74169244,0.819202735,0.808950523,1.025913107,1.147171617,1.282983325,1.230093406,1.339913813,1.433269628,1.465972453,1.429575564,1.297256712,1.382430669,1.415026239,1.469896207,1.383365002,1.360590496,1.48668674,1.490408329,1.517816143,1.542888958
Germany,1.070166759,1.127318791,1.106443607,1.266664868,1.263973985,1.246390874,1.160543132,1.063412353,1.104397054,1.02076788,0.996704816,0.927961434,1.232768712,1.249218582,1.211591196,1.049114086,1.036307494,1.077522504,0.988954183,1.025209351,0.999239789,1.005404887,1.022923706,1.054594666,1.152006058,1.200205583,1.175207621,1.035350819,1.085995298,1.075757451
Ghana,1.144459073,1.169108052,1.093812095,1.056972582,0.946043907,0.868370307,0.924251502,0.991525668,1.017147251,0.925992827,0.655007623,0.631722056,0.468561794,0.468487732,0.57967163,0.959699093,1.560209628,1.511141602,1.190594418,0.872459675,1.109274608,1.434349728,1.735732343,1.973047102,2.081250971,2.188246171,1.84958417,1.757971721,2.403473868,2.5619592
Greece,1.707188921,1.642930072,1.804323549,1.847710097,1.890769825,1.785041596,1.634178705,1.878795477,1.887033427,1.99429279,1.858225184,2.034563933,2.420543728,2.303278747,2.149063345,1.868911519,2.178790243,2.520059375,2.532151142,2.533967903,2.398581723,2.357483927,2.321798337,2.193400608,1.920721266,1.777314201,1.631263746,1.606918972,1.61833068,1.604053103
Greenland,3.120119038,2.985576791,3.069319947,3.76037348,4.286388198,4.711120828,4.520511779,4.41227376,3.7692855,3.213877778,2.896247052,3.121440754,3.790558344,3.996485881,3.362126922,3.250628896,2.83513197,2.882902391,2.911774697,3.279595348,3.292124633,3.138114793,3.118402153,3.122400299,2.9133403,2.264107848,1.848143887,1.401454597,1.856680378,1.731121391
Grenada,0.361325005,0.385911336,0.396908551,0.411757951,0.401605734,0.438617781,0.428840479,0.432236034,0.418797554,0.488260559,0.405204267,0.549812616,0.527697463,0.573891715,0.333168665,0.210734685,0.235452929,0.24483666,0.266434136,0.208055761,0.203685393,0.211706585,0.19251902,0.210920495,0.197000875,0.172871613,0.145977687,0.063153082,0.156260856,0.149397726
Guam,0.061327312,0.053023812,0.063448285,0.054602092,0.037688816,0.036194411,0.122943429,0.112496573,0.118957516,0.022399002,0.006924061,0.008594186,0.010035926,0.023760005,0.019697851,0.019325498,0.024110388,0.031163435,0.041521029,0.041337636,0.023019294,0.016163478,0.011126262,0.020638467,0.041250195,0.024989444,0.018331048,0.000361383,0.009336671,0.01148621
Guatemala,1.102234555,1.353416146,1.606815603,1.63639435,1.553488349,1.33539801,1.088411601,1.322443719,1.463491601,1.890640222,1.222804791,1.198436545,0.922503638,0.926134494,0.879235076,0.696838003,0.822581467,0.617246943,0.595985412,0.476916591,0.595795951,0.619906808,0.963168554,0.822722514,0.747994596,0.506496158,0.511286952,0.432399885,0.620236161,0.6264348
Guinea,1.114967091,1.195733003,1.108585359,1.06572408,0.919999744,0.850882276,0.947414219,1.141275745,1.35522211,1.276638194,0.828256725,0.722755567,0.5853448,0.735762895,0.886768988,1.367135759,1.882296706,1.900845073,1.440954398,1.119192874,1.326595153,1.619258864,1.832829238,2.061724407,2.13191349,2.107992555,1.895224669,1.845714051,2.367549316,2.462484452
"Guinea Bissau",1.21091688,1.2430852,1.213307611,1.120779115,1.030464219,0.956346056,1.023992867,1.167893348,1.357931593,1.314808169,0.86568745,0.686112287,0.587759027,0.721656202,0.956613742,1.461812914,2.064915719,2.074119574,1.495669181,1.221161051,1.370322631,1.612528198,1.633881131,1.959154976,2.138801538,2.249131738,1.929370654,1.786806852,2.317554818,2.43029287
Guyana,0.035784218,0.034586187,0.034871506,0.042569443,0.042669587,0.047217089,0.04655592,0.050450161,0.046945732,0.049601399,0.041478573,0.078885977,0.078248332,0.078025113,0.050424038,0.042845418,0.049879826,0.048126986,0.045526473,0.044495555,0.047289003,0.052377085,0.070159061,0.069508778,0.064106972,0.044459903,0.040631516,0.006252815,0.042623509,0.038909236
Haiti,2.501200501,2.561073634,2.674335804,2.561074206,2.647515979,2.872059117,2.878520661,2.767753561,2.668409355,2.894249052,2.661272866,3.281494669,3.392849567,3.717744948,2.610044022,2.002948373,2.004511706,2.062497459,2.045209771,1.712035514,1.851328675,2.173743939,2.376491895,2.252133639,1.846479424,1.638403295,1.568637465,1.496856905,1.736935389,1.704889618
Honduras,1.617835093,1.545960786,1.666758927,1.496657431,1.758142783,2.07825716,2.271967415,1.918967022,2.023979323,2.394612013,2.186784527,2.564829967,2.42692581,2.648204645,1.959542216,1.577139389,1.645507073,1.50656111,1.392377652,1.152440418,1.350217429,1.724934182,2.813546126,2.527971258,2.204354086,1.591374191,1.657198877,1.46413875,1.967453628,1.988296677
Hungary,3.207317505,3.360714767,3.241008048,3.521675357,3.170096519,3.166254626,2.792012719,2.707324356,2.587849406,2.5118261,2.078311351,2.041325778,2.313471442,2.451093756,2.372873057,2.156179452,2.387824985,2.515441964,2.654335171,2.459294419,2.409624807,2.334382478,2.616891035,2.571480362,2.481095554,2.190412,2.05222336,1.950764871,2.037109516,1.896123455
Iceland,0.382777705,0.403953862,0.508920747,0.482799525,0.474799363,0.476406736,0.422024306,0.415343292,0.384538629,0.441805418,0.51377415,0.578636673,0.655106908,0.63009641,0.537908751,0.502148457,0.481305396,0.560356805,0.579834697,0.633230233,0.652423386,0.641096284,0.688773111,0.676335683,0.622958439,0.515281344,0.46587802,0.364566927,0.520356524,0.500470825
India,14.85403167,14.99899621,14.77328189,14.95610787,14.8516727,15.13416566,15.24373196,16.41527944,16.87495433,17.52499231,17.04493708,17.16456429,16.4042542,16.68056116,15.64854469,16.06429613,16.78607889,17.90181901,17.89578036,15.73219123,14.52726033,15.01240888,15.37827895,16.86640147,17.23691873,17.36209343,17.48635444,17.68156424,18.15872591,18.30451571
Indonesia,0.560690936,0.609825511,0.629600522,0.938119439,0.87933904,0.830737545,1.019243504,1.256024335,1.335273952,0.917958557,0.745562889,0.684981612,0.58023945,0.819207535,0.877905617,1.637771802,1.887946027,1.950528882,1.648980692,1.231954154,1.498829072,1.893315137,2.179684862,2.52061254,2.497123968,2.337646695,1.729041626,1.083405844,2.126214118,2.209736998
Iran,2.836609241,2.74011565,2.645768955,2.567440673,2.576376119,2.62549341,2.56508334,2.54300427,2.55129077,2.659196336,2.677220853,2.559265254,2.481137645,2.530697146,2.505332363,2.493039284,2.50362114,2.773570589,2.841505619,2.605555732,2.369863307,2.365030511,2.538759236,2.69259102,2.720737804,2.851538012,2.999587309,2.998976202,2.884632816,2.900671213
Iraq,1.682176142,1.666561439,1.666837465,1.724424007,1.737383932,1.806186764,1.751501032,1.756531511,1.741778248,1.797949312,1.788540622,1.700720939,1.678427829,1.726869645,1.679061202,1.616075141,1.595922436,1.799296848,1.892076122,1.757205452,1.576327016,1.507431006,1.489865064,1.480915536,1.416883953,1.41484772,1.469072236,1.50569213,1.451243947,1.501513168
Ireland,1.721585381,1.708705114,1.542353553,1.55190238,1.586400911,1.598907911,1.507057297,1.297042608,1.515969656,1.581336732,1.512937669,1.323852214,1.278255474,1.167568739,0.990514816,0.893982145,0.843250179,0.91097213,0.788329829,0.774145677,0.600056175,0.633619426,0.666287805,0.656762053,0.339482991,0.276907813,0.238329054,0.28324827,0.228872066,0.198794663
Israel,3.155399689,3.173237895,3.150058607,3.112080869,2.90003933,2.66886315,2.349231249,2.244437416,2.131047737,2.191246267,2.015093795,2.099512075,2.18012042,2.334063334,2.180375351,2.070231514,2.026352164,2.086387483,2.05061939,1.976511086,1.928898716,1.948614341,1.88736358,1.833688533,1.726732501,1.698856136,1.621922886,1.628723687,1.611107417,1.575867814
Italy,3.031162766,2.845622766,2.612189992,2.564678994,2.532403858,2.472672881,2.320787425,2.436796955,2.384848001,2.194193245,1.82813566,1.634866443,1.828103061,1.882487627,1.883262888,1.79264424,1.78570526,1.651450951,1.509229803,1.434221053,1.50606683,1.55632687,1.655334266,1.671238633,1.696925173,1.6576528,1.613456532,1.546359854,1.775058682,1.829926379
Jamaica,1.002196003,0.944696552,0.996545922,1.034337097,1.110198549,1.297677436,1.352386448,1.425266204,1.485863411,1.730605446,1.51829386,1.855475942,1.868602506,2.022570907,1.468459985,1.124357315,1.081013558,1.202268141,1.235883477,1.053462686,0.866496711,1.096392029,1.024058038,0.979524073,0.846017328,0.770346852,0.754771861,0.757190903,0.829232299,0.822788222
Japan,0.586444765,0.613026738,0.6280455,0.752598997,0.747058112,0.780801168,0.705408286,0.69182485,0.718157247,0.780850788,0.824802194,0.819723702,0.801860267,0.826451757,0.849251553,0.850338436,0.836148863,0.839695178,0.857183558,0.814637831,0.729109211,0.669521823,0.654324247,0.713863544,0.727063882,0.687522554,0.62639494,0.591156206,0.600693768,0.595516681
Jordan,3.460346564,3.438832767,3.39256656,3.596482612,3.541926804,3.486838477,3.318065743,3.291915031,3.187409861,3.185811963,2.926283424,3.036076322,3.001836519,3.078759351,2.855678823,2.747285061,2.545114234,2.520157167,2.455948773,2.286677983,2.134450611,2.041535774,1.92496916,1.740665319,1.617725257,1.586900353,1.60306174,1.619855454,1.572935805,1.558587939
Kazakhstan,4.264475404,4.195037736,4.174778098,4.290089797,4.512904972,4.752802119,4.558247218,4.390152457,4.042214358,3.868771026,3.843349073,3.522042467,3.249959773,3.288613389,3.16461625,3.072635391,2.71780685,3.001836023,2.996626508,3.091014321,2.918532022,3.37648628,3.558957046,3.493742743,3.137589324,3.677734825,4.509715103,5.715857089,4.347087839,4.025401622
Kenya,0.323296533,0.31773347,0.288656677,0.259990246,0.250182296,0.261649742,0.250932388,0.260102976,0.249837323,0.292554584,0.190172646,0.171197069,0.109462306,0.112746808,0.181601335,0.323661994,0.615912269,0.58800696,0.413949647,0.341867752,0.413027185,0.608462387,0.665755027,0.95113444,1.005487902,1.15390838,0.874501306,0.753523578,1.344247375,1.512588304
Kiribati,1.507643388,1.565724926,1.514374108,1.596055494,1.439944058,1.406733189,1.500507458,1.624359428,1.583916429,1.356803108,0.978894652,0.938633807,0.735760693,0.882061032,1.02375199,1.630415558,2.163435163,2.060994374,1.605164294,1.301043212,1.55315058,1.983063633,2.258251121,2.644930071,2.754164039,2.779155053,2.323440628,2.0011941,3.030444434,3.252813247
Kuwait,1.387886402,1.206416935,1.09441269,1.194246132,1.286453959,1.409554135,1.372485171,1.461373115,1.361287638,1.477342643,1.45532097,1.279465995,1.332112676,1.330876463,1.357196944,1.312848516,1.304213529,1.47047073,1.667019495,1.498901946,1.247949839,1.164991901,1.248140702,1.284352131,1.259941671,1.293743848,1.387835321,1.451466797,1.358675471,1.391964071
Kyrgyzstan,11.3799607,10.91058901,10.51433095,10.80394116,11.50373982,11.62930426,10.83410737,10.42269528,10.12654382,10.04859429,11.10937935,10.22173624,9.97943377,10.28223655,9.886291568,9.424076166,8.776014417,9.943837584,9.627931438,8.011055406,6.339614238,5.630516952,5.475221784,5.070912598,4.489495764,4.875853234,5.222281008,5.837993506,4.976109226,5.061014717
Laos,1.8590966,2.045805508,2.161639927,2.214446651,2.148880006,2.201776045,2.367079211,2.941520339,2.920040194,2.294324394,1.390895923,1.360724259,1.769182583,2.779550385,2.947417234,2.651763491,2.245579499,2.472117739,2.63841297,2.540598076,3.07964596,3.654815256,4.029091405,3.724876193,3.225838374,3.379814996,2.847988066,2.777534299,3.247350944,3.312986434
Latvia,0.511626017,0.568891999,0.573695596,0.621345312,0.567504692,0.608567706,0.554058144,0.440009636,0.384144897,0.319854907,0.367041041,0.385913731,0.374206814,0.351966995,0.31729224,0.30972183,0.296546819,0.323205448,0.315829232,0.318413035,0.319692314,0.393810044,0.432408376,0.450390749,0.37099431,0.360806908,0.266445959,0.215325744,0.277289792,0.268359521
Lebanon,2.664133642,2.61825081,2.598128519,2.668524101,2.583032582,2.503017355,2.347089741,2.315394938,2.204481728,2.195041818,2.12063626,2.207261421,2.238243768,2.483957866,2.393201786,2.234756655,2.043586207,2.197146995,2.474397014,2.470695071,2.394065819,2.225550612,2.160443174,2.1001763,1.998503895,1.964072122,1.940777595,1.938412166,1.783001597,1.704519004
Lesotho,2.155499173,2.277014353,2.316826179,2.452672156,2.278517514,2.174814752,1.964195377,1.936712165,2.093677415,2.332967139,1.997617298,1.944378635,1.702783288,2.093112722,3.272848146,4.564659567,5.771227718,5.106760049,4.177551709,3.362700955,2.802994349,3.616351692,4.144120008,5.272272884,4.145332606,3.669528597,3.778823928,4.292316922,4.422650282,4.521627571
Liberia,0.218470731,0.239465959,0.222504563,0.233051803,0.219015818,0.190117156,0.228762,0.275374804,0.370800474,0.331422205,0.17214668,0.143092321,0.103943015,0.128379556,0.139307771,0.228541474,0.449419154,0.514417011,0.370240402,0.234539773,0.329203113,0.597855513,0.859058619,1.033450382,1.018093263,0.996695651,0.609360251,0.389361277,0.961075,1.056268595
Libya,1.782209646,1.77561628,1.761722124,1.721743586,1.598767878,1.483877871,1.379522533,1.489037669,1.511066253,1.743955632,1.677721583,1.666916517,1.600450316,1.445281285,1.376328306,1.200653257,1.35070022,1.409464565,1.372228735,1.344188644,1.499120167,1.730510674,1.756202083,1.890297642,1.89711395,1.92955459,1.735094738,1.68230601,2.064817392,2.141736112
Lithuania,1.183581373,1.355466385,1.254747405,1.321916754,1.132862872,1.218897306,1.106843678,0.725870157,0.623331485,0.569791827,0.71136213,0.848192792,0.883163774,0.833302833,0.680570226,0.699270524,0.617656446,0.632130834,0.484838973,0.487928946,0.46523122,0.513604049,0.502733222,0.490225012,0.4155551,0.406257857,0.298967302,0.207522532,0.27370439,0.254362748
Luxembourg,1.305046906,1.215444255,1.084105879,1.172757926,1.357615994,1.359470567,1.371979576,1.303671822,1.396792343,1.1737556,1.240700984,1.096419251,1.631961934,1.607598772,1.640182245,1.433857089,1.251735118,1.180407148,1.02387683,1.168608562,1.266269959,1.228144487,1.187810801,1.142513878,1.208984055,1.093691614,1.044672038,0.936832168,1.07142785,1.084699633
Madagascar,0.179828301,0.188954648,0.175173887,0.169724064,0.151198575,0.165578124,0.15815056,0.157462746,0.167574708,0.196341638,0.125816052,0.110805558,0.066769466,0.067679893,0.116524275,0.271867273,0.653959835,0.614442175,0.371108333,0.218986899,0.29478214,0.553109404,0.789000817,1.064135297,0.944852535,0.896163107,0.608276735,0.451806193,1.168377021,1.31366834
Malawi,0.455145257,0.520929397,0.466280687,0.428056012,0.362285617,0.393427262,0.395979054,0.480866878,0.493039252,0.55252454,0.386981127,0.390105825,0.288129827,0.257415517,0.455214269,0.866433883,1.632828845,1.610020892,1.249939262,0.811612101,0.760072656,0.931636421,1.035406665,1.130324876,0.953860746,0.896440918,0.959893001,1.094466085,1.120264153,1.155163516
Malaysia,0.975248505,0.840214817,0.94117234,1.104140261,1.308462949,1.261005548,1.691444457,1.947351595,1.992732308,1.34775482,1.036933975,1.050944383,1.042638726,1.455238055,1.56358424,1.890873245,1.637809724,1.315809185,0.972280363,0.727841422,0.879172094,1.105153582,1.316622436,1.398556804,1.540507034,1.474033202,1.11932511,0.694405629,1.450904661,1.594472414
Maldives,2.342355606,2.490853242,2.43222862,2.384862492,2.256384239,2.705468035,2.900621348,2.978994296,2.523098593,2.830811776,2.5465574,2.851809153,2.310927668,2.602239608,2.361832999,2.353818331,2.285547664,2.590651945,2.3399885,1.818627383,2.048710342,2.612611287,3.152146486,3.268261838,2.998050368,3.536669377,3.333906999,3.66159631,4.053791685,4.359433985
Mali,1.124990209,1.17680878,1.115237269,1.079189026,0.893896168,0.872739632,0.879832641,1.004450427,1.035420899,1.023945725,0.727512881,0.600879601,0.487310951,0.600722355,0.762678929,1.11447203,1.428828958,1.40815761,1.007944573,0.778129477,0.945041378,1.199615301,1.383634032,1.674721542,1.873809989,1.921966768,1.712804712,1.514987509,2.266117456,2.440093291
Malta,3.293876079,3.204099767,3.145089366,3.129088809,3.008585334,2.906585545,2.710002214,2.853226802,2.772167016,2.835377653,2.479398898,2.278292253,2.305440573,2.194144576,2.031649148,1.636836552,1.501389945,1.352349795,1.259895457,1.224601468,1.354010003,1.477940665,1.507016572,1.594342025,1.549535694,1.399015328,1.296140815,1.213237258,1.469382688,1.502946161
"Marshall Islands",0.043123223,0.044738877,0.041894898,0.031823759,0.035248852,0.029316766,0.041308314,0.041531851,0.038159875,0.025555077,0.010555016,0.005732976,0.009645738,0.013181883,0.016371643,0.024514526,0.047104532,0.056091588,0.053384062,0.061344501,0.034659429,0.023028342,0.013117947,0.010296746,0.016798991,0.013702648,0.014948934,0.000228005,0.010300201,0.005245372
Mauritania,0.694995521,0.676577495,0.658062182,0.594807116,0.498499487,0.488732823,0.472674392,0.513883413,0.546755931,0.562621069,0.435637905,0.348178696,0.294577822,0.331840107,0.356904689,0.440755705,0.563604185,0.546850025,0.40593358,0.333091712,0.427392537,0.564688331,0.692252451,0.85696077,0.896149754,0.869649698,0.653015625,0.49045162,0.918395413,0.993196246
Mauritius,0.097830927,0.102156316,0.102623255,0.09015134,0.096030279,0.093650635,0.083419964,0.079618169,0.078254075,0.073332653,0.045470215,0.040092735,0.020493455,0.021587836,0.014571026,0.031296848,0.069114487,0.084124994,0.048965939,0.024113969,0.01286065,0.018143728,0.017822848,0.056764571,0.026707006,0.013553906,0.001866148,0.000191127,0.004020213,0.003088756
Mexico,6.15065365,6.092669416,6.190524293,5.792694491,5.75911152,5.581598255,5.105262877,4.980893936,5.107923643,5.203066461,4.301596565,3.920799243,3.62882439,3.414800199,3.270962015,3.253873115,3.373549317,3.025912892,2.931167602,2.76439012,2.848450683,2.64509174,2.889683989,2.722691263,2.621944591,2.230703521,2.207244049,2.192466708,2.213328781,2.199977443
Micronesia,0.174568422,0.154649752,0.12814381,0.098210918,0.051877963,0.075337255,0.294834541,0.312879688,0.287724682,0.061422229,0.021605826,0.021572107,0.022730948,0.053114634,0.046946673,0.05526839,0.082879837,0.126122618,0.147353441,0.154496136,0.071906438,0.043283912,0.030443517,0.045600781,0.082602575,0.044148975,0.032222789,0.000946071,0.02430454,0.019206842
Monaco,1.75834019,1.588307355,1.405220987,1.367718979,1.630715728,1.80548968,1.835958933,1.896475843,1.716326586,1.492362656,1.237461195,1.12328918,1.392897633,1.660620672,2.152657608,2.127005796,2.079765564,1.877300972,1.914672733,1.93468462,2.029934353,1.918991928,1.84229973,1.658054993,1.65169508,1.466091473,1.540840219,1.438455941,1.38274482,1.325190212
Mongolia,3.301682298,3.420115576,3.456095733,3.372556201,3.307791016,3.588056632,3.664551002,3.712361073,3.742954423,3.996915436,3.901833238,3.667722975,3.324282391,3.149725887,2.996868201,2.831584965,2.72399057,2.523943897,2.424113108,2.457111734,2.3625859,2.213825821,1.758297651,1.424469375,1.339468834,1.48136707,1.660135218,1.610059956,1.36196771,1.317335776
Montenegro,0.882889292,0.822777907,0.795661778,0.879396462,0.915556445,0.926659981,0.870894253,0.909488262,0.853869663,0.749487275,0.632794806,0.623001067,0.752435544,0.803931014,0.814651789,0.76163599,0.783300456,0.766782753,0.753709811,0.699325818,0.650671495,0.646176735,0.742383773,0.819747866,0.867693786,0.77238753,0.755514936,0.704682174,0.756256966,0.736842758
Morocco,1.187371098,1.292923656,1.331254129,1.298790546,1.034277016,1.184834089,1.172863493,1.283670816,1.279072091,1.528083926,1.511810143,1.380641324,1.313287263,1.425858916,1.518628378,1.561265392,1.725433302,1.775809952,1.679376627,1.699007495,1.749562312,1.897229265,2.04019832,2.580240164,2.618616006,2.492837034,2.32382094,2.295076865,2.634340257,2.70113293
Mozambique,0.221606901,0.247622263,0.225386729,0.215920527,0.190253073,0.207027852,0.209584977,0.245661773,0.251571162,0.282423355,0.199004763,0.201057436,0.142402385,0.135800319,0.254263659,0.536836162,1.076152451,1.018202026,0.749072674,0.44706469,0.421693725,0.59324333,0.775993535,0.976499213,0.753683127,0.662872596,0.648441117,0.703337176,0.874361699,0.917630265
"Burma (Myanmar)",3.808199161,4.348694952,4.773405392,5.071637875,5.13105303,5.118510347,5.191051549,5.231221867,5.368359718,5.205178661,4.507306288,4.060423472,4.291804271,4.94474601,5.124535082,4.878916336,5.536245964,6.361870033,6.424623414,5.106083048,5.087286311,6.118179752,7.133503311,7.485124429,6.356109127,5.72479289,4.870682746,4.53304345,5.442931958,5.419488375
Namibia,3.739918248,3.939321432,3.529131401,3.39045744,2.955792287,2.888849177,2.817278533,3.026694403,3.229627552,3.512660608,2.755315648,2.552338043,2.137765227,2.37212124,3.306755626,4.335810754,5.434279332,4.944312001,4.112797028,3.389685833,3.113646534,3.084332986,3.010943363,3.061079521,3.013314974,2.752481836,3.155100094,3.429740563,3.182122815,3.173465005
Nauru,0.028204905,0.052611315,0.074426551,0.063751953,0.051074889,0.032553819,0.085181243,0.058496949,0.030022219,0.047831585,0.014689866,0.01641566,0.005697706,0.036218718,0.026844545,0.021109929,0.086223977,0.087495416,0.07203105,0.081316217,0.044195929,0.03676038,0.019001969,0.016734097,0.018697023,0.02672094,0.028957402,0.004129588,0.016637484,0.017920347
Nepal,26.69018339,26.55630023,25.61125944,25.96458628,26.07049064,26.61991903,26.72297769,26.8548484,27.60090925,28.68204452,28.33782668,26.67172383,25.46623214,26.62560805,27.21265274,27.7468372,28.023003,30.25735269,30.35345903,29.67560104,28.60669622,30.19919072,30.8841834,32.19423413,31.35281099,31.93392479,34.02712327,35.42942273,34.60940206,34.92945548
Netherlands,1.210971428,1.199116537,0.944747159,1.219635281,1.416640482,1.616300727,1.414674924,1.134544744,1.292287446,1.231126215,1.348428862,1.183113254,1.718825728,1.784257703,1.633112954,1.356519205,1.151905908,1.100004424,0.929799065,0.919883341,0.877347597,0.819951246,0.94261174,1.098662462,1.191464046,1.132789151,1.003485161,0.89342637,1.105471774,1.133405405
"New Zealand",0.198939948,0.209796088,0.200706876,0.244848617,0.210924475,0.21775896,0.175744912,0.214089735,0.223830159,0.187331329,0.110756859,0.086751152,0.097471399,0.117319758,0.148926991,0.155410298,0.199341115,0.174450833,0.148849993,0.188636981,0.214169108,0.285074145,0.237750398,0.227552796,0.229329148,0.240842048,0.264303844,0.150153564,0.324198319,0.346639269
Nicaragua,0.491558453,0.523392412,0.534419575,0.492779524,0.56930881,0.785833214,0.78987694,0.617011677,0.634381445,0.794434552,0.746811485,0.9361176,0.944179659,1.084615366,0.850863693,0.815645261,0.82638597,0.856473101,0.716608863,0.620231365,0.72434274,0.99946197,1.418764759,1.124210689,0.911456504,0.713160137,0.854727176,0.681490273,0.97433653,0.98084995
Niger,2.413999571,2.242248221,2.099377126,1.966370255,1.800992524,1.643949089,1.552491392,1.553835863,1.512900936,1.510967096,1.220877074,1.057675201,0.933330506,1.055403648,1.227128835,1.487404207,1.79530592,1.858717579,1.615492876,1.437015986,1.552027721,1.710839425,1.877190584,2.230146268,2.404881307,2.479442419,2.251972579,2.178188078,2.671646907,2.772972495
Nigeria,2.076167909,2.024169386,1.973759471,1.900193096,1.806334858,1.739957887,1.701029575,1.70349857,1.712626882,1.734227175,1.495059878,1.370431762,1.200565299,1.247120646,1.380555646,1.700655774,2.164580885,2.157338603,1.954969931,1.753139871,1.924091981,2.043050911,2.084688499,2.29751535,2.29644448,2.407580958,2.261951248,2.315839241,2.502588144,2.577361321
Niue,1.288237843,1.703962317,2.113547431,2.477446397,2.047725576,1.621047966,1.585676359,1.979423231,2.296793307,2.284201253,1.838917651,1.622489281,1.567768845,1.436352185,1.376486549,1.365978342,1.570921419,1.507293011,1.473254779,1.277878968,1.18919841,1.080343322,0.991600619,1.162805574,1.097494348,1.10119395,0.925095111,0.649709132,0.915027501,0.902247792
"Macedonia (F.Y.R.O.M.)",3.45820971,3.32799019,3.508991454,3.577933023,3.590634735,3.467095058,3.138469284,3.053187163,2.616421554,2.274596997,1.868893772,1.97178346,2.687901293,3.426537312,3.630688454,3.43799543,3.090845634,3.258594891,2.976270599,2.533995108,1.975754968,1.461796166,1.412410685,1.341032033,1.445529361,1.242217487,1.144658088,1.060649859,0.851358361,0.76187408
"Northern Mariana Islands",2.465826794,2.627878737,2.784199174,3.517737147,3.920744311,4.220454984,3.904494949,3.83752148,4.052553662,4.590056558,4.634884364,4.574895873,4.205179327,4.723906456,4.943421567,5.414043301,5.282473136,5.048607421,4.872001557,4.355051921,3.913890235,3.335489363,3.39146624,3.649480079,3.79299614,3.762882922,3.494572483,3.432611056,3.25712119,3.229463718
Norway,0.590122374,0.656789315,0.653231652,0.759738753,0.755608993,0.925724856,0.994333798,0.987135419,1.016851354,0.990461085,1.053340164,1.092786534,1.208801004,1.293225679,1.168860007,1.134928047,0.990015356,1.012047808,0.863217238,0.878400815,0.901194871,0.966176252,1.056671486,1.008142879,0.913866401,0.732063512,0.614562176,0.455245031,0.610342386,0.570932743
Oman,3.279975462,3.099423434,3.002829877,2.915637702,2.972598922,2.956246737,2.854628248,2.802950817,2.964071165,3.259359797,3.4689256,3.02156333,2.751901878,2.714444117,2.594565602,2.658308207,2.67097241,3.371385194,3.70806584,3.479954456,2.958749098,2.744876308,2.814542106,3.037822024,3.035112537,3.259948302,3.399916255,3.354839455,2.778804686,2.632439306
Pakistan,11.54403746,11.58275217,11.38550215,11.25109925,11.55064928,12.31543343,12.24268223,12.48767885,13.02951381,14.21262586,14.1885677,13.60344231,12.83561983,13.44444585,13.32434326,13.45150427,13.10143173,14.09174408,14.28356932,13.56911461,12.64106305,12.67023589,12.92067688,13.42025357,13.03864921,13.46184911,14.18584565,14.61492705,13.93829425,13.93470961
Palau,0.19847755,0.174660702,0.18352179,0.163605789,0.133723942,0.112995251,0.326960872,0.359903447,0.313560881,0.082048648,0.038807847,0.037131516,0.042457495,0.108743522,0.090545234,0.095393687,0.152942929,0.158614172,0.216655623,0.190570041,0.130647018,0.087267292,0.091534734,0.170951228,0.257620305,0.155394147,0.102635077,0.005194434,0.083739923,0.073587077
