Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Afghanistan,79.47784175,80.21156268,81.15965771,82.94195498,85.03059951,86.48703334,86.85657787,87.46959502,87.26983458,86.13741214,85.01054777,83.38313304,79.23268453,76.98871637,74.52812603,71.15457103,68.38236749,65.34373689,62.42870422,59.63005604,56.01937531,52.79499967,49.70714122,48.11416792,45.92483406,43.71952824,41.72505236
Albania,1.201554603,1.181717034,1.151518342,1.144939498,1.121101846,1.009578256,0.985329382,0.93162194,0.885875303,0.821291915,0.777639147,0.740112766,0.698206153,0.665897098,0.631025839,0.57787864,0.537770325,0.506497242,0.482335598,0.449942485,0.44721808,0.429170554,0.421303667,0.413085008,0.409156649,0.40687602,0.409845526
Algeria,8.530106404,7.97614438,7.477987895,7.033914396,6.607730868,6.176166535,5.911347049,5.633737376,5.389106846,5.142576479,4.855666214,4.570124738,4.350192505,4.142549398,3.956741087,3.813351455,3.658898128,3.491248426,3.388713533,3.267489355,3.251057403,3.189120458,3.107254773,3.060289133,3.0594687,3.025883698,3.010300967
"American Samoa",1.880303116,1.856196868,1.823079076,1.772444412,1.724732167,1.658145696,1.584359627,1.520911736,1.334524144,1.113867931,0.953788595,0.866512912,0.793935659,0.778113524,0.772053028,0.745599186,0.710164621,0.6965565,0.667037105,0.66844285,0.701091441,0.686172437,0.679241546,0.677540176,0.678657817,0.681267529,0.683538994
Andorra,0.84988487,0.833308992,0.812010037,0.774473422,0.740577603,0.703783501,0.65621492,0.61226101,0.559782889,0.544754876,0.517291053,0.493614005,0.471377644,0.464071153,0.461526242,0.447516702,0.434285486,0.42590483,0.427819623,0.432330714,0.422156769,0.424363886,0.418376904,0.424486302,0.430001374,0.435863454,0.434594045
Angola,142.7309244,138.7240056,134.5266467,133.2605905,132.0414805,128.6994065,121.0306665,112.9927992,115.844095,108.6539461,103.9308777,96.3922156,91.86667435,88.40093177,84.91016725,80.71695283,75.59112743,72.23971697,67.88367469,64.48622729,61.67167424,58.31321206,55.35803076,51.83764373,48.9139643,46.31110868,43.20524708
"Antigua and Barbuda",1.02461568,1.000916198,0.94784831,0.915087225,0.892056301,0.92217881,0.98051196,0.985156794,0.959297339,0.882307009,0.87456469,0.794825401,0.789929843,0.784452295,0.775531358,0.742512351,0.724642372,0.679049178,0.653337992,0.61650675,0.60013098,0.586102973,0.57946566,0.531152585,0.502395595,0.516969596,0.520787373
Argentina,4.850553257,4.611724961,4.376399871,4.162564889,3.914456977,3.757377581,3.529092857,3.256558194,3.013020794,2.803962653,2.605764415,2.467610606,2.414529011,2.28520644,2.179931678,2.081228091,2.003063034,1.945375782,1.848502816,1.779715151,1.726786373,1.6979333,1.651286298,1.625000172,1.584934055,1.546885866,1.51274177
Armenia,3.102935743,3.347973882,3.818997849,4.28325867,4.643088825,4.792760847,4.895795957,4.947238832,4.896358906,5.003591584,4.800419785,4.795751537,4.95248084,4.965606245,5.072725744,5.304296757,5.555594637,5.200438687,5.234878229,4.93211672,4.540016978,4.151650568,3.715970116,3.24404053,2.907311386,2.742459747,2.717865784
Australia,0.572441181,0.561684164,0.563025518,0.548933372,0.535425148,0.522435581,0.506819471,0.468334286,0.461448075,0.449482228,0.425259492,0.433320994,0.414102019,0.392479108,0.388453321,0.367311309,0.371843996,0.364871854,0.35825992,0.343731013,0.330230388,0.319864835,0.30367579,0.30237475,0.299332654,0.299244394,0.301147104
Austria,2.356505778,2.102385622,1.877008581,1.652203883,1.440284718,1.249256338,1.142232544,1.064264432,1.013450173,0.936365033,0.863168448,0.790998183,0.753510088,0.697886709,0.669976676,0.662429468,0.648058398,0.621835843,0.613088068,0.607137989,0.595032824,0.611323606,0.602864165,0.628718602,0.623568874,0.595102422,0.581568149
Azerbaijan,9.546824747,10.42320568,12.59755627,13.73782883,15.49092441,15.59265462,15.95342017,16.21935802,16.20450747,15.95767949,15.76874428,15.01775329,14.49105886,14.10288243,13.68696693,13.11626909,11.85201341,10.14211554,9.870947051,8.766212535,8.340148088,7.847918912,7.54554421,7.122980125,6.835412848,6.608287199,6.393511736
Bahamas,3.611190697,3.41054688,3.192647746,2.88476562,2.841722933,3.082438382,3.128661575,3.35249809,3.33021952,2.800258407,2.809979844,2.551958567,2.606548913,2.767401022,2.622339819,2.609215785,2.449800045,2.437299801,2.423383363,2.386752103,2.430543643,2.447417527,2.47419346,2.41372125,2.436881645,2.434809122,2.478978305
Bahrain,2.541898927,2.564881155,2.559220842,2.492293544,2.425367201,2.307980712,2.215626521,2.183359012,2.049881024,1.92786619,1.824069499,1.675238483,1.470770594,1.391822571,1.350146894,1.282952635,1.220054787,1.149726308,1.033393689,0.9339842,0.852772168,0.782207634,0.721598697,0.689502079,0.688305469,0.707901278,0.749605104
Bangladesh,32.25599413,30.33769783,29.7317526,29.0603512,28.46047427,28.03852619,26.74092084,25.67852633,23.84377749,22.22288052,21.3225137,19.07142821,17.32344211,15.80395191,14.2432809,13.08305595,12.22207176,11.43295617,10.83082817,10.37302438,10.18637836,10.06072643,10.47075635,10.80779561,11.62653682,12.04371628,11.614269
Barbados,1.026337033,1.0202347,0.970336567,0.941130829,0.91070919,0.92957096,0.924110641,0.935784969,0.962593626,0.98095458,1.022284637,0.916543674,0.928712293,0.9358942,0.946137656,0.926961897,0.926038936,0.892892068,0.874833905,0.854129813,0.869328137,0.855486239,0.849044556,0.813472517,0.838823475,0.851560569,0.860563905
Belarus,3.946968466,4.120183588,4.402479294,4.940673541,5.296352175,5.929251701,6.268756416,6.544129544,7.002638899,7.526454575,7.45886713,7.988567192,8.676785358,8.796876792,8.641826852,8.694191731,8.515744031,8.148835372,7.862182256,7.63297444,7.449354291,7.129580085,6.053517143,5.405454854,4.855101124,4.713843892,4.628314698
Belgium,1.624433817,1.570678815,1.539470544,1.560037141,1.520744135,1.48742869,1.431256085,1.422759754,1.368420171,1.369734041,1.362656868,1.335624025,1.267205263,1.208043916,1.127294867,1.104550381,1.049323507,1.072997052,1.041125647,0.994521923,0.960480893,0.914595951,0.906458747,0.851905847,0.793696171,0.812850567,0.812842441
