Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,10233.15835,10198.88104,10083.75604,10027.81037,9946.972552,9833.806894,9707.903358,9578.887304,9446.997765,9292.630473,9148.691114,9028.806961,8953.657923,8895.945241,8837.873108,8802.130819,8771.378616,8776.266142,8812.173783,8855.401947,8906.58854,8967.553633,9045.820204,9137.321015,9210.938151,9278.843346,9337.130029,9398.80749
Albania,10560.60804,10633.32327,10715.34096,10805.8461,10899.47434,11003.64119,11113.65033,11224.50549,11318.14291,11448.11287,11596.62139,11731.41445,11862.35912,11990.76943,12122.79789,12265.71995,12403.30654,12536.70982,12663.60643,12791.93553,12922.30697,13045.6561,13154.93853,13261.73997,13360.64528,13443.45913,13515.54427,13581.60809
Algeria,10155.83998,10250.91112,10349.1736,10460.39867,10578.59596,10708.37356,10846.20679,10992.5352,11151.05063,11326.16839,11509.48324,11703.27364,11908.74988,12122.57572,12339.5845,12553.91693,12755.7239,12943.45452,13120.66058,13281.85166,13426.91295,13558.09046,13669.41221,13762.93566,13839.05458,13905.13272,13961.77724,14013.88514
"American Samoa",17141.92143,17190.26714,17237.51622,17289.27689,17349.25601,17425.10923,17509.83686,17595.47468,17685.16466,17772.92175,17865.0047,17949.6807,18027.95729,18110.67252,18181.51073,18252.24649,18315.31061,18379.96543,18444.85768,18522.43488,18605.72039,18704.35684,18817.61584,18943.23938,19074.53182,19209.64332,19346.96981,19479.89101
Andorra,13362.43405,13434.41327,13546.04366,13697.89221,13809.06434,13886.29804,13965.73538,14031.34916,14104.73989,14158.47148,14227.12623,14315.71296,14377.66454,14407.56479,14393.50205,14351.14269,14378.69569,14438.91591,14490.65386,14549.16786,14582.37388,14470.86603,14476.09922,14528.56773,14591.64349,14629.25612,14688.1392,14788.94534
Angola,16971.65979,16947.82464,16925.28028,16905.89951,16894.17128,16883.34723,16875.11613,16860.36567,16849.59888,16843.65377,16843.22316,16851.51718,16859.38247,16864.16038,16867.17068,16862.33193,16849.85204,16836.42656,16813.98136,16787.53765,16758.68393,16732.38829,16710.49898,16696.01277,16691.11159,16700.74835,16729.56192,16772.23185
"Antigua and Barbuda",18941.47738,19075.70482,19209.10995,19342.75799,19475.09785,19605.76869,19741.28328,19880.95904,20022.87192,20167.16863,20313.68836,20452.36827,20577.77261,20703.80996,20834.32317,20971.48401,21113.17101,21260.96726,21406.80634,21550.45024,21690.99372,21827.04369,21967.30899,22107.039,22242.96421,22377.44969,22516.87317,22648.12693
Argentina,14595.69352,14679.76328,14750.18066,14818.13162,14878.14678,14932.32033,14959.27087,14947.18854,14920.6151,14904.37615,14921.13101,14961.45081,14997.58237,15040.87893,15088.52104,15151.67647,15248.00445,15368.2918,15494.0671,15605.71418,15693.98221,15767.94679,15848.29773,15924.03847,15995.52415,16059.47604,16128.91371,16205.75087
Armenia,14736.13716,14772.41858,14820.19112,14888.35927,14984.03426,15096.69913,15229.1193,15363.3944,15521.45957,15694.4689,15873.76277,16046.26251,16200.46565,16341.6891,16483.9852,16624.56637,16758.18226,16859.54441,16947.57048,17021.4328,17091.93083,17156.83572,17199.28375,17218.35515,17224.33515,17226.50291,17234.31083,17240.00818
Australia,17978.93874,17870.84998,17776.92311,17704.83887,17667.77559,17688.68403,17744.87706,17805.43963,17868.17481,17930.46973,17994.88593,18082.57247,18211.3087,18357.3281,18498.83832,18607.70457,18697.03937,18774.00499,18842.31839,18894.05181,18928.60422,18947.28374,18950.82143,18940.81663,18931.34425,18912.27493,18871.6074,18813.26838
