Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,1466.947934,1490.047602,1573.058627,1627.297941,1628.848511,1637.550114,1648.628848,1653.032157,1652.846544,1640.576717,1631.836596,1630.986203,1659.169216,1682.195993,1691.663156,1704.938808,1706.131236,1710.638206,1724.664061,1732.096268,1749.317554,1763.220589,1780.713456,1800.977575,1818.377681,1844.381354,1868.088593,1886.933263
Albania,1721.967369,1715.151029,1708.508968,1702.407358,1696.359077,1692.312927,1688.178225,1685.173556,1698.509256,1695.199945,1673.421617,1678.166287,1688.663648,1700.481326,1708.300944,1707.114215,1702.915651,1702.760477,1702.807781,1704.492379,1707.12851,1709.584177,1710.361752,1711.535294,1705.47237,1701.144202,1696.744241,1692.580092
Algeria,1621.934006,1619.802786,1619.171264,1621.388495,1624.796904,1624.205777,1627.925935,1634.348076,1640.066463,1644.768481,1649.223438,1650.641161,1650.988266,1648.463091,1647.789792,1647.730468,1660.181165,1663.544827,1668.811235,1674.342609,1681.729858,1687.437438,1696.510766,1701.899644,1711.94124,1721.416644,1730.030794,1734.246481
"American Samoa",1406.648855,1398.489312,1389.183171,1379.277018,1366.910431,1356.116615,1351.743346,1350.930641,1352.66886,1355.930469,1356.822987,1353.224098,1351.59933,1350.479662,1347.502326,1343.249003,1339.8878,1338.974955,1337.057031,1336.14066,1334.076694,1331.046348,1327.879487,1325.240606,1323.989022,1323.259382,1323.915075,1327.623665
Andorra,1215.914374,1225.585751,1230.846102,1231.35786,1227.277747,1232.868778,1235.151247,1239.856433,1244.885869,1253.279464,1245.706458,1241.656695,1242.699591,1249.517937,1256.359482,1258.608715,1259.077266,1256.125497,1261.117165,1258.025678,1257.650414,1263.161145,1263.606266,1257.675838,1255.652048,1255.673784,1247.68208,1242.094338
Angola,2154.742927,2175.684667,2194.654906,2210.923655,2226.395402,2235.600982,2244.168959,2246.822191,2250.663067,2253.773945,2261.685714,2277.814155,2307.485254,2350.488238,2389.71071,2421.902139,2455.71212,2489.702747,2523.57714,2551.229768,2575.796203,2600.294324,2615.198213,2632.96648,2652.079339,2667.388756,2686.018613,2702.551437
"Antigua and Barbuda",1694.804215,1682.570976,1673.549625,1666.203944,1661.112964,1658.08481,1658.159673,1659.342809,1658.992194,1656.950084,1655.494884,1653.576128,1654.377698,1654.577413,1654.887822,1651.41364,1645.939424,1642.702179,1639.012218,1636.264306,1635.198895,1634.89839,1635.7558,1637.90287,1640.824485,1642.554261,1646.922602,1652.781129
Argentina,1180.874291,1187.600177,1191.332058,1193.016265,1196.168466,1196.684658,1196.027798,1198.163468,1200.369403,1203.240183,1207.584763,1212.888121,1218.983601,1225.529999,1229.589027,1230.595969,1229.038555,1227.087197,1226.624178,1229.198095,1231.181862,1233.518328,1235.174642,1237.560088,1241.710664,1248.372787,1253.436581,1258.033918
Armenia,1553.789209,1545.508344,1535.01503,1522.004219,1512.109533,1504.403618,1504.196142,1510.435197,1520.038775,1530.419647,1537.645066,1540.351889,1544.453104,1549.9122,1555.498246,1560.742917,1567.741587,1576.505958,1585.226318,1590.33736,1595.24166,1599.169509,1600.246782,1602.297,1602.131424,1601.449387,1599.196773,1588.727425
Australia,1435.658308,1444.068525,1449.641549,1453.862169,1457.606071,1458.05341,1455.95778,1452.775921,1450.39614,1447.750991,1442.6396,1434.107586,1420.494354,1403.008178,1386.094192,1376.382636,1372.183208,1364.128422,1356.134227,1344.983713,1342.764867,1344.888286,1349.598679,1356.355659,1362.314159,1370.506241,1383.643854,1400.265195
