Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
"Czech Republic",,,,,,,,,,,,,,,,,,,,,33.07726405,38.60816489,40.04592951,40.12560939,37.27180435,40.39958473,38.31682929,40.46147366,42.20851859,42.92033997,48.19229106,49.02794017,45.12414772,46.90732434,57.34044443,62.18195729,65.18629879,66.40896619,63.22636742,58.68429978,66.02952103,71.30715673,76.17007462,76.87095181,82.54569243,81.04930107,79.54110835
Germany,15.17002136,14.60013874,14.59301567,15.39740365,18.28702979,17.15759516,18.12129919,18.02929546,17.68513985,17.87353535,18.67232194,20.19008667,20.92727738,20.34708745,21.78518513,23.00195008,21.34555376,20.73978852,21.14796139,22.36081173,22.89849976,23.72983922,22.26370243,20.35440794,21.13501139,22.0064459,22.90860293,25.39197495,26.45337746,27.04123242,30.82953772,31.87067918,32.57403962,32.59148319,35.44842378,37.74045357,41.19034785,43.00991155,43.45987493,37.80220138,42.25037402,44.81817307,45.98253972,45.39787845,45.70430388,46.87483778,46.11924111
Denmark,27.1508441,26.82451882,26.4064813,27.97288938,30.65647154,29.37043694,28.2378526,28.35761966,27.41823556,29.23308401,32.5027191,36.07582014,35.87360742,35.92121847,36.29267687,36.43108343,32.29911106,31.70382683,33.61573786,35.41997775,36.42317227,37.68251341,36.95436906,36.5662286,36.85192382,36.66601382,37.11885032,37.81171229,37.23376628,39.39353422,44.88948777,45.59534416,45.74418676,43.87740116,43.96564146,47.45211805,50.73002984,51.48256458,54.17581198,47.12605167,50.52293688,53.82011789,54.63049643,54.82881332,54.5178543,55.22701341,53.35620508
Spain,12.18879672,13.07584564,13.40306313,13.38540523,13.24788775,12.4351872,12.6271674,13.31542367,13.94613525,13.76990794,14.35936377,16.36158401,17.05857076,19.16684441,21.40527348,20.96485231,18.28463808,17.8098882,17.38580766,16.68203741,15.80024736,15.83634133,16.26521845,17.79385663,20.40859021,21.93182783,23.11841178,25.75374144,26.18321355,26.39723649,28.61617021,27.86221567,26.47713563,25.44730868,25.17889067,24.66778283,24.8719709,25.70773505,25.31649085,22.67342074,25.51929579,28.92010736,30.69998028,32.21753488,32.71299455,32.940061,32.94660275
Estonia,,,,,,,,,,,,,,,,,,,,,,,,66.04777008,71.16715934,67.84968844,61.79453897,71.60740536,74.38117713,70.23227125,61.63612381,61.34591621,58.31923863,57.39562783,61.51822834,65.905894,63.48853922,63.19569878,66.79774321,60.80471139,75.07823021,86.53972527,85.98943859,84.3030815,82.57119591,78.60628123,78.98136172
Finland,23.85234439,22.55134228,23.63558049,23.5867287,25.66184106,22.11718109,23.52955455,26.83136708,27.8396428,29.55662432,30.79983374,31.2647661,28.85526838,28.68173258,29.46465288,27.96946041,25.62798852,24.98560907,23.89582302,23.0131853,22.13383145,21.25411099,25.52326404,31.36632924,34.02851225,35.76240919,36.3276504,37.80093554,37.46739546,37.60232582,42.08687739,39.71281597,39.08583914,37.26619559,38.58919591,40.25561632,43.17088996,43.99680573,45.07797699,36.27098421,38.67771245,39.15954264,39.48136321,38.81419115,37.22222763,36.46847758,35.23270644
France,15.79827935,16.31520217,16.48312475,17.39470748,20.48733584,18.70520622,19.21027318,20.10315477,20.10582616,20.57907518,20.84481621,21.8115867,21.24935369,22.27365751,23.66243546,23.14318437,20.2173004,19.43169963,20.19605269,21.48304666,20.81195737,21.16839484,21.14921964,20.61016855,21.46188503,22.40590971,22.82243139,25.24268334,25.79578974,25.71989385,28.1734434,27.79418229,27.03977208,25.61086282,25.9090112,26.36883754,27.17584676,27.12839279,27.38622642,24.07163011,26.04322983,27.80349869,28.52181363,28.60807392,28.90912638,29.67255678,29.26064795
"United Kingdom",21.35311117,21.43412509,20.20480718,21.98006236,26.26224577,24.87284423,27.42863642,29.05328064,27.4299923,26.8096499,26.06322097,25.44051634,25.10050984,25.2272263,26.96866815,27.3139067,24.32733006,23.85593971,21.48392719,21.93988862,22.60719184,21.89584214,22.21365941,24.06296624,25.27032527,25.1597867,25.7370472,25.29409221,23.73326271,23.6055179,24.84375158,24.73787421,23.77347904,23.5346415,23.44272268,24.68511655,26.70812165,24.86279461,26.80138915,26.12877369,28.21409515,30.51028034,29.7322316,29.66601885,28.24754962,27.38131354,27.91627255
Greece,7.882924016,8.156860538,9.129908377,11.63749515,14.21570468,14.14165781,14.0486781,13.98022731,13.65273176,15.17378152,19.32407817,21.38946323,17.20910279,16.47613795,16.80096132,16.13379658,17.69452153,18.12407641,16.31457882,15.94575202,14.778589,14.19963934,14.87883926,14.04776737,14.44560919,14.4252835,14.28695728,16.22226522,16.29658336,19.25607882,23.71838088,22.78874428,20.11285442,18.5445983,20.70811456,21.31223044,21.17400881,22.52026977,23.36156914,18.9821867,22.10220514,25.53541517,28.68399399,30.35342853,32.3730407,31.72263648,30.45873256
Hungary,,,,,,,,,,,,,,,,,,,,,,28.7385003,27.58635228,23.16796495,25.37466657,39.14828091,41.84579943,47.87357379,52.84823149,55.51831035,66.67745812,64.73484827,57.97193859,56.25066683,59.53508942,62.54942845,73.98227651,77.94397274,79.28946595,74.41039798,81.82944035,86.74503721,86.4054192,85.65930189,87.65437705,90.21258235,89.53683366
