Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
"Central African Republic",30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
Chile,10.11,10.52,10.93,11.34,11.75,12.16,12.57,12.98,13.39,13.8,14.21,13.916,13.622,13.328,13.034,12.74,12.446,12.152,11.858,11.564,11.27,10.896,10.522,10.148,9.774,9.4
China,327.54,326.062,324.584,323.106,321.628,320.15,318.672,317.194,315.716,314.238,312.76,314.481,316.202,317.923,319.644,321.365,323.086,324.807,326.528,328.249,329.97,290.616,251.262,211.908,172.554,133.2
Colombia,229.13,227.65,226.17,224.69,223.21,221.73,220.25,218.77,217.29,215.81,214.33,207.214,200.098,192.982,185.866,178.75,171.634,164.518,157.402,150.286,143.17,154.382,165.594,176.806,188.018,199.23
"Congo (Brazzaville)",12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12.36,12.72,13.08,13.44,13.8
"Costa Rica",9.79,9.076,8.362,7.648,6.934,6.22,5.506,4.792,4.078,3.364,2.65,,,,,,,,,,,,,,,
Croatia,0.04,0.069,0.098,0.127,0.156,0.185,0.214,0.243,0.272,0.301,0.33,0.306,0.282,0.258,0.234,0.21,0.186,0.162,0.138,0.114,0.09,0.082,0.074,0.066,0.058,0.05
"North Korea",47.7,45.249,42.798,40.347,37.896,35.445,32.994,30.543,28.092,25.641,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19
Denmark,0.03,0.045,0.06,0.075,0.09,0.105,0.12,0.135,0.15,0.165,0.18,0.188,0.196,0.204,0.212,0.22,0.228,0.236,0.244,0.252,0.26,0.332,0.404,0.476,0.548,0.62
Djibouti,,,,,,,,,,,,,,,,,,,,,,,,,,0.16
"Dominican Republic",0.62,0.583,0.546,0.509,0.472,0.435,0.398,0.361,0.324,0.287,0.25,2.074,3.898,5.722,7.546,9.37,11.194,13.018,14.842,16.666,18.49,,,,,
Ecuador,129.94,127.454,124.968,122.482,119.996,117.51,115.024,112.538,110.052,107.566,105.08,104.185,103.29,102.395,101.5,100.605,99.71,98.815,97.92,97.025,96.13,94.348,92.566,90.784,89.002,87.22
"El Salvador",4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
"Equatorial Guinea",,,,,,,,,,,8.36,8.36,8.36,8.36,8.36,8.36,8.36,8.36,8.36,8.36,8.36,8.36,8.36,8.36,8.36,8.36
Estonia,0.19,0.805,1.42,2.035,2.65,3.265,3.88,4.495,5.11,5.725,6.34,6.829,7.318,7.807,8.296,8.785,9.274,9.763,10.252,10.741,11.23,9.986,8.742,7.498,6.254,5.01
Ethiopia,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92
Finland,12.18,11.171,10.162,9.153,8.144,7.135,6.126,5.117,4.108,3.099,2.09,1.935,1.78,1.625,1.47,1.315,1.16,1.005,0.85,0.695,0.54,,,,,
Gabon,10.24,10.69,11.14,11.59,12.04,12.49,12.94,13.39,13.84,14.29,14.74,15.191,15.642,16.093,16.544,16.995,17.446,17.897,18.348,18.799,19.25,19.25,19.25,19.25,19.25,19.25
Germany,6.8,6.703,6.606,6.509,6.412,6.315,6.218,6.121,6.024,5.927,5.83,5.947,6.064,6.181,6.298,6.415,6.532,6.649,6.766,6.883,7,7,7,7,7,7
Guadeloupe,0.25,0.243,0.236,0.229,0.222,0.215,0.208,0.201,0.194,0.187,0.18,0.188,0.196,0.204,0.212,0.22,0.228,0.236,0.244,0.252,0.26,0.258,0.256,0.254,0.252,0.25
Guatemala,57.2,56.346,55.492,54.638,53.784,52.93,52.076,51.222,50.368,49.514,48.66,46.53,44.4,42.27,40.14,38.01,35.88,33.75,31.62,29.49,27.36,24.208,21.056,17.904,14.752,11.6
Guinea,46.7,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,3.79,3.855,3.92,3.985,4.05,4.115,4.18,4.245,4.31,4.375,4.44,5.165,5.89,6.615,7.34,8.065,8.79,9.515,10.24,10.965,11.69,11.192,10.694,10.196,9.698,9.2
Honduras,23.3,23.251,23.202,23.153,23.104,23.055,23.006,22.957,22.908,22.859,22.81,22.969,23.128,23.287,23.446,23.605,23.764,23.923,24.082,24.241,24.4,24.158,23.916,23.674,23.432,23.19
Hungary,0.83,0.89,0.95,1.01,1.07,1.13,1.19,1.25,1.31,1.37,1.43,1.442,1.454,1.466,1.478,1.49,1.502,1.514,1.526,1.538,1.55,1.868,2.186,2.504,2.822,3.14
India,384,408.55,433.1,457.65,482.2,506.75,531.3,555.85,580.4,604.95,629.5,633.39,637.28,641.17,645.06,648.95,652.84,656.73,660.62,664.51,668.4,668.4,668.4,668.4,668.4,668.4
Indonesia,2526,2370.3,2214.6,2058.9,1903.2,1747.5,1591.8,1436.1,1280.4,1124.7,969,947.7333,926.4667,905.2,883.9333,862.6667,841.4,820.1333,798.8667,777.6,756.3333,735.0667,713.8,692.5333,671.2667,650
Ireland,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
Italy,,,,,,,,,,,,,,,,,,,,,3.69,,,,,
Jamaica,0.89,0.869,0.848,0.827,0.806,0.785,0.764,0.743,0.722,0.701,0.68,0.674,0.668,0.662,0.656,0.65,0.644,0.638,0.632,0.626,0.62,0.604,0.588,0.572,0.556,0.54
Latvia,,,,,,,,,,,0.4,0.391,0.382,0.373,0.364,0.355,0.346,0.337,0.328,0.319,0.31,0.32,0.33,0.34,0.35,0.36
Liberia,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26,30.26
Liechtenstein,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
Lithuania,,,,,,,,,,,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
Madagascar,70.5,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
Mali,84,86.5,89,91.5,94,96.5,99,101.5,104,106.5,109,106,103,100,97,94,91,88,85,82,79,,,,,
Martinique,0.08,0.086,0.092,0.098,0.104,0.11,0.116,0.122,0.128,0.134,0.14,0.142,0.144,0.146,0.148,0.15,0.152,0.154,0.156,0.158,0.16,0.16,0.16,0.16,0.16,0.16
Mauritania,37.72,37.992,38.264,38.536,38.808,39.08,39.352,39.624,39.896,40.168,40.44,40.675,40.91,41.145,41.38,41.615,41.85,42.085,42.32,42.555,42.79,43.308,43.826,44.344,44.862,45.38
Mauritius,0.01,0.045,0.08,0.115,0.15,0.185,0.22,0.255,0.29,0.325,0.36,0.334,0.308,0.282,0.256,0.23,0.204,0.178,0.152,0.126,0.1,0.104,0.108,0.112,0.116,0.12
Mayotte,0.37,0.354,0.338,0.322,0.306,0.29,0.274,0.258,0.242,0.226,0.21,0.195,0.18,0.165,0.15,0.135,0.12,0.105,0.09,0.075,0.06,0.06,0.06,0.06,0.06,0.06
Mexico,685.81,659.714,633.618,607.522,581.426,555.33,529.234,503.138,477.042,450.946,424.85,403.526,382.202,360.878,339.554,318.23,296.906,275.582,254.258,232.934,211.61,202.452,193.294,184.136,174.978,165.82
Mongolia,9.06,8.979,8.898,8.817,8.736,8.655,8.574,8.493,8.412,8.331,8.25,7.577,6.904,6.231,5.558,4.885,4.212,3.539,2.866,2.193,1.52,1.52,1.52,1.52,1.52,1.52
Montenegro,,,,,,,,,,,,,,,,,,,,,28.2,24.96,21.72,18.48,15.24,12
Morocco,0.78,0.81,0.84,0.87,0.9,0.93,0.96,0.99,1.02,1.05,1.08,1.844,2.608,3.372,4.136,4.9,5.664,6.428,7.192,7.956,8.72,,,,,
Mozambique,219,223.803,228.606,233.409,238.212,243.015,247.818,252.621,257.424,262.227,267.03,267.03,267.03,267.03,267.03,267.03,267.03,267.03,267.03,267.03,267.03,267.03,267.03,267.03,267.03,267.03
"Burma (Myanmar)",435,428.515,422.03,415.545,409.06,402.575,396.09,389.605,383.12,376.635,370.15,364.122,358.094,352.066,346.038,340.01,333.982,327.954,321.926,315.898,309.87,306.68,303.49,300.3,297.11,293.92
Nepal,0.12,0.295,0.47,0.645,0.82,0.995,1.17,1.345,1.52,1.695,1.87,,,,,,,,,,,,,,,
Netherlands,1.14,1.286,1.432,1.578,1.724,1.87,2.016,2.162,2.308,2.454,2.6,2.792,2.984,3.176,3.368,3.56,3.752,3.944,4.136,4.328,4.52,4.054,3.588,3.122,2.656,2.19
"New Zealand",15.48,15.735,15.99,16.245,16.5,16.755,17.01,17.265,17.52,17.775,18.03,17.088,16.146,15.204,14.262,13.32,12.378,11.436,10.494,9.552,8.61,8.204,7.798,7.392,6.986,6.58
Nicaragua,100.2,102.429,104.658,106.887,109.116,111.345,113.574,115.803,118.032,120.261,122.49,116.356,110.222,104.088,97.954,91.82,85.686,79.552,73.418,67.284,61.15,69.926,78.702,87.478,96.254,105.03
Niger,64.19,59.263,54.336,49.409,44.482,39.555,34.628,29.701,24.774,19.847,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92
Nigeria,163.31,163.31,163.31,163.31,163.31,163.31,163.31,163.31,163.31,163.31,163.31,163.31,163.31,163.31,163.31,163.31,163.31,163.31,163.31,163.31,163.31,163.31,163.31,163.31,163.31,163.31
Norway,4.92,5.078,5.236,5.394,5.552,5.71,5.868,6.026,6.184,6.342,6.5,6.448,6.396,6.344,6.292,6.24,6.188,6.136,6.084,6.032,5.98,5.948,5.916,5.884,5.852,5.82
Panama,18.95,18.428,17.906,17.384,16.862,16.34,15.818,15.296,14.774,14.252,13.73,13.609,13.488,13.367,13.246,13.125,13.004,12.883,12.762,12.641,12.52,12.514,12.508,12.502,12.496,12.49
"Papua New Guinea",12.17,11.944,11.718,11.492,11.266,11.04,10.814,10.588,10.362,10.136,9.91,12.009,14.108,16.207,18.306,20.405,22.504,24.603,26.702,28.801,30.9,31.426,31.952,32.478,33.004,33.53
Paraguay,255.42,264.092,272.764,281.436,290.108,298.78,307.452,316.124,324.796,333.468,342.14,349.351,356.562,363.773,370.984,378.195,385.406,392.617,399.828,407.039,414.25,387.268,360.286,333.304,306.322,279.34
Peru,160.28,159.28,158.28,157.28,156.28,155.28,154.28,153.28,152.28,151.28,150.28,154.102,157.924,161.746,165.568,169.39,173.212,177.034,180.856,184.678,188.5,186.618,184.736,182.854,180.972,179.09
Poland,0.51,0.517,0.524,0.531,0.538,0.545,0.552,0.559,0.566,0.573,0.58,0.584,0.588,0.592,0.596,0.6,0.604,0.608,0.612,0.616,0.62,0.65,0.68,0.71,0.74,0.77
Portugal,,,,,,,,,,,,,,,,,,,,,39.6,,,,,
"South Korea",7.5,7.64,7.78,7.92,8.06,8.2,8.34,8.48,8.62,8.76,8.9,9.01,9.12,9.23,9.34,9.45,9.56,9.67,9.78,9.89,10,10,10,10,10,10
Moldova,0.88,0.972,1.064,1.156,1.248,1.34,1.432,1.524,1.616,1.708,1.8,1.713,1.626,1.539,1.452,1.365,1.278,1.191,1.104,1.017,0.93,0.812,0.694,0.576,0.458,0.34
Romania,,,,,,,,,,,0.18,0.173,0.166,0.159,0.152,0.145,0.138,0.131,0.124,0.117,0.11,0.092,0.074,0.056,0.038,0.02
Russia,,,,,,,,,,,,,,,,,,,,,41.03,,,,,
"Saint Thomas and Principe",0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.089,0.148,0.207,0.266,0.325,0.384,0.443,0.502,0.561,0.62,0.62,0.62,0.62,0.62,0.62
Senegal,,,,,,,,,,,,,,,,,,,,,51,51,51,51,51,51
Serbia,,,,,,,,,,,,,,,,,,,,,0.09,0.08,0.07,0.06,0.05,0.04
Singapore,0.28,0.266,0.252,0.238,0.224,0.21,0.196,0.182,0.168,0.154,0.14,0.156,0.172,0.188,0.204,0.22,0.236,0.252,0.268,0.284,0.3,0.288,0.276,0.264,0.252,0.24
Slovenia,,,,,,,,,,,0.38,0.372,0.364,0.356,0.348,0.34,0.332,0.324,0.316,0.308,0.3,0.646,0.992,1.338,1.684,2.03
Somalia,76.75,76.75,76.75,76.75,76.75,76.75,76.75,76.75,76.75,76.75,76.75,76.75,76.75,76.75,76.75,76.75,76.75,76.75,76.75,76.75,76.75,76.75,76.75,76.75,76.75,76.75
"South Africa",399,399,399,399,399,399,399,399,399,399,399,379,359,339,319,299,279,259,239,219,199,199,199,199,199,199
Spain,,,,,,,,,,,5.7,5.328,4.956,4.584,4.212,3.84,3.468,3.096,2.724,2.352,1.98,2.332,2.684,3.036,3.388,3.74
Sudan,403.73,401.527,399.324,397.121,394.918,392.715,390.512,388.309,386.106,383.903,381.7,370.784,359.868,348.952,338.036,327.12,316.204,305.288,294.372,283.456,272.54,270.832,269.124,267.416,265.708,264
Suriname,3.68,3.723,3.766,3.809,3.852,3.895,3.938,3.981,4.024,4.067,4.11,4.685,5.26,5.835,6.41,6.985,7.56,8.135,8.71,9.285,9.86,10.218,10.576,10.934,11.292,11.65
Sweden,11.49,12.423,13.356,14.289,15.222,16.155,17.088,18.021,18.954,19.887,20.82,22.553,24.286,26.019,27.752,29.485,31.218,32.951,34.684,36.417,38.15,33.13,28.11,23.09,18.07,13.05
Switzerland,1.16,1.149,1.138,1.127,1.116,1.105,1.094,1.083,1.072,1.061,1.05,1.079,1.108,1.137,1.166,1.195,1.224,1.253,1.282,1.311,1.34,1.34,1.34,1.34,1.34,1.34
Syria,77.25,74.143,71.036,67.929,64.822,61.715,58.608,55.501,52.394,49.287,46.18,42.756,39.332,35.908,32.484,29.06,25.636,22.212,18.788,15.364,11.94,,,,,
Thailand,63,58.5,54,49.5,45,40.5,36,31.5,27,22.5,18,25.64,33.28,40.92,48.56,56.2,63.84,71.48,79.12,86.76,94.4,83.04,71.68,60.32,48.96,37.6
Togo,10.32,9.734,9.148,8.562,7.976,7.39,6.804,6.218,5.632,5.046,4.46,4.51,4.56,4.61,4.66,4.71,4.76,4.81,4.86,4.91,4.96,4.96,4.96,4.96,4.96,4.96
Tunisia,4.32,4.322,4.324,4.326,4.328,4.33,4.332,4.334,4.336,4.338,4.34,4.048,3.756,3.464,3.172,2.88,2.588,2.296,2.004,1.712,1.42,1.25,1.08,0.91,0.74,0.57
Turkey,2.22,2.136,2.052,1.968,1.884,1.8,1.716,1.632,1.548,1.464,1.38,1.345,1.31,1.275,1.24,1.205,1.17,1.135,1.1,1.065,1.03,1.058,1.086,1.114,1.142,1.17
Uganda,51.09,51.09,51.09,51.09,51.09,51.09,51.09,51.09,51.09,51.09,51.09,51.09,51.09,51.09,51.09,51.09,51.09,51.09,51.09,51.09,51.09,51.09,51.09,51.09,51.09,51.09
Ukraine,0.5,0.553,0.606,0.659,0.712,0.765,0.818,0.871,0.924,0.977,1.03,0.967,0.904,0.841,0.778,0.715,0.652,0.589,0.526,0.463,0.4,0.34,0.28,0.22,0.16,0.1
"United Kingdom",,,,,,,,,,,0.2,0.23,0.26,0.29,0.32,0.35,0.38,0.41,0.44,0.47,0.5,,,,,
Tanzania,400,400,400,400,400,400,400,400,400,400,400,397.2,394.4,391.6,388.8,386,383.2,380.4,377.6,374.8,372,392.4,412.8,433.2,453.6,474
Uruguay,,,,,,,,,,,0.66,0.777,0.894,1.011,1.128,1.245,1.362,1.479,1.596,1.713,1.83,,,,,
Uzbekistan,0.79,1.211,1.632,2.053,2.474,2.895,3.316,3.737,4.158,4.579,5,4.604,4.208,3.812,3.416,3.02,2.624,2.228,1.832,1.436,1.04,3.662,6.284,8.906,11.528,14.15
Venezuela,303.85,291.864,279.878,267.892,255.906,243.92,231.934,219.948,207.962,195.976,183.99,183.818,183.646,183.474,183.302,183.13,182.958,182.786,182.614,182.442,182.27,167.474,152.678,137.882,123.086,108.29
Vietnam,,,,,,,,,,,,,,,,,,,,,25.86,21.006,16.152,11.298,6.444,1.59
Zambia,,,,,,,,,,,36.25,51.593,66.936,82.279,97.622,112.965,128.308,143.651,158.994,174.337,189.68,189.686,189.692,189.698,189.704,189.71
Zimbabwe,46.07,46.07,46.07,46.07,46.07,46.07,46.07,46.07,46.07,46.07,46.07,46.07,46.07,46.07,46.07,46.07,46.07,46.07,46.07,46.07,46.07,46.07,46.07,46.07,46.07,46.07
