"Data Item",1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Zinc,90200,129000,139000,140000,164000,182000,200000,206000,194000,246000,223000,254000,309000,268000,272000,331000,417000,375000,334000,294000,293000,185000,338000,405000,407000,454000,505000,468000,568000,575000,409000,336000,235000,318000,326000,429000,528000,553000,382000,568000,655000,751000,661000,741000,806000,773000,735000,713000,742000,646000,877000,847000,774000,894000,802000,1020000,915000,849000,788000,867000,796000,845000,936000,1000000,1100000,1230000,1290000,1130000,1230000,1260000,1080000,1140000,1290000,1360000,1170000,839000,1030000,1000000,1050000,1000000,811000,841000,795000,933000,980000,961000,999000,1050000,1090000,1060000,991000,931000,1050000,1110000,1180000,1230000,1210000,1260000,1290000,1430000,1330000,1150000,1170000,1120000,1190000,1080000,1190000,1140000,1010000,886000,916000,946000,902000,935000,965000,931000
