Country,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Finland,0.9,1.2,0.8,0.7,0.8,0.9,1.2,0.8,0.9,1,1,1.1,0.9,1.2,1,1.4,0.7,1.2,1,1.1,1,0.5,0.9,1.3,1,1,0.9,0.7,0.9,0.9,0.8,0.6,0.6,0.7,0.8,0.7,0.6,0.8,0.6,0.5,0.7,0.3,0.4,0.5,0.6,0.4,0.3,0.4,0.3,0.4,0.4,0.2,0.4,0.3,0.3,0.4,0.4,0.3,0.3
France,0.7,0.6,0.6,0.6,0.5,0.5,0.5,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.2,,
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.3,0.4,0.5,0.3,0.1,0.1,0.15,0.2,0.2,0.3,0.5,
Germany,,,,,,,,,,,,,,,,,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.4,0.5,0.4,0.4,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Greece,,,,,,,,,,,,0.2,0.1,0.3,0.3,0.1,0.3,0.3,0.1,0.3,0.3,0.4,0.3,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.4,0.5,0.3,0.4,0.4,0.3,0.1,0.5,0.4,0.3,0.4,0.3,0.4,0.3,0.2,0.3,0.2,0.3,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.3,0.3,0.3,
Guatemala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.2,0.2,0.4,0.4,0.7,0.4,0.4,0.5,0.6,0.4,0.6,0.6,
"Hong Kong",,,,,,,,,,,,1.1,1.1,0.8,1.3,1,0.6,0.8,0.9,0.6,0.7,0.4,0.6,0.7,0.7,1,0.8,0.9,1,0.6,0.6,0.6,0.7,0.8,0.6,0.6,0.6,0.6,0.5,0.7,0.4,0.5,0.6,0.4,0.3,0.4,0.4,0.4,0.4,0.3,0.4,0.3,0.3,0.4,0.3,0.2,0.3,0.3,0.2
Hungary,,,,,,,,,,,,,,,,0.8,1,0.8,1,0.9,0.8,0.9,0.9,0.7,0.9,0.9,1,0.9,0.6,0.8,1,0.9,0.8,0.9,0.9,0.8,0.5,0.9,0.8,0.8,0.8,0.7,0.6,0.6,0.5,0.6,0.6,0.5,0.4,0.5,0.3,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.4
Iceland,,,,,,,,,,,,,,,,,2.9,1.7,1.8,2.1,1,1.8,1.5,1.3,0.8,2.8,1,0.3,1.1,2.1,1,1.7,0.7,0.6,0.3,1.2,0.5,1.2,0.8,2,0.5,0.5,0.35,0.2,1.6,0.5,1.5,0.2,0.2,0.9,0.4,0.4,0.8,0.9,0.5,,,,
Ireland,0.5,1.2,1.2,1.6,0.9,0.9,0.7,1.1,0.7,1.2,1,0.7,1,1.2,1.1,0.9,1.5,1.1,0.7,0.7,0.5,0.9,0.6,0.6,0.9,0.9,0.8,0.5,0.8,0.7,0.8,0.7,0.7,0.5,0.5,0.4,1,0.3,0.7,0.6,0.5,0.7,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.3,0.4,0.3,0.3,0.3,,,
Israel,,,,,,,,,,,,,,,,,,,,,1.2,1,1.5,0.8,0.8,1.1,0.7,0.9,0.9,0.9,0.4,0.7,0.8,1,0.8,0.6,0.4,1,0.7,0.6,0.7,1,0.5,0.9,0.6,0.5,0.5,0.9,0.7,0.7,0.4,0.8,0.5,0.6,0.5,0.7,0.6,0.5,
Italy,,0.7,0.7,0.6,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.8,0.7,0.75,0.8,0.8,0.8,0.7,0.7,0.8,0.8,0.9,0.9,0.9,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.7,0.6,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,
Japan,0.3,0.4,0.3,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.6,0.6,0.5,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Kuwait,,,,,,,,,,,,,,,,,,,,,,3.4,0.4,1,1.6,2.2,2.8,3.4,4,2.3,2.5,1.1,0.4,0.4167,0.4333,0.45,0.4667,0.4833,0.5,0.1,2.5,3.7,0.9,1.5,0.5,2,0.9,1.7,0.3,1.8,0.7,1,1.3,0.3,2,2.3,0.5,0.5,0.5
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.4,0.5,0.5,0.5,0.5,0.5,0.4,0.8,0.5,0.3,0.5,0.6
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.7,1.3,0.8,1,0.5,0.9,0.6,0.4,0.6,0.4,0.6,0.5,0.6,0.6,0.8,0.5,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.7,0.5,0.6,0.8,0.8,0.7,0.7,0.5,0.7,0.7,0.5,0.4,0.5,0.5,0.5,0.4,0.5,0.5,0.5,
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,1.4,1,1.2,0.8,1.5,0.6,0.1,1,0.1,0.2,1.1,0.4,1.6,0.3,0.9,0.7,0.6,0.2,1.1,0.6,0.2,0.1,0.35,0.6,0.4,0.4,0.5,0.1,0.2,0.3,0.5,0.7,0.1,0.1,0.1
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.4,0.4,0.4,0.5,0.6,0.5,0.3,0.4,0.5,0.2,0.2,0.6,0.4,0.7,0.3,0.2,0.2,0.3,,,
Malta,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.6,1.7,1.9,2.1,0.4,0.8,1.7,0.9,0.2,0.9,1.05,1.2,1.1,1,0.3,0.35,0.4,0.7,0.6,0.7,0.8,0.9,0.2,1.2,0.7,0.5,0.5,0.4,0.2,0.5,0.5,0.5,
Mauritius,,,,,,,,,,,,,,,1.1,1.05,1,0.95,0.9,0.75,0.6,0.45,0.3,0.5,0.7,0.3,1.2,0.2,0.6,0.6,0.6,0.6,0.2,0.2,0.5,0.6,0.7,0.5,0.45,0.4,0.2,0.3,0.4,0.3,0.2,0.4,0.7,0.3,0.7,0.7,0.2,0.3,0.1,0.6,0.2,0.6,0.5,0.1,0.6
Mexico,,,,,,,,,,,,0.4,0.3,0.35,0.4,0.45,0.5,0.6,0.4,0.4,0.4083,0.4167,0.425,0.4333,0.4417,0.45,0.4583,0.4667,0.475,0.4833,0.4917,0.5,0.5083,0.5167,0.525,0.5333,0.5417,0.55,0.5583,0.5667,0.575,0.5833,0.5917,0.6,0.7,0.7,0.7,0.7,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.4,0.2,0.4,0.4,0.6,0.6,0.3,0.2,0.4,0.7,0.3,0.5,0.5,0.4,0.5,0.6,0.4
Netherlands,0.6,0.8,0.7,0.6,0.7,0.6,0.7,0.8,0.6,0.9,0.6,0.7,0.6,0.8,0.8,0.6,0.6,0.7,0.7,0.9,0.6,0.7,0.7,0.6,0.7,0.5,0.6,0.5,0.6,0.5,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.5,0.3,0.4,0.4,0.3,0.3,0.4,0.4,0.3,0.4,0.3,0.3,0.3,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.3
"New Zealand",0.9,0.5,0.4,0.6,0.8,0.8,0.7,0.6,1.1,1.1,0.8,0.6,0.6,0.5,1.1,0.6,0.6,0.5,1,0.7,0.7,0.4,0.7,0.5,0.5,0.5,0.4,0.5,0.3,0.2,0.4,0.4,0.5,0.4,0.7,0.5,0.5,0.4,0.5,0.5,0.6,0.5,0.3,0.4,0.3,0.3,0.2,0.3,0.3,0.5,0.4,0.6,0.3,0.3,0.3,0.5,0.5,,
Nicaragua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.4,0.3,0.5,0.6,0.5,0.7,0.9,0.5,0.8,0.4,0.7,0.4,0.5,0.6,0.6,
"Northern Ireland",1.3,1.5,0.9,1,1.2,1,0.7,0.7,1.1,0.7,1.2,1.3,0.9,0.6,0.6,1.2,0.9,0.7,0.7,1.1,1.3,1.3,0.3,0.4,0.3,0.8,0.9,0.6,0.8,0.2,0.6,0.9,0.6,0.2,0.5,0.4,0.5,0.1,0.6,0.5,0.1,0.3,0.4,0.1,0.4,0.45,0.5,0.2,0.4,0.6,0.2,0.6,0.3,0.4,0.2,0.3,0.8,0.5,0.4
Norway,1,1.1,0.9,1.1,0.6,1.2,0.6,1.1,0.8,0.7,0.4,0.8,0.8,0.7,0.6,0.6,0.9,0.8,0.9,0.6,0.8,0.6,0.3,0.8,0.8,0.8,0.4,0.6,0.7,0.5,0.5,0.7,0.4,0.5,0.6,0.3,0.4,0.5,0.4,0.5,0.4,0.5,0.5,0.4,0.4,0.6,0.5,0.3,0.3,0.2,0.4,0.5,0.4,0.3,0.3,0.3,0.3,0.2,0.2
Panama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.9,0.4,0.2,0.7,0.5,0.5,0.3,0.3,0.4,0.3,0.6,0.5,0.5,0.4,
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.3,0.5,0.4,0.8,0.5,0.9,0.7,0.7,0.4,0.3,0.6,0.8,0.6,0.7,0.5,0.6,
Peru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.8,0.6,0.5,0.7,0.7,0.9,0.7,0.7,0.8,0.7,0.6,0.7,0.7,
Philippines,,,,,,,,,,,,,,0.5,0.5125,0.525,0.5375,0.55,0.5625,0.575,0.5875,0.6,0.6125,0.625,0.6375,0.65,0.6625,0.675,0.6875,0.7,0.7125,0.725,0.7375,0.75,0.7625,0.775,0.7875,0.8,1.2,1.3,1.1,1.2,1.3,1.3,1.3,1.4,1.4,1.4,1.5,1.5,1.5,1.5,1.5,1.5,,,,,
Poland,,,,,,,0.5,0.5,0.6,0.6,0.7,0.8,0.6,0.7,0.7,0.7,0.7,0.6964,0.6929,0.6893,0.6857,0.6821,0.6786,0.675,0.6714,0.6679,0.6643,0.6607,0.6571,0.6536,0.65,0.6464,0.6429,0.6393,0.6357,0.6321,0.6286,0.625,0.6214,0.6179,0.6143,0.6107,0.6071,0.6036,0.6,0.6,0.6,0.5,0.5,0.4,0.5,0.5,0.4,0.5,0.4,0.4,0.3,0.4,0.4
Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.3,0.3,0.3,0.4,0.4,0.5,0.4,0.5,0.5,0.5,0.3,0.6,0.5,0.5,0.4,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.5,0.4,0.2
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.5,0.4,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.4,
Scotland,0.9,0.9,1.1,0.9,0.7,0.7,0.8,1.1,0.9,1.1,0.7,0.9,1,0.9,0.9,0.8,0.9,0.7,0.6,0.7,0.4,0.7,0.7,0.6,0.5,0.5,0.3,0.6,0.6,0.3,0.4,0.4,0.4,0.4,0.5,0.2,0.3,0.3,0.3,0.3,0.2,0.4,0.3,0.3,0.4,0.5,0.3,0.2,0.3,0.2,0.4,0.2,0.1,0.2,0.2,0.3,0.2,0.2,0.2
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.6,0.5,0.5,0.4,0.5,0.5,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.3,0.3
Singapore,,,,,,,,,,,,1.1,1.3,1.4,1.5,1.3,0.6,0.8,1,1,1.4,0.8,1,1.4,1,0.95,0.9,1.4,0.9,1.2,0.9,0.7,0.7,0.6,1,1,0.6,1.2,1,0.6,0.7,0.8,0.9,0.4,0.7,0.9,1,0.7,0.9,0.5,0.6,0.5,0.5,0.8,0.5,0.5,0.4,0.4,0.5
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.8,0.9,0.8,0.6,0.7,0.6,0.5,0.6,0.5,0.5,0.5,0.4,0.5,0.4,0.4,0.5,0.3,0.4,,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,0.9,0.7,0.9,0.7,1,0.8,0.7,0.5,0.4,1,0.4,0.6,0.5,0.4,0.3,0.6,0.4,0.4,0.4,0.3,0.5,0.2,0.2,0.2,0.2,,,
"South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.4,0.5,0.5,0.5,0.3,0.4,0.3,0.4,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.2,0.2,0.3,0.2
"South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.3,0.2,0.2375,0.275,0.3125,0.35,0.3875,0.425,0.4625,0.5,0.5,0.5,0.5,0.5,0.7,0.6,0.7,0.6,0.7,0.7,0.6,0.7,0.5,0.5,0.5,0.5,0.5,
Spain,0.2,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.4,0.4,0.4,0.4,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.55,0.5,0.45,0.4,0.35,0.3,0.3,0.4,0.5,0.6,0.4,0.3,0.3,0.6,0.4,0.7,
Sweden,0.8,0.8,0.8,1.1,0.9,1,1.1,0.7,0.9,1.2,0.8,0.7,0.7,0.7,0.9,0.7,0.6,1,0.7,0.8,0.9,0.9,0.7,0.9,0.8,0.8,0.7,0.6,0.7,0.5,0.6,0.5,0.4,0.6,0.4,0.5,0.5,0.4,0.5,0.5,0.5,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3
Switzerland,1.6,2.1,1.8,1.7,1.8,1.6,1.6,1.4,1.3,1.6,1.4,1.3,1.4,1.3,1.3,1.1,1.7,1.7,1.2,1.5,1.3,1.1,1,1.2,1,0.9,1.3,0.9,1.1,0.9,0.8,0.6,0.8,0.8,0.6,0.7,0.7,0.6,0.4,0.6,,,,,,,,,,,,,,,,,,,
Thailand,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.4,0.2,0.2,0.3,,,,,,,
"Trinidad and Tobago",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,0.3,1.4,0.8,0.75,0.7,0.1,0.6,0.6,0.1,0.6,,,,
"United Kingdom",0.7,0.6667,0.6333,0.6,0.7,0.6,0.7,0.7,0.68,0.66,0.64,0.62,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.2
"United States",0.6,0.6,0.6,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.4,0.35,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,
Uruguay,,,,,,,,,,,,0.7,0.8,0.7967,0.7933,0.79,0.7867,0.7833,0.78,0.7767,0.7733,0.77,0.7667,0.7633,0.76,0.7567,0.7533,0.75,0.7467,0.7433,0.74,0.7367,0.7333,0.73,0.7267,0.7233,0.72,0.7167,0.7133,0.71,0.7067,0.7033,0.7,0.4,0.5,0.5,0.3,0.2,0.3,0.4,0.6,0.6,0.4,0.2,0.4,0.4,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,,,,,,,,
Venezuela,0.8,0.3,0.3,1,1.2,0.4,0.3,0.6,0.5,0.8,0.6,0.8,0.5,0.4667,0.4333,0.4,0.6,0.5,0.8,0.8,0.85,0.9,0.7,0.4,0.65,0.9,0.875,0.85,0.825,0.8,0.775,0.75,0.725,0.7,0.675,0.65,0.625,0.6,0.575,0.55,0.525,0.5,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.5,0.6,0.5,0.6,,,,
