Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Bermuda,82.8073349,82.8073349,82.8073349,82.8073349,82.8073349,82.8073349,82.8073349,82.8073349,82.8073349,82.8073349,82.81278992,82.82126617,82.83467865,82.85186768,82.87036133,82.89144135,82.90920258,82.92651367,82.94684601,82.97016907,82.99313354,83.01012421,83.02494812,83.02245331,83.00223541,82.97533417,84.61222076,85.71382904,86.83431244,87.39653778,87.6761322,88.23891449,88.51668549,88.79853821,89.08133698,89.3663559,90.20768738,90.72966003,91.27631378,91.47193146,91.67066193,91.91960907,91.89910126,92.80937195,92.81106567,92.6263504,92.67153931,92.70365906,93.1065979
Bhutan,28.22474289,28.22474289,28.22474289,28.22474289,28.22474289,28.22474289,28.22474289,28.22474289,28.22474289,28.22474289,28.23017883,28.23820114,28.2490139,28.26622581,28.28772926,28.31268883,28.34133911,28.3620739,28.38920021,28.41299248,28.42675591,28.41713333,28.42597771,28.44331932,28.46088791,29.11161041,29.11755753,28.67143059,28.65691566,33.41275406,35.63393784,37.48089218,39.04400253,39.01755524,42.88405228,41.64851379,43.93912506,49.21219635,48.90993881,52.19362259,55.26615143,56.73525238,58.5909462,61.25415421,64.22783661,65.55484009,63.31889725,65.45671844,65.40022278
Bolivia,41.18959045,38.71821594,38.3651619,38.71821594,40.48348236,40.48348236,39.9539032,40.13043213,38.3651619,38.54169083,38.58017349,38.61616516,37.57791519,36.89195633,36.20811462,35.70182037,35.73431778,35.93355179,35.95838928,35.9786644,36.18191147,36.19797516,36.22616959,36.26639175,37.45068741,42.7806282,45.99097824,45.38847733,50.61873245,50.10864258,51.41269684,49.61330414,49.76562119,51.82250595,51.50667191,52.87465286,54.60981369,61.69071198,64.09767914,66.95773315,68.10987091,68.9720993,69.35661316,72.67894745,72.77768707,72.8420639,72.43829346,72.5633316,72.56349945
"Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,,,29.96735001,29.97768784,29.99759674,29.55220222,29.59202194,32.5423317,36.94477844,42.31910324,50.58270264,57.00080109,59.42269516,60.54604721,65.91650391,67.74558258,68.94406128,67.60696411,70.04483795,71.37888336,73.76544189,75.9260025,76.79441071,78.13500214,75.68639374,76.52731323,77.50792694,78.09610748,78.68927765
Botswana,40.64632034,40.64632034,40.64632034,40.64632034,40.46979523,40.11674118,39.94021606,39.41063309,39.23410797,38.88105392,38.73758698,41.07953262,40.57496643,40.42420197,40.2793541,40.13460541,39.99714279,39.83756256,39.68499374,39.52216339,39.36064529,39.36489487,39.21741486,39.22802734,39.061306,36.85304642,40.93087006,42.44445038,43.64715195,45.15071869,48.8299408,50.31571579,49.98178482,50.61183167,50.77151489,51.27133179,50.92676544,52.59594345,55.32152557,55.55954361,55.88554382,57.44177246,59.07451248,63.47940826,66.33319855,66.00404358,66.15710449,65.4063797,64.79502106
Brazil,38.79253006,38.61600113,38.61600113,39.14558411,39.49863434,39.32210922,39.32210922,39.14558411,38.96905518,38.61600113,38.49289703,38.54320908,38.23347092,37.56420898,37.43448639,37.30466461,37.17085648,37.38655472,37.24286652,37.27778244,37.50201416,37.18938065,38.86862946,39.90435791,39.74860001,41.78326416,44.98047638,52.99163818,53.29491425,54.68963623,55.96767044,59.19005203,60.61347961,61.26037979,62.72077179,63.37480164,66.66920471,67.82674408,80.88659668,82.37291718,83.3695755,84.61175537,85.38310242,84.73693085,85.66783905,85.38470459,85.00770569,85.14135742,85.47083282
Brunei,,,,,,,,,,,,,,,52.73169708,52.80418777,52.88012695,52.94059372,52.99922562,53.04891205,53.09282684,53.11705017,53.12653732,53.14822388,53.65199661,60.04090118,59.39520264,63.0300827,64.02048492,65.67350769,65.89900208,58.72160721,60.28388596,64.38300323,71.48324585,71.38166046,71.52498627,72.1598053,74.996521,74.63628387,74.72786713,73.69664764,72.28588104,73.01435089,76.61332703,76.80412292,77.68144226,78.08676147,76.17407227
Bulgaria,39.78832245,39.78832245,39.78832245,39.78832245,39.78832245,39.61179352,38.55263138,38.55263138,38.55263138,39.08221436,39.49012756,39.71999359,39.38889313,39.43773651,39.49509811,35.61440659,34.79076767,36.44549179,35.77005768,36.16989899,36.93185043,36.80313492,37.35593033,33.64125443,41.07116318,43.32287979,44.87125397,47.60139465,49.45950317,55.33304596,62.9372673,66.22138214,67.9291687,69.06604767,65.03190613,63.94263077,67.14839935,74.35871887,76.08127594,77.39920044,77.94711304,78.5588913,79.09344482,79.91981506,80.4041748,79.97640228,79.59934998,79.74897003,79.42372131
"Burkina Faso",18.61588478,18.61588478,18.61588478,18.61588478,18.61588478,18.61588478,18.61588478,18.61588478,18.61588478,18.61588478,18.62865448,18.64068985,18.64950752,18.65512276,18.66052437,18.66543007,18.67074776,18.66942215,18.670681,18.67046547,18.87432289,19.08616447,19.30549812,19.30870247,19.2909565,19.80429649,20.43771935,25.8119297,27.00480652,28.39396477,28.23630905,30.99767494,33.61473465,35.36573029,38.07436752,39.26953888,41.39545441,41.32259369,41.74266434,55.2860527,56.69923019,57.48909378,57.88573074,60.59249496,61.04253769,62.40852356,63.67135239,63.61919403,63.4706955
Burundi,8.374996185,8.728049278,7.845415115,7.492362022,8.374996185,9.081102371,9.257629395,8.904576302,8.021942139,7.315834999,9.607099533,8.535835266,7.458239555,7.445701599,8.860773087,7.773063183,7.219190598,7.206293106,7.192573547,7.180377007,7.349149227,7.343420506,7.157503128,7.133262634,8.294873238,7.437388897,8.775139809,11.43871689,13.40526772,14.61556625,15.97702312,18.50902939,21.39945793,23.02922249,23.61540985,24.40040779,24.52670288,25.94085121,27.36319923,31.07096672,39.94580841,29.07396507,32.47319031,43.39208984,43.83330154,46.43517303,45.57974243,44.21540833,44.24848557
"Cape Verde",,,,,,39.74361801,39.74361801,39.74361801,39.74361801,39.74361801,39.77580261,39.80724716,39.83447647,39.8649025,39.90294266,39.9434433,39.99191666,40.02040863,40.05693054,40.08364487,40.10535049,40.10374451,40.12975311,40.1619339,40.18613052,40.39164352,44.92271042,44.8518486,46.73892212,50.11505508,49.64249039,51.31159973,50.21162796,52.96588516,51.5870285,51.71880341,64.79381561,66.53475189,69.00457764,71.50498199,73.76629639,75.23038483,75.51889038,76.73452759,76.92723083,77.41513824,77.75299835,78.66859436,79.09489441
Cambodia,17.07356071,17.60314178,17.60314178,17.07356071,17.07356071,17.07356071,16.89703369,16.89703369,16.89703369,16.89703369,16.90891647,16.74189949,16.74876404,16.75415611,16.76078033,16.76721573,16.77625847,16.59841347,16.60251045,16.76303291,16.76726341,16.77014542,16.6029892,16.611763,17.89682198,16.33682251,15.36510468,17.31195641,18.97193909,21.65030289,24.25541687,26.09615517,28.56206703,29.95419312,30.43018532,30.66062927,34.00571823,45.32685852,49.11092377,50.71854019,52.83039856,55.337677,57.05909348,59.14125824,60.87342453,60.39294052,63.91785049,64.36161804,66.05057526
Cameroon,17.62872124,17.62872124,17.62872124,17.62872124,17.62872124,17.62872124,17.62872124,17.62872124,17.62872124,17.62872124,17.62933731,17.6300621,17.63093567,17.63272858,17.63529778,17.63823128,17.64201927,17.64482689,17.64815712,17.65068817,17.65111542,17.45893478,17.46479225,17.46673965,17.09161377,17.29603958,18.24931335,17.87137032,17.74793625,21.77354622,22.80248642,24.07973099,29.13371468,33.11408615,34.38555908,36.63783264,38.33922958,39.76422882,40.61359024,41.30140305,41.59486389,42.11738968,46.3374176,59.11902237,60.09546661,61.06982422,62.39721298,62.43991852,62.46389008
Canada,75.08421326,75.08421326,75.08421326,75.08421326,75.08421326,74.90768433,74.90768433,74.90768433,74.73116302,74.73116302,74.76319122,74.7933197,74.82223511,74.84914398,75.34727478,75.37863922,74.93182373,75.6082077,75.15281677,75.98708344,75.17956543,75.26186371,76.33070374,77.17209625,77.87954712,77.81478882,77.26404572,81.08879089,83.31578827,83.16277313,85.76074982,85.93560791,86.20305634,86.20157623,86.88876343,86.79218292,87.07012939,94.42826843,94.72476959,94.70948792,94.74077606,95.18994141,95.46988678,94.83820343,95.64916229,95.6214447,95.7260437,95.94298553,96.12169647
"Cayman Islands",73.14549255,73.14549255,73.14549255,73.14549255,73.14549255,73.14549255,73.14549255,73.14549255,73.14549255,73.14549255,73.10562897,73.0658493,73.02524567,72.9781723,72.92144775,72.86118317,72.79912567,72.74877167,72.69530487,72.64647675,72.60455322,72.58548737,72.56859589,72.55091858,72.54275513,72.51219177,74.35071564,75.11668396,75.92316437,76.73497009,77.54393768,77.96975708,78.76822662,79.16342163,79.60073853,80.38394928,81.22458649,81.70330811,82.00765228,81.93201447,92.58124542,87.38426208,83.33281708,83.05261993,83.02344513,82.85674286,83.26892853,83.43378448,83.24821472
"Central African Republic",27.64865875,27.64865875,27.64865875,27.64865875,27.64865875,27.64865875,27.64865875,27.64865875,27.64865875,27.64865875,27.66448212,25.99296188,24.88220596,24.1458683,23.40495682,22.84959793,22.28671074,21.71978188,20.95457458,20.18296814,19.20598602,17.23625374,17.23083305,17.23374748,15.91556168,19.71606636,19.32128525,20.54232979,22.89297867,23.01572609,22.73100471,25.10623169,22.01829529,23.88454628,26.13104057,26.55938721,30.20995331,32.76208115,31.60705566,35.91824722,45.66927719,45.5087738,47.07744598,46.99644852,45.50287628,46.21598816,53.03293991,53.80918884,54.00255203
Chad,11.65846348,11.65846348,11.65846348,11.65846348,11.65846348,11.65846348,11.65846348,11.65846348,11.65846348,11.65846348,11.6630764,11.66954994,11.44915009,10.99728298,10.77458096,10.55041122,10.3208313,9.853720665,9.381602287,8.906250954,7.943900585,7.217939854,7.457752705,7.453883648,7.45036459,10.2487402,10.2095871,10.16745567,13.96591282,15.71555424,18.32472229,19.18688202,22.74195671,25.90374756,27.15997505,27.66927338,29.13075638,30.13643265,32.49280167,32.51913071,32.7448349,34.67211914,38.06655884,38.24884796,39.66378403,42.49674988,44.12194824,44.36048508,45.8130722
Chile,50.05453873,48.9953804,48.46580124,48.11274719,48.64232635,48.28927231,47.75969315,47.93621826,47.93621826,47.93621826,48.49640274,48.70251465,48.37236786,48.21736908,48.06457901,47.73175812,47.93325806,48.13103867,47.96831512,48.16488266,48.00928497,48.45652008,49.63331604,52.61582947,54.87627792,56.7756958,58.48587036,59.4466095,60.86653519,61.79555511,65.84192657,68.62252045,70.53208923,71.49612427,72.83296967,73.5305481,78.63627625,86.31832123,86.93519592,85.41488647,84.81635284,88.85906982,88.92362213,89.26344299,90.17795563,91.3236084,92.23401642,92.19884491,92.62999725
China,7.106320381,7.106320381,7.106320381,7.106320381,7.106320381,7.106320381,7.106320381,7.106320381,7.106320381,7.106320381,7.122130394,7.135728359,7.92094326,8.244391441,8.729276657,9.061412811,9.71062851,10.31943321,11.81262493,11.99937248,12.14888096,12.65727425,13.31219196,15.85875702,18.94286919,21.82893372,24.34690666,26.11590767,34.70500183,37.67940903,40.19968033,43.33369446,45.8164444,48.45754242,51.12902451,52.36735153,53.78042603,67.21658325,68.97232056,70.03514862,71.2310791,72.6787262,73.5098114,74.63153076,75.18126678,75.28053284,76.47719574,77.12179565,77.85437775
Colombia,45.72368622,45.72368622,45.19410706,44.13494492,43.25231171,42.89925766,42.72273254,42.54620361,41.84009933,41.31051636,40.95114899,42.72192383,42.36339569,42.00062561,41.81321716,41.26554108,40.89225388,41.78120041,40.87064743,41.58085632,41.57677841,39.31151199,39.9810524,46.00745392,46.68619537,47.04062271,49.29427719,51.15658951,53.17389297,52.7187767,51.0776062,49.74332809,51.43101501,52.17310715,55.55503082,56.82568741,58.3397789,70.63009644,71.6611557,71.83620453,73.24868774,75.02874756,77.55840302,78.98019409,80.12585449,80.53645325,80.13621521,80.44229126,80.7506485
Comoros,,,,,,31.71992683,31.71992683,31.71992683,31.71992683,31.71992683,31.72482681,31.72904015,31.72922134,31.72803497,31.72760963,31.72712517,31.73181915,31.72706604,31.72683716,31.72149849,31.71696281,31.70761681,31.91695404,32.52148819,32.92328262,32.34516907,31.68979263,35.39272308,33.22708511,35.80045319,34.76151657,37.75379181,37.56791306,39.54500961,35.41210175,39.0297699,42.7914238,44.29146576,44.45535278,48.24541855,49.50341034,52.96216965,50.43040466,49.55495453,60.68033218,60.80690384,60.63124084,61.85644913,61.16991043
"Congo (Kinshasa)",11.18425179,11.18425179,11.39209175,11.18425179,10.76857185,10.97641277,11.80777264,10.35289288,10.35289288,9.521532059,9.731329918,9.104205132,9.521471024,8.887535095,9.303451538,9.297941208,9.291899681,9.286981583,9.280519485,9.463208199,9.460752487,9.463837624,9.462730408,9.650103569,9.645616531,10.19471073,10.36240387,10.79257584,11.01193905,11.27988052,13.58702374,19.77575111,23.33877182,23.5081768,21.88347244,22.3796196,24.44183922,25.69690514,26.80147362,27.42111397,30.78479385,35.79956436,36.42142868,36.85617828,38.11607742,38.24669647,43.92766571,44.05686569,44.19327164
"Congo (Brazzaville)",28.0007515,28.0007515,28.0007515,28.0007515,28.0007515,28.0007515,28.0007515,28.0007515,28.0007515,28.0007515,28.02862358,28.05247688,28.06895065,28.08234787,28.09960175,28.27248192,28.29348183,27.58473015,26.51563263,26.13924408,25.78571892,25.4287262,24.72003746,24.35165977,24.56835365,24.89809418,27.04349136,28.33194923,23.31448746,25.14362526,25.20890045,26.17101288,33.28364563,36.07080078,38.23018265,39.52540207,39.89990234,40.77028275,44.72575378,45.30226898,46.88700104,48.02575684,48.43326187,53.27100754,60.35877609,60.66417694,58.16223526,57.62426376,57.63910294
"Costa Rica",44.14949799,44.32602692,44.50255203,44.85560608,45.38518524,43.79644394,43.26686478,43.26686478,43.26686478,42.20770264,42.44709396,42.68862915,40.97174072,41.75163651,41.29286194,40.83716202,40.37862396,39.00058746,39.24863815,38.41585922,39.38269043,40.50954819,41.28720093,49.7679863,53.32907486,53.3249588,58.10713577,61.34360123,64.76211548,67.50931549,68.703125,69.58683777,71.92500305,73.10866547,73.01412201,75.26225281,77.83248138,83.38666534,85.46872711,85.70469666,86.90167236,88.48535156,89.16743469,89.37695313,89.97425079,90.71582794,90.76074982,90.27422333,91.12010193
"Ivory Coast",14.84275913,14.84275913,14.84275913,14.84275913,14.84275913,14.84275913,14.84275913,14.84275913,14.84275913,14.84275913,14.83540726,14.83149433,14.83216667,14.83498192,14.83627129,14.83943844,14.99726963,14.99962234,15.16440773,15.33455086,15.34686089,15.51820946,15.69300365,15.84862804,15.82496548,15.63550186,17.11982155,20.3016758,21.71220207,23.2376976,23.90174675,25.31799126,28.47495079,30.19739342,32.10179138,31.94949341,35.52805328,36.62161255,46.14252472,48.1540184,49.3575058,51.15914917,52.05810928,55.38088989,57.84139252,59.44778061,59.4359169,59.48645401,58.77990341
Croatia,,,,,,,,,,,,,,,,,,,,,,53.74275589,53.90300369,52.89216614,54.78297043,54.72816849,55.99376297,57.78685379,58.82378769,57.37930298,63.88441086,66.71403503,70.74385071,72.33998108,75.15949249,76.12709045,71.71568298,77.3655777,78.53491974,79.37401581,77.67567444,78.46016693,80.18835449,80.72360992,81.57949066,80.7162323,80.00778961,79.30357361,80.1167984
Cuba,23.53228188,23.53228188,22.82617378,23.17922783,23.53228188,24.06186104,24.23838806,22.64964676,23.35575485,23.53228188,23.54344368,23.02481651,22.15524483,21.82423019,21.49388313,21.5243206,21.5480442,21.3963871,21.4264431,21.46308327,21.49610901,21.33934402,20.99001503,20.43903923,21.85264587,22.1433506,27.72336006,28.26498604,32.40834045,34.14979935,35.68837357,38.45698929,41.4793663,42.19551086,43.30043411,44.20023727,49.20033264,51.11068726,51.80781937,52.64546967,53.8650589,54.84048462,55.65864944,58.37854004,59.37771225,60.28408051,61.44031525,61.93758011,62.33937073
Cyprus,56.39697647,56.22045135,55.33781815,55.51434326,56.39697647,56.39697647,55.86739731,56.22045135,54.9847641,55.69087219,56.61623764,50.51075745,51.02436447,52.23308563,52.78386688,56.50195313,55.79798889,56.18270111,56.43645096,56.98776627,57.52222061,58.76485062,57.21258163,57.26031494,58.84484482,63.04607773,66.50031281,68.07176208,70.27577209,72.6914444,74.91338348,74.86317444,76.11054993,77.29176331,80.22006226,77.97789764,77.70068359,79.91983795,80.40943909,80.3093338,81.9308548,84.01215363,84.97862244,82.18141174,81.87375641,81.86192322,81.76126862,84.26348114,84.52433014
