Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574,803,574,499,437,441
Romania,,,,,,,,,,,,,,,,,,,,,,,,,11,9,18,16,49,96,96,116,143,124,132,4708,1160,1624,1702,682,641,694,733,3519,3381,3085,3514
Russia,,,,,,,,,,,,,,,,,,,,,,,,,4568,2506,2772,2267,1921,1290,1275,1404,1359,1453,2499,3437,3820,4666,5737,5105,5250,6103,5788,6751,7777,6870,6167
Rwanda,,,,,,,,1,2,5,3,4,7,3,3,3,4,4,4,4,3,4,2,4,12.5,21,13,5,0.0,,7,8,7,10,10,9,29,121,68,93,106,174,182,123,128,161,163
Samoa,,,,,,,,6,12,13,19,19,19,20,20,24,29,37,38,41,43,35,40,32,37,41,44,47,42,45,36.2,27.4,18.6,9.8,1,82,87,97,109,119,139,160,178,165,141,131,132
"Saint Thomas and Principe",,,,,,,,,,1,1,1,1,1,3,2.8462,2.6923,2.5385,2.3846,2.2308,2.0769,1.9231,1.7692,1.6154,1.4615,1.3077,1.1538,1,1,1,0.5,1,1,2,1,2,2,2,3,2,6,7,6,27,27,20,16
"Saudi Arabia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,106,124,216,214,236,244,246,269,273,295,297
Senegal,,,,,9,26,46,43,56,56,77,68,66,59,54,79,109,118,118,113,142,162,176,170,114,146,150,150,147,186,233,305,345,511,633,789,925,1192,1476,1350,1478,1614,1614,1614,1614,1910,2005
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3765,3544,4648,4118,3960,3549,4025,3696,3371,3199
Seychelles,,,,,,,,,,,,,,,,,,,,4,8,7,11,7.6667,4.3333,1,1,1.5,2,2.5,3,2,2,5,7,12,13,5,3,16,17,25,18,13,15,18,26
"Sierra Leone",,,,,,,,,,,,,,,,,,,,,,,,,,24,25,6,20,22,7,7,22,26,25,2,16,42,23,36,44,59,65,70,62,62,59
"Saint Martin (Netherlands)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,56,73,62,55,58
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,79,48,26,21,29,24,20,18,21,24,426,529,946,1343,1662,2050,1671,1591,1753,1928,2072,2395,2138,2197
Slovenia,,,,,,,,,,,,,,,,,,,,,,,38,52,273,272,280,242,228,225,205,201,216,238,266,261,279,320,380,329,347,489,645,700,771,729,698
"Solomon Islands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,5,4,4,9,7,11,13,9,13,14,17,21,21,16,18.588,20
"South Africa",15,15,17,16,26,36,29,29,44,51,67,87,80,74,65,39,36,45,50,89,135,129,119,102,99,105,102,206,283,327,344,298,288,435,523,614,692,792,784,862,1070,1158,1085,971,913,825,715
Spain,,,,,,1404,1380,1462,1735,1899,2190,1820,1579,1349,1227,1232,1429,1588,1790,1860,2190,2134,2633,2320,2635,3242,3496,3528,3930,4647,4862,5099,5584,6568,7540,6662,7353,8964,9743,8583,8685,9656,9715,10648,10749,10281,10352
"Sri Lanka",,,,,,9,13,18,39,60,152,230,289,295,301,292,326,350,358,358,401,442,548,632,715,809,851,942,1022,1070,1163,1190,1312,1434,1586,1976,2167,2507,2925,3337,4123,5153,6000,6422,7036,6980,7252
"Saint Kitts and Nevis",,,,,,,,,,,1,1,1,1,1,1,11,11,12,19,19,1,1,15,18,20,21,22,25,26,27,28,29,30,31,30,33,36,40,39,47,45,51,52,52,52,52
"Saint Lucia",,,,,,,,,,,,,,1,6.6667,12.3333,18,20,16,15,16,18,2,15,22,23,27,25,26,27,26,27,27,27,29,27,28,29,29,28,29,29,30,30,30,30,30
"Saint Vincent and Grenadines",,,,,,,,,,,,,,,,,14,15,15,15,16,2,2,17,17,17,18,20,21,21,22,23,23,24,26,22,26,29,27,29,29,29,31,32,32,32,32
Sudan,,,,,,,,40,69,128,263,384,133,275,285,261,113,138,217,417,62,45,124,75,107,346,221,419,687,665,641,739,978,1225,1402,704,801,1000,1591,1394,1456,824,596,620,507,151,160
Suriname,,,,,,,,3,5,5,6,6,4,6,6,5,2,2,3,2,1,4,5,4,0.2,0.2667,0.3333,0.4,1.2,2,1.1,0.2,15,24,9,4,2,3,2,5,4,7,8,8,10,7,7
Swaziland,,,,,4,8,10,12,14,17,35,40,37,53,53,48,55,79,95,110,113,108,110,83,77,83,76,84,78,70,57,53,45,65,83,95,96,95,90,93,55,38,31,30,24,19,17
Sweden,6,12,13,16,20,26,41,61,49,47,66,68,46.5,25,22,23,18,98,104,127,153,207,232,231,249,287,301,345,126,364,438,579,512,620,677,673,597,774,825,715,762,4175,4070,4466,4442,3364,2944
Switzerland,,,,,,,,406,537,592,609,443,527,551,495,498,652,779,826,755,924,988,1044,1052,1212,1478,1390,1205,1225,1220,1120,1305,1377,1703,1894,1721,1795,1796,2215,2342,2495,2617,2417,2438,2349,2553,2482
Syria,,,,,,,,92,636,901,774,436,411,387,321,350,323,334,360,430,385,350,550,352,535,339,313,238,220,198,180,170,135,889,855,823,795,1030,1325,1350,1623,1623,1623,1623,1623,1623,1623
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,146,252,467,1019,1691,2544,1748,2306,3060,3626,4219,3384,2259,1778
Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,2,12,7,8,15,12,9,14,19,15,25,37,40,344,410,390,382,389,389,387
Thailand,,,,,,18,24,45,104,188,383,477,618,846,893,878,796,842,927,943,973,1020,445,1110,1280,1700,1810,1660,1420,1460,1700,1250,1380,1610,1620,1187,1333,1635,1898,2776,3580,4554,4713,5690,5655,5895,6025
"Timor Leste",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,18,113,137,137,120,34,44,62,65
Togo,,,,,4,5,7,8,9,8,10,8,6,6,7,15,21,20,21,23,27,29,16,12,15,15,29,26,19,23,34,69,103,148,179,193,232,284,337,335,337,244,345,397,427,364,287
Tonga,,1,1,2,5,7,5,6,6.4,6.8,7.2,7.6,8,16,13,22,21,22,17,15,24,19,21,21,25,29,33,37,41,45,49,53,66,60,69,69,79,101,94,72,77,79,118,121,118,118,119
"Trinidad and Tobago",,,,,,3,2,1,1,1,6,4,5,5,4,3,2.5,2,2,3,3,5,7,20,27,32,28,30,45,54,38,41,79,87,87,92,91,109,95,109,91,126,126,126,126,126,128
Tunisia,,,,,,,142,168,221,283,319,361,372,360,317,271,348,459,498,450,551,525,531,446,629,680,736,685,718,761,796,927,1070,1253,1433,1393,1510,1716,1977,1964,2063,2004,2266,2291,2347,1971,1794
Turkey,,,,,1430,1310,982,982,983,1690,2070,2490,2140,1510,1810,1710,1630,2020,1780,3063,3250,2820,3010,2920,2630,3330,3540,4200,5360,4530,4560,2790,1940,729,804,887,1833,2096,2439,1834,1819,1883,1881,1901,1739,1395,1169
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,6,7,8,9,10,11,12,13,14,30,50,34,35,35,37,40,30,16,9
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,6,6,5,4,5,4,4,4,4,4
Uganda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,238,349,442,299,311,322,411,452,724,781,771,816,913,941,887,1049,1078
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,6,12,12,18,33,141,209,330,411,2408,3102,5290,6782,5941,6535,7822,8449,9667,7354,5845,6161
"United Kingdom",,,,,,,,,,,,,,,,,,1369,1627,1685,2097,2092,2032,1768,1974,2470,2520,2880,2990,3400,3610,4820,4490,5030,5920,1778,6106,6556,5995,5243,4951,5099,4945,4805,4932,5003,5003
"United States",,,,,,,,200,220,230,80,80,80,80,80,80,908,994,995,1020,1170,1300,1800,1820,1940,2180,2180,2270,2440,4250,4400,4510,4570,4670,4730,4795,5068,5219,5364,5740,5930,6104,6303,6613,6684,7069,7069
Uruguay,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,0.0,36,62,70,77,89,96,108,101,125,129,122,124,124,116,116
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898,1693,3007,2071,2858,4276,5693,6689,5828,3053,2263
Vanuatu,,,,,,,,,,,,,9,7,8,9,8,8,8,7,8,9,14,12,18,14,36,16,22,26,35,53,4,4,5,5,5,6,9,11,12,22,22,24,28,24,24
Venezuela,,,,,,,,,,,,,,,,1,1,1,1,1,1,2,2,2,2,2,4,17,17,17,17,19,19,208,143,148,165,151,137,132,143,138,118,120,117,104,106
Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340,1100,1770,2100,2310,3150,3800,6180,6805,6020,8260,8600,10000,11000,12000,13000,13383
"West Bank and Gaza",,,,,,,,,,,,,,,,,,,,,,,,,,582,542,623,1081,1117,1010,1066,1035,572,637,643,464,599,741,755,927,1142,1737,1499,2182,1679,1723
Yemen,,,,,,,,,,,,,,,,,,,,,1500,998,1020,1040,1060,1080,1140,1170,1200,1220,1290,1300,1290,1270,1280,1283,1283,1322,1411,1160,1526,1404,3351,3343,3351,3351,3351
Zambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,48,53,58,59,68,41,44,46,73,54,58,47,44
Zimbabwe,,,,,,,,18,13,19,17,28,33,20,4,1,1,1,1,1,1,0.3,1,1,44,,,,,,,,,,,,,,,,,,,,,,
