Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.06,15.94,16.15,15.74,15.86,15.53,15.22,14.72,15,14.51,14.03,13.79,13.5,13.75,13,12.4,12.35,12.31,11.96,11.83,11.34,11.22,11,11.1,10.92,10.84,10.68,10.32,10.37,9.91,9.76,9.6,9.3,9.1,
Bulgaria,,,,,,,,,,,,,,,41.93,40.16,38.89,38.13,35.8,34.3,31.86,32.32,32.19,29.65,29.8,28.2,28.04,27.42,25.87,24.92,22.98,24.04,25.45,23.97,21.72,21.37,21.86,21.64,20.7,20.19,19.66,19.18,20.3,17.98,18.51,16.46,16.71,15.77,15.71,14.95,14.57,14.1,14.33,13.15,13.14,13.77,12.78,13.17,12.5,11.76,10.5,10.6,11.1,
Canada,25.62,25.63,26.51,24.08,23.38,23.76,22.91,22.23,21.63,20.26,19.96,19.24,18.77,18.95,18.09,17.22,16.65,16.3,15.06,15.75,15,14.51,13.97,13.31,12.74,12.61,11.83,11.08,10.44,11.61,10.17,9.86,9.49,9.26,9.03,8.31,8.49,8.28,8.13,7.94,7.43,6.72,6.94,6.21,6.27,6.31,6.15,5.76,5.58,5.37,5.22,5.02,4.64,4.81,4.53,4.31,4.52,4.17,3.99,3.91,3.755,3.6,,
Chile,,,,,,65.43,67.11,62.97,63.36,65.8,63.09,63.24,60.65,63.87,58.72,53.44,56.24,54.56,57.63,58.02,59.3,55.59,56.38,54.86,49.86,49.66,48.46,45.62,45.18,45.97,41.64,38.82,39.7,37.7,35.7,33.22,35.22,33.21,34.49,35.25,33.27,33.52,32.36,32.39,32.02,31.74,29.69,32.03,29.31,30.69,29.64,28.24,28.37,26.9,25.61,24.68,24.95,21.97,21.18,23.41,22.005,20.6,20.2,
China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.63,32.13,33.41,34.44,30.48,29.83,28.81,27.08,28.08,25.28,24.43,25.51,26.14,25.03,,,,,,,,,,,,,
Colombia,,,,19.04,16.27,16.29,17.37,20.02,18.74,20.51,18.91,19.85,21.44,23.75,24.42,25.67,26.42,27.46,25.54,24.32,24.34,24.36,24.38,25.45,26.52,27.08,24.9,25.36,25.2914,25.2229,25.1543,25.0857,25.0171,24.9486,24.88,25.41,24.14,25.34,23.5,23.65,23.36,23.31,22.79,22.16,21.54,20.29,20.42,20.38,19.5,20.21,20.43,19.52,18.89,18.74,17.5,18.01,17.28,17.7,16.17,15.38,14.94,14.5,13,11.5
"Costa Rica",,,,,,,,,,,,39.01,40.61,43.95,43.25,46.04,40.9,39.91,37.05,38.51,35.74,39.41,38.95,38.58,39.75,37.11,36.39,35.8,34.08,32.98,33.32,32.38,37.81,38.46,38.695,38.93,32.8,35.06,40.6,40.31,36.44,34.81,35.55,32.69,32.28,32.72,29.32,28.53,27.4,24.83,23.64,24.43,21.08,24.11,22.29,19.42,18.04,17.04,16.09,15.48,15.93,15.6,16.3,6.9
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.08,28.41,27.36,25.59,24.99,23.92,23.01,20.07,21.4,19.69,19.44,18.62,18.83,17.92,18.67,18.08,16.51,16.6,16.98,16.64,15.03,14.21,15.33,13.13,13.19,12.26,13,11.6,
Cuba,,,,,,,,,,,,,,,15.73,15.1225,14.515,13.9075,13.3,13.85,13.17,12.78,12.67,11.51,10.72,11.08,10.57,10.98,8.93,9.09,8.37,9.46,7.54,8.17,7.93,7.52,7.3,6.72,7.94,7.03,6.68,7.07,7.18,6.51,6.24,6.61,6.16,5.9,6.18,6.39,6.54,6.02,5.8,6.03,5.84,6.41,6.4,5.75,6.09,5.39,6.17,5.5,5.5,
"Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.22,19.7,20.26,19.9,18.84,17.49,16.55,15.98,16.69,15.09,15.37,13.46,12.57,11.84,12.2,10.86,10.79,10.79,10.15,9.36,9.16,8.45,7.81,7.86,8.1,6.8,6.6,
Czechoslovakia,,,,46.59,45.96,47.12,46.05,46.88,46.59,44.99,42.83,45.14,44.88,44.7,43.23,41.98,41.36,39.83,40.65,38.37,37.73,36.13,32.84,34.03,33.06,32.32,29.18,29.92,27.55,26.58,25.76,24.31,24.19,23.68,22.65,20.93,20.63,19.82,20.23,19.92,18.98,17.91,,,,,,,,,,,,,,,,,,,,,,
Denmark,,,33.78,32.17,32.38,32.8,30.2,28.53,28.11,27.97,28,24.8,25.15,23.11,22.92,21.07,21.54,18.93,17.72,17.77,17.69,16.32,15.98,16.62,15.48,13.98,12.92,14.41,14.07,12.39,12.15,11.81,10.36,10.79,10.47,9.84,9.96,8.46,8.78,7.51,7.74,7.03,6.59,6.94,6.39,6.42,6.9,5.38,5.17,5.18,5.14,5.12,4.32,4.92,4.73,4.72,4.7,4.92,5.28,4.62,5.18,4.7,4.6,
"Dominican Republic",,,,,,,,,,,,,,,,3.71,4.05,4.08,5.15,3.86,5.36,5.43,4.33,3.57,2.82,4.8,3.29,3.16,3.12,2.58,2.71,4.67,4.49,3.78,5.28,5.22,3.49,3.69,3.37,4.01,3.26,3.1,3.14,3.315,3.49,2.98,3.31,4.34,4.12,4.26,3.59,3.42,3.695,3.97,3.6,3.52,3.568,3.616,3.664,3.712,3.76,4,,
Ecuador,,,,,,,,,,,,,,,,,,,17.56,18.33,18.25,17.55,19.22,17.95,18.91,18.06,18.63,19.2,20.36,22.27,23.06,23.67,23.45,23.25,24.82,25.41,23.71,23,24.6,25.26,22.57,23.39,20.81,22.33,20.56,21.85,21.95,20.47,19.71,19.47,17.42,17.74,16.37,15.86,15.49,15.6,15.17,15.37,15.47,14.24,13.42,13.5,13.5,
Egypt,,,,,,2,1.88,1.53,2.04,1.21,1.24,1.13,1.33,1.3379,1.3458,1.3537,1.3616,1.3695,1.3774,1.3853,1.3932,1.4011,1.4089,1.4168,1.4247,1.4326,1.4405,1.4484,1.4563,1.4642,1.4721,1.48,1.4879,1.4958,1.5037,1.5116,1.5195,1.5274,1.5353,1.5432,1.5511,1.5589,1.5668,1.5747,1.5826,1.5905,1.5984,1.6063,1.6142,1.6221,1.63,1.86,2.02,2.05,2.16,1.95,2.3,2.17,1.98,2.27,2.29,2.4,,
"El Salvador",5.26,6.52,6.7,6.35,6.06,4.3,4.63,4.31,5.22,4.5,5.36,5.35,6.79,5.67,7.4,5.99,6.48,6.94,4.9,5.31,5.15,4.16,5.2,5.27,4.94,5.1471,5.3543,5.5614,5.7686,5.9757,6.1829,6.39,6.69,4.79,5.99,6.695,7.4,8.105,8.81,9.515,10.22,10.63,9.16,9.78,9.325,8.87,10.13,10.97,10.59,10.98,12.72,13.02,12.4,10.55,12.5,12.63,12.06,11.41,10.12,10.86,10.33,9.8,7.9,4.4
"England and Wales",29.15,29.84,29.12,28.95,27.79,27.87,26.86,27.23,26.94,26.64,26,25.6,25.04,25.03,23.82,23.55,23.5,22.93,22.15,22.05,21.72,21.08,20.68,20.4,19.87,19.46,19.11,18.07,18.18,17.56,16.88,16.16,15.2,16.1,15.39,14.55,14.42,13.73,13.38,12.92,12.19,11.79,11.4,10.31,10.35,9.42,9.29,8.57,8.34,8.01,7.38,7.03,6.88,6.39,5.91,5.85,5.18,5.14,4.88,4.72,4.48,4.3,4.3,
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.85,32.38,32.69,33,33.31,30.95,29.65,28.78,31.23,30.12,26.65,26.81,31.97,26.13,27.13,26.02,24.82,26.75,23.38,22.5,21.07,20.86,19.53,18.99,17.44,21.81,19.43,15.52,15.23,15.64,16.6,16.2,
Finland,,,69.13,66.42,63.23,59.67,53.97,55.57,52.84,52.71,47.72,44.81,47.72,42.75,40.12,39.36,36.33,35.14,36.65,32.39,30.62,30.1,27.07,28.57,25.04,24.77,23.79,21.66,22.69,21.54,18.78,19.56,18.84,16.96,16.79,16.83,14.68,14.79,14.51,13.05,12.69,12.01,10.53,10.87,10.81,9.57,9.53,9.28,8.24,7.9,7.62,6.91,6.78,7.1,6.31,6.59,6.2,5.17,5.59,5.58,5.56,4.9,4.3,5.6
France,29.2,28.925,28.65,28.84,27.83,27.45,27,26.63,26.64,25.69,25.17,25.12,23.61,24.06,23.26,21.78,20.72,20.43,20.29,19.57,18.23,17.66,17.07,16.99,15.98,15.67,15.55,14.11,13.72,13.79,12.93,12.61,11.63,11.72,11.36,10.75,10.55,10.16,9.99,9.22,9.1,8.7,8.22,7.97,7.61,7.45,7.32,7.01,6.86,6.58,6.23,6.02,5.98,5.69,5.68,5.45,5.4,5.19,4.86,4.91,4.69,4.8,,
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.98,17.09,17.2833,17.4767,17.67,17.66,15.75,15.98,15.76,15.08,14.46,9.28,8.685,8.09,7.69,8.74,8.41,11.87,10.99,11.13,8.84,9.4833,10.1267,10.77,8.14,5.53,5.92,8.83,4.12,5.76,7.4,8.1,
Germany,,,,,,,,,,,,,,,,,,,,,,,,28.09,27.02,26.56,25.24,24.32,22.9,22.07,21.24,20.53,19.94,18.77,17.78,17.25,16.63,16.07,15.72,14.99,14.56,14.21,13.76,13.21,12.75,12.21,11.83,10.9,10.17,9.86,9.63,8.95,8.82,8.16,7.91,7.68,7.25,6.79,6.72,6.4,6.21,5.9,5.9,5.4
Greece,,,,,,,,,,,,15.93,15.94,16.89,17.61,16.59,15.11,14.71,14.92,13.96,15.15,13.28,13,13.49,13.66,14.49,13.05,13.32,13.3,12.41,11.64,11.66,10.88,11.75,11.43,9.79,11.04,9.88,9.81,9.19,9.84,9.12,8.8,9.28,8.27,8.46,8.1,8.22,8.52,8.65,8.03,8.6,7.72,7.93,7.27,7.02,7.13,7.11,6.82,6.95,6.08,5.8,6.5,10.9
Guatemala,,,,,,,,,,,,,,15.03,15.4,12.36,14.34,13.48,11.95,13.67,12.86,14,13.96,13.92,13.88,12.73,13.09,13.12,14.89,13.57,14.32,11.28,12.1533,13.0267,13.9,13.805,13.71,13.67,13.7,12.77,12.49,12.81,13.39,14.2,16.72,16.38,15.33,17.06,16.9,17.04,17.96,18.41,17.97,17.51,16.63,18.17,18.15,16.52,17.14,15.51,14.905,14.3,13.6,
"Hong Kong",,,,,,17.77,15.9,19.8,23.31,18.34,21.56,20.69,16.85,20.79,24.56,20.05,24.59,17.22,21.57,26.1,22.61,25.36,19.9,18.17,17.51,16.55,18.06,16.94,15.45,15.98,15.55,13.97,13.44,13.42,11.28,10.25,12.26,11.25,10.73,12.19,11.18,11.73,10.51,10.51,10.03,10.36,9.65,10.09,9.73,9.69,8.5,9.14,7.88,8.22,7.54,7.36,6.97,6.76,6.77,6.63,6.87,6.1,5.5,
Hungary,,,,,,46.15,48.34,47.9,48,49.84,46.82,45.76,45.72,42.64,43.8,41.89,43.33,41.18,41.86,41.21,41.31,39.91,38.53,36.94,36.29,34.99,35.12,34.2,33.05,32.61,30.94,30.72,29.48,27.83,27.7,25.57,24.77,24.29,24.81,23.81,24.35,23.41,23.43,22.06,21.49,20.24,18.55,18.04,18.43,17.67,16.37,17.12,16.08,14.93,13.45,12.42,13.55,12.84,12.05,12.18,11.15,11.3,11.7,
Iceland,,68.93,71.78,85.96,68.45,58.8,59.68,77.71,57.95,66.69,52.71,63.51,55.71,40.98,52.34,41.54,33.1,43.45,44.24,28.42,32.56,35.45,30.42,33.13,40.33,28.98,29.73,27.19,19,20.32,22.96,21.11,18.57,23.58,21.64,24.18,19.66,19.54,15.43,20.92,13.46,22.11,15.12,10.54,10.3,10.47,9.65,14.7,7.69,7.63,10.12,7.65,7.65,5.25,6.9,6.69,4.77,5.33,4.06,4.73,,,,
Ireland,28.93,28.48,28.52,30.06,27.11,29.48,27.09,30.87,24.88,26.35,23.64,24.2,26.38,25.41,24.55,23.81,22.97,24.37,21.5,23.99,21.52,22.36,23.04,19.39,20.71,18.2,18.54,20.65,16.4,17.62,17.28,14.89,14.17,14.16,13.42,14.5,14.03,13.74,12.46,11.45,11.72,11.56,12.58,11.81,10.18,11.02,9.78,9.66,8.29,8.27,8.35,7.42,7.53,6.81,7,7.01,6.89,6.78,6.03,7.25,5.58,9.42,13.26,17.1
Israel,,,,,,,,,,,,,,,,,,,,,,,,,,14.51,14.47,13.65,11.17,12.27,12.54,9.53,11.03,10.54,10.96,11.58,9.48,9.84,8.69,7.37,9.27,8.91,9.47,9.26,9.14,9.31,8.31,8.21,8.92,7.65,7.45,8.08,7.72,8.08,6.01,6.91,6.32,5.81,5.94,6.24,5.4,6.1,5.7,
Italy,,36.98,37.29,37.08,35.18,35.94,36.32,35.28,34.41,34.6,34.94,34.33,34.43,34.91,34.62,33.43,33.33,31.48,31.33,30.65,30,29.42,28.73,27.92,26.34,25.86,24.87,24.54,24.02,23.82,23.07,22.6,21.97,21.89,21.02,20.03,19.68,18.96,18.65,17.56,17.13,16.76,15.71,15.4,15.04,14.14,13.59,12.67,12.61,11.9,11.41,11.13,10.5,10.42,10.1267,9.8333,9.54,9.11,8.67,8.32,8.02,7.8,7.7,1.9
Japan,65.61,66.65,68.36,68.63,69.24,70.12,70.7,71.3,72.02,72.04,72.06,71.09,69.66,69.83,70.52,69.65,68.68,67.45,67.72,66.47,63.16,61.98,61.3,59.96,58.3,56.19,54.7,52.87,51.06,50.51,49.09,47.78,45.02,44.35,43.41,41.06,39.73,38.61,37.12,36.3,34.72,34.01,33.19,31.5,31.17,31.53,30.91,29.61,29.28,28.16,27.17,25.81,24.5,23.93,23.67,22.65,21.88,21.26,20.41,19.73,19.18,18.5,17.6,24.2
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.42,43.76,43.03,42.3,41.57,44.13,41.13,42.38,40.47,39.5,38.44,38.03,34.77,35.11,33.76,32.48,31.32,30.24,30.26,29.23,29.02,27.4,25.57,26.62,26.66,24.88,24.51,24.87,23.23,23.01,21.755,20.5,
Kuwait,,,,,,,,,,,,,,,,,,,,,,,9.2,9.5767,9.9533,10.33,8.35,5.66,6.97,8.44,5.9,4.6,8.42,7.91,6.38,9.5,5.69,4.26,4.4583,4.6567,4.855,5.0533,5.2517,5.45,3.39,2.64,5.05,2.63,1.75,0.66,1.58,2.39,1.22,0.31,3.95,4.47,1.68,3.3,3.27,1.29,1.88,2,2.5,
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.85,38.34,37.4867,36.6333,35.78,37.23,36.56,31.56,32.32,29.38,28.85,32.56,27.52,30.58,28.19,27.39,27.71,25.68,24.37,23.04,22.82,21.45,21.97,23.09,24.66,23.38,24.62,23.38,27.41,26.04,25.7,22.2,4.5
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.04,34.71,31.65,34.26,33.9,33.57,30.89,32.13,30.68,31.32,26.96,29.47,31.98,28.17,26.61,27.08,26.07,23.98,23.44,22.57,20.64,21.56,19.79,19.8,20.83,19.39,20.75,19.75,20.27,17.17,17.5,16.3,16.9,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.05,34.92,34.0333,33.1467,32.26,33.13,29.84,27.98,29.49,29.94,27.32,29.84,28.49,25.78,26.47,26.22,24.79,22.96,22.96,22.81,20.37,21.47,20.48,22.15,19.65,21.66,22.9,20.69,19.22,20.09,18.3,19,
Luxembourg,,,,,,,,,,,,,,,,,,21.97,25.31,19.1,20.62,21.67,21.04,21.84,19.17,19.7,16.92,16.2,17.82,20.62,12.59,18.29,14.62,17.02,15.33,12.6,10.95,13.65,9.61,12.23,13.39,10.27,12.44,9.77,9.23,10.16,8.98,7.89,7.09,7.7,6.64,5.77,6.43,8.42,6.82,6.37,4.3,4.53,5.84,5.12,5.93,5.9,5.4,5.4
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.04,20.36,23.15,22.12,22.62,22.34,21.08,23.89,16.65,18.57,18.57,19,17.22,15.49,16.09,16.61,15.61,15.86,14.33,16.32,,,
Malta,,,,,,,,,,,,,,,,19.9,22.71,25.52,24.02,10.16,22.75,24.83,25.24,17.62,15.31,19.75,23.74,20.5,16.7,14.12,19.45,21,17.82,25.25,12.81,17.59,15.68,12.55,12.23,15.37,19.41,17.83,12.47,9.33,10.68,12.41,14.99,13.11,9.99,12.7,9.17,6.25,9.39,8.17,8.12,6.88,6.78,6.09,8.81,9.09,5.74,8.7,6.6,13
Mauritius,,,,,,,,,,,,18.48,16.81,13.25,15.43,25.92,26.33,17.99,21.76,21.7,34.21,29.13,25.68,22.29,25.92,28.58,23.96,21.24,19.67,21.44,17.75,19.46,18.43,15.87,22.77,17.22,18.26,14.57,15.85,16.62,18,8.46,17.02,16.52,12.82,9.92,12.24,11.41,10.25,9.97,9.38,12.62,8.79,11.2,7.08,8.26,8.73,9.01,10.24,6.44,7.29,7.6,8.2,4.6
Mexico,,,,,,6.76,6.88,8.79,7.89,8.1,8.52,8.34,8.22,9.29,9.16,9.14,8.98,9.3,9.1,9.95,10.18,9.59,9.53,9.35,9.26,8.41,8.62,8.59,8.81,9.05,8.15,8.65,8.72,8.92,8.3,8.87,8.86,8.85,9.52,9.61,8.96,8.83,9.14,8.92,8.9,8.6,8.66,8.44,7.96,7.98,8.06,7.54,7.53,7.4,7.2,7,6.94,6.53,6.72,6.41,6.29,5.8,5.7,
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7,21.77,21.23,20.69,20.15,21.31,22.55,20.96,20.38,24.31,22.79,20.42,20.74,19.72,21.62,20.01,15.88,14.74,13.99,15.75,13.31,13.6,14.1,14.71,13.9,14.74,15.21,14.81,14.11,14.28,13.7,14.6,
Netherlands,43.58,41.57,39.13,39.08,38.05,36.58,35.47,33.41,33.46,32.06,31.57,31.85,30.08,30,29.71,27.94,27.69,26.42,26.82,25.11,24.04,22.98,22.4,22.4,21.91,21.3,20.79,19.7,19.04,18.32,17.59,16.8,16.6,16.18,15.73,15.24,14.01,14.31,14.45,13.25,12.11,12.06,12.34,11.24,10.84,10.03,10.28,9,8.82,8.55,8.36,7.66,7.4,7.4,6.62,6.99,6.02,5.7,5.82,5.55,5.84,5.2,4.9,5.2
"New Zealand",27.29,28.19,20.73,24.86,20.55,21.35,20.42,21.3,21.11,19.17,19.21,19.55,18.6,18.03,17.36,17.38,17.06,17.25,15.94,16.31,16.48,13.3,13.3,15.96,14.6,13.41,15.17,13.05,11.85,13.12,10.98,12.81,12.54,10.44,10.94,10.75,10.73,10.66,9.1,8.53,8.52,9.16,9.08,7.75,5.88,6.14,7.21,6.09,7.06,7.94,6.64,7.05,6.55,6.79,6.41,4.52,5.13,5.43,5.01,4.64,4.87,5.1,4.4,3.7
Nicaragua,0.4,0.5573,0.7145,0.8718,1.0291,1.1864,1.3436,1.5009,1.6582,1.8155,1.9727,2.13,2.38,2.11,0.52,1.81,1.91,1.88,2.0083,2.1367,2.265,2.3933,2.5217,2.65,0.3,1.59,1.92,1.59,0.09,0.921,1.752,2.583,3.414,4.245,5.076,5.907,6.738,7.569,8.4,9.04,8.06,8.25,8.08,9.67,8.16,9.255,10.35,8.88,10.56,10.04,10.21,8.67,9.87,11.61,8.95,9.21,7.35,9.74,9.65,8.63,9.06,7.9,8.5,
"Northern Ireland",32.58,27.91,31.08,28.07,26.83,27.72,28.81,28.47,28.48,29.27,30.85,26.26,28.4,23.2,21.98,21.81,24.65,23.03,19.63,23.82,22.41,21.36,19.8,20.23,19.81,19.78,18.59,21.29,18.22,20.91,18.69,14.76,14.92,15.31,15.48,14.52,13.3,13.67,12.47,13.03,11.5,11.29,12.75,11.11,11.8,8.66,9.51,8.95,10.8,9.17,9.01,7.93,6.53,7.37,8.07,6.31,6.3,6.13,4.28,5.33,4.52,6,4.3,
Norway,,43.37,45.37,41.86,40.66,35.7,33.94,35.46,32.58,31.99,28.51,29.96,27.69,27.75,25.78,26.32,25.65,25.77,25.82,23.78,22.48,21.18,19.89,19.37,16.45,17.69,17.56,17.11,15.02,15.87,13.69,14.51,14.59,13.92,13.47,13.29,12.54,11.86,11.39,11.37,10.64,10.76,10.59,9.36,9.63,8.58,9.06,8.87,7.62,8.59,6.55,7.46,5.86,6.86,5.57,5.56,4.35,4.75,4.46,3.76,4.16,4.3,3.8,
Panama,,,,,,19.71,15.26,11.89,18.49,15.72,14.38,14.99,16.89,14.78,12.64,12.25,11.93,13.22,12.52,13.88,15.43,11.18,12.71,13.04,15.38,14.07,13.03,11.87,10.81,14.01,13.06,10.52,11.58,12.46,11.53,10.82,11.13,14.18,11.86,12.71,12.6771,12.6443,12.6114,12.5786,12.5457,12.5129,12.48,11.36,12.9,10.55,11.06,8.9,11.22,11.34,8.04,10.52,10.42,9.31,11.49,9.28,9.09,8.9,9.7,
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.14,8.99,8.71,9.17,7.56,8.79,9.59,7.84,7.04,6.82,7.22,7.07,7.04,6.03,5.89,6.52,5,4.8,10.8
Peru,,,,,,,,,,,,,,,,,19.36,19.54,19.72,20.27,20.87,20.2,20.61,19.56,18.905,18.25,17.595,16.94,16.37,16.345,16.32,14.37,14.6,13.71,14.3567,15.0033,15.65,10.06,12.18,12.37,10.82,9.06,12.62,11.875,11.13,13.19,15.35,14.35,14.41,14.16,14.74,12.41,11.76,12.78,12.97,13.51,12.27,12.14,12.77,13.57,13.4,12.2,11.3,12.4
Philippines,,,,,,,,,,,,,,6.63,6.6,6.53,6.28,6.63,6.98,6.8,6.7113,6.6226,6.5339,6.4452,6.3565,6.2678,6.1791,6.0904,6.0017,5.913,5.8243,5.7357,5.647,5.5583,5.4696,5.3809,5.2922,5.2035,5.1148,5.0261,4.9374,4.8487,4.76,4.59,5.05,4.84,5.18,4.6,4.58,4.93,4.78,4.55,4.73,4.35,4.16,3.97,3.78,3.59,3.4,,,,,
Poland,,,,,,,,,,36.36,39.01,41.7,43.29,44.79,45.6,44.55,43.24,42.14,42.99,40.55,40.03,38.4,37.27,35.89,35.6,35.2,34.69,33.71,32.22,30.9,30.83,29.98,28.31,28.06,27.17,26.58,25.9,25.97,24.36,23.03,23.25,21.63,21.33,20.5,19.69,19.26,18.03,17.5767,17.1233,16.67,16.26,15.39,15.4,14.71,14.3,13.55,13.21,13.13,12.67,12.13,11.9,11.7,11.5,
Portugal,,,,,,28.62,27.51,29.25,30.21,30.13,31.11,32.55,33.1,33.54,34.93,33.61,34.62,33.71,34.4,34.08,34.45,36.61,32.39,32.51,34.37,33.37,31.2,31.52,28.52,28.3,29.31,27.73,27.84,26.22,26.64,26.69,25.46,24.85,24.22,24.63,25.03,22.82,23.15,21.6,20.78,21.51,19.85,19.09,18.17,18.45,18.05,17.53,17.21,16.45,15.9325,15.415,14.8975,14.38,15.81,13.76,13.33,14,13.3,4.4
