"Data Item",1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
"Number of countries and colonies with legal slavery",60,59.8,59.6,59.4,59.2,59,58.8,58.6,58.4,58.2,58,57.8,57.6,57.4,57.2,57,56.8,56.6,56.4,56.2,56,55.3,54.6,53.9,53.2,52.5,51.8,51.1,50.4,49.7,49,48.8,48.6,48.4,48.2,48,47.8,47.6,47.4,47.2,47,46.6,46.2,45.8,45.4,45,44.6,44.2,43.8,43.4,43,42.2,41.4,40.6,39.8,39,38.2,37.4,36.6,35.8,35,34.7,34.4,34.1,33.8,33.5,33.2,32.9,32.6,32.3,32,31.6,31.2,30.8,30.4,30,29.6,29.2,28.8,28.4,28,27.6,27.2,26.8,26.4,26,25.6,25.2,24.8,24.4,24,23.6,23.2,22.8,22.4,22,21.6,21.2,20.8,20.4,20,19.8,19.6,19.4,19.2,19,18.8,18.6,18.4,18.2,18,17.9,17.8,17.7,17.6,17.5,17.4,17.3,17.2,17.1,17,16.4,15.8,15.2,14.6,14,13.4,12.8,12.2,11.6,11,10.8,10.6,10.4,10.2,10,9.8,9.6,9.4,9.2,9,9,9,9,9,9,9,9,9,9,9,8.7,8.4,8.1,7.8,7.5,7.2,6.9,6.6,6.3,6,5.6,5.2,4.8,4.4,4,3.6,3.2,2.8,2.4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,
