Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
India,5129,5688,5456,5613,4857,5364,5908,5605,5715,6603,5679,5528,6263,5910,6917,6995,7067,7218,6636,6791,7382,6853,8119,7993,6555,6801,7220,8086,9262,8956,7755,10672,9417,9143,9307,10710,9796,10704,10345,10296,11263,9699,12346,11258,11423,11849,13865,14587,12520,14978,15641,15409,16179,17162
Indonesia,9273,10214,9214,10336,9432,9840,9302,9832,9417,9614,9923,10437,10748,11290,11873,12277,12245,13321,13902,14592,15260,15693,16944,17134,17744,18838,19633,19531,21033,21323,21505,22030,21975,22091,22580,24862,26141,26526,26629,27649,28446,30655,32414,33439,34539,34699,36601,40776,42372,44359,45652,48987,48441,49540
Iran,7050,7034,7128,7285,7277,7152,6981,7239,7225,7138,6370,6725,7227,7034,9623,11635,9755,10463,10866,8734,8488,10485,10445,10784,11071,12833,12440,14362,10890,13846,13515,14472,15161,19337,18664,18958,20828,21335,19762,20293,20933,24059,25870,25840,24953,27435,27921,25152,26658,31246,23866,23756,24136,29411
Iraq,10077,11209,8771,7840,8103,8363,8604,12380,12822,11378,11039,14417,10148,10403,8007,10492,9475,9270,8051,8702,9624,8297,7027,9446,9956,7420,8027,11097,8010,10169,7073,8257,7492,6897,6773,8342,7306,7802,4843,3868,6031,9128,9442,10685,9337,11057,9089,12382,14601,12796,14062,18985,19238,14098
Ireland,30349,32791,31053,28712,31004,32295,34769,38182,37780,35033,40622,38175,36453,41101,40242,35162,48843,44766,47260,45852,46373,50020,47687,58021,49714,53079,61272,61122,56298,59789,60289,63722,54060,54423,61066,67722,57901,56704,66585,72096,70164,56246,66236,72693,62715,66975,66375,68775,63853,70013,77821,65268,75090,80026
Israel,11492,12019,10641,19270,16536,6783,15336,9908,12342,12905,19079,22608,18913,20597,17762,14275,12812,6318,5166,15057,15517,17489,32495,22337,44847,45311,55396,48040,50869,46117,47513,51971,42818,42273,35374,58751,56993,62730,92231,83095,48923,55158,61835,63931,57402,65861,72909,79885,74972,84579,94201,90207,95190,111825
Italy,25710,23585,25886,27939,25867,27496,29908,31233,35186,36367,38150,41608,39421,44039,45872,45847,49186,51014,50423,51567,55320,51877,51766,54700,52721,55559,56125,55840,57354,56160,56602,64902,66652,63983,69651,73145,73403,71810,75980,75076,75259,74705,61563,77510,74553,70367,72738,74573,67267,72497,78040,66244,70579,83458
Jamaica,5492,7339,6494,11046,11123,9864,11727,8693,11963,13508,12641,10934,11342,15460,18642,18215,21528,16235,14913,15216,14543,13022,12945,12845,13029,10371,11340,10478,11688,10588,11667,14225,15115,13594,13375,13741,11568,11436,12231,11487,12068,11818,12315,11842,12860,12298,11959,12530,12567,11715,12701,11896,11951,11321
Japan,26187,25388,28087,22902,26599,25748,27098,29401,26493,23996,27060,24229,22494,25079,24559,23834,23777,28148,30469,26972,27060,27563,27083,30109,29751,28310,27291,29755,27970,27252,24344,28172,30194,29246,29266,30474,24807,18034,25448,26561,22639,22896,21037,21139,21503,20962,21972,23072,18782,17893,17452,17857,17881,16712
Jordan,6681,3543,3164,10622,11094,3645,8317,2768,7381,1369,5113,5695,3117,6229,2374,2625,2654,3009,1178,7515,4102,4081,6290,2413,4959,5139,7795,8650,7609,9525,7916,11659,13367,10273,7850,10303,10581,11297,36487,21287,13349,12684,14066,13406,17969,10498,6131,13669,14638,28325,21596,16840,18339,16092
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13109,10548,9625,5668,7879,9151,6442,13237,10631,13419,13907,12530,10191,12024,12793,14080,11323,15454,11459,17788,11395,15230,14548
Kenya,12535,12221,12549,11946,11063,11260,12185,12513,12568,12332,12196,12590,12881,13212,13764,15619,15387,13882,12344,11719,15003,19371,16238,13115,16039,18767,15633,17405,17164,15406,16816,16211,14499,18802,17072,13286,13631,15475,13933,13426,16038,14262,15110,17255,15748,15976,16919,13374,12103,15876,14599,16382,15621,15654
Kuwait,,,,,,,,15000,16667,20000,20000,20000,26667,22500,20000,21333,20769,29773,31250,31884,30593,30606,30469,30195,54361,58820,58621,53025,35931,36701,764,56727,58246,59728,65524,62550,34534,23238,22507,23280,21632,24492,27228,27228,30396,34286,34286,29714,79714,109528,113333,102661,110000,219471
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28280,25044,18016,14683,22394,26438,30525,30362,37616,41383,40485,39032,38906,37223,36422,34011,31560,38253,34326,34483,32592,36611,30370
Laos,17000,15000,15000,15833,15333,15385,15714,17857,18571,16667,16250,17667,17632,17107,15556,10442,14196,10471,11234,10031,10599,10998,10694,11872,12398,14067,14426,13440,14438,18153,20065,18266,17536,19882,17304,20892,20605,23685,23597,23878,25500,27610,27710,30148,43321,39533,43636,48328,54643,47986,51684,57185,57260,58033
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14276,17014,17896,15280,20451,19729,18874,17072,19989,18131,20287,18033,21278,22657,18888,24484,24332,24561,20492,22629,27645,24548,30720
Lebanon,12963,13640,13799,12771,12277,11891,12685,9128,9375,10635,9656,10587,9536,12738,12643,7621,11824,11262,10488,9457,11753,11815,11794,11756,13688,15041,15882,15418,16116,17138,16614,17766,19118,18138,27197,24128,16635,15977,13605,13548,15063,15903,18840,20331,20871,20402,21560,20871,21758,22493,18921,18570,18498,18551
Lesotho,8268,8246,8227,8227,7690,7940,7692,6909,7039,5848,6285,4677,6328,9685,6631,5723,15193,14135,11794,9575,8286,6730,7121,6605,7600,6903,5928,8533,9796,10846,5433,5877,9908,8647,8078,11578,9460,13294,9694,7271,8826,7405,6142,5883,6820,5506,4358,4031,4310,8657,6140,1716,7249,6129
Libya,1958,2253,2671,2555,3587,3349,3057,2501,3520,2526,1974,7150,7176,4400,5252,4730,3397,4748,3017,2624,5312,7568,6843,4207,4406,4654,4108,5177,5367,4800,4864,4946,4977,5045,5270,5451,5449,5141,5130,5170,4976,5024,4943,4927,5169,5192,5199,5177,5341,5755,5445,5392,5140,5332
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16063,19961,16772,16590,22941,23101,22519,17360,23280,21744,22671,26921,27306,24407,16928,25070,27476,28275,21966,26414,31119,29368,32586
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51751,49505,55970,53884,60886,53609,53051,48899,56143,58966,52675,48801,51978,55791,57596
Madagascar,14276,12583,11130,10248,9371,10376,10510,10120,10157,10067,9371,9655,10085,10378,10862,11803,10551,9345,9918,9782,9363,9554,10320,10586,9949,10262,11207,10234,10540,9799,9643,8116,8957,9429,9607,9281,9349,8294,9144,8823,9270,8827,16176,17685,15404,15826,16116,16502,16152,15509,15406,16649,16692,16885
Malawi,9884,10287,8758,10773,8560,9083,13912,9966,9655,8834,11378,11549,10850,11220,9821,10741,12752,12185,11823,11991,11130,11606,11454,11737,11611,10661,9949,11525,11685,9815,11237,4710,14843,8829,13038,13803,10382,13136,17379,16777,11536,10253,11965,10172,7757,14362,24898,15905,21249,19086,21009,20957,20747,15870
Malaysia,12005,12382,16239,13441,11977,12672,19263,16241,18240,21245,18909,21796,24001,24741,12814,15784,16941,11019,11429,11429,11429,11250,14286,15714,16667,17333,17647,17778,17895,17500,17500,17143,19000,20000,18696,18000,18462,18519,21111,24074,30455,30435,30000,30000,30000,32000,48554,52192,50719,55351,61320,89681,88991,60975
Maldives,8883,8750,8973,9125,9239,9161,9058,8529,7830,8922,7609,7813,9528,9868,8899,8295,7981,8235,8000,8500,7669,7403,7143,10000,10000,10000,12500,10000,13750,10000,10000,10000,10000,9999,10000,10000,12228,12337,13596,14855,16351,16691,15041,19701,17647,19286,19625,20817,21513,22612,23814,24933,25267,24051
Mali,6653,6967,5873,7126,7878,7708,7315,7564,8393,8027,8148,6919,6722,7456,8283,6106,5580,10396,8137,6975,8084,7778,8034,7002,10739,10777,9854,9299,8810,6637,9674,6305,6725,7302,7136,9417,9290,10205,10107,8048,7605,6413,8032,7462,9056,9177,8919,10746,14015,12540,8070,12610,11465,12525
Malta,13418,13718,15288,14420,18007,13796,15448,14144,13151,12698,14020,16803,17441,16848,18237,21541,28191,27826,29044,28826,35797,37696,38820,34648,34648,34413,34397,30022,34799,36373,22500,21365,21429,21667,20000,31111,30140,32745,35234,39815,40000,39190,40741,39828,40000,40000,40000,40000,40385,41140,41888,41388,41639,41891
Mauritania,3685,3775,3729,3741,3390,3668,3734,3860,3980,3387,2023,1992,1957,3138,4067,5167,3693,3044,2364,3352,3214,3126,2582,3186,5041,5354,7109,6492,7146,4967,4466,5006,5789,5502,6164,6478,4151,4674,5289,5433,3584,3701,5290,1772,5333,4062,4093,4529,5070,5365,3455,5266,4767,4556
Mauritius,15126,17807,12895,10000,16444,25249,17052,21609,18857,20827,19843,18800,20654,24692,22962,25024,24962,22880,25021,22454,24624,25369,28657,43650,47476,43888,35524,38447,37363,41790,37193,44333,42430,37288,38533,48667,50435,51800,49024,89000,72037,77632,65556,64737,75397,77931,94537,75410,80000,68333,74419,71207,67957,90580
Mexico,10084,10134,10070,11479,11923,11942,12267,13056,13433,13701,14149,14055,13530,13978,15437,14932,16230,17516,18244,20339,21348,21256,20005,20857,21732,20766,20622,19659,19552,22341,22180,25637,24771,23229,23855,24130,24959,25019,25564,25835,27183,27534,28611,29964,29981,30613,32207,33169,32698,33527,30488,33058,32469,34521
Micronesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12334,12390,12326,12328,13182,13396,13417,13440,13465,13492,13522,13555,13595,13640,13692,13663,13400,14015,14204,14367,14545,15136,15714,15186
Mongolia,5909,6500,6783,6281,5730,6667,6852,4308,2627,4936,6907,3591,10284,5729,9966,7816,7199,5013,5630,3885,3634,11380,11667,8697,12918,12665,9408,9390,10555,10082,6868,6139,4690,4034,6812,5931,5575,5195,4737,6299,4935,5033,7913,5318,5049,13131,10178,7782,10135,10749,11221,15762,10540,12822
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29473,20919,33087,34353,35195,37274,28797,39375,37185
Montserrat,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,16364,16364,15833,16667,16667,16667,17857,17857,18667,19070,18750,22554,24756,27016,29319,31648,33986,36318,38627,40901,43130,45374,47628,49819,51947,54011,56012,57952,59831,61654,66667,60000,64939
Morocco,3686,10957,8966,8064,8229,3638,7110,13557,9607,9226,11809,11472,6177,11105,8490,12154,5386,9534,8293,9878,4451,10496,5877,6710,10189,13516,6685,13028,12052,9221,12984,4905,4401,13392,3403,14942,7251,7928,6698,2329,5117,8215,10920,11569,4800,11599,3909,6187,16378,13200,11579,6576,13244,10049
Mozambique,8303,8063,8462,8603,8816,9070,9445,9378,8557,9648,8765,9419,8145,7113,5034,8138,7678,7207,6074,5735,5637,4658,4573,4792,5038,5148,3606,3515,3570,4426,3286,1651,5591,4925,6342,8081,7950,8174,9836,8553,8710,6837,8060,7623,5129,7737,8786,7847,8747,10169,10292,6921,6962,7521
"Burma (Myanmar)",3953,3965,4693,3643,3836,3562,3943,4083,3859,3856,4043,3808,4056,4338,4369,4432,5134,4892,6215,7198,8713,11051,13055,11145,12868,13188,11688,10523,9597,9896,9561,9585,9717,10420,10358,10622,9219,8719,9280,9428,11392,12188,13628,14628,15638,17221,19328,20127,20404,21384,22221,22521,23165,25236
Namibia,4118,4158,4160,3939,3789,3632,3500,3552,3490,3503,3400,3432,3440,3471,3514,3506,3581,3626,3665,3703,3745,3743,3866,4000,3036,3760,3331,3764,4233,4385,5214,1434,3310,3175,1864,2575,5069,2347,2321,3643,3664,3718,2949,3938,4296,5806,4352,4359,3261,4151,4662,5053,4982,5440
Nepal,17872,17813,17861,17822,17426,16855,16402,16367,16531,16819,15732,16551,16186,16285,15127,16173,15069,14894,12350,14668,14357,12935,13761,13098,13052,12759,12412,13700,14914,15114,14881,15446,14524,14926,14638,15140,15037,15381,15201,15447,16155,16304,16676,16898,17825,17925,18256,18816,19149,18547,19832,21380,20171,21253
Netherlands,36194,41823,39138,42534,32992,32637,38888,36598,37478,32689,38773,36891,40931,43532,41123,39970,42314,49847,46269,47985,48079,55893,45975,52766,50838,61313,51379,47643,49513,53834,59538,61546,66018,55378,57959,66752,59952,64822,63816,71529,64909,65708,68182,66003,66558,67980,73250,75463,84737,76478,78543,84201,82953,87715
"New Caledonia",12673,14066,14884,19506,16842,19437,14091,16066,17857,23137,23478,23478,24545,25800,27363,22129,26164,23620,20000,20717,27313,27629,28114,12861,27317,21825,12591,21205,12864,23680,43934,36792,33714,34933,33444,39822,38063,38344,38706,37677,38946,37790,39782,39701,38645,38467,40125,37219,35496,37821,33353,44390,40326,38557
"New Zealand",27745,26660,27419,33343,31628,33862,36747,36617,38961,33812,36105,39026,43934,33016,33816,42185,45441,43678,42716,42533,47676,48016,47007,48978,47294,46056,46837,48467,45005,50769,53584,54933,53531,57856,53686,59175,59963,63127,62329,63404,60290,61775,67627,68164,72436,72500,76092,70468,66220,68875,67584,74636,75395,77042
Nicaragua,8652,8693,9106,9228,8875,9069,9078,9157,9332,9426,9163,6866,9522,8034,9492,9067,8767,11412,10818,12834,10785,11194,12591,13213,13691,17094,13959,15878,13913,13388,11117,14194,14205,13612,12674,13378,12287,12021,12468,13298,14059,14232,15807,14579,14502,15035,14644,13790,15819,13697,14693,14295,16704,16402
Niger,5026,5448,5579,5963,4641,4891,5604,3807,4831,3796,4179,4086,3073,3969,3366,4170,4260,4252,4427,4519,4079,3922,3931,2448,4127,4028,3134,4661,3390,2991,3500,2894,2819,3414,2844,3046,2578,3809,3725,2810,3922,4032,4356,3375,4297,4431,4184,4850,3775,4870,3764,5135,3996,4382
Nigeria,7399,7736,7561,7085,6776,5962,6726,6518,5983,7089,6935,6196,6386,9699,9361,7145,9063,8748,9937,10104,15950,15717,14631,12029,11754,11012,11276,12435,11557,10705,10011,10763,10724,11013,11649,11600,11290,11490,12014,11256,12246,12437,12951,13668,14216,15130,14139,15758,14695,14729,12142,12868,11429,14565
Norway,27901,20721,25785,25893,25495,21678,27220,35274,26206,32099,32221,29769,32495,37469,25149,28116,35553,36619,35317,36167,36614,37039,32667,41920,38240,31529,37141,30618,33785,43582,39151,26834,36575,35620,33591,39188,37857,38791,35735,37578,36328,33488,37376,42713,36943,34938,36303,43232,34601,38161,33006,35642,32533,41459
"West Bank and Gaza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11113,16518,13823,11201,12484,4146,15362,13998,20524,20132,15398,21024,21240,13637,9360,9225,14446,15103,18698,18038,16354
Oman,9375,9375,9375,9412,9412,9444,9737,9737,9737,9500,9500,9286,9524,9524,9524,10000,10500,10500,10500,10500,10204,10204,10204,10204,10204,20544,20690,20739,21111,21011,20609,22991,24471,26196,27479,29055,29818,31348,32291,33090,33827,34882,35102,36157,36004,34007,35849,34340,176905,117858,114203,104798,35553,5323
Pakistan,6113,6420,6565,6384,6022,6268,6987,6633,7018,7148,7197,7394,7578,7835,7988,7698,7770,7657,8215,8869,8219,8725,8365,8368,8396,8955,9406,9041,8961,9180,10050,9254,10091,9842,10807,11456,10900,11571,12239,12029,12034,12856,12629,18881,19530,18884,21313,22079,21717,23239,26413,26347,28366,28944
Panama,8059,8651,8061,8290,8005,7783,7880,8349,8537,8687,8570,6750,8106,7863,8774,7693,9628,9401,10530,11230,11355,9767,10039,10960,12059,12114,14043,13143,14311,14182,15751,14628,14914,15298,16476,15371,21005,14285,15823,15231,12578,12623,12910,13735,14350,16593,18285,17101,17488,16187,16607,16535,20146,24930
"Papua New Guinea",11962,12763,11435,7956,14733,9180,9794,10390,6283,14391,20705,17100,23702,19096,14618,7437,9830,13729,19538,23001,17494,11958,19778,18427,21214,20929,14220,18254,22308,28158,25309,28516,28421,30671,31818,36944,45000,41061,43043,43399,45385,43858,39528,39759,40739,40080,41667,42188,44664,45618,50910,44177,49037,49866
Paraguay,11966,12933,12374,12943,12973,11008,12970,10109,12091,13122,12127,11368,13224,13640,13500,13647,13904,13014,14964,15451,15985,14835,15229,14261,16844,16902,17846,18722,19522,21369,16378,17209,17400,20549,24164,19916,26985,24203,22781,19039,22663,22511,23241,25430,20747,24967,22358,28747,24002,39784,39785,31413,40048,39848
Peru,12060,11703,11804,12879,13992,13566,13733,13686,13426,13648,13826,14035,14071,14190,14948,16074,15816,14618,14651,14169,15501,15564,14818,17431,16774,18541,17869,17523,18701,17364,16798,16105,18987,18063,17137,21217,17170,17979,19630,20516,21702,22494,23261,22248,22143,22624,23639,24636,25244,25743,26177,27290,26941,26126
Philippines,6280,6529,6812,6827,6552,6905,7203,7681,8300,8301,8317,7853,8288,8384,8529,8573,8912,9486,9797,9631,9811,9916,10240,10659,11171,11482,11617,11824,12258,13358,12969,13266,15235,15035,15334,15174,15894,16240,17351,17970,18198,18031,19153,21421,21513,23660,25438,26036,26208,25517,27397,28557,28777,29757
Poland,17438,15363,16599,15470,18617,18194,18554,20229,20680,18321,22553,23700,25541,27225,23831,25467,22845,25844,20804,22701,23915,25144,25781,28488,27341,28222,28989,27031,29924,30379,29530,21288,25168,23222,27962,26800,27121,28366,27293,22396,28540,29890,26528,32544,29712,23715,30165,29093,32127,31446,31445,35494,35514,39479
Portugal,7348,7635,7354,7590,7047,7845,9798,9698,8863,9450,10617,9842,9882,9970,9438,8859,8860,8445,8833,11472,9852,10575,10068,13108,12961,17235,17517,16243,19408,18806,20009,19223,21332,24636,23566,27069,26853,38340,33207,33836,35074,36181,35391,36876,23960,31613,34877,38197,34892,35288,44033,45992,47020,47357
"Puerto Rico",9780,10122,10122,11150,13426,11542,11541,11545,11557,8724,9692,9308,9229,9458,9458,9458,9458,9348,9318,10345,54348,40000,50000,50000,10714,13846,10769,11071,10690,10800,11494,10698,17328,14103,15000,15957,17083,18706,17500,17308,17607,17810,18050,18187,18318,18519,18966,18719,18776,18838,18891,19063,18788,19021
Qatar,,,,,,,,,,,36750,50750,38000,43200,49000,41800,24496,27068,24848,27000,29803,39053,33318,33592,33469,33521,33500,32985,30811,31031,28214,31943,30866,32151,32329,34212,34194,34021,38272,41369,40594,40872,37151,41330,36553,35556,41765,49524,65776,78478,62000,63481,67906,37344
"South Korea",20452,18664,12347,18704,20505,25300,23615,25146,27044,27206,28342,29175,27689,25730,31150,32634,21423,32195,42355,33049,32677,32098,34310,33338,33743,32768,34361,38988,39753,36220,34858,39861,37007,36109,40658,39570,35673,30647,40542,32732,39519,35911,36646,40519,42970,28256,32913,34164,32730,25821,28184,30070,28096,31045
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26718,36968,21739,27813,24694,35363,28014,25088,20867,23193,24996,22983,28725,29285,26701,8636,32875,25461,29996,29889,12377,29145,31596
Reunion,39474,39474,39474,39474,39474,41860,36667,33333,35200,32000,39286,41071,39844,44155,42626,53935,62924,53935,54000,42808,55102,55102,41763,45200,44729,46207,45652,45048,65000,43458,60318,60385,59780,61852,76959,77001,78000,76354,76536,76692,77419,76827,76929,76471,77713,78947,79600,78333,74667,76255,79273,78842,79018,79194
Romania,16278,15503,17238,19464,17581,23315,20782,20609,22268,20300,24369,29356,24252,24376,26689,33107,30188,30297,33296,31072,26931,35845,33297,32337,35633,36349,28290,30505,28612,28783,35635,21047,24730,29058,30805,27224,38237,26325,33497,16262,29712,27888,28301,42967,35785,33143,16598,31219,30848,37960,41819,21838,41046,43715
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16242,15337,14557,10856,12445,17349,12133,13063,14917,17886,18325,18666,17393,17314,17817,18097,22847,21806,16220,22157,19321,22273,23416
Rwanda,8547,13646,14521,13682,14570,10701,10672,9570,9918,11208,10717,10639,10457,9314,10707,10948,11065,11163,10828,12062,10918,11878,11461,10500,12270,12314,12840,12084,11334,10280,12282,9124,14266,10091,11306,12388,11022,9594,8045,8261,8812,9950,8848,8552,10580,9980,8741,10732,15557,18428,19484,19954,20206,19109
"Saint Lucia",12500,12500,12500,15000,12500,15000,15000,9615,8929,8400,7143,7500,6327,7000,7000,7000,7000,7000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Saint Vincent and Grenadines",40000,40000,40000,40000,40000,35000,33600,34400,31852,31852,32593,31690,31429,31429,32143,32143,32143,33571,33333,33125,32353,33333,33514,33158,33000,30000,33333,30000,33333,35714,33333,34587,35659,36916,38727,33333,43760,33333,30000,150000,142857,148571,148250,144444,144186,135714,121818,127273,167500,187742,276400,258788,239583,244857
"Saint Thomas and Principe",14815,14815,14815,14815,14815,14483,14333,14667,15082,15161,15484,15385,15294,15143,15278,15152,15152,15152,15000,15000,15152,15152,15000,15556,15167,15000,16000,17647,20000,19286,21176,22222,21959,22632,22222,22500,22222,19314,20973,22300,21739,21074,21311,21457,22282,24545,23077,21538,15385,15819,21028,21038,21017,20995
"Saudi Arabia",12427,12649,12574,12532,12201,12093,12674,9921,11743,11194,6825,6158,2905,4475,5549,5348,5295,5255,5440,3225,5318,6473,8001,9961,12336,22973,25115,25249,26387,27283,27951,29313,44075,45421,30319,25280,21487,19771,19883,19267,21696,20180,23512,25996,24929,30637,31427,31967,33482,33367,35286,34978,35791,30094
Senegal,5008,4998,5107,5333,5242,4547,5775,4353,6228,4285,6042,3538,4803,6953,6557,6453,4774,7698,5686,5235,8584,6167,4818,5248,7625,6809,7792,6328,7617,6885,7230,6700,7362,6576,7908,6820,5821,5785,6793,7618,7652,5427,9805,8511,10526,7674,5855,9801,9060,8748,6748,9367,8162,6986
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48476,31920,46619,49929,55132,49391,35534,56568,69621
"Serbia and Montenegro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28563,27676,32523,39856,34450,47004,36363,45104,23837,45551,43471,29948,51929,54454,,,,,,,,,
"Sierra Leone",10059,10301,9698,9625,10971,12253,11904,11485,11168,10727,10558,10531,10661,10532,10660,11191,11480,11480,10855,12492,13365,13179,12448,12280,11747,10290,11330,9076,9306,7816,6939,7087,7517,8338,7823,8055,7839,8799,8801,10093,9830,9175,10032,9737,9874,8188,8956,9092,9329,11067,11190,11684,11629,11479
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37095,37217,37707,38949,42362,39357,37509,23259,39002,39586,32004,45117,46894,41084,33366,54439,46031,40103,55002,43505,44056,65832
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28409,37265,53711,54343,53779,64113,63436,59531,51280,48123,67938,43106,64172,65815,55544,58790,59298,59175,65466,68842,59088,47195,70940
Somalia,4894,4854,4673,4638,4635,4681,4673,4718,4759,4902,4968,4915,4796,4691,4713,4064,4211,4374,4080,4419,5101,5140,6419,6425,7362,9092,6830,6905,7763,7793,5444,4734,4417,4093,4927,5007,4777,4160,5792,7324,8083,7532,6711,5560,6359,4693,5625,5463,4079,5635,4434,11835,9659,7630
"South Africa",12432,13211,12916,9424,10267,11301,19341,10878,11649,13686,17489,18618,10456,22297,18508,14794,20068,22562,18024,23790,31903,18365,9526,10387,18601,17298,15747,16215,27320,21441,21536,8097,22295,27543,14080,26114,24306,21128,21574,27974,23812,28172,26265,29545,35278,32738,27394,43640,47336,44466,41756,43259,40988,50938
"South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6924,7656,12537
Spain,12326,13878,14236,13824,13708,14704,16124,17600,18243,16101,21175,18623,17843,19505,21297,18041,21300,23720,20126,25616,16564,17650,19354,27916,27729,21087,25839,30688,25113,24598,24379,18850,27990,23648,17971,33506,28911,35356,29302,37834,29370,33360,33056,38973,22347,30029,40109,36504,29097,32777,36947,29590,41561,32642
"Sri Lanka",6612,7890,6485,7284,7559,6191,8280,6580,7977,6365,6524,6909,6596,6190,6094,6292,6180,6757,8091,8443,7800,7419,9361,9304,8501,10975,10527,9525,9536,9841,10265,9344,9131,9323,9123,9926,9286,10642,10224,10167,10489,10514,10100,13862,13890,14155,15591,24653,23959,26302,25640,32086,29291,33676
Sudan,9065,8036,8720,7745,6904,5872,9033,6528,7880,7107,7305,5862,5778,6380,6670,7666,6201,6908,5333,6024,7442,4639,4681,2661,5525,5480,3395,6169,3350,3795,6227,5765,4537,4782,3808,5651,3774,5466,4126,4780,5982,4610,6197,5898,4772,5793,6603,5179,5403,4096,5422,,,
Suriname,17229,17800,17563,21730,25442,15146,14337,20627,17920,14884,25317,25000,16846,16083,18493,14043,20909,19500,16709,15847,20000,15556,13525,16892,16275,11525,16071,17092,17383,21575,22289,18706,20000,20651,18162,22267,22833,22000,10000,19048,19444,19677,23214,23333,22347,23000,27222,22500,24000,23333,22857,26364,24737,24167
Swaziland,4382,4409,4749,4137,4229,3949,6377,5109,5617,5948,15645,17097,11130,15234,13878,14352,12632,17641,9116,13389,16574,8672,6700,17719,20147,14437,12480,12833,10164,12390,10038,15314,13685,12606,21640,17549,19035,18975,16338,16324,14154,9922,10191,12410,13114,14158,5537,9912,12810,11966,13318,13236,13566,9306
Sweden,27099,25303,24562,30367,30089,24626,29940,32017,25096,31590,34367,31871,27482,38806,30220,30823,31636,35202,33045,33736,36602,36151,32209,41973,35390,34693,35139,33212,37900,44126,41071,27523,43398,34848,38639,44506,42507,38085,37281,39068,38841,41920,40857,42858,41896,35916,45090,41729,45094,38726,42229,44337,47971,47236
Switzerland,31633,36512,30320,36021,31875,34370,39126,38524,38498,38583,46467,39365,46292,48935,45605,46791,44165,50538,52423,49175,51911,56473,52595,60529,57781,50831,52501,66128,69683,62921,64352,64046,66622,62849,63922,70140,70939,72749,62363,71156,66607,71272,51320,74680,70023,66287,70145,69938,74035,66134,72945,70324,63147,75127
Syria,4554,10155,9162,7903,9448,5401,8624,7662,9289,2135,4281,11007,1331,8847,5866,9024,3819,7255,3774,12899,10359,4375,6817,2761,5700,7414,3925,15354,1300,3690,5001,5639,7885,8637,9431,11836,7898,7224,4133,2953,15939,8924,9964,5489,6942,10071,6826,3616,7753,5218,7164,8285,7915,5389
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10636,11501,8537,8292,15582,11910,14908,13155,11129,16445,22061,24293,25867,26860,26334,26212,23731,32856,31657,26753,31263,33613,33209
Thailand,20139,20742,22081,17353,18473,19196,20456,21898,24916,25568,23820,14412,21868,21901,22444,22541,15996,20503,19305,20460,21469,20970,21315,22713,24120,22577,19562,24906,24440,22800,25333,27666,25765,27434,30966,32536,30512,31979,33890,35069,35534,34842,35195,35169,34525,35262,35057,36472,37662,37748,38983,38974,38151,38207
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24520,18946,25994,30730,25245,28750,31264,30483,25940,24403,31514,26482,36335,32991,34422,27600,35820,35896,34672,35118,28433,34146,39096
"Timor Leste",10938,10000,10207,10241,10198,10427,10205,10525,11219,10522,10582,10271,10425,10714,11111,10870,11429,10556,10465,10417,10465,10435,10213,10870,10670,10720,11400,12882,12692,13275,13921,14095,18000,18823,18355,18346,15770,18477,13001,16082,12156,17551,13924,15809,15900,16758,11282,12611,18884,21193,22943,13902,23538,27725
