Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Barbados,50.59766682,49.51103557,50.16224687,50.08409856,49.98501999,49.41290807,48.46437368,47.98550426,46.46914762,44.28623654,43.76147238,41.25868704,41.23906736,41.19840169,39.83839326,37.9717364,37.42517795,37.07785713,36.16831616,34.68555156,34.21288995,34.41884521,34.3842928,35.23124708,36.09042401,36.36654,35.52286788,34.72534848,35.13653173,36.56955317
Belarus,87.06173051,88.68195511,90.04037015,97.07602764,96.8559063,99.32244118,97.06395117,97.06335224,97.23121587,98.46136267,92.50561386,95.63094117,99.42402475,95.47566598,92.65098489,93.69625202,90.16255354,85.68692652,85.68917162,86.54173777,86.87688708,86.82420731,75.28003074,71.01637282,66.66217419,61.8978108,57.2150322,54.29472395,53.10660942,52.85253619
Belgium,46.446941,44.58264005,42.82236339,42.20498674,40.6007295,39.65005901,38.12702435,36.52136156,35.3286053,33.7663753,32.16322568,30.2638739,29.81329794,28.52663239,26.73997795,25.45397822,24.30379222,24.1260287,24.0073937,23.86254731,23.2166544,22.06019402,20.77963868,19.04173201,17.13906534,16.14406286,15.28122348,14.9835373,15.00439509,14.96494896
Belize,27.43980132,27.59259266,28.70407484,30.17421993,31.92135309,34.10242246,37.00361055,40.54852803,43.68019549,46.58368203,47.55105349,43.29290969,40.36604228,39.40827624,38.69113323,37.34359565,36.80267474,35.0390201,32.68162214,32.14748636,32.08742359,32.07428315,32.65101104,34.0867271,35.7064257,36.22592083,35.19027437,34.51109645,35.54701925,36.21735567
Benin,23.45160825,23.35767719,23.22469862,23.21759023,23.32090936,23.63069153,24.5148027,25.76558905,27.14749901,28.10456399,28.31386892,27.73781903,27.27325525,26.58366078,26.17279994,26.11024841,26.75556998,26.8461345,27.29357443,27.80889978,29.00945847,30.7229986,33.04994311,35.27053992,36.52905515,37.44175739,36.29724163,35.76466132,36.39605207,38.0050594
Bermuda,27.2359484,26.11993368,24.6671076,24.25963977,23.48446856,22.01637933,21.49060277,19.34260349,17.62656816,16.2414916,15.17633468,13.99635498,13.1482166,12.31614406,11.55764372,10.98998404,10.38934288,9.666524769,8.930729248,8.425165333,7.905924604,7.698769243,7.355021567,7.214072197,7.082037295,7.066530893,7.161744101,7.267217238,7.011243317,6.739174439
Bhutan,29.857346,30.29899624,30.06265487,30.76148668,31.3679578,32.66080289,33.26313456,34.77770746,36.40416467,37.87686512,39.26361371,39.47534171,40.72374344,43.45197291,46.12416175,47.87052168,49.94267587,53.92065724,56.53139863,57.80460092,58.81086625,61.8124958,65.49278118,67.71567642,67.93550277,68.07321358,67.83724337,67.42844798,66.54597392,68.16329086
Bolivia,69.0640297,69.17456324,68.830403,68.10927528,66.67883577,65.28212453,62.1346032,58.56683231,54.22096963,50.54067695,48.13064435,46.6190975,45.73586028,45.0536962,44.47492025,44.28512613,44.7220992,46.07167381,47.20747089,48.37903631,48.90212808,49.21363407,49.21344108,48.42865892,47.83526196,47.53731216,48.16546749,48.47733665,48.98598305,49.42458387
"Bosnia and Herzegovina",60.39682117,64.46036675,64.12336035,64.94002234,64.96457645,64.13217591,63.44028242,65.60356635,64.63016595,66.09308495,68.16992416,73.17577178,76.9151932,77.88873259,77.74057425,79.23292004,77.3168284,79.79292461,74.97422588,73.79327066,72.28571873,72.58505511,71.1197527,70.9860736,70.92805539,71.85536486,68.10122285,65.22914669,65.18937351,64.64710238
Botswana,39.38699988,41.72085203,44.17727985,46.98278942,50.27103278,53.95018815,57.28132038,60.35243581,63.87585052,67.29532803,70.70582726,73.7714487,75.96931297,77.08663564,77.50713392,77.14562437,78.56550689,77.89302595,79.17707076,79.71805158,80.68004644,81.33582065,81.28668227,81.12226209,80.40729326,79.35805683,77.25747217,76.00337699,75.57422409,75.8293091
Brazil,35.35654128,34.17803594,34.04460984,34.84879955,34.58916684,34.08452308,33.88929804,32.98569117,32.8717419,32.37436073,31.55198667,31.15365679,30.91286913,30.66404048,30.08585338,28.92251546,28.74528969,28.33221348,27.85985232,27.54487567,27.1758332,26.47548333,24.8542738,23.42263378,22.01039322,21.31601091,21.46030047,20.7603274,20.9111448,20.93499949
Brunei,32.28638769,29.69774698,27.5050362,25.74437024,23.04478511,21.38437775,20.12050359,21.2884982,20.87653005,19.2283741,18.12297758,17.65121623,17.67134123,18.28207061,18.03323406,18.35772452,17.73889029,16.36268601,14.9488777,14.34618768,13.9696674,14.52436204,16.1616558,18.29364073,19.90839332,20.33435523,18.55633493,16.65321805,17.02912816,17.83225718
Bulgaria,112.7522985,110.3088381,113.8646611,121.6508718,125.8249677,125.8764792,125.5596824,128.3209242,122.5352465,115.7556864,113.1837361,109.3440579,106.0029917,101.5666122,96.90597699,94.02953234,91.77862991,87.96515804,84.45814387,81.56701456,79.27801824,76.27520004,72.28214595,68.66582371,68.5415039,66.36030093,64.86085039,63.78526199,64.16794567,63.80244389
"Burkina Faso",15.92984526,15.67740912,15.51696214,15.50859363,15.48018361,15.58247544,15.93355766,16.6089252,17.31021284,18.10296646,18.8784201,19.05690226,19.54838138,19.71373084,20.13871341,20.63776926,21.21733739,21.17366149,21.25250662,21.40382117,22.12917848,23.21292292,24.65081123,26.19919362,27.15347026,27.94156038,26.97021382,26.17697226,26.6667556,27.13503403
Burundi,21.39348648,21.6715994,21.61378274,21.35420504,21.2379795,21.72145241,21.73083885,21.62069512,21.07950982,20.95497933,20.08973848,19.34440855,18.65301439,18.28175062,18.56397924,18.95686807,19.42937627,18.75540617,18.14267269,18.08154466,18.81156568,19.65010867,20.63997641,21.65753112,22.1120019,22.14917698,21.10984165,20.62813775,21.62688551,22.27031815
"Ivory Coast",35.25086871,35.3375792,35.73180315,36.44560094,37.14224984,37.87857298,39.20866719,41.55819399,44.45943739,46.67770871,47.94660578,47.75321593,47.84624079,47.47835493,47.38878306,47.08158725,47.20938338,45.94774079,44.94518781,44.11443527,43.85576911,45.32740368,49.07289752,53.7935582,56.46511437,57.41012819,53.61359441,51.00140125,52.09628179,53.38041073
"Cape Verde",23.6740088,23.92576512,24.44177272,25.49130735,26.49423491,27.64630374,29.85148106,33.08604925,35.02511951,37.22345577,38.16383411,38.87391695,39.68026499,40.27703788,40.74671156,40.92854981,38.20793365,36.931487,36.43839847,36.20594174,36.21145457,39.13340119,44.33721274,50.05924666,55.61495973,59.59102862,62.68908269,63.89049292,77.10054794,76.89977866
Cambodia,21.85282601,21.87916799,21.99751881,22.35771928,22.68634284,23.08348505,23.4178443,24.08254146,24.5542582,25.15358606,25.46828147,26.4170492,27.49077002,28.87089194,29.84846671,30.46008559,31.22372983,32.2096799,33.16313702,33.5967284,34.39732175,35.01953043,35.22764442,34.60601533,33.88120509,33.50363441,32.83513347,32.29065873,33.4003802,34.83217875
Cameroon,45.4613486,45.9748446,46.78216964,47.767221,48.39042006,49.31239466,50.70750708,52.9857022,55.27478036,56.9769081,58.19200462,57.9346463,58.83837618,58.75533979,58.76749645,59.34127505,60.60851577,60.64597913,61.39480989,62.47580254,64.16062343,66.90394127,70.74550784,74.6621634,76.87890893,77.55557457,75.18438894,73.43332125,74.5714082,77.18055803
Canada,19.49027435,18.86149216,18.38007467,18.15464801,17.84812054,17.56613535,16.95191573,16.44429867,15.94293145,15.17778951,14.42277013,13.85896884,13.6608368,13.07416545,12.53694634,11.96236178,11.27111831,10.51286486,9.629642774,8.80626448,8.100770698,7.652820476,7.233758801,6.876954527,6.625003799,6.418630604,6.353540899,6.177589752,6.353642143,6.167969646
"Central African Republic",33.4955739,33.88006213,33.42274163,33.42505882,33.44296428,34.5960857,35.11520693,35.22527549,34.72097786,34.7044049,33.29016304,32.44794409,31.80003697,31.97495866,32.02345234,33.35857238,34.83526162,35.64540346,34.94165368,34.94618193,35.85421024,36.91683507,37.72482067,39.36470716,39.86944151,40.69688956,40.20416595,40.29089015,39.45284115,40.71187778
Chad,18.44869885,18.17408449,18.02495522,18.10807997,18.14803699,18.36930068,19.02289666,19.84390166,20.45378613,21.06708422,21.11271227,21.31864786,21.61614056,22.08563398,22.49643105,22.88551464,23.67036878,24.02567606,23.95448633,24.10059193,24.60316398,25.82567719,27.30884273,29.07556492,30.17030253,30.781854,30.31212045,30.14547774,30.62947548,31.1791315
Chile,41.46980568,39.1698649,37.61124853,37.09190757,36.2658983,36.20028781,36.05852854,35.06918265,35.20972242,35.18002741,33.40143651,33.00377967,31.71378589,31.34951123,30.69618449,29.53620127,28.63805751,28.28650381,27.15529251,27.42586007,27.61204211,27.25650842,27.28460231,27.52423877,27.38223361,27.09876081,25.48145258,24.71901198,24.72131619,25.15657005
China,95.99842699,96.86915671,98.95906865,100.4825136,101.9414633,102.6575607,104.1052688,105.5025326,105.7852587,108.4490447,110.0383778,110.5572045,110.695169,111.145812,112.9710542,111.8817096,108.6895996,107.3145881,108.7190492,109.0061928,109.6791119,108.0162918,104.7642157,102.0051822,99.43949379,97.07136587,94.58424656,91.06352375,87.77853844,87.19569323
Colombia,39.72435147,40.82461563,40.71292478,40.10658315,39.8025549,39.36859374,39.88507579,38.28063082,37.6527115,38.3218612,37.57417016,36.71991108,38.32576281,34.68174361,32.63538776,30.33973032,30.47009574,29.88621485,30.33499062,31.19670111,30.51416644,28.70726553,28.06459519,27.11159901,26.12930111,25.8485893,25.26907182,24.58057275,24.78439892,24.83174351
Comoros,11.73159214,12.06686513,12.68747555,13.0542396,13.59970391,14.00167844,14.354256,14.61595505,14.58842467,14.68012073,14.99087691,15.12114127,15.30751796,15.35184627,15.34848602,15.80677135,15.80881403,16.46590742,16.72708324,16.48990896,16.54639201,17.22737687,17.91598281,18.57477525,19.55486295,19.58053921,19.02240145,18.60833769,18.98174038,19.82803998
"Congo (Brazzaville)",44.30310525,44.89361136,45.48241718,46.82224986,48.69857643,50.34289526,52.00528612,53.60096384,53.79064242,54.32641618,53.38986624,52.1254365,50.88772049,51.23975348,51.72672829,52.76566588,54.36266616,55.46705563,56.90262634,58.28469888,60.3229164,62.87756421,66.71929526,70.33119436,73.16081032,73.81366901,72.8629009,72.33739731,74.13260638,76.71752143
"Cook Islands",19.61967843,19.28748772,19.09572479,18.85448538,18.20008295,17.56951389,17.23985156,17.27419849,17.28674869,17.12340295,16.6654068,16.17414434,15.96647112,15.66150931,15.3594347,14.98248004,14.5131237,13.88185756,13.24576171,12.71552674,12.55436861,12.52390262,12.46497199,12.54124094,12.52826926,12.65746014,13.11400107,13.39529258,13.48519274,13.30172852
"Costa Rica",21.46719908,21.52268598,21.77884715,21.62248163,22.6874554,23.58495697,22.97530241,23.7214483,24.45671857,25.56647547,24.77228586,25.1473672,23.64646935,23.70911473,23.14644023,20.92001611,21.31403337,18.79553326,18.8260128,18.06350305,20.18238902,19.23667947,19.29278152,19.31017193,19.2550764,19.53818754,19.75993642,18.97554294,19.18414998,19.03814098
Croatia,79.13137328,76.65694577,75.19629723,74.37460747,72.832248,72.1620678,72.10322124,72.15274109,69.72036751,67.47556329,63.61606885,61.69358578,61.63010256,62.02822045,58.97298975,58.5274315,56.06922118,55.48702983,54.05415826,50.44848346,48.2571674,46.34028328,44.75624912,42.05075246,41.22249988,41.54048864,37.09372387,35.60345766,35.25977859,35.34039757
Cuba,46.69964232,45.6362205,46.07722454,46.41679741,45.87181812,44.95094833,44.45923189,43.99748042,44.26939815,44.22182787,42.61285427,41.79398876,38.3520745,37.99240382,37.50197703,37.26628419,34.48323526,33.63671279,33.25635556,32.72955917,32.54309368,30.74395235,31.88894875,32.88832312,33.7768071,34.98857095,33.42538813,32.9151765,32.24746826,30.6053334
Cyprus,61.750797,65.40845546,68.31112936,69.15108074,67.24270486,65.15912352,62.14377261,59.90630817,58.14894637,56.14926924,53.25963298,50.67921153,48.73812152,46.71122279,45.43258841,44.35268397,43.89179139,42.84578448,41.43529524,39.64694121,38.6510157,36.8345196,35.36762651,33.89970806,32.67355162,31.46348325,28.35970143,26.06197254,25.87694962,26.34678785
"Czech Republic",98.0773613,92.80164798,89.27897623,84.72274555,81.87630995,80.20096306,74.50340391,71.39817012,65.55763178,62.02451611,59.58063659,57.84084762,55.95954179,56.0777358,52.74296551,50.89670085,47.91884409,46.46967035,45.41236429,43.88327349,42.39447351,41.03496857,39.11019355,37.10705673,34.5251264,33.37838909,31.58376588,30.53881406,30.73540955,30.19125941
"North Korea",62.71738196,63.1995513,64.12811467,64.7797236,65.08785626,65.85286398,67.20419678,69.40105263,71.31729841,72.54460557,71.40354701,70.33903421,70.15384811,71.65904619,73.25121172,73.96819223,74.83345427,75.43896721,76.93938497,77.24061916,77.88086994,79.45220455,82.20852163,86.20909294,88.34677872,89.10435826,85.97140833,83.36304991,84.01795213,86.24881821
"Congo (Kinshasa)",28.03484809,28.46373119,28.22110788,27.93788189,27.56111099,27.69545532,27.71870769,26.92093427,26.19815247,25.6085957,24.44170891,23.73913184,22.26537548,21.77100402,21.5850843,22.38788128,23.4498031,23.01407275,22.39322726,22.16823327,22.82108518,24.49014067,27.18973185,29.80361175,31.65604495,31.8339889,31.31157527,31.09503176,32.76060384,34.45507317
Denmark,45.41077748,43.49126015,42.18355389,41.30213466,39.8527036,38.74071881,36.89415329,34.89449284,33.09676325,32.21754757,30.17548049,29.14745908,28.27295473,26.7339909,24.92797437,23.54227537,22.97455728,22.7427145,21.95703291,21.65307718,20.89632069,19.40538814,17.69616831,15.84455821,14.10168349,13.12646321,12.93848861,12.82782433,12.75029848,12.07821355
Djibouti,29.97085711,30.8538787,31.76193569,32.94649968,33.91673019,35.80182384,37.3752619,39.55402378,42.75448331,45.86648563,48.36079427,51.11844975,54.63312511,58.09431398,62.8450514,65.40584327,67.04776123,68.42876857,69.17171566,69.5463653,71.03624616,72.36386045,73.6697164,74.899427,74.81211515,75.59265626,75.28078249,75.67419625,76.69513062,77.56065923
Dominica,33.09365385,34.16468085,34.18235191,34.72267368,35.44669979,35.97046355,36.49064744,36.66278332,36.78163958,37.68999577,37.51063801,36.97487635,36.7009664,36.34942924,35.20532795,34.41189781,34.43093861,34.56449059,34.43178098,34.49890794,34.75560125,35.46227268,36.61396244,37.61730418,38.33953356,38.54162006,37.23306234,36.15889301,36.43692136,37.15631227
"Dominican Republic",16.53953198,15.9608533,15.5667919,15.67064365,15.65667663,16.12401689,17.19594884,18.54198332,19.76976817,21.06350581,21.56215576,22.50762916,23.65711664,25.94471927,28.44331112,30.09681387,31.22913026,31.94681447,32.39118806,33.0075963,33.64581151,34.7446936,37.51691834,40.77465298,42.89137141,44.48837777,44.22827965,42.96461293,42.3040389,41.90067741
Ecuador,31.09926356,32.13260547,30.8486716,29.3903093,28.30040905,27.20466453,27.47166208,25.76277549,25.99700454,25.96513009,25.65851384,25.10650176,27.72118729,29.11172085,29.89243952,31.57475012,32.63392774,33.33614411,33.75454643,33.41991376,33.59876171,32.88872662,33.35773131,33.23444481,32.91833372,32.30868874,31.48181594,30.50236324,30.7726516,31.02477169
Egypt,174.3086558,176.0152551,175.5364153,180.6974908,183.6737325,179.6412519,176.5401701,176.879666,176.0697257,173.8586991,165.0677782,171.1739686,176.6021209,184.4467443,183.4744819,179.0225315,177.4789409,175.703691,178.1572627,180.4760831,179.8732312,176.7194188,178.1938774,170.8194245,169.970794,175.8940015,171.8709256,164.2782512,162.1564386,160.7194762
"El Salvador",22.63025712,22.21631862,22.78859068,23.25960784,23.84933871,23.47800798,23.61354462,25.12236286,28.18218598,27.56547227,27.53532173,27.23128773,25.83135695,26.55250845,26.77216025,26.61795976,26.88342686,26.50120502,25.89375695,27.23811257,25.99008358,27.47522283,27.27604926,29.84387166,33.05970058,33.27531279,32.29084763,31.51117759,31.48358606,31.74362111
"Equatorial Guinea",21.7727996,21.65823841,21.66622014,22.11520221,22.70288539,23.62456183,25.56488439,27.91810573,31.36605173,34.87628618,37.29681673,38.40893025,39.5083668,41.7890803,44.38769338,47.10429252,50.1979325,52.55728377,55.01456361,57.92933744,61.40545733,66.87682596,71.86534977,75.83501707,78.52872494,81.0522903,80.24328572,79.09220158,81.27897222,84.1575511
Eritrea,25.96316217,26.20040433,26.29351456,26.9083173,28.08980346,29.93375788,31.09785082,33.16598128,35.17726075,37.39179356,38.18877346,38.08311573,38.53552734,38.87971402,39.43123378,39.85239498,40.44627886,41.06050873,41.38126852,41.28915732,41.58791277,42.02387167,42.69298216,43.5405101,44.45404485,45.61379219,47.05696009,48.54212251,49.92573602,51.31304789
Estonia,35.97563602,36.71569512,35.76832238,37.58255658,39.25157013,36.36462458,31.32393345,29.73470089,29.62339508,26.88567523,25.72024774,25.76738323,24.31285485,23.02594962,21.77261735,20.60321883,19.79897638,19.24771132,17.28886507,15.99648792,14.31285738,13.54827668,12.04160599,10.06738054,8.743294505,7.289082191,6.264842987,5.596156851,5.670385746,5.896921066
Swaziland,33.61448834,35.03384057,35.72159113,36.2528334,37.29368263,39.01335834,40.83568819,41.74193183,43.75384798,45.86581705,48.81454757,51.42881891,53.62251749,55.46908819,57.8582672,59.91167552,61.38009271,61.86119612,62.74680338,63.2025671,62.67857599,62.57589035,63.21374517,64.09411374,62.13524073,61.2504089,60.88382245,61.30706928,62.04606118,62.67333508
Ethiopia,13.94579865,13.56494182,13.39221499,13.18889488,13.00512405,12.85334527,12.54323071,12.77096736,13.12811451,13.55098624,13.17293984,12.87183377,12.64364736,12.68902708,12.82795764,13.22014525,13.94575505,14.48615329,14.70760996,14.91429924,15.42377209,16.15375368,16.79553672,17.36567703,17.9021359,18.54942899,18.97872659,19.52217094,20.34815104,21.06998436
Fiji,23.44474038,23.96289017,24.68267461,25.78644826,27.0535332,28.52209773,31.24610431,35.15713012,38.27109206,43.8826775,47.06681903,46.51722256,45.87448169,46.75977223,44.76414502,44.86888908,45.16331325,45.72063684,45.75950112,44.34582724,44.42893245,44.60455246,44.59035553,44.66059268,45.06198865,45.41572354,46.74549509,48.03995559,48.54546246,48.61884836
Finland,19.29913816,18.19614956,17.42604763,16.58160234,15.17927031,14.59544416,13.80961586,13.1250966,12.35706738,11.63108506,10.95762797,10.23904078,9.740887089,9.192060993,8.605074944,8.175236434,7.749177969,7.571344291,7.30757565,7.180943202,6.981018912,6.447611202,5.73365837,4.858605966,4.029340474,3.364264196,2.896796357,2.646540611,2.807412296,3.125154137
France,28.33879336,27.08492569,25.78549896,25.01328722,24.08383653,23.74208996,23.26013407,22.3825286,22.02245561,21.23646482,20.31393048,19.57175935,19.20146212,18.48790708,17.13096099,16.51290934,15.94572548,15.57403978,15.37304277,15.2531217,14.89921031,14.30884098,13.54948636,12.52636553,11.44372319,10.86127678,9.840775057,9.405720274,9.382478149,9.366561679
Gabon,47.83450326,49.72189876,51.86597268,54.0795895,57.12865219,60.76373876,64.14049331,66.87338365,69.92859656,72.71753663,75.46949062,76.93482893,76.81043377,78.14126877,79.12063967,79.25784299,80.71246554,81.49045378,83.20825308,83.66382638,83.57870648,85.42722684,86.82464093,88.08741055,89.33712266,89.91472873,86.68486175,83.74367071,84.23707703,85.99621018
Gambia,23.85623067,24.30295848,25.00978092,24.8534995,25.11354314,26.78792637,26.2813561,27.13131832,28.56071789,30.32483927,29.60354946,29.39160366,30.19039113,31.04019719,33.36532917,34.51182018,35.06610743,35.58056883,35.20981162,36.12828014,36.85414463,36.5875823,38.46898869,41.12748304,44.65499193,45.55249592,47.54169216,49.68460117,50.12820088,50.15409699
Georgia,75.47492373,76.51432495,77.53463497,75.17675946,75.13082129,68.15076413,63.00475446,62.14776981,61.70217901,61.09476669,61.04634298,60.24516903,62.39644843,62.83961296,62.54738011,60.69744045,58.86160869,56.34967663,56.1384047,57.46856031,57.22445482,55.869025,53.3001504,51.38699527,50.51894898,50.46485222,52.21940373,52.36976156,52.5012229,52.51354792
Germany,49.89918538,47.89609927,45.54596171,44.18414423,42.08006491,40.05522636,37.98430277,35.55815628,33.28472919,30.99907568,28.87008375,27.17394399,26.49307619,25.47398168,23.69811236,22.55329355,22.02206033,22.00675265,21.99913825,21.96406554,21.50728342,20.65883079,19.49700635,18.31082552,16.74851999,16.07671565,15.11259626,14.31323623,14.20273842,14.09913514
Ghana,44.62396336,43.91319013,43.48261482,42.98216569,42.65784997,42.51327683,44.13935116,47.84038329,51.33893744,54.63683713,56.45419789,57.40313328,58.26233293,58.57645272,59.26238804,60.49153659,62.44303181,63.50531255,64.06021012,64.92423855,66.58393252,69.39213202,72.7897161,76.50874964,79.42767276,81.94112148,81.91045435,82.00205465,82.04474492,82.34041503
Greece,48.14036758,47.49202704,47.31672853,46.27257081,45.90220236,45.65415026,45.22089711,45.12761207,45.64479342,45.93087981,45.2456435,44.27519555,43.37560987,41.98360557,40.24220406,38.44641167,37.61845232,37.94169297,36.44679704,35.552266,34.15713385,33.35326979,32.11622382,29.56481324,27.21145071,25.76479576,23.85284545,22.84023318,23.05260162,23.1288969
Greenland,25.2404542,24.78939671,24.52177914,26.32473778,26.73292732,26.82918894,25.98665124,25.06958342,23.42184011,22.06969706,20.89749748,20.41449519,20.55835742,19.72926602,17.57669544,16.97557141,15.92941285,15.21792002,14.47144027,14.16645643,13.74494493,13.33495358,13.13716562,13.02135396,12.72144153,11.99677552,12.02155523,11.95088658,12.22184331,11.62319636
Grenada,46.50198859,48.71278245,51.73847307,55.01811559,56.09556864,56.16230631,55.31612855,55.24039411,55.4224678,57.1108353,57.00890051,56.38373555,55.30130519,54.00848341,52.84872334,51.49450325,50.84676318,50.70370136,51.19307183,51.72225038,52.04843518,51.91145854,49.73995006,50.97312865,51.95855001,51.88942588,52.68617165,50.80955622,50.68729431,51.05134236
Guam,25.53305322,25.56378329,25.08662632,24.20277603,22.920255,21.08428754,19.65734699,18.64304814,17.75421583,16.99092892,16.60221038,16.40360449,16.17179885,15.61596405,14.70718941,13.6281488,13.3488763,12.98752841,12.82766097,12.83361506,12.70997168,13.33656956,15.57470793,18.45715649,20.86928564,21.8682866,18.38129422,14.96813819,15.19486114,16.67873768
