Country,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Brazil,,,,43.36399078,42.57358932,42.12026978,40.62094879,39.09030151,37.8633,36.63634109,37.14450836,34.59397125,31.02041054,32.17737961,33.10617828,33.9169,34.72771835,
Brunei,,50,56.45161057,50.98038864,54.9545,58.92856979,47.76118851,50.58824158,69.2307663,53.01205063,63.91753006,57.37704849,53.88600922,56.58536911,57.80347061,65.77539825,53.42856979,
Bulgaria,,63.39468002,66.98918915,56.56108856,58.95682907,55.90993881,56.42058182,55.45851898,56.8164,58.17427063,55.34812927,55.02202988,54.05310059,52.62083054,50.97475052,52.78025818,50.2065506,
"Burkina Faso",,,,,,,,,,,,,,16.27697945,19.89860916,18.79648018,,
Burundi,,,,,,,16.21622086,19.636,23.0557,26.4755,29.8952,33.3149,36.73469162,20.25316048,36.97148132,,,
Cambodia,,,32.51232147,28.57143021,21.35416985,17.4744,13.59465981,13.3648,13.1349,12.90497017,11.18881035,,,,,,,
Canada,41.51097107,42.03351974,42.01,41.9865,41.96305847,,,,,,,,,,,,,
"Cayman Islands",,,,,,,,,53.84614944,35.48387146,28.20512962,,,,,,,
Chad,,,4.08163023,,,,,,,,,,,,,,,
Chile,,,,,,48.59967041,32.66363907,33.5571,34.4505806,27.52613068,27.64819908,24.02800941,23.04278946,22.4442,21.84564972,21.5636,21.28145981,
Colombia,,,,,54.68645096,56.3062,57.92593002,62.00144958,54.42298889,51.30704117,38.50904083,50.99058151,49.0291,47.06753922,45.87186813,41.78506851,40.80960846,
Comoros,,36,,,,,,,,,,,,,,,,
"Costa Rica",,,,39.55823135,35.74143982,34.7935,33.8456,32.8977,31.9498,31.00189018,30.2048,29.4077,28.61059952,30.47826004,30.4995,30.52070999,33.52807999,
Croatia,,57.7689209,58.2166,58.66426086,51.52074051,50.1255188,49.5751,49.02460098,52.30060959,47.31391907,44.92929077,46.63283157,52.61193848,47.8752,43.1384201,,,
Cuba,,,,,,,,,,,,,,,47.99744034,44.8682785,,
Cyprus,,55.86592102,53.9889,52.1118,50.23474121,42.38095093,42.93947983,45.4697,48,37.07572174,42.82115936,45.67567825,48.27585983,35.54687881,46.01942062,53.1380806,53.57873154,
"Czech Republic",,32.30051041,26.36342049,25.14772987,26.77629089,38.73666,39.46601868,38.59333038,37.0539093,38.77516174,38.11347961,38.90541077,38.29719925,39.39836121,38.12165833,38.34862137,38.64738846,
Denmark,,32.30361938,35.51054001,32.50078964,31.8156395,30.5616703,33.5390892,32.83654022,33.37205887,35.67015839,36.11745071,35.36404037,35.24169922,36.86751938,37.39720154,35.3583107,35.93777084,
"Dominican Republic",,,,,,,,,,,,,,,56.09756088,51.688,47.27838135,
Ecuador,,,,,,,,,,57.19210052,40.84325027,41.2972,41.7511,42.205,42.65885162,37.82514191,,
Egypt,,,,,,,,,,,,,,,,49.64561844,54.90679932,
"El Salvador",,,,,45.75597,48.51485062,47.8061,47.09730148,43.51330185,44.07643127,40.82619858,37.97935104,39.04579926,36.12086868,35.96096039,58.99581909,36.73469162,
Eritrea,,12.84403992,10.20407963,7.1346,4.065040112,13.10344982,10.89743996,13.3096,15.7218,18.134,20.5462,22.9584,25.3707,27.7829,30.1951,32.6073,35.01945877,
Estonia,,37.1024704,42.50614166,45.39474106,42.55765152,44.58763123,47.89533997,47.96163177,48.47925949,43.23506927,48.86164856,44.70587921,46.22222137,45.37596893,43.16239166,44.6006,46.03873062,
Ethiopia,,15.99147034,12.97710037,17.9591,22.94117928,21.30785942,22.43902016,14.31925011,15.6183,16.9174,18.21640968,18.6208,19.02522087,,,,,
Finland,46.79539871,45.23077011,46.37097168,46.67163086,48.53924942,48.84114838,49.40390015,47.0031,44.60226822,44.45611954,45.2066,45.9570694,46.30233002,44.71702957,43.23033905,42.49600983,42.55155182,
France,,46.92387009,41.83058929,41.2808,40.73109055,41.00061035,36.33884811,35.89065933,36.06473923,35.78567123,36.02108002,35.80371857,35.9363,36.069,36.20158005,37.83823013,38.17316055,
Gambia,,,,,,,8.510640144,14.9992,21.4878,27.9764,34.465,40.9536,47.4422,53.93082047,53.24176025,,,
Georgia,,75.3224411,72.37532806,70.54139709,67.45976257,72.23880768,70.30129242,65.7884,61.27547836,53.19741058,51.9318,50.6661,49.40047836,50.005,50.60950089,47.72834015,53.49332809,
Germany,,31.43934059,31.41258049,32.91004944,33.79898071,34.1757,34.5525,34.9292,35.306,35.6827,36.0594,36.4362,36.8129,37.1897,37.5664,37.9432,38.31990814,
Ghana,,,,,,,,,,,,,,,22.46710968,27.08580017,30.31625938,
Greece,,,,,,,41.9078598,42.57624817,46.4696,50.36302185,47.10005188,46.9488,46.79747009,46.70486832,45.54019165,,,
Guatemala,,,,,70.73171234,71.5854,72.439,73.2927,74.1463,75,,,,,,,,
Guyana,,,,,,,43.06568909,33.54430008,51,47.29729843,46,38.93804932,42.10525894,42.10525894,33.9449501,,,
Honduras,,,,,,48.4375,47.7988,47.1601,46.5214,45.8827,45.2441,44.6054,43.9667,43.328,42.68930054,35.91682053,35.09128189,
"Hong Kong",,,,,,34.12321854,32.79708862,31.0864296,30.39073944,,,,,,,,,
Hungary,,28.9321804,31.6171093,33.40081024,34.73085022,33.21482849,37.63117981,39.49961853,27.92481041,28.1275,28.33020973,35.27523041,38.0226593,33.33332825,37.5,37.2251,36.95014954,
Iceland,,37.14286041,43.98339844,41.42856979,35.54816818,40.95941162,42.03821945,38.93130112,40.59040833,35.65573883,39.24050903,38.56502151,47.40740967,42.911,38.41463089,,,
India,,,,,,,,,,,,,,,,48.2122612,,
Indonesia,,,,,,,,,,,,,,,,,38.86993027,
Iran,,,,,,,59.51094818,69.0626297,67.04319763,69.0626297,68.5951,68.12761688,69.0433,69.95894623,67.36369324,66.15572357,68.6574707,
Iraq,,,,,,,50.76546097,,,,,,,,,,,
Ireland,51.81137848,51.33602905,50.30363083,47.6283493,46.50096893,45.28162003,42.97948837,41.96520996,42.07957077,39.70457077,41.24206161,43.48033905,41.07442093,40.7766,40.47885895,,,
Israel,,42.9056015,42.51691818,42.5264,42.5359,42.5454,42.5549,42.5644,42.5739,42.5834,42.5929,42.6024,42.6119,42.6213,42.6308,42.6403,42.64982986,
Italy,57.18087006,55.03440094,54.49060059,53.64115906,52.85499954,52.24843979,53.64175034,53.76647949,53.61732864,53.81409836,54.4856987,54.2837,54.0818,53.87984848,54.67885971,,,
Japan,23.54821968,24.29570961,24.62591934,25.23888969,25.24187088,25.55496979,25.67605972,26.03963089,26.11960983,25.8301506,25.59544945,25.2198391,25.61071968,25.67235947,25.55500984,25.9950695,25.23265076,
Jordan,,,,,,,46.03012085,49.19216919,50.5348,51.87736893,55.2064,58.5354,61.8644,65.193367,,,,
Kazakhstan,,,,,,,,,,,,,,,,61.50973129,36.0952301,65.66253662
Kenya,,,29.6416893,27.05611038,,,,,,,,,,,,,,
"South Korea",41.80427933,47.3585701,47.27217865,45.30487061,42.22930908,47.01771164,42.86576843,42.64067841,39.56832886,37.18656158,35.67760086,38.0761795,38.3401,38.60401917,38.96242142,39.0804,39.1984,39.31642151
Kuwait,,,,,,,,,,,,,,,,72.17391205,,
Kyrgyzstan,,50.87413025,55.6169,60.35971069,62.69284821,64.045578,61.69028091,56.95048141,57.5562706,49.57310867,56.15058136,50.96667862,48.7846489,55.09030914,53.61011124,61.28517914,,
Laos,,39.59732056,37.003,34.40859985,37.9797,41.5508,45.12194824,41.25,45.65216827,42.8486,40.045,37.24137878,39.1089,40.9764595,36.64302826,39.06465149,35.88235092,
Latvia,,56.66667175,52.97079849,56.87984085,51.50215149,46.82479095,39.31961823,39.87137985,39.52537155,38.8310585,36.81632996,38.65613174,40.04491043,35.27653122,37.50920868,38.74224091,38.56040955,
Lebanon,,,42.96419907,48.17618942,47.46377182,48.4189,49.37408066,45.16756058,49.26052094,50.99024963,52.37799072,58.36568069,62.06055069,61.51377106,,,,
Lesotho,,,,,,,,,,,,,,,25.53190994,54.46429062,56.60377121,
Liberia,,,80.52754211,75.2667,70.0058,64.7449,59.484,54.2232,48.9623,43.7014,38.4405,33.1797,27.91877937,35.1234,42.32804108,,,
Liechtenstein,,,,,,18.18181992,16.6444,15.107,13.5695,12.0321,10.4947,8.9572,7.4198,5.882349968,,,,
Lithuania,,46.96833038,41.99346161,52.14496994,47.46646881,47.83861923,43.88919067,42.53034973,40.37485123,38.39678955,39.47819138,37.48899078,36.5100708,40.5156517,39.80709839,41.83098984,,
Luxembourg,,,,,,,,,,,54.63917923,51.4705,48.3017,45.133,41.96429062,37.41934967,29.22077942,
Macau,,,,,,,,21.1382103,14.9038496,15.51723957,11.04650974,16.66666985,15.17856979,18.51852036,15.23810005,16.74208069,21.58589935,
"Macedonia (F.Y.R.O.M.)",,65.31645966,67.90541077,61.78659821,71.01448822,67.91277313,66.07595062,66.59707642,66.66667175,54.40140915,48.36957169,46.12005997,39.15470123,43.19433975,43.01765823,37.61782074,,
Madagascar,,,,,,,,37.15470123,41.32091141,38.41463089,37.65459824,33.86782837,34.88261032,33.9385,32.9944,32.0503006,,
Malaysia,,,,,,,49.32822037,53.0039,56.67948151,59.87176895,58.21432114,56.19504929,57.22135925,58.86354065,61.95568848,54.51202011,61.63537979,
Malta,,,31.70731926,30.12047958,29.72973061,35.71429062,30,32.38095093,30.95237923,46.11872101,31.3043499,32.08955002,32.98246002,36.76148987,28.84096909,,,
Mauritania,,,,,,,,,,,,,,,,,,33.10345078
Mauritius,,,,,,,,,,,,,,,,,47.01493073,
Mexico,,,46.19768143,45.44213867,45.73923874,44.53615952,43.6755,42.81481171,43.61869049,43.11418915,42.90398026,42.83200836,48.04177856,46.64102173,46.83189011,,,
Moldova,,,,,,,,,,,,,,,,48.89625168,,
Mongolia,,57.64706039,59.89110947,63.94052124,53.07376862,57.34341049,56.67686081,58.5931282,51.64670944,52.04082108,51.35134888,48.99328995,48.225811,42.89746094,44.7509,46.60432816,43.32024002,
Morocco,,,,34.15378189,32.5977,31.0417,29.4856,27.9296,26.3735,24.81745911,17.80054092,44.32564163,45.44174957,,,,,
Mozambique,,,,,,,25.89286041,16.60650063,19.9955,23.3845,26.77346039,24.27350044,24.64588928,25.6484108,30.60201073,35.60976028,31.67938995,
"Burma (Myanmar)",,,,,,,,,,,,,,67.22805023,64.87924957,,,
Namibia,,,,43.58974075,45.0092,46.42856979,43.6444,40.86022186,41.74757004,50.8738,60,,,,,,,
Nepal,,,,,,,,,,,,,,,,28.35947037,,
Netherlands,,26.42197037,27.54859924,27.38957977,27.75484085,29.32527924,24.09900093,25.24114037,20.2388401,20.15475082,20.00762939,21.12157059,22.62556076,25.21994019,25.76493073,,,
"New Zealand",44.68424988,46.06793976,43.32291031,41.63367844,39.13042831,37.51000977,38.51961899,37.90417099,39.16384125,40.05358887,41.79283905,38.4696312,39.82715988,40.3660202,39.09386826,,,
Niger,,,,7.692309856,,,,,,,,,,,,,,
Norway,,29.83256912,30.76610947,29.68223953,32.20832825,28.61668015,26.23336029,28.80706024,30.8514,32.89572144,34.75632858,36.46364975,36.14009094,33.74592972,36.13031006,35.87900925,33.09091187,
Oman,,,,,,,,,,62.57266998,63.7725,64.97232056,66.54263306,69.3857,72.2288,75.07190704,63.84915161,
Palau,,,,,,,,,,,,,,,,50,,
Panama,,,,,60.68547821,41.0298996,56.30712891,54.59502029,52.50875092,52.59740067,51.78377914,51.27943039,48.82292938,62.45613861,50.50143051,47.87701035,,
Philippines,,,,,,60.76966858,59.99512863,58.7011,57.407,56.113,54.8189,53.5249,52.23083878,53.56259918,50.54095078,52.14107895,52.15834045,
Poland,,,,,,,,43.60443115,45.83177948,45.42404938,47.01585007,43.99938965,45.37955093,44.76815033,46.10926056,47.30752182,47.70401001,
Portugal,,,45.69807816,51.404,57.10988998,58.19873047,50.79450989,47.93489838,46.84041977,43.53622818,41.66456985,40.90776062,54.23234177,55.11214066,56.16537094,55.72000122,56.92900085,
"Puerto Rico",,,,,,,,,,,51.91450882,52.36442947,52.8289,53.29341125,51.40697098,59.94789124,,
Qatar,,,94.92754364,69.5,65.06848907,71.05262756,70.9234,70.7942,70.6649,70.5357132,74.59458923,67.76316071,62.80992126,55.67010117,47.20000076,64.70587921,59.52381134,
Romania,,61.58504105,65.39923859,64.59728241,64.52829742,61.6845,58.84080124,60.80577087,58.75505829,61.88467026,59.76145172,50.20573044,55.81919098,57.57876968,60.71160889,58.68849182,59.41262817,
Rwanda,,,,,,,,,,,,,,,40.33240891,,,
Samoa,58.59375,58.20896149,34.61537933,,,,,,,,,,,,,,,
"Saudi Arabia",57.8805809,51.52695084,43.15068054,42.7837,42.41677094,41.75640106,44.8440094,46.19942093,63.31959915,68.65061951,68.39453125,68.39962006,72.56893158,72.255867,54.6109581,57.1517601,57.03842163,
Serbia,,,,,,,,,,65.13995361,48.85245895,49.54069901,44.5765686,45.46306992,42.22714996,46.23788834,45.41390991,
Seychelles,,,,,,,,,,,,,,60,50.101,40.202,30.30303001,
"Sierra Leone",,,72.95082092,,,,,,,,,,,,,,,
Slovakia,,30.25,30.18465996,34.03416824,38.13454056,41.18904114,41.05739975,41.39393997,40.67304993,40.49443817,43.28451157,41.9484787,42.82897949,42.5239296,43.05247879,45.57770157,,
Slovenia,,43.44660187,39.5723,35.69794083,37.07051849,39.28570938,39.96416092,43.57366943,38.93510818,36.38851166,38.57143021,35.99003983,40.29439163,36.32781982,39.91622162,,,
"South Africa",,,,,,,,,,,,,,,49.08013916,49.63874817,,
Spain,,44.02124023,42.52339935,40.82191849,39.67686844,37.66724014,37.24403,35.97846985,36.03998947,35.92647934,35.78364182,35.39112854,35.01633835,36.24874115,38.38520813,36.8777,35.37023926,
"Sri Lanka",,,,,,,,,,,,,49.75735855,46.77040863,47.52709961,47.43611145,48.7397995,
Sudan,,,,,,,,,,,,,,,56.27659988,41.81980133,,
Swaziland,,52.17390823,54.34783173,48.97959137,43.24324036,43.4398,43.63636017,51.8518486,29.54545021,29.8411,30.1368,30.4325,30.7281,31.0238,31.3195,31.61511993,,
Sweden,,42.40668869,47.49156189,46.45415115,48.00613022,46.37741852,45.9286499,44.11138916,42.99576187,42.98400879,42.11743164,43.37348938,42.63565826,39.98910141,40.6033287,38.9682312,,
Switzerland,,21.20918083,22.20891953,20.64418983,20.8217392,19.3270092,21.83311081,25.99831963,25.0532608,27.31085968,27.68516922,28.32587051,30.11444092,31.16926003,31.505,31.84071922,32.18626022,
Syria,,,,,,,,,,,,,,,,50.90293121,,
"Trinidad and Tobago",,62.85713959,60.23165894,65.89862061,62.01922989,59.9644,57.9095993,,,,,,,,,,,
Tunisia,,,,,,,,,,,,,,,48.94834137,63.83744812,64.00639343,
Turkey,,42.34719086,43.91957855,44.35649872,42.89609146,43.78620148,45.09421158,45.24655914,46.35137177,45.2193718,43.7206192,42.36021042,42.3830986,46.07495117,48.17977905,49.0721,49.96432114,
Uganda,,33.41289139,24.3110199,24.9452,25.5793,26.2135,26.84766006,,,,,,,,,,,
Ukraine,,,,,,,,,,,,,,,46.88293839,49.61148071,45.85494995,
"United Arab Emirates",,,,,,,,,,,,,,55.25070953,62.93605042,60.18207932,59.09605026,
"United Kingdom",,39.45687866,41.49383163,41.93677139,41.52883911,42.18912125,37.43600845,36.9126091,36.67488861,37.50642014,37.37783051,37.59737015,36.82091904,36.66936111,36.88578033,45.68635941,46.09294128,
"United States",,43.38050842,44.2000885,43.62807083,42.94073105,41.40383148,40.85448837,40.4289093,40.9287796,41.00302124,41.01544952,41.15137863,41.00857925,40.47623825,40.06483841,40.26565933,40.26671982,
Uruguay,,,,,,,,,46.91358185,49.79592133,48.40335846,48.67110062,45.40816116,,,,,
Uzbekistan,,,,,,,,,53.88787842,54.23492813,54.62469864,57.68576813,55.04996872,59.36220932,,,,
Venezuela,,,53.07855988,,,,,,,,,,,,,,,
"West Bank and Gaza",,51.82625961,53.56900024,55.47901917,54.1562,52.83332825,58.2530899,55.0999,51.9467,48.79344177,51.36124039,53.12614059,54.39855957,55.75101089,58.62675858,58.47457886,59.11714935,
Zimbabwe,,,,,,,,,,,,,41.38142014,32.95148087,31.80327988,47.74980927,,
