Country,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
France,,,,,,,,,,,,42.20000076,43.11000061,43.97000122,44.72999954,45.63999939,46.47999954,46.97999954,47.75,48.56999969,49.52999878,50.52000046,51.49000168,52.29000092,53.06000137,53.79999924,54.34999847,54.79999924,55.31000137,54.29999924,56.59999847,57.75999832,57.75999832,57.90999985,58.02999878,58.47999954,58.75999832,58.56999969,59.04000092,59.38999939,59.79000092,60.70999908,61.04000092,60.5,61.52999878,61.90999985,62.06000137,62.65999985,63.25,63.61000061,63.70999908,64.65000153,64.69999695,64.22000122
"French Polynesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.77999878,,,,,,,,,,,,,,
Gabon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.68000031,,,,,,,,,,,,,,,,,,,,,,,
Gambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.84999847,,,,
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.20999908,35.77999878,37.79999924,34.81000137,35.04999924,34.77999878,35,34.5,32.88000107,33.04999924,33.6057,34.1614,34.7171,35.2729,35.8286,36.3843,36.93999863,,
Germany,,,,,,,,,,,,,,,,,,,,,44.02999878,45.06000137,44.70000076,45.61000061,46.08000183,45.83000183,46.54000092,46.38000107,45.06999969,46.18000031,47.22999954,48.25,49.18999863,49.74000168,50.25,50.77000046,51.09000015,51.58000183,52.38000107,52.88000107,53.93000031,54.22000122,55.95000076,56.27000046,55.75999832,56.59000015,57.11000061,57.63999939,57.63000107,57.81000137,58.45999908,58.08000183,58.47000122,
Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.88000107,,,,,,
Greece,,,,,,,,,,,,,,,,,,,40.36000061,41.22000122,42.95999908,44.81000137,45.36999893,45.25999832,46.61000061,47.40000153,48.15999985,49.04000092,50.25999832,51.16999817,51.68000031,52.59999847,53.11999893,53.68000031,54.34000015,54.06000137,54.84999847,55.18999863,55.29999924,56.06999969,56.38000107,58.70000076,58.52999878,59.22999954,58.65000153,58.56000137,58.88000107,60.06999969,63.09000015,64.01000214,64.94999695,65.68000031,66.70999908,
Grenada,,,,,,,,,,,,,,,,,,,,,,,,,,40.18000031,40.6817,41.1833,41.685,42.1867,42.6883,43.18999863,44.3,45.40999985,45.85,46.29000092,,,,,,,,,,,,,,,,,,
Guatemala,,,,,,,,,,,,,,,,,,,22.04999924,22.04999924,21.756,21.462,21.168,20.874,20.57999992,21.345,22.11000061,48.45000076,44.65000153,43.8107,42.9713,42.132,41.2927,40.4533,39.614,38.7747,37.9353,37.096,36.2567,35.4173,34.578,33.7387,32.8993,32.06000137,31.972,31.884,31.796,31.708,31.62000084,34.52000046,36.95000076,36.83000183,36.20999908,
Guyana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.81000137,41.3,40.79,40.28,39.77,39.25999832,,,,,,,,,,,,,,
Haiti,,,,,,,,8.289999962,8.359999657,8.420000076,8.489999771,8.550000191,8.619999886,7.53000021,7.599999905,7.619999886,7.619999886,10.48999977,10.72999954,13.05000019,13.03999996,13.012,12.984,12.956,12.928,12.89999962,12.975,13.05000019,13.9115,14.7731,15.6346,16.4962,17.3577,18.2192,19.0808,19.9423,20.8038,21.6654,22.5269,23.3885,24.25,,,,,,,,,,,,,
Honduras,,,,,,,,,,,,,,,,,,,,,,,67.90000153,63.95999908,64.19999695,49.49,34.78,20.06999969,24.625,29.18000031,28.5333,27.8867,27.23999977,27.40999985,28.12999916,30.26000023,29.62999916,28.695,27.76000023,27.25,28.77000046,29.85000038,28.72999954,28.87999916,29.85000038,30.4538,31.0575,31.6613,32.265,32.8688,33.4725,34.0763,34.68000031,
"Hong Kong",,,,,,,,,,,,,,,,51.34000015,51.84999847,51.5,53.02000046,54.95000076,56.18000031,56.24000168,55.50999832,56.04000092,55.95000076,57.09999847,58.68999863,60.20000076,60.97999954,62.49000168,65.20999908,66.27999878,67.06999969,68.02999878,68.97000122,70.31999969,71.80999756,72.09999847,73.12999725,74.18000031,75.37999725,77.29000092,77.48000336,77.86000061,78.54000092,78.98999786,79.70999908,80.22000122,79.94999695,79.59999847,79.37999725,79.47000122,79.58999634,
Hungary,,,,,,,,,,,,,,,,,,30.51000023,30.71999931,30.62000084,31.03000069,31.55999947,32.11999893,32.81000137,33.47999954,34.15999985,34.88999939,36,38.06999969,40.77000046,45.18,49.59000015,50.52000046,48.90000153,49.38999939,47.81000137,48.29999924,49.83000183,49.77000046,49.77000046,50.54999924,51.00999832,51.29000092,51.56000137,51.49000168,52.34000015,52.50999832,53.29000092,52.90999985,53.88000107,54.27000046,53.31000137,53.18999863,
Iceland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.75,51.54999924,52.25,51.29000092,51.34000015,53.13999939,52.79999924,53.27999878,55.11999893,54.83000183,55.16999817,56.11999893,58.22000122,56.56000137,58.74000168,58.86000061,59.79000092,59.99000168,63.49000168,63.04000092,62.88999939,62.88999939,64.83000183,64.98000336,65.5,67.25
India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.76000023,29.786,29.812,29.838,29.864,29.88999939,,,,,,
Indonesia,,,,,,,,,,,,,,24.20000076,27.34000015,28.61000061,21.85000038,29.35000038,29.515,29.68000031,29.9833,30.2867,30.59000015,37.70999908,37.93000031,31.40999985,30.18000031,29.64999962,30.71999931,31.20999908,33.15000153,34.24000168,36.20999908,37.11000061,38.61999893,37.95000076,37.45999908,36.65999985,36.38999939,35.81000137,35.13000107,35.695,36.26,36.825,37.39,37.955,38.52,39.085,39.65,40.215,40.77999878,40.49000168,40.43000031,
Iran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.06999969,44.3367,44.6033,44.87,45.1367,45.4033,45.67,45.9367,46.2033,46.47000122,46.90999985,46.74000168,47.36999893,48.04999924,48.75999832,47.61999893,47.13000107,46.65999985,47.40000153,48.68999863,
Iraq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.77000046,60.47000122,61.29999924,,,,,,,,
Ireland,,,,,,,,,,,,,,,,,,,,,42.31000137,43.06999969,44.45999908,44.70000076,45.72999954,45.47000122,45.77000046,45.63999939,46.22000122,47.31999969,48.29000092,47.90999985,48.65000153,49.66999817,48.40999985,49.91999817,50.15999985,50.63999939,50.54000092,51.40000153,51.77000046,52.04999924,51.52000046,50.88999939,51.27000046,54.66999817,60.15000153,63.31000137,64.62999725,65.58000183,64.37000275,64.20999908,62.77999878,
"Isle of Man",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.86000061,72.882,72.904,72.926,72.948,72.97000122,71.664,70.358,69.052,67.746,66.44000244,,,,,
Israel,,,,,,,,,,,49.95999908,50.02999878,50.56000137,51.18999863,51.66999817,52.52999878,52.75999832,52.38999939,52.65999985,53.68000031,53.38999939,54.13999939,55.29999924,55.43999863,55.31000137,57.02000046,57.70000076,57.65999985,56.86999893,56.68999863,56.16999817,56.81999969,56.06999969,56.91999817,57.88999939,59.88999939,60.97999954,61.84000015,63,63.72000122,64.15000153,64.36000061,64.94999695,64.95999908,64.86000061,65.20999908,66.54000092,66.79000092,66.66999817,69.20999908,70.62000275,70.52999878,70.70999908,70.98999786
Italy,,,,,,,,,,,,,,,43.70999908,44.24000168,45,45.25,46.25,47.52000046,48.38000107,50.47000122,51.97000122,52.68999863,53.13999939,53.77999878,54.31000137,54.52000046,54.43999863,51.54999924,53.09000015,53.45000076,53.72999954,54.20000076,55.20000076,54.84000015,55.22000122,55.90999985,55.77000046,55.93000031,55.59999847,55.95000076,55.93000031,56.34999847,56.34999847,56.59000015,56.65999985,57.00999832,57.59000015,58.18999863,58.95999908,58.81999969,59.16999817,
Jamaica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.02999878,40.29999924,41.75999832,42.11000061,42.36000061,45.79000092,45.56999969,45.90999985,46.61999893,46.52999878,47.36000061,45.83000183,46.95999908,47.75,46.93999863,48.16999817,48.90000153,47.93000031,48.72999954,50.285,51.84000015,51.72999954,51.77000046,52.68000031,
Japan,,,,,,,45.13999939,45.54999924,46.58000183,47.06000137,47.33000183,47.90000153,48.90000153,49.61000061,50.13999939,50.68000031,51.13999939,51.40999985,51.88999939,52.40999985,52.81000137,53.06000137,52.90000153,53.52000046,54.20999908,53.93999863,54.15999985,54.50999832,54.40000153,54.13000107,54.63999939,54.59999847,55.06000137,55.31000137,55.41999817,56.13999939,56.27999878,56.65000153,57.38999939,57.95000076,58.27000046,59.00999832,59.68000031,59.72999954,59.90000153,60.18999863,61.02000046,61.75999832,19.98999977,60.66999817,60.41999817,61.81000137,60.79999924,62.45999908
Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.48000336,,,,,,,,,,,,
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.54999924,41.66,40.77000046,41.40999985,40.31999969,41.15000153,41.99000168,42.25999832,41.90000153,42.95000076,44.59999847,45.27999878,47.25,47.27000046,47.84000015,49.95,52.06000137,
Kiribati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.13999939,80.376,79.612,78.848,78.084,77.31999969,73.61,69.9,66.19,62.48,58.77000046,,,,,,
"South Korea",26.94000053,28.26000023,28.65999985,30.29999924,30.37999916,31.11000061,31.27000046,32.97999954,34.84999847,32.77999878,31.39999962,30.43000031,30.60000038,29.36000061,31.54999924,32.84000015,34.45999908,36.88000107,37.75,38.72000122,39.09000015,39.95999908,41.99000168,42.54999924,42.54999924,43.16999817,43.88999939,44.68999863,44.97000122,46.06000137,47.90999985,48.59000015,49.33000183,50.54999924,51.72000122,54.99000168,56.27999878,56.06000137,57.15000153,57.79999924,57.75999832,58.40999985,58.61000061,59.20000076,60.16999817,61.13000107,61.34000015,61.16999817,61.77999878,61.97999954,61.84000015,61.77999878,61.45000076,61.65999985
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.34000015,62.46,62.58000183,63.38000107,
Kuwait,,,,,,,,,,,,,,,,,,,,,66.38999939,66.18,65.97,65.76,65.55,65.33999634,65.5594,65.7788,65.9982,66.2176,66.4371,66.6565,66.8759,67.0953,67.3147,67.5341,67.7535,67.9729,68.1924,68.4118,68.6312,68.8506,69.06999969,,,,,,,,,,,
