Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Hungary,268964,238599,263229,248195,245378,237264,207958,183391,177693,174300,155650,122050,124250,136950,130360,115729,122651,116173,105081,93011,88211,84141,77531,76899,70439,67938,67468,76151,71723,72000,77882,71969,79445,74071,69678,61718,63541,52642,56429,46743,36262,34004,31331,30950,25378,22583,25400,25424,22328,20242,21000,25080,20950,20980
Iceland,700,700,710,710,710,400,500,340,590,660,1390,1050,650,1000,700,800,800,1000,800,1000,860,950,1000,1000,1000,1000,1000,1000,900,1000,1500,1000,800,800,800,900,800,951,700,681,800,800,800,750,750,712,712,712,712,712,516,505,500,600
India,812000,768000,793000,789000,824000,929000,969300,1071500,1124845,1063600,1033100,1037600,1066800,1130600,1205500,1265700,1239600,1261600,1388500,1244300,1261300,1310500,1253300,1329400,1346500,1293700,1275100,1315600,1339400,1338700,1335500,1522500,1616300,1436800,1445700,1478200,1634800,1593800,1658000,1678400,1578800,1630300,1676100,1837800,1901900,1936600,2121000,2189000,2232800,2186100,2197800,2244100,2311000,2358150
Indonesia,2022000,2179000,2277000,2403000,2382000,2138000,2118000,2155791,2098589,2008638,2030959,2081223,2089292,2117290,1823942,1723383,1761791,1757967,1818731,1792979,1740719,1605925,1575286,1710332,1643281,1525118,1547240,1653386,1751287,1624056,1632505,1688414,1741918,1675807,1678850,1725757,1551790,1535285,1647520,1613907,1618571,1575141,1569418,1567771,1515753,1525453,1503088,1492675,1492778,1492451,1486699,1439472,1367789,1310045
Iran,30000,30000,31000,32000,33000,32000,35000,36000,37000,38000,39000,39970,45000,50000,55000,67500,63130,57000,75403,92460,98751,116460,115249,116124,111387,144469,150242,105450,120536,148697,142217,166275,154569,149512,142670,143266,157811,162700,164032,168862,174562,166000,173254,183918,189645,163844,149047,177482,153995,146306,170290,181426,158564,158958
Iraq,1000,1000,1000,1000,1000,1000,1000,1000,1000,1300,998,2000,3500,3000,5224,7667,5888,6919,6025,4525,5375,5025,5200,7225,8730,7825,10600,10175,12925,11675,12125,12000,23225,25155,26000,33000,38000,38000,44250,38750,38000,52750,51250,38750,51000,45000,33300,33000,19694,13017,40444,43500,37945,25745
Ireland,86237,84659,82919,73773,70546,67784,64600,59286,55158,56817,51637,44111,47713,39943,40580,47349,53419,41197,40550,41600,36000,37400,33500,35700,33000,30500,30300,27200,24700,24300,20500,22100,21600,21400,22400,24300,18200,18500,17500,13500,14300,15400,14200,13300,11800,11500,11700,12000,12900,12200,10400,9000,10700,9500
Israel,4460,5325,5170,4538,5065,4257,4430,4820,4860,4855,5570,5573,5632,5705,4963,5417,6477,6517,5977,5047,5495,4770,4440,5185,5490,5530,5625,6110,6110,6373,7095,7596,7385,7815,8323,7967,8980,9250,10858,11607,11780,13170,17640,17550,17420,18780,17910,18550,19920,17018,19284,17971,19128,20021
Italy,380410,378478,387840,357815,350183,349285,341097,320968,307495,287919,238890,195180,183215,182657,179834,174809,186569,173446,169775,162383,154403,149373,147611,139421,138086,134187,131306,127647,125147,121007,111442,106702,94148,87162,89947,92079,91388,90834,86810,83162,79226,78359,75340,73837,71343,73868,69943,70984,71033,62857,62583,58652,50667,52662
Jamaica,7047,7244,7337,8782,9381,12967,12358,11453,11336,14411,19327,21232,19375,19828,21277,19399,21373,26529,21665,18399,19037,16046,17639,20387,20430,19874,20372,18996,16230,18381,19241,19258,19450,20233,20343,21238,18333,17007,16482,13271,13464,12416,12967,11957,10738,11572,11273,10264,11831,13360,14037,14398,14345,13907
Japan,601630,594300,574690,570260,521590,492810,450010,425490,382890,341820,318990,297020,270260,250240,251560,246610,239160,238740,234520,233990,233210,236010,235560,238470,239180,237890,234580,230530,223380,217790,211660,206020,202550,192140,189470,186460,191659,180110,176880,170340,166430,162900,157750,156150,155620,154470,151610,151660,149570,147650,145030,144880,142610,140370
Jordan,1710,1740,1570,1610,1640,1880,340,530,443,99,29,82,106,611,459,883,1175,731,438,744,402,439,616,889,1550,1523,2358,2415,1340,2830,3451,2067,3440,2290,4350,4430,4298,4009,3720,3673,3764,3502,3797,4524,4848,5278,3543,5843,3800,5797,5885,6038,3403,6389
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242600,238700,213100,203300,187500,175260,164700,157600,159100,164400,162907,166014,168100,167900,153500,155000,163100,170300,178700,184000,188450,184200,185103
Kenya,108000,109500,111500,112700,114200,116700,117900,119900,121400,125900,124400,130400,136400,141600,149200,156555,163555,166912,168800,160500,143400,206000,193000,150000,180000,184885,159800,168000,175720,168520,177414,159106,142407,166479,179408,201747,211598,199519,235716,232436,269102,259457,242753,250923,197877,268179,227156,255498,271724,269031,249256,286614,279448,244113
Kiribati,670,680,690,720,795,830,850,870,890,910,1050,1000,1040,1070,1110,1110,1100,1090,1080,1070,1070,1070,1070,1070,1060,1050,1040,1030,1020,1000,988,970,967,980,999,1010,1023,1029,1080,1069,1100,1161,1193,1230,1283,1290,1350,1486,1532,1467,1449,1420,1450,1501
Kuwait,,,,,,,,,,,3,1,1,2,1,2,10,9,9,17,19,20,40,40,31,33,75,130,90,80,30,135,225,365,350,716,808,801,900,661,772,700,761,760,760,760,850,850,1202,1328,1650,1700,1750,704
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27200,26600,34200,43800,49200,56200,59200,64021,68994,73846,52299,83219,85191,75910,81101,86430,85000,87075,83900,84853,81517,80506,78892
Laos,4000,5500,5500,5000,5800,5700,6200,6600,7000,7300,7500,7800,8000,8600,7600,10539,12400,14700,16500,17930,20000,21376,21240,21400,19777,18196,25352,36471,36700,37448,26600,24283,24492,32173,24434,24690,29658,31971,22926,32000,19320,22398,21968,26308,22860,31015,28155,25795,30006,27145,39600,53050,51930,68105
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96900,87700,80400,75300,78700,69600,58808,50100,51300,55100,53600,54600,48900,45100,45100,40300,37800,30000,30100,29700,28200,27600,26756
Lebanon,6350,6100,6600,6100,4560,6307,6989,7871,9209,9122,9254,9366,8949,8711,3660,3160,4660,6660,7050,7050,9040,8535,8035,8035,10140,10517,12155,12733,13218,13330,13352,13296,13060,13793,14325,14633,13184,15151,14850,12945,11944,16940,19201,19567,19736,19935,20140,20140,18941,11173,11543,12045,15847,17396
Lesotho,200,200,200,200,200,250,250,250,250,300,300,300,350,350,370,380,600,800,1000,1200,1200,1400,1500,1600,1800,2000,2300,2500,2900,2549,3200,3700,4000,4500,4541,4662,4700,5000,5200,5300,5400,5527,5572,5556,5592,5643,5600,5800,5700,6000,6800,7000,7200,7724
Liberia,48900,48900,48900,48900,48900,49200,49350,49350,49400,49450,49550,49500,49500,49800,49950,50000,50100,50100,50100,50200,50200,50250,50500,48831,51620,53856,52420,58080,65400,60300,47485,50186,45974,47026,35498,39425,49977,53731,62405,74024,79693,79913,82362,82592,84161,90566,85562,82000,70758,68617,70004,75614,74249,74269
Libya,3000,3000,2500,2500,2000,2000,2250,2300,2000,1500,3439,10314,15600,15929,18963,13895,16562,16185,14000,14500,15000,15000,15000,15000,16000,16000,16000,16500,17500,18000,18200,19000,18000,15000,12000,11000,11832,10000,5530,9500,10000,10000,10508,10000,15860,15350,15000,15000,13440,15361,18600,19000,15000,14301
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113700,121900,116500,124500,125300,121200,136300,121100,109300,102500,99200,93600,79300,73950,57800,52800,48400,46600,36600,37700,32200,28700,27300
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829,734,672,623,635,608,595,627,604,604,615,635,600,600,607
Madagascar,244000,249000,242000,242925,253495,251020,255590,260990,269550,274520,289895,301965,281275,287330,298895,328995,317080,384180,385790,395210,411625,441565,470710,481450,496645,508410,459190,480990,489000,491600,510564,492722,514570,521200,496070,507880,522800,528800,520600,521960,523630,528490,541515,542990,584346,587640,591240,594964,604009,608795,694263,697769,618895,594156
Malawi,31000,31000,29500,30500,30000,31000,32000,32000,28000,26500,30000,36000,75000,75000,77000,77000,80000,80000,83000,88000,93000,95000,99351,123497,122262,115904,97052,93377,120083,95805,125568,89706,115733,113144,163214,194369,227626,300138,330143,358592,409153,213663,254120,337217,318108,336660,360715,388057,400109,424566,423662,450977,469674,284405
Malaysia,41000,36800,50142,57647,51816,52403,52117,47496,43425,52269,48150,45000,47302,50824,52241,57300,57593,53800,53400,50650,52850,52550,52150,52450,51900,52900,52900,51450,47200,44400,37450,35700,33071,30926,26071,22950,20000,16650,14500,12050,10000,9400,8200,7129,6361,5641,4887,4325,5040,5281,5166,5668,7493,6417
Maldives,958,958,959,1060,1060,1051,1052,1053,1049,995,1011,1025,1200,1419,1604,1337,1308,1269,1332,1347,1403,1430,1441,1556,1576,1601,1655,1585,1597,1739,1703,1499,1402,1378,1425,1434,1137,1138,1055,1045,1110,1026,983,854,640,714,551,584,519,516,531,501,467,463
Mali,10300,10500,10700,11000,11200,11300,11500,11700,11700,11200,10700,9800,9000,8400,7900,7000,6100,5700,5600,5625,5625,5680,6980,4835,6597,6698,4765,3922,3860,6617,7767,6752,9264,7525,8133,9140,10366,12955,12938,10306,14677,14279,15641,7819,19010,22775,28944,30331,23807,20905,25622,29994,31657,38815
Malta,3296,3294,2927,3123,2982,2577,2577,2630,2641,2523,2608,2523,2202,2414,2158,2355,2647,2524,2377,2533,2114,1850,1968,2000,2000,1800,1700,1600,1500,1485,1070,1200,1265,1400,1400,1250,1500,1783,1783,1783,1783,1152,1154,1100,820,820,700,700,700,701,701,701,700,700
Martinique,2650,2650,2805,2810,2860,2920,2930,2920,2970,3020,3150,3130,3250,3350,3550,3550,3350,3300,2200,2200,2030,2390,2910,3420,4300,3670,3300,2870,2530,1772,2020,2070,2003,2029,1465,1545,1690,1800,1920,2172,2425,2578,1805,725,737,649,435,405,595,520,500,499,515,511
Mauritania,2440,2460,2460,2490,2490,2490,2510,2490,3510,3510,4200,4590,2470,4780,4910,5090,5200,5200,2570,2020,2380,2480,2600,2730,2840,2840,2950,3060,3060,3498,2634,2900,2245,2500,2631,2675,2600,2747,2810,2844,2889,2943,2956,2978,3019,3059,3081,3100,3112,3151,3123,3220,3340,3206
Mauritius,479,448,556,587,520,621,639,624,528,493,622,622,671,592,658,824,749,782,568,732,812,649,806,872,934,872,943,836,1025,1093,937,1094,785,1077,857,616,887,895,697,696,863,692,672,699,704,573,738,782,1000,1217,1141,1054,860,972
Mexico,65228,65933,73659,72964,59099,63328,63643,62679,67837,71040,61585,71853,70225,67501,70476,69966,68084,80860,98991,85244,73063,76147,78924,78881,76347,73542,74990,77618,78130,87105,79402,77210,72229,66604,68718,68150,69644,69091,74214,76780,77494,71073,75226,72830,73967,71979,74174,70582,63454,66223,65537,79354,72027,72649
Micronesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610,1641,1642,1643,1643,1643,1643,1642,1640,1637,1632,1626,1750,1593,1565,1533,1497,1350,1465,1384
Mongolia,1700,4500,2700,2700,2700,2900,3300,3100,2700,2900,3300,2800,3400,4000,4300,4700,5700,6500,7300,7400,4700,7500,9600,9700,10300,11152,12421,13144,12621,12200,11000,8700,8900,7800,6226,6933,6589,8116,8756,7883,8859,10233,8421,9079,9758,10723,11462,12291,13525,13814,15376,16821,15503,13205
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10179,10190,10223,10360,10241,10902,11253,1345,1645
Montserrat,8,8,8,8,8,8,8,7,7,4,4,18,46,82,122,117,78,76,75,73,71,71,68,37,40,40,40,43,43,45,46,47,48,49,50,51,51,52,52,52,52,53,48,47,47,47,51,47,47,46,46,45,45,47
Morocco,15058,22841,24953,18250,25838,26146,24050,20050,28050,28058,28080,20080,20080,20077,19568,16488,25077,33677,40077,38077,28512,40212,40812,38912,48612,44542,36162,52462,55512,52709,63761,61466,57310,59611,54161,66162,67262,59362,62773,61288,62004,57989,65015,62085,62696,60181,58460,63442,63913,57265,58690,60194,54147,64380
Mozambique,759880,759700,760236,760040,759950,759500,810013,811540,814912,815100,815300,815500,815500,815500,815300,815500,815500,815500,884742,885000,885500,915500,915500,915500,915500,915500,915500,915500,915500,960582,992831,987542,857307,923586,1000441,1008140,1007241,1030943,1020148,993384,906483,1123554,1233095,1201133,1186533,945793,1089550,1027700,1351550,1338791,1374052,849358,846450,961383
"Burma (Myanmar)",19970,22709,21710,17778,16946,16390,10630,10964,12939,12364,13453,12158,14764,17691,15975,16784,18210,18399,17804,19140,24159,24890,24825,25207,34480,30455,29398,26496,24618,24431,24974,24808,27770,28037,27681,31210,32862,34364,36585,40033,46942,49590,53996,54120,57608,57800,62800,69531,79993,90938,100978,85504,86331,81726
Namibia,17000,18000,18000,19000,19000,19000,19000,19000,20000,20000,20000,20000,20000,20000,21000,21000,21000,21000,22000,22000,22000,22000,22000,23000,23000,23000,24000,24000,24000,25000,25449,23000,24000,25000,26000,27000,28000,29000,29453,30080,32155,33730,34810,36380,37460,38540,39690,38632,37928,39950,40354,41300,40000,42332
Nepal,49000,49400,50800,41200,52600,52000,53400,53500,54300,57100,60550,63135,63439,65631,66446,66280,65387,63850,64100,64830,63180,65710,74200,85880,92540,98160,102910,108880,110170,112050,112580,113300,113020,113664,119634,127000,131550,130423,137888,142949,150019,159093,165171,168027,172289,176864,180334,183737,212900,216653,213600,220250,227234,235777
Netherlands,132658,129628,133912,124596,124744,130671,138178,146794,145310,158424,154077,148873,156686,142012,151161,160883,170319,161536,166178,172100,164947,165952,163333,160034,168864,166934,166615,160636,165070,175300,179700,187200,175900,171000,179000,185000,179900,126528,180000,180200,163900,165200,158644,163905,156000,155800,156900,151900,154971,156969,159233,149770,155822,155502
"New Caledonia",3260,3380,3380,3420,3650,3750,3340,3530,3490,3570,3620,3680,3680,3710,3309,3430,3620,3630,3700,3720,3760,3872,3630,3586,3580,3570,3550,3520,3490,2934,3472,3628,3508,3311,3219,3221,3156,3159,3162,3101,3233,3088,3008,3021,3110,3072,3333,3580,3157,2983,3014,2820,2880,3177
"New Zealand",11278,11288,11668,12349,13692,13399,8409,9919,10614,10373,8703,8353,9488,8456,9302,10019,10408,10290,8487,8322,8297,9221,9493,10374,9833,9257,10027,9528,9638,8778,8550,9100,10536,10572,11638,11222,11100,15220,13000,13027,12312,11596,11915,12280,12492,13117,11314,12100,12434,11792,12108,12806,11830,10469
Nicaragua,3400,3400,3600,3600,3800,3900,4200,4300,4400,4500,4900,5100,5500,5600,5905,6261,6639,4500,3500,1836,4030,6272,7564,6908,7180,6861,6650,6580,6500,6500,11498,11679,11761,12345,12580,12797,13146,13366,14238,14331,16276,20323,20561,21799,24520,23544,25522,29778,26176,21138,20402,58451,53369,47763
Niger,18022,18930,17810,18903,20542,22289,24711,28011,28802,25595,25690,20007,25670,32435,36000,29500,27020,30012,32664,25030,30350,38480,32100,31420,27140,33160,33680,27200,22710,20240,17466,11770,15280,10666,11258,12200,13100,16800,8809,10232,7505,9700,10576,10281,11909,17700,19653,12655,11381,11902,11179,13000,15853,13240
Nigeria,1426000,1625000,1623000,1770000,1827000,1914000,2034000,2230000,2251000,2436023,2360500,2230800,2197200,1800400,1960800,1899200,1778500,1637800,1688200,1780500,2229600,2309900,2078000,2164000,2004000,2130600,2144500,2431300,2726078,3086830,4396400,4747400,5043400,5265900,5603600,5684000,5479530,6541470,7613000,7569000,7655000,7957000,8081000,8208000,8655000,8844000,9137000,8920000,7737510,8410723,10712995,13191445,14189580,14988596
Niue,213,213,213,213,188,188,182,188,187,180,300,300,340,872,665,662,674,735,725,725,725,705,674,653,622,608,581,565,566,605,576,605,634,640,650,660,670,678,686,635,634,633,644,638,634,629,605,621,616,611,608,612,613,606
Norway,53301,50378,51640,48981,48289,44626,40138,38052,32640,33503,31044,28751,29275,29726,22890,25944,26054,23082,20000,20395,20350,20600,19200,18900,18130,17040,17160,18450,18783,18896,18241,19193,18670,18500,18000,18140,17900,16900,14850,15310,15130,15120,14576,14186,13700,13906,14376,14296,13749,13240,12896,12668,12634,12345
"West Bank and Gaza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2409,2200,2420,1993,1950,2037,2354,2185,1678,2083,2607,2361,2411,1880,1380,1774,1056,2691,1923
Oman,,,,,,,,,,,,,,,,,75,75,75,85,80,80,75,85,90,110,120,140,150,190,190,190,210,200,200,255,350,500,520,698,389,500,547,560,209,190,319,340,339,341,311,300,330,200
Pakistan,15650,14500,13750,15800,19400,17850,19850,21100,21943,17950,21150,23970,24300,24479,28754,29445,26291,30436,38252,55881,50739,59683,66815,66134,70987,79123,79797,77973,83504,99481,92177,97396,98864,102609,103006,104256,112183,131126,136439,136313,128031,132676,141985,138537,141344,147423,162997,180832,171250,165063,187653,213103,202267,187664
Panama,5130,5370,5610,5670,6040,6110,6290,6750,7210,7504,8764,9100,9300,9730,9000,9071,9171,9146,9353,9300,10866,10600,10500,11300,11600,11043,11167,11054,10843,11860,10367,10243,9529,9681,10296,9948,9155,7690,6985,7073,6927,6701,8750,9288,8759,6570,6168,7873,8780,8533,9215,8246,7055,6586
"Papua New Guinea",114813,116315,117321,119914,121609,122609,125030,128005,131202,134306,136008,139523,141915,148630,152627,154105,156610,156810,156829,158259,160946,161761,165235,166049,166733,168098,168617,171365,171965,181096,171679,171273,172388,170580,168603,167686,171643,174403,179274,181650,185152,189661,191526,193036,199157,203893,208200,213820,217211,215586,221474,217499,222634,227104
Paraguay,78700,79700,80100,114000,120700,113160,107730,109990,113510,113734,104100,106400,91870,103277,110044,120651,130824,135765,141498,151500,190600,191780,193090,195900,199614,210957,219108,243840,247889,253650,186404,190314,196012,186793,221004,200350,230308,246977,258063,212905,261011,279286,303236,325060,310170,321180,313200,175847,185160,182535,186785,177595,180460,185440
Peru,301968,301900,304530,349150,338535,341295,363090,333075,393825,419202,363860,362583,357661,358175,339458,340878,339809,338533,337805,311363,332670,329590,283839,289914,296671,306865,328046,345635,303528,258957,289199,240442,292457,307327,359435,347920,381153,428656,427969,445395,393078,428957,403112,393248,417906,423001,431745,444142,450266,460035,454442,455887,479719,481000
Philippines,282770,263570,276310,290490,276160,265370,254660,252880,256600,255340,248920,262120,269630,317960,354500,403430,454230,463880,484720,489520,427047,427431,376652,402523,400215,410788,404745,406746,394374,392559,394618,392056,401439,402001,404280,407273,405177,380099,387931,369605,364510,363378,363961,358919,358287,356511,363210,364496,367028,364223,358911,350982,343520,337386
Poland,2819200,2910100,2840000,2829600,2765200,2711600,2741200,2719600,2718400,2732200,2669400,2656000,2678400,2683900,2580864,2466018,2436627,2359618,2440611,2343734,2257679,2177748,2219880,2146689,2095078,2008707,1934097,1866064,1858466,1835340,1732701,1757336,1760676,1697247,1522357,1341894,1306442,1295006,1267846,1250623,1194232,803384,765771,713250,588184,597230,549400,548884,507952,490853,400500,373000,346134,276927
Portugal,115417,108957,114450,116931,109411,117614,134891,123753,124762,127975,125539,129384,126357,128419,124622,134568,144023,138393,125889,131713,124225,130859,138761,133999,138392,126986,129653,123113,123762,123735,115961,111959,91592,92933,97253,90394,84512,88638,65021,60174,52869,55634,51198,51017,44935,44736,44860,42465,31861,28843,29414,27567,29376,30020
"Puerto Rico",15336,14125,14607,14878,14792,15551,14580,10846,10611,10729,9865,8906,8936,5820,6935,7313,5950,5710,6130,6681,5470,5370,5550,5380,5300,5070,4720,4775,4780,4010,4275,3622,2758,2265,1814,1589,1795,2497,1281,1716,1442,1484,1202,1388,1266,1280,1320,1297,1258,1270,1278,1310,1338,1308
Qatar,,,,,,,,,,,2,3,4,4,4,8,8,12,10,10,10,10,10,10,10,11,4,12,13,12,11,22,10,11,6,5,7,6,6,3,2,2,2,2,2,3,4,4,3,5,1,2,1,1
"South Korea",109393,124446,136634,179490,212703,208370,194905,196577,191587,180514,163431,147644,138400,123549,146547,136418,127651,112883,95074,92520,91118,80646,72378,62547,64590,55501,47376,46178,53642,40060,38436,50278,41172,36411,39849,47808,40771,39385,47766,45564,37409,39400,34380,41711,49906,40625,41514,39991,42314,44113,44844,47927,49637,41987
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55293,71058,62857,59240,67583,69665,61893,66457,65273,42659,45037,38476,34560,35871,34437,35400,31247,28110,27386,29221,24320,23779,22751
Reunion,1050,1050,1050,1050,850,950,930,780,850,700,720,790,780,780,780,780,800,820,780,790,830,830,750,810,840,1330,1340,1515,1250,1460,1440,1469,1070,1250,920,747,550,447,515,231,225,229,260,350,486,533,550,550,499,447,512,588,627,668
Romania,300700,304800,331800,320800,311800,317300,322100,333700,320949,301146,306700,312600,298100,310361,304989,300900,306100,305400,293647,286434,298789,310878,319167,312058,321000,329100,317000,325800,351400,289614,234882,218695,249003,248955,244314,256962,255000,261300,273700,282700,276700,283200,281868,254005,285312,283089,272548,259744,260317,246982,248338,229055,207603,202657
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3389400,3547800,3336960,3325000,3394700,3325120,3235600,3226700,3229060,3216200,3198110,3175000,3130000,3070510,2962420,2851660,2097000,2182400,2109100,2202600,2197200,2087824,2101461
Rwanda,103100,125311,155939,99989,89995,68760,90200,98160,113420,123744,124559,126314,127962,136124,147960,155890,162164,173748,183199,197728,215086,215730,212387,221811,247095,220995,222527,240150,281150,402353,430650,386200,379500,376300,201500,260484,317920,301064,378952,427229,473937,478133,444468,459661,428780,421495,443595,471682,459003,489253,511101,482379,489859,534401
"Saint Kitts and Nevis",445,445,460,460,470,480,425,435,435,445,459,465,485,489,400,424,427,425,425,405,403,402,431,426,426,426,426,427,382,389,391,391,399,352,354,325,317,302,308,250,238,230,221,219,246,217,218,223,236,227,234,231,235,227
"Saint Lucia",1780,1805,1645,1573,1726,1811,1919,2016,2124,2174,2200,2200,2185,2120,2034,2073,2296,2344,2376,2399,2452,2465,2472,2497,2488,2489,2490,2501,2512,2633,2590,2612,2584,2611,2609,2559,2743,2507,1698,1875,1766,1544,1285,1196,1142,896,971,1042,1087,1177,1269,1423,1421,1368
"Saint Vincent and Grenadines",4269,4179,5145,5459,4881,5397,3400,3234,2739,2615,3070,2820,3501,3080,2864,3290,2338,2720,2660,3160,3030,3200,3250,5470,9530,10390,5190,8470,5005,3653,3646,3677,2919,2366,2197,2346,2123,2494,2425,2047,2112,2161,2065,2350,2576,3097,3690,2909,3348,3248,3450,3444,3504,3544
Samoa,2962,3305,3368,3437,3550,3558,3568,3911,4031,4151,4371,4391,4403,4448,4878,5290,5290,5400,5500,5600,5660,5770,5880,6000,6120,6230,6350,6470,6701,6709,5156,3189,3157,2781,3816,2544,4622,4426,5212,3959,3973,4481,4582,4467,4363,4536,4700,4720,4860,4950,4817,4850,4865,4880
"Saint Thomas and Principe",1250,1250,1250,1250,1250,1260,1270,1320,1330,1330,1240,1140,1080,1140,1150,1190,1300,1420,1420,1550,1600,1600,1550,1450,1270,1150,1120,960,990,1008,765,1521,1741,2430,2089,2893,3252,3450,3605,3672,3742,3826,3806,3892,3990,4214,4318,4357,4156,3506,2611,2690,2813,2814
"Saudi Arabia",70,75,75,80,80,85,90,90,90,95,95,100,52,213,182,201,305.5,410,299,520,515,1315,678,1086,1221,1787,1831,1834,1862,3209,4364,6029,9145,12565,19074,17746,19067,19232,15705,14524,13112,13777,13687,14864,18105,19361,19700,17926,17665,15312,16296,16020,15212,17073
Senegal,39268,40800,36900,34700,39525,66798,66697,71133,43228,41150,34400,42275,31478,38346,40550,28860,21208,19596,9807,9890,9896,10872,8705,8899,10231,22489,15844,17395,17348,21063,11154,22150,16565,31614,18602,14929,21324,13784,20940,31808,32188,25601,37606,61130,27536,21338,63248,115055,34668,28056,22790,25243,22837,33936
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84434,81379,81172,78169,76675,78377,52035,50740,51987
"Serbia and Montenegro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000,108705,113000,115000,117000,115000,116000,106000,104454,93554,101703,98636,99400,95347,,,,,,,,,
Seychelles,75,75,75,75,75,75,75,80,80,80,83,83,83,49,40,35,30,30,30,30,30,30,30,30,30,30,30,30,30,31,12,13,13,13,13,14,14,14,14,14,15,15,15,15,16,16,15,16,16,15,18,20,18,26
"Sierra Leone",33674,33140,33674,34083,33800,37500,37000,32000,31500,33682,33600,34000,35000,34500,34500,31200,32400,34400,34400,38000,40000,41100,41500,35000,32000,29200,34800,34700,26200,41900,43000,41478,52404,58600,52800,64055,80369,72066,54851,58092,66000,71372,296550,307080,206675,260935,331152,355849,398826,439008,463344,248384,418370,441483
Singapore,720,708,731,778,799,786,778,815,775,669,819,799,606,330,164,181,214,201,154,160,118,115,75,64,48,32,21,11,5,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47210,41274,38877,40831,32479,28752,26832,27067,26200,26056,25703,24226,19101,18384,17769,14270,11620,11000,10374,8934,8977,9105
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12928,12434,10147,10070,9382,9186,9200,9840,8952,7785,7113,6832,6832,6306,5918,5736,5991,6086,5440,5020,4736,4573,4795
"Solomon Islands",6383,6394,6435,6466,6517,6668,6689,6705,6720,6837,6954,6975,7031,7056,7056,7057,7289,7405,7521,7537,7563,7674,7985,8101,8117,8228,8250,8283,8335,9312,8412,8712,8445,8694,8871,9120,9525,9926,10022,10440,10846,11250,11547,11945,12449,11644,12750,13060,13370,13324,13542,13380,13885,14461
Somalia,1800,1800,1900,2000,2200,2200,2200,2500,2600,2600,2700,2700,2710,2810,3215,3320,3325,3330,3430,3540,3750,3860,3970,4080,4090,4200,4400,4510,4720,4830,4700,4250,4400,3950,4980,5500,6020,6530,7040,7550,9150,9210,9400,9626,9531,9250,9336,9521,9693,9852,10007,10100,10300,10288
"South Africa",57682,65391,66391,63000,65000,52900,56050,52000,69000,59000,68000,50000,53000,58000,61000,61000,63000,63000,62000,62000,74000,69000,73000,81500,81000,72000,73500,81500,86106,77947,82064,75496,73411,73436,70697,75500,72835,70081,71421,68372,72100,63000,64500,68000,69130,71000,73500,76503,76000,82838,81053,83168,84081,85262
"South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95000,101000,120167
Spain,425245,417285,418859,371765,373511,378947,379875,385630,380025,401350,398320,405539,413283,411154,388652,395017,406847,375097,358217,358918,346917,342682,343358,350731,333998,300028,298363,284943,280702,273979,268602,259472,210220,202896,207548,183828,151831,135088,137777,120022,116836,111888,102334,103948,96846,89071,87547,83690,87250,80702,81331,73059,73480,77152
"Sri Lanka",50865,44759,66110,59927,67452,64719,92054,95284,90926,78654,85547,77474,145564,226373,216114,199842,126616,97880,74030,69878,78110,81590,76590,79100,74780,69730,66448,69890,65100,62890,57440,51232,49430,49691,48553,47874,44289,41048,39980,41442,39400,40690,40160,35050,35680,35510,34420,35560,34010,33160,34470,34030,34810,34696
Sudan,101800,101800,101800,111850,111850,111850,103900,95000,90200,79300,77140,76520,77420,74824,84512,80227,80227,84228,91690,87025,87729,87960,87960,81000,80670,78430,77900,77050,60600,50500,58480,60628,58538,60329,63120,66525,72700,72550,81800,83742,85235,86002,89910,91436,95188,89820,87349,90958,92035,93990,95574,,,
