Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Philippines,,,,,,,,,,,,,,3.89,4.28,4.28,4.41,4.46,4.51,4.6,4.5283,4.4565,4.3848,4.313,4.2413,4.1696,4.0978,4.0261,3.9543,3.8826,3.8109,3.7391,3.6674,3.5957,3.5239,3.4522,3.3804,3.3087,3.237,3.1652,3.0935,3.0217,2.95,2.82,3,2.78,2.85,2.73,2.72,2.64,2.71,2.67,2.7,2.55,2.426,2.302,2.178,2.054,1.93,,,,,
Poland,,,,,,,,,,18.66,19.05,20.2,20.53,21.73,21.75,20.86,20.61,19.43,19.85,18.57,17.16,16.08,16,14.99,15.03,14.26,13.42,12.76,12.31,12.08,11.74,11.26,10.75,10.54,10.39,9.73,9.21,8.92,8.84,8.43,7.77,7.9,7.65,7.21,6.95,6.83,6.64,6.32,6,5.68,5.81,5.76,5.35,5.28,5,4.86,4.81,4.88,4.62,4.26,4.26,3.8,4.1,4.1
Portugal,,,,,,17.47,16.99,17.52,17.81,17.79,17.41,17.8,18.14,18.31,19.65,20.35,20.1,19.17,20.47,18.78,18.74,19.01,17.71,18.55,17.84,16.52,16.13,16.16,14.46,14.35,14.35,13.56,13.5,13.39,13.64,12.8,11.93,12.13,12.17,11.9,11.81,11.29,10.99,10.3,9.53,9.83,9.36,8.94,8.57,8.81,8.47,8.04,7.52,7.3,7.1375,6.975,6.8125,6.65,6.42,6.61,6.21,6.2,6.1,5.8
Romania,,,,,,,,,,,,,,21.37,20.5417,19.7133,18.885,18.0567,17.2283,16.4,15.06,14.27,13.82,13.31,13.47,13.26,12.64,12.5,11.87,11.42,10.97,9.48,8.96,8.7,8.37,8.12,7.81,7.62,7.42,6.94,6.82,7.1,6.77,6.74,6.76,6.83,6.69,6.69,5.94,6.06,6.39,6.23,5.88,5.84,6.18,5.22,5.52,5.24,5.14,4.98,4.78,4.9,4.5,
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.57,21.74,21.57,21.19,20.32,19.53,19.15,18.81,18.55,18.07,17.71,16.98,16.57,15.88,15.47,14.89,14.06,13.62,13.4,13,12.55,12.14,11.52,11.22,11.21,10.5,10.15,10.04,9.63,9.38,8.99,8.5,,
Scotland,22.47,22.32,20.89,20.39,18.53,20.45,19.74,18.87,17.89,17.11,17.12,15.39,16.21,14.76,14.12,14.91,13.57,12.36,12.46,11.19,12.11,10.87,12.15,11.12,10.56,9.75,10.17,9.39,9.16,8.27,8.16,7.99,7.07,7.77,7.77,7.35,6.87,6.73,6.16,5.85,5.93,5.48,5.4,4.88,4.86,5.31,4.82,4.86,4.51,4.02,4,4.46,3.58,2.71,3.72,3.49,3.01,2.9,2.78,2.93,2.44,2.4,2.7,3
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.41,4.58,5.08,4.55,4.3,4.39,5.25,4.89,4.16,4.21,3.97,4.36,3.68,3.8,3.8,3.6
Singapore,,,,,,,,,,,,,,18.72,17.74,18.29,14.7,16.53,16.88,16.93,11.3,12.19,16.65,15.51,14.84,15.54,13,16.02,12.32,13.29,13.58,12.49,13.61,12.11,11.56,11.13,8.44,13.36,12.54,9.98,9.84,9.22,7.75,10.13,8.35,9.04,8.16,7.97,8.17,6.78,7.64,6.72,6.23,4.69,5.25,5.53,4.51,4.91,4.74,4.23,3.87,4.6,4.6,3.9
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.73,6.97,7.32,6.89,7.32,6.82,6.46,5.89,6.02,6.08,5.35,5.85,5.81,5.73,5.31,4.83,4.3,5.14,4.47,,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.23,11.93,11.12,9.86,9.6,8.22,10.79,8.91,10.19,7.86,9.07,8.11,8.67,7.66,7.68,7.69,6.05,5.81,5.57,5.4,5.73,4.94,5.2,5.35,4.4,4.5,,,
"South Africa",,15.83,17.05,16.16,16.93,18.08,17.21,17.04,16.38,16.89,18,18.16,17.71,18.69,17.71,16.66,16.82,16.32,15.1,15.33,14.96,14.4,14.34,13.72,13.17,12.96,11.85,11.02,10.9,10.22,9.18,8.75,8.52,7.84,7.89,7.48,7.52,7.31,7,6.74,6.46,6.17,5.9,5.61,5.61,5.4,4.98,5.06,4.6,4.61,4.39,4.36,4.01,4.16,3.79,3.65,3.55,3.6,3.43,3.26,3.37,1.9,1.7,1.7
"South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.25,23.85,22.62,21.7,20.68,19.55,18.49,20.77,20.62,19.59,18.4,17.18,16.49,14.55,14.72,13.86,13.21,12.86,12.42,11.25,10.45,9.63,9.28,8.7,8.08,7.78,7.1,6.5,
Spain,,15.83,17.05,16.16,16.93,18.08,17.21,17.04,16.38,16.89,18,18.16,17.71,18.69,17.71,16.66,16.82,16.32,15.1,15.33,14.96,14.4,14.34,13.72,13.17,12.96,11.85,11.02,10.9,10.22,9.18,8.75,8.52,7.84,7.89,7.48,7.52,7.31,7,6.74,6.46,6.17,5.9,5.61,5.61,5.4,4.98,5.06,4.6,4.61,4.39,4.36,4.01,4.16,3.79,3.65,3.55,3.6,3.43,3.26,3.37,3.3,3.2,3.1
Suriname,,,,,,,,,,,,,,7.08,16.07,9.93,9.77,8.574,7.378,6.182,4.986,3.79,6.17,4.46,8.02,11.58,5.34,6.34,4.57,4.59,6.59,3.43,5.49,4.82,4.15,1.69,8.06,4.44,4.38,3.21,2.44,3.59,2.51,2.6033,2.6967,2.79,2.065,1.34,0.59,3.29,1.59,2.72,8.01,5.83,3.27,1.87,2.73,1.24,2.43,1.5,1.75,2,2.3,
Sweden,,20.66,21.51,21.73,19.66,19.39,18.44,17.66,17.07,15.61,14.85,13.83,12.72,13.21,12.75,11.57,11.08,10.79,10.5,9.63,9.6,9.62,9.51,8.54,8.33,8.15,8.03,7.61,7.09,7.28,6.91,6.2,5.9,5.48,5.28,5.61,5.34,4.76,4.77,4.18,4.46,4.09,4.05,4.01,3.75,3.26,3.42,3.43,2.78,3.05,2.9,3.04,2.77,2.85,2.73,2.24,2.1,2.3,2.12,2.06,2.19,2.1,2,2
Switzerland,,29.56,27.01,27.59,24.76,22.67,23.21,20.31,21.82,19.7,18.38,17.88,18.44,15.93,15.61,15.26,14.22,14.45,13.8,11.62,12.12,10.86,10.4,10.81,9.8,8.99,8.02,8.14,7.82,7.38,7.37,6.07,6.58,5.41,5.87,5.37,5.18,4.95,4.97,4.08,4.08,4.01,4.24,3.51,3.61,3.03,3.13,2.94,2.73,2.72,2.52,2.45,2.23,2.07,2.13,2.06,2.26,2.23,1.97,1.83,1.75,2,1.7,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.15,12.82,12.7667,12.7133,12.66,12.38,13.16,12.15,14.29,12.83,11.94,12.09,9.64,10.76,6.86,7.36,7.77,10.18,10.89,9.15,10.3,11.87,9.81,9.88,8.91,,,,,,,,
Thailand,,,,,,,,0.35,0.44,0.94,1.62,0.59,1.33,0.72,0.71,0.76,0.78,0.9,0.54,0.59,0.57,0.6,0.87,0.78,0.91,0.96,0.55,0.7,0.66,0.82,0.82,0.83,0.82,0.87,0.67,0.62,0.5,0.65,0.6367,0.6233,0.61,0.72,0.48,0.565,0.65,0.68,0.5,0.33,0.48,0.59,0.82,1.02,1.22,1.29,1.14,1.09,1.07,,,,,,,
"Trinidad and Tobago",,18.99,19.18,10.56,16.5,16.06,17.92,16.9,23.11,20.195,17.28,15.03,14.96,17.41,18.5333,19.6567,20.78,15.66,21.54,18.645,15.75,17.66,13.89,15.28,11.44,11.8,10.53,9.01,8.54,5.35,9.6,7.43,5.7,8.24,8.65,6.62,8.28,5.85,5.42,4.44,6.96,4.78,6.7,4.96,7.34,5.28,4.68,4.32,4.63,4.53,3.63,3.14,3.5,3.73,3.96,2.83,2.31,0.97,2.3,,,,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.25,14.35,13.84,13.33,12.82,13.2,14.13,10.75,9.41,11.37,11.84,10.05,10.16,9.83,8.65,8.8,10.35,6.39,,,,,,,,,,,,,,,
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.08,14.15,13.9867,13.8233,13.66,13.48,13.41,13.17,13.09,12.66,12.94,12.62,12.04,11.38,10.72,10.39,9.97,10.02,9.63,9.64,9.25,8.74,8.65,8.34,7.9,7.88,7.61,7.55,7.31,7.12,6.6,6.9,
"United Kingdom",17.56,17.41,16.7,16.08,15.77,15.49,15.22,14.53,14.49,14.1,13.94,13.25,12.93,12.66,11.74,11.64,11.54,10.97,10.82,10.43,10.42,9.73,9.75,9.38,9.08,8.75,8.73,8.19,8.12,8,7.46,7.12,6.72,6.56,6.57,6.22,5.73,5.76,5.67,5.27,5.06,4.83,4.66,4.23,4.25,4.01,3.61,3.72,3.54,3.27,3.12,3.11,2.87,2.65,2.75,2.55,2.28,2.29,2.24,2.07,2.13,2,1.9,2
"United States",9.36,8.85,8.55,8.18,7.79,7.29,7.12,6.78,6.54,6.23,6.05,5.66,5.51,5.36,4.9,4.79,4.64,4.36,4.23,4.03,3.81,3.7,3.63,3.46,3.41,3.31,3.1,3,3,2.9,2.81,2.74,2.72,2.64,2.59,2.46,2.34,2.3,2.26,2.26,2.3,2.2,2.16,2.14,2.06,2.08,1.98,1.88,1.91,1.84,1.8,1.73,1.68,1.68,1.63,1.54,1.53,1.48,1.43,1.39,1.45,,,
Uruguay,,,,,,20.12,19.36,19.5,17.8,20.17,17.8,17.8667,17.9333,18,15.99,15.32,16.61,14.12,15.08,16.1,14.19,12.94,15.14,14,12.91,12.06,10.81,10.08,11.58,10.785,9.99,9.69,9.28,8.08,7.05,6.78,7.75,6.13,8.08,6.82,6.03,5.8433,5.6567,5.47,6.03,5.53,5.69,5.38,4.79,4.72,4.15,5.54,4.805,4.07,4.85,4.74,4.63,4.52,3.84,3.98,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.86,11.76,11.44,11.12,10.8,11.22,11.75,11.33,10.35,9.89,9.44,9.52,8.97,7.05,7.24,6.87,6.53,6.06,5.43,6.02,6.14,6.03,5.62,6.07,6.59,,,,,,,,
Venezuela,,,,,,25.25,27.41,25.14,23.31,25.21,23.49,25.01,22.13,22.73,24.83,23.59,23.12,21.58,20.75,20.83,16.28,17.79,16.83,17.31,16.03,16.31,15.83,14.4,13.85,12.74,13.8,11.82,12.13,13.74,12.1,10.46,9.45,10.67,9.63,9.04,10.92,10.135,9.35,8.89,9.3,8.835,8.37,7.69,7.83,8.04,7.35,6.96,7.75,6.75,6.29,5.92,5.82,5.98,5.73,5.64,,,,
