Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Botswana,644.8998,644.8246,654.942,658.7789,651.6977,658.4861,646.124,648.3051,670.6304,654.0218,656.3123,659.2009,661.3521,662.1483,645.3892,643.5173,656.9842,660.4504,657.5354,657.9936,646.5809,643.5131,636.9647,635.2871,638.0118,648.952,654.8743
Brazil,633.1281,620.7507,608.5991,617.0109,629.2771,621.4216,611.6979,608.4721,610.5139,607.0255,609.6263,613.9767,611.0568,602.8117,600.8389,597.2211,584.526,590.2858,585.7449,588.8414,587.7767,583.5601,585.4966,583.121,581.0544,580.7006,580.6974
Brunei,688.1561,783.9865,782.3301,843.2107,841.8755,823.3201,819.4133,839.1457,836.4957,826.5959,821.502,816.4344,818.3074,800.1761,781.616,784.0165,784.5445,776.4181,770.8348,774.9232,778.4389,766.3393,762.6444,761.7518,769.1148,770.9259,780.2374
Bulgaria,853.9953,838.3821,849.086,825.945,823.321,821.0425,821.843,821.6561,821.4934,813.5596,813.3426,813.7431,809.8942,800.2822,799.4068,796.9933,794.8424,790.2107,769.028,751.7668,740.0978,743.0621,689.2589,691.0309,686.0614,682.4958,604.0542
"Burkina Faso",550.5854,538.7297,534.1435,528.1095,517.3471,509.5912,501.9038,503.4084,496.4655,498.5798,497.8426,492.6571,490.2586,451.5835,449.0519,445.9991,441.3057,452.961,439.4927,437.4244,434.6696,437.4689,438.5985,440.3045,448.0895,454.6477,450.0368
"Burma (Myanmar)",618.0249,621.3944,636.2735,638.3347,645.2103,637.5883,641.6132,642.049,630.8487,619.2967,623.4621,614.0334,596.6524,620.5048,620.825,607.1492,612.2027,615.3534,609.8487,620.5453,631.2419,641.9384,652.635,655.6233,651.9047,658.5774,659.791
Burundi,557.2129,554.2943,550.5272,557.8038,589.3776,586.7342,618.9183,623.0058,654.9167,677.1371,671.6354,683.9417,679.4239,701.6878,675.217,649.0506,624.6133,623.5411,604.4066,607.8411,601.6602,599.7685,595.1373,592.691,590.3694,597.7952,599.9222
Cambodia,537.1698,536.7773,676.8792,636.605,664.2694,686.0686,668.7439,685.8695,664.8961,664.8823,676.5703,665.7035,654.2726,649.9085,644.525,641.2173,641.3466,637.435,617.8258,637.6538,643.4024,643.5518,644.4965,646.1105,647.5669,657.8785,650.5526
Cameroon,490.8299,492.0556,489.6619,484.7594,513.2378,512.5124,496.9062,504.7199,505.7752,505.7152,499.9975,496.3946,500.7511,503.6594,489.7209,487.8259,489.4413,488.1158,489.7646,497.8356,496.5716,493.5971,491.6384,487.9704,486.04,485.8636,489.3354
Canada,623.6309,625.8417,623.2155,620.429,616.5426,606.6601,598.199,587.1481,584.6163,582.3059,577.5794,568.9717,562.357,562.9033,557.6248,563.2403,568.0644,576.5599,574.3053,561.2882,554.2051,551.6719,545.504,539.9178,538.2826,539.2913,534.9521
"Cape Verde",490.4124,489.0342,542.9951,528.2718,531.4246,399.178,383.8244,382.6716,381.6835,381.9988,403.3472,381.7166,375.5076,374.5062,358.3302,360.7036,352.8457,339.4937,352.2755,341.5076,347.3854,517.3965,519.4788,351.6278,349.7674,351.293,354.3137
"Central African Republic",,562.1278,563.2085,551.9923,531.2794,526.2958,522.7157,525.2603,523.185,520.49,507.6649,494.8398,482.0147,489.9256,472.6053,467.6795,476.668,471.8753,498.4399,512.2048,526.1656,525.1279,524.5083,562.4606,,,
Chad,583.2191,581.707,588.4249,603.0252,587.0294,588.7186,592.9342,573.0187,564.9925,579.6144,581.8945,579.8877,577.6323,571.153,548.7179,536.0911,591.0641,607.7244,620.1766,652.8417,644.2918,634.8459,633.8345,640.7457,606.2037,595.8379,605.3907
Chile,739.6409,713.8556,707.2029,710.6881,696.9757,700.4228,693.951,695.2473,693.5623,698.2135,694.9934,696.2679,699.3455,699.9102,703.8831,700.521,697.0386,687.6159,685.0575,677.9914,674.0324,673.2991,667.2042,665.5735,665.4385,665.3934,664.8804
China,526.234,523.3203,523.8354,462.5901,456.6223,594.8798,590.8502,590.5555,591.3385,592.0051,571.0636,584.8644,579.6727,577.6329,584.8761,582.3393,582.5038,578.2261,565.7497,559.245,548.465,546.023,544.6603,548.3512,549.2485,549.2927,546.5508
Colombia,607.6479,607.5511,621.1733,632.4573,618.8317,625.2635,641.6084,615.2596,622.4195,627.0677,622.1393,622.2102,626.6589,633.125,632.5892,628.2354,638.6061,639.3346,641.3067,641.3181,636.6352,617.2664,624.6876,626.4071,615.3963,615.1446,622.1207
"Congo (Brazzaville)",670.7068,670.7789,670.8509,666.0336,654.4837,651.4978,651.8293,644.4408,637.0522,629.6637,622.2751,614.8866,621.9412,625.1694,627.6813,602.6315,601.9855,619.3972,616.3947,613.1558,611.2928,602.8529,595.5053,615.8131,644.3363,643.1205,646.5119
"Congo (Kinshasa)",,,,570.827,569.2276,558.9675,497.5542,485.8739,427.1054,479.1303,447.5216,484.5858,477.8071,502.9655,494.8234,475.945,466.3224,516.6556,489.7497,466.2116,487.5152,500.9527,498.9869,497.7798,485.4051,497.2046,495.9097
Croatia,,,851.7416,894.9956,916.4194,916.0017,900.5973,900.7127,856.5715,845.2585,822.2901,792.7901,790.001,742.429,734.6101,733.808,731.768,711.0261,686.4971,684.6133,676.3066,681.3464,675.7326,581.7059,579.9428,591.6723,584.7317
Cuba,,,,,,,,,,,,,,,,,,,,700.591,701.7033,697.4163,712.2707,705.1195,700.2591,696.2127,695.631
Cyprus,882.7494,891.0921,906.1513,875.388,869.6435,853.881,873.7864,873.0742,863.3221,839.4579,827.0049,832.2773,810.5918,806.739,805.9091,807.5859,803.1346,797.7215,786.1422,785.1369,784.4008,789.4565,785.9692,783.6035,780.1568,783.7558,784.883
"Czech Republic",,,,681.8753,672.732,652.7564,639.2829,631.728,634.4707,632.8898,632.8276,624.1805,618.3264,629.405,609.936,580.0334,563.5727,551.2378,542.5256,532.4833,535.5525,532.7095,527.6303,522.4066,503.3684,515.3623,516.9892
Denmark,723.2808,723.9628,733.6868,729.8529,724.4941,728.1893,722.675,723.0935,723.5305,703.7178,694.6099,693.1205,695.3138,692.9856,674.5307,670.9478,658.6321,669.7918,665.5458,653.2974,641.1689,649.362,645.4531,640.2055,637.0653,635.0803,625.7775
Djibouti,,706.0219,715.3423,726.6602,736.7213,737.8627,731.163,724.6389,722.0448,716.6104,713.3919,713.657,711.8312,708.6344,684.8513,688.4123,685.5873,660.546,652.5475,660.9212,658.2548,656.4767,,,,,
"Dominican Republic",491.7906,459.4789,479.1717,496.6387,495.9682,480.7923,487.054,490.9409,488.4397,488.9009,499.756,508.829,502.5294,484.5131,483.793,488.7057,479.6482,472.1551,479.4957,481.5288,461.2018,461.1144,464.226,480.307,477.1864,482.8188,478.8894
Ecuador,672.1603,667.523,662.9624,665.5385,656.9095,681.174,667.9691,667.7426,671.3111,658.1469,649.5129,652.5722,653.6832,659.0141,645.9483,654.1473,644.4993,650.2192,652.1948,657.2947,653.3508,650.9819,645.1746,640.9891,633.2131,610.8622,605.8859
Egypt,804.9467,803.9129,792.1953,776.9013,759.1032,747.8085,745.0297,742.5426,736.6352,733.5417,726.9427,737.7793,740.2944,749.1769,743.7261,741.612,737.6554,735.073,730.0274,722.4958,719.8345,712.1644,705.9491,698.0515,699.1106,698.7744,694.2118
"El Salvador",641.2913,631.1519,611.5478,583.3044,572.8528,563.0527,559.1481,552.0415,543.7579,544.1205,525.0642,537.142,538.3667,574.6494,567.4983,565.5589,563.3807,565.264,570.1137,574.2509,572.0377,573.3858,572.5959,573.3733,573.7958,585.4772,578.4713
"Equatorial Guinea",,,,,623.4919,568.4838,567.4126,571.2281,564.0743,561.2797,558.4851,555.6904,552.8958,550.1012,547.3066,544.5119,541.7173,538.9227,554.3662,598.4193,602.3527,606.1863,602.4376,574.2157,545.9937,551.6134,460.0886
Eritrea,,,,246.502,222.8609,394.1454,405.9657,764.4315,931.438,991.1877,1000,971.254,965.1609,975.7937,965.3141,955.697,951.903,,,,,,,,,,
Estonia,,,,410.3964,426.2159,575.9825,578.9534,613.2523,626.2789,636.9436,636.7974,645.4118,664.7868,667.0277,658.7483,667.5288,684.566,684.7986,694.6708,692.2002,689.973,693.6841,703.085,698.596,702.2867,706.2536,696.7399
Ethiopia,621.6982,550.2728,521.4708,518.0299,279.105,277.3721,275.1856,594.1735,619.064,686.4983,668.4458,627.4519,614.9146,592.1415,592.9502,586.3161,565.4638,550.8279,542.0106,531.486,517.2863,511.9966,512.5489,509.7391,508.5267,505.278,498.5226
Fiji,539.536,540.3479,528.4327,516.9105,515.0571,518.4122,510.3191,503.1871,503.0293,498.5602,514.9598,519.4372,511.0049,505.996,507.5721,499.1257,506.758,523.5836,499.8862,504.5371,499.1444,499.615,495.1437,491.031,573.1122,575.1772,569.8983
Finland,760.446,772.5527,776.8614,781.7638,777.1445,773.5226,769.8831,769.4864,765.6698,756.688,754.1616,751.1304,751.4779,750.4822,756.2795,732.9969,726.3522,720.7719,724.2883,727.3635,717.8112,716.4751,717.8146,716.3179,712.9826,712.9371,706.5305
France,729.2521,727.1163,721.9833,719.0545,715.055,711.6425,706.8873,699.646,690.2677,689.8148,686.2899,681.8161,637.3022,636.1938,637.8647,628.2424,626.5592,636.155,639.7343,643.1413,620.0254,618.0836,614.7956,609.5502,607.4082,604.1457,599.9779
Gabon,,,,,,,,,,,618.8113,618.2176,617.1825,610.3744,606.212,596.5816,596.9292,598.4658,595.6157,592.0424,608.9259,595.1356,598.4838,598.8257,587.8101,591.4927,589.3177
Gambia,294.6843,264.201,253.5099,342.1621,337.69,326.7369,336.0959,330.803,324.2494,318.1787,316.2483,306.8592,309.8997,292.9669,281.8962,295.3004,329.1249,349.3842,388.8801,349.5579,359.9626,319.2593,339.0595,334.7425,351.4828,344.2239,343.5203
Georgia,,,,,,,417.7814,678.2212,681.9393,676.8135,662.6217,665.1046,679.9399,683.6744,696.6674,611.3078,631.399,680.2549,668.3041,643.9352,638.0374,634.392,634.5363,638.2704,634.7529,632.3996,619.4486
Germany,447.282,725.0274,716.9101,684.5322,662.2295,657.7938,652.011,645.5972,633.612,633.2957,630.1284,624.1761,625.2482,620.3764,626.4721,625.8885,598.312,597.4615,598.6038,598.2787,569.3189,547.2075,536.8353,532.3237,530.5391,518.8058,522.0148
Ghana,416.473,429.8739,408.6486,408.0886,407.0146,420.7752,401.8495,403.8713,411.6183,411.9054,424.1829,395.7617,389.7865,394.988,378.0292,371.4874,374.9995,390.6412,380.4014,399.4492,387.3343,408.7173,421.5145,403.5167,417.9077,403.7682,388.4155
Greece,838.7029,831.8991,832.9099,835.5169,831.6151,821.9012,819.5423,813.4113,814.3119,810.4882,810.8235,805.1868,804.5762,795.8406,798.1617,797.5284,785.3775,786.4696,788.0185,791.6206,778.5589,773.2133,772.9728,772.2803,777.2661,782.9508,783.9962
Guatemala,639.7751,581.1741,596.5351,634.6564,627.1009,600.8751,591.7478,579.1154,566.7255,557.134,570.1118,575.4715,558.7983,559.6146,531.5523,520.3983,520.0088,514.9348,516.1666,505.5247,507.1994,505.2341,515.8111,516.1828,512.2618,510.5577,506.6603
Guinea,,584.9164,565.7116,551.2308,544.3204,543.0555,543.2372,535.4583,535.5865,545.5511,545.3177,574.63,576.3199,562.4689,556.0082,557.8316,555.2596,552.516,548.4239,544.3317,540.2396,536.1474,532.0553,535.5277,528.0946,532.2067,521.2052
"Guinea Bissau",446.4436,445.1197,442.4615,503.46,564.4585,583.3218,587.6577,593.3685,626.9029,629.2148,653.0719,633.2281,630.0204,628.5355,629.977,640.3007,638.5539,635.2271,631.2689,612.0971,609.7637,599.7669,613.5939,602.4706,615.9527,606.0486,591.3368
Guyana,545.0338,522.8552,548.7938,557.8973,532.7326,512.4165,505.5921,511.9773,511.2784,513.1259,534.3855,540.5587,546.4603,544.1803,556.2246,579.1602,579.8174,578.7013,581.713,578.9327,562.871,557.9762,518.984,523.1289,526.1286,579.8,577.3806
Haiti,325.5871,328.4748,330.5113,324.8503,312.6023,67.9171,6.0138,6.1488,,,,,,,,,,,,,,,,,,,
Honduras,659.7492,645.4856,643.0071,642.5593,640.269,638.1781,615.9959,603.0641,590.1322,577.2004,564.2685,567.2681,563.9761,571.5805,553.3873,553.2493,555.7974,558.0858,565.2212,568.5618,568.0813,570.5564,566.6872,580.621,582.9951,576.8721,569.8806
Hungary,776.3928,766.52,763.5919,753.3543,742.3775,718.1194,717.6472,716.5162,686.8029,692.4843,694.8747,687.7721,686.8694,686.4572,664.9812,650.8949,645.5586,649.7845,613.0743,607.5275,604.1023,599.0009,603.5359,600.1716,596.719,600.0535,603.3873
Iceland,,,,,,,,,,,,,,,,,,,,180.9992,174.9056,170.4854,180.1624,184.1757,183.6365,183.326,
India,505.6458,499.9856,592.2241,594.6978,578.178,586.3698,583.3302,584.0363,580.8996,584.695,584.2331,579.8239,579.8036,577.298,575.5929,584.3193,576.2713,573.441,575.1709,576.9745,573.2755,574.5774,564.1199,561.4231,560.7307,560.309,564.4099
Indonesia,523.8021,529.0925,531.5335,530.8416,584.159,580.1681,581.8949,595.7592,573.9978,549.6907,540.612,529.7025,537.1992,550.0079,560.2369,546.0456,541.9132,533.2123,524.675,522.0467,521.1352,522.893,539.2483,550.6995,544.4354,550.1091,549.6359
Iran,637.1512,628.8398,621.6522,712.4727,731.594,741.3226,738.0217,739.8426,729.4546,724.1514,714.904,719.0997,712.2101,717.5518,733.5698,716.5571,730.741,722.299,719.7418,720.4577,714.5059,705.1416,711.583,703.4926,701.1216,706.1736,710.6866
Iraq,,,,,,,,,,,,,,,571.9187,452.184,459.107,630.0843,674.2719,687.3319,648.9298,660.5309,648.0632,676.0596,653.6818,677.0929,658.7447
Ireland,545.3702,546.5999,606.5367,603.2595,601.7626,597.8975,590.0637,584.6284,571.9008,567.9832,563.7468,555.8592,537.9248,532.5029,527.8321,524.9514,526.4265,524.08,527.3031,522.8665,521.8788,516.3619,491.6837,498.6072,495.4932,470.5112,465.3357
Israel,990.5433,997.0353,976.467,980.0758,970.0194,958.5059,955.3728,951.3011,947.0962,940.5845,937.3615,932.9529,937.547,938.0615,937.6666,929.6122,927.1851,928.6182,926.0656,925.4329,919.9065,904.4756,897.0137,895.6012,890.556,888.536,888.6238
Italy,659.2238,652.5173,649.0868,713.6702,705.8472,701.3947,702.8284,700.5,687.065,658.7015,651.8002,648.7991,647.8823,647.7326,647.6153,626.8328,627.1013,615.8315,620.1525,620.8114,607.935,615.2531,597.7565,574.9707,570.5053,567.7492,571.8963
"Ivory Coast",416.6528,416.3914,415.8155,415.1898,405.0749,400.9922,389.0935,378.9923,377.0965,377.8351,378.1765,388.8812,399.586,410.2907,499.792,498.2267,494.0781,498.2208,492.8184,493.9475,488.6062,483.3507,485.1422,476.3695,479.989,467.4043,449.5516
Jamaica,480.3264,466.608,483.5328,469.4064,456.1751,448.1817,436.4532,437.6112,429.8841,420.8044,415.43,418.0596,426.1394,432.2278,392.7275,394.5124,400.1166,403.3979,424.509,424.677,420.1678,423.2852,422.2763,419.7084,419.7223,428.1688,454.7013
Japan,522.7062,522.2611,523.5431,521.0451,519.4652,520.2888,518.1758,517.2187,517.7038,515.6558,513.5614,512.9889,512.6208,511.8447,508.5228,507.2113,506.3931,503.9806,501.7647,504.0412,510.088,509.6439,510.9657,509.7087,508.9374,508.2705,507.9948
Jordan,803.4734,900.3417,878.7982,875.4512,863.8373,841.3219,851.2102,852.0355,851.8259,851.4352,850.1613,839.1854,834.051,838.3673,831.7665,824.9444,822.2096,840.5132,838.1055,836.9213,827.1659,817.9854,809.2808,810.0268,807.5786,808.0766,789.175
Kazakhstan,,,,586.1466,590.3942,591.3442,591.1147,585.4215,597.5067,592.1517,594.3057,703.0133,701.178,703.07,697.7389,605.3587,603.4687,618.0232,608.0991,605.4215,597.9821,596.9574,577.7471,579.4362,570.9333,579.2536,565.2408
Kenya,548.1418,536.7205,534.8436,514.1354,506.8458,498.2814,490.4475,486.476,479.1287,477.5914,475.9209,484.3368,483.9362,482.8283,480.3426,478.8491,477.2243,480.1201,483.2381,494.1322,492.9764,468.4838,470.6387,465.663,455.7175,455.3272,452.3461
Kuwait,878.7237,864.3066,371.2975,328.857,333.5889,874.9041,859.4304,849.6623,841.4615,836.1375,837.1418,834.1781,835.1771,829.6942,840.0885,824.024,809.462,809.2206,798.0092,791.7462,790.8325,780.8483,775.8031,770.0912,769.2038,781.0092,794.2771
Kyrgyzstan,,,544.9165,583.7069,603.9993,600.5733,610.3052,707.0271,696.6798,680.795,697.6742,691.9628,701.5127,702.6312,705.0367,620.8392,619.2943,619.0851,617.0961,618.5508,622.4613,619.4782,616.353,615.7764,617.6455,617.4235,612.3185
Laos,,,763.3463,759.0754,754.5704,740.0791,710.6359,698.7698,676.1481,639.9069,624.9834,613.9608,601.7591,593.4985,589.9291,588.1697,584.2359,580.4531,579.5193,567.4683,562.4285,562.5478,563.878,562.1578,562.3991,561.4138,561.7935
Latvia,,,,449.7024,421.4908,568.6849,550.3058,545.9146,547.8534,563.5666,571.2457,586.6666,599.0934,597.5503,596.726,566.2957,569.35,614.2697,616.3614,565.0262,556.5784,548.4413,551.1036,550.8469,552.1957,559.9686,573.3242
Lebanon,728.6005,706.9627,733.9457,740.42,754.1248,747.797,743.6206,730.6112,732.3006,749.5099,753.311,749.5879,742.0437,738.8526,736.3283,737.33,732.3681,727.9516,722.5373,723.5349,721.4709,719.4188,717.0337,715.1069,718.2963,715.7455,714.7543
Lesotho,540.9945,531.2721,545.6852,538.0027,542.8894,546.1507,536.2093,530.9665,538.0967,549.42,545.1823,542.432,538.5874,534.8956,457.5627,457.3057,454.88,451.905,432.2586,453.1843,457.9024,440.197,439.0038,436.8692,449.2305,448.6373,444.8997
Liberia,431.3843,347.4863,358.2892,376.933,73.4203,73.4203,203.3247,201.1823,228.7476,256.3128,283.8781,311.4433,339.0086,366.5738,394.1391,443.9986,322.9597,300.3562,310.4699,319.9263,317.7668,329.4119,331.1722,326.5989,321.1038,316.054,307.9176
Libya,,,,,,,,839.6481,848.2681,832.4875,830.4144,818.0077,810.2998,803.8402,803.1655,792.9658,779.6896,769.9575,786.0878,771.7613,770.761,539.4181,590.5409,602.0597,495.8216,459.0944,418.516
Lithuania,,,,480.9091,474.0045,493.4645,498.4335,511.7486,570.9342,562.9299,582.5803,631.9038,647.8076,640.6097,648.308,634.5098,642.6428,633.5326,633.1428,629.6526,625.9366,623.4909,603.197,603.6121,608.6289,647.3058,661.4998
Luxembourg,491.1803,493.4332,492.461,483.9192,484.6,475.1884,473.3648,474.529,474.7135,342.915,337.1748,347.8733,338.1807,340.1905,338.4838,335.9542,330.9561,331.6229,315.7992,314.9707,322.8898,499.8192,496.7113,496.4353,496.1726,498.59,497.8229
"Macedonia (F.Y.R.O.M.)",,,,,,,658.6461,655.4981,659.2825,637.3958,759.2556,812.1003,765.3114,738.3694,732.1874,641.755,720.6116,724.122,717.5396,673.3169,663.7011,639.4109,637.7988,639.8853,632.6919,630.083,656.2405
Madagascar,522.5873,530.7917,504.863,528.2558,517.5512,490.2493,512.1237,514.9814,495.9621,488.9323,485.4374,482.0314,469.4579,469.7642,455.2673,440.5915,434.3287,446.1472,444.7232,429.3586,414.8409,420.6946,420.2623,414.4871,416.5143,411.3717,408.8629
Malawi,477.1585,467.9591,500.3653,533.7775,537.9866,456.0312,422.2228,398.9622,386.3903,381.0035,371.9198,383.1233,356.7519,357.4225,364.7991,385.6873,368.7104,366.4212,364.7354,369.3984,354.3764,351.3292,357.6957,398.0081,377.537,374.2032,365.4242
Malaysia,707.2917,713.0937,718.0929,714.7745,713.178,703.8523,683.5568,672.4452,658.0313,665.3707,653.2457,659.2623,660.3084,672.1392,670.4658,670.0619,666.4075,666.5049,653.8024,651.2421,634.1034,633.9566,623.8883,625.6309,625.6361,627.8553,621.3892
Mali,543.2865,539.978,538.5729,527.1915,520.1909,521.2801,505.3388,507.6423,504.8792,506.4991,511.6784,507.7602,507.794,505.8314,495.7766,494.3793,491.6264,487.0217,492.5997,493.5282,488.8776,482.6641,478.9416,403.174,453.1086,478.469,489.4532
Malta,374.829,375.9484,379.6567,379.4058,383.8426,375.3345,378.2327,374.4829,365.4471,362.3659,360.5727,361.6753,357.4747,356.4923,357.961,368.226,353.972,483.959,375.3963,379.5194,378.6513,368.1187,362.1409,362.8429,362.5454,361.6398,363.3842
Mauritania,521.9416,520.1001,499.7072,508.0717,503.9964,644.7649,653.783,656.8999,630.6445,641.0711,651.2425,667.2617,644.7745,663.2356,658.5638,653.3915,650.7306,647.6782,659.6526,657.7607,658.8992,659.2687,652.0221,648.7172,647.9154,648.3904,651.1005
Mauritius,63.1092,65.8802,64.2112,290.8627,290.6645,407.0324,414.7594,403.5489,396.0574,389.2714,385.5809,401.4982,409.2884,408.6822,398.3845,397.7616,395.8329,392.7219,394.7511,396.5176,389.5211,391.0901,398.1796,411.1904,401.0162,408.2778,411.0433
Mexico,508.062,493.055,493.1578,494.6838,503.2497,500.7351,503.6576,512.9837,516.4307,514.4019,510.7159,510.7664,506.3317,496.5017,481.7385,481.2978,450.8268,455.2495,453.1542,465.8922,484.3995,481.4947,483.3009,484.5551,485.8054,485.9743,477.8894
Moldova,,,,620.562,629.445,637.0458,633.5257,641.8298,622.6699,619.0265,601.6253,600.3765,595.5378,594.8838,577.1718,590.905,597.1681,593.6693,602.6677,575.7123,553.6716,554.4358,555.6107,559.4915,558.9343,561.1178,569.6975
Mongolia,871.4937,845.763,822.211,818.7355,816.906,822.8041,825.4058,783.5406,786.4955,781.5739,780.0316,770.0202,762.4964,751.3378,755.0836,749.6839,748.4891,753.2061,746.6075,730.0328,733.5315,738.2475,741.3478,730.0716,729.4732,728.4699,729.264
Montenegro,,,,,,,,,,,,,,,,142.7767,667.4012,654.1484,651.721,658.8205,654.7138,641.9456,635.5664,630.0202,630.6212,627.4541,633.4744
Morocco,656.6949,656.5402,655.2802,763.8505,758.5382,757.942,752.6298,750.2639,737.6964,729.6529,717.465,740.1072,733.1223,732.7579,728.848,724.0862,721.9916,717.5756,718.9292,718.5288,718.1911,716.2127,717.2611,721.7115,719.3592,712.7253,709.7253
Mozambique,697.3654,648.7215,651.6493,647.9153,581.6313,505.9569,495.2202,492.6364,487.9055,487.7863,472.772,499.5652,493.0162,482.3223,495.0313,477.7522,470.4318,467.1481,466.2724,466.9332,475.7632,467.9985,462.3476,462.6309,469.2915,466.2169,461.0712
Namibia,,180.628,473.8774,611.8489,594.8184,598.8044,595.873,584.212,602.3161,619.0102,638.3757,642.0745,634.8472,633.9584,630.223,630.0268,626.9435,624.6512,627.0527,632.0826,639.3629,637.0032,628.5054,625.8641,636.7852,640.8377,636.1024
Nepal,432.2819,421.8107,423.8636,420.8842,441.8481,446.187,447.331,453.6797,449.8979,452.4231,452.28,456.2358,502.4459,517.1525,512.8221,515.5321,510.3482,503.4464,503.8385,516.2074,514.4531,521.7418,553.8652,554.842,558.1261,553.9414,550.9873
