Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Bangladesh,,,,,,,,,,,,,,9.371438925,-4.210792511,5.588600351,2.351197232,7.191046686,4.939764747,1.109333246,8.83908887,2.172187978,5.037076238,4.664342393,2.3256297,4.451646434,4.142512983,2.35352254,2.77604338,5.421628697,3.617831241,5.726128629,5.022335005,4.278321882,5.038538938,4.098211778,4.738465861,5.216195009,4.854696467,5.47909153,4.849438735,4.796919995,4.781530215,5.627331379,6.639278072,7.901164399,7.866668788,7.058937902,5.287494894,5.754092691,6.209780659,7.01135331,5.626468557,4.759143411,6.39414557,6.434670102
Barbados,,,,,,,,,,,,,,,,,,,,,,,,,,,2.566401022,3.647598094,4.9778119,-5.537104677,-3.383060401,-4.057892178,0.517177983,2.192885727,1.618775109,3.880260082,5.066532882,3.076398136,-0.181702693,4.494918059,-2.706938931,0.571046555,2.215822661,1.296644354,3.015454943,4.479813426,3.630333291,0.05632536,-3.73954476,2.124388784,-3.098621482,3.186738104,-0.674677534,-0.068851232,0.297180835,
Belarus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2,-9.6,-7.554917938,-11.9157839,-10.55219598,2.956659855,10.98462866,8.357959828,3.687709882,5.77856658,4.679585382,5.269946438,7.413519677,11.41621634,9.500089326,9.371349824,7.85214217,9.592540112,-0.842448844,8.215516589,5.112492335,1.234776018,-0.702021267,2.373869199,-5.381246221,
Belgium,4.699754486,5.031933412,4.179424329,6.872401475,3.717247551,3.180420163,3.898625628,4.226365061,6.594371575,6.353775864,3.85851693,5.328764392,6.233245927,4.549197824,-1.982697996,5.675731774,0.394350756,2.742718857,1.942110671,4.240496201,-0.128594719,0.179988989,0.245074311,2.68593503,1.959292778,1.879678341,2.592049366,4.705751267,3.209421916,3.279532181,2.196612168,1.512174886,-0.017132007,3.974829184,2.14571832,1.709897173,3.820831078,1.978897154,3.44797509,3.870735968,0.110516814,1.632237096,0.951804446,3.085976586,1.935081854,2.680981559,3.35350468,1.73544079,-4.380384704,5.800224581,-0.328075479,1.544822135,-0.827052872,0.537708382,0.980953382,0.333567813
Belize,,,,,,,,,,,,,,,,,,,,,1.307334906,-2.044196489,-2.283596456,-1.708180404,2.686908007,8.805058442,9.371769271,9.516776444,12.92478862,10.76375351,10.54248675,11.18701428,6.284932519,-1.173070738,1.428669204,0.862288916,4.210412331,2.475504194,7.895622328,12.10225605,3.634886742,5.579158225,7.752944095,2.888625898,3.625927444,4.606134836,-1.477103872,3.726848972,5.195467665,-0.007821531,6.651077462,2.918310658,1.440095737,2.833112755,5.38285565,-0.794399576
Benin,3.15287369,-3.427510445,4.739766787,6.66187732,5.302270256,3.843538734,0.96790855,3.487001656,2.501192899,2.096500764,-1.723927601,6.955657729,4.320380594,3.817415418,-5.536061752,1.100873087,4.952664734,1.32162119,6.62099836,6.399677227,9.917259224,1.992855762,-5.096060737,6.033649704,8.480516359,2.356369257,-1.360784155,3.727014456,-3.872660327,9.531039199,4.68057965,0.665529565,8.003085897,1.581295885,6.222925568,4.380217029,6.465944893,4.831477195,5.483552687,5.833227254,5.263680937,4.236783228,3.375406807,4.589867586,2.18750389,3.720633291,5.747406225,5.58307276,1.997016518,1.804084597,3.561702094,4.139069612,7.249915402,6.494110343,2.423561899,4.377569117
Bhutan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.272149737,9.112452109,6.869166645,5.826821598,8.063410413,7.980149132,16.77972303,3.348548973,5.238816887,9.909416008,7.102605053,3.372035628,3.201448081,5.720835861,4.299516952,7.341237122
Bolivia,,,,,,,,,,,5.842526204,7.544052975,5.672504573,3.240741183,7.054497486,4.746776642,4.055648489,1.610921546,-0.755079131,-3.46589935,7.117522539,-16.11717378,-0.533740189,-3.867734738,-3.149339886,-2.275400993,4.452534254,3.324502767,4.237178184,5.03798693,5.874114487,2.89602656,4.125636291,5.107548127,4.495443883,5.437197111,4.678576644,5.617054158,-0.019456979,2.207333831,1.772255825,2.458958234,1.464727435,3.361134418,4.898974568,5.170115151,4.313218537,6.673685707,2.769806008,3.335812372,4.542422505,3.605207335,6.640823054,7.073040479,7.137904459,5.808951826
"Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.662680461,6.228004623,-2.666812613,-1.406055047,0.075048661,-0.949903088,2.926374024,0.522421028,2.755116482,
Botswana,,,,,,,,,,,,,,,,10.64737671,12.01204009,14.33280159,12.14858892,7.358167201,17.2427434,11.39187396,7.661445111,3.131546843,6.562579214,8.902235208,6.549813395,25.95484461,10.55421767,14.01879524,12.33226419,3.93039008,6.081141698,-7.750462122,11.89127383,1.19232424,10.4631781,6.266596684,1.840244618,0.63826134,4.084165484,-5.221655169,8.53399636,1.426079929,7.362502139,9.209079117,9.23089649,6.953185421,-3.685831457,6.250454529,9.958217528,5.527795846,8.19986062,4.516297407,-1.711190092,
Brazil,10.27591155,5.21605942,0.874672592,3.485582304,3.053487894,-0.745682066,6.291418733,12.59320058,10.40196661,9.203611354,11.71543527,12.35827358,13.56490014,9.481353633,4.559285734,9.602764778,4.440404859,2.494776134,6.423190392,8.458134752,-5.251214413,-0.462353225,-4.217628115,5.301451296,8.421818435,9.063439686,4.365553502,-0.385080258,13.66387416,-10.59836464,1.95146678,-0.121312512,4.077246172,3.890219159,4.622645483,3.110464004,2.843408585,-0.963103167,-0.284511949,5.094339838,1.263585888,3.311842589,1.101904972,6.220532611,3.116025643,3.737199041,5.955759532,4.362816112,-0.040620095,9.517010777,4.313381043,2.468976919,4.022737633,-0.310936964,-3.911983574,-3.524526344
Brunei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.089420535,3.145941362,4.758580846,0.304572874,3.145397395,4.47870734,2.878317747,-1.471171572,-0.558508851,3.052157142,2.849421858,2.744040518,3.872096967,2.903955477,0.504318253,0.387507208,4.397719678,0.527118166,-1.922807123,-1.740176291,1.426832533,1.124603125,1.234031059,-0.505295257,-1.305891162,4.18988026,
Bulgaria,,,,,,,,,,,,,,,,,,,,,5.641697335,2.564931297,3.833006198,3.693092931,2.525998776,3.868913275,5.53520137,10.03061595,-4.386088504,-13.85715079,-9.811664544,1.064888751,-1.605535478,1.613442013,1.602957603,1.203161215,-0.262072678,4.401338649,-5.190963338,3.882845308,6.869392688,7.924622734,4.640526714,6.103761524,6.337525179,3.949056561,2.581284264,8.425402438,-2.884881464,1.221952787,0.74188526,1.955546896,-0.02296613,2.713320693,2.387177989,4.606134634
"Burkina Faso",,,,,,1.073821136,8.834485116,3.107152975,2.040731704,0.507762367,1.293570823,2.175436016,0.662281005,7.970137808,1.885451184,8.919585243,-0.600373277,5.874199014,3.945715838,1.129250745,3.861660027,9.540944536,0.303989547,-1.47431229,8.474952184,8.074341954,-0.35341732,5.642352265,2.209923152,-0.368377176,9.006065862,0.16505078,3.209965771,1.178366938,6.070894563,11.79244032,5.93682414,7.295370133,7.325440129,0.967989866,6.771203016,4.643504112,7.775619106,4.44938719,8.949293842,6.612658023,5.424480564,7.291603624,2.902860417,11.59098332,0.418303467,5.520502144,5.217837051,2.551079365,3.973519686,6.615126281
Burundi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.144344775,-1.474500523,2.060358442,-0.863058776,4.189094017,-1.814611546,4.066830685,2.25097805,6.405560235,4.993993109,5.235236881,2.727784461,4.113102375,4.067136178,4.429799618,4.939576468,4.723269979,-4.146886438,-1.0482813
"Cape Verde",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.060679269,-1.225366306,-0.464503072,4.540503543,0.707786525,1.603171255,,,
Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.657789283,7.040550058,4.403005745,10.7921082,8.135394219,7.852378001,5.58709436,9.169441768,10.11414494,12.61166256,11.00381618,10.87401946,5.776934204,0.119055975,5.663509048,6.992663847,6.619717258,6.608164327,7.033611635,6.522860916,6.8448078
Cameroon,,,,,,,,8.043509751,7.628069862,4.488765358,6.3248975,4.464000255,-1.339795367,11.3309188,14.30021886,-5.796732211,-0.972353003,44.69070076,9.322932484,-13.05511479,26.68833646,10.906607,7.575914778,10.16295558,8.499963343,8.628409838,-2.109522769,-6.966050167,-3.27158266,-8.299120504,-5.910509541,-2.067880136,-8.071039478,1.375673925,4.117462401,4.901576757,5.241216147,6.293249185,4.455053365,2.065525277,3.749759445,5.193752891,6.456702901,5.103272639,1.902665109,4.788936168,2.16381482,3.640570613,3.246543866,2.599626576,4.116233831,4.001345582,5.122211381,7.227781717,5.108563081,4.817915326
Canada,2.951017917,7.147074598,5.135521077,6.739060778,6.657756804,6.572349002,2.854095616,5.490333796,5.488780398,3.142870457,4.133817325,5.591826028,6.884342146,3.578181734,1.804144818,4.888364145,3.142951985,3.586431879,3.535323671,2.15537063,2.857562478,-3.345626054,3.158764108,5.762035801,4.794374579,1.880226817,4.371553219,4.262058719,2.108606515,0.009646465,-1.823911688,0.627109048,2.867516946,4.311950675,2.784196457,1.719594012,4.541535792,3.660590314,5.145003611,5.90625618,1.578365064,3.329771289,1.837170768,3.370966769,3.295454959,3.093322642,2.17347803,0.98205634,-3.151837226,2.78947626,3.214092865,1.873833896,2.739096994,2.455384275,1.082282127,1.631831053
"Central African Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.524971437,3.81538925,3.258918942,4.193501825,-36.78764919,1.088107395,4.834722081,4.182414218
Chad,0.951250075,5.245335694,-1.465851703,-2.430674534,0.616159906,-1.707501009,2.706054958,-0.970897349,7.392994052,2.183025417,-2.423197636,1.34513691,-8.395190953,4.962536693,9.371361923,3.065545314,1.775569012,-0.668748723,-22.31068827,-5.038146987,-0.253394659,5.548258511,14.97525058,1.870513912,22.08943598,-4.550434756,-2.496435919,15.5252084,5.374350405,-4.772185179,10.08971678,8.447155028,-19.19014135,13.65080027,1.658753377,1.872115679,5.067025679,8.341014781,-0.767252368,-2.353681476,11.38683855,4.860731785,-8.246986756,40.64375169,24.29276705,16.1812,8.0696,-0.041957958,19.49072775,14.63085311,0.879097677,9.018743569,3.233488349,7.251254686,3.749453122,-5.998789297
Chile,5.407798552,4.001326177,5.85205937,2.404859816,0.584214949,10.56042767,3.180071858,3.610883354,4.149118899,2.47181807,10.68736855,-0.418119292,-5.179330154,1.88325154,-14.94411984,4.303228961,11.14465666,7.283779414,8.344429262,7.912461546,5.543950915,-13.79387407,-6.068840387,2.562768081,2.50594535,6.985995011,8.865347236,7.328391583,11.09799169,4.824430595,7.945296288,12.3122639,7.332002533,3.97681467,9.51443708,7.529745693,7.576516864,5.110295853,-0.952666571,4.694347574,3.526346609,2.569466788,1.873864563,4.658580765,4.967175649,1.264579391,6.025730194,8.563780645,-0.810882783,5.188977232,7.300783247,6.937071299,4.49896516,2.868837145,3.205268705,1.382020731
Colombia,5.19015581,5.385843093,2.71790692,6.776669903,2.051858335,5.639525916,3.098188501,7.900357945,5.709987853,5.622952811,6.472024476,7.554437352,7.331859701,6.316193472,1.290856094,4.976944915,4.905510711,8.604192147,5.866249818,4.498519484,1.692497152,-0.912113822,1.022944816,2.836845925,2.121809502,6.760373336,4.698510387,4.810102229,2.198652055,5.941939116,3.038695916,5.439894435,3.305337585,7.527083653,5.274955535,1.643309784,3.309908992,1.044580038,-4.188260892,3.98770745,1.395602622,2.273683718,3.160480156,5.230079195,4.521274357,6.760242076,6.592529416,3.266604829,2.078886553,3.512298623,5.606556159,4.688036756,5.276650221,4.987402803,4.665947708,2.137470002
Comoros,,,,,,,,,,,,,,,,,,,,,3.573347999,6.699731981,3.796200364,3.995727587,1.818390603,1.935908026,2.103190234,2.083557277,-1.492319523,4.125093727,-5.321973196,10.31579898,2.222231276,-5.704954161,3.846908616,-1.564834642,3.980284825,1.010751729,1.1791,1.3474,1.5158,1.684142339,1.988769431,1.76740202,2.987582043,2.737815291,1.439704698,-0.216785367,2.045545752,2.272297782,2.624160774,2.845665998,3.823614567,2.243960045,,
"Congo (Kinshasa)",-11.17674113,23.32737481,4.87213779,-0.420255036,1.450843986,6.597972862,-0.946695054,4.232462518,9.205909697,-0.223667437,6.018444884,0.289915469,8.218331557,3.115852924,-5.267981051,-6.140626421,-0.052157856,-3.769317747,0.034822819,1.074012379,1.657205199,-0.843822258,1.669291297,5.675206761,-2.093325207,8.975084502,-4.431145604,0.287947871,-0.201156825,-7.39317351,-8.269683273,-11.01484391,-11.08253539,-9.915412762,-1.611042792,7.836104001,-6.128096247,-0.831115179,-7.791345663,0.778874678,-5.096447172,4.771813796,6.375392648,6.220628452,4.76264657,6.410660854,5.579405669,3.045750158,5.982353067,6.843835951,6.007121526,6.895996003,5.233803766,10.20518823,8.05429652,1.53786668
"Congo (Brazzaville)",8.12578332,5.088602751,-4.009213807,3.764273467,3.64297348,1.461740767,2.792636293,7.279763627,7.155398763,5.888742198,8.012561591,9.299137329,5.921951425,8.816049691,7.198418444,0.053178192,-8.881239812,5.391650384,8.039495239,15.39817769,22.01782639,21.64458388,3.56423494,9.387821739,-0.903719148,0.057632553,0.265457393,-9.677924996,0.154858947,-4.482522628,4.241439007,6.977830989,-7.475496611,-0.260685438,-25.65563957,-2.110995265,21.8837615,16.21913098,-12.20708566,-9.337526438,9.579452068,3.741978027,15.76838755,-21.2862917,-0.241064966,11.2937386,-11.26966203,19.47117724,16.31212682,2.658634329,0.9393346,22.40134744,10.3944689,19.19721283,31.66773573,-7.352033092
"Costa Rica",-1.111536707,7.136615868,5.095910741,3.716172542,9.612855582,7.801449274,5.533297876,8.419349054,6.245551371,7.77871536,6.860648334,6.611188883,8.102007278,5.906189229,1.144083022,5.616343556,9.40225348,5.663781393,4.501692438,-0.013282622,-8.3158012,-12.7013603,11.64758086,8.191213243,1.767135978,6.521182826,6.994824571,3.28078753,4.811756757,6.674321564,3.584800916,9.232107604,7.100726938,5.675715517,3.3337372,1.64769715,5.103649794,5.295591308,-6.320414424,13.55419449,3.53931299,3.34786355,4.295703397,4.708226239,4.317400859,8.234802671,8.788475561,5.364159582,-2.420230894,4.990057836,4.153447089,5.012273333,1.681349669,3.199423393,4.335558692,3.376089639
"Ivory Coast",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.030851191,2.061300564,-4.52740141,11.48842029,7.420623436,11.04294555,8.558178157,8.877453162
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.668223851,6.93351088,1.248881934,-2.297290021,3.986028573,3.506042612,5.497387753,3.801243442,5.755944192,3.652487049,4.53960503,5.455889555,1.301614246,-7.85722865,-1.296073884,-0.210238572,-2.435078823,-0.103171848,-0.459794389,3.069820838,0.394937308
Cuba,,,,,,,,,,,8.583582604,4.825946157,3.434648368,0.986939068,9.475101232,5.42591185,8.706299177,6.600738126,1.102098959,-4.867883117,19.68164392,8.909575215,5.455080069,7.994668301,1.407616282,0.160910192,-2.422018158,4.003806593,0.832026597,-3.552181067,-10.36376595,-11.20392613,-14.96032584,0.637727964,1.791827586,8.102862402,2.861321893,0.354864417,6.120342289,5.732615562,3.633012423,1.186803512,4.025150925,5.614968523,11.4773323,12.39154702,6.775738918,4.147424226,0.553640846,2.677111015,3.544998584,3.171771838,2.917106459,,,
Cyprus,,,,,,,,,,,,,,,,20.19893114,17.83075446,7.619820991,9.351222705,5.992261987,2.261306221,5.91558237,4.322452259,8.989569381,5.038197916,3.537931395,8.339668736,8.574986541,8.199477345,7.499926669,0.813597987,8.928210434,0.88310766,5.565945932,4.709845385,1.454652744,1.833473327,14.43032196,-3.92890606,3.537696676,3.969591573,5.07259729,3.275353173,4.097014985,3.545962441,3.997472368,7.152810508,3.383329965,-1.023458203,-0.443879897,3.452146698,-6.148633578,-7.479907347,-0.501930246,5.174353027,-0.483247472
"Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.284059459,2.900549105,5.33387338,3.669881329,-0.635292292,-0.405279169,1.029718968,4.224421828,2.09434889,0.816922227,3.76492108,3.478514006,6.579012228,5.194402164,5.117155535,2.676229731,-5.483516491,1.853460789,2.036326684,0.685892816,-0.300980467,1.766063943,4.747885077,3.29431604
Denmark,,,,,,,,,,,2.880912085,3.871388764,4.376067522,-1.520983799,-1.516195,6.035959193,1.723595769,2.119876828,3.12308407,-0.145843593,-1.46146998,3.000774345,2.790216803,3.687807916,3.896570512,5.155277554,0.581542103,-0.195072862,0.333483434,1.233037656,1.325058919,2.352908305,0.686660793,5.456447462,3.434085639,2.686671061,3.137191118,2.500801376,3.192507642,2.504639336,1.478802932,0.686312977,0.942190535,3.73200735,2.71294073,4.320148862,0.211458419,0.091894978,-5.017383085,2.528541567,1.789475914,0.378265176,1.840251126,2.135899329,1.342318959,0.641177922
Djibouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.257414797,-5.940922205,-2.40578736,-3.401019713,-4.385481174,-1.478502032,-0.258350612,2.430151104,0.960840556,1.372636622,3.024869328,8.8438022,5.323646948,,,,,,,,,,,,
Dominica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.415414403,-2.717563533,8.775105528,2.055273138,1.490430332,7.622463243,5.531426997,7.998319853,-0.189093819,1.652246084,-0.368289623,-0.928607365,-1.066505037,4.780354072,-1.964653133,0.904938384
"Dominican Republic",-3.635169266,16.94116576,6.948120532,7.113255005,-11.78753784,12.68333461,3.344989493,0.370492958,10.72369833,19.96375977,11.50507844,12.77404776,10.95888375,5.521532828,5.327529025,6.627040919,3.274771173,3.920905954,5.55322366,3.514102805,3.434669272,2.691256603,4.345375096,1.353315631,-4.670194229,5.596665504,8.916628503,0.937198009,5.759078943,-5.093825263,1.499907991,10.4020341,5.313212565,2.99766552,5.459604288,8.027158647,7.867350292,6.779536582,6.404236206,5.925017073,1.718026434,5.914735834,-2.814890252,-0.871787057,13.0262245,11.31777021,9.318832849,4.72499848,0.902792541,8.264323297,2.878627672,2.725196384,3.870125365,7.403490561,7.497241082,6.227649443
Ecuador,1.267541413,4.929884068,4.707487582,7.905363796,5.283577723,-0.338677917,4.682219496,1.81718964,4.844157732,6.732593336,5.976469854,4.943987039,12.28300239,11.50652537,13.15360612,6.945760216,1.330727872,5.30088978,2.900224155,3.681370307,5.258555731,-0.727725096,-0.349718477,1.409826277,2.5013266,3.611736576,-1.219425091,5.350093005,0.894555027,3.880211925,5.811097717,3.524089034,3.080483815,4.659842133,2.615279792,1.418416174,4.727733892,2.828627409,-6.969761782,-0.171370818,6.553233852,5.059424402,2.453577041,7.826087771,5.876623786,4.786217218,2.140700279,8.005904965,0.939317257,4.055896368,7.764321945,5.752572689,4.980823779,3.900082946,0.002962405,-1.667325772
Egypt,,,,,,1.095055681,0.957019933,2.804322304,6.224836537,5.628673343,3.39227367,2.1498184,0.104645593,2.493784849,7.992896829,14.03952725,12.42340551,4.1389306,4.356597639,9.063885861,3.008540766,10.4334887,7.59873473,6.061886085,3.245356287,1.403363564,13.81150235,6.087137594,4.276075319,4.383664636,2.601354973,4.621025934,2.423653895,5.045146802,5.138227099,5.572746435,5.946782339,4.209811329,5.780292474,5.194185514,3.713178617,1.374377046,2.945499972,3.93865092,4.46721323,7.703815762,7.520763788,7.082421647,3.884222032,2.996609341,1.130162231,4.528762077,2.171533086,2.976314988,4.4855925,4.368431338
"El Salvador",,,,,,7.26486894,5.302121797,3.313995341,3.484412794,2.970368317,3.824054685,5.990902668,4.728787792,4.404449582,2.890556478,6.504162123,6.33123091,4.653282005,-3.673652049,-12.82223412,-10.82848784,-6.829279819,1.351807474,1.400993936,1.185557898,0.012065388,2.658517183,2.034516797,1.070615511,4.871192399,3.53020273,8.524900485,7.537071816,6.560837516,6.509280891,1.539422182,3.916243709,3.855810069,2.46033883,2.547905953,1.689287673,1.981143847,1.707012599,1.800211478,3.589229257,4.474083173,3.940727313,1.783512049,-3.968838383,1.562411327,2.042440645,0.746787149,1.506586898,1.367747938,2.138726983,1.940188059
"Equatorial Guinea",,,,,,,,,,,,,,,,,,,,,-2.884147562,-0.902462018,13.87556903,2.896665706,11.74898092,-2.03625782,6.053331983,1.97627178,-1.912501411,6.505828912,0.203579492,36.66212142,9.526922058,5.85935828,13.6012475,65.81080962,159.6395662,19.80553036,29.4435504,11.8357129,51.4018507,23.47803842,2.642075743,26.62046428,0.549371291,38.32991348,17.650174,2.443994193,5.177912986,-23.20986333,7.885751257,11.89186459,-1.084484827,0.440870932,4.36860281,
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.45476252,21.26576447,4.114596872,6.717604904,8.610672656,2.831362313,0.298916218,-3.912033676,8.340400865,2.484199662,-2.967057375,1.128655257,3.21266174,-0.804919312,1.593880897,-10.05327451,3.82730288,2.126805952,8.829227596,,,,,
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.406571645,6.079984844,6.521432007,6.683896047,10.44322971,8.771893929,5.721733231,-3.804432874,-12.7102965,-0.089744707,7.908197674,5.40503408,3.195409443,2.392175624,2.118311157,2.144080334
Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.634880445,10.57860276,10.19198239,10.22873669,7.628042695
Fiji,3.656029668,3.392966917,4.718237228,7.101435166,-3.38085006,1.506356078,12.68455582,6.518417805,2.239796112,13.39768739,6.55410759,8.733694369,13.81863936,3.41313503,-1.420872502,3.486653789,6.25259523,2.537635379,11.52586333,-1.779294128,7.011932739,-7.885200407,-3.504149795,8.474374049,-3.25240403,-2.4101,-1.5677,-0.7254,0.117,0.9593,1.8016,2.644,3.4863,4.3287,5.171015093,,,,,,,,,,,,,,,,,,,,,
